osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,junction
958498241,2,DN56D,secondary,40,False,True,100.715,"LINESTRING (22.9327486 43.9987696, 22.9331866 43.9983563, 22.9327 43.9981935)",,
670291997,2,,residential,RO:urban,False,True,98.2,"LINESTRING (22.9300912 43.9957385, 22.9288652 43.9957837)",Strada Traian,
958498238,2,DN56D,secondary,50,False,True,124.344,"LINESTRING (22.9300912 43.9957385, 22.9301875 43.9968546)",Strada Nicolae Bălcescu,
226391025,2,DN56D,secondary,RO:urban,False,False,98.029,"LINESTRING (22.9300912 43.9957385, 22.9310229 43.9956877, 22.9313125 43.9956665)",Strada Traian,
762805135,2,,secondary,RO:urban,False,True,235.906,"LINESTRING (22.9300912 43.9957385, 22.9300821 43.9956558, 22.9298628 43.9936564, 22.929858 43.9936236)",Strada Nicolae Bălcescu,
1088853555,2,,residential,RO:urban,False,True,260.035,"LINESTRING (22.9395577 43.9951802, 22.9398338 43.9975103)",Strada Popa Șapcă,
1088853558,2,DN56D,secondary,RO:urban,False,True,57.908,"LINESTRING (22.9395577 43.9951802, 22.9388353 43.9952138)",Strada Traian,
1088856088,2,,residential,RO:urban,False,False,58.656000000000006,"LINESTRING (22.9395577 43.9951802, 22.9395531 43.9951263, 22.9395125 43.9946537)",Strada Popa Șapcă,
108379006,2,,secondary,40,True,False,98.028,"LINESTRING (22.9307694 43.9908778, 22.929548 43.9909486)",Bulevardul Horea Cloșca și Crișan,
34103015,2,,residential,RO:urban,False,True,19.238999999999997,"LINESTRING (22.9307694 43.9908778, 22.9307514 43.9907844, 22.9307415 43.990706)",Strada Gheorghe Doja,
107690864,2,,residential,RO:urban,False,True,299.17100000000005,"LINESTRING (22.9307694 43.9908778, 22.9310763 43.9935356, 22.9310785 43.9935591)",Strada Gheorghe Doja,
176473013,2,DN56D,secondary,RO:urban,False,True,29.613,"LINESTRING (22.9340668 43.9954977, 22.9339096 43.9955079, 22.9338593 43.9955111, 22.9336981 43.9955216)",Strada Traian,
309761142,,,residential,,False,False,174.865,"LINESTRING (22.9340668 43.9954977, 22.9340632 43.995614, 22.9342312 43.9966252, 22.9343288 43.996815, 22.9343842 43.9970471)",Bulevardul Tudor Vladimirescu,
472647363,2,DN56D,secondary,RO:urban,False,False,94.693,"LINESTRING (22.9340668 43.9954977, 22.9342601 43.9954892, 22.9345737 43.9954753, 22.9352472 43.9954343)",Strada Traian,
60433502,,,tertiary,RO:urban,False,False,235.967,"LINESTRING (22.9325261 43.9955876, 22.9325177 43.9955199, 22.9323697 43.9943307, 22.9323518 43.9941752, 22.9322904 43.9936417, 22.9322841 43.993514, 22.9322734 43.9934737)",Strada 22 Decembrie,
174683429,,,residential,RO:urban,False,True,243.263,"LINESTRING (22.9325261 43.9955876, 22.9325335 43.9956906, 22.9325695 43.9960983, 22.9327582 43.9975783, 22.9327743 43.9977018, 22.9327377 43.9977621)",Strada 22 Decembrie,
226391025,2,DN56D,secondary,RO:urban,False,True,97.477,"LINESTRING (22.9325261 43.9955876, 22.9323992 43.995594, 22.9313125 43.9956665)",Strada Traian,
472642893,2,DN56D,secondary,RO:urban,False,False,94.039,"LINESTRING (22.9325261 43.9955876, 22.9336441 43.9955251, 22.9336981 43.9955216)",Strada Traian,
629210205,2,,residential,RO:urban,False,False,96.058,"LINESTRING (22.9322734 43.9934737, 22.9310785 43.9935591)",Strada Alexandru Ioan Cuza,
60433502,,,tertiary,RO:urban,False,True,235.96699999999998,"LINESTRING (22.9322734 43.9934737, 22.9322841 43.993514, 22.9322904 43.9936417, 22.9323518 43.9941752, 22.9323697 43.9943307, 22.9325177 43.9955199, 22.9325261 43.9955876)",Strada 22 Decembrie,
"[108378994, 174683423]","['2', '3']",,tertiary,"['50', 'RO:urban']",True,False,387.516,"LINESTRING (22.9322734 43.9934737, 22.9331087 43.9934262, 22.9333499 43.9934121, 22.9333961 43.9934, 22.9334331 43.9933808, 22.9334551 43.9933576, 22.9334696 43.9933291, 22.9334697 43.9933256, 22.933226 43.9908865, 22.9331967 43.9907556)","['Bulevardul Tudor Vladimirescu', 'Strada Alexandru Ioan Cuza']",
629210204,2,,residential,RO:urban,False,False,298.406,"LINESTRING (22.9322734 43.9934737, 22.9322728 43.9934512, 22.9319804 43.9907984)",Strada 22 Decembrie,
472647363,2,DN56D,secondary,RO:urban,False,True,94.693,"LINESTRING (22.9352472 43.9954343, 22.9345737 43.9954753, 22.9342601 43.9954892, 22.9340668 43.9954977)",Strada Traian,
629210206,2,,tertiary,RO:urban,False,True,235.883,"LINESTRING (22.9352472 43.9954343, 22.9352381 43.9953625, 22.9349798 43.9933217)",Strada 1 Decembrie 1918,
629210208,2,DN56D,secondary,RO:urban,False,False,97.777,"LINESTRING (22.9352472 43.9954343, 22.9354281 43.9954221, 22.9364642 43.9953524)",Strada Traian,
629210209,2,,residential,RO:urban,False,False,215.074,"LINESTRING (22.9352472 43.9954343, 22.9353446 43.9965727, 22.9353586 43.9967375, 22.9353927 43.9970854, 22.9354538 43.9973617)",Strada 1 Decembrie 1918,
449635237,2,,residential,RO:urban,False,True,54.442,"LINESTRING (22.9279523 43.9936967, 22.9286313 43.9936635)",Strada Alexandru Ioan Cuza,
107690901,2,,residential,RO:urban,False,False,299.28999999999996,"LINESTRING (22.9279523 43.9936967, 22.9279453 43.9936413, 22.9276133 43.9910162)",Strada Mihai Viteazul,
107690901,2,,residential,RO:urban,False,True,237.38299999999998,"LINESTRING (22.9279523 43.9936967, 22.9279574 43.9937488, 22.9281561 43.995768, 22.928165 43.995826)",Strada Mihai Viteazul,
107690864,2,,residential,RO:urban,False,False,235.09099999999998,"LINESTRING (22.9313125 43.9956665, 22.9313047 43.9955886, 22.9312043 43.9947017, 22.9310783 43.9935886, 22.9310785 43.9935591)",Strada Gheorghe Doja,
226391025,2,DN56D,secondary,RO:urban,False,False,97.477,"LINESTRING (22.9313125 43.9956665, 22.9323992 43.995594, 22.9325261 43.9955876)",Strada Traian,
226391025,2,DN56D,secondary,RO:urban,False,True,98.029,"LINESTRING (22.9313125 43.9956665, 22.9310229 43.9956877, 22.9300912 43.9957385)",Strada Traian,
670291997,2,,residential,RO:urban,False,False,98.2,"LINESTRING (22.9288652 43.9957837, 22.9300912 43.9957385)",Strada Traian,
670291997,2,,residential,RO:urban,False,True,56.208,"LINESTRING (22.9288652 43.9957837, 22.928165 43.995826)",Strada Traian,
691410873,2,,residential,RO:urban,False,False,236.497,"LINESTRING (22.9288652 43.9957837, 22.9288595 43.9957317, 22.9286374 43.993719, 22.9286313 43.9936635)",Strada Baba Lupa,
691410873,2,,residential,RO:urban,False,True,185.77800000000002,"LINESTRING (22.9288652 43.9957837, 22.9289303 43.9964642, 22.9290336 43.996523, 22.9301875 43.9968546)",Strada Baba Lupa,
77866072,2,,residential,RO:urban,False,True,296.788,"LINESTRING (22.9349798 43.9933217, 22.9346578 43.9906627)",Strada 1 Decembrie 1918,
672181221,2,,tertiary,RO:urban,False,False,52.461,"LINESTRING (22.9349798 43.9933217, 22.9343257 43.9933556)",Strada Alexandru Ioan Cuza,
1088854227,2,,tertiary,RO:urban,False,True,99.228,"LINESTRING (22.9349798 43.9933217, 22.9362176 43.9932639)",Strada Alexandru Ioan Cuza,
629210206,2,,tertiary,RO:urban,False,False,235.883,"LINESTRING (22.9349798 43.9933217, 22.9352381 43.9953625, 22.9352472 43.9954343)",Strada 1 Decembrie 1918,
309802017,2,DJ533,secondary,RO:urban,True,False,100.093,"LINESTRING (22.9346529 43.9905126, 22.9359014 43.9904539)",Bulevardul Horea Cloșca și Crișan,
77866072,2,,residential,RO:urban,False,False,16.743000000000002,"LINESTRING (22.9346529 43.9905126, 22.9346634 43.9905924, 22.9346578 43.9906627)",Strada 1 Decembrie 1918,
60433503,2,,tertiary,RO:urban,False,True,56.05,"LINESTRING (22.9386459 43.99315, 22.9393451 43.9931175)",Strada Alexandru Ioan Cuza,
107690878,2,,residential,RO:urban,False,False,296.614,"LINESTRING (22.9386459 43.99315, 22.9383642 43.9904902)",Strada Decebal,
