osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry
256096510,Strada Melodiei,residential,50,False,False,158.82,,,"LINESTRING (22.8675951 44.4205685, 22.8674866 44.4219947)"
256096526,Strada Târgului,secondary,50,False,True,190.852,2,DJ606,"LINESTRING (22.8675951 44.4205685, 22.8699871 44.4207336)"
256096526,Strada Târgului,secondary,50,False,False,190.852,2,DJ606,"LINESTRING (22.8699871 44.4207336, 22.8675951 44.4205685)"
256096526,Strada Târgului,secondary,50,False,True,76.264,2,DJ606,"LINESTRING (22.8699871 44.4207336, 22.8709419 44.4208068)"
256096494,Strada Independenței,residential,50,False,False,149.07,,,"LINESTRING (22.8699871 44.4207336, 22.8699166 44.4210702, 22.8698433 44.4220691)"
256096526,Strada Târgului,secondary,50,False,False,76.264,2,DJ606,"LINESTRING (22.8709419 44.4208068, 22.8699871 44.4207336)"
256096526,Strada Târgului,secondary,50,False,True,106.507,2,DJ606,"LINESTRING (22.8709419 44.4208068, 22.872275 44.4209113)"
1179972673,Strada Belșugului,residential,50,False,True,146.422,,,"LINESTRING (22.8709419 44.4208068, 22.8711571 44.4221146)"
256096526,Strada Târgului,secondary,50,False,False,106.507,2,DJ606,"LINESTRING (22.872275 44.4209113, 22.8709419 44.4208068)"
256096526,Strada Târgului,secondary,50,False,True,69.493,2,DJ606,"LINESTRING (22.872275 44.4209113, 22.8731199 44.4210739)"
256096525,Strada Târgului,residential,50,False,True,82.983,,,"LINESTRING (22.8732516 44.4209315, 22.874285 44.4210419)"
256096518,Strada Republicii,secondary,50,False,False,18.977,2,DJ606,"LINESTRING (22.8732516 44.4209315, 22.8732358 44.4209485, 22.873151 44.4210402, 22.8731199 44.4210739)"
256096476,Strada Alexandru Ioan Cuza,residential,50,False,True,203.258,,,"LINESTRING (22.874285 44.4210419, 22.8746223 44.4228539)"
256096525,Strada Târgului,residential,50,False,False,82.983,,,"LINESTRING (22.874285 44.4210419, 22.8732516 44.4209315)"
