osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,junction,bridge
46772555,True,2,Strada 22 Decembrie,primary,RO:urban,False,93.968,DN17B,"LINESTRING (25.3586454 47.3435346, 25.358771 47.3438062, 25.3590316 47.3443381)",,
149159044,True,2,Strada Unirii,primary,,False,84.099,,"LINESTRING (25.3586454 47.3435346, 25.3585768 47.3435981, 25.3577992 47.3439142, 25.357706 47.343916)",,
332901299,False,2,Strada Lumea Nouă,residential,RO:urban,True,103.78999999999999,,"LINESTRING (25.3586454 47.3435346, 25.3585947 47.3433668, 25.3584825 47.342937, 25.3584079 47.3426153)",,
29076224,False,2,Strada Unirii,primary,RO:urban,False,98.759,,"LINESTRING (25.357423 47.3454578, 25.3574257 47.345324, 25.3573955 47.3447368, 25.3573785 47.3445704)",,
"[48227224, 698835062]",True,1,Strada Republicii,tertiary,RO:urban,False,276.177,,"LINESTRING (25.357423 47.3454578, 25.3571653 47.3454572, 25.3561981 47.3453265, 25.3555689 47.3452422, 25.3551516 47.34518, 25.3546953 47.345118, 25.35455 47.3451099, 25.3543777 47.3451049, 25.3541583 47.3451071, 25.3539847 47.3451165, 25.353816 47.3450831)",,
29076224,False,2,Strada Unirii,primary,RO:urban,True,40.652,,"LINESTRING (25.357706 47.343916, 25.3575224 47.3440084, 25.3574421 47.3440642, 25.3573865 47.3441182, 25.3573455 47.344179)",,
39958515,False,,Strada Parcului,residential,RO:urban,False,20.584000000000003,,"LINESTRING (25.357706 47.343916, 25.3575836 47.3438937, 25.3574543 47.3438471)",,
149159038,True,1,Strada Unirii,primary,RO:urban,False,84.991,,"LINESTRING (25.357706 47.343916, 25.3577285 47.3438714, 25.3585164 47.3435374, 25.3586454 47.3435346)",,
"[26472760, 222198940, 1233088517]",False,2,Strada Dornelor,tertiary,30,True,322.19500000000005,,"LINESTRING (25.3567636 47.3463782, 25.3566973 47.3463322, 25.3564452 47.3461329, 25.3563202 47.3460661, 25.3561846 47.3460028, 25.3558442 47.3459059, 25.3556182 47.3458635, 25.3554631 47.3458345, 25.3552979 47.3458034, 25.3549445 47.3457562, 25.3546479 47.3457322, 25.3543089 47.3457154, 25.3539582 47.3457115, 25.3535757 47.3457467, 25.3532087 47.3458024, 25.3528141 47.3459048)",,
698830594,False,2,Strada Dornelor,tertiary,30,False,246.217,,"LINESTRING (25.3567636 47.3463782, 25.3568847 47.3464316, 25.3570086 47.3464707, 25.3571362 47.3464969, 25.357372 47.3465434, 25.3573995 47.3465488, 25.3578592 47.3466219, 25.3582092 47.3466888, 25.3586164 47.3467857, 25.3590494 47.3469118, 25.3594996 47.3470906, 25.3597639 47.3472113)",,
"[26472760, 222198940, 1233088517]",False,2,Strada Dornelor,tertiary,30,False,322.19500000000005,,"LINESTRING (25.3528141 47.3459048, 25.3532087 47.3458024, 25.3535757 47.3457467, 25.3539582 47.3457115, 25.3543089 47.3457154, 25.3546479 47.3457322, 25.3549445 47.3457562, 25.3552979 47.3458034, 25.3554631 47.3458345, 25.3556182 47.3458635, 25.3558442 47.3459059, 25.3561846 47.3460028, 25.3563202 47.3460661, 25.3564452 47.3461329, 25.3566973 47.3463322, 25.3567636 47.3463782)",,
39958284,True,2,Strada Vasile Lițu,residential,RO:urban,False,149.28,,"LINESTRING (25.3528141 47.3459048, 25.3528011 47.3462209, 25.3527193 47.3472105, 25.3527169 47.3472456)",,
249589990,False,,Strada Negrești,residential,RO:urban,True,81.911,,"LINESTRING (25.350592 47.3449921, 25.3509805 47.3456801)",,
698835061,False,2,Strada Republicii,tertiary,RO:urban,False,168.86500000000004,,"LINESTRING (25.350592 47.3449921, 25.3515608 47.3446315, 25.3517773 47.3445447, 25.3521505 47.3443922, 25.3523439 47.3443257, 25.3525647 47.3442782)",,
718338878,False,2,Strada Republicii,tertiary,RO:urban,True,99.133,,"LINESTRING (25.350592 47.3449921, 25.350096 47.3451705, 25.3499077 47.345234, 25.3497028 47.3452974, 25.3494083 47.3453798)",,
892736747,False,2,Strada Negrești,residential,RO:urban,False,144.36399999999998,,"LINESTRING (25.350592 47.3449921, 25.3503421 47.344553, 25.3502013 47.3443082, 25.3500281 47.3440209, 25.3499482 47.3439108, 25.3498954 47.3438591, 25.3498269 47.343808)",,
39959693,False,2,Strada Păcii,residential,50,False,72.947,,"LINESTRING (25.3498269 47.343808, 25.3498521 47.3437031, 25.3498474 47.3433385, 25.3498519 47.3432423, 25.3498888 47.343157)",,
892736747,False,2,Strada Negrești,residential,RO:urban,False,30.883,,"LINESTRING (25.3498269 47.343808, 25.3496489 47.3437323, 25.3494709 47.3436709)",,
892736747,False,2,Strada Negrești,residential,RO:urban,True,144.364,,"LINESTRING (25.3498269 47.343808, 25.3498954 47.3438591, 25.3499482 47.3439108, 25.3500281 47.3440209, 25.3502013 47.3443082, 25.3503421 47.344553, 25.350592 47.3449921)",,
718338878,False,2,Strada Republicii,tertiary,RO:urban,False,99.13300000000001,,"LINESTRING (25.3494083 47.3453798, 25.3497028 47.3452974, 25.3499077 47.345234, 25.350096 47.3451705, 25.350592 47.3449921)",,
39958287,False,,Strada Miniera,residential,RO:urban,False,66.882,,"LINESTRING (25.3597639 47.3472113, 25.3593265 47.3477347)",,
698830594,False,2,Strada Dornelor,tertiary,30,False,154.242,,"LINESTRING (25.3597639 47.3472113, 25.3600717 47.3473542, 25.3602479 47.3474541, 25.3603918 47.347565, 25.3604639 47.3476483, 25.3605605 47.3478228, 25.3606733 47.3480512, 25.3607134 47.3481564, 25.3607821 47.3483494)",,
698830594,False,2,Strada Dornelor,tertiary,30,True,246.21699999999998,,"LINESTRING (25.3597639 47.3472113, 25.3594996 47.3470906, 25.3590494 47.3469118, 25.3586164 47.3467857, 25.3582092 47.3466888, 25.3578592 47.3466219, 25.3573995 47.3465488, 25.357372 47.3465434, 25.3571362 47.3464969, 25.3570086 47.3464707, 25.3568847 47.3464316, 25.3567636 47.3463782)",,
39958458,False,2,Strada Vicilicilor,residential,RO:urban,False,169.324,,"LINESTRING (25.3605133 47.3456419, 25.3600517 47.3441516)",,
39960835,False,2,Strada Oborului,residential,RO:urban,True,40.989,,"LINESTRING (25.3605133 47.3456419, 25.3602007 47.3456927, 25.3599849 47.3457296)",,
39958517,False,1,,residential,RO:urban,False,49.649,,"LINESTRING (25.3584079 47.3426153, 25.3577502 47.3426426)",,
332901299,False,2,Strada Lumea Nouă,residential,RO:urban,False,103.78999999999999,,"LINESTRING (25.3584079 47.3426153, 25.3584825 47.342937, 25.3585947 47.3433668, 25.3586454 47.3435346)",,
39958515,False,,Strada Parcului,residential,RO:urban,True,20.584000000000003,,"LINESTRING (25.3574543 47.3438471, 25.3575836 47.3438937, 25.357706 47.343916)",,
39958518,False,2,Strada Parcului,residential,RO:urban,False,38.323,,"LINESTRING (25.3574543 47.3438471, 25.3573875 47.3439423, 25.3573536 47.34405, 25.3573455 47.344179)",,
39958518,False,2,Strada Parcului,residential,RO:urban,True,137.05700000000002,,"LINESTRING (25.3574543 47.3438471, 25.35752 47.3437387, 25.3576735 47.3433972, 25.3577247 47.3431566, 25.3577468 47.3430225, 25.3577624 47.3428591, 25.3577502 47.3426426)",,
39958517,False,1,,residential,RO:urban,True,49.649,,"LINESTRING (25.3577502 47.3426426, 25.3584079 47.3426153)",,
39958518,False,2,Strada Parcului,residential,RO:urban,False,137.057,,"LINESTRING (25.3577502 47.3426426, 25.3577624 47.3428591, 25.3577468 47.3430225, 25.3577247 47.3431566, 25.3576735 47.3433972, 25.35752 47.3437387, 25.3574543 47.3438471)",,
39958779,True,1,Strada Schitului,residential,30,False,21.727999999999998,,"LINESTRING (25.362273 47.3488612, 25.3621715 47.3488635, 25.3620669 47.3488744, 25.3619911 47.3488938)",,
39958991,False,1,Strada Mihail Sadoveanu,residential,RO:urban,False,16.031,,"LINESTRING (25.3607757 47.3425707, 25.360871 47.3424418)",,
1230783399,False,2,Strada Mihail Sadoveanu,residential,RO:urban,True,60.057,,"LINESTRING (25.3607757 47.3425707, 25.3608621 47.3430339, 25.3608737 47.3431067)",,
39958991,False,1,Strada Mihail Sadoveanu,residential,RO:urban,True,16.031,,"LINESTRING (25.360871 47.3424418, 25.3607757 47.3425707)",,
26472740,False,2,Strada Unirii,primary,RO:urban,True,26.991,DN17B,"LINESTRING (25.3608737 47.3431067, 25.360516 47.3431198)",,
1230783399,False,2,Strada Mihail Sadoveanu,residential,RO:urban,False,60.057,,"LINESTRING (25.3608737 47.3431067, 25.3608621 47.3430339, 25.3607757 47.3425707)",,
41487611,False,1,Strada Mălinilor,residential,RO:urban,False,79.608,,"LINESTRING (25.3590316 47.3443381, 25.3600517 47.3441516)",,
46772555,True,2,Strada 22 Decembrie,primary,RO:urban,False,162.326,DN17B,"LINESTRING (25.3590316 47.3443381, 25.3596241 47.3455564, 25.3596949 47.3456443, 25.3597827 47.3456931)",,
249588965,False,,Strada Mălinilor,residential,RO:urban,False,20.883,,"LINESTRING (25.3617814 47.3438902, 25.361761 47.3437029)",,
41487614,False,1,Strada Mălinilor,residential,RO:urban,True,134.01500000000001,,"LINESTRING (25.3617814 47.3438902, 25.3607645 47.3439925, 25.3606647 47.344011, 25.3600517 47.3441516)",,
26472740,False,2,Strada Unirii,primary,RO:urban,False,26.991,DN17B,"LINESTRING (25.360516 47.3431198, 25.3608737 47.3431067)",,
26472740,False,2,Strada Unirii,primary,RO:urban,True,54.653000000000006,DN17B,"LINESTRING (25.360516 47.3431198, 25.3600452 47.3431379, 25.3597918 47.3431476)",,
39959324,False,,Strada Mălinilor,residential,RO:urban,False,56.998999999999995,,"LINESTRING (25.360516 47.3431198, 25.3605343 47.3433029, 25.3605556 47.3434444, 25.3605707 47.3434981, 25.3606018 47.3435288, 25.360662 47.3435501, 25.3607342 47.3435497)",,
39959324,False,,Strada Mălinilor,residential,RO:urban,False,95.712,,"LINESTRING (25.3607342 47.3435497, 25.3607504 47.3437147, 25.3607747 47.3437352, 25.361761 47.3437029)",,
249588965,False,,Strada Mălinilor,residential,RO:urban,True,92.868,,"LINESTRING (25.3607342 47.3435497, 25.3616003 47.3435167, 25.3616809 47.3435305, 25.3617376 47.3435632, 25.361761 47.3437029)",,
39959324,False,,Strada Mălinilor,residential,RO:urban,True,56.999,,"LINESTRING (25.3607342 47.3435497, 25.360662 47.3435501, 25.3606018 47.3435288, 25.3605707 47.3434981, 25.3605556 47.3434444, 25.3605343 47.3433029, 25.360516 47.3431198)",,
39959693,False,2,Strada Păcii,residential,50,False,45.673,,"LINESTRING (25.3508529 47.3429569, 25.3514457 47.3428711)",,
39959693,False,2,Strada Păcii,residential,50,True,76.571,,"LINESTRING (25.3508529 47.3429569, 25.3501358 47.3430731, 25.3499929 47.3431072, 25.3498888 47.343157)",,
39959693,False,2,Strada Păcii,residential,50,True,53.623999999999995,,"LINESTRING (25.3538544 47.3425717, 25.3536878 47.3425844, 25.3535237 47.3425987, 25.3531496 47.3426381)",,
29076224,False,2,Strada Unirii,primary,RO:urban,False,43.608000000000004,,"LINESTRING (25.3573785 47.3445704, 25.3573465 47.3442662, 25.3573455 47.344179)",,
29076224,False,2,Strada Unirii,primary,RO:urban,True,98.759,,"LINESTRING (25.3573785 47.3445704, 25.3573955 47.3447368, 25.3574257 47.345324, 25.357423 47.3454578)",,
39960656,False,1,Strada Lucian Blaga,residential,RO:urban,True,60.065,,"LINESTRING (25.3573785 47.3445704, 25.3578047 47.3445334, 25.3581694 47.3445026)",,
48227227,True,2,Strada Oborului,primary,RO:urban,False,67.797,,"LINESTRING (25.3583127 47.3455491, 25.357423 47.3454578)",,
915633869,False,2,Strada Lucian Blaga,residential,RO:urban,False,116.865,,"LINESTRING (25.3583127 47.3455491, 25.3581694 47.3445026)",,
48227227,True,2,Strada Oborului,primary,RO:urban,False,111.571,,"LINESTRING (25.3597632 47.3457287, 25.3595892 47.3456785, 25.3594199 47.3456493, 25.3583127 47.3455491)",,
915620763,True,2,,primary,30,False,4.258,,"LINESTRING (25.3597632 47.3457287, 25.3597696 47.34571, 25.3597827 47.3456931)",roundabout,
518566802,True,1,Strada 22 Decembrie,primary,30,False,13.545,,"LINESTRING (25.361654 47.3486633, 25.3617212 47.3486894, 25.361816 47.3487155)",,
249588970,True,1,,trunk_link,RO:urban,False,55.138,,"LINESTRING (25.3619479 47.3489384, 25.3619381 47.3490452, 25.3619328 47.3491943, 25.3619167 47.3492797, 25.3618849 47.3493317, 25.3617946 47.3494074)",,
915753253,True,1,,primary,30,False,26.422,,"LINESTRING (25.3619479 47.3489384, 25.3618819 47.3489676, 25.3618002 47.3489783, 25.3617106 47.3489662, 25.3616337 47.3489258)",roundabout,
39977810,True,1,,primary,30,False,17.637999999999998,,"LINESTRING (25.3619396 47.3487484, 25.361977 47.3487789, 25.3619992 47.3488156, 25.362004 47.3488552, 25.3619911 47.3488938)",roundabout,
249588966,True,1,Strada Schitului,residential,30,False,28.413,,"LINESTRING (25.3619396 47.3487484, 25.3620967 47.3487838, 25.3621843 47.3488131, 25.3622197 47.348829, 25.362273 47.3488612)",,
915753254,True,1,,primary,30,False,10.158,,"LINESTRING (25.361816 47.3487155, 25.3618904 47.3487269, 25.3619396 47.3487484)",roundabout,
698830595,False,2,Strada Mihai Eminescu,trunk,RO:urban,False,7.912,DN17,"LINESTRING (25.3527169 47.3472456, 25.3526121 47.3472411)",,
698830595,False,2,Strada Mihai Eminescu,trunk,RO:urban,True,292.67,DN17,"LINESTRING (25.3527169 47.3472456, 25.35278 47.3472489, 25.3552001 47.3473979, 25.355395 47.3474123, 25.355483 47.3474171, 25.3565865 47.3474762)",,
39998411,True,2,Strada Gării,residential,RO:urban,False,122.821,,"LINESTRING (25.3565865 47.3474762, 25.3566836 47.3468623, 25.3567421 47.3464927, 25.3567636 47.3463782)",,
698830595,False,2,Strada Mihai Eminescu,trunk,RO:urban,False,292.66999999999996,DN17,"LINESTRING (25.3565865 47.3474762, 25.355483 47.3474171, 25.355395 47.3474123, 25.3552001 47.3473979, 25.35278 47.3472489, 25.3527169 47.3472456)",,
698830595,False,2,Strada Mihai Eminescu,trunk,RO:urban,True,209.232,DN17,"LINESTRING (25.3565865 47.3474762, 25.3572026 47.3475069, 25.3578101 47.3475433, 25.3584442 47.3475856, 25.3586963 47.3476092, 25.3588758 47.3476361, 25.3590181 47.3476615, 25.3591656 47.3476936, 25.3593265 47.3477347)",,
26472740,False,2,Strada Unirii,primary,RO:urban,False,5.984,DN17B,"LINESTRING (25.3597126 47.3431516, 25.3597918 47.3431476)",,
26472740,False,2,Strada Unirii,primary,RO:urban,True,91.563,DN17B,"LINESTRING (25.3597126 47.3431516, 25.3596125 47.3431658, 25.3595123 47.3431881, 25.3593917 47.3432249, 25.3592751 47.3432699, 25.3589644 47.3434027, 25.3586454 47.3435346)",,
39948694,False,1,Strada Izvorului,residential,RO:urban,True,64.731,,"LINESTRING (25.3597126 47.3431516, 25.3596674 47.3429164, 25.3595987 47.3425746)",,
40070363,False,2,Strada Tudor Vladimirescu,residential,50,False,170.535,,"LINESTRING (25.3525647 47.3442782, 25.3523588 47.3427509)",,
"[78007857, 698835061]",False,2,Strada Republicii,tertiary,RO:urban,False,165.30599999999998,,"LINESTRING (25.3525647 47.3442782, 25.3528271 47.3442581, 25.3530337 47.3442608, 25.3532327 47.3442821, 25.3534034 47.344317, 25.3536175 47.3443778, 25.3536549 47.3443936, 25.3536932 47.3444227, 25.3537181 47.3444805, 25.3537161 47.3445415, 25.3536927 47.344774, 25.3536989 47.3448839, 25.3537106 47.3449534, 25.3537367 47.3450054, 25.3537688 47.3450463, 25.353816 47.3450831)",,
698835061,False,2,Strada Republicii,tertiary,RO:urban,True,168.865,,"LINESTRING (25.3525647 47.3442782, 25.3523439 47.3443257, 25.3521505 47.3443922, 25.3517773 47.3445447, 25.3515608 47.3446315, 25.350592 47.3449921)",,
40070363,False,2,Strada Tudor Vladimirescu,residential,50,True,170.535,,"LINESTRING (25.3523588 47.3427509, 25.3525647 47.3442782)",,
39959693,False,2,Strada Păcii,residential,50,False,60.891,,"LINESTRING (25.3523588 47.3427509, 25.3528733 47.3426783, 25.3531496 47.3426381)",,
39959693,False,2,Strada Păcii,residential,50,True,70.086,,"LINESTRING (25.3523588 47.3427509, 25.3521541 47.3427778, 25.3514457 47.3428711)",,
39959693,False,2,Strada Păcii,residential,50,False,53.623999999999995,,"LINESTRING (25.3531496 47.3426381, 25.3535237 47.3425987, 25.3536878 47.3425844, 25.3538544 47.3425717)",,
39959693,False,2,Strada Păcii,residential,50,True,60.891,,"LINESTRING (25.3531496 47.3426381, 25.3528733 47.3426783, 25.3523588 47.3427509)",,
40071144,False,,,residential,RO:urban,True,36.206,,"LINESTRING (25.3590254 47.3424609, 25.3595039 47.3424311)",,
39948694,False,1,Strada Izvorului,residential,RO:urban,True,17.482,,"LINESTRING (25.3595987 47.3425746, 25.3595039 47.3424311)",,
40071145,False,,,residential,RO:urban,False,42.347,,"LINESTRING (25.3595987 47.3425746, 25.3590391 47.3426099)",,
39948694,False,1,Strada Izvorului,residential,RO:urban,False,64.731,,"LINESTRING (25.3595987 47.3425746, 25.3596674 47.3429164, 25.3597126 47.3431516)",,
40071145,False,,,residential,RO:urban,True,42.347,,"LINESTRING (25.3590391 47.3426099, 25.3595987 47.3425746)",,
39959693,False,2,Strada Păcii,residential,50,False,76.571,,"LINESTRING (25.3498888 47.343157, 25.3499929 47.3431072, 25.3501358 47.3430731, 25.3508529 47.3429569)",,
39959693,False,2,Strada Păcii,residential,50,True,72.947,,"LINESTRING (25.3498888 47.343157, 25.3498519 47.3432423, 25.3498474 47.3433385, 25.3498521 47.3437031, 25.3498269 47.343808)",,
39958458,False,2,Strada Vicilicilor,residential,RO:urban,True,169.324,,"LINESTRING (25.3600517 47.3441516, 25.3605133 47.3456419)",,
41487611,False,1,Strada Mălinilor,residential,RO:urban,True,79.608,,"LINESTRING (25.3600517 47.3441516, 25.3590316 47.3443381)",,
39958458,False,2,Strada Vicilicilor,residential,RO:urban,False,113.403,,"LINESTRING (25.3600517 47.3441516, 25.3599445 47.3437899, 25.3598328 47.3433854, 25.3597918 47.3431476)",,
41487614,False,1,Strada Mălinilor,residential,RO:urban,False,134.015,,"LINESTRING (25.3600517 47.3441516, 25.3606647 47.344011, 25.3607645 47.3439925, 25.3617814 47.3438902)",,
29076224,False,2,Strada Unirii,primary,RO:urban,False,40.652,,"LINESTRING (25.3573455 47.344179, 25.3573865 47.3441182, 25.3574421 47.3440642, 25.3575224 47.3440084, 25.357706 47.343916)",,
29076224,False,2,Strada Unirii,primary,RO:urban,True,43.608000000000004,,"LINESTRING (25.3573455 47.344179, 25.3573465 47.3442662, 25.3573785 47.3445704)",,
39958518,False,2,Strada Parcului,residential,RO:urban,True,38.32299999999999,,"LINESTRING (25.3573455 47.344179, 25.3573536 47.34405, 25.3573875 47.3439423, 25.3574543 47.3438471)",,
39960656,False,1,Strada Lucian Blaga,residential,RO:urban,True,20.819,,"LINESTRING (25.3581694 47.3445026, 25.3584435 47.3444789)",,
915633869,False,2,Strada Lucian Blaga,residential,RO:urban,True,116.865,,"LINESTRING (25.3581694 47.3445026, 25.3583127 47.3455491)",,
39960656,False,1,Strada Lucian Blaga,residential,RO:urban,False,60.065,,"LINESTRING (25.3581694 47.3445026, 25.3578047 47.3445334, 25.3573785 47.3445704)",,
"[48227225, 698835063]",True,1,Strada Republicii,tertiary,RO:urban,False,277.24899999999997,,"LINESTRING (25.353816 47.3450831, 25.3539807 47.3450542, 25.3541598 47.3450487, 25.3543793 47.3450463, 25.3545655 47.3450518, 25.3547397 47.3450666, 25.3551654 47.3451216, 25.3555865 47.3451865, 25.3563205 47.3452787, 25.3571848 47.3453934, 25.357423 47.3454578)",,
"[78007857, 698835061]",False,2,Strada Republicii,tertiary,RO:urban,True,165.30599999999998,,"LINESTRING (25.353816 47.3450831, 25.3537688 47.3450463, 25.3537367 47.3450054, 25.3537106 47.3449534, 25.3536989 47.3448839, 25.3536927 47.344774, 25.3537161 47.3445415, 25.3537181 47.3444805, 25.3536932 47.3444227, 25.3536549 47.3443936, 25.3536175 47.3443778, 25.3534034 47.344317, 25.3532327 47.3442821, 25.3530337 47.3442608, 25.3528271 47.3442581, 25.3525647 47.3442782)",,
39959693,False,2,Strada Păcii,residential,50,True,45.673,,"LINESTRING (25.3514457 47.3428711, 25.3508529 47.3429569)",,
39959693,False,2,Strada Păcii,residential,50,False,70.086,,"LINESTRING (25.3514457 47.3428711, 25.3521541 47.3427778, 25.3523588 47.3427509)",,
718343053,False,2,Strada Mihai Eminescu,trunk,RO:urban,False,30.549,DN17,"LINESTRING (25.3610848 47.3485322, 25.3607821 47.3483494)",,
49183738,False,2,Strada Podu Verde,residential,RO:urban,False,73.85,,"LINESTRING (25.3610848 47.3485322, 25.3610706 47.3487241, 25.3609619 47.3490756, 25.3609272 47.349186)",,
78010882,False,2,Strada Mihai Eminescu,trunk,RO:urban,True,16.992,DN17,"LINESTRING (25.3610848 47.3485322, 25.3611922 47.3486003, 25.361252 47.3486347)",,
39977810,True,1,,primary,30,False,5.932,,"LINESTRING (25.3619911 47.3488938, 25.3619479 47.3489384)",roundabout,
249588965,False,,Strada Mălinilor,residential,RO:urban,True,20.883,,"LINESTRING (25.361761 47.3437029, 25.3617814 47.3438902)",,
39959324,False,,Strada Mălinilor,residential,RO:urban,True,95.71200000000002,,"LINESTRING (25.361761 47.3437029, 25.3607747 47.3437352, 25.3607504 47.3437147, 25.3607342 47.3435497)",,
249588965,False,,Strada Mălinilor,residential,RO:urban,False,92.868,,"LINESTRING (25.361761 47.3437029, 25.3617376 47.3435632, 25.3616809 47.3435305, 25.3616003 47.3435167, 25.3607342 47.3435497)",,
718343054,False,3,Podul Verde,trunk,RO:urban,False,55.925,DN17,"LINESTRING (25.3617946 47.3494074, 25.3618009 47.3493353, 25.3618002 47.349274, 25.3617908 47.3492024, 25.361751 47.3491114, 25.3617189 47.3490437, 25.3616975 47.3490057, 25.3616337 47.3489258)",,
249589990,False,,Strada Negrești,residential,RO:urban,False,81.911,,"LINESTRING (25.3509805 47.3456801, 25.350592 47.3449921)",,
249671229,False,,,residential,RO:urban,False,47.67,,"LINESTRING (25.3525647 47.3476686, 25.3526078 47.3472799, 25.3526121 47.3472411)",,
698830595,False,2,Strada Mihai Eminescu,trunk,RO:urban,True,7.912,DN17,"LINESTRING (25.3526121 47.3472411, 25.3527169 47.3472456)",,
249671229,False,,,residential,RO:urban,True,47.67,,"LINESTRING (25.3526121 47.3472411, 25.3526078 47.3472799, 25.3525647 47.3476686)",,
39948694,False,1,Strada Izvorului,residential,RO:urban,False,17.482,,"LINESTRING (25.3595039 47.3424311, 25.3595987 47.3425746)",,
40071144,False,,,residential,RO:urban,False,36.206,,"LINESTRING (25.3595039 47.3424311, 25.3590254 47.3424609)",,
718343053,False,2,Strada Mihai Eminescu,trunk,RO:urban,True,30.549,DN17,"LINESTRING (25.3607821 47.3483494, 25.3610848 47.3485322)",,
698830594,False,2,Strada Dornelor,tertiary,30,True,154.242,,"LINESTRING (25.3607821 47.3483494, 25.3607134 47.3481564, 25.3606733 47.3480512, 25.3605605 47.3478228, 25.3604639 47.3476483, 25.3603918 47.347565, 25.3602479 47.3474541, 25.3600717 47.3473542, 25.3597639 47.3472113)",,
718343052,False,2,Strada Mihai Eminescu,trunk,RO:urban,False,130.267,DN17,"LINESTRING (25.3607821 47.3483494, 25.3606228 47.3482536, 25.3604729 47.3481675, 25.3602628 47.3480553, 25.3600123 47.3479451, 25.3596554 47.3478251, 25.3593265 47.3477347)",,
