osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,access
112956388,False,2,DC66,Strada Vale,residential,30,True,38.362,"LINESTRING (23.8858771 45.7916355, 23.8860613 45.7919557)",,,
205256706,False,,,Strada Spitalului,residential,30,False,54.562,"LINESTRING (23.8858771 45.7916355, 23.8862414 45.7914192, 23.8864486 45.7913576)",,,
"[205242230, 133330231]",False,2,DJ106E,"['Strada Piața Junilor', 'Strada Ioan Moga']",secondary,50,False,50.849,"LINESTRING (23.8837165 45.7950026, 23.8834397 45.794874, 23.8833143 45.7948073, 23.8831874 45.7947332)",,,
133330231,False,2,DJ106E,Strada Piața Junilor,secondary,50,True,55.731,"LINESTRING (23.8837165 45.7950026, 23.8838897 45.7950573, 23.884063 45.795097, 23.8842421 45.7951208, 23.8844051 45.7951333)",,,
205543074,False,2,,Strada Reuniunea Meseriașilor,residential,50,True,50.686,"LINESTRING (23.8837165 45.7950026, 23.8833968 45.79498, 23.8831347 45.7949379, 23.8830728 45.7949281)",,,
183180335,True,2,DJ106E,Strada București,secondary,30,False,24.684000000000005,"LINESTRING (23.8874121 45.7948542, 23.8873237 45.7948802, 23.8872556 45.7949062, 23.887213 45.794924, 23.8871715 45.7949463, 23.8871413 45.7949674)",,,
211337561,False,,DJ106E,Strada București,secondary,50,False,108.019,"LINESTRING (23.8874121 45.7948542, 23.8876952 45.7948383, 23.8881533 45.7947724, 23.8884517 45.7946876, 23.888721 45.794568)",,,
183180348,True,2,DJ143D,Strada Gării,secondary,30,False,24.651,"LINESTRING (23.8870303 45.7952675, 23.8869935 45.7951608, 23.886978 45.7951147, 23.8869569 45.7950518)",,,
"[183180339, 206008476, 112956390]",False,2,DJ143D,Strada Gării,secondary,50,True,54.521,"LINESTRING (23.8870303 45.7952675, 23.8870337 45.7953285, 23.8870387 45.79546, 23.887042 45.7955135, 23.887046 45.7955578, 23.8870606 45.79559, 23.8870901 45.7956311, 23.8871276 45.7956667, 23.8872179 45.7957091)",yes,,
112956388,False,2,DC66,Strada Vale,residential,30,False,190.237,"LINESTRING (23.8866072 45.7936223, 23.8864023 45.7928463, 23.8860613 45.7919557)",,,
"[1087546128, 112956388]",False,2,DC66,Strada Vale,residential,30,True,19.324,"LINESTRING (23.8866072 45.7936223, 23.8866494 45.7937366, 23.8866693 45.7937906)",,,
112956388,False,2,DC66,Strada Vale,residential,30,False,38.362,"LINESTRING (23.8860613 45.7919557, 23.8858771 45.7916355)",,,
112956388,False,2,DC66,Strada Vale,residential,30,True,190.237,"LINESTRING (23.8860613 45.7919557, 23.8864023 45.7928463, 23.8866072 45.7936223)",,,
477632532,False,,,Strada Onisifor Ghibu,residential,30,True,216.367,"LINESTRING (23.8860613 45.7919557, 23.8858249 45.7920744, 23.8854494 45.7921717, 23.8842559 45.7923563, 23.8841003 45.7923947, 23.8839541 45.7924788, 23.8837972 45.7928257)",,,
205244658,False,,,Strada Piața Veche,residential,40,True,33.341,"LINESTRING (23.882063 45.7930172, 23.8820162 45.7931128, 23.8819205 45.7933001)",,,
209246750,False,,,Strada Ioan Lupaș,residential,30,False,139.52300000000002,"LINESTRING (23.882063 45.7930172, 23.8821971 45.7929596, 23.8826413 45.7928268, 23.8829168 45.7928024, 23.8837972 45.7928257)",,,
205242997,False,,DJ106E,Piața Eroilor,secondary,50,True,3.28,"LINESTRING (23.8816041 45.7936198, 23.8816441 45.7936102)",,,
183180449,False,,,Strada Memorandiștilor,residential,50,True,114.868,"LINESTRING (23.8816041 45.7936198, 23.8815158 45.7944442, 23.8815317 45.7945674, 23.8815424 45.7946497)",,,
211183788,False,,DJ106E,Strada Andrei Șaguna,secondary,30,True,197.92399999999998,"LINESTRING (23.8816041 45.7936198, 23.8815327 45.7936253, 23.8814827 45.7936266, 23.8814004 45.7936219, 23.881333 45.7936079, 23.8812381 45.7935748, 23.8810063 45.7934913, 23.8806992 45.7933878, 23.8804605 45.7933186, 23.880262 45.7932775, 23.8801064 45.7932625, 23.8799133 45.7932673, 23.8797953 45.7932775, 23.879629 45.7932812, 23.8793903 45.7932644, 23.8792646 45.7932453, 23.8791663 45.7932316)",,,
183180373,False,,,Strada Băii,residential,30,True,360.21,"LINESTRING (23.8907694 45.7938071, 23.8898797 45.794769, 23.8897641 45.7948295, 23.8895917 45.7948813, 23.888894 45.7950102, 23.8881419 45.7952122, 23.8880538 45.7952317, 23.8874037 45.7952976, 23.8873052 45.7952874, 23.8872381 45.7952653, 23.8871543 45.7952214, 23.8870505 45.7951844)",,,
211348621,False,,,Strada Băii,residential,30,False,103.255,"LINESTRING (23.8907694 45.7938071, 23.8904865 45.793812, 23.8902079 45.7938448, 23.8894732 45.7939966)",,,
211337561,False,,DJ106E,Strada București,secondary,50,True,86.929,"LINESTRING (23.8894732 45.7939966, 23.8894307 45.7940583, 23.8891827 45.7942808, 23.889084 45.7943478, 23.888721 45.794568)",,,
211348621,False,,,Strada Băii,residential,30,True,103.255,"LINESTRING (23.8894732 45.7939966, 23.8902079 45.7938448, 23.8904865 45.793812, 23.8907694 45.7938071)",,,
183180449,False,,,Strada Memorandiștilor,residential,50,False,114.86800000000001,"LINESTRING (23.8815424 45.7946497, 23.8815317 45.7945674, 23.8815158 45.7944442, 23.8816041 45.7936198)",,,
"[183180449, 183180401, 211340033]",False,,,Strada Memorandiștilor,residential,"['50', '30']","[False, True]",42.372,"LINESTRING (23.8815424 45.7946497, 23.8815235 45.7947446, 23.8814778 45.7948979, 23.8814746 45.7949418, 23.8814729 45.7950265)",yes,,
205543074,False,2,,Strada Reuniunea Meseriașilor,residential,50,False,122.625,"LINESTRING (23.8815424 45.7946497, 23.8822751 45.7947876, 23.8830728 45.7949281)",,,
254724729,True,2,DC66,Strada Vale,residential,RO:rural,False,20.916999999999998,"LINESTRING (23.887013 45.794686, 23.8870318 45.7947493, 23.8870521 45.7948176, 23.8870677 45.7948702)",,,
1087546128,False,2,DC66,Strada Vale,residential,30,False,103.23299999999999,"LINESTRING (23.887013 45.794686, 23.8868075 45.7940573, 23.8866693 45.7937906)",,,
183180345,True,2,DJ106E,Strada București,secondary,RO:rural,False,25.723,"LINESTRING (23.8870831 45.794877, 23.8871513 45.7948656, 23.8872305 45.7948581, 23.8873156 45.7948549, 23.8874121 45.7948542)",,,
183180395,True,2,DJ106E,,secondary,30,False,11.508000000000001,"LINESTRING (23.8870831 45.794877, 23.8871101 45.7948947, 23.8871296 45.7949168, 23.8871403 45.7949415, 23.8871413 45.7949674)",,roundabout,
183180395,True,2,DJ106E,,secondary,30,False,3.791,"LINESTRING (23.8869009 45.7948863, 23.8869413 45.7948671)",,roundabout,
183180395,True,2,DJ106E,,secondary,30,False,8.815999999999999,"LINESTRING (23.8871413 45.7949674, 23.8871325 45.7949931, 23.8871142 45.7950163, 23.8870878 45.7950352)",,roundabout,
133330231,False,2,DJ106E,Strada Piața Junilor,secondary,50,False,158.686,"LINESTRING (23.8864321 45.7949459, 23.8857316 45.7950294, 23.8847007 45.7951256, 23.8844747 45.7951351, 23.8844051 45.7951333)",,,
183180336,True,2,DJ106E,Strada Piața Junilor,secondary,30,False,36.982,"LINESTRING (23.8864321 45.7949459, 23.8866147 45.7949153, 23.8867821 45.7948983, 23.8869009 45.7948863)",,,
183180395,True,2,DJ106E,,secondary,30,False,12.178,"LINESTRING (23.8868646 45.7949875, 23.8868579 45.7949605, 23.8868621 45.7949333, 23.8868768 45.7949079, 23.8869009 45.7948863)",,roundabout,
254724731,True,2,DJ106E,Strada Piața Junilor,secondary,RO:urban,False,33.899,"LINESTRING (23.8868646 45.7949875, 23.8867326 45.7949678, 23.886621 45.7949568, 23.8864321 45.7949459)",,,
260879524,False,,,Strada Piața Morii,residential,30,False,70.236,"LINESTRING (23.8814729 45.7950265, 23.8811928 45.7956272)",,,
"[211340033, 183180449, 183180401]",False,,,Strada Memorandiștilor,residential,"['30', '50']","[False, True]",42.372,"LINESTRING (23.8814729 45.7950265, 23.8814746 45.7949418, 23.8814778 45.7948979, 23.8815235 45.7947446, 23.8815424 45.7946497)",yes,,
211341163,False,,,Strada Tăbăcarilor,residential,30,True,111.979,"LINESTRING (23.8814729 45.7950265, 23.8815965 45.795127, 23.8816783 45.7952177, 23.8817815 45.7953242, 23.8818754 45.7953645, 23.882542 45.7955443, 23.8826312 45.7955584)",,,
183180395,True,2,DJ106E,,secondary,30,False,10.466999999999999,"LINESTRING (23.8869569 45.7950518, 23.8869167 45.7950377, 23.8868849 45.7950155, 23.8868646 45.7949875)",,roundabout,
254724734,True,2,DJ143D,Strada Gării,secondary,RO:rural,False,9.372,"LINESTRING (23.8870505 45.7951844, 23.8870303 45.7952675)",,,
183180373,False,,,Strada Băii,residential,30,False,360.21,"LINESTRING (23.8870505 45.7951844, 23.8871543 45.7952214, 23.8872381 45.7952653, 23.8873052 45.7952874, 23.8874037 45.7952976, 23.8880538 45.7952317, 23.8881419 45.7952122, 23.888894 45.7950102, 23.8895917 45.7948813, 23.8897641 45.7948295, 23.8898797 45.794769, 23.8907694 45.7938071)",,,
"[183180339, 206008476, 112956390]",False,2,DJ143D,Strada Gării,secondary,50,False,54.521,"LINESTRING (23.8872179 45.7957091, 23.8871276 45.7956667, 23.8870901 45.7956311, 23.8870606 45.79559, 23.887046 45.7955578, 23.887042 45.7955135, 23.8870387 45.79546, 23.8870337 45.7953285, 23.8870303 45.7952675)",yes,,
112956390,False,2,DJ143D,Strada Gării,secondary,50,True,224.292,"LINESTRING (23.8872179 45.7957091, 23.8873683 45.7957221, 23.8883743 45.7957239, 23.8890194 45.7957251, 23.8893198 45.7957488, 23.8894961 45.7957873, 23.8896363 45.7958293, 23.8900049 45.7960102)",,,
183180404,False,,,Strada Ștează,residential,50,False,136.294,"LINESTRING (23.8872179 45.7957091, 23.8868786 45.7957275, 23.8866236 45.7957581, 23.8862714 45.7958145, 23.8855058 45.7959704)",,,
