osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry,bridge,junction,width
46525523,True,2,DN68,Bulevardul Tudor Vladimirescu,primary,50,yes,False,30.105,"LINESTRING (22.9508485 45.6106727, 22.9512344 45.6106934)",,,
46525523,True,2,DN68,Bulevardul Tudor Vladimirescu,primary,50,yes,False,59.501,"LINESTRING (22.9497808 45.6106355, 22.9498622 45.6106237, 22.9505422 45.6106585)",,,
"[223238164, 472305853]",False,4,DN68,"['Bulevardul Tudor Vladimirescu', 'Strada Unirii']",primary,50,yes,"[False, True]",43.367,"LINESTRING (22.9497808 45.6106355, 22.9496062 45.6106139, 22.9495341 45.6106054, 22.9494724 45.6105923, 22.9493664 45.6105661, 22.9493464 45.6105473, 22.949294 45.6105182, 22.9492831 45.6104988)",,,
36127388,False,2,,Strada Bisericilor,tertiary,50,yes,True,46.528999999999996,"LINESTRING (22.9492831 45.6104988, 22.9491787 45.6105586, 22.9491 45.6106218, 22.9490624 45.610664, 22.9490131 45.6107258, 22.9489416 45.6108346)",,,
49796499,False,4,DN68,Strada Munților Retezat,primary,50,yes,True,112.616,"LINESTRING (22.9492831 45.6104988, 22.9492698 45.6104751, 22.9492564 45.6104188, 22.9492617 45.6103771, 22.9492666 45.6103386, 22.9493357 45.6099281, 22.9493585 45.6097431, 22.9493717 45.6096441, 22.9493849 45.6094931)",,,
"[223238164, 472305853]",False,4,DN68,"['Bulevardul Tudor Vladimirescu', 'Strada Unirii']",primary,50,yes,"[False, True]",43.367,"LINESTRING (22.9492831 45.6104988, 22.949294 45.6105182, 22.9493464 45.6105473, 22.9493664 45.6105661, 22.9494724 45.6105923, 22.9495341 45.6106054, 22.9496062 45.6106139, 22.9497808 45.6106355)",,,
223238755,False,,,,residential,RO:urban,,True,37.075,"LINESTRING (22.9521115 45.6111719, 22.9516356 45.6111533)",,,
39382522,True,2,,Strada Timișoarei,residential,50,,False,38.691,"LINESTRING (22.9521115 45.6111719, 22.9521303 45.6113278, 22.9521735 45.6115169)",,,
223238755,False,,,,residential,RO:urban,,False,37.075,"LINESTRING (22.9516356 45.6111533, 22.9521115 45.6111719)",,,
223239016,False,,,,residential,RO:urban,,False,25.929,"LINESTRING (22.9488273 45.6101458, 22.9488529 45.6099133)",,,
223239016,False,,,,residential,RO:urban,,True,25.929,"LINESTRING (22.9488529 45.6099133, 22.9488273 45.6101458)",,,
223239016,False,,,,residential,RO:urban,,False,89.684,"LINESTRING (22.9488529 45.6099133, 22.948872 45.6097184, 22.9489019 45.6095889, 22.9489183 45.6095458, 22.9489505 45.6095007, 22.9489693 45.6094688, 22.9489746 45.6094276, 22.948988 45.6093919, 22.9490015 45.60936, 22.949031 45.6093356, 22.9491007 45.6093187, 22.9493092 45.6092651)",,,
"[223239673, 223239106]",False,2,,,residential,50,yes,True,148.574,"LINESTRING (22.9488529 45.6099133, 22.9483526 45.6098231, 22.9480656 45.609763, 22.9479556 45.6097461, 22.9478885 45.6097555, 22.9478295 45.6097799, 22.9477866 45.6098287, 22.9477571 45.6098906, 22.9477571 45.6099825, 22.9477839 45.6101458, 22.9478207 45.610356)",,,
26243527,False,,,Strada Libertății,tertiary,RO:urban,,False,115.142,"LINESTRING (22.9478207 45.610356, 22.9484273 45.6104841, 22.9484917 45.6105047, 22.9485131 45.6105272, 22.9485131 45.6105591, 22.9484997 45.6106661, 22.9485051 45.6107017, 22.9485373 45.6107317, 22.9485963 45.6107599, 22.9486848 45.6107843, 22.9489416 45.6108346)",,,
26243527,False,,,Strada Libertății,tertiary,RO:urban,,True,60.534000000000006,"LINESTRING (22.9478207 45.610356, 22.9477524 45.6103531, 22.9476777 45.610372, 22.9471107 45.6105647)",,,
"[223239673, 223239106]",False,2,,,residential,50,yes,False,148.574,"LINESTRING (22.9478207 45.610356, 22.9477839 45.6101458, 22.9477571 45.6099825, 22.9477571 45.6098906, 22.9477866 45.6098287, 22.9478295 45.6097799, 22.9478885 45.6097555, 22.9479556 45.6097461, 22.9480656 45.609763, 22.9483526 45.6098231, 22.9488529 45.6099133)",,,
222338993,False,2,DN68,Strada Horea,primary,50,yes,False,75.223,"LINESTRING (22.9470613 45.6073879, 22.9462474 45.6070226)",,,
222338993,False,2,DN68,Strada Horea,primary,50,yes,True,100.545,"LINESTRING (22.9470613 45.6073879, 22.9479461 45.6077851, 22.9481498 45.6078755)",,,
224344347,False,,,,living_street,,permissive,True,78.875,"LINESTRING (22.9470613 45.6073879, 22.9469737 45.6077201, 22.9469254 45.6078214, 22.9468556 45.6078664, 22.946743 45.607889, 22.9465767 45.6078927)",,,
224344347,False,,,,living_street,,permissive,False,78.875,"LINESTRING (22.9465767 45.6078927, 22.946743 45.607889, 22.9468556 45.6078664, 22.9469254 45.6078214, 22.9469737 45.6077201, 22.9470613 45.6073879)",,,
223238046,False,2,,Strada Independenței,residential,50,,False,71.591,"LINESTRING (22.9543988 45.6086323, 22.954511 45.6091291, 22.954521 45.6092698)",,,
223238046,False,2,,Strada Independenței,residential,50,,True,103.968,"LINESTRING (22.9543988 45.6086323, 22.9543703 45.6085062, 22.9541421 45.6077148)",,,
224345821,False,2,,Strada Nicolae Titulescu,residential,50,,False,27.498,"LINESTRING (22.9528718 45.609679, 22.9532252 45.6096851)",,,
224345814,True,,,Strada Sarmizegetusa,residential,RO:urban,,False,160.80599999999998,"LINESTRING (22.9528718 45.609679, 22.9528369 45.609555, 22.9527993 45.6095006, 22.9527296 45.6094762, 22.9526491 45.6094687, 22.9510113 45.609396)",,,
223240144,False,,,,residential,50,,False,13.857,"LINESTRING (22.9528905 45.6090728, 22.953067 45.6090559)",,,
224345819,False,2,,Aleea Centralei,living_street,50,,False,127.809,"LINESTRING (22.9528905 45.6090728, 22.9528718 45.6089921, 22.9527908 45.6086921, 22.9527028 45.6083767, 22.9526304 45.608129, 22.9525734 45.6079451)",,,
223238046,False,2,,Strada Independenței,residential,50,,False,50.135,"LINESTRING (22.954521 45.6092698, 22.9545235 45.6093037, 22.9544861 45.6097198)",,,
223238046,False,2,,Strada Independenței,residential,50,,True,71.591,"LINESTRING (22.954521 45.6092698, 22.954511 45.6091291, 22.9543988 45.6086323)",,,
222374468,False,2,,Strada Aurel Vlaicu,residential,50,yes,False,170.96800000000002,"LINESTRING (22.9525734 45.6079451, 22.952272 45.6079914, 22.9521648 45.6080064, 22.952087 45.6080233, 22.9520333 45.6080439, 22.9519502 45.6080815, 22.9518322 45.6081396, 22.9517034 45.6081978, 22.9514727 45.6082804, 22.9512635 45.6083329, 22.9511428 45.6083648, 22.9510758 45.6083779, 22.9510409 45.6083723, 22.9509014 45.6083048, 22.9507619 45.6082615, 22.9505593 45.608264)",,,
222374468,False,2,,Strada Aurel Vlaicu,residential,50,yes,True,38.906,"LINESTRING (22.9525734 45.6079451, 22.952602 45.6079407, 22.9528621 45.6079032, 22.9530632 45.6078743)",,,
224345819,False,2,,Aleea Centralei,living_street,50,,True,127.80899999999998,"LINESTRING (22.9525734 45.6079451, 22.9526304 45.608129, 22.9527028 45.6083767, 22.9527908 45.6086921, 22.9528718 45.6089921, 22.9528905 45.6090728)",,,
223239016,False,,,,residential,RO:urban,,True,89.684,"LINESTRING (22.9493092 45.6092651, 22.9491007 45.6093187, 22.949031 45.6093356, 22.9490015 45.60936, 22.948988 45.6093919, 22.9489746 45.6094276, 22.9489693 45.6094688, 22.9489505 45.6095007, 22.9489183 45.6095458, 22.9489019 45.6095889, 22.948872 45.6097184, 22.9488529 45.6099133)",,,
223240861,False,2,DN68,Strada Munților Retezat,primary,50,yes,False,26.14,"LINESTRING (22.9493092 45.6092651, 22.9493684 45.609396, 22.9493849 45.6094931)",,,
223240861,False,2,DN68,Strada Munților Retezat,primary,50,yes,True,65.006,"LINESTRING (22.9493092 45.6092651, 22.949301 45.6092469, 22.9489994 45.6087222)",,,
39382522,True,2,,Strada Timișoarei,residential,50,,False,296.86300000000006,"LINESTRING (22.9521735 45.6115169, 22.9522713 45.6119437, 22.9524851 45.6128584, 22.9524857 45.6130361, 22.9524649 45.6132019, 22.9524235 45.6134472, 22.9523791 45.6137136, 22.9523799 45.6138866, 22.9523806 45.6141649)",,,
"[300636366, 300636525, 300636526]",False,,,,residential,,,True,57.227000000000004,"LINESTRING (22.9521735 45.6115169, 22.9522507 45.6115087, 22.9524817 45.6115042, 22.9524979 45.6115126, 22.9525783 45.6115351, 22.9528948 45.611567)",,,
"[300636526, 300636525, 300636366]",False,,,,residential,,,False,57.227000000000004,"LINESTRING (22.9528948 45.611567, 22.9525783 45.6115351, 22.9524979 45.6115126, 22.9524817 45.6115042, 22.9522507 45.6115087, 22.9521735 45.6115169)",,,
313474075,False,,,,residential,,,True,24.935,"LINESTRING (22.950615 45.6095841, 22.950295 45.6095708)",,,
313474177,False,,,,residential,,,False,5.967,"LINESTRING (22.950615 45.6095841, 22.9506113 45.6096377)",,,
313474177,False,,,,residential,,,True,24.182000000000002,"LINESTRING (22.950615 45.6095841, 22.9506249 45.6094395, 22.9506307 45.6093669)",,,
23544915,True,2,DJ687A,Strada Bisericilor,tertiary,50,yes,False,123.52,"LINESTRING (22.9474351 45.6131937, 22.9475589 45.6130245, 22.9477741 45.6127749, 22.9481045 45.6124464, 22.9482586 45.6122459)",,,
313474075,False,,,,residential,,,False,24.935,"LINESTRING (22.950295 45.6095708, 22.950615 45.6095841)",,,
223243271,True,,,Strada Sarmizegetusa,residential,50,,False,46.433,"LINESTRING (22.9506307 45.6093669, 22.950036 45.6093308)",,,
313474177,False,,,,residential,,,False,24.182000000000002,"LINESTRING (22.9506307 45.6093669, 22.9506249 45.6094395, 22.950615 45.6095841)",,,
313474154,False,,,,residential,,,True,11.774,"LINESTRING (22.9507617 45.6096496, 22.9506113 45.6096377)",,,
313474154,False,,,,residential,,,False,26.849,"LINESTRING (22.9504989 45.609811, 22.9505257 45.6096308, 22.9506113 45.6096377)",,,
300623801,False,2,DJ687C,Strada Mihai Eminescu,secondary,50,yes,True,26.648,"LINESTRING (22.947054 45.6132019, 22.9473862 45.6132605)",,,
300623801,False,2,DJ687C,Strada Mihai Eminescu,secondary,50,yes,False,149.985,"LINESTRING (22.947054 45.6132019, 22.9469182 45.6131779, 22.9461261 45.6130464, 22.9451803 45.6128833)",,,
313474077,True,,,Strada Mihai Eminescu,residential,,,False,30.005000000000003,"LINESTRING (22.947054 45.6132019, 22.9471751 45.6131801, 22.9474351 45.6131937)",,,
313474154,False,,,,residential,,,False,11.774,"LINESTRING (22.9506113 45.6096377, 22.9507617 45.6096496)",,,
313474177,False,,,,residential,,,True,5.967,"LINESTRING (22.9506113 45.6096377, 22.950615 45.6095841)",,,
313474154,False,,,,residential,,,True,26.849,"LINESTRING (22.9506113 45.6096377, 22.9505257 45.6096308, 22.9504989 45.609811)",,,
49533801,False,,,Strada Râul Galbena,residential,RO:urban,,True,172.208,"LINESTRING (22.948598 45.6083786, 22.9479409 45.6086901, 22.9477746 45.6087802, 22.9474581 45.6089922, 22.9470343 45.6092605, 22.9469726 45.6092943, 22.9469109 45.6093055, 22.9468546 45.6092962)",,,
49533801,False,,,Strada Râul Galbena,residential,RO:urban,,False,172.208,"LINESTRING (22.9468546 45.6092962, 22.9469109 45.6093055, 22.9469726 45.6092943, 22.9470343 45.6092605, 22.9474581 45.6089922, 22.9477746 45.6087802, 22.9479409 45.6086901, 22.948598 45.6083786)",,,
49533801,False,,,Strada Râul Galbena,residential,RO:urban,,True,191.59199999999998,"LINESTRING (22.9468546 45.6092962, 22.9467017 45.6094707, 22.9466588 45.6095138, 22.9466186 45.6095326, 22.9465307 45.6095432, 22.9463681 45.6095609, 22.946286 45.6095904, 22.9462276 45.6096269, 22.9461417 45.6096754, 22.9460281 45.6096965, 22.94582 45.6096857, 22.9455678 45.609682, 22.9453613 45.6096951, 22.9452406 45.6097045, 22.9450582 45.6097139, 22.9448329 45.6097214, 22.944637 45.60971)",,,
49533802,False,,,,residential,,,False,56.863,"LINESTRING (22.9468546 45.6092962, 22.9466026 45.6092235, 22.9464247 45.6091742, 22.9461794 45.6091003)",,,
443584829,False,1,,,unclassified,30,destination,False,127.85900000000001,"LINESTRING (22.9462323 45.6099157, 22.9460365 45.6099795, 22.9457039 45.6100658, 22.9453793 45.6101409, 22.9451782 45.6101747, 22.9450441 45.6101878, 22.9448965 45.6101897, 22.9446562 45.6101747)",,,
26243535,False,,,Strada Crângului,tertiary,RO:urban,,True,4.759,"LINESTRING (22.9446562 45.6101747, 22.9446565 45.6101319)",,,
"[222726947, 222726949, 26243535]",False,2,,Strada Crângului,tertiary,RO:urban,,False,63.893,"LINESTRING (22.9446562 45.6101747, 22.944656 45.6102055, 22.9446541 45.6105207, 22.9446527 45.6107493)",yes,,
443584829,False,1,,,unclassified,30,destination,True,127.85899999999998,"LINESTRING (22.9446562 45.6101747, 22.9448965 45.6101897, 22.9450441 45.6101878, 22.9451782 45.6101747, 22.9453793 45.6101409, 22.9457039 45.6100658, 22.9460365 45.6099795, 22.9462323 45.6099157)",,,
26243527,False,,,Strada Libertății,tertiary,RO:urban,,False,44.705,"LINESTRING (22.9440832 45.6107378, 22.9441223 45.6107261, 22.9441787 45.6107224, 22.9446527 45.6107493)",,,
26243547,False,,,Strada Traian,tertiary,RO:urban,,True,110.69200000000001,"LINESTRING (22.9440832 45.6107378, 22.9440499 45.6107655, 22.9440311 45.6108068, 22.9439668 45.6110998, 22.9439443 45.6112164, 22.9439118 45.6116603, 22.9439013 45.6117172)",,,
39382530,False,,DN68,,primary,,,True,7.937,"LINESTRING (22.9521334 45.6108182, 22.9521407 45.610747)",,,
28566059,True,2,DN68,Bulevardul Tudor Vladimirescu,primary,50,yes,False,70.63900000000001,"LINESTRING (22.9521334 45.6108182, 22.9514993 45.6107794, 22.9512287 45.6107629)",,,
39382522,True,2,,Strada Timișoarei,residential,50,,False,39.49,"LINESTRING (22.9521334 45.6108182, 22.9520996 45.6110727, 22.9521032 45.6111027, 22.9521085 45.6111471, 22.9521115 45.6111719)",,,
300621681,False,2,DJ687A,Strada Bisericilor,tertiary,50,yes,True,21.249000000000002,"LINESTRING (22.9482999 45.6120572, 22.9482996 45.6120603, 22.9482828 45.6121637, 22.9482586 45.6122459)",,,
300635536,False,2,,Strada Vasile Alecsandri,residential,50,,False,349.43199999999996,"LINESTRING (22.9482999 45.6120572, 22.9482892 45.6120583, 22.9479193 45.6120811, 22.9474446 45.6121111, 22.9468196 45.6121467, 22.9465755 45.6121486, 22.9464575 45.6121486, 22.9462349 45.6121261, 22.9455295 45.612036, 22.9450735 45.6119816, 22.9447275 45.6119404, 22.9445371 45.6119122, 22.9444244 45.6118803, 22.9442191 45.6118173, 22.9439013 45.6117172)",,,
572737175,True,2,DJ687A,Strada Bisericilor,tertiary,50,yes,False,144.988,"LINESTRING (22.9482999 45.6120572, 22.9483738 45.6118498, 22.9484856 45.6116412, 22.9487397 45.6111953, 22.9489416 45.6108346)",,,
