osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref
27531555,True,1,Strada Mihail Kogălniceanu,secondary,30,False,25.32,"LINESTRING (24.9942694 44.1111743, 24.9942726 44.111402)",
45162710,False,4,Bulevardul Dunării,secondary,50,False,41.719,"LINESTRING (24.9942694 44.1111743, 24.994304 44.1110249, 24.9943459 44.1108032)",
45098975,False,2,Strada Locotenent Dogeanu,secondary,50,False,10.447,"LINESTRING (24.995794 44.1128189, 24.9959073 44.1127719)",
45099101,True,2,Strada Caporal Ghencea,residential,50,False,156.779,"LINESTRING (24.995794 44.1128189, 24.9958954 44.1124185, 24.9959462 44.1122328, 24.9961419 44.1115663, 24.9961569 44.1115115, 24.9961775 44.1114362)",
44834360,False,2,Bulevardul Mărășești,tertiary,50,False,49.389,"LINESTRING (24.9961775 44.1114362, 24.9955681 44.1113598)",
45083358,False,2,Bulevardul Mărășești,tertiary,50,True,34.324,"LINESTRING (24.9961775 44.1114362, 24.9966003 44.1114922)",DJ601C
154456845,False,2,Strada Caporal Ghencea,residential,50,False,144.247,"LINESTRING (24.9961775 44.1114362, 24.9962491 44.1111971, 24.9964223 44.1105793, 24.9965369 44.1101649)",
27531580,False,2,Strada Sfântul Teodor,secondary,50,False,51.308,"LINESTRING (24.9948469 44.1085437, 24.9942193 44.1084445)",DJ612A
288272025,False,2,Strada Mihai Bravu,secondary,50,True,54.76,"LINESTRING (24.9948469 44.1085437, 24.9955234 44.1086248)",DJ612A
45162710,False,4,Bulevardul Dunării,secondary,50,False,218.264,"LINESTRING (24.9948469 44.1085437, 24.9949068 44.1083995, 24.9950116 44.1081471, 24.9951805 44.1077971, 24.9955411 44.107103, 24.9957542 44.1066928)",
45162710,False,4,Bulevardul Dunării,secondary,50,True,149.111,"LINESTRING (24.9948469 44.1085437, 24.9948224 44.1086335, 24.9946937 44.1091176, 24.9946778 44.109187, 24.9946392 44.1093708, 24.9945359 44.1098657)",
27531580,False,2,Strada Sfântul Teodor,secondary,50,True,148.689,"LINESTRING (24.9916072 44.1080099, 24.9934194 44.108318)",DJ612A
27531580,False,2,Strada Sfântul Teodor,secondary,50,False,26.750999999999998,"LINESTRING (24.9916072 44.1080099, 24.9914945 44.1080974, 24.9913586 44.1081696)",DJ612A
45098565,False,2,Strada Ion Luca Caragiale,tertiary,50,False,147.457,"LINESTRING (24.9916072 44.1080099, 24.9916212 44.1079383, 24.9916726 44.107676, 24.9918701 44.1066973)",
440651479,False,2,Strada Ion Luca Caragiale,secondary,50,False,26.756,"LINESTRING (24.9906568 44.1094272, 24.9907756 44.1092022)",
440651479,False,2,Strada Ion Luca Caragiale,secondary,50,True,115.50399999999999,"LINESTRING (24.9906568 44.1094272, 24.990248 44.1102491, 24.9901834 44.1104085)",
27531580,False,2,Strada Sfântul Teodor,secondary,50,True,26.750999999999998,"LINESTRING (24.9913586 44.1081696, 24.9914945 44.1080974, 24.9916072 44.1080099)",DJ612A
440651479,False,2,Strada Ion Luca Caragiale,secondary,50,True,124.004,"LINESTRING (24.9913586 44.1081696, 24.9912046 44.1083908, 24.9907756 44.1092022)",
45083358,False,2,Bulevardul Mărășești,tertiary,50,False,55.741,"LINESTRING (25.0004832 44.1119717, 24.9997938 44.1118924)",DJ601C
45083358,False,2,Bulevardul Mărășești,tertiary,50,False,56.282,"LINESTRING (24.9997938 44.1118924, 24.9990988 44.1118076)",DJ601C
45083358,False,2,Bulevardul Mărășești,tertiary,50,True,55.741,"LINESTRING (24.9997938 44.1118924, 25.0004832 44.1119717)",DJ601C
45083359,True,,,secondary_link,50,False,66.487,"LINESTRING (24.9943459 44.1108032, 24.994377 44.1109304, 24.9944117 44.1110108, 24.9944696 44.1110847, 24.9945547 44.1111572, 24.9946523 44.1112058, 24.9948075 44.1112496)",
45162710,False,4,Bulevardul Dunării,secondary,50,False,105.344,"LINESTRING (24.9943459 44.1108032, 24.9943571 44.1107479, 24.9945217 44.109936, 24.9945359 44.1098657)",
45162710,False,4,Bulevardul Dunării,secondary,50,True,41.719,"LINESTRING (24.9943459 44.1108032, 24.994304 44.1110249, 24.9942694 44.1111743)",
259704685,True,2,Bulevardul Mărășești,tertiary,50,False,7.529,"LINESTRING (24.9948075 44.1112496, 24.994715 44.1112364)",
44834360,False,2,Bulevardul Mărășești,tertiary,50,True,61.95,"LINESTRING (24.9948075 44.1112496, 24.9952313 44.111313, 24.9955681 44.1113598)",
45162710,False,4,Bulevardul Dunării,secondary,50,True,27.394,"LINESTRING (24.9970569 44.1040592, 24.9969973 44.1041776, 24.9969431 44.1042916)",
45098975,False,2,Strada Locotenent Dogeanu,secondary,50,False,30.843,"LINESTRING (24.9959073 44.1127719, 24.9962504 44.1126444)",
45098975,False,2,Strada Locotenent Dogeanu,secondary,50,True,10.447,"LINESTRING (24.9959073 44.1127719, 24.995794 44.1128189)",
45083358,False,2,Bulevardul Mărășești,tertiary,50,False,145.12,"LINESTRING (24.9986685 44.1117505, 24.9968772 44.1115288)",DJ601C
45083358,False,2,Bulevardul Mărășești,tertiary,50,True,34.935,"LINESTRING (24.9986685 44.1117505, 24.9988355 44.1117725, 24.9990988 44.1118076)",DJ601C
45098975,False,2,Strada Locotenent Dogeanu,secondary,50,True,217.17600000000002,"LINESTRING (24.9986685 44.1117505, 24.9985603 44.1117918, 24.9979262 44.1120338, 24.9971786 44.1122908, 24.9962504 44.1126444)",
213426969,False,2,Bulevardul Sfânta Vineri,secondary,50,False,60.647000000000006,"LINESTRING (24.9986685 44.1117505, 24.9988435 44.1116713, 24.9989453 44.1116136, 24.9992041 44.1113733)",
52876473,False,2,Strada 1 Mai,tertiary,50,False,63.455,"LINESTRING (24.9962905 44.1056607, 24.9970384 44.1058537)",
45162710,False,4,Bulevardul Dunării,secondary,50,False,111.18299999999999,"LINESTRING (24.9962905 44.1056607, 24.9966508 44.1048916, 24.9967345 44.104713)",
45162710,False,4,Bulevardul Dunării,secondary,50,True,122.493,"LINESTRING (24.9962905 44.1056607, 24.9958177 44.1065706, 24.9957542 44.1066928)",
213426969,False,2,Bulevardul Sfânta Vineri,secondary,50,True,171.398,"LINESTRING (25.0011608 44.1095568, 25.001113 44.1096011, 24.9998474 44.1107761)",
288272025,False,2,Strada Mihai Bravu,secondary,50,False,60.754,"LINESTRING (25.0011608 44.1095568, 25.0010524 44.1095355, 25.0004269 44.1094124)",DJ612A
45083358,False,2,Bulevardul Mărășești,tertiary,50,True,56.282,"LINESTRING (24.9990988 44.1118076, 24.9997938 44.1118924)",DJ601C
45083358,False,2,Bulevardul Mărășești,tertiary,50,False,34.935,"LINESTRING (24.9990988 44.1118076, 24.9988355 44.1117725, 24.9986685 44.1117505)",DJ601C
