osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,access,ref,junction
712483718,Strada 9 Mai,residential,50,False,True,132.374,,"LINESTRING (28.5967044 44.0538013, 28.5973361 44.0527008)",,,
13684480,Strada Fragilor,residential,50,False,True,128.148,,"LINESTRING (28.5952452 44.056294, 28.5939446 44.0562266, 28.5936464 44.0562054)",,,
33558133,Strada Fragilor,residential,50,False,False,89.41499999999999,,"LINESTRING (28.5952452 44.056294, 28.5958014 44.0563346, 28.5963548 44.0563956)",,,
379170817,Strada 9 Mai,residential,50,False,False,86.649,2,"LINESTRING (28.5952452 44.056294, 28.5952222 44.056477, 28.5952094 44.0566319, 28.5951961 44.056858, 28.5951911 44.057072)",,,
379170825,Strada 9 Mai,residential,50,False,True,164.462,,"LINESTRING (28.5952452 44.056294, 28.5957492 44.0554327, 28.5960403 44.0549298)",,,
379170821,Strada 9 Mai,residential,50,False,True,136.245,,"LINESTRING (28.5960403 44.0549298, 28.5967044 44.0538013)",,,
379170833,Strada Nicolae Bălcescu,tertiary,50,False,False,167.793,2,"LINESTRING (28.5960403 44.0549298, 28.5981263 44.0551019)",,,
379170833,Strada Nicolae Bălcescu,tertiary,50,False,True,123.621,2,"LINESTRING (28.5960403 44.0549298, 28.5945035 44.0548027)",,,
379170825,Strada 9 Mai,residential,50,False,False,164.462,,"LINESTRING (28.5960403 44.0549298, 28.5957492 44.0554327, 28.5952452 44.056294)",,,
13685130,Strada Vasile Alecsandri,residential,50,False,False,119.394,2,"LINESTRING (28.6005611 44.0553096, 28.6006473 44.0552141, 28.6009232 44.0549329, 28.6013672 44.0544062)",,,
379170833,Strada Nicolae Bălcescu,tertiary,50,False,True,75.784,2,"LINESTRING (28.6005611 44.0553096, 28.599818 44.0552393, 28.5996206 44.0552222)",,,
500888671,,living_street,30,False,True,80.985,,"LINESTRING (28.6005611 44.0553096, 28.6005157 44.055256, 28.6005106 44.0552099, 28.6005381 44.055141, 28.6005515 44.0550654, 28.6005448 44.0549608, 28.600534 44.0549067, 28.6004938 44.0548142, 28.6004724 44.0547429, 28.600475 44.054687, 28.6004911 44.0546446, 28.6005314 44.0546137)",destination,,
871092247,Strada Vasile Alecsandri,residential,50,False,True,62.965999999999994,,"LINESTRING (28.6005611 44.0553096, 28.600521 44.0553463, 28.6004831 44.0553784, 28.6000249 44.0557242)",,,
871092248,Strada Nicolae Bălcescu,tertiary,50,False,False,33.551,2,"LINESTRING (28.6005611 44.0553096, 28.6008284 44.0554356, 28.6009128 44.0554744)",,,
818100338,Strada Ecaterina Teodoroiu,tertiary,50,False,False,103.386,2,"LINESTRING (28.5995142 44.058719, 28.599924 44.0578371)",,,
13683321,Strada Mărășești,residential,50,False,False,196.496,,"LINESTRING (28.5995142 44.058719, 28.6013582 44.0579153, 28.6014952 44.0578787, 28.6016492 44.0578599)",,,
818100338,Strada Ecaterina Teodoroiu,tertiary,50,False,True,34.181,2,"LINESTRING (28.5995142 44.058719, 28.5994302 44.0588929, 28.5993813 44.0590111)",,,
290293769,Strada Ecaterina Varga,residential,50,False,True,37.211,2,"LINESTRING (28.5993144 44.0592531, 28.5988587 44.0591842)",,,
13684401,Strada Muncii,tertiary,50,False,True,65.691,2,"LINESTRING (28.5993144 44.0592531, 28.59931 44.0593614, 28.5993159 44.0598438)",,,
818100338,Strada Ecaterina Teodoroiu,tertiary,50,False,False,27.473,2,"LINESTRING (28.5993144 44.0592531, 28.5993387 44.0591321, 28.5993813 44.0590111)",,,
289859655,Strada Col. Ion Mărculescu,residential,50,False,False,141.123,1,"LINESTRING (28.5993813 44.0590111, 28.6010671 44.0593894)",,,
818100338,Strada Ecaterina Teodoroiu,tertiary,50,False,False,34.181,2,"LINESTRING (28.5993813 44.0590111, 28.5994302 44.0588929, 28.5995142 44.058719)",,,
818100338,Strada Ecaterina Teodoroiu,tertiary,50,False,True,27.473,2,"LINESTRING (28.5993813 44.0590111, 28.5993387 44.0591321, 28.5993144 44.0592531)",,,
13684430,Strada Oltului,residential,50,False,False,112.601,,"LINESTRING (28.5967531 44.0585407, 28.5968893 44.0595486)",,,
13684450,Strada Oltului,residential,50,False,True,24.954,2,"LINESTRING (28.5967531 44.0585407, 28.5965887 44.0583499)",,,
290293769,Strada Ecaterina Varga,residential,50,False,False,169.204,2,"LINESTRING (28.5967531 44.0585407, 28.5987026 44.0591347)",,,
290293769,Strada Ecaterina Varga,residential,50,False,False,37.211,2,"LINESTRING (28.5988587 44.0591842, 28.5993144 44.0592531)",,,
290293769,Strada Ecaterina Varga,residential,50,False,True,13.634,2,"LINESTRING (28.5988587 44.0591842, 28.5987026 44.0591347)",,,
22575910,Strada Ana Ipătescu,residential,50,False,False,65.63,,"LINESTRING (28.5988587 44.0591842, 28.5986823 44.0592977, 28.5984615 44.0594113, 28.5983393 44.0594602, 28.5981801 44.0595091)",,,
13684825,Strada Narciselor,residential,50,False,False,113.686,2,"LINESTRING (28.6012657 44.0511704, 28.6026625 44.051364)",,,
13684825,Strada Narciselor,residential,50,False,True,120.066,2,"LINESTRING (28.6012657 44.0511704, 28.5997741 44.0510414)",,,
13684595,Strada Ovidiu,residential,50,False,False,195.13499999999996,2,"LINESTRING (28.6012657 44.0511704, 28.6010282 44.0517302, 28.6009119 44.0520003, 28.6008552 44.0521333, 28.6005703 44.0528017, 28.6005504 44.0528483)",,,
13684595,Strada Ovidiu,residential,50,False,True,16.321,2,"LINESTRING (28.6004764 44.0529851, 28.6005504 44.0528483)",,,
"[13684595, 33557525]","['Strada A. S. Pușkin', 'Strada Ovidiu']",residential,50,False,False,152.89700000000002,2,"LINESTRING (28.6004764 44.0529851, 28.6004228 44.0530444, 28.6003701 44.0530986, 28.6000074 44.053421, 28.5993935 44.0539755, 28.5992939 44.0540655)",,,
13685073,Bulevardul Victoriei,tertiary,50,True,False,117.344,,"LINESTRING (28.6004764 44.0529851, 28.6003803 44.0529758, 28.5991454 44.0528567, 28.5990211 44.0528447)",,,
379170833,Strada Nicolae Bălcescu,tertiary,50,False,True,167.793,2,"LINESTRING (28.5981263 44.0551019, 28.5960403 44.0549298)",,,
379170816,Strada A. S. Pușkin,residential,50,False,True,148.285,2,"LINESTRING (28.5981263 44.0551019, 28.5982438 44.0549942, 28.5990053 44.0543154, 28.5992939 44.0540655)",,,
379170833,Strada Nicolae Bălcescu,tertiary,50,False,False,85.30099999999999,2,"LINESTRING (28.5981263 44.0551019, 28.5983261 44.055118, 28.5991871 44.0551872)",,,
379170835,Strada A. S. Pușkin,residential,50,False,False,191.98700000000002,,"LINESTRING (28.5981263 44.0551019, 28.5972427 44.0558869, 28.5967149 44.0563372, 28.5965973 44.0564335)",,,
33558133,Strada Fragilor,residential,50,False,True,19.831,,"LINESTRING (28.5965973 44.0564335, 28.5963548 44.0563956)",,,
37728744,Strada Fragilor,residential,50,False,False,15.196,,"LINESTRING (28.5965973 44.0564335, 28.5967348 44.0565279)",,,
378749652,,residential,,False,True,78.937,,"LINESTRING (28.5965973 44.0564335, 28.5967977 44.0564567, 28.5969348 44.0564715, 28.5970825 44.0564715, 28.5972758 44.0564348, 28.597418 44.0563876, 28.5975311 44.056326)",,,
379170835,Strada A. S. Pușkin,residential,50,False,True,191.98700000000002,,"LINESTRING (28.5965973 44.0564335, 28.5967149 44.0563372, 28.5972427 44.0558869, 28.5981263 44.0551019)",,,
379170817,Strada 9 Mai,residential,50,False,False,108.692,2,"LINESTRING (28.5951911 44.057072, 28.5951946 44.0572155, 28.5952131 44.0576611, 28.5952251 44.0578983, 28.595233 44.0579862, 28.5952386 44.0580488)",,,
379170817,Strada 9 Mai,residential,50,False,True,86.649,2,"LINESTRING (28.5951911 44.057072, 28.5951961 44.056858, 28.5952094 44.0566319, 28.5952222 44.056477, 28.5952452 44.056294)",,,
429039931,Strada A. S. Pușkin,residential,50,False,True,120.38300000000001,,"LINESTRING (28.5951911 44.057072, 28.5957199 44.0568251, 28.5961441 44.0565722, 28.5962145 44.0565252, 28.5962786 44.0564703, 28.5963548 44.0563956)",,,
13684758,Strada Traian,residential,50,False,False,15.177,2,"LINESTRING (28.5990211 44.0528447, 28.5990725 44.0527133)",,,
"[13685073, 37728434]",Bulevardul Victoriei,tertiary,50,True,False,135.606,,"LINESTRING (28.5990211 44.0528447, 28.597704 44.0527313, 28.5973361 44.0527008)",,,
13684758,Strada Traian,residential,50,False,True,194.178,2,"LINESTRING (28.5997741 44.0510414, 28.5990725 44.0527133)",,,
13684825,Strada Narciselor,residential,50,False,False,120.066,2,"LINESTRING (28.5997741 44.0510414, 28.6012657 44.0511704)",,,
290068414,,unclassified,50,False,True,14.236,,"LINESTRING (28.595813 44.0525611, 28.595843 44.0524349)",,,
379095359,Bulevardul Victoriei,tertiary,50,True,False,121.56700000000001,,"LINESTRING (28.595813 44.0525611, 28.5952841 44.052506, 28.5943059 44.0524128)",,,
379170819,Strada Mihai Viteazu,residential,50,False,True,130.52,,"LINESTRING (28.595813 44.0525611, 28.5954404 44.0531668, 28.5951794 44.0536427)",,,
429042748,Bulevardul Victoriei,tertiary,50,True,False,134.394,,"LINESTRING (28.5974026 44.0525704, 28.5990725 44.0527133)",,,
712483718,Strada 9 Mai,residential,50,False,False,15.443,,"LINESTRING (28.5974026 44.0525704, 28.5973361 44.0527008)",,,
13684758,Strada Traian,residential,50,False,False,194.178,2,"LINESTRING (28.5990725 44.0527133, 28.5997741 44.0510414)",,,
13684758,Strada Traian,residential,50,False,True,15.177,2,"LINESTRING (28.5990725 44.0527133, 28.5990211 44.0528447)",,,
429042748,Bulevardul Victoriei,tertiary,50,True,False,119.058,,"LINESTRING (28.5990725 44.0527133, 28.6004649 44.0528405, 28.6005504 44.0528483)",,,
13684595,Strada Ovidiu,residential,50,False,False,16.321,2,"LINESTRING (28.6005504 44.0528483, 28.6004764 44.0529851)",,,
13684595,Strada Ovidiu,residential,50,False,True,195.135,2,"LINESTRING (28.6005504 44.0528483, 28.6005703 44.0528017, 28.6008552 44.0521333, 28.6009119 44.0520003, 28.6010282 44.0517302, 28.6012657 44.0511704)",,,
429042748,Bulevardul Victoriei,tertiary,50,True,False,123.201,,"LINESTRING (28.6005504 44.0528483, 28.600654 44.0528573, 28.6020012 44.0529745, 28.6020804 44.0529838)",,,
13683826,Strada Doctor Victor Climescu,tertiary,50,False,False,15.549,2,"LINESTRING (28.6020804 44.0529838, 28.6020537 44.0530603, 28.6020432 44.0531208)",,,
13683826,Strada Doctor Victor Climescu,tertiary,50,False,True,186.02800000000002,2,"LINESTRING (28.6020804 44.0529838, 28.602099 44.052932, 28.6021489 44.0527853, 28.602475 44.0518723, 28.6026099 44.0515074, 28.6026625 44.051364)",,,
13683826,Strada Doctor Victor Climescu,tertiary,50,False,False,53.480000000000004,2,"LINESTRING (28.6020432 44.0531208, 28.6020352 44.0531948, 28.6020383 44.0532687, 28.6020495 44.0533487, 28.6020608 44.0534075, 28.602089 44.0535083, 28.6021196 44.0535958)",,,
13683826,Strada Doctor Victor Climescu,tertiary,50,False,True,15.549,2,"LINESTRING (28.6020432 44.0531208, 28.6020537 44.0530603, 28.6020804 44.0529838)",,,
13685073,Bulevardul Victoriei,tertiary,50,True,False,126.119,,"LINESTRING (28.6020432 44.0531208, 28.6019727 44.0531138, 28.6005968 44.0529954, 28.6004764 44.0529851)",,,
871092247,Strada Vasile Alecsandri,residential,50,False,False,62.965999999999994,,"LINESTRING (28.6000249 44.0557242, 28.6004831 44.0553784, 28.600521 44.0553463, 28.6005611 44.0553096)",,,
13685169,Strada Mihai Eminescu,residential,50,False,False,64.256,,"LINESTRING (28.595909 44.0537167, 28.5967044 44.0538013)",,,
13685169,Strada Mihai Eminescu,residential,50,False,True,58.883,,"LINESTRING (28.595909 44.0537167, 28.5951794 44.0536427)",,,
13685206,Strada Gheorghe Doja,residential,50,False,False,131.655,,"LINESTRING (28.595909 44.0537167, 28.5961859 44.053252, 28.596523 44.0527052, 28.596572 44.0526329)",,,
13685169,Strada Mihai Eminescu,residential,50,False,False,58.883,,"LINESTRING (28.5951794 44.0536427, 28.595909 44.0537167)",,,
379170808,Strada Mihai Viteazu,residential,50,False,True,139.839,,"LINESTRING (28.5951794 44.0536427, 28.5945035 44.0548027)",,,
13685169,Strada Mihai Eminescu,residential,50,False,True,121.765,,"LINESTRING (28.5951794 44.0536427, 28.5951451 44.0536366, 28.5936688 44.0535008)",,,
379170819,Strada Mihai Viteazu,residential,50,False,False,130.52,,"LINESTRING (28.5951794 44.0536427, 28.5954404 44.0531668, 28.595813 44.0525611)",,,
379170827,Strada Țepeș Vodă,residential,50,False,False,131.257,,"LINESTRING (28.5936688 44.0535008, 28.5943059 44.0524128)",,,
13685169,Strada Mihai Eminescu,residential,50,False,False,121.765,,"LINESTRING (28.5936688 44.0535008, 28.5951451 44.0536366, 28.5951794 44.0536427)",,,
13685130,Strada Vasile Alecsandri,residential,50,False,False,17.142,2,"LINESTRING (28.6013672 44.0544062, 28.601478 44.0542742)",,,
13685130,Strada Vasile Alecsandri,residential,50,False,True,119.39399999999999,2,"LINESTRING (28.6013672 44.0544062, 28.6009232 44.0549329, 28.6006473 44.0552141, 28.6005611 44.0553096)",,,
15022223,,residential,50,False,False,56.394,,"LINESTRING (28.6013672 44.0544062, 28.6015106 44.0544785, 28.6016394 44.0545587, 28.6017261 44.0546824, 28.6017752 44.0547974)",,,
15022223,,residential,50,False,True,56.394,,"LINESTRING (28.6017752 44.0547974, 28.6017261 44.0546824, 28.6016394 44.0545587, 28.6015106 44.0544785, 28.6013672 44.0544062)",,,
15022872,Strada Rovinei,residential,50,False,True,116.494,2,"LINESTRING (28.5942369 44.0590393, 28.5947144 44.0587018, 28.5947918 44.0586334, 28.5950773 44.0583206, 28.5951162 44.0582818, 28.5951619 44.0582361)",,,
13684430,Strada Oltului,residential,50,False,True,20.057,,"LINESTRING (28.5969191 44.0597277, 28.5968893 44.0595486)",,,
22575910,Strada Ana Ipătescu,residential,50,False,True,103.689,,"LINESTRING (28.5969191 44.0597277, 28.5980839 44.0595326, 28.5981801 44.0595091)",,,
818100338,Strada Ecaterina Teodoroiu,tertiary,50,False,True,103.386,2,"LINESTRING (28.599924 44.0578371, 28.5995142 44.058719)",,,
22575928,Strada Negru Vodă,residential,50,False,False,159.08100000000002,,"LINESTRING (28.599924 44.0578371, 28.5997541 44.0578696, 28.5979406 44.0579219)",,,
22575933,Strada Griviței,residential,50,False,False,169.255,,"LINESTRING (28.599924 44.0578371, 28.5990825 44.0566029, 28.5989848 44.0564729)",,,
818100338,Strada Ecaterina Teodoroiu,tertiary,50,False,False,262.413,2,"LINESTRING (28.599924 44.0578371, 28.6003151 44.0571097, 28.6009235 44.0557814, 28.6009772 44.0556701, 28.6010063 44.0556097)",,,
33556257,Strada Nicolae Titulescu,residential,50,False,True,95.49,2,"LINESTRING (28.5979406 44.0579219, 28.5974545 44.0571374)",,,
22575928,Strada Negru Vodă,residential,50,False,False,79.03800000000001,,"LINESTRING (28.5979406 44.0579219, 28.5978438 44.0579249, 28.5969524 44.0579524)",,,
22575928,Strada Negru Vodă,residential,50,False,True,159.08100000000002,,"LINESTRING (28.5979406 44.0579219, 28.5997541 44.0578696, 28.599924 44.0578371)",,,
33556257,Strada Nicolae Titulescu,residential,50,False,False,147.972,2,"LINESTRING (28.5979406 44.0579219, 28.5981578 44.058269, 28.5983573 44.0585924, 28.5984517 44.0587343, 28.5987026 44.0591347)",,,
379170833,Strada Nicolae Bălcescu,tertiary,50,False,True,34.86,2,"LINESTRING (28.5996206 44.0552222, 28.5991871 44.0551872)",,,
22575943,Aleea Nicolae Bălcescu,residential,50,False,False,170.51399999999998,,"LINESTRING (28.5996206 44.0552222, 28.5993515 44.0555699, 28.5990814 44.0558882, 28.5989526 44.0559684, 28.598884 44.0559972, 28.5987721 44.0560123, 28.5986159 44.0560025, 28.598493 44.0559909, 28.5984208 44.0559448, 28.5984135 44.0559042, 28.5984445 44.0558609, 28.598532 44.0558295, 28.5986287 44.05584)",,,
379170833,Strada Nicolae Bălcescu,tertiary,50,False,False,75.784,2,"LINESTRING (28.5996206 44.0552222, 28.599818 44.0552393, 28.6005611 44.0553096)",,,
13683411,Strada Oituz,residential,50,False,False,13.237,2,"LINESTRING (28.6031822 44.056406, 28.6033478 44.0564088)",,,
290293771,Strada Eroilor,residential,50,False,True,162.789,2,"LINESTRING (28.6031822 44.056406, 28.6028442 44.0578497)",,,
13683411,Strada Oituz,residential,50,False,True,94.53,2,"LINESTRING (28.6031822 44.056406, 28.6030151 44.0564063, 28.6019993 44.0563995)",,,
38994223,Strada Eroilor,residential,50,False,False,156.61700000000002,,"LINESTRING (28.6031822 44.056406, 28.6032581 44.0561538, 28.6034866 44.0553575, 28.6035313 44.0551815, 28.6035597 44.0551066, 28.6036014 44.0550315)",,,
290293769,Strada Ecaterina Varga,residential,50,False,False,13.634,2,"LINESTRING (28.5987026 44.0591347, 28.5988587 44.0591842)",,,
290293769,Strada Ecaterina Varga,residential,50,False,True,169.204,2,"LINESTRING (28.5987026 44.0591347, 28.5967531 44.0585407)",,,
33556257,Strada Nicolae Titulescu,residential,50,False,True,147.972,2,"LINESTRING (28.5987026 44.0591347, 28.5984517 44.0587343, 28.5983573 44.0585924, 28.5981578 44.058269, 28.5979406 44.0579219)",,,
13685206,Strada Gheorghe Doja,residential,50,False,True,131.65499999999997,,"LINESTRING (28.596572 44.0526329, 28.596523 44.0527052, 28.5961859 44.053252, 28.595909 44.0537167)",,,
37728434,Bulevardul Victoriei,tertiary,50,True,False,61.18,,"LINESTRING (28.596572 44.0526329, 28.5959726 44.0525762, 28.595813 44.0525611)",,,
13685130,Strada Vasile Alecsandri,residential,50,False,True,17.142,2,"LINESTRING (28.601478 44.0542742, 28.6013672 44.0544062)",,,
13685130,Strada Vasile Alecsandri,residential,50,False,False,91.841,2,"LINESTRING (28.601478 44.0542742, 28.6016941 44.0540278, 28.6019841 44.053681, 28.6020278 44.053645, 28.6021196 44.0535958)",,,
13685169,Strada Mihai Eminescu,residential,50,False,True,176.07600000000002,,"LINESTRING (28.601478 44.0542742, 28.600961 44.054225, 28.5992939 44.0540655)",,,
13685169,Strada Mihai Eminescu,residential,50,False,False,176.07600000000002,,"LINESTRING (28.5992939 44.0540655, 28.600961 44.054225, 28.601478 44.0542742)",,,
13685169,Strada Mihai Eminescu,residential,50,False,True,110.268,,"LINESTRING (28.5992939 44.0540655, 28.598791 44.0540148, 28.5979271 44.0539295)",,,
"[13684595, 33557525]","['Strada A. S. Pușkin', 'Strada Ovidiu']",residential,50,False,True,152.89700000000002,2,"LINESTRING (28.5992939 44.0540655, 28.5993935 44.0539755, 28.6000074 44.053421, 28.6003701 44.0530986, 28.6004228 44.0530444, 28.6004764 44.0529851)",,,
379170816,Strada A. S. Pușkin,residential,50,False,False,148.285,2,"LINESTRING (28.5992939 44.0540655, 28.5990053 44.0543154, 28.5982438 44.0549942, 28.5981263 44.0551019)",,,
13683655,Strada Pictor Țuculescu,secondary,50,False,False,142.877,2,"LINESTRING (28.5974545 44.0571374, 28.5989848 44.0564729)",,DJ383,
13683655,Strada Pictor Țuculescu,secondary,50,False,True,73.275,2,"LINESTRING (28.5974545 44.0571374, 28.5966696 44.0574781)",,DJ383,
33556257,Strada Nicolae Titulescu,residential,50,False,False,95.49,2,"LINESTRING (28.5974545 44.0571374, 28.5979406 44.0579219)",,,
37728744,Strada Fragilor,residential,50,False,True,89.094,,"LINESTRING (28.5974545 44.0571374, 28.5973354 44.057006, 28.5972009 44.0568864, 28.5970332 44.0567552, 28.5967348 44.0565279)",,,
13683826,Strada Doctor Victor Climescu,tertiary,50,False,False,159.77700000000002,2,"LINESTRING (28.6021196 44.0535958, 28.602151 44.0536547, 28.6021911 44.053711, 28.6022785 44.053827, 28.6024165 44.0540066, 28.6025673 44.0541988, 28.6026568 44.0543073, 28.6027157 44.0543773, 28.6027836 44.0544485, 28.602883 44.0545304, 28.6029515 44.0545839, 28.6030908 44.0546885, 28.6032202 44.0547828)",,,
13683826,Strada Doctor Victor Climescu,tertiary,50,False,True,53.480000000000004,2,"LINESTRING (28.6021196 44.0535958, 28.602089 44.0535083, 28.6020608 44.0534075, 28.6020495 44.0533487, 28.6020383 44.0532687, 28.6020352 44.0531948, 28.6020432 44.0531208)",,,
13685130,Strada Vasile Alecsandri,residential,50,False,True,91.84100000000001,2,"LINESTRING (28.6021196 44.0535958, 28.6020278 44.053645, 28.6019841 44.053681, 28.6016941 44.0540278, 28.601478 44.0542742)",,,
13684825,Strada Narciselor,residential,50,False,True,113.686,2,"LINESTRING (28.6026625 44.051364, 28.6012657 44.0511704)",,,
13683826,Strada Doctor Victor Climescu,tertiary,50,False,False,186.02800000000002,2,"LINESTRING (28.6026625 44.051364, 28.6026099 44.0515074, 28.602475 44.0518723, 28.6021489 44.0527853, 28.602099 44.052932, 28.6020804 44.0529838)",,,
13683826,Strada Doctor Victor Climescu,tertiary,50,False,True,19.756,2,"LINESTRING (28.6026625 44.051364, 28.602689 44.0513097, 28.6027257 44.0512571, 28.6027799 44.0512098)",,,
13683321,Strada Mărășești,residential,50,False,False,91.587,,"LINESTRING (28.6028442 44.0578497, 28.60399 44.0578298)",,,
13683321,Strada Mărășești,residential,50,False,True,95.498,,"LINESTRING (28.6028442 44.0578497, 28.6016492 44.0578599)",,,
290293771,Strada Eroilor,residential,50,False,False,162.789,2,"LINESTRING (28.6028442 44.0578497, 28.6031822 44.056406)",,,
290293771,Strada Eroilor,residential,50,False,True,161.461,2,"LINESTRING (28.6028442 44.0578497, 28.602709 44.05834, 28.6026752 44.0584859, 28.6025974 44.0587581, 28.6025118 44.0590576, 28.6024708 44.0591757, 28.6024318 44.0592706)",,,
13683321,Strada Mărășești,residential,50,False,True,34.13,,"LINESTRING (28.6044168 44.057818, 28.60399 44.0578298)",,,
13683321,Strada Mărășești,residential,50,False,False,33.936,,"LINESTRING (28.6044168 44.057818, 28.6046989 44.0578, 28.6047767 44.0577865, 28.6048196 44.0577549)",,,
244921454,Strada Nordului,residential,50,False,True,53.508,,"LINESTRING (28.6044168 44.057818, 28.6044319 44.0580125, 28.6044217 44.0581953, 28.6044022 44.0582978)",,,
37728434,Bulevardul Victoriei,tertiary,50,True,False,61.529,,"LINESTRING (28.5973361 44.0527008, 28.596572 44.0526329)",,,
712483718,Strada 9 Mai,residential,50,False,False,132.374,,"LINESTRING (28.5973361 44.0527008, 28.5967044 44.0538013)",,,
712483718,Strada 9 Mai,residential,50,False,True,15.443,,"LINESTRING (28.5973361 44.0527008, 28.5974026 44.0525704)",,,
13683411,Strada Oituz,residential,50,False,True,49.117,2,"LINESTRING (28.6052937 44.0564201, 28.6047432 44.0564155, 28.6046791 44.0564146)",,,
244921458,Strada Maior Gheorghe Șonțu,residential,RO:urban,False,True,151.666,2,"LINESTRING (28.6052937 44.0564201, 28.6055763 44.0573025, 28.6056848 44.0576795, 28.6056866 44.057753)",,,
1229587749,Strada Maior Gheorghe Șonțu,residential,RO:urban,False,False,103.77300000000001,2,"LINESTRING (28.6052937 44.0564201, 28.6051878 44.0556778, 28.6052111 44.0555573, 28.605246 44.0554969)",,,
15022911,Strada 9 Mai,residential,50,False,True,131.988,2,"LINESTRING (28.5952721 44.0594282, 28.5952426 44.0583492, 28.5952397 44.0582966, 28.5952366 44.0582415)",,,
