osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry
142776996,False,Strada Cozia,residential,RO:urban,True,151.454,,,"LINESTRING (21.7327461 45.3803479, 21.7334542 45.3790799)"
141362990,False,Strada Funicularului,primary,50,False,180.745,2,DN58B,"LINESTRING (21.7327461 45.3803479, 21.7319879 45.3802931, 21.731207 45.3801771, 21.7304823 45.3800314)"
141362990,False,Strada Funicularului,primary,50,True,221.067,2,DN58B,"LINESTRING (21.7327461 45.3803479, 21.7338095 45.3803224, 21.7355677 45.3802028)"
"[424798149, 122230677]",False,"['Strada Cozia', 'Strada Birghistin']",residential,RO:urban,True,492.06999999999994,,,"LINESTRING (21.7327461 45.3803479, 21.7326495 45.3805812, 21.7323329 45.3811662, 21.732215 45.3814613, 21.7321962 45.3816158, 21.7321935 45.3817194, 21.7322499 45.3817646, 21.7323786 45.3817921, 21.7325663 45.3817777, 21.7338511 45.3817375, 21.7352968 45.3817149, 21.73641 45.381644)"
141362990,False,Strada Funicularului,primary,50,False,248.917,2,DN58B,"LINESTRING (21.7304823 45.3800314, 21.7298357 45.3798364, 21.7275802 45.3791066)"
141362990,False,Strada Funicularului,primary,50,True,180.745,2,DN58B,"LINESTRING (21.7304823 45.3800314, 21.731207 45.3801771, 21.7319879 45.3802931, 21.7327461 45.3803479)"
674384552,False,Strada Oltului,residential,,False,323.884,,,"LINESTRING (21.7304823 45.3800314, 21.7304313 45.3801237, 21.7303978 45.3802263, 21.7302878 45.3803648, 21.730143 45.3804939, 21.7299767 45.3805768, 21.7298707 45.3806248, 21.7297608 45.3807152, 21.7296186 45.3808311, 21.7295703 45.3808424, 21.7294798 45.3808279, 21.7292699 45.3807303, 21.7286476 45.3804034, 21.7285363 45.3803714, 21.7284465 45.380379, 21.7283902 45.3803987, 21.7281836 45.3805513, 21.7276184 45.3810729)"
122229052,False,Strada Tineretului,residential,RO:urban,False,76.689,,,"LINESTRING (21.7275802 45.3791066, 21.7279235 45.3785753, 21.7279879 45.3784792)"
141362990,False,Strada Funicularului,primary,50,True,248.917,2,DN58B,"LINESTRING (21.7275802 45.3791066, 21.7298357 45.3798364, 21.7304823 45.3800314)"
122227880,False,Aleea Școlii,residential,,False,41.205,,,"LINESTRING (21.7257369 45.3766792, 21.7252532 45.3765313)"
122227902,False,Strada Carpați,residential,RO:urban,False,149.318,,,"LINESTRING (21.7257369 45.3766792, 21.7264981 45.3754474)"
122227902,False,Strada Carpați,residential,RO:urban,True,45.965,,,"LINESTRING (21.7257369 45.3766792, 21.7255127 45.3770614)"
122227893,False,Strada Aleea Școlii,residential,RO:urban,True,18.284,,,"LINESTRING (21.7257663 45.3756511, 21.7257463 45.3756857, 21.725677 45.3758031)"
122227880,False,Aleea Școlii,residential,,True,41.205,,,"LINESTRING (21.7252532 45.3765313, 21.7257369 45.3766792)"
122227893,False,Strada Aleea Școlii,residential,RO:urban,False,87.477,,,"LINESTRING (21.7252532 45.3765313, 21.725677 45.3758031)"
