osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,junction
298127088,1,,Strada Mioriței,residential,50,True,False,170.113,"LINESTRING (22.3964174 47.0607073, 22.3961006 47.0605844, 22.3958927 47.060434, 22.3957063 47.0603195, 22.3956218 47.0602796, 22.3950898 47.0601534, 22.3950176 47.0601281, 22.3949902 47.0601079, 22.3949687 47.0600776, 22.3949553 47.0599261, 22.3949461 47.0597443)",,,
32335261,2,,Strada Viilor,residential,RO:urban,False,False,32.852,"LINESTRING (22.3948365 47.0616802, 22.3947222 47.0619652)",,,
32335260,2,,Strada Bucegi,residential,RO:urban,False,False,108.806,"LINESTRING (22.3948365 47.0616802, 22.3957975 47.0618391, 22.3959215 47.0618761, 22.396 47.0619478, 22.3960946 47.0620528)",,,
32335260,2,,Strada Bucegi,residential,RO:urban,False,True,132.86,"LINESTRING (22.3948365 47.0616802, 22.3943359 47.0615521, 22.39405 47.0614582, 22.393763 47.0613572, 22.3932814 47.0611385)",,,
32345918,2,,Strada Salcâmilor,residential,RO:urban,False,False,219.461,"LINESTRING (22.3910977 47.0623436, 22.3911485 47.0620569, 22.3911868 47.0618231, 22.3916621 47.0604101)",,,
32345960,2,,Strada Viilor,residential,RO:urban,False,True,111.59800000000001,"LINESTRING (22.3910977 47.0623436, 22.3922279 47.0625947, 22.392496 47.0626596)",,,
32335260,2,,Strada Bucegi,residential,RO:urban,False,True,146.988,"LINESTRING (22.3932814 47.0611385, 22.3916621 47.0604101)",,,
32335260,2,,Strada Bucegi,residential,RO:urban,False,False,132.86,"LINESTRING (22.3932814 47.0611385, 22.393763 47.0613572, 22.39405 47.0614582, 22.3943359 47.0615521, 22.3948365 47.0616802)",,,
32345921,2,,Strada Coșbuc,residential,30,False,False,145.695,"LINESTRING (22.3932814 47.0611385, 22.3933113 47.0610434, 22.3932547 47.059831)",,,
706621140,2,DN1,Strada 1 Decembrie,trunk,RO:urban,False,True,63.21,"LINESTRING (22.3932547 47.059831, 22.3940859 47.0597808)",,,
32345921,2,,Strada Coșbuc,residential,30,False,True,145.695,"LINESTRING (22.3932547 47.059831, 22.3933113 47.0610434, 22.3932814 47.0611385)",,,
706621140,2,DN1,Strada 1 Decembrie,trunk,RO:urban,False,False,38.646,"LINESTRING (22.3932547 47.059831, 22.392998 47.0598456, 22.3927463 47.05986)",,,
32335260,2,,Strada Bucegi,residential,RO:urban,False,False,146.988,"LINESTRING (22.3916621 47.0604101, 22.3932814 47.0611385)",,,
32345918,2,,Strada Salcâmilor,residential,RO:urban,False,False,60.469,"LINESTRING (22.3916621 47.0604101, 22.3918532 47.0598821)",,,
32345918,2,,Strada Salcâmilor,residential,RO:urban,False,True,219.46099999999998,"LINESTRING (22.3916621 47.0604101, 22.3911868 47.0618231, 22.3911485 47.0620569, 22.3910977 47.0623436)",,,
32345991,,,Strada Viilor,residential,RO:urban,False,True,24.375,"LINESTRING (22.3925517 47.0628755, 22.392496 47.0626596)",,,
167075904,,,Strada Husia,residential,RO:urban,False,False,25.103,"LINESTRING (22.3925517 47.0628755, 22.3928215 47.0627444)",,,
167075904,,,Strada Husia,residential,RO:urban,False,True,117.114,"LINESTRING (22.3925517 47.0628755, 22.3924001 47.0631414, 22.3922773 47.0632901, 22.3921725 47.0633986, 22.3916341 47.0636885)",,,
32345960,2,,Strada Viilor,residential,RO:urban,False,False,26.397,"LINESTRING (22.3928215 47.0627444, 22.392496 47.0626596)",,,
167075904,,,Strada Husia,residential,RO:urban,False,True,25.103,"LINESTRING (22.3928215 47.0627444, 22.3925517 47.0628755)",,,
32345960,2,,Strada Viilor,residential,RO:urban,False,True,197.21699999999998,"LINESTRING (22.3928215 47.0627444, 22.3931213 47.0627465, 22.3936102 47.0627262, 22.3941285 47.0626957, 22.3942665 47.0626635, 22.3943116 47.0626476, 22.3943689 47.0626197, 22.3944309 47.0625535, 22.3944842 47.0624508, 22.3947222 47.0619652)",,,
32345960,2,,Strada Viilor,residential,RO:urban,False,True,26.397,"LINESTRING (22.392496 47.0626596, 22.3928215 47.0627444)",,,
32345991,,,Strada Viilor,residential,RO:urban,False,False,24.375,"LINESTRING (22.392496 47.0626596, 22.3925517 47.0628755)",,,
32345960,2,,Strada Viilor,residential,RO:urban,False,False,111.59800000000001,"LINESTRING (22.392496 47.0626596, 22.3922279 47.0625947, 22.3910977 47.0623436)",,,
335714954,2,,Strada Ady Endre,residential,RO:urban,False,False,156.224,"LINESTRING (22.397462 47.0583379, 22.3970137 47.0583435, 22.3968329 47.0583345, 22.3966625 47.0583134, 22.3962741 47.0582637, 22.3959226 47.0581908, 22.395462 47.0580639)",,,
167075966,2,,Strada Pârâului,residential,RO:urban,False,True,116.05,"LINESTRING (22.3940507 47.0572482, 22.3935573 47.0581265, 22.3934994 47.0582219)",,,
335714950,2,,Strada Ady Endre,residential,RO:urban,False,False,256.86699999999996,"LINESTRING (22.3940507 47.0572482, 22.3938164 47.057115, 22.3935364 47.0570408, 22.3931936 47.0569757, 22.3930818 47.0569467, 22.3929436 47.0568919, 22.3928337 47.0568371, 22.3924689 47.0566452, 22.3922543 47.0565456, 22.3920657 47.056443, 22.3918855 47.056319, 22.3917125 47.0561811, 22.3915556 47.0560623, 22.3913429 47.0559233)",,,
335714954,2,,Strada Ady Endre,residential,RO:urban,False,True,59.874,"LINESTRING (22.3940507 47.0572482, 22.3941131 47.0572976, 22.3941761 47.0573515, 22.3944649 47.0577048)",,,
167075922,,,,residential,RO:urban,False,True,24.175,"LINESTRING (22.3978838 47.0589361, 22.3979786 47.0591437)",,,
167075892,2,,Strada Oborului,residential,RO:urban,False,True,49.492,"LINESTRING (22.4011245 47.0565468, 22.4012462 47.0561095)",,,
167075945,2,,Strada Vișinului,residential,RO:urban,False,False,168.353,"LINESTRING (22.4011245 47.0565468, 22.4030762 47.0558227)",,,
167075892,2,,Strada Oborului,residential,RO:urban,False,False,111.25200000000001,"LINESTRING (22.4011245 47.0565468, 22.4010466 47.0567941, 22.4009956 47.0570171, 22.4009305 47.0574621, 22.4009356 47.0575367)",,,
"[167075896, 406750218]",2,,Strada Castanilor,residential,RO:urban,False,False,192.22899999999998,"LINESTRING (22.3978367 47.0632429, 22.3975061 47.0632853, 22.3971306 47.0633191, 22.3970327 47.0633236, 22.3970957 47.0630194, 22.3971045 47.0629637, 22.3970997 47.0628724, 22.3970257 47.062154)",,,
167075896,,,,residential,RO:urban,False,True,173.815,"LINESTRING (22.3978367 47.0632429, 22.398241 47.0631802, 22.3984542 47.0631492, 22.3985589 47.0631537, 22.3986259 47.0631766, 22.3986841 47.0632292, 22.398705 47.0633026, 22.398735 47.06358, 22.3987378 47.0637773, 22.3986921 47.0638888, 22.3985124 47.0641382)",,,
167075892,2,,Strada Oborului,residential,RO:urban,False,False,49.492,"LINESTRING (22.4012462 47.0561095, 22.4011245 47.0565468)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,True,180.669,"LINESTRING (22.4012462 47.0561095, 22.3997551 47.0559399, 22.3988887 47.055866)",,,
706621140,2,DN1,Strada 1 Decembrie,trunk,RO:urban,False,False,63.21,"LINESTRING (22.3940859 47.0597808, 22.3932547 47.059831)",,,
167075902,2,,Strada Plopilor,residential,30; RO:urban,False,False,161.9,"LINESTRING (22.3940859 47.0597808, 22.3943971 47.0586011, 22.3943947 47.0585328, 22.3943581 47.0584802, 22.3942354 47.0583795)",,,
706621140,2,DN1,Strada 1 Decembrie,trunk,RO:urban,False,True,65.287,"LINESTRING (22.3940859 47.0597808, 22.3941579 47.0597777, 22.3949461 47.0597443)",,,
407662163,1,,Strada Șoimu,residential,RO:urban,True,False,93.655,"LINESTRING (22.3967513 47.0580372, 22.3965543 47.0572057)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,True,44.267,"LINESTRING (22.3988887 47.055866, 22.3983146 47.0557918)",,,
409052301,1,,Strada Șoimu,residential,RO:urban,True,False,49.622,"LINESTRING (22.3988887 47.055866, 22.3988243 47.0563101)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,False,180.669,"LINESTRING (22.3988887 47.055866, 22.3997551 47.0559399, 22.4012462 47.0561095)",,,
167075922,,,,residential,RO:urban,False,False,24.175,"LINESTRING (22.3979786 47.0591437, 22.3978838 47.0589361)",,,
"[407714897, 418056019]",2,DN1,"['Strada Bobâlna', 'Strada Piața Unirii']",trunk,RO:urban,False,False,72.034,"LINESTRING (22.3979786 47.0591437, 22.397816 47.0592096, 22.3977099 47.0592637, 22.3976268 47.0593132, 22.3974998 47.0594009, 22.3974062 47.059476, 22.397261 47.059563)",,,
418056019,2,DN1,Strada Bobâlna,trunk,RO:urban,False,True,75.133,"LINESTRING (22.3979786 47.0591437, 22.3980366 47.0591254, 22.3988686 47.0588455)",,,
167075966,2,,Strada Pârâului,residential,RO:urban,False,False,176.34599999999998,"LINESTRING (22.3927463 47.05986, 22.392759 47.0598148, 22.393315 47.0584443, 22.3933453 47.0583281)",,,
706621140,2,DN1,Strada 1 Decembrie,trunk,RO:urban,False,False,67.71,"LINESTRING (22.3927463 47.05986, 22.3921273 47.0598808, 22.3918532 47.0598821)",,,
706621140,2,DN1,Strada 1 Decembrie,trunk,RO:urban,False,True,38.646,"LINESTRING (22.3927463 47.05986, 22.392998 47.0598456, 22.3932547 47.059831)",,,
900767199,2,DJ764,Strada Tudor Vladimirescu,secondary,40,False,False,143.253,"LINESTRING (22.3913429 47.0559233, 22.3911077 47.0572016)",,,
335714950,2,,Strada Ady Endre,residential,RO:urban,False,True,256.867,"LINESTRING (22.3913429 47.0559233, 22.3915556 47.0560623, 22.3917125 47.0561811, 22.3918855 47.056319, 22.3920657 47.056443, 22.3922543 47.0565456, 22.3924689 47.0566452, 22.3928337 47.0568371, 22.3929436 47.0568919, 22.3930818 47.0569467, 22.3931936 47.0569757, 22.3935364 47.0570408, 22.3938164 47.057115, 22.3940507 47.0572482)",,,
119306257,2,,,residential,RO:urban,False,False,134.11200000000002,"LINESTRING (22.4003634 47.0578424, 22.399466 47.0575096, 22.3992957 47.0574629, 22.3990915 47.0574465, 22.3989116 47.0574511, 22.3987322 47.05745)",,,
"[901205162, 1173791220]",2,DN1,Strada Bobâlna,trunk,RO:urban,False,True,55.248999999999995,"LINESTRING (22.4003634 47.0578424, 22.4005225 47.057735, 22.4009356 47.0575367)",,,
"[706632777, 32346586, 1173791221]",2,DN1,Strada Bobâlna,trunk,RO:urban,False,False,68.07600000000001,"LINESTRING (22.4003634 47.0578424, 22.4003031 47.0578939, 22.3999874 47.0581407, 22.3997879 47.0583124)",yes,,
167075902,2,,Strada Plopilor,residential,30; RO:urban,False,True,77.011,"LINESTRING (22.3944649 47.0577048, 22.3942354 47.0583795)",,,
335714954,2,,Strada Ady Endre,residential,RO:urban,False,False,59.874,"LINESTRING (22.3944649 47.0577048, 22.3941761 47.0573515, 22.3941131 47.0572976, 22.3940507 47.0572482)",,,
335714954,2,,Strada Ady Endre,residential,RO:urban,False,True,86.948,"LINESTRING (22.3944649 47.0577048, 22.3945396 47.0577736, 22.3946235 47.0578255, 22.3948252 47.0578896, 22.3950856 47.0579612, 22.395462 47.0580639)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,True,43.1,"LINESTRING (22.3935342 47.055331, 22.3929708 47.0552771)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,False,62.062000000000005,"LINESTRING (22.3935342 47.055331, 22.3936303 47.0553405, 22.3943447 47.0554123)",,,
167075963,,,Strada Șoimu,residential,RO:urban,True,False,162.374,"LINESTRING (22.3935342 47.055331, 22.3936053 47.0564868, 22.3937126 47.0566148, 22.3938091 47.0566842, 22.3938871 47.056713)",,,
26279059,2,DN1H,Strada Avram Iancu,secondary,50,False,True,6.461,"LINESTRING (22.3997522 47.0603469, 22.3997574 47.0602889)",,,
26279059,2,DN1H,Strada Avram Iancu,secondary,50,False,False,96.318,"LINESTRING (22.3997522 47.0603469, 22.3996235 47.0611616, 22.3996244 47.0611868, 22.3996339 47.0612074)",,,
421349115,2,,Strada Bucegi,residential,RO:urban,False,False,71.42,"LINESTRING (22.3970257 47.062154, 22.3960946 47.0620528)",,,
"[167075896, 406750218]",2,,Strada Castanilor,residential,RO:urban,False,True,192.22899999999998,"LINESTRING (22.3970257 47.062154, 22.3970997 47.0628724, 22.3971045 47.0629637, 22.3970957 47.0630194, 22.3970327 47.0633236, 22.3971306 47.0633191, 22.3975061 47.0632853, 22.3978367 47.0632429)",,,
421349115,2,,Strada Bucegi,residential,RO:urban,False,True,204.18300000000002,"LINESTRING (22.3970257 47.062154, 22.3979138 47.062242, 22.3982312 47.0622735, 22.3983281 47.0622727, 22.398418 47.0622539, 22.3984976 47.0622312, 22.3986038 47.062181, 22.3989756 47.0619683, 22.399102 47.061904, 22.3992448 47.0618432, 22.3994639 47.0617488)",,,
167075902,2,,Strada Plopilor,residential,30; RO:urban,False,False,77.011,"LINESTRING (22.3942354 47.0583795, 22.3944649 47.0577048)",,,
335714952,,,Strada General Bem,residential,30,False,False,58.443,"LINESTRING (22.3942354 47.0583795, 22.3934994 47.0582219)",,,
167075902,2,,Strada Plopilor,residential,30; RO:urban,False,True,161.89999999999998,"LINESTRING (22.3942354 47.0583795, 22.3943581 47.0584802, 22.3943947 47.0585328, 22.3943971 47.0586011, 22.3940859 47.0597808)",,,
167075901,1,,Strada Mihai Viteazul,residential,RO:urban,True,False,189.222,"LINESTRING (22.395462 47.0580639, 22.3952369 47.0589129, 22.395042 47.0597413)",,,
335714954,2,,Strada Ady Endre,residential,RO:urban,False,False,86.948,"LINESTRING (22.395462 47.0580639, 22.3950856 47.0579612, 22.3948252 47.0578896, 22.3946235 47.0578255, 22.3945396 47.0577736, 22.3944649 47.0577048)",,,
335714954,2,,Strada Ady Endre,residential,RO:urban,False,True,156.224,"LINESTRING (22.395462 47.0580639, 22.3959226 47.0581908, 22.3962741 47.0582637, 22.3966625 47.0583134, 22.3968329 47.0583345, 22.3970137 47.0583435, 22.397462 47.0583379)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,True,143.152,"LINESTRING (22.3962178 47.0555823, 22.3943447 47.0554123)",,,
406745482,,,,residential,,False,False,31.403,"LINESTRING (22.3962178 47.0555823, 22.3962993 47.0553054)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,False,79.602,"LINESTRING (22.3962178 47.0555823, 22.396334 47.0555927, 22.3972596 47.0556757)",,,
900767199,2,DJ764,Strada Tudor Vladimirescu,secondary,40,False,False,32.479,"LINESTRING (22.3911077 47.0572016, 22.3910496 47.057491)",,,
900767199,2,DJ764,Strada Tudor Vladimirescu,secondary,40,False,True,143.253,"LINESTRING (22.3911077 47.0572016, 22.3913429 47.0559233)",,,
167075928,,,Strada Târgului,residential,RO:urban,False,False,118.594,"LINESTRING (22.3989724 47.0599093, 22.3989424 47.0595314, 22.3988914 47.0591513, 22.3988888 47.0590042, 22.3988686 47.0588455)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,False,16.2,"LINESTRING (22.3972596 47.0556757, 22.3974715 47.0556953)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,True,79.602,"LINESTRING (22.3972596 47.0556757, 22.396334 47.0555927, 22.3962178 47.0555823)",,,
167075932,,,Strada Ciocârliei,residential,RO:urban,False,False,108.793,"LINESTRING (22.3972596 47.0556757, 22.3973228 47.0554051, 22.3962993 47.0553054)",,,
167075904,,,Strada Husia,residential,RO:urban,False,False,117.114,"LINESTRING (22.3916341 47.0636885, 22.3921725 47.0633986, 22.3922773 47.0632901, 22.3924001 47.0631414, 22.3925517 47.0628755)",,,
167075966,2,,Strada Pârâului,residential,RO:urban,False,True,16.605,"LINESTRING (22.3934994 47.0582219, 22.3933453 47.0583281)",,,
335714952,,,Strada General Bem,residential,30,False,True,58.443,"LINESTRING (22.3934994 47.0582219, 22.3942354 47.0583795)",,,
167075966,2,,Strada Pârâului,residential,RO:urban,False,False,116.05,"LINESTRING (22.3934994 47.0582219, 22.3935573 47.0581265, 22.3940507 47.0572482)",,,
335714953,1,DN1,Strada Bobâlna,trunk,RO:urban,True,False,49.108999999999995,"LINESTRING (22.4033782 47.0566223, 22.4034217 47.0565812, 22.4035507 47.0565271, 22.4037932 47.056446, 22.4039367 47.0564113)",,,
901205162,2,DN1,Strada Bobâlna,trunk,RO:urban,False,False,211.14200000000002,"LINESTRING (22.4033782 47.0566223, 22.4027954 47.0568444, 22.4021249 47.0570874, 22.4011968 47.0574355, 22.4009356 47.0575367)",,,
167075945,2,,Strada Vișinului,residential,RO:urban,False,True,168.353,"LINESTRING (22.4030762 47.0558227, 22.4011245 47.0565468)",,,
167075892,2,,Strada Oborului,residential,RO:urban,False,True,111.252,"LINESTRING (22.4009356 47.0575367, 22.4009305 47.0574621, 22.4009956 47.0570171, 22.4010466 47.0567941, 22.4011245 47.0565468)",,,
"[901205162, 1173791220]",2,DN1,Strada Bobâlna,trunk,RO:urban,False,False,55.248999999999995,"LINESTRING (22.4009356 47.0575367, 22.4005225 47.057735, 22.4003634 47.0578424)",,,
901205162,2,DN1,Strada Bobâlna,trunk,RO:urban,False,True,211.142,"LINESTRING (22.4009356 47.0575367, 22.4011968 47.0574355, 22.4021249 47.0570874, 22.4027954 47.0568444, 22.4033782 47.0566223)",,,
167075966,2,,Strada Pârâului,residential,RO:urban,False,False,16.605,"LINESTRING (22.3933453 47.0583281, 22.3934994 47.0582219)",,,
167075959,2,,Strada Crișul Repede,residential,RO:urban,False,True,216.81900000000002,"LINESTRING (22.3933453 47.0583281, 22.3932265 47.0582231, 22.3931529 47.0581281, 22.3930818 47.0580157, 22.3929678 47.0578156, 22.3929374 47.0577788, 22.3928368 47.0577303, 22.3927318 47.0576959, 22.3926075 47.0576655, 22.3922503 47.0575991, 22.3910496 47.057491)",,,
167075966,2,,Strada Pârâului,residential,RO:urban,False,True,176.34599999999998,"LINESTRING (22.3933453 47.0583281, 22.393315 47.0584443, 22.392759 47.0598148, 22.3927463 47.05986)",,,
167075896,,,,residential,RO:urban,False,False,173.815,"LINESTRING (22.3985124 47.0641382, 22.3986921 47.0638888, 22.3987378 47.0637773, 22.398735 47.06358, 22.398705 47.0633026, 22.3986841 47.0632292, 22.3986259 47.0631766, 22.3985589 47.0631537, 22.3984542 47.0631492, 22.398241 47.0631802, 22.3978367 47.0632429)",,,
900767199,2,DJ764,Strada Tudor Vladimirescu,secondary,40,False,True,32.479,"LINESTRING (22.3910496 47.057491, 22.3911077 47.0572016)",,,
167075959,2,,Strada Crișul Repede,residential,RO:urban,False,False,216.81900000000002,"LINESTRING (22.3910496 47.057491, 22.3922503 47.0575991, 22.3926075 47.0576655, 22.3927318 47.0576959, 22.3928368 47.0577303, 22.3929374 47.0577788, 22.3929678 47.0578156, 22.3930818 47.0580157, 22.3931529 47.0581281, 22.3932265 47.0582231, 22.3933453 47.0583281)",,,
706621140,2,DN1,Strada 1 Decembrie,trunk,RO:urban,False,True,7.272,"LINESTRING (22.3949461 47.0597443, 22.395042 47.0597413)",,,
706621140,2,DN1,Strada 1 Decembrie,trunk,RO:urban,False,False,65.287,"LINESTRING (22.3949461 47.0597443, 22.3941579 47.0597777, 22.3940859 47.0597808)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,False,43.1,"LINESTRING (22.3929708 47.0552771, 22.3935342 47.055331)",,,
167075932,,,Strada Ciocârliei,residential,RO:urban,False,False,32.804,"LINESTRING (22.3962993 47.0553054, 22.3958705 47.0552643)",,,
406745482,,,,residential,,False,True,31.403,"LINESTRING (22.3962993 47.0553054, 22.3962178 47.0555823)",,,
167075932,,,Strada Ciocârliei,residential,RO:urban,False,True,108.793,"LINESTRING (22.3962993 47.0553054, 22.3973228 47.0554051, 22.3972596 47.0556757)",,,
167075932,,,Strada Ciocârliei,residential,RO:urban,False,True,32.804,"LINESTRING (22.3958705 47.0552643, 22.3962993 47.0553054)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,False,143.152,"LINESTRING (22.3943447 47.0554123, 22.3962178 47.0555823)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,True,62.062000000000005,"LINESTRING (22.3943447 47.0554123, 22.3936303 47.0553405, 22.3935342 47.055331)",,,
406746906,,,,residential,,False,False,27.459,"LINESTRING (22.3939204 47.0569589, 22.3938871 47.056713)",,no,
406746906,,,,residential,,False,True,27.459,"LINESTRING (22.3938871 47.056713, 22.3939204 47.0569589)",,no,
167075963,,,Strada Șoimu,residential,RO:urban,True,False,61.331,"LINESTRING (22.3938871 47.056713, 22.3941686 47.0567792, 22.3946803 47.0567862)",,,
406747167,,,,residential,,False,False,104.474,"LINESTRING (22.3988243 47.0563101, 22.3974452 47.0563116)",,,
409052301,1,,Strada Șoimu,residential,RO:urban,True,False,122.594,"LINESTRING (22.3988243 47.0563101, 22.3987748 47.0566306, 22.3987541 47.0567966, 22.3987516 47.0568193, 22.3987456 47.0568583, 22.39867 47.0572575, 22.3986405 47.0574053)",,,
406747167,,,,residential,,False,False,21.294,"LINESTRING (22.3974452 47.0563116, 22.3971642 47.0563165)",,,
