osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,junction,name
41845224,False,2,DJ208A,secondary,50,False,617.8419999999999,"LINESTRING (26.5277507 47.5201058, 26.5288714 47.5198375, 26.5292601 47.5196967, 26.529628 47.5195267, 26.5309852 47.5187631, 26.5313291 47.5185366, 26.5314022 47.5184763, 26.5317123 47.5182207, 26.5336747 47.5164289)",,
42312162,True,1,DJ208A,secondary,50,False,36.275999999999996,"LINESTRING (26.5277507 47.5201058, 26.52758 47.520194, 26.5274995 47.5202691, 26.5274161 47.5203372)",,
42312116,True,1,DJ208A;DJ208C,secondary,50,False,2.541,"LINESTRING (26.527243 47.5202278, 26.5272762 47.5202322)",roundabout,
42312116,True,1,DJ208A;DJ208C,secondary,50,False,18.666999999999998,"LINESTRING (26.5274149 47.5203885, 26.5273811 47.5204396, 26.5273194 47.5204769, 26.5272404 47.5204939)",roundabout,
42312174,True,1,DJ208A;DJ208C,secondary,50,False,34.181,"LINESTRING (26.5274149 47.5203885, 26.527529 47.5205641, 26.5275704 47.5206763)",,
42312116,True,1,DJ208A;DJ208C,secondary,50,False,19.428,"LINESTRING (26.5272404 47.5204939, 26.5271548 47.5204868, 26.5270818 47.5204558, 26.5270352 47.5204068)",roundabout,
42312223,True,,DC4,tertiary,50,False,15.414,"LINESTRING (26.5270352 47.5204068, 26.526841 47.5203619)",,
42312116,True,1,DJ208A;DJ208C,secondary,50,False,9.329,"LINESTRING (26.5270352 47.5204068, 26.5270232 47.5203656, 26.5270307 47.520324)",roundabout,
42312116,True,1,DJ208A;DJ208C,secondary,50,False,2.852,"LINESTRING (26.5270307 47.520324, 26.5270445 47.5203001)",roundabout,
42312172,True,1,DJ208A;DJ208C,secondary,50,False,32.022,"LINESTRING (26.5275704 47.5206763, 26.5272404 47.5204939)",,
151381100,False,2,DJ208C,secondary,50,True,251.04900000000004,"LINESTRING (26.5271126 47.5199705, 26.5274167 47.518442, 26.5274621 47.5181271, 26.527449 47.5179483, 26.5273578 47.517737)",,
240411053,True,,DJ208C,secondary,50,False,30.333,"LINESTRING (26.5271126 47.5199705, 26.5271849 47.5200804, 26.527243 47.5202278)",,
42312240,True,,DC4,tertiary,50,False,14.855,"LINESTRING (26.526841 47.5203619, 26.5270307 47.520324)",,
240411054,False,2,DC4,tertiary,50,True,31.823,"LINESTRING (26.526841 47.5203619, 26.5266963 47.52035, 26.5265464 47.5203423, 26.5264188 47.5203453)",,
42312206,True,,DJ208C,secondary,50,False,37.005,"LINESTRING (26.5270445 47.5203001, 26.5271126 47.5199705)",,
42312116,True,1,DJ208A;DJ208C,secondary,50,False,17.891,"LINESTRING (26.5270445 47.5203001, 26.527094 47.5202582, 26.5271639 47.5202327, 26.527243 47.5202278)",roundabout,
42312116,True,1,DJ208A;DJ208C,secondary,50,False,5.705,"LINESTRING (26.5274161 47.5203372, 26.5274149 47.5203885)",roundabout,
240411054,False,2,DC4,tertiary,50,False,31.823,"LINESTRING (26.5264188 47.5203453, 26.5265464 47.5203423, 26.5266963 47.52035, 26.526841 47.5203619)",,
240411054,False,2,DC4,tertiary,50,True,18.668,"LINESTRING (26.5264188 47.5203453, 26.5262935 47.5203716, 26.5261865 47.5204042)",,
255753793,False,,,residential,RO:urban,True,367.94100000000003,"LINESTRING (26.5264188 47.5203453, 26.5263142 47.52026, 26.526184 47.5201317, 26.5259208 47.5198835, 26.5256618 47.5196554, 26.5254245 47.5194461, 26.5251346 47.5192149, 26.5250407 47.5190639, 26.5250184 47.5188263, 26.5249528 47.5186316, 26.5248315 47.5184725, 26.5245465 47.5182839, 26.5239513 47.5179167, 26.5236332 47.5177234)",,Strada Viei 1
240411054,False,2,DC4,tertiary,50,False,18.668,"LINESTRING (26.5261865 47.5204042, 26.5262935 47.5203716, 26.5264188 47.5203453)",,
255754902,False,,,residential,RO:urban,True,91.86599999999999,"LINESTRING (26.5261865 47.5204042, 26.526031 47.5207387, 26.5258789 47.5210697, 26.5258195 47.5211923)",,Strada Uzinei
41845224,False,2,DJ208A,secondary,50,True,617.842,"LINESTRING (26.5336747 47.5164289, 26.5317123 47.5182207, 26.5314022 47.5184763, 26.5313291 47.5185366, 26.5309852 47.5187631, 26.529628 47.5195267, 26.5292601 47.5196967, 26.5288714 47.5198375, 26.5277507 47.5201058)",,
151381100,False,2,DJ208C,secondary,50,False,251.049,"LINESTRING (26.5273578 47.517737, 26.527449 47.5179483, 26.5274621 47.5181271, 26.5274167 47.518442, 26.5271126 47.5199705)",,
151381100,False,2,DJ208C,secondary,50,True,127.599,"LINESTRING (26.5273578 47.517737, 26.5268131 47.5167057, 26.5267948 47.5166546)",,
255754862,False,,,residential,RO:urban,True,291.68,"LINESTRING (26.5258195 47.5211923, 26.5256645 47.5212731, 26.5253264 47.5213604, 26.5248857 47.5214591, 26.5246737 47.521533, 26.524525 47.5215998, 26.524406 47.5217015, 26.5243282 47.5218369, 26.5242067 47.5219592, 26.5239362 47.5220923, 26.5233376 47.5223258, 26.5229706 47.5224817, 26.5226802 47.5226259)",,Strada Primăriei
255754902,False,,,residential,RO:urban,False,91.866,"LINESTRING (26.5258195 47.5211923, 26.5258789 47.5210697, 26.526031 47.5207387, 26.5261865 47.5204042)",,Strada Uzinei
255754862,False,,,residential,RO:urban,False,291.68,"LINESTRING (26.5226802 47.5226259, 26.5229706 47.5224817, 26.5233376 47.5223258, 26.5239362 47.5220923, 26.5242067 47.5219592, 26.5243282 47.5218369, 26.524406 47.5217015, 26.524525 47.5215998, 26.5246737 47.521533, 26.5248857 47.5214591, 26.5253264 47.5213604, 26.5256645 47.5212731, 26.5258195 47.5211923)",,Strada Primăriei
256001040,False,,,residential,RO:urban,True,85.60499999999999,"LINESTRING (26.5251414 47.5173076, 26.5248893 47.5172052, 26.5245688 47.5170567, 26.5241926 47.5168814)",,
256001038,False,,,residential,RO:urban,True,102.619,"LINESTRING (26.5241926 47.5168814, 26.5236332 47.5177234)",,Strada Viei 2
256001038,False,,,residential,RO:urban,False,273.03499999999997,"LINESTRING (26.5241926 47.5168814, 26.5245359 47.5162944, 26.5245783 47.5162654, 26.5246374 47.5162654, 26.5259792 47.5168423, 26.526331 47.5165868, 26.5267948 47.5166546)",,Strada Viei 2
256001040,False,,,residential,RO:urban,False,85.60499999999999,"LINESTRING (26.5241926 47.5168814, 26.5245688 47.5170567, 26.5248893 47.5172052, 26.5251414 47.5173076)",,
256001038,False,,,residential,RO:urban,False,102.619,"LINESTRING (26.5236332 47.5177234, 26.5241926 47.5168814)",,Strada Viei 2
255753793,False,,,residential,RO:urban,False,367.94100000000003,"LINESTRING (26.5236332 47.5177234, 26.5239513 47.5179167, 26.5245465 47.5182839, 26.5248315 47.5184725, 26.5249528 47.5186316, 26.5250184 47.5188263, 26.5250407 47.5190639, 26.5251346 47.5192149, 26.5254245 47.5194461, 26.5256618 47.5196554, 26.5259208 47.5198835, 26.526184 47.5201317, 26.5263142 47.52026, 26.5264188 47.5203453)",,Strada Viei 1
42312116,True,1,DJ208A;DJ208C,secondary,50,False,16.451,"LINESTRING (26.5272762 47.5202322, 26.5273414 47.5202544, 26.5273902 47.5202911, 26.5274161 47.5203372)",roundabout,
240411050,True,1,DJ208A,secondary,50,False,38.376,"LINESTRING (26.5272762 47.5202322, 26.5275417 47.5201502, 26.5277507 47.5201058)",,
151381100,False,2,DJ208C,secondary,50,False,127.599,"LINESTRING (26.5267948 47.5166546, 26.5268131 47.5167057, 26.5273578 47.517737)",,
256001038,False,,,residential,RO:urban,True,273.03499999999997,"LINESTRING (26.5267948 47.5166546, 26.526331 47.5165868, 26.5259792 47.5168423, 26.5246374 47.5162654, 26.5245783 47.5162654, 26.5245359 47.5162944, 26.5241926 47.5168814)",,Strada Viei 2
