osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,junction,ref
23383179,True,Șoseaua Portului,primary,30,False,41.135,"LINESTRING (28.5829131 43.8171404, 28.5825682 43.817034, 28.5824418 43.8169948)",,,
229265187,True,,primary,30,False,34.699,"LINESTRING (28.5829131 43.8171404, 28.5828678 43.8170872, 28.5828472 43.8170266, 28.5828531 43.8169643, 28.5828851 43.8169064, 28.5829401 43.8168582)",2,roundabout,
23383171,True,Șoseaua Constanței,primary,30,False,75.446,"LINESTRING (28.5831224 43.8178158, 28.5831014 43.8176341, 28.5830677 43.8174796, 28.5830276 43.8173697, 28.5829623 43.8172236, 28.5829314 43.8171545)",,,
23383188,True,Șoseaua Portului,primary,30,False,42.768,"LINESTRING (28.5824418 43.8169948, 28.5825654 43.8169609, 28.5828389 43.8168859, 28.5829401 43.8168582)",,,
230416873,False,Șoseaua Portului,primary,50,True,59.984,"LINESTRING (28.5824418 43.8169948, 28.5821007 43.8169863, 28.581854 43.8169756, 28.5816984 43.8169514)",2,,DN39
229265186,True,Șoseaua Constanței,secondary,30,False,34.655,"LINESTRING (28.5831183 43.8165728, 28.5832637 43.8167911, 28.5833054 43.8168537)",,,
859221469,False,Șoseaua Constanței,secondary,50,True,76.735,"LINESTRING (28.5831183 43.8165728, 28.583119 43.8165553, 28.5831079 43.8162924, 28.5830744 43.8161299, 28.5830462 43.8160456, 28.5830129 43.8159724, 28.582969 43.8158973)",2,,
23383418,False,Șoseaua Constanței,secondary,50,False,228.46699999999998,"LINESTRING (28.5831337 43.8126385, 28.5831263 43.8126595, 28.5831183 43.8126977, 28.5830053 43.8129564, 28.5829087 43.8131717, 28.5826823 43.8136668, 28.5823602 43.8143757, 28.5823334 43.8144378, 28.5823072 43.814507, 28.582289 43.8145987)",2,,
859220222,False,Strada Ștefan cel Mare,secondary,50,True,34.919,"LINESTRING (28.5831337 43.8126385, 28.5831239 43.8125658, 28.5830909 43.8124859, 28.5830505 43.812416, 28.5829983 43.8123433)",2,,
40956316,True,Strada Vasile Pârvan,residential,30,False,104.745,"LINESTRING (28.582289 43.8145987, 28.583579 43.8144542)",,,
23383418,False,Șoseaua Constanței,secondary,50,False,42.817,"LINESTRING (28.582289 43.8145987, 28.58228 43.8147715, 28.5822904 43.8149058, 28.5823136 43.8149816)",2,,
23383418,False,Șoseaua Constanței,secondary,50,True,228.46699999999998,"LINESTRING (28.582289 43.8145987, 28.5823072 43.814507, 28.5823334 43.8144378, 28.5823602 43.8143757, 28.5826823 43.8136668, 28.5829087 43.8131717, 28.5830053 43.8129564, 28.5831183 43.8126977, 28.5831263 43.8126595, 28.5831337 43.8126385)",2,,
228686660,False,Strada Rozelor,tertiary,40,False,104.439,"LINESTRING (28.5847429 43.8171816, 28.5848165 43.8173704, 28.5848396 43.8174358, 28.5848977 43.8175999, 28.5850762 43.8180895)",2,,
228686660,False,Strada Rozelor,tertiary,40,True,31.473,"LINESTRING (28.5847429 43.8171816, 28.5846933 43.8171417, 28.584561 43.8170681, 28.5844196 43.81703)",2,,
185648646,False,Strada Matei Basarab,residential,50,False,24.755,"LINESTRING (28.5844196 43.81703, 28.5847168 43.8169702)",2,,
228686660,False,Strada Rozelor,tertiary,40,False,31.473,"LINESTRING (28.5844196 43.81703, 28.584561 43.8170681, 28.5846933 43.8171417, 28.5847429 43.8171816)",2,,
228686660,False,Strada Rozelor,tertiary,40,True,52.406000000000006,"LINESTRING (28.5844196 43.81703, 28.5842314 43.8170276, 28.5837665 43.817023)",2,,
31862286,True,Strada Vasile Alecsandri,residential,30,False,40.641,"LINESTRING (28.5833748 43.8123204, 28.5833112 43.8123772, 28.5832548 43.812438, 28.5832062 43.8125021, 28.5831657 43.8125692, 28.5831337 43.8126385)",1,,
31862294,False,Strada Vasile Alecsandri,residential,50,False,18.521,"LINESTRING (28.5833748 43.8123204, 28.5833955 43.812321, 28.5834849 43.8123296, 28.5835985 43.8123573)",,,
31862268,True,Strada Mihai Viteazul,secondary,50,False,136.668,"LINESTRING (28.5829983 43.8123433, 28.5828445 43.8124037, 28.5816505 43.8128996, 28.5815096 43.8129378)",,,
859220222,False,Strada Ștefan cel Mare,secondary,50,False,34.919,"LINESTRING (28.5829983 43.8123433, 28.5830505 43.812416, 28.5830909 43.8124859, 28.5831239 43.8125658, 28.5831337 43.8126385)",2,,
"[859220224, 859220223]",False,Strada Ștefan cel Mare,secondary,50,True,203.432,"LINESTRING (28.5829983 43.8123433, 28.5829315 43.8122481, 28.582554 43.8117255, 28.5822888 43.8113701, 28.5819096 43.8108636, 28.5818063 43.8107287)",2,,
1018321105,True,Strada Vasile Alecsandri,residential,30,False,30.455000000000002,"LINESTRING (28.5829983 43.8123433, 28.5831223 43.8123251, 28.5832484 43.8123174, 28.5833748 43.8123204)",1,,
150802633,False,Strada Matei Basarab,residential,60,True,66.311,"LINESTRING (28.5816984 43.8169514, 28.5813072 43.817034, 28.5812029 43.8170579, 28.5809079 43.8171253)",2,,DJ392
230416873,False,Șoseaua Portului,primary,50,False,59.984,"LINESTRING (28.5816984 43.8169514, 28.581854 43.8169756, 28.5821007 43.8169863, 28.5824418 43.8169948)",2,,DN39
230416873,False,Șoseaua Portului,primary,50,True,150.113,"LINESTRING (28.5816984 43.8169514, 28.5816139 43.8169331, 28.5815227 43.8169021, 28.5813886 43.8168382, 28.5810561 43.8166716, 28.5807194 43.8165159, 28.5804498 43.816401, 28.5801903 43.8162916, 28.5801015 43.8162542)",2,,DN39
40957518,False,Strada Panduri,residential,RO:urban,False,86.214,"LINESTRING (28.5770492 43.8162198, 28.577319 43.8169703)",,,
31862294,False,Strada Vasile Alecsandri,residential,50,True,56.24,"LINESTRING (28.5850644 43.8130464, 28.5844866 43.8127601)",,,
1202797575,True,Strada Vasile Alecsandri,residential,50,False,21.963,"LINESTRING (28.5850644 43.8130464, 28.5852923 43.812937)",,,
40956322,False,Strada Mărășești,residential,50,True,151.438,"LINESTRING (28.5850644 43.8130464, 28.5847816 43.8136951, 28.5845307 43.8143525)",,,
40956316,True,Strada Vasile Pârvan,residential,30,False,118.211,"LINESTRING (28.5845307 43.8143525, 28.5855202 43.8142761, 28.5855787 43.8142652, 28.5856722 43.8142286, 28.5857666 43.8141543, 28.5858673 43.814054)",,,
40956322,False,Strada Mărășești,residential,50,False,151.438,"LINESTRING (28.5845307 43.8143525, 28.5847816 43.8136951, 28.5850644 43.8130464)",,,
40956316,True,Strada Vasile Pârvan,residential,30,False,45.403,"LINESTRING (28.583579 43.8144542, 28.5841378 43.8143899)",,,
40985478,False,Șoseaua Constanței,residential,30,False,54.492,"LINESTRING (28.583579 43.8144542, 28.5834996 43.8149409)",,,
40985478,False,Șoseaua Constanței,residential,30,True,54.492,"LINESTRING (28.5834996 43.8149409, 28.583579 43.8144542)",,,
40985478,False,Șoseaua Constanței,residential,30,False,41.428,"LINESTRING (28.5834996 43.8149409, 28.5834385 43.8152158, 28.5834614 43.8153085)",,,
404296096,False,,residential,30,True,80.241,"LINESTRING (28.5834996 43.8149409, 28.5836669 43.8149168, 28.584096 43.814851, 28.5844823 43.8148084)",,,
1202797574,True,Strada Vasile Alecsandri,residential,50,False,132.497,"LINESTRING (28.5858673 43.814054, 28.5852923 43.812937)",,,
40956316,True,Strada Vasile Pârvan,residential,30,False,63.794,"LINESTRING (28.5858673 43.814054, 28.5861958 43.813727, 28.5862472 43.8136526, 28.5862472 43.8135659)",,,
1202797572,False,,residential,,False,44.079,"LINESTRING (28.5852923 43.812937, 28.5850843 43.8125701)",,,
33621103,False,Strada Libertății,residential,50,True,116.457,"LINESTRING (28.5790378 43.8133969, 28.579671 43.8143393)",1,,
31862268,True,Strada Mihai Viteazul,secondary,50,False,156.09799999999998,"LINESTRING (28.5790378 43.8133969, 28.578907 43.8134203, 28.5771496 43.8137349)",,,
33621103,False,Strada Libertății,residential,50,False,46.157,"LINESTRING (28.5790378 43.8133969, 28.5790002 43.8133424, 28.578782 43.8130251)",1,,
33621103,False,Strada Libertății,residential,50,False,116.457,"LINESTRING (28.579671 43.8143393, 28.5790378 43.8133969)",1,,
33621048,False,Strada Vlad Țepeș,residential,30,False,180.14,"LINESTRING (28.579671 43.8143393, 28.5813572 43.8140326, 28.5818457 43.813937)",,,
33621048,False,Strada Vlad Țepeș,residential,30,True,190.03400000000002,"LINESTRING (28.579671 43.8143393, 28.5794713 43.8143806, 28.5773855 43.8147875)",,,
33621103,False,Strada Libertății,residential,50,False,80.952,"LINESTRING (28.5784586 43.812624, 28.5778263 43.8120567)",1,,
33621103,False,Strada Libertății,residential,50,True,51.723,"LINESTRING (28.5784586 43.812624, 28.5785314 43.812693, 28.5786015 43.8127725, 28.578782 43.8130251)",1,,
40956367,True,Strada Oituz,secondary,50,False,181.23000000000002,"LINESTRING (28.5784586 43.812624, 28.5790663 43.8125068, 28.5792786 43.8124518, 28.5794773 43.812371, 28.5797091 43.8122347, 28.5803174 43.8117789)",,,DJ391
"[859220224, 859220223]",False,Strada Ștefan cel Mare,secondary,50,False,203.43200000000002,"LINESTRING (28.5818063 43.8107287, 28.5819096 43.8108636, 28.5822888 43.8113701, 28.582554 43.8117255, 28.5829315 43.8122481, 28.5829983 43.8123433)",2,,
31862294,False,Strada Vasile Alecsandri,residential,50,False,10.659,"LINESTRING (28.5835985 43.8123573, 28.5837138 43.8124049)",,,
31862294,False,Strada Vasile Alecsandri,residential,50,True,18.521,"LINESTRING (28.5835985 43.8123573, 28.5834849 43.8123296, 28.5833955 43.812321, 28.5833748 43.8123204)",,,
"[40985624, 40985570, 40956391]",False,Strada Mihai Eminescu,residential,RO:urban,"[False, True]",206.104,"LINESTRING (28.5835985 43.8123573, 28.5837855 43.8120565, 28.5838233 43.8119572, 28.5839016 43.811715, 28.5843037 43.811709, 28.5842395 43.812025, 28.5842135 43.8121529, 28.5841263 43.8125816)",,,
40957518,False,Strada Panduri,residential,RO:urban,True,92.946,"LINESTRING (28.5775853 43.8177838, 28.577319 43.8169703)",,,
150802633,False,Strada Matei Basarab,residential,60,False,181.097,"LINESTRING (28.5775853 43.8177838, 28.5797589 43.8173448)",2,,DJ392
150802633,False,Strada Matei Basarab,residential,60,True,52.8,"LINESTRING (28.5775853 43.8177838, 28.5772675 43.8178447, 28.5769489 43.8179047)",2,,DJ392
31862294,False,Strada Vasile Alecsandri,residential,50,False,35.068,"LINESTRING (28.5841263 43.8125816, 28.5844866 43.8127601)",,,
31862294,False,Strada Vasile Alecsandri,residential,50,True,38.491,"LINESTRING (28.5841263 43.8125816, 28.5837138 43.8124049)",,,
"[40985624, 40985570, 40956391]",False,Strada Mihai Eminescu,residential,RO:urban,"[False, True]",206.10399999999998,"LINESTRING (28.5841263 43.8125816, 28.5842135 43.8121529, 28.5842395 43.812025, 28.5843037 43.811709, 28.5839016 43.811715, 28.5838233 43.8119572, 28.5837855 43.8120565, 28.5835985 43.8123573)",,,
222559230,False,Strada Mihai Eminescu,residential,RO:urban,False,136.93699999999998,"LINESTRING (28.5841263 43.8125816, 28.584065 43.8129695, 28.5841294 43.8132405, 28.5841509 43.8136044, 28.5841294 43.8138057)",,,
40985478,False,Șoseaua Constanței,residential,30,True,162.22500000000002,"LINESTRING (28.5843483 43.8165474, 28.5843006 43.8165319, 28.5842392 43.8164827, 28.5840446 43.8163341, 28.583911 43.8162137, 28.5838504 43.8161352, 28.5838333 43.8160024, 28.5838272 43.8158329, 28.5838104 43.8157555, 28.5836067 43.8155991, 28.5834814 43.8153892, 28.5834614 43.8153085)",,,
33620507,False,Strada Muncitorului,residential,30,False,65.799,"LINESTRING (28.5823136 43.8149816, 28.5814972 43.8150375)",,,
23383418,False,Șoseaua Constanței,secondary,50,True,42.817,"LINESTRING (28.5823136 43.8149816, 28.5822904 43.8149058, 28.58228 43.8147715, 28.582289 43.8145987)",2,,
859221470,False,Șoseaua Constanței,secondary,50,False,67.785,"LINESTRING (28.5823136 43.8149816, 28.5823455 43.8150521, 28.5823868 43.815114, 28.5827088 43.8155188)",2,,
33620507,False,Strada Muncitorului,residential,30,True,65.799,"LINESTRING (28.5814972 43.8150375, 28.5823136 43.8149816)",,,
40985856,False,Strada Muncitorului,residential,30,False,55.475,"LINESTRING (28.5814972 43.8150375, 28.5812991 43.8154262, 28.5812327 43.8154961)",,,
"[40985856, 33621048]",False,"['Strada Vlad Țepeș', 'Strada Muncitorului']",residential,30,True,149.05399999999997,"LINESTRING (28.5814972 43.8150375, 28.5816641 43.81469, 28.581725 43.8145741, 28.5818016 43.8144581, 28.5819102 43.8142537, 28.5820503 43.81395, 28.5820492 43.8139215, 28.5820153 43.8139094, 28.5818457 43.813937)",,,
40985856,False,Strada Muncitorului,residential,30,False,43.21,"LINESTRING (28.5804003 43.8159309, 28.5801015 43.8162542)",,,
220476191,False,,residential,RO:urban,True,126.126,"LINESTRING (28.5804003 43.8159309, 28.5816929 43.8165764)",,,
40985856,False,Strada Muncitorului,residential,30,True,87.111,"LINESTRING (28.5804003 43.8159309, 28.5804973 43.8157509, 28.5811414 43.8155445, 28.5812327 43.8154961)",,,
40985885,False,,residential,20,True,160.814,"LINESTRING (28.5804003 43.8159309, 28.5801029 43.8156559, 28.5798714 43.8151953, 28.5798694 43.8151719, 28.5798901 43.815152, 28.58012 43.8150982, 28.5801683 43.8151035, 28.5801905 43.8151288, 28.580326 43.815433)",,,
40985885,False,,residential,20,False,160.814,"LINESTRING (28.580326 43.815433, 28.5801905 43.8151288, 28.5801683 43.8151035, 28.58012 43.8150982, 28.5798901 43.815152, 28.5798694 43.8151719, 28.5798714 43.8151953, 28.5801029 43.8156559, 28.5804003 43.8159309)",,,
33621048,False,Strada Vlad Țepeș,residential,30,False,42.388999999999996,"LINESTRING (28.5769284 43.8149574, 28.577016 43.814888, 28.577113 43.8148437, 28.5773855 43.8147875)",,,
230416873,False,Șoseaua Portului,primary,50,False,292.60400000000004,"LINESTRING (28.5769284 43.8149574, 28.579448 43.815977, 28.5801015 43.8162542)",2,,DN39
422863876,True,Strada Petru Maior,residential,30,False,22.584000000000003,"LINESTRING (28.577272 43.8117899, 28.577441 43.8117695, 28.5775496 43.8117564)",,,
40986115,True,Strada George Murnu,residential,50,False,34.512,"LINESTRING (28.5797326 43.8112685, 28.5794539 43.8110321)",,,
40985966,False,Strada Petru Maior,residential,50,False,156.219,"LINESTRING (28.5797326 43.8112685, 28.5795223 43.8113221, 28.5779831 43.8115038, 28.5778203 43.8115192)",,,
40986011,False,Strada Pescăruș,residential,RO:urban,True,65.813,"LINESTRING (28.5777744 43.8111567, 28.5775776 43.8111, 28.5774008 43.8110535, 28.5769972 43.8109694)",,,
1186670456,False,Strada Libertății,residential,50,True,40.545,"LINESTRING (28.5777744 43.8111567, 28.5778238 43.8114619, 28.5778203 43.8115192)",,,
40987191,False,Strada Arcului,residential,50,True,17.855,"LINESTRING (28.5794539 43.8110321, 28.5795583 43.8108903)",,,
40986115,True,Strada George Murnu,residential,50,False,73.641,"LINESTRING (28.5803174 43.8117789, 28.5797326 43.8112685)",,,
40956367,True,Strada Oituz,secondary,50,False,167.198,"LINESTRING (28.5803174 43.8117789, 28.5806632 43.8115213, 28.5816449 43.8108181, 28.5818063 43.8107287)",,,DJ391
40987191,False,Strada Arcului,residential,50,False,17.855,"LINESTRING (28.5795583 43.8108903, 28.5794539 43.8110321)",,,
204408478,False,Strada Mihail Sadoveanu,residential,RO:urban,True,117.42200000000003,"LINESTRING (28.5795583 43.8108903, 28.5796745 43.8108965, 28.5798782 43.8108511, 28.5801867 43.8107707, 28.5803237 43.81073, 28.5804203 43.8107338, 28.580482 43.8107474, 28.5805276 43.8107764, 28.5805734 43.8107735, 28.5806402 43.8107435, 28.5807475 43.8107048, 28.5809218 43.8106487)",,,
150802633,False,Strada Matei Basarab,residential,60,False,66.311,"LINESTRING (28.5809079 43.8171253, 28.5812029 43.8170579, 28.5813072 43.817034, 28.5816984 43.8169514)",2,,DJ392
150802633,False,Strada Matei Basarab,residential,60,True,82.39,"LINESTRING (28.5809079 43.8171253, 28.5801968 43.8172611, 28.5799152 43.8173149)",2,,DJ392
40957963,False,Strada Crinului,residential,50,True,104.66,"LINESTRING (28.5769394 43.8180504, 28.577288 43.8189574)",2,,
42224516,False,"Strada Horea, Cloșca și Crișan",residential,50,False,16.521,"LINESTRING (28.5769394 43.8180504, 28.5769589 43.8179994, 28.5769616 43.8179496, 28.5769489 43.8179047)",2,,DJ392
42224460,False,,residential,RO:urban,False,57.47,"LINESTRING (28.5794028 43.8177469, 28.5795749 43.8182486)",,,
42224460,False,,residential,RO:urban,True,91.03,"LINESTRING (28.5798656 43.8192976, 28.5795849 43.8185044)",,,
422847392,False,,residential,50,False,42.708,"LINESTRING (28.5798656 43.8192976, 28.5803818 43.8192038)",,,
