osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction,access
137381053,2,Strada Ștefan cel Mare,primary,,False,False,334.893,"LINESTRING (26.3647904 47.2058579, 26.3641675 47.2059463, 26.3624364 47.2062699, 26.3609197 47.2065672, 26.3605134 47.2066468)",DN15B,,,
137395435,,Strada Calistrat Hogaș,tertiary,,False,False,65.398,"LINESTRING (26.3647904 47.2058579, 26.3648071 47.2060354, 26.3648108 47.2060742, 26.3648599 47.2064441)",,,,
137395435,,Strada Calistrat Hogaș,tertiary,,False,True,65.398,"LINESTRING (26.3648599 47.2064441, 26.3648108 47.2060742, 26.3648071 47.2060354, 26.3647904 47.2058579)",,,,
241104051,,Strada Calistrat Hogaș,tertiary,,True,False,166.44000000000003,"LINESTRING (26.3648599 47.2064441, 26.3649951 47.2078146, 26.365009 47.2078589, 26.3650236 47.2078917, 26.3650458 47.2079327)",,,,
46717762,2,Strada Mărășești,primary,50,False,False,6.414,"LINESTRING (26.3651305 47.2079368, 26.3650458 47.2079327)",DN15C,,,
50058832,,Strada Veteranilor,residential,RO:urban,False,False,41.54,"LINESTRING (26.3651305 47.2079368, 26.3650546 47.2083068)",,,,
46717762,2,Strada Mărășești,primary,50,False,True,71.199,"LINESTRING (26.3651305 47.2079368, 26.3652849 47.2079431, 26.3660681 47.2080013)",DN15C,,,
50075122,,Strada Sfântul Lazăr,residential,RO:urban,False,True,48.227,"LINESTRING (26.3610499 47.2078397, 26.3608143 47.2082428)",,,,
46717762,2,Strada Mărășești,primary,50,False,False,77.864,"LINESTRING (26.3610499 47.2078397, 26.3609471 47.2078057, 26.3608483 47.2077689, 26.3606966 47.2076874, 26.3605879 47.2076037, 26.3605129 47.2075248, 26.3604582 47.2074459, 26.3603917 47.2073327)",DN15C,,,
46717762,2,Strada Mărășești,primary,50,False,True,82.366,"LINESTRING (26.3610499 47.2078397, 26.361385 47.2079059, 26.3617315 47.2079597, 26.3619708 47.2079851, 26.3621142 47.207992)",DN15C,,,
48821793,2,Strada Brazilor,residential,RO:urban,False,False,72.523,"LINESTRING (26.3657547 47.2042728, 26.3657619 47.204925)",,,,
524511055,2,Strada Cuza Vodă,tertiary,50,True,False,91.775,"LINESTRING (26.3657547 47.2042728, 26.3669534 47.2041387)",,,,
524511063,2,Strada Cuza Vodă,tertiary,50,False,False,19.766,"LINESTRING (26.3614681 47.2052259, 26.3612269 47.2052948)",,,,
524511060,,,residential,RO:urban,False,True,57.817,"LINESTRING (26.3614681 47.2052259, 26.3615234 47.2053336, 26.3617003 47.2057213)",,,,
524511063,2,Strada Cuza Vodă,tertiary,50,False,True,156.684,"LINESTRING (26.3614681 47.2052259, 26.3622359 47.2050094, 26.362468 47.2049439, 26.3625923 47.2049073, 26.363223 47.2047325, 26.3633856 47.2046889)",,,,
48821793,2,Strada Brazilor,residential,RO:urban,False,True,72.523,"LINESTRING (26.3657619 47.204925, 26.3657547 47.2042728)",,,,
48821846,,Aleea Târgului,residential,RO:urban,True,False,167.243,"LINESTRING (26.3657619 47.204925, 26.365564 47.2049251, 26.3653133 47.2049361, 26.3650367 47.2049637, 26.364806 47.2049904, 26.3635856 47.2051777)",,,,
260409720,2,Strada Ștefan cel Mare,primary,RO:urban,False,False,74.078,"LINESTRING (26.3657617 47.2057663, 26.3647904 47.2058579)",DN15B,,,
524512121,,Strada Brazilor,residential,RO:urban,True,False,93.548,"LINESTRING (26.3657617 47.2057663, 26.3657619 47.204925)",,,,
137383297,,,residential,RO:urban,False,True,75.146,"LINESTRING (26.3617003 47.2057213, 26.361821 47.2056975, 26.3626557 47.2055331)",,,,
524511060,,,residential,RO:urban,False,False,57.817,"LINESTRING (26.3617003 47.2057213, 26.3615234 47.2053336, 26.3614681 47.2052259)",,,,
524511060,,,residential,RO:urban,False,True,59.754000000000005,"LINESTRING (26.3617003 47.2057213, 26.3617756 47.2058913, 26.3618121 47.2059738, 26.3618532 47.2060023, 26.3618943 47.2060207, 26.3619551 47.2060368, 26.3620043 47.2060452, 26.3620713 47.2060462, 26.3621812 47.2060318)",,,,
50058832,,Strada Veteranilor,residential,RO:urban,False,True,41.54,"LINESTRING (26.3650546 47.2083068, 26.3651305 47.2079368)",,,,
50058832,,Strada Veteranilor,residential,RO:urban,False,False,152.522,"LINESTRING (26.3650546 47.2083068, 26.3651171 47.2084165, 26.3652348 47.2085382, 26.3653287 47.2086093, 26.3656801 47.2088571, 26.3657606 47.2089063, 26.3658115 47.20895, 26.3661253 47.2093406, 26.3661951 47.2094224)",,,,
50058833,1,,living_street,30,False,False,74.74600000000001,"LINESTRING (26.3650546 47.2083068, 26.3648411 47.208213, 26.3646197 47.2080994, 26.3642695 47.2078991)",,,,
50058832,,Strada Veteranilor,residential,RO:urban,False,True,152.522,"LINESTRING (26.3661951 47.2094224, 26.3661253 47.2093406, 26.3658115 47.20895, 26.3657606 47.2089063, 26.3656801 47.2088571, 26.3653287 47.2086093, 26.3652348 47.2085382, 26.3651171 47.2084165, 26.3650546 47.2083068)",,,,
46717762,2,Strada Mărășești,primary,50,False,False,25.306,"LINESTRING (26.3642695 47.2078991, 26.3639345 47.2079006)",DN15C,,,
46717762,2,Strada Mărășești,primary,50,False,True,58.761,"LINESTRING (26.3642695 47.2078991, 26.3648242 47.2079218, 26.3650458 47.2079327)",DN15C,,,
50058833,1,,living_street,30,False,True,74.74600000000001,"LINESTRING (26.3642695 47.2078991, 26.3646197 47.2080994, 26.3648411 47.208213, 26.3650546 47.2083068)",,,,
50059500,,Strada Alexandru Lăpușneanu,residential,RO:urban,True,False,106.14699999999999,"LINESTRING (26.3663127 47.2070621, 26.3662758 47.2071619, 26.3662426 47.2072422, 26.3660681 47.2080013)",,,,
46717762,2,Strada Mărășești,primary,50,False,False,71.199,"LINESTRING (26.3660681 47.2080013, 26.3652849 47.2079431, 26.3651305 47.2079368)",DN15C,,,
26475513,,Aleea Zimbrului,residential,RO:urban,True,False,97.13199999999999,"LINESTRING (26.3636005 47.2066181, 26.3640699 47.2065398, 26.3643551 47.2065038, 26.3644359 47.206494, 26.3644776 47.2064889, 26.3647225 47.2064603, 26.3648599 47.2064441)",,,,
50059546,,Strada Progresului,residential,RO:urban,False,False,144.874,"LINESTRING (26.3636005 47.2066181, 26.3637165 47.2071439, 26.3637872 47.2074279, 26.3639005 47.2077927, 26.3639345 47.2079006)",,,,
46717762,2,Strada Mărășești,primary,50,False,True,25.306,"LINESTRING (26.3639345 47.2079006, 26.3642695 47.2078991)",DN15C,,,
46717762,2,Strada Mărășești,primary,50,False,False,137.904,"LINESTRING (26.3639345 47.2079006, 26.362814 47.2079612, 26.3623248 47.2079889, 26.3621142 47.207992)",DN15C,,,
50059546,,Strada Progresului,residential,RO:urban,False,True,144.874,"LINESTRING (26.3639345 47.2079006, 26.3639005 47.2077927, 26.3637872 47.2074279, 26.3637165 47.2071439, 26.3636005 47.2066181)",,,,
50073356,,Strada Busuiocului,residential,RO:urban,False,False,14.552,"LINESTRING (26.3538893 47.2074328, 26.354038 47.2073496)",,,,
50073481,,Strada Alexandru cel Bun,residential,RO:urban,False,False,89.667,"LINESTRING (26.3538893 47.2074328, 26.3540058 47.2077634, 26.3541394 47.2081405, 26.3541665 47.2082169)",,,,
50073356,,Strada Busuiocului,residential,RO:urban,False,True,14.552,"LINESTRING (26.354038 47.2073496, 26.3538893 47.2074328)",,,,
50073356,,Strada Busuiocului,residential,RO:urban,False,False,169.47,"LINESTRING (26.354038 47.2073496, 26.3546262 47.2071578, 26.3555099 47.2067851, 26.3557473 47.2066256, 26.3558675 47.2065029)",,,,
50073544,,Strada Alexandru cel Bun,residential,RO:urban,False,True,139.971,"LINESTRING (26.354038 47.2073496, 26.3543123 47.2070145, 26.3543414 47.2069428, 26.3544538 47.2067077, 26.3546094 47.2064387, 26.3547811 47.206201)",,,,
50073356,,Strada Busuiocului,residential,RO:urban,False,True,169.47,"LINESTRING (26.3558675 47.2065029, 26.3557473 47.2066256, 26.3555099 47.2067851, 26.3546262 47.2071578, 26.354038 47.2073496)",,,,
667338239,,Strada Romană,residential,RO:urban,False,False,139.49900000000002,"LINESTRING (26.3558675 47.2065029, 26.356326 47.2064944, 26.3567364 47.2064645, 26.3577067 47.206398)",,,,
667338239,,Strada Romană,residential,RO:urban,False,True,90.36000000000001,"LINESTRING (26.3558675 47.2065029, 26.3555753 47.2064731, 26.3553567 47.2064347, 26.3550851 47.2063477, 26.3549766 47.2063078, 26.354868 47.2062546, 26.3547811 47.206201)",,,,
50073544,,Strada Alexandru cel Bun,residential,RO:urban,False,False,139.971,"LINESTRING (26.3547811 47.206201, 26.3546094 47.2064387, 26.3544538 47.2067077, 26.3543414 47.2069428, 26.3543123 47.2070145, 26.354038 47.2073496)",,,,
50074685,2,Strada Moldovei,residential,RO:urban,False,True,152.6,"LINESTRING (26.3547811 47.206201, 26.3548443 47.206132, 26.3550097 47.205969, 26.3552357 47.2057703, 26.3553493 47.205663, 26.3554568 47.2055425, 26.3555336 47.2054321, 26.3555864 47.2053354, 26.3556866 47.2051669, 26.3557891 47.2050207)",,,,
667338239,,Strada Romană,residential,RO:urban,False,False,90.36000000000001,"LINESTRING (26.3547811 47.206201, 26.354868 47.2062546, 26.3549766 47.2063078, 26.3550851 47.2063477, 26.3553567 47.2064347, 26.3555753 47.2064731, 26.3558675 47.2065029)",,,,
50073724,,Strada Plăieșu,residential,50,False,False,93.48599999999999,"LINESTRING (26.3563142 47.2083983, 26.3564206 47.2082961, 26.3564919 47.2082154, 26.3565457 47.2081397, 26.3565909 47.2080443, 26.3566317 47.2079443, 26.3565944 47.2078469, 26.3564611 47.2076325)",,,,
50074298,1,Strada Fabricii,residential,RO:urban,False,True,151.644,"LINESTRING (26.3558728 47.2029957, 26.3551726 47.2032528, 26.3551244 47.2032901, 26.3551427 47.2033341, 26.3556096 47.2038478, 26.3556947 47.2039574)",,,,
362191738,2,Strada Vasile Alecsandri,residential,50,False,False,61.51,"LINESTRING (26.3565935 47.204935, 26.3557891 47.2050207)",,,,
362191738,2,Strada Vasile Alecsandri,residential,50,False,True,64.351,"LINESTRING (26.3565935 47.204935, 26.3574352 47.204846)",,,,
"[50074298, 667338235, 667338236]",1,Strada Fabricii,residential,RO:urban,False,False,128.60999999999999,"LINESTRING (26.3565935 47.204935, 26.356384 47.2046448, 26.356197 47.2044209, 26.3560782 47.2043038, 26.3559541 47.2041975, 26.3557987 47.2040633, 26.3556947 47.2039574)",,yes,,
50082975,2,Strada Obor,residential,RO:urban,False,True,114.863,"LINESTRING (26.3629139 47.2037019, 26.362854 47.2036113, 26.3625777 47.2032157, 26.3623569 47.2028995, 26.3622803 47.2027633)",,,,
164293865,2,"Strada Radu Teoharie, Sublocotenent",secondary,50,False,False,176.52499999999998,"LINESTRING (26.3629139 47.2037019, 26.3625424 47.2038562, 26.3621624 47.2039958, 26.3617825 47.204121, 26.3608203 47.2044015)",,,,
164293865,2,"Strada Radu Teoharie, Sublocotenent",secondary,50,False,True,192.755,"LINESTRING (26.3629139 47.2037019, 26.3632932 47.2035348, 26.3637574 47.2033302, 26.3639554 47.2032702, 26.3641191 47.2032374, 26.3643356 47.2032114, 26.3652663 47.2031279)",,,,
689360367,1,Strada Gloriei,residential,RO:urban,True,False,49.919,"LINESTRING (26.3629139 47.2037019, 26.3629823 47.2038018, 26.3631737 47.2041146)",,,,
164293865,2,"Strada Radu Teoharie, Sublocotenent",secondary,50,False,False,125.75,"LINESTRING (26.3608203 47.2044015, 26.360237 47.2045201, 26.3598617 47.2045728, 26.3595738 47.2046104, 26.3591988 47.2046492)",,,,
164293865,2,"Strada Radu Teoharie, Sublocotenent",secondary,50,False,True,176.525,"LINESTRING (26.3608203 47.2044015, 26.3617825 47.204121, 26.3621624 47.2039958, 26.3625424 47.2038562, 26.3629139 47.2037019)",,,,
50074749,,Strada Viitorului,residential,RO:urban,True,False,52.766,"LINESTRING (26.3576682 47.2058651, 26.3575542 47.2058802, 26.3574961 47.205903, 26.3574276 47.2059375, 26.357322 47.2059769, 26.3572159 47.2059909, 26.3571134 47.2059966, 26.3570161 47.2059859)",,,,
524512122,,Strada Plopului,residential,RO:urban,True,False,114.733,"LINESTRING (26.3576682 47.2058651, 26.3576643 47.2058007, 26.357573 47.2053889, 26.3574352 47.204846)",,,,
50074774,2,Strada Viitorului,residential,RO:urban,False,True,90.597,"LINESTRING (26.3570161 47.2059859, 26.3558201 47.2060463)",,,,
50074749,,Strada Viitorului,residential,RO:urban,True,False,144.96099999999998,"LINESTRING (26.3570161 47.2059859, 26.3568446 47.2059281, 26.3566204 47.2058246, 26.3565217 47.2057625, 26.356442 47.2056933, 26.3561846 47.2054113, 26.3560466 47.2052894, 26.3558821 47.2051641, 26.3557891 47.2050207)",,,,
50074774,2,Strada Viitorului,residential,RO:urban,False,False,90.597,"LINESTRING (26.3558201 47.2060463, 26.3570161 47.2059859)",,,,
362191738,2,Strada Vasile Alecsandri,residential,50,False,False,64.351,"LINESTRING (26.3574352 47.204846, 26.3565935 47.204935)",,,,
362191738,2,Strada Vasile Alecsandri,residential,50,False,True,81.554,"LINESTRING (26.3574352 47.204846, 26.3575205 47.2048356, 26.3584979 47.2047169)",,,,
50074909,,,residential,RO:urban,False,False,48.972,"LINESTRING (26.3586501 47.207762, 26.3588844 47.2077119, 26.3591464 47.2076669, 26.3592717 47.2076378)",,,,
50074909,,,residential,RO:urban,False,False,69.557,"LINESTRING (26.3595361 47.2075639, 26.3603917 47.2073327)",,,,
50074909,,,residential,RO:urban,False,True,21.597,"LINESTRING (26.3595361 47.2075639, 26.3592717 47.2076378)",,,,
50075034,,,residential,RO:urban,False,False,91.416,"LINESTRING (26.3595361 47.2075639, 26.3597198 47.2080745, 26.3598154 47.2083638)",,,,
50075034,,,residential,RO:urban,False,False,49.983,"LINESTRING (26.3598154 47.2083638, 26.3597329 47.2088098)",,,,
50075255,,,residential,50,False,True,31.123,"LINESTRING (26.3598154 47.2083638, 26.3594164 47.2084336)",,,,
50075034,,,residential,RO:urban,False,True,91.416,"LINESTRING (26.3598154 47.2083638, 26.3597198 47.2080745, 26.3595361 47.2075639)",,,,
50075034,,,residential,RO:urban,False,True,49.983,"LINESTRING (26.3597329 47.2088098, 26.3598154 47.2083638)",,,,
50075122,,Strada Sfântul Lazăr,residential,RO:urban,False,False,106.59900000000002,"LINESTRING (26.3597329 47.2088098, 26.3598255 47.2088059, 26.3599038 47.2087898, 26.3602877 47.2085508, 26.3603655 47.20851, 26.3605477 47.2084527, 26.3605965 47.208424, 26.3606476 47.2083727, 26.3607455 47.2082674, 26.3608143 47.2082428)",,,,
50075122,,Strada Sfântul Lazăr,residential,RO:urban,False,True,38.281,"LINESTRING (26.3597329 47.2088098, 26.3596433 47.2088285, 26.3595817 47.2088651, 26.3594594 47.2090742)",,,,
50075255,,,residential,50,False,False,14.639,"LINESTRING (26.3593115 47.2085443, 26.3594164 47.2084336)",,,,
50075255,,,residential,50,False,False,31.123,"LINESTRING (26.3594164 47.2084336, 26.3598154 47.2083638)",,,,
50075255,,,residential,50,False,True,14.639,"LINESTRING (26.3594164 47.2084336, 26.3593115 47.2085443)",,,,
50075001,,,residential,50,False,True,89.193,"LINESTRING (26.3594164 47.2084336, 26.3593989 47.208267, 26.3592717 47.2076378)",,,,
524511063,2,Strada Cuza Vodă,tertiary,50,False,True,19.766,"LINESTRING (26.3612269 47.2052948, 26.3614681 47.2052259)",,,,
50082341,,,residential,RO:urban,True,False,61.81700000000001,"LINESTRING (26.3612269 47.2052948, 26.361177 47.2051851, 26.3610581 47.2049234, 26.3609855 47.2047636)",,,,
524511063,2,Strada Cuza Vodă,tertiary,50,False,False,125.203,"LINESTRING (26.3612269 47.2052948, 26.3610672 47.2053387, 26.3601595 47.205598, 26.3596982 47.2057298)",,,,
50082975,2,Strada Obor,residential,RO:urban,False,False,114.86299999999999,"LINESTRING (26.3622803 47.2027633, 26.3623569 47.2028995, 26.3625777 47.2032157, 26.362854 47.2036113, 26.3629139 47.2037019)",,,,
137381048,2,Strada Ștefan cel Mare,tertiary,50,False,False,143.111,"LINESTRING (26.3596916 47.20681, 26.3594797 47.2068444, 26.3588331 47.2069461, 26.3585865 47.2069856, 26.35804 47.2070724, 26.3578523 47.2071159)",,,,
667509208,2,Strada Ștefan cel Mare,tertiary,30,True,False,20.14,"LINESTRING (26.3596916 47.20681, 26.3598067 47.2067694, 26.3598647 47.2067478, 26.3599246 47.2067222)",,,,
50082341,,,residential,RO:urban,True,False,42.153,"LINESTRING (26.3609855 47.2047636, 26.3608203 47.2044015)",,,,
137382083,,Strada Alexandru Grigorescu,residential,50,False,True,110.659,"LINESTRING (26.3609855 47.2047636, 26.3606394 47.2048851, 26.3605108 47.2049302, 26.3596847 47.2052212)",,,,
137383306,,Strada Gloriei,residential,RO:urban,False,True,51.144,"LINESTRING (26.3637383 47.2056258, 26.3636855 47.2054709, 26.3636118 47.2052545, 26.3635856 47.2051777)",,,,
137383301,,,residential,RO:urban,False,False,75.172,"LINESTRING (26.3654921 47.203799, 26.3654607 47.2031233)",,,,
137383305,,Strada Pictor Grigorescu,residential,RO:urban,False,False,143.34199999999998,"LINESTRING (26.3654921 47.203799, 26.3668988 47.2038074, 26.3669534 47.2041387)",,,,
137383305,,Strada Pictor Grigorescu,residential,RO:urban,False,True,179.033,"LINESTRING (26.3654921 47.203799, 26.3643701 47.2038964, 26.3631737 47.2041146)",,,,
137383306,,Strada Gloriei,residential,RO:urban,False,False,56.413,"LINESTRING (26.3633856 47.2046889, 26.3635856 47.2051777)",,,,
524511055,2,Strada Cuza Vodă,tertiary,50,True,False,185.526,"LINESTRING (26.3633856 47.2046889, 26.3643037 47.204463, 26.3644948 47.2044229, 26.3647388 47.2043867, 26.3657547 47.2042728)",,,,
524511063,2,Strada Cuza Vodă,tertiary,50,False,False,156.684,"LINESTRING (26.3633856 47.2046889, 26.363223 47.2047325, 26.3625923 47.2049073, 26.362468 47.2049439, 26.3622359 47.2050094, 26.3614681 47.2052259)",,,,
137383297,,,residential,RO:urban,False,False,75.146,"LINESTRING (26.3626557 47.2055331, 26.361821 47.2056975, 26.3617003 47.2057213)",,,,
137383305,,Strada Pictor Grigorescu,residential,RO:urban,False,False,179.033,"LINESTRING (26.3631737 47.2041146, 26.3643701 47.2038964, 26.3654921 47.203799)",,,,
689360367,1,Strada Gloriei,residential,RO:urban,True,False,65.836,"LINESTRING (26.3631737 47.2041146, 26.363232 47.204267, 26.3633234 47.2045181, 26.3633856 47.2046889)",,,,
137383305,,Strada Pictor Grigorescu,residential,RO:urban,False,True,143.34199999999998,"LINESTRING (26.3669534 47.2041387, 26.3668988 47.2038074, 26.3654921 47.203799)",,,,
137383306,,Strada Gloriei,residential,RO:urban,False,True,56.413,"LINESTRING (26.3635856 47.2051777, 26.3633856 47.2046889)",,,,
137383306,,Strada Gloriei,residential,RO:urban,False,False,51.144,"LINESTRING (26.3635856 47.2051777, 26.3636118 47.2052545, 26.3636855 47.2054709, 26.3637383 47.2056258)",,,,
137383301,,,residential,RO:urban,False,True,75.172,"LINESTRING (26.3654607 47.2031233, 26.3654921 47.203799)",,,,
164293865,2,"Strada Radu Teoharie, Sublocotenent",secondary,50,False,False,14.695,"LINESTRING (26.3654607 47.2031233, 26.3652663 47.2031279)",,,,
222746822,,,living_street,,False,False,55.72,"LINESTRING (26.3549191 47.208599, 26.3548392 47.2083132, 26.3547763 47.2081074)",,,,
362191738,2,Strada Vasile Alecsandri,residential,50,False,True,61.51,"LINESTRING (26.3557891 47.2050207, 26.3565935 47.204935)",,,,
50074685,2,Strada Moldovei,residential,RO:urban,False,False,152.60000000000002,"LINESTRING (26.3557891 47.2050207, 26.3556866 47.2051669, 26.3555864 47.2053354, 26.3555336 47.2054321, 26.3554568 47.2055425, 26.3553493 47.205663, 26.3552357 47.2057703, 26.3550097 47.205969, 26.3548443 47.206132, 26.3547811 47.206201)",,,,
137381048,2,Strada Ștefan cel Mare,tertiary,50,False,False,47.646,"LINESTRING (26.3547763 47.2081074, 26.3543214 47.2081884, 26.3541665 47.2082169)",,,,
137381048,2,Strada Ștefan cel Mare,tertiary,50,False,True,138.439,"LINESTRING (26.3547763 47.2081074, 26.3554262 47.2079726, 26.35563 47.2079244, 26.3558505 47.2078635, 26.3560332 47.2078032, 26.3564611 47.2076325)",,,,
222746822,,,living_street,,False,True,55.72,"LINESTRING (26.3547763 47.2081074, 26.3548392 47.2083132, 26.3549191 47.208599)",,,,
137382083,,Strada Alexandru Grigorescu,residential,50,False,False,110.65900000000002,"LINESTRING (26.3596847 47.2052212, 26.3605108 47.2049302, 26.3606394 47.2048851, 26.3609855 47.2047636)",,,,
50075122,,Strada Sfântul Lazăr,residential,RO:urban,False,False,38.281,"LINESTRING (26.3594594 47.2090742, 26.3595817 47.2088651, 26.3596433 47.2088285, 26.3597329 47.2088098)",,,,
50074909,,,residential,RO:urban,False,False,21.597,"LINESTRING (26.3592717 47.2076378, 26.3595361 47.2075639)",,,,
50074909,,,residential,RO:urban,False,True,48.972,"LINESTRING (26.3592717 47.2076378, 26.3591464 47.2076669, 26.3588844 47.2077119, 26.3586501 47.207762)",,,,
50075001,,,residential,50,False,False,89.193,"LINESTRING (26.3592717 47.2076378, 26.3593989 47.208267, 26.3594164 47.2084336)",,,,
247183419,,,living_street,50,False,False,87.06200000000001,"LINESTRING (26.3617829 47.2086184, 26.3614579 47.2085754, 26.3612227 47.208507, 26.3610193 47.2083956, 26.3608143 47.2082428)",,,,
50075122,,Strada Sfântul Lazăr,residential,RO:urban,False,False,48.227,"LINESTRING (26.3608143 47.2082428, 26.3610499 47.2078397)",,,,
50075122,,Strada Sfântul Lazăr,residential,RO:urban,False,True,106.599,"LINESTRING (26.3608143 47.2082428, 26.3607455 47.2082674, 26.3606476 47.2083727, 26.3605965 47.208424, 26.3605477 47.2084527, 26.3603655 47.20851, 26.3602877 47.2085508, 26.3599038 47.2087898, 26.3598255 47.2088059, 26.3597329 47.2088098)",,,,
247183419,,,living_street,50,False,True,87.062,"LINESTRING (26.3608143 47.2082428, 26.3610193 47.2083956, 26.3612227 47.208507, 26.3614579 47.2085754, 26.3617829 47.2086184)",,,,
362191739,2,Strada Mihai Eminescu,primary,,False,True,74.44,"LINESTRING (26.3599013 47.2064994, 26.3595921 47.2059894, 26.3595267 47.2058802)",DN15B;DN15C,,,
667509214,2,Strada Mihai Eminescu,primary,30,True,False,19.063,"LINESTRING (26.3599013 47.2064994, 26.3599558 47.2065452, 26.3600071 47.2065828, 26.3600722 47.2066252)",DN15B;DN15C,,,
362191736,2,Strada Mihai Eminescu,primary,30,True,False,17.829,"LINESTRING (26.358742 47.2044863, 26.3587907 47.2045415, 26.3588303 47.2045781, 26.358883 47.2046138)",DN15B;DN15C,,,
524511063,2,Strada Cuza Vodă,tertiary,50,False,True,125.203,"LINESTRING (26.3596982 47.2057298, 26.3601595 47.205598, 26.3610672 47.2053387, 26.3612269 47.2052948)",,,,
667509207,2,Strada Cuza Vodă,tertiary,50,True,False,21.465,"LINESTRING (26.3596982 47.2057298, 26.3596215 47.2057734, 26.3595701 47.2058219, 26.3595267 47.2058802)",,,,
164293865,2,"Strada Radu Teoharie, Sublocotenent",secondary,50,False,True,125.75,"LINESTRING (26.3591988 47.2046492, 26.3595738 47.2046104, 26.3598617 47.2045728, 26.360237 47.2045201, 26.3608203 47.2044015)",,,,
667509218,2,"Strada Radu Teoharie, Sublocotenent",secondary,30,True,False,20.409,"LINESTRING (26.3591988 47.2046492, 26.3590777 47.2046737, 26.3590055 47.204691, 26.3589432 47.2047082)",,,,
