osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry
308346266,False,2,Strada Nicolae Bălcescu,residential,50,False,54.517,,"LINESTRING (27.4578355 46.8354188, 27.4571699 46.8356006)"
"[308346265, 227545444]",False,2,"['Strada Mihail Kogălniceanu', 'Strada Unirii']",primary,50,True,193.324,DN15D,"LINESTRING (27.4578355 46.8354188, 27.4577771 46.8353205, 27.4576724 46.8351443, 27.4572822 46.834502, 27.4570441 46.8341101, 27.4569502 46.8339762, 27.4568736 46.8339192, 27.4567925 46.8338738, 27.4567583 46.8338659)"
646819873,False,2,Strada Unirii,primary,50,True,182.07899999999998,DN15D,"LINESTRING (27.4578355 46.8354188, 27.4579927 46.835682, 27.4581436 46.83591, 27.4581939 46.8359788, 27.4583732 46.8362239, 27.4587713 46.8366364, 27.4588926 46.8367247, 27.45906 46.8367988)"
227545448,False,,Strada Pieții,residential,RO:urban,False,91.96900000000002,,"LINESTRING (27.4546791 46.8358271, 27.4549011 46.836099, 27.454956 46.8361559, 27.4550071 46.8361955, 27.455075 46.8362325, 27.4551557 46.836258, 27.4553004 46.836281, 27.4555503 46.8363065)"
308346264,False,2,Strada 1 Decembrie,secondary,50,True,383.623,DJ248F,"LINESTRING (27.4546791 46.8358271, 27.4545679 46.8358988, 27.4544316 46.8359927, 27.4542729 46.8361121, 27.4540069 46.8363443, 27.4537845 46.836537, 27.4536797 46.8366327, 27.4536377 46.8366863, 27.453627 46.8367394, 27.4536816 46.837343, 27.4537075 46.8375541, 27.4539912 46.8390018)"
308346266,False,2,Strada Nicolae Bălcescu,residential,50,True,144.316,,"LINESTRING (27.4546791 46.8358271, 27.4555521 46.8357988, 27.4558155 46.8357896, 27.4560587 46.8357811, 27.4564304 46.8357735, 27.4565733 46.8357608)"
308347917,False,2,Strada Nicolae Bălcescu,secondary,50,False,115.381,DJ248F,"LINESTRING (27.4546791 46.8358271, 27.4544897 46.8355889, 27.454107 46.8351303, 27.4539385 46.8349216)"
308346267,False,2,Strada Mihail Kogălniceanu,primary,50,False,58.052,DN15D,"LINESTRING (27.4539385 46.8349216, 27.4532814 46.8351871)"
227545444,False,2,Strada Mihail Kogălniceanu,primary,50,False,101.286,DN15D,"LINESTRING (27.4539385 46.8349216, 27.4541185 46.8348505, 27.4550914 46.8344659)"
308347917,False,2,Strada Nicolae Bălcescu,secondary,50,True,115.381,DJ248F,"LINESTRING (27.4539385 46.8349216, 27.454107 46.8351303, 27.4544897 46.8355889, 27.4546791 46.8358271)"
