osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access
297865664,2,DN4,Șoseaua Olteniței,primary,50,False,True,40.547,"LINESTRING (26.1637154 44.3799754, 26.1632052 44.3799754)",
297865664,2,DN4,Șoseaua Olteniței,primary,50,False,False,59.056,"LINESTRING (26.1637154 44.3799754, 26.1640272 44.3799723, 26.1642592 44.3799691, 26.1644584 44.3799667)",
1204825207,2,,Strada Livezi,tertiary,50,False,True,97.66600000000001,"LINESTRING (26.1637154 44.3799754, 26.1637182 44.3800888, 26.1637286 44.3805032, 26.1637367 44.3808536)",
215526733,2,DN4,Șoseaua Olteniței,primary,50,False,False,8.376,"LINESTRING (26.1694729 44.3797625, 26.1695692 44.3797319)",
215526729,2,DC13,Piața Sfânta Maria,secondary_link,50,False,True,47.892,"LINESTRING (26.1694729 44.3797625, 26.1694458 44.379799, 26.1694119 44.3798323, 26.1690791 44.3800866)",
290485796,2,DN4,Șoseaua Olteniței,primary,50,False,True,48.501999999999995,"LINESTRING (26.1694729 44.3797625, 26.1693785 44.3797819, 26.1692863 44.3797965, 26.169158 44.3798116, 26.16904 44.3798227, 26.1688721 44.3798336)",
215526733,2,DN4,Șoseaua Olteniței,primary,50,False,False,46.192,"LINESTRING (26.1702733 44.3792856, 26.1705436 44.3790996, 26.1706654 44.3790158, 26.1706919 44.3789974)",
215526733,2,DN4,Șoseaua Olteniței,primary,50,False,True,74.975,"LINESTRING (26.1702733 44.3792856, 26.1697817 44.379621, 26.1697037 44.3796686, 26.1696475 44.3796982, 26.1695692 44.3797319)",
224320185,2,,Strada Gloriei,residential,50,False,False,207.091,"LINESTRING (26.1702733 44.3792856, 26.1702254 44.3792105, 26.1702069 44.3791681, 26.169769 44.3779227, 26.1696058 44.3774867)",
215526733,2,DN4,Șoseaua Olteniței,primary,50,False,True,91.923,"LINESTRING (26.1724988 44.3777755, 26.1716494 44.3783366)",
215526733,2,DN4,Șoseaua Olteniței,primary,50,False,False,48.671,"LINESTRING (26.1724988 44.3777755, 26.1725903 44.3777142, 26.1729442 44.3774751)",
224320166,2,,Strada Afinelor,residential,50,False,False,204.253,"LINESTRING (26.1724988 44.3777755, 26.1724536 44.3776721, 26.1717598 44.3760162)",
215526733,2,DN4,Șoseaua Olteniței,primary,50,False,True,8.376,"LINESTRING (26.1695692 44.3797319, 26.1694729 44.3797625)",
24730501,2,,Strada 1 Mai,residential,50,False,True,302.14300000000003,"LINESTRING (26.1695692 44.3797319, 26.169629 44.3797744, 26.1696843 44.3798073, 26.1697539 44.3798394, 26.169861 44.3798811, 26.1699909 44.3799298, 26.1702445 44.3800178, 26.1711627 44.3803128, 26.1712832 44.3803545, 26.1713737 44.3803916, 26.1714937 44.3804517, 26.1721219 44.3808077, 26.1722174 44.3808565, 26.1723219 44.3808996, 26.1728505 44.3810719)",
215526733,2,DN4,Șoseaua Olteniței,primary,50,False,False,74.975,"LINESTRING (26.1695692 44.3797319, 26.1696475 44.3796982, 26.1697037 44.3796686, 26.1697817 44.379621, 26.1702733 44.3792856)",
224320160,2,,Strada Timiș,residential,50,False,True,208.275,"LINESTRING (26.1695692 44.3797319, 26.169518 44.3795779, 26.1690575 44.3780499, 26.1690072 44.3779025)",
1215632697,2,DC13,Șoseaua Leordeni,secondary,40,False,True,66.487,"LINESTRING (26.17213 44.3820635, 26.1729311 44.3818911)",
1215632697,2,DC13,Șoseaua Leordeni,secondary,40,False,False,41.562,"LINESTRING (26.17213 44.3820635, 26.1719853 44.3820881, 26.1718777 44.3821028, 26.1717848 44.3821096, 26.1717119 44.3821065, 26.171616 44.3820911)",
1216070287,2,,Strada Zorilor,tertiary,50,False,True,92.137,"LINESTRING (26.17213 44.3820635, 26.1721726 44.3821217, 26.1722037 44.3821641, 26.1725357 44.3826173, 26.1726677 44.3827976)",
1215632697,2,DC13,Șoseaua Leordeni,secondary,40,False,False,194.802,"LINESTRING (26.171616 44.3820911, 26.1715446 44.3820617, 26.1714855 44.3820226, 26.1714504 44.3819907, 26.1711954 44.3817469, 26.1710622 44.3816205, 26.1710132 44.3815778, 26.1708103 44.3814061, 26.1706428 44.3812704, 26.1703888 44.3810762, 26.1700014 44.38078)",
1215632697,2,DC13,Șoseaua Leordeni,secondary,40,False,True,41.562,"LINESTRING (26.171616 44.3820911, 26.1717119 44.3821065, 26.1717848 44.3821096, 26.1718777 44.3821028, 26.1719853 44.3820881, 26.17213 44.3820635)",
1217471212,2,,Strada Porumbacului,residential,50,False,False,26.108999999999998,"LINESTRING (26.171616 44.3820911, 26.1715782 44.3821749, 26.1715543 44.3822253, 26.1715123 44.3823139)",
24730403,2,,Strada Școlii,tertiary,50,False,True,112.316,"LINESTRING (26.1688721 44.3798336, 26.1688404 44.3797173, 26.1685938 44.3788433)",
290485796,2,DN4,Șoseaua Olteniței,primary,50,False,False,48.502,"LINESTRING (26.1688721 44.3798336, 26.16904 44.3798227, 26.169158 44.3798116, 26.1692863 44.3797965, 26.1693785 44.3797819, 26.1694729 44.3797625)",
290485797,2,DC13,Șoseaua Leordeni,secondary,50,False,True,33.031,"LINESTRING (26.1688721 44.3798336, 26.1689012 44.3799014, 26.1689317 44.3799504, 26.1689745 44.3799976, 26.1690193 44.3800377, 26.1690791 44.3800866)",
297865664,2,DN4,Șoseaua Olteniței,primary,50,False,True,201.90100000000004,"LINESTRING (26.1688721 44.3798336, 26.1687007 44.3798437, 26.1685951 44.3798501, 26.1682076 44.379872, 26.1675573 44.3799047, 26.1672466 44.3799177, 26.1669072 44.379931, 26.1665528 44.3799422, 26.1663369 44.3799475)",
24730411,2,,Strada Mirăslău,tertiary,30,False,True,74.706,"LINESTRING (26.1663369 44.3799475, 26.1663183 44.3798848, 26.1662921 44.3798367, 26.166268 44.3797937, 26.1659867 44.3793252)",
242986312,2,,Strada Mirăslău,tertiary,50,False,False,96.475,"LINESTRING (26.1663369 44.3799475, 26.1663457 44.3800166, 26.1663484 44.3800746, 26.1663608 44.380346, 26.1663829 44.3808144)",
297865664,2,DN4,Șoseaua Olteniței,primary,50,False,False,201.90099999999998,"LINESTRING (26.1663369 44.3799475, 26.1665528 44.3799422, 26.1669072 44.379931, 26.1672466 44.3799177, 26.1675573 44.3799047, 26.1682076 44.379872, 26.1685951 44.3798501, 26.1687007 44.3798437, 26.1688721 44.3798336)",
297865664,2,DN4,Șoseaua Olteniței,primary,50,False,True,149.305,"LINESTRING (26.1663369 44.3799475, 26.165858 44.3799535, 26.1654929 44.3799568, 26.1647611 44.3799635, 26.1646839 44.3799642, 26.1644584 44.3799667)",
24730807,2,,Strada Popești-Romani,tertiary,50,False,False,104.27,"LINESTRING (26.1665053 44.3830361, 26.1672386 44.3822585)",
24730807,2,,Strada Popești-Romani,tertiary,50,False,True,7.751,"LINESTRING (26.1665053 44.3830361, 26.1664514 44.3830942)",
242986312,2,,Strada Mirăslău,tertiary,50,False,True,86.365,"LINESTRING (26.1665053 44.3830361, 26.1664983 44.3829252, 26.166456 44.3822602)",
24730269,,,Strada Erou Gabriel Pantazică,residential,50,False,True,35.024,"LINESTRING (26.1727953 44.3753328, 26.1731307 44.3751285)",
24730365,2,,Strada Viilor,residential,50,False,False,198.215,"LINESTRING (26.1727953 44.3753328, 26.1736128 44.3770169)",
24730269,,,Strada Erou Gabriel Pantazică,residential,50,False,False,60.597,"LINESTRING (26.1727953 44.3753328, 26.1724087 44.375581, 26.172232 44.3757)",
24730269,,,Strada Erou Gabriel Pantazică,residential,50,False,True,62.738,"LINESTRING (26.1684341 44.3782905, 26.1685163 44.3782349, 26.1690072 44.3779025)",
24730403,2,,Strada Școlii,tertiary,50,False,False,62.766000000000005,"LINESTRING (26.1684341 44.3782905, 26.1685386 44.3786458, 26.1685938 44.3788433)",
