osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,name
216482583,residential,RO:urban,False,True,57.172,"LINESTRING (27.2794708 47.2130788, 27.2794914 47.2131779, 27.2794521 47.213535, 27.2794564 47.2135909)",,,
865307667,trunk,RO:urban,False,True,80.065,"LINESTRING (27.2794708 47.2130788, 27.2788643 47.2129468, 27.2784611 47.2128596)",4,DN28,Șoseaua Națională
175565345,residential,RO:urban,False,True,76.326,"LINESTRING (27.2685389 47.2139851, 27.2689172 47.2133486)",,,Strada Mihai Viteazul
175565345,residential,RO:urban,False,False,40.831,"LINESTRING (27.2685389 47.2139851, 27.2686181 47.2141134, 27.2687322 47.2143279)",,,Strada Mihai Viteazul
175565350,residential,RO:urban,False,True,45.589,"LINESTRING (27.2685389 47.2139851, 27.2685052 47.2140255, 27.2684414 47.2140459, 27.2679952 47.2141341)",,,
175565340,residential,RO:urban,False,True,177.227,"LINESTRING (27.2724633 47.2151333, 27.2702896 47.2157336)",,,
274814507,tertiary,50,False,False,208.251,"LINESTRING (27.2724633 47.2151333, 27.2716016 47.2160029, 27.2713879 47.2162578, 27.2712229 47.2163735, 27.2709463 47.2165051, 27.2707728 47.2165822)",2,DC114,Strada Petru Rareș
274814507,tertiary,50,False,True,102.826,"LINESTRING (27.2724633 47.2151333, 27.2725551 47.2150327, 27.2726382 47.2149435, 27.2726624 47.2148979, 27.2726557 47.2148478, 27.2726315 47.2147348, 27.2725846 47.2146055, 27.2724598 47.2142611)",2,DC114,Strada Petru Rareș
175565351,residential,RO:urban,False,False,44.426,"LINESTRING (27.2683676 47.2147997, 27.2689124 47.2146491)",,,
175565351,residential,RO:urban,False,True,37.723,"LINESTRING (27.2683676 47.2147997, 27.2679167 47.2149456)",,,
175565356,residential,RO:urban,False,True,38.634,"LINESTRING (27.2683676 47.2147997, 27.2681915 47.2144735)",,,Strada Vlad Țepeș
216482583,residential,RO:urban,False,False,82.066,"LINESTRING (27.2738592 47.2149286, 27.2739784 47.2148164, 27.2742143 47.2146047, 27.2745208 47.21438, 27.2745582 47.2143686)",,,
175565345,residential,RO:urban,False,False,76.326,"LINESTRING (27.2689172 47.2133486, 27.2685389 47.2139851)",,,Strada Mihai Viteazul
175565345,residential,RO:urban,False,True,304.565,"LINESTRING (27.2689172 47.2133486, 27.2674861 47.2107879)",,,Strada Mihai Viteazul
216482270,residential,RO:urban,False,True,66.411,"LINESTRING (27.2689172 47.2133486, 27.2697393 47.2131368)",,,
175565349,residential,RO:urban,False,False,211.254,"LINESTRING (27.2724598 47.2142611, 27.26985 47.2149444)",,,Strada Dimitrie Cantemir
274814507,tertiary,50,False,False,102.826,"LINESTRING (27.2724598 47.2142611, 27.2725846 47.2146055, 27.2726315 47.2147348, 27.2726557 47.2148478, 27.2726624 47.2148979, 27.2726382 47.2149435, 27.2725551 47.2150327, 27.2724633 47.2151333)",2,DC114,Strada Petru Rareș
274814507,tertiary,50,False,True,94.376,"LINESTRING (27.2724598 47.2142611, 27.2723258 47.213946, 27.2721219 47.213444)",2,DC114,Strada Petru Rareș
175565345,residential,RO:urban,False,False,304.565,"LINESTRING (27.2674861 47.2107879, 27.2689172 47.2133486)",,,Strada Mihai Viteazul
865271445,trunk,RO:urban,False,False,327.801,"LINESTRING (27.2674861 47.2107879, 27.2676926 47.2107933, 27.2679363 47.2108103, 27.2681568 47.2108337, 27.2683809 47.2108636, 27.2692879 47.2110337, 27.2716877 47.2114989)",4,DN28,Șoseaua Națională
175565357,residential,RO:urban,False,True,18.649,"LINESTRING (27.2793408 47.2138848, 27.2795698 47.2139475)",,,
175565357,residential,RO:urban,False,False,99.21900000000002,"LINESTRING (27.280112 47.2147449, 27.2800588 47.214141, 27.2800417 47.2140858, 27.2799699 47.2140465, 27.279862 47.2140231, 27.2797315 47.2140011)",,,
175565353,residential,RO:urban,False,True,40.46,"LINESTRING (27.2677236 47.2146062, 27.2679167 47.2149456)",,,
175565361,residential,RO:urban,False,False,38.297,"LINESTRING (27.2677236 47.2146062, 27.2681915 47.2144735)",,,
175565353,residential,RO:urban,False,False,44.551,"LINESTRING (27.2677236 47.2146062, 27.267655 47.2144685, 27.2675648 47.2143062, 27.2675221 47.2142297)",,,
175565357,residential,RO:urban,False,False,18.649,"LINESTRING (27.2795698 47.2139475, 27.2793408 47.2138848)",,,
175565357,residential,RO:urban,False,True,13.59,"LINESTRING (27.2795698 47.2139475, 27.2797315 47.2140011)",,,
216482583,residential,RO:urban,False,False,10.385,"LINESTRING (27.2795698 47.2139475, 27.2796296 47.2138634)",,,
216482583,residential,RO:urban,False,True,425.86,"LINESTRING (27.2795698 47.2139475, 27.2793689 47.2142141, 27.2792547 47.214335, 27.2791893 47.21438, 27.2790621 47.2144319, 27.2788942 47.2144772, 27.278637 47.2145261, 27.278454 47.2145332, 27.2782796 47.2145122, 27.278122 47.2144763, 27.2765202 47.214052, 27.2764104 47.2140282, 27.2762842 47.2140206, 27.276092 47.2140339, 27.2759359 47.2140658, 27.2757648 47.2141058, 27.2757072 47.2141253, 27.2755855 47.2141664, 27.2752369 47.2142463, 27.2750738 47.2142745, 27.2747917 47.2143233, 27.2746345 47.2143455, 27.2745582 47.2143686)",,,
175565356,residential,RO:urban,False,False,40.548,"LINESTRING (27.2679952 47.2141341, 27.2681915 47.2144735)",,,Strada Vlad Țepeș
175565350,residential,RO:urban,False,False,45.589,"LINESTRING (27.2679952 47.2141341, 27.2684414 47.2140459, 27.2685052 47.2140255, 27.2685389 47.2139851)",,,
175565350,residential,RO:urban,False,True,37.32,"LINESTRING (27.2679952 47.2141341, 27.2676186 47.2142037, 27.2675221 47.2142297)",,,
175565355,residential,RO:urban,False,True,131.49099999999999,"LINESTRING (27.2721219 47.213444, 27.2723652 47.2134026, 27.2724694 47.2133962, 27.2734384 47.2133364, 27.2736938 47.2133206, 27.2738458 47.2132968)",,,Strada Alexandru Ioan Cuza
274814507,tertiary,50,False,False,94.376,"LINESTRING (27.2721219 47.213444, 27.2723258 47.213946, 27.2724598 47.2142611)",2,DC114,Strada Petru Rareș
274814512,tertiary,50,False,True,105.409,"LINESTRING (27.2721219 47.213444, 27.2719663 47.2130714, 27.2717742 47.2126498, 27.2717223 47.2125358)",2,DC114,Strada Petru Rareș
274814518,residential,RO:urban,False,False,274.262,"LINESTRING (27.2721219 47.213444, 27.2719274 47.2134877, 27.2702303 47.2139365, 27.2687322 47.2143279)",,,Strada Alexandru Ioan Cuza
33511209,trunk,RO:urban,False,False,133.068,"LINESTRING (27.2749284 47.2121681, 27.2764584 47.2124678, 27.2766216 47.2124986)",4,DN28,Șoseaua Națională
33511209,trunk,RO:urban,False,True,245.56,"LINESTRING (27.2749284 47.2121681, 27.2743587 47.212055, 27.2739762 47.2119769, 27.273658 47.2119119, 27.2733537 47.2118497, 27.2730295 47.2117835, 27.2729781 47.211773, 27.2726222 47.2116974, 27.2719834 47.2115617, 27.2718177 47.2115265)",4,DN28,Șoseaua Națională
175565355,residential,RO:urban,False,False,100.701,"LINESTRING (27.2749284 47.2121681, 27.2748265 47.2123976, 27.2747687 47.2125278, 27.2747079 47.2126649, 27.2746626 47.2127669, 27.2745928 47.2129004, 27.2744979 47.213023)",,,Strada Alexandru Ioan Cuza
175566984,residential,RO:urban,False,True,50.825,"LINESTRING (27.2749284 47.2121681, 27.2750714 47.2118853, 27.2751335 47.2117871, 27.275179 47.2117463)",,,Strada Traian
175565350,residential,RO:urban,False,False,37.32,"LINESTRING (27.2675221 47.2142297, 27.2676186 47.2142037, 27.2679952 47.2141341)",,,
175565353,residential,RO:urban,False,True,44.551,"LINESTRING (27.2675221 47.2142297, 27.2675648 47.2143062, 27.267655 47.2144685, 27.2677236 47.2146062)",,,
175565351,residential,RO:urban,False,False,37.723,"LINESTRING (27.2679167 47.2149456, 27.2683676 47.2147997)",,,
175565351,residential,RO:urban,False,True,76.348,"LINESTRING (27.2679167 47.2149456, 27.2674998 47.2155711)",,,
175565353,residential,RO:urban,False,False,40.46,"LINESTRING (27.2679167 47.2149456, 27.2677236 47.2146062)",,,
33511209,trunk,RO:urban,False,False,10.288,"LINESTRING (27.2716877 47.2114989, 27.2718177 47.2115265)",4,DN28,Șoseaua Națională
175565358,residential,RO:urban,False,True,103.30000000000001,"LINESTRING (27.2716877 47.2114989, 27.2717129 47.2111755, 27.27176 47.2105712)",,,Strada Petru Rareș
865271445,trunk,RO:urban,False,True,327.801,"LINESTRING (27.2716877 47.2114989, 27.2692879 47.2110337, 27.2683809 47.2108636, 27.2681568 47.2108337, 27.2679363 47.2108103, 27.2676926 47.2107933, 27.2674861 47.2107879)",4,DN28,Șoseaua Națională
175565351,residential,RO:urban,False,False,76.348,"LINESTRING (27.2674998 47.2155711, 27.2679167 47.2149456)",,,
