osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,width,junction
49364744,1,Strada Gheorghe Șincai,residential,RO:urban,False,False,194.206,"LINESTRING (23.7147879 46.3102361, 23.714795 46.3094478, 23.7148179 46.3093401, 23.7148707 46.3092763, 23.7151282 46.309091, 23.7152033 46.3090095, 23.7152623 46.3089168, 23.7153052 46.3087797, 23.7153396 46.3086004)",,,,
707582715,2,Strada Avram Iancu,secondary,50,False,False,192.29699999999997,"LINESTRING (23.7147879 46.3102361, 23.714397 46.3102602, 23.7139718 46.3103049, 23.7134894 46.3103719, 23.7132224 46.310418, 23.712716 46.3105146, 23.7123441 46.310592)",DJ107I,,,
707582715,2,Strada Avram Iancu,secondary,50,False,True,133.816,"LINESTRING (23.7147879 46.3102361, 23.7153162 46.310212, 23.7158107 46.3101986, 23.716073 46.310193, 23.7163342 46.3101881, 23.7164443 46.3101863, 23.7165283 46.3101849)",DJ107I,,,
49287872,,Strada Rozelor,residential,RO:urban,True,False,166.92299999999997,"LINESTRING (23.7228769 46.312627, 23.7239605 46.3120353, 23.7241473 46.3119423, 23.7243627 46.311864, 23.7246611 46.3117874)",,,,
494827168,2,Strada Transilvaniei,primary,50,False,False,252.51299999999998,"LINESTRING (23.7228769 46.312627, 23.7228184 46.3125856, 23.7227294 46.3125227, 23.7225242 46.3123907, 23.7217346 46.3119218, 23.7203631 46.3111656)",DN1,,,
494827168,2,Strada Transilvaniei,primary,50,False,True,109.763,"LINESTRING (23.7228769 46.312627, 23.7230136 46.3127361, 23.7231749 46.3128752, 23.7233906 46.3130728, 23.7236293 46.3133044, 23.723738 46.313414)",DN1,,,
494827171,1,Strada Transilvaniei,residential,RO:urban,True,False,81.797,"LINESTRING (23.7228769 46.312627, 23.7223571 46.3130629, 23.7221898 46.3131888)",,,,
48922712,2,Piața Consiliul Europei,residential,50,False,False,28.163,"LINESTRING (23.7185108 46.3094742, 23.7185197 46.309221)",,,,
46892124,1,Piața Consiliul Europei,residential,30,True,False,93.81899999999999,"LINESTRING (23.7185108 46.3094742, 23.7185927 46.3097118, 23.718708 46.3100648, 23.7187558 46.3103001)",,,,
48922712,2,Piața Consiliul Europei,residential,50,False,True,28.163,"LINESTRING (23.7185197 46.309221, 23.7185108 46.3094742)",,,,
531392814,2,Piața Consiliul Europei,residential,50,False,False,34.980999999999995,"LINESTRING (23.7185197 46.309221, 23.7183969 46.3091838, 23.718087 46.3091251)",,,,
48922708,1,Piața Cuza Vodă,residential,RO:urban,True,False,112.552,"LINESTRING (23.718087 46.3091251, 23.71838 46.308438, 23.7184339 46.3083502, 23.7184794 46.308315, 23.7185465 46.3082668, 23.7186565 46.3082255)",,,,
531392813,2,Piața Consiliul Europei,residential,50,False,False,32.766,"LINESTRING (23.718087 46.3091251, 23.7179833 46.3091107, 23.7176673 46.3090725)",,,,
531392814,2,Piața Consiliul Europei,residential,50,False,True,34.980999999999995,"LINESTRING (23.718087 46.3091251, 23.7183969 46.3091838, 23.7185197 46.309221)",,,,
48818751,2,Strada Ion Creangă,tertiary,RO:urban,False,True,64.614,"LINESTRING (23.716793 46.3073374, 23.7176036 46.3074927)",,,,
24256605,2,Strada Cuza Vodă,primary,50,False,False,48.963,"LINESTRING (23.716793 46.3073374, 23.7168174 46.3075133, 23.7168249 46.3076357, 23.7168111 46.3077765)",DN1,,,
49364742,2,Strada Ștefan cel Mare,residential,RO:urban,False,False,285.46399999999994,"LINESTRING (23.716793 46.3073374, 23.7166099 46.3072978, 23.7163659 46.3072366, 23.7160735 46.3071551, 23.7158214 46.3070755, 23.715352 46.3069143, 23.7150116 46.3067936, 23.7147597 46.3067162, 23.7146328 46.3066908, 23.7144731 46.3066846, 23.7143031 46.3067004, 23.713329 46.3069236)",,,,
