osmid,highway,oneway,reversed,length,name,geometry,ref
84021230,residential,False,True,46.108,,"LINESTRING (41.6783515 42.8509545, 41.6787338 42.8512601)",
84030698,residential,False,False,274.749,проспект Свободы,"LINESTRING (41.6783515 42.8509545, 41.6806829 42.8491702)",
"[82363809, 330255526]",residential,False,True,478.161,улица Лакоба,"LINESTRING (41.6783515 42.8509545, 41.6770646 42.8519204, 41.6766116 42.8522262, 41.6765002 42.852265, 41.6763599 42.8522691, 41.6761971 42.8522509, 41.6760558 42.8522021, 41.6759536 42.8521099, 41.6759072 42.8519787, 41.6759015 42.8518375, 41.6759729 42.8516841, 41.6761995 42.8514114, 41.6764581 42.8511414, 41.6765753 42.8509157, 41.6766486 42.8507304, 41.6768307 42.85054, 41.6769764 42.8503756)",
84022114,residential,False,True,172.353,улица Дмитрия Гулия,"LINESTRING (41.6823608 42.847982, 41.6833361 42.8487126, 41.6838395 42.8490898)",
84030698,residential,False,False,193.60999999999999,проспект Свободы,"LINESTRING (41.6823608 42.847982, 41.6836577 42.8470716, 41.6840982 42.8467957)",
84030698,residential,False,True,190.183,проспект Свободы,"LINESTRING (41.6823608 42.847982, 41.6820282 42.8482121, 41.6813284 42.848704, 41.6806829 42.8491702)",
84019454,residential,False,False,48.982,,"LINESTRING (41.6864112 42.8452476, 41.6868133 42.8455749)",
84030698,residential,False,True,116.802,проспект Свободы,"LINESTRING (41.6864112 42.8452476, 41.6853684 42.8459679)",
82368132,residential,False,False,133.646,улица Нартов,"LINESTRING (41.6884905 42.8485441, 41.6887563 42.8473581)",
"[84017557, 84017558]",residential,False,"[False, True]",149.49699999999999,,"LINESTRING (41.6884905 42.8485441, 41.6879302 42.8489342, 41.6877336 42.8490481, 41.6876397 42.8490703, 41.6874844 42.8490538, 41.6871065 42.8490164, 41.6870062 42.8490231, 41.6869477 42.849055)",
82369263,secondary,False,True,450.218,улица Шовгенова,"LINESTRING (41.6878592 42.8429114, 41.6876039 42.8428862, 41.6874805 42.8429138, 41.6873947 42.8429531, 41.6873142 42.8430436, 41.6872391 42.8432048, 41.687164 42.8433858, 41.6870782 42.8435313, 41.6869387 42.8436572, 41.6867885 42.8437398, 41.6865846 42.8437988, 41.686354 42.8438342, 41.6859958 42.8438667, 41.6857557 42.8439615, 41.6852165 42.8443841, 41.6846773 42.8443167, 41.6843865 42.8442147, 41.6842997 42.8441842, 41.6836884 42.8436721)",შ 9
82363809,residential,False,False,179.652,улица Лакоба,"LINESTRING (41.6853756 42.8426329, 41.6836884 42.8436721)",
83990927,residential,False,False,243.33899999999997,,"LINESTRING (41.6853756 42.8426329, 41.6849572 42.8421923, 41.684876 42.8422259, 41.6838914 42.8426329, 41.6835269 42.842843, 41.6831026 42.8431168)",
83990927,residential,False,True,59.689,,"LINESTRING (41.6853756 42.8426329, 41.6857626 42.8430403, 41.685794 42.8430734)",
82363809,residential,False,True,179.652,улица Лакоба,"LINESTRING (41.6836884 42.8436721, 41.6853756 42.8426329)",
82369263,secondary,False,True,78.062,улица Шовгенова,"LINESTRING (41.6836884 42.8436721, 41.6831026 42.8431168)",შ 9
82363809,residential,False,False,633.4410000000001,улица Лакоба,"LINESTRING (41.6836884 42.8436721, 41.6836624 42.8436895, 41.6827914 42.8442711, 41.6825868 42.8444405, 41.6824344 42.8446027, 41.6822977 42.8447589, 41.6821694 42.8449347, 41.6820241 42.8451243, 41.6816078 42.8457868, 41.6813523 42.8461964, 41.6811699 42.8465267, 41.6807622 42.8470695, 41.6801614 42.8477932, 41.6795017 42.848403)",
82369263,secondary,False,False,450.218,улица Шовгенова,"LINESTRING (41.6836884 42.8436721, 41.6842997 42.8441842, 41.6843865 42.8442147, 41.6846773 42.8443167, 41.6852165 42.8443841, 41.6857557 42.8439615, 41.6859958 42.8438667, 41.686354 42.8438342, 41.6865846 42.8437988, 41.6867885 42.8437398, 41.6869387 42.8436572, 41.6870782 42.8435313, 41.687164 42.8433858, 41.6872391 42.8432048, 41.6873142 42.8430436, 41.6873947 42.8429531, 41.6874805 42.8429138, 41.6876039 42.8428862, 41.6878592 42.8429114)",შ 9
83990927,residential,False,False,59.689,,"LINESTRING (41.685794 42.8430734, 41.6857626 42.8430403, 41.6853756 42.8426329)",
"[82363809, 330255526]",residential,False,False,478.161,улица Лакоба,"LINESTRING (41.6769764 42.8503756, 41.6768307 42.85054, 41.6766486 42.8507304, 41.6765753 42.8509157, 41.6764581 42.8511414, 41.6761995 42.8514114, 41.6759729 42.8516841, 41.6759015 42.8518375, 41.6759072 42.8519787, 41.6759536 42.8521099, 41.6760558 42.8522021, 41.6761971 42.8522509, 41.6763599 42.8522691, 41.6765002 42.852265, 41.6766116 42.8522262, 41.6770646 42.8519204, 41.6783515 42.8509545)",
