osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access,ref
592117285,სიმონ I-ს ქუჩა,residential,False,True,44.053,"LINESTRING (44.1065379 41.9845113, 44.1068871 41.9848106)",,,,
592117285,სიმონ I-ს ქუჩა,residential,False,False,44.053,"LINESTRING (44.1068871 41.9848106, 44.1065379 41.9845113)",,,,
592117285,სიმონ I-ს ქუჩა,residential,False,True,28.539,"LINESTRING (44.1068871 41.9848106, 44.1071815 41.9849447)",,,,
103722013,კასტელის ქუჩა,residential,False,False,63.71,"LINESTRING (44.1068871 41.9848106, 44.106989 41.9846753, 44.1071902 41.9845164, 44.1073974 41.9843893)",,,,
103721929,დავით აღმაშენებლის გამზირი,tertiary,True,False,70.374,"LINESTRING (44.115054 41.97884, 44.1155775 41.9793391)",,,,
721593459,,residential,False,False,106.494,"LINESTRING (44.115054 41.97884, 44.1153299 41.9779045)",,,,
721593459,,residential,False,True,15.13,"LINESTRING (44.115054 41.97884, 44.1149411 41.9789471)",,,,
103721825,,residential,False,True,25.682,"LINESTRING (44.1084601 41.9832505, 44.1083973 41.9830243)",,,,
"[584144430, 103721326]",რუსთაველის ქუჩა,residential,True,False,88.664,"LINESTRING (44.1084601 41.9832505, 44.1084858 41.9833163, 44.1086173 41.9836525, 44.1086758 41.9838165, 44.1087256 41.9838751, 44.1087837 41.9839143, 44.1088421 41.9839442, 44.1088767 41.983957)",,,,
584144425,ი. ჭავჭავაძის გამზირი,secondary,True,False,81.42500000000001,"LINESTRING (44.1084601 41.9832505, 44.1078572 41.9833611, 44.1075037 41.983426)",,,,
103721514,სამეფო ქუჩა,residential,True,False,71.244,"LINESTRING (44.1066219 41.9803071, 44.1068037 41.9809334)",,,,
1173018774,ვაჟა-ფშაველას ქუჩა,residential,False,True,49.089,"LINESTRING (44.1118125 41.9843409, 44.1112564 41.9844959)",,,,
490687576,დურმიშხან ბერიუაშვილის ქუჩა,residential,False,True,124.039,"LINESTRING (44.1123035 41.9787266, 44.1126341 41.9798147)",,,,
103721934,ბათუმის ქუჩა,residential,False,False,186.337,"LINESTRING (44.1123035 41.9787266, 44.112729 41.9787576, 44.1131861 41.9788437, 44.1135138 41.9789446, 44.1139303 41.9791554, 44.1142848 41.9794139)",,,,
490687576,დურმიშხან ბერიუაშვილის ქუჩა,residential,False,False,85.60400000000001,"LINESTRING (44.1123035 41.9787266, 44.1120807 41.9780398, 44.1120607 41.9779782)",,,,
103721876,რუსთაველის ქუჩა,residential,False,True,55.685,"LINESTRING (44.107228 41.9784258, 44.1070716 41.9779387)",,,,
682666354,თამარ მეფის ქუჩა,tertiary,False,False,89.613,"LINESTRING (44.107228 41.9784258, 44.1061653 41.9785851)",,,,
103721876,რუსთაველის ქუჩა,residential,False,False,202.94,"LINESTRING (44.107228 41.9784258, 44.1072382 41.9784567, 44.1073974 41.9789407, 44.1074964 41.9792418, 44.1078731 41.9801862)",,,,
682666354,თამარ მეფის ქუჩა,tertiary,False,True,92.489,"LINESTRING (44.107228 41.9784258, 44.1080064 41.9783638, 44.1083405 41.9783371)",,,,
163584170,თამარ მეფის ქუჩა,tertiary,False,False,50.128,"LINESTRING (44.1160731 41.9776917, 44.116639 41.9775297)",,,,
163584170,თამარ მეფის ქუჩა,tertiary,False,True,65.834,"LINESTRING (44.1160731 41.9776917, 44.1153299 41.9779045)",,,,
103721485,იერუშალაიმის ქუჩა,residential,False,False,49.32,"LINESTRING (44.1077755 41.9838571, 44.1077128 41.9840594, 44.1077085 41.9841291, 44.1077703 41.9842888)",,,,
103721843,იერუშალაიმის ქუჩა,residential,False,False,59.773,"LINESTRING (44.1077755 41.9838571, 44.1081236 41.9837494, 44.1083113 41.98371, 44.1084576 41.983682)",,,,
103721843,იერუშალაიმის ქუჩა,residential,False,True,62.34,"LINESTRING (44.1077755 41.9838571, 44.1076811 41.9837536, 44.1071044 41.9836763)",,,,
490687576,დურმიშხან ბერიუაშვილის ქუჩა,residential,False,False,124.039,"LINESTRING (44.1126341 41.9798147, 44.1123035 41.9787266)",,,,
490687575,,residential,False,False,85.08100000000002,"LINESTRING (44.1126341 41.9798147, 44.1129033 41.9797817, 44.1129479 41.9797782, 44.1129967 41.9797824, 44.1133897 41.9798798, 44.1135013 41.9799122, 44.11362 41.9799486)",,,,
