osmid,oneway,lanes,ref,highway,reversed,length,geometry
184547695,True,1,B 20,trunk,False,127.908,"LINESTRING (39.3849545 14.5241029, 39.3844209 14.5230751)"
208698671,False,,,residential,False,9.751,"LINESTRING (39.3849545 14.5241029, 39.3849936 14.5240238)"
372091105,False,,,residential,True,40.794,"LINESTRING (39.3849545 14.5241029, 39.3846217 14.5242784)"
208698671,False,,,residential,True,9.751,"LINESTRING (39.3849936 14.5240238, 39.3849545 14.5241029)"
372090983,False,,,residential,True,46.132,"LINESTRING (39.3849936 14.5240238, 39.3853662 14.5238188)"
184547696,True,1,B 20,trunk,False,111.48600000000002,"LINESTRING (39.3849936 14.5240238, 39.3852949 14.5246361, 39.3854103 14.524853, 39.3854408 14.5249278)"
184547696,True,1,B 20,trunk,False,55.168,"LINESTRING (39.3856154 14.5253902, 39.3857777 14.5258608)"
917829916,False,,,residential,True,9.09,"LINESTRING (39.3856154 14.5253902, 39.3855341 14.5254123)"
"[917829916, 372091134]",False,,,residential,False,100.55600000000001,"LINESTRING (39.3856154 14.5253902, 39.3857247 14.5253555, 39.3864354 14.5249612)"
184547699,False,,,residential,False,96.741,"LINESTRING (39.39001 14.5265507, 39.390876 14.526318)"
184547699,False,,,residential,True,42.931,"LINESTRING (39.39001 14.5265507, 39.3896257 14.526654)"
917829915,False,,,residential,False,120.096,"LINESTRING (39.39001 14.5265507, 39.3902931 14.5275954)"
917829915,False,,,residential,True,48.637,"LINESTRING (39.39001 14.5265507, 39.3898974 14.5261271)"
184547696,True,1,B 20,trunk,False,102.07,"LINESTRING (39.3859907 14.5266782, 39.3862265 14.5275673)"
992416015,False,,,residential,True,9.38,"LINESTRING (39.3859907 14.5266782, 39.385905 14.5266935)"
184547696,True,1,B 20,trunk,False,161.592,"LINESTRING (39.3862265 14.5275673, 39.3865973 14.5289755)"
184547699,False,,,residential,False,74.978,"LINESTRING (39.3862265 14.5275673, 39.3868977 14.527387)"
992416021,False,,,residential,True,8.824,"LINESTRING (39.3862265 14.5275673, 39.3861482 14.5275908)"
184547695,True,1,B 20,trunk,False,103.152,"LINESTRING (39.3861482 14.5275908, 39.385905 14.5266935)"
992415992,False,,,residential,False,68.315,"LINESTRING (39.3861482 14.5275908, 39.385537 14.5277563)"
992416021,False,,,residential,False,8.824,"LINESTRING (39.3861482 14.5275908, 39.3862265 14.5275673)"
788927050,False,,,residential,False,121.184,"LINESTRING (39.3841133 14.5281418, 39.3843859 14.5291992)"
788927050,False,,,residential,True,37.553,"LINESTRING (39.3841133 14.5281418, 39.3840249 14.5278151)"
992415992,False,,,residential,True,41.031,"LINESTRING (39.3841133 14.5281418, 39.3844804 14.5280424)"
