osmid,highway,oneway,reversed,length,ref,geometry,junction
98240417,residential,False,False,117.633,,"LINESTRING (42.7986614 9.3508982, 42.7986468 9.3498404)",
239286080,trunk,True,False,72.629,4,"LINESTRING (42.7986614 9.3508982, 42.798808 9.3508928, 42.7991953 9.3508787, 42.7993229 9.350874)",
239286670,trunk,True,False,74.768,4,"LINESTRING (42.7993275 9.3509721, 42.7986465 9.3509968)",
98240431,residential,False,False,97.371,,"LINESTRING (42.7993275 9.3509721, 42.7993133 9.3514517, 42.7993015 9.3518474)",
98240428,residential,False,True,110.932,,"LINESTRING (42.8029037 9.3470105, 42.8039146 9.3470283)",
239286646,residential,False,False,40.741,,"LINESTRING (42.8029037 9.3470105, 42.8028917 9.3466443)",
565057508,residential,False,False,66.828,,"LINESTRING (42.8029037 9.3470105, 42.8029569 9.3476092)",
565076392,residential,False,False,79.464,,"LINESTRING (42.8029037 9.3470105, 42.80218 9.3469827)",
98240427,residential,False,False,50.24,,"LINESTRING (42.7963283 9.34974, 42.7967861 9.3497497)",
98240432,residential,False,False,137.222,,"LINESTRING (42.7963283 9.34974, 42.7963486 9.3509739)",
98240432,residential,False,True,74.12,,"LINESTRING (42.7963283 9.34974, 42.7963384 9.3490735)",
28821724,residential,False,True,101.905,,"LINESTRING (42.7986363 9.3519132, 42.7986465 9.3509968)",
98240422,residential,False,False,72.688,,"LINESTRING (42.7986363 9.3519132, 42.7992988 9.3519123)",
28821724,residential,False,False,114.095,,"LINESTRING (42.7986363 9.3519132, 42.7986429 9.3525376, 42.7986491 9.3529392)",
98240418,residential,False,False,110.981,,"LINESTRING (42.799304 9.3498761, 42.7993229 9.350874)",
98240418,residential,False,True,88.268,,"LINESTRING (42.799304 9.3498761, 42.7993082 9.3490823)",
98240427,residential,False,False,118.217,,"LINESTRING (42.799304 9.3498761, 42.8003802 9.3499276)",
98240427,residential,False,True,72.216,,"LINESTRING (42.799304 9.3498761, 42.7986468 9.3498404)",
98240421,residential,False,False,38.431,,"LINESTRING (42.7967886 9.3468663, 42.7967795 9.3465208)",
98240421,residential,False,True,73.337,,"LINESTRING (42.7967886 9.3468663, 42.7967953 9.3475258)",
239286659,tertiary,False,False,56.07,,"LINESTRING (42.7967886 9.3468663, 42.7962777 9.3468546)",
239286659,tertiary,False,True,148.309,,"LINESTRING (42.7967886 9.3468663, 42.7981402 9.3468842)",
98240432,residential,False,True,137.222,,"LINESTRING (42.7963486 9.3509739, 42.7963283 9.34974)",
239286080,trunk,True,False,150.666,4,"LINESTRING (42.7963486 9.3509739, 42.7966944 9.3509628, 42.7976247 9.350933, 42.7977211 9.3509299)",
98240422,residential,False,True,72.688,,"LINESTRING (42.7992988 9.3519123, 42.7986363 9.3519132)",
98240431,residential,False,True,7.223,,"LINESTRING (42.7992988 9.3519123, 42.7993015 9.3518474)",
98240431,residential,False,False,111.85900000000001,,"LINESTRING (42.7992988 9.3519123, 42.7993047 9.3522294, 42.7993093 9.3529182)",
98240417,residential,False,False,84.19,,"LINESTRING (42.7986468 9.3498404, 42.7986323 9.3490834)",
98240417,residential,False,True,117.633,,"LINESTRING (42.7986468 9.3498404, 42.7986614 9.3508982)",
98240427,residential,False,False,72.216,,"LINESTRING (42.7986468 9.3498404, 42.799304 9.3498761)",
98240427,residential,False,True,85.006,,"LINESTRING (42.7986468 9.3498404, 42.7978731 9.3498002)",
28821724,residential,False,False,101.905,,"LINESTRING (42.7986465 9.3509968, 42.7986363 9.3519132)",
239286670,trunk,True,False,93.012,4,"LINESTRING (42.7986465 9.3509968, 42.7977992 9.3510238)",
98240421,residential,False,False,74.324,,"LINESTRING (42.7967861 9.3497497, 42.7967895 9.3490813)",
98240427,residential,False,True,50.24,,"LINESTRING (42.7967861 9.3497497, 42.7963283 9.34974)",
98240427,residential,False,False,119.39599999999999,,"LINESTRING (42.7967861 9.3497497, 42.7971981 9.3497688, 42.7978731 9.3498002)",
98240420,residential,False,False,30.517,,"LINESTRING (42.797608 9.349073, 42.797886 9.3490817)",
98240420,residential,False,True,89.809,,"LINESTRING (42.797608 9.349073, 42.7967895 9.3490813)",
439818052,residential,False,True,87.29,,"LINESTRING (42.797608 9.349073, 42.7976031 9.348288)",
98240418,residential,False,True,110.981,,"LINESTRING (42.7993229 9.350874, 42.799304 9.3498761)",
239286080,trunk,True,False,104.457,4,"LINESTRING (42.7993229 9.350874, 42.799503 9.3508704, 42.7997309 9.3508625, 42.7997686 9.3508591, 42.8001 9.3508545, 42.8002729 9.3508306)",
98236904,residential,False,False,37.539,,"LINESTRING (42.7993098 9.3475856, 42.7989677 9.3475804)",
98236904,residential,False,True,50.948,,"LINESTRING (42.7993098 9.3475856, 42.7997741 9.3475927)",
98240418,residential,False,False,77.169,,"LINESTRING (42.7993098 9.3475856, 42.7993093 9.3482796)",
239286663,trunk,True,False,10.497,,"LINESTRING (42.8005331 9.3507494, 42.800587 9.3508274)",roundabout
98236904,residential,False,False,63.78,,"LINESTRING (42.8003554 9.3475896, 42.7997741 9.3475927)",
1137942911,secondary,True,False,10.745,,"LINESTRING (42.8003554 9.3475896, 42.8004413 9.3475432)",
1137942918,secondary,True,False,73.732,,"LINESTRING (42.8003554 9.3475896, 42.8003357 9.3469268)",
239286646,residential,False,True,40.741,,"LINESTRING (42.8028917 9.3466443, 42.8029037 9.3470105)",
1137942920,residential,False,False,76.65,,"LINESTRING (42.8028917 9.3466443, 42.8021934 9.3466239)",
1137942920,residential,False,True,94.893,,"LINESTRING (42.8028917 9.3466443, 42.8037561 9.3466726)",
239286649,unclassified,False,False,39.22,,"LINESTRING (42.7989637 9.3469074, 42.7989611 9.3465547)",
239286649,unclassified,False,True,74.836,,"LINESTRING (42.7989637 9.3469074, 42.7989677 9.3475804)",
239286659,tertiary,False,False,90.39,,"LINESTRING (42.7989637 9.3469074, 42.7981402 9.3468842)",
239286659,tertiary,False,True,90.002,,"LINESTRING (42.7989637 9.3469074, 42.7997839 9.3469201)",
239286659,tertiary,False,False,8.986,,"LINESTRING (42.8004176 9.3469268, 42.8003357 9.3469268)",
565076392,residential,False,True,58.021,,"LINESTRING (42.8004176 9.3469268, 42.8009455 9.3469575)",
1137942919,secondary,True,False,68.59,,"LINESTRING (42.8004176 9.3469268, 42.8004413 9.3475432)",
98240428,residential,False,False,110.932,,"LINESTRING (42.8039146 9.3470283, 42.8029037 9.3470105)",
98236904,residential,False,False,57.054,,"LINESTRING (42.7967953 9.3475258, 42.7962753 9.3475282)",
98236904,residential,False,True,87.103,,"LINESTRING (42.7967953 9.3475258, 42.7975891 9.3475367)",
98240421,residential,False,False,73.337,,"LINESTRING (42.7967953 9.3475258, 42.7967886 9.3468663)",
98240421,residential,False,True,84.733,,"LINESTRING (42.7967953 9.3475258, 42.7967642 9.3482872)",
98236904,residential,False,False,55.755,,"LINESTRING (42.7986455 9.3475754, 42.7981374 9.3475677)",
98236904,residential,False,True,35.356,,"LINESTRING (42.7986455 9.3475754, 42.7989677 9.3475804)",
98240417,residential,False,True,79.748,,"LINESTRING (42.7986455 9.3475754, 42.7986113 9.3482918)",
98236904,residential,False,False,35.356,,"LINESTRING (42.7989677 9.3475804, 42.7986455 9.3475754)",
98236904,residential,False,True,37.539,,"LINESTRING (42.7989677 9.3475804, 42.7993098 9.3475856)",
239286649,unclassified,False,False,74.836,,"LINESTRING (42.7989677 9.3475804, 42.7989637 9.3469074)",
565057508,residential,False,False,66.447,,"LINESTRING (42.8029618 9.3476841, 42.8029527 9.3482816)",
565057508,residential,False,True,8.346,,"LINESTRING (42.8029618 9.3476841, 42.8029569 9.3476092)",
1137942910,secondary,True,False,87.502,,"LINESTRING (42.8029618 9.3476841, 42.8021646 9.3476619)",
565057508,residential,False,False,91.458,,"LINESTRING (42.8029527 9.3482816, 42.8029512 9.3491041)",
565057508,residential,False,True,66.447,,"LINESTRING (42.8029527 9.3482816, 42.8029618 9.3476841)",
565076390,residential,False,True,88.115,,"LINESTRING (42.8029527 9.3482816, 42.8021496 9.3482819)",
98240421,residential,False,False,84.733,,"LINESTRING (42.7967642 9.3482872, 42.7967953 9.3475258)",
98240421,residential,False,True,88.344,,"LINESTRING (42.7967642 9.3482872, 42.7967895 9.3490813)",
239286658,residential,False,False,92.043,,"LINESTRING (42.7967642 9.3482872, 42.7976031 9.348288)",
239286658,residential,False,True,53.456,,"LINESTRING (42.7967642 9.3482872, 42.796277 9.3482905)",
98240418,residential,False,False,89.256,,"LINESTRING (42.7993093 9.3482796, 42.7993082 9.3490823)",
98240418,residential,False,True,77.169,,"LINESTRING (42.7993093 9.3482796, 42.7993098 9.3475856)",
239286658,residential,False,False,49.004,,"LINESTRING (42.7993093 9.3482796, 42.7997559 9.3482741)",
239286658,residential,False,True,76.595,,"LINESTRING (42.7993093 9.3482796, 42.7986113 9.3482918)",
98240417,residential,False,False,79.748,,"LINESTRING (42.7986113 9.3482918, 42.7986455 9.3475754)",
98240417,residential,False,True,88.052,,"LINESTRING (42.7986113 9.3482918, 42.7986323 9.3490834)",
239286658,residential,False,False,76.595,,"LINESTRING (42.7986113 9.3482918, 42.7993093 9.3482796)",
239286658,residential,False,True,49.527,,"LINESTRING (42.7986113 9.3482918, 42.7981599 9.3482901)",
98240420,residential,False,False,89.809,,"LINESTRING (42.7967895 9.3490813, 42.797608 9.349073)",
98240420,residential,False,True,49.501,,"LINESTRING (42.7967895 9.3490813, 42.7963384 9.3490735)",
98240421,residential,False,False,88.344,,"LINESTRING (42.7967895 9.3490813, 42.7967642 9.3482872)",
98240421,residential,False,True,74.324,,"LINESTRING (42.7967895 9.3490813, 42.7967861 9.3497497)",
98240418,residential,False,False,88.268,,"LINESTRING (42.7993082 9.3490823, 42.799304 9.3498761)",
98240418,residential,False,True,89.256,,"LINESTRING (42.7993082 9.3490823, 42.7993093 9.3482796)",
98240420,residential,False,False,118.785,,"LINESTRING (42.7993082 9.3490823, 42.8003908 9.3490908)",
98240420,residential,False,True,74.159,,"LINESTRING (42.7993082 9.3490823, 42.7986323 9.3490834)",
98240417,residential,False,False,88.052,,"LINESTRING (42.7986323 9.3490834, 42.7986113 9.3482918)",
98240417,residential,False,True,84.19,,"LINESTRING (42.7986323 9.3490834, 42.7986468 9.3498404)",
98240420,residential,False,False,74.159,,"LINESTRING (42.7986323 9.3490834, 42.7993082 9.3490823)",
98240420,residential,False,True,81.883,,"LINESTRING (42.7986323 9.3490834, 42.797886 9.3490817)",
565057508,residential,False,True,91.458,,"LINESTRING (42.8029512 9.3491041, 42.8029527 9.3482816)",
565076387,residential,False,True,78.099,,"LINESTRING (42.8029512 9.3491041, 42.8022394 9.3490989)",
565057508,residential,False,False,183.697,,"LINESTRING (42.8029512 9.3491041, 42.802952 9.3495756, 42.8028875 9.3507544)",
239286642,unclassified,False,False,10.023,,"LINESTRING (42.8028875 9.3507544, 42.8028809 9.3508443)",
565057508,residential,False,True,183.697,,"LINESTRING (42.8028875 9.3507544, 42.802952 9.3495756, 42.8029512 9.3491041)",
239286642,unclassified,False,True,10.023,,"LINESTRING (42.8028809 9.3508443, 42.8028875 9.3507544)",
514253280,trunk,True,False,89.16,4,"LINESTRING (42.8028809 9.3508443, 42.8020687 9.3508704)",
239286642,unclassified,False,False,112.544,,"LINESTRING (42.8028809 9.3508443, 42.8029302 9.3510813, 42.8030267 9.3513393, 42.803195 9.3518058)",
239286079,trunk,True,False,94.93799999999999,4,"LINESTRING (42.800587 9.3508274, 42.8008199 9.3508249, 42.8014519 9.3508034)",
239286663,trunk,True,False,11.975999999999999,,"LINESTRING (42.800587 9.3508274, 42.800593 9.3508537, 42.8005944 9.3508805, 42.8005913 9.3509073, 42.8005838 9.3509332)",roundabout
239286663,trunk,True,False,13.54,,"LINESTRING (42.8002843 9.3509493, 42.8002704 9.3509111, 42.8002665 9.3508707, 42.8002729 9.3508306)",roundabout
239286670,trunk,True,False,105.01400000000001,4,"LINESTRING (42.8002843 9.3509493, 42.8000935 9.3509498, 42.7997309 9.3509605, 42.7993275 9.3509721)",
239286663,trunk,True,False,9.017,,"LINESTRING (42.8005838 9.3509332, 42.8005592 9.3509759, 42.8005355 9.3509977)",roundabout
239286670,trunk,True,False,8.389,4,"LINESTRING (42.7977992 9.3510238, 42.7977229 9.3510287)",
239286653,secondary,True,False,194.826,,"LINESTRING (42.7977992 9.3510238, 42.7978045 9.3515365, 42.7978158 9.3526286, 42.7978096 9.3527757)",
239286651,secondary,True,False,10.988,,"LINESTRING (42.7977229 9.3510287, 42.7977211 9.3509299)",
239286670,trunk,True,False,190.28699999999998,4,"LINESTRING (42.7977229 9.3510287, 42.797123 9.3510492, 42.7959896 9.3510879)",
239286651,secondary,True,False,57.176,,"LINESTRING (42.7977082 9.3527336, 42.7977244 9.3525755, 42.7977322 9.3522203)",
239286661,secondary,True,False,12.518,,"LINESTRING (42.7977082 9.3527336, 42.7977369 9.3527341, 42.7977644 9.3527417, 42.7978096 9.3527757)",roundabout
239286642,unclassified,False,False,60.796,,"LINESTRING (42.8036095 9.3527983, 42.8038307 9.3532996)",
239286642,unclassified,False,True,119.364,,"LINESTRING (42.8036095 9.3527983, 42.803195 9.3518058)",
514253266,tertiary,False,False,67.667,,"LINESTRING (42.8036095 9.3527983, 42.8042243 9.3527501)",
514253266,tertiary,False,True,143.415,,"LINESTRING (42.8036095 9.3527983, 42.8023027 9.3528275)",
239286660,tertiary,True,False,32.454,,"LINESTRING (42.7978325 9.3528269, 42.7979755 9.3528948, 42.7980902 9.3529689)",
239286661,secondary,True,False,19.403,,"LINESTRING (42.7978325 9.3528269, 42.7978328 9.3528618, 42.7978222 9.3528951, 42.7978018 9.3529236, 42.7977734 9.3529445, 42.79774 9.3529558)",roundabout
239286661,secondary,True,False,19.525,,"LINESTRING (42.7976071 9.3528579, 42.7976087 9.3528226, 42.7976438 9.3527621, 42.7976737 9.3527427, 42.7977082 9.3527336)",roundabout
514253266,tertiary,False,False,122.538,,"LINESTRING (42.7993093 9.3529182, 42.8004247 9.352862)",
514253266,tertiary,False,True,72.473,,"LINESTRING (42.7993093 9.3529182, 42.7986491 9.3529392)",
98240431,residential,False,True,111.85900000000001,,"LINESTRING (42.7993093 9.3529182, 42.7993047 9.3522294, 42.7992988 9.3519123)",
514253266,tertiary,False,False,9.842,,"LINESTRING (42.8004247 9.352862, 42.8005144 9.3528612)",
514253266,tertiary,False,True,122.538,,"LINESTRING (42.8004247 9.352862, 42.7993093 9.3529182)",
1138019017,secondary,True,False,110.695,,"LINESTRING (42.8004247 9.352862, 42.8004101 9.3518666)",
239286084,secondary,True,False,79.72,,"LINESTRING (42.797703 9.3529562, 42.797608 9.3530411, 42.7975154 9.3531362, 42.7972632 9.3535214)",
239286661,secondary,True,False,16.234,,"LINESTRING (42.797703 9.3529562, 42.7976678 9.3529449, 42.7976382 9.3529231, 42.7976172 9.352893, 42.7976071 9.3528579)",roundabout
514253266,tertiary,False,False,9.867,,"LINESTRING (42.7980902 9.3529689, 42.7981801 9.3529666)",
322131328,tertiary,True,False,38.716,,"LINESTRING (42.7980902 9.3529689, 42.7979017 9.3529822, 42.79774 9.3529558)",
28821724,residential,False,False,70.842,,"LINESTRING (42.7986491 9.3529392, 42.7986487 9.3535763)",
514253266,tertiary,False,False,72.473,,"LINESTRING (42.7986491 9.3529392, 42.7993093 9.3529182)",
514253266,tertiary,False,True,51.547,,"LINESTRING (42.7986491 9.3529392, 42.7981801 9.3529666)",
28821724,residential,False,True,114.095,,"LINESTRING (42.7986491 9.3529392, 42.7986429 9.3525376, 42.7986363 9.3519132)",
239286661,secondary,True,False,4.06,,"LINESTRING (42.79774 9.3529558, 42.797703 9.3529562)",roundabout
239286643,secondary,True,False,173.758,,"LINESTRING (42.7968841 9.3544109, 42.7971447 9.3535558, 42.7972343 9.3534099, 42.7974612 9.3530556, 42.7975089 9.3529909)",
1138019017,secondary,True,False,6.74,,"LINESTRING (42.8004769 9.3546466, 42.8004757 9.354586)",
239286642,unclassified,False,False,51.534,,"LINESTRING (42.8044532 9.3546553, 42.8045992 9.3550958)",
239286642,unclassified,False,True,7.823,,"LINESTRING (42.8044532 9.3546553, 42.8044331 9.3545878)",
1137942929,secondary,True,False,206.28,,"LINESTRING (42.8044532 9.3546553, 42.8025731 9.3546457)",
239286663,trunk,True,False,12.597999999999999,,"LINESTRING (42.800367 9.3510249, 42.8003337 9.3510064, 42.8003056 9.3509807, 42.8002843 9.3509493)",roundabout
239286663,trunk,True,False,12.677999999999999,,"LINESTRING (42.8002729 9.3508306, 42.8002926 9.3507878, 42.800324 9.3507525, 42.8003411 9.3507417)",roundabout
567527532,residential,False,False,33.269,,"LINESTRING (42.8014373 9.3499948, 42.8014297 9.3502939)",
567527532,residential,False,True,100.011,,"LINESTRING (42.8014373 9.3499948, 42.8014308 9.3490954)",
