osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,bridge,lanes
114951471,,Johnstons gate,residential,30,False,True,20.418,"LINESTRING (7.451257 58.0272781, 7.4515298 58.0273076, 7.4515981 58.0273063)",,,,
4215124,,Giert Giertsens gate,residential,30,False,False,26.315,"LINESTRING (7.4502761 58.0273609, 7.4499251 58.0272144)",,,,
1081158043,,Giert Giertsens gate,residential,30,False,True,40.3,"LINESTRING (7.4502761 58.0273609, 7.4508271 58.0275759)",,,,
4215126,,Gustav Vigelands vei,residential,30,True,False,66.688,"LINESTRING (7.4502761 58.0273609, 7.4501902 58.0274135, 7.4496809 58.0277393, 7.4495701 58.0278291)",,,,
477293362,,Gustav Vigelands vei,residential,30,False,True,40.587999999999994,"LINESTRING (7.4502761 58.0273609, 7.4504657 58.0272442, 7.450646 58.0271152, 7.4506981 58.0270728)",,,,
4247039,,Johnstons gate,residential,,False,True,26.248,"LINESTRING (7.4521296 58.027374, 7.4517257 58.0272741)",,,,
37973970,,Johnstons gate,residential,,False,False,24.837,"LINESTRING (7.4518581 58.0274647, 7.451628 58.027379, 7.4515981 58.0273063)",,,,
4215121,,Grensegata,tertiary,30,False,False,43.802,"LINESTRING (7.4495701 58.0278291, 7.4498187 58.0279152, 7.4501544 58.0280714)",,,,
4215209,,Gustav Vigelands gate,tertiary,30,False,False,138.28799999999998,"LINESTRING (7.4495701 58.0278291, 7.449406 58.0279059, 7.448474 58.0283174, 7.447816 58.028655)",,,,
483301875,,Grensegata,residential,30,False,True,43.071000000000005,"LINESTRING (7.4495701 58.0278291, 7.4494176 58.0277308, 7.4491245 58.0275898, 7.4490463 58.027561)",,,,
38048153,,Konkoigata,residential,30,False,True,14.946,"LINESTRING (7.4488412 58.0276402, 7.4490463 58.027561)",,,,
614125913,477,Fridtjof Nansens vei,primary,50,False,False,15.417,"LINESTRING (7.4453832 58.0299395, 7.4453599 58.0298014)",,,,
614125915,477,Gustav Vigelands vei,primary,50,False,True,87.388,"LINESTRING (7.4453832 58.0299395, 7.4453874 58.0300163, 7.4453539 58.0303066, 7.4453089 58.0304798, 7.4452288 58.0306599, 7.4451983 58.030716)",,,,
26216906,,Keiser Nicolaus gate,unclassified,,False,False,149.367,"LINESTRING (7.4567155 58.0259018, 7.4578506 58.025405, 7.457989 58.0253294, 7.4584516 58.0249422)",,,,
26216966,,Industrigata,unclassified,,False,True,58.768,"LINESTRING (7.4580993 58.0255064, 7.4582926 58.0259264, 7.4583621 58.0260153)",,,,
26232144,,Kirkebakken,unclassified,30,False,True,37.229,"LINESTRING (7.4593209 58.0305906, 7.4593198 58.0305586, 7.4593186 58.0305164, 7.4593694 58.0302572)",,,,
5141793,,Oksevollveien,tertiary,,False,False,47.18,"LINESTRING (7.4475894 58.0309482, 7.4482926 58.0307447)",,,,
"[980895674, 502624699, 502624703]",,"['Torjusheigata', 'Torjusheia']",residential,30,False,True,153.81799999999998,"LINESTRING (7.4475894 58.0309482, 7.4475199 58.0308876, 7.4474611 58.03081, 7.4474397 58.0307378, 7.4473734 58.0304434, 7.4473334 58.0303756, 7.4471755 58.0302367, 7.4471628 58.0301611, 7.4471985 58.0300941, 7.4474248 58.0299594, 7.4475434 58.0298838, 7.4476259 58.0298312, 7.4478292 58.029752)",yes,,,
528054138,,,unclassified,,False,True,46.06,"LINESTRING (7.4506665 58.0264492, 7.451446 58.0264839)",,,,
4215107,,Store Elvegate,residential,30,False,False,36.391,"LINESTRING (7.4506665 58.0264492, 7.4511031 58.0262976, 7.4511934 58.0262804)",,,,
"[4215107, 4215109]",,"['Tørris Christensens gate', 'Store Elvegate']",residential,30,False,"[False, True]",139.923,"LINESTRING (7.4506665 58.0264492, 7.4504064 58.0265454, 7.4503514 58.0265656, 7.450319 58.026598, 7.4503319 58.0266136, 7.4503523 58.0266271, 7.4504264 58.0266675, 7.4506241 58.026746, 7.4511312 58.026943, 7.4514403 58.0270561, 7.451514 58.0270773, 7.4517344 58.027144, 7.4518626 58.0271967)",,,,
710474551,,Konkoigata,residential,30,False,False,53.759,"LINESTRING (7.4480253 58.0279358, 7.447793 58.0279066, 7.4473509 58.0278618, 7.447127 58.0278675)",,,,
249644079,,Oksevollen,residential,,False,False,128.637,"LINESTRING (7.4542214 58.0294015, 7.4542488 58.0293714, 7.4542843 58.029348, 7.4544504 58.0292382, 7.4546312 58.0291479, 7.4547365 58.0290355, 7.4548317 58.0289709, 7.4552923 58.0287679, 7.4555106 58.0287376, 7.4557156 58.0286989, 7.4558168 58.0286683)",,,,
249644079,,Oksevollen,residential,,False,True,26.469,"LINESTRING (7.4542214 58.0294015, 7.4541786 58.0294943, 7.4541641 58.0295629, 7.4541815 58.0296171, 7.4542003 58.0296327)",,,,
483301952,,Oksevollen,residential,,False,False,73.67099999999999,"LINESTRING (7.4542214 58.0294015, 7.454061 58.0293599, 7.4537977 58.0292913, 7.4536383 58.0292389, 7.4535557 58.0292197, 7.4534858 58.0292184, 7.4534399 58.0292271, 7.4533824 58.0292819, 7.4533432 58.0294203)",,,,
30391819,474,Bybroa,primary,50,True,False,13.756,"LINESTRING (7.4586317 58.0283169, 7.458682 58.0282804, 7.4587842 58.0282235)",,,,
42384222,474;477,Brokrysset,primary,50,True,False,7.638,"LINESTRING (7.4586317 58.0283169, 7.4586895 58.028329, 7.4587419 58.0283516)",,roundabout,,
42384222,474;477,Brokrysset,primary,50,True,False,2.869,"LINESTRING (7.4586511 58.0284914, 7.4586027 58.0284944)",,roundabout,,
1431021,,Store Elvegate,unclassified,30,True,False,66.385,"LINESTRING (7.4586511 58.0284914, 7.4586593 58.0285335, 7.4586743 58.0285933, 7.4588579 58.0288436, 7.4590075 58.0290551)",,,,
483302370,,,unclassified,,False,True,44.637,"LINESTRING (7.4518123 58.0249322, 7.4516746 58.02493, 7.4515855 58.0249262, 7.4514817 58.0249416, 7.4513975 58.0249676, 7.4511433 58.0250754)",,,,
249644079,,Oksevollen,residential,,False,True,128.637,"LINESTRING (7.4558168 58.0286683, 7.4557156 58.0286989, 7.4555106 58.0287376, 7.4552923 58.0287679, 7.4548317 58.0289709, 7.4547365 58.0290355, 7.4546312 58.0291479, 7.4544504 58.0292382, 7.4542843 58.029348, 7.4542488 58.0293714, 7.4542214 58.0294015)",,,,
528054138,,,unclassified,,False,False,46.06,"LINESTRING (7.451446 58.0264839, 7.4506665 58.0264492)",,,,
528054140,,Store Elvegate,unclassified,30,False,False,27.079,"LINESTRING (7.451446 58.0264839, 7.4511934 58.0262804)",,,,
114951289,,Torjusheigata,residential,30,False,True,132.07999999999998,"LINESTRING (7.4481042 58.0298507, 7.448345 58.0297199, 7.4484322 58.0296611, 7.4486579 58.0294221, 7.4487495 58.029359, 7.4488651 58.0293109, 7.4491822 58.0292261, 7.4493105 58.0291824, 7.449419 58.0291275, 7.4495844 58.0289967)",,,,
483301901,,Johnstons gate,residential,30,False,False,48.178,"LINESTRING (7.4527518 58.0273253, 7.452575 58.0272705, 7.4523314 58.0271909, 7.4520793 58.0270805)",,,,
614125917,,Torjusheigata,tertiary,30,False,False,17.805,"LINESTRING (7.4527518 58.0273253, 7.4528299 58.0272679, 7.4529286 58.0271954)",,,,
614125917,,Torjusheigata,tertiary,30,False,True,92.66900000000001,"LINESTRING (7.4527518 58.0273253, 7.4525524 58.0274867, 7.4524869 58.0275302, 7.452376 58.0276038, 7.4520191 58.0277508, 7.4516445 58.0279051)",,,,
4085423,474,Søren Jaabæks vei,primary,40,False,True,95.944,"LINESTRING (7.4596743 58.0271816, 7.4597195 58.0271421, 7.4599175 58.0270258, 7.4602133 58.0269127, 7.4603823 58.0268648, 7.4605537 58.0268221, 7.4608773 58.0267471, 7.4609802 58.0267271, 7.4610156 58.0267202)",,,,
"[483302051, 172826231]",474,"['Bybroa', 'Søren Jaabæks vei']",primary,50,False,False,127.167,"LINESTRING (7.4596743 58.0271816, 7.4596064 58.0272523, 7.4587842 58.0282235)",,,yes,
682474232,,Kattegat,unclassified,,True,False,105.413,"LINESTRING (7.4596743 58.0271816, 7.4596155 58.027158, 7.4595453 58.0271299, 7.459445 58.0270978, 7.4591979 58.027093, 7.4590508 58.0270734, 7.4589006 58.0270365, 7.4587733 58.0269955, 7.4586221 58.0269306, 7.4585227 58.0268706, 7.4584586 58.0268199, 7.458417 58.0267597, 7.4584055 58.0266454)",,,,
26216714,,Langgata,unclassified,,False,False,69.342,"LINESTRING (7.4595813 58.0237417, 7.460655 58.0239978)",,,,
26216714,,Langgata,unclassified,,False,True,35.6,"LINESTRING (7.4595813 58.0237417, 7.459027 58.0236139)",,,,
233095591,,Grønviksveien,unclassified,,False,False,47.271,"LINESTRING (7.4595813 58.0237417, 7.4597101 58.0235875, 7.4599159 58.0233553)",,,,
481250433,,Skytterveien,residential,,False,True,85.43599999999999,"LINESTRING (7.4616322 58.0234915, 7.4611703 58.0235919, 7.4610259 58.0236309, 7.4609552 58.0236742, 7.4608891 58.0237324, 7.4607454 58.0238935, 7.460655 58.0239978)",,,,
481250422,,,residential,,False,True,34.016999999999996,"LINESTRING (7.4611252 58.0272074, 7.4612945 58.0271197, 7.4614143 58.0270439, 7.4615122 58.0269808)",,,,
481250428,,,residential,,False,True,32.153999999999996,"LINESTRING (7.4614143 58.025343, 7.4616472 58.0251168, 7.461677 58.0250895)",,,,
710514573,,Nordre Banegate,unclassified,,False,False,38.218,"LINESTRING (7.461677 58.0250895, 7.4610888 58.0249442)",,,,
481250428,,,residential,,False,False,32.153999999999996,"LINESTRING (7.461677 58.0250895, 7.4616472 58.0251168, 7.4614143 58.025343)",,,,
710514573,,Nordre Banegate,unclassified,,False,False,47.351,"LINESTRING (7.4599784 58.0246743, 7.4592491 58.0244949)",,,,
710514573,,Nordre Banegate,unclassified,,False,True,71.943,"LINESTRING (7.4599784 58.0246743, 7.4610888 58.0249442)",,,,
26216889,,Repslagergata,unclassified,,False,True,75.465,"LINESTRING (7.4599784 58.0246743, 7.4598494 58.024874, 7.459423 58.0252426, 7.4593818 58.0252704)",,,,
710514573,,Nordre Banegate,unclassified,,False,True,47.351,"LINESTRING (7.4592491 58.0244949, 7.4599784 58.0246743)",,,,
26216964,,Jens Dedekams vei,unclassified,,False,False,122.96000000000001,"LINESTRING (7.4584055 58.0266454, 7.458227 58.0266213, 7.4577252 58.0265192, 7.4576079 58.026487, 7.4574843 58.0264129, 7.4572384 58.0262017, 7.4568455 58.0259764)",,,,
481250406,,Industrigata,unclassified,,False,False,70.48899999999999,"LINESTRING (7.4584055 58.0266454, 7.4584189 58.0265578, 7.4584446 58.0263962, 7.4584414 58.0263311, 7.4584145 58.0261852, 7.4583621 58.0260153)",,,,
26216889,,Repslagergata,unclassified,,False,False,102.81700000000001,"LINESTRING (7.4583621 58.0260153, 7.4584626 58.0259663, 7.4585505 58.0259282, 7.4586568 58.0258516, 7.4592388 58.025366, 7.4593818 58.0252704)",,,,
26216966,,Industrigata,unclassified,,False,False,58.768,"LINESTRING (7.4583621 58.0260153, 7.4582926 58.0259264, 7.4580993 58.0255064)",,,,
481250406,,Industrigata,unclassified,,False,True,70.489,"LINESTRING (7.4583621 58.0260153, 7.4584145 58.0261852, 7.4584414 58.0263311, 7.4584446 58.0263962, 7.4584189 58.0265578, 7.4584055 58.0266454)",,,,
8232208,,Sandskargata,residential,30,False,False,11.038,"LINESTRING (7.4595381 58.0253252, 7.4593818 58.0252704)",,,,
8232208,,Sandskargata,residential,30,False,True,156.90200000000002,"LINESTRING (7.4595381 58.0253252, 7.4604312 58.0256183, 7.4607294 58.0257271, 7.4612173 58.0259509, 7.4615626 58.0261266, 7.4616624 58.0261686)",,,,
26216828,,Bakkegata,residential,,False,False,103.76399999999998,"LINESTRING (7.4595381 58.0253252, 7.4596355 58.0252824, 7.4598494 58.0252356, 7.4600055 58.0252205, 7.4603757 58.0251578, 7.4609416 58.0250455, 7.4610052 58.0250258, 7.4610579 58.0249938, 7.4610888 58.0249442)",,,,
710514573,,Nordre Banegate,unclassified,,False,False,71.943,"LINESTRING (7.4610888 58.0249442, 7.4599784 58.0246743)",,,,
710514573,,Nordre Banegate,unclassified,,False,True,38.218,"LINESTRING (7.4610888 58.0249442, 7.461677 58.0250895)",,,,
26216828,,Bakkegata,residential,,False,True,103.764,"LINESTRING (7.4610888 58.0249442, 7.4610579 58.0249938, 7.4610052 58.0250258, 7.4609416 58.0250455, 7.4603757 58.0251578, 7.4600055 58.0252205, 7.4598494 58.0252356, 7.4596355 58.0252824, 7.4595381 58.0253252)",,,,
4641838,,Ballastgata,tertiary,,False,False,59.722,"LINESTRING (7.4599159 58.0233553, 7.459027 58.0236139)",,,,
233095591,,Grønviksveien,unclassified,,False,True,47.271,"LINESTRING (7.4599159 58.0233553, 7.4597101 58.0235875, 7.4595813 58.0237417)",,,,
4641838,,Ballastgata,tertiary,,False,False,78.343,"LINESTRING (7.459027 58.0236139, 7.457861 58.0239532)",,,,
4641838,,Ballastgata,tertiary,,False,True,59.722,"LINESTRING (7.459027 58.0236139, 7.4599159 58.0233553)",,,,
26216714,,Langgata,unclassified,,False,False,35.6,"LINESTRING (7.459027 58.0236139, 7.4595813 58.0237417)",,,,
4641838,,Ballastgata,tertiary,,False,True,78.343,"LINESTRING (7.457861 58.0239532, 7.459027 58.0236139)",,,,
481250398,,Ballastgata,tertiary,,False,False,23.628,"LINESTRING (7.457861 58.0239532, 7.4575093 58.0240555)",,,,
710617122,,Ballastgata,unclassified,,False,False,28.546,"LINESTRING (7.457861 58.0239532, 7.4578015 58.0240072, 7.4577532 58.024099, 7.4577508 58.0241503, 7.45778 58.0241953)",,,,
26216748,,Nordre banegate,unclassified,,False,False,22.560000000000002,"LINESTRING (7.45778 58.0241953, 7.4576006 58.0241252, 7.4575093 58.0240555)",,,,
"[26216906, 26216748]",,"['Keiser Nicolaus gate', 'Nordre banegate']",unclassified,,False,True,145.534,"LINESTRING (7.45778 58.0241953, 7.4578372 58.0242176, 7.4580046 58.024258, 7.4583084 58.024302, 7.458424 58.0243187, 7.459053 58.0244516, 7.4584516 58.0249422)",,,,
710617122,,Ballastgata,unclassified,,False,True,28.546,"LINESTRING (7.45778 58.0241953, 7.4577508 58.0241503, 7.4577532 58.024099, 7.4578015 58.0240072, 7.457861 58.0239532)",,,,
481250398,,Ballastgata,tertiary,,False,True,23.628,"LINESTRING (7.4575093 58.0240555, 7.457861 58.0239532)",,,,
26216748,,Nordre banegate,unclassified,,False,True,22.560000000000002,"LINESTRING (7.4575093 58.0240555, 7.4576006 58.0241252, 7.45778 58.0241953)",,,,
"[481620217, 199856172, 710617125]",,"['Nordre banegate', 'Sandskargata']",tertiary,,False,"[False, True]",343.362,"LINESTRING (7.4575093 58.0240555, 7.4571642 58.0237907, 7.4569164 58.0235965, 7.456837 58.023562, 7.4567665 58.0235497, 7.4566832 58.0235502, 7.4566571 58.0235531, 7.4565928 58.0235761, 7.456521 58.0236018, 7.4560212 58.0238006, 7.4558447 58.0238663, 7.4558045 58.0239035, 7.455785 58.0239475, 7.4557891 58.0239815, 7.4558031 58.024021, 7.455829 58.0240529, 7.4558553 58.0240713, 7.4562402 58.0242004, 7.45639 58.0242507, 7.4567439 58.0243694, 7.4568182 58.0243943, 7.456853 58.024406, 7.4574109 58.0245931, 7.4584516 58.0249422)",,,,
"[26216906, 26216748]",,"['Keiser Nicolaus gate', 'Nordre banegate']",unclassified,,False,False,145.534,"LINESTRING (7.4584516 58.0249422, 7.459053 58.0244516, 7.458424 58.0243187, 7.4583084 58.024302, 7.4580046 58.024258, 7.4578372 58.0242176, 7.45778 58.0241953)",,,,
26216906,,Keiser Nicolaus gate,unclassified,,False,True,149.367,"LINESTRING (7.4584516 58.0249422, 7.457989 58.0253294, 7.4578506 58.025405, 7.4567155 58.0259018)",,,,
"[481620217, 199856172, 710617125]",,"['Nordre banegate', 'Sandskargata']",tertiary,,False,"[False, True]",343.36199999999997,"LINESTRING (7.4584516 58.0249422, 7.4574109 58.0245931, 7.456853 58.024406, 7.4568182 58.0243943, 7.4567439 58.0243694, 7.45639 58.0242507, 7.4562402 58.0242004, 7.4558553 58.0240713, 7.455829 58.0240529, 7.4558031 58.024021, 7.4557891 58.0239815, 7.455785 58.0239475, 7.4558045 58.0239035, 7.4558447 58.0238663, 7.4560212 58.0238006, 7.456521 58.0236018, 7.4565928 58.0235761, 7.4566571 58.0235531, 7.4566832 58.0235502, 7.4567665 58.0235497, 7.456837 58.023562, 7.4569164 58.0235965, 7.4571642 58.0237907, 7.4575093 58.0240555)",,,,
8232208,,Sandskargata,residential,30,False,False,156.90200000000002,"LINESTRING (7.4616624 58.0261686, 7.4615626 58.0261266, 7.4612173 58.0259509, 7.4607294 58.0257271, 7.4604312 58.0256183, 7.4595381 58.0253252)",,,,
8232208,,Sandskargata,residential,30,False,True,11.038,"LINESTRING (7.4593818 58.0252704, 7.4595381 58.0253252)",,,,
26216889,,Repslagergata,unclassified,,False,False,75.465,"LINESTRING (7.4593818 58.0252704, 7.459423 58.0252426, 7.4598494 58.024874, 7.4599784 58.0246743)",,,,
26216889,,Repslagergata,unclassified,,False,True,102.817,"LINESTRING (7.4593818 58.0252704, 7.4592388 58.025366, 7.4586568 58.0258516, 7.4585505 58.0259282, 7.4584626 58.0259663, 7.4583621 58.0260153)",,,,
816217070,,Sandskargata,residential,30,True,False,65.818,"LINESTRING (7.4593818 58.0252704, 7.4589299 58.0251109, 7.4586463 58.0250109, 7.4584516 58.0249422)",,,,
4085423,474,Søren Jaabæks vei,primary,40,False,False,95.944,"LINESTRING (7.4610156 58.0267202, 7.4609802 58.0267271, 7.4608773 58.0267471, 7.4605537 58.0268221, 7.4603823 58.0268648, 7.4602133 58.0269127, 7.4599175 58.0270258, 7.4597195 58.0271421, 7.4596743 58.0271816)",,,,
38119052,,Wattnegata,unclassified,30,True,False,37.848,"LINESTRING (7.4610156 58.0267202, 7.4610588 58.0267531, 7.4611273 58.0267955, 7.4612931 58.0268621, 7.461428 58.0268912, 7.4615335 58.0269034)",,,,
26216714,,Langgata,unclassified,,False,True,69.342,"LINESTRING (7.460655 58.0239978, 7.4595813 58.0237417)",,,,
481250433,,Skytterveien,residential,,False,False,85.436,"LINESTRING (7.460655 58.0239978, 7.4607454 58.0238935, 7.4608891 58.0237324, 7.4609552 58.0236742, 7.4610259 58.0236309, 7.4611703 58.0235919, 7.4616322 58.0234915)",,,,
26229484,,Lille Elvegate,residential,,False,False,8.709,"LINESTRING (7.4615335 58.0269034, 7.4615241 58.0269511, 7.4615122 58.0269808)",,,,
26229484,,Lille Elvegate,residential,,False,True,8.709,"LINESTRING (7.4615122 58.0269808, 7.4615241 58.0269511, 7.4615335 58.0269034)",,,,
481250422,,,residential,,False,False,34.016999999999996,"LINESTRING (7.4615122 58.0269808, 7.4614143 58.0270439, 7.4612945 58.0271197, 7.4611252 58.0272074)",,,,
3302935,3994,Bankeveien,secondary,50,False,True,24.271,"LINESTRING (7.4450299 58.0240031, 7.4452031 58.0240996, 7.4452674 58.0241377, 7.4453102 58.0241631)",,,,
5067617,,Sverres gate,residential,30,False,False,96.43299999999999,"LINESTRING (7.4450299 58.0240031, 7.4451293 58.023959, 7.445175 58.0239387, 7.4459475 58.023638, 7.4463513 58.0234914)",,,,
3302935,3994,Bankeveien,secondary,50,False,False,24.271,"LINESTRING (7.4453102 58.0241631, 7.4452674 58.0241377, 7.4452031 58.0240996, 7.4450299 58.0240031)",,,,
482272204,3994,Bankeveien,secondary,50,True,False,35.128,"LINESTRING (7.4453102 58.0241631, 7.4454026 58.0242057, 7.4455976 58.0242975, 7.4457336 58.0243844)",,,,
26232144,,Kirkebakken,unclassified,30,False,False,37.229,"LINESTRING (7.4593694 58.0302572, 7.4593186 58.0305164, 7.4593198 58.0305586, 7.4593209 58.0305906)",,,,
26232144,,Kirkebakken,unclassified,30,False,True,12.995000000000001,"LINESTRING (7.4593694 58.0302572, 7.4593617 58.0301972, 7.4593017 58.0301502)",,,,
26232178,,Skinnermoen,residential,30,False,False,40.152,"LINESTRING (7.4593694 58.0302572, 7.4594933 58.0302501, 7.4600474 58.0302182)",,,,
26232178,,Skinnermoen,residential,30,False,True,7.28,"LINESTRING (7.4601699 58.0302093, 7.4600474 58.0302182)",,,,
26232178,,Skinnermoen,residential,30,False,False,31.704,"LINESTRING (7.4601699 58.0302093, 7.4606074 58.0301984, 7.4607063 58.0301889)",,,,
249644052,,Kirkemurgata,residential,30,False,True,117.28800000000001,"LINESTRING (7.4601699 58.0302093, 7.4602006 58.0303292, 7.4602236 58.0303414, 7.4604115 58.0303851, 7.4605026 58.0304284, 7.4605529 58.0304638, 7.4607388 58.0306689, 7.4609724 58.0308991, 7.4610979 58.0310129, 7.4611522 58.0310856)",,,,
27583500,,Klokkerbrotet,residential,30,False,False,80.412,"LINESTRING (7.4606378 58.0292637, 7.4605325 58.0293014, 7.4599431 58.0294339, 7.4593787 58.0295391)",,,,
249644064,477,,primary,50,True,False,4.484999999999999,"LINESTRING (7.4606378 58.0292637, 7.4606255 58.0292368, 7.4606234 58.0292242)",,roundabout,,
26231980,,Store Elvegate,residential,30,False,False,51.595,"LINESTRING (7.4593787 58.0295391, 7.4594026 58.0295784, 7.4596185 58.0298753, 7.4597364 58.0299592)",,,,
27583500,,Klokkerbrotet,residential,30,False,False,48.506,"LINESTRING (7.4593787 58.0295391, 7.4587091 58.029675, 7.4586169 58.0297035)",,,,
27583500,,Klokkerbrotet,residential,30,False,True,80.41199999999999,"LINESTRING (7.4593787 58.0295391, 7.4599431 58.0294339, 7.4605325 58.0293014, 7.4606378 58.0292637)",,,,
1431000,,Nordgata,residential,30,False,False,62.172000000000004,"LINESTRING (7.4586169 58.0297035, 7.4589176 58.0298549, 7.4592692 58.030003, 7.4594262 58.0300613)",,,,
1431000,,Nordgata,residential,30,False,True,82.24000000000001,"LINESTRING (7.4586169 58.0297035, 7.4583708 58.0295873, 7.4580331 58.0294343, 7.4578736 58.0293861, 7.457462 58.0293053)",,,,
27583500,,Klokkerbrotet,residential,30,False,True,48.506,"LINESTRING (7.4586169 58.0297035, 7.4587091 58.029675, 7.4593787 58.0295391)",,,,
38048154,,Roald Amundsens vei,residential,30,False,False,5.281,"LINESTRING (7.447127 58.0278675, 7.4470983 58.0278225)",,,,
38048154,,Roald Amundsens vei,residential,30,False,True,98.30799999999999,"LINESTRING (7.447127 58.0278675, 7.4472496 58.028064, 7.4474212 58.0283278, 7.4474557 58.0284225, 7.4475186 58.0284786, 7.447816 58.028655)",,,,
710474551,,Konkoigata,residential,30,False,True,53.759,"LINESTRING (7.447127 58.0278675, 7.4473509 58.0278618, 7.447793 58.0279066, 7.4480253 58.0279358)",,,,
38048154,,Roald Amundsens vei,residential,30,False,True,5.281,"LINESTRING (7.4470983 58.0278225, 7.447127 58.0278675)",,,,
38048154,,Roald Amundsens vei,residential,30,False,False,83.05000000000001,"LINESTRING (7.4470983 58.0278225, 7.4469106 58.0275145, 7.4466488 58.0271146)",,,,
37997931,477,Fridtjof Nansens vei,primary,50,False,True,51.459,"LINESTRING (7.4451926 58.0293473, 7.4452902 58.0295854, 7.4453392 58.0297308, 7.4453599 58.0298014)",,,,
5141793,,Oksevollveien,tertiary,,False,False,36.045,"LINESTRING (7.4516043 58.0300441, 7.4522106 58.0299991)",,,,
5141793,,Oksevollveien,tertiary,,False,True,95.46100000000001,"LINESTRING (7.4516043 58.0300441, 7.4514856 58.0300506, 7.451222 58.0300917, 7.4506647 58.0302108, 7.4500728 58.0303192)",,,,
249644075,,Myrteigen,residential,30,False,False,48.705999999999996,"LINESTRING (7.4516043 58.0300441, 7.4515816 58.0300788, 7.4513118 58.0304297, 7.4513071 58.030452)",,,,
249644073,,Myrteigen,residential,30,False,False,121.578,"LINESTRING (7.4513071 58.030452, 7.4511664 58.0304824, 7.4495832 58.0308063, 7.4493674 58.0308061)",,,,
249644075,,Myrteigen,residential,30,False,False,55.005,"LINESTRING (7.4513071 58.030452, 7.4510497 58.0307684, 7.4510172 58.0308413, 7.4510014 58.0309161)",,,,
249644075,,Myrteigen,residential,30,False,True,48.705999999999996,"LINESTRING (7.4513071 58.030452, 7.4513118 58.0304297, 7.4515816 58.0300788, 7.4516043 58.0300441)",,,,
