osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,access
"[267256048, 160372962]",Kristian Augusts gate,unclassified,"['30', '50']",False,False,153.15200000000002,"LINESTRING (10.738414 59.9164757, 10.7385231 59.9164441, 10.7385976 59.9164249, 10.7386817 59.9164003, 10.7396239 59.916127, 10.7397009 59.9161049, 10.7399897 59.9160217, 10.7401033 59.9159893, 10.7401908 59.9159703, 10.7402689 59.9159577, 10.7403467 59.9159486, 10.7404733 59.9159337, 10.7406722 59.9159085, 10.7407261 59.9159009, 10.7407721 59.9158925, 10.740789 59.9158886, 10.7408249 59.9158784, 10.7408578 59.9158652)",,,,
178853330,Kristian Augusts gate,unclassified,30,False,True,186.62699999999998,"LINESTRING (10.738414 59.9164757, 10.7382969 59.9165095, 10.738148 59.9165544, 10.7376982 59.9166852, 10.7372619 59.9168121, 10.7369524 59.9169016, 10.7365877 59.9170071, 10.7362245 59.9171126, 10.7360922 59.917151, 10.7357204 59.9172622, 10.7356311 59.9172903, 10.7355277 59.917326)",2,,,
884806335,Universitetsgata,residential,30,False,False,91.122,"LINESTRING (10.738414 59.9164757, 10.738428 59.9164887, 10.7384634 59.9165216, 10.7387597 59.9167741, 10.7390012 59.9169799, 10.7390355 59.9170092, 10.7392336 59.9171847)",,,,
231919281,Karl Johans gate,residential,30,False,False,188.763,"LINESTRING (10.7362326 59.9145653, 10.7360872 59.9146077, 10.7360532 59.9146177, 10.7340975 59.9151885, 10.7335259 59.9153534, 10.7334824 59.9153659, 10.7333518 59.9154055, 10.733306 59.9154194)",,,,
"[1061427216, 4093357]",Universitetsgata,residential,30,True,False,143.608,"LINESTRING (10.7362326 59.9145653, 10.7363139 59.9146389, 10.7363345 59.9146568, 10.7374498 59.9156284, 10.7375171 59.9156848)",,,,
4093357,Universitetsgata,residential,30,True,False,101.161,"LINESTRING (10.7375171 59.9156848, 10.737579 59.9157416, 10.7383546 59.9164237, 10.7384009 59.9164643, 10.738414 59.9164757)",,,,
179095464,Kristian IVs gate,unclassified,30,False,False,188.471,"LINESTRING (10.7375171 59.9156848, 10.7374112 59.9157192, 10.7367871 59.915897, 10.7365232 59.9159738, 10.7348297 59.9164663, 10.7347206 59.9164982, 10.7345909 59.9165339)",2,,,
4747199,Kristian Augusts gate,unclassified,30,False,False,12.726,"LINESTRING (10.735348 59.9173966, 10.7355277 59.917326)",2,,,
"[909306585, 909306586, 178853327]",Frederiks gate,trunk,50,True,False,104.638,"LINESTRING (10.735348 59.9173966, 10.7353319 59.9173829, 10.7352386 59.9173035, 10.7350874 59.9171735, 10.7350642 59.917149, 10.7350371 59.9171138, 10.7350056 59.9170628, 10.7349597 59.9170168, 10.7348397 59.9169139, 10.7348012 59.9168882, 10.7347176 59.9168394, 10.7346668 59.9168072, 10.7345007 59.9166672, 10.7344042 59.9165875)","['2', '3']",Ring 1,,
231919281,Karl Johans gate,residential,30,False,True,13.255,"LINESTRING (10.7331024 59.915481, 10.733306 59.9154194)",,,,
"[178853328, 921320181]",Frederiks gate,trunk,50,True,False,56.04200000000001,"LINESTRING (10.7331024 59.915481, 10.7330464 59.9154449, 10.7329755 59.9154033, 10.7329439 59.9153865, 10.732878 59.9153544, 10.732657 59.9152548, 10.7325663 59.9152256, 10.7324844 59.9152062, 10.7323211 59.9151799)",2,Ring 1,,
37045840,Karl Johans gate,residential,30,False,True,161.77800000000002,"LINESTRING (10.7388189 59.9138057, 10.7389605 59.9137655, 10.7390024 59.9137535, 10.7399046 59.9134953, 10.7411273 59.9131372, 10.7411674 59.9131255, 10.7413314 59.9130775)",,,,
"[140779281, 913473545]",Rosenkrantz’ gate,unclassified,30,False,False,141.27200000000002,"LINESTRING (10.7388189 59.9138057, 10.7389031 59.9138816, 10.7389233 59.9139008, 10.7393944 59.9143195, 10.7399842 59.914861, 10.7400543 59.9149148)",,,,
