osmid,oneway,name,highway,reversed,length,ref,maxspeed,width,geometry,bridge,junction
69889369,False,Hovedvegen,trunk,True,51.552,E 6,50,7,"LINESTRING (21.0147909 69.7675803, 21.0145833 69.7675938, 21.0143486 69.7676165, 21.0140857 69.7676471, 21.0138161 69.7676851, 21.0135251 69.7677287)",,
57972775,False,Sentrum,trunk,False,63.263,E 6,50,7,"LINESTRING (21.0214618 69.7676721, 21.0220934 69.7676875, 21.0223375 69.7676967, 21.0225561 69.7677111, 21.0228646 69.7677445, 21.0230711 69.7677714)",,
"[252829825, 57972775, 252829832, 57972791, 69889369]",False,"['Storslett bru', 'Sentrum', 'Hovedvegen']",trunk,True,257.159,E 6,50,7,"LINESTRING (21.0214618 69.7676721, 21.0212365 69.767668, 21.0205262 69.7676516, 21.0193865 69.7676243, 21.0173918 69.7675796, 21.0164434 69.7675571, 21.0160276 69.7675506, 21.0156186 69.7675502, 21.015337 69.7675571, 21.0150164 69.7675683, 21.0147909 69.7675803)",yes,
"[282568938, 252825933]",False,"['Leonh Isaksens veg', 'Gammelbruvegen']",residential,True,427.49199999999996,,30,,"LINESTRING (21.0214618 69.7676721, 21.0214507 69.767618, 21.0214048 69.7675273, 21.0212288 69.7672203, 21.021156 69.7669918, 21.0211104 69.7668619, 21.0210487 69.7665613, 21.0210027 69.7660577, 21.0209799 69.7657832, 21.0209709 69.7651986, 21.0209817 69.7649899, 21.0209897 69.764533, 21.0210072 69.7643105, 21.0210303 69.7641928, 21.0214969 69.7641934, 21.0220523 69.7642053)",,
330026150,False,Strandvegen,residential,True,80.261,,,,"LINESTRING (21.0214618 69.7676721, 21.0214283 69.7678127, 21.0214323 69.7679708, 21.0215376 69.7681409, 21.0215762 69.7683892)",,
61338690,False,Kirkely,residential,False,151.8,,30,,"LINESTRING (21.0328759 69.7708229, 21.0330315 69.7708071, 21.0333855 69.7707719, 21.0342707 69.7706833, 21.0350981 69.770605, 21.036678 69.7704552)",,
282559809,False,Muoniovegen,residential,False,112.135,,30,,"LINESTRING (21.0328759 69.7708229, 21.0330999 69.771013, 21.0332702 69.7711688, 21.0333306 69.7712287, 21.0334204 69.7713404, 21.0334982 69.7714601, 21.0335183 69.7715199, 21.0335451 69.771589, 21.033584 69.7716483, 21.033639 69.7717086, 21.0337302 69.7717828)",,
1054124342,False,Muoniovegen,tertiary,True,177.09499999999997,,30,,"LINESTRING (21.0328759 69.7708229, 21.0327445 69.7706847, 21.0325554 69.7704719, 21.0324146 69.7702966, 21.0322832 69.770119, 21.0322027 69.7699877, 21.0321209 69.7698449, 21.0319814 69.7695694, 21.031848 69.7693016, 21.0318364 69.7692738)",,
61338692,False,Båtnesvegen,unclassified,True,25.042,,30,,"LINESTRING (21.0138443 69.7679249, 21.013611 69.7677871, 21.0135251 69.7677287)",,
"[282677737, 1054124342]",False,Muoniovegen,tertiary,False,90.041,,"['50', '30']",,"LINESTRING (21.0313605 69.7684824, 21.0315388 69.7686878, 21.0316113 69.7687899, 21.0317025 69.7689638, 21.0317373 69.7690389, 21.0318364 69.7692738)",,
282677737,False,Muoniovegen,tertiary,True,90.991,,50,,"LINESTRING (21.0313605 69.7684824, 21.0312532 69.7683752, 21.0311405 69.7682792, 21.0310306 69.7681911, 21.0309058 69.7680993, 21.0303788 69.7677389)",,
61338711,False,Lundevegen,residential,True,119.00500000000001,,30,,"LINESTRING (21.0348794 69.76908, 21.0344429 69.7691119, 21.0335934 69.7691711, 21.0327808 69.7692182, 21.0322734 69.7692444, 21.0320136 69.769261, 21.0318364 69.7692738)",,
61338692,False,Båtnesvegen,unclassified,False,25.042,,30,,"LINESTRING (21.0135251 69.7677287, 21.013611 69.7677871, 21.0138443 69.7679249)",,
69889369,False,Hovedvegen,trunk,False,51.552,E 6,50,7,"LINESTRING (21.0135251 69.7677287, 21.0138161 69.7676851, 21.0140857 69.7676471, 21.0143486 69.7676165, 21.0145833 69.7675938, 21.0147909 69.7675803)",,
282559809,False,Muoniovegen,residential,False,51.671,,30,,"LINESTRING (21.0337302 69.7717828, 21.0338925 69.7718955, 21.0343297 69.7721987)",,
282559809,False,Muoniovegen,residential,True,112.13499999999999,,30,,"LINESTRING (21.0337302 69.7717828, 21.033639 69.7717086, 21.033584 69.7716483, 21.0335451 69.771589, 21.0335183 69.7715199, 21.0334982 69.7714601, 21.0334204 69.7713404, 21.0333306 69.7712287, 21.0332702 69.7711688, 21.0330999 69.771013, 21.0328759 69.7708229)",,
61338690,False,Kirkely,residential,True,151.80000000000004,,30,,"LINESTRING (21.036678 69.7704552, 21.0350981 69.770605, 21.0342707 69.7706833, 21.0333855 69.7707719, 21.0330315 69.7708071, 21.0328759 69.7708229)",,
282559809,False,Muoniovegen,residential,True,51.671,,30,,"LINESTRING (21.0343297 69.7721987, 21.0338925 69.7718955, 21.0337302 69.7717828)",,
61338711,False,Lundevegen,residential,False,119.005,,30,,"LINESTRING (21.0318364 69.7692738, 21.0320136 69.769261, 21.0322734 69.7692444, 21.0327808 69.7692182, 21.0335934 69.7691711, 21.0344429 69.7691119, 21.0348794 69.76908)",,
1054124342,False,Muoniovegen,tertiary,False,177.09499999999997,,30,,"LINESTRING (21.0318364 69.7692738, 21.031848 69.7693016, 21.0319814 69.7695694, 21.0321209 69.7698449, 21.0322027 69.7699877, 21.0322832 69.770119, 21.0324146 69.7702966, 21.0325554 69.7704719, 21.0327445 69.7706847, 21.0328759 69.7708229)",,
"[282677737, 1054124342]",False,Muoniovegen,tertiary,True,90.04100000000001,,"['30', '50']",,"LINESTRING (21.0318364 69.7692738, 21.0317373 69.7690389, 21.0317025 69.7689638, 21.0316113 69.7687899, 21.0315388 69.7686878, 21.0313605 69.7684824)",,
62094289,False,Strandvegen,unclassified,False,58.675,,50,,"LINESTRING (21.0251069 69.7694391, 21.0243485 69.769495, 21.0235981 69.7695002)",,
329962953,False,Sentrum,trunk,False,75.94200000000001,E 6,50,7,"LINESTRING (21.0251069 69.7694391, 21.0251941 69.7695467, 21.0252772 69.7696473, 21.0254046 69.769773, 21.0255119 69.7698709, 21.0256869 69.7700209, 21.025762 69.7700826)",,
329962953,False,Sentrum,trunk,True,36.406,E 6,50,7,"LINESTRING (21.0251069 69.7694391, 21.0250399 69.7693278, 21.0249969 69.7692388, 21.0249647 69.7691734, 21.024942 69.7691168)",,
282677737,False,Muoniovegen,tertiary,False,10.132,,50,,"LINESTRING (21.0294472 69.7671317, 21.029565 69.7672132)",,
732110706,True,Muoniovegen,tertiary,False,30.968,,30,,"LINESTRING (21.0294472 69.7671317, 21.0293125 69.7670804, 21.0291645 69.7670164, 21.0289358 69.7669167)",,
1075143494,False,Høgeggvegen,secondary,True,45.218,8650,50,,"LINESTRING (21.0270709 69.7671782, 21.0281158 69.7669917)",,
"[1075143496, 282566385, 1075143495]",True,Lyngsmark,unclassified,False,118.40799999999999,,,,"LINESTRING (21.0270709 69.7671782, 21.0269071 69.7670474, 21.026676 69.7668906, 21.0265768 69.7667928, 21.0265526 69.7667325, 21.0265338 69.7666745, 21.0265741 69.7665729, 21.0266344 69.7664607, 21.0267591 69.7662478, 21.0268456 69.7661634)",,
282677742,False,Høgeggvegen,secondary,False,74.849,8650,50,,"LINESTRING (21.0270709 69.7671782, 21.026499 69.7672807, 21.0263702 69.7673048, 21.026279 69.7673215, 21.0260926 69.7673656, 21.0259505 69.7674059, 21.025807 69.7674593, 21.0256862 69.7675159, 21.0255696 69.767584)",,
446509497,False,,unclassified,True,104.849,,,,"LINESTRING (21.0232657 69.7685643, 21.0235981 69.7695002)",,
62094300,True,,unclassified,False,61.649,,,,"LINESTRING (21.0232657 69.7685643, 21.0229667 69.7683114, 21.0234706 69.7680907)",,
282566384,False,Lyngsmark,residential,False,9.931,,,,"LINESTRING (21.0268456 69.7661634, 21.0268913 69.7660755)",,
252825932,False,Lyngsmark,tertiary,False,77.462,,,,"LINESTRING (21.0268456 69.7661634, 21.027085 69.7661843, 21.0272339 69.7662019, 21.0276322 69.7662626, 21.0279186 69.7663204, 21.0281405 69.7663911, 21.0283189 69.7664621, 21.0284831 69.766536)",,
446509497,False,,unclassified,False,104.849,,,,"LINESTRING (21.0235981 69.7695002, 21.0232657 69.7685643)",,
62094289,False,Strandvegen,unclassified,False,155.35,,50,,"LINESTRING (21.0235981 69.7695002, 21.0232012 69.769498, 21.0221189 69.7695045, 21.0220385 69.7695101, 21.0219526 69.7695268, 21.0218883 69.7695555, 21.0218588 69.7695852, 21.0218453 69.7696232, 21.0218355 69.7697301, 21.0218708 69.7701398, 21.0218829 69.7702196, 21.0219191 69.7702752, 21.0220036 69.7703314)",,
62094289,False,Strandvegen,unclassified,True,58.675,,50,,"LINESTRING (21.0235981 69.7695002, 21.0243485 69.769495, 21.0251069 69.7694391)",,
282677734,False,Høgeggvegen,secondary,False,22.874,8650,50,,"LINESTRING (21.0322397 69.766235, 21.0327659 69.7661391)",,
282677734,False,Høgeggvegen,secondary,True,46.619,8650,50,,"LINESTRING (21.0322397 69.766235, 21.031167 69.7664303)",,
83030540,False,Sonjatunvegen,unclassified,True,122.11299999999999,,30,,"LINESTRING (21.0322397 69.766235, 21.0323712 69.7663092, 21.032633 69.7664512, 21.0327995 69.7665428, 21.0329537 69.7666244, 21.0331066 69.7666903, 21.0332997 69.7667598, 21.033495 69.7668149, 21.0337584 69.7668707, 21.0340065 69.7669185, 21.0342143 69.76695, 21.0344571 69.7669662)",,
83030539,False,Skolevegen,residential,True,347.093,,30,,"LINESTRING (21.0232146 69.767354, 21.0231505 69.7642326)",,
329962953,False,Sentrum,trunk,True,73.311,E 6,50,7,"LINESTRING (21.026511 69.7706889, 21.025762 69.7700826)",,
329962953,False,Sentrum,trunk,False,57.64,E 6,50,7,"LINESTRING (21.026511 69.7706889, 21.0270589 69.7711288, 21.0271046 69.7711649)",,
1054124304,False,Hansvoll,residential,False,14.574,,,,"LINESTRING (21.026511 69.7706889, 21.0263072 69.7707334, 21.0261932 69.7707603)",,
282677734,False,Høgeggvegen,secondary,True,22.874,8650,50,,"LINESTRING (21.0327659 69.7661391, 21.0322397 69.766235)",,
282568935,False,Storbakken,residential,False,192.26600000000002,,30,,"LINESTRING (21.0327659 69.7661391, 21.0326037 69.7660048, 21.0324454 69.7658155, 21.0323381 69.7656346, 21.0323086 69.7655038, 21.0322979 69.7653619, 21.0323113 69.7652172, 21.0323489 69.7650363, 21.0325527 69.7644379)",,
252825933,False,Gammelbruvegen,residential,False,69.793,,30,,"LINESTRING (21.0249615 69.7642725, 21.0231505 69.7642326)",,
"[282568937, 252825938]",False,"['Gammelbruvegen', 'Tømmernesvegen']",tertiary,True,105.91199999999998,,30,,"LINESTRING (21.0249615 69.7642725, 21.025539 69.7642915, 21.0267565 69.7643286, 21.0270381 69.7643479, 21.0273559 69.7643869, 21.027442 69.7644055, 21.0276296 69.7644489)",,
282677734,False,Høgeggvegen,secondary,False,46.619,8650,50,,"LINESTRING (21.031167 69.7664303, 21.0322397 69.766235)",,
"[282568937, 83030554]",False,Tømmernesvegen,tertiary,False,216.722,,"['50', '30']",,"LINESTRING (21.031167 69.7664303, 21.0299447 69.7655559, 21.0293314 69.7651068, 21.0290846 69.7649528, 21.0288307 69.7648061, 21.0285991 69.7646986)",,
282677734,False,Høgeggvegen,secondary,True,57.138,8650,50,,"LINESTRING (21.031167 69.7664303, 21.0304534 69.7665606, 21.0300021 69.7666464, 21.0298592 69.7666741)",,
83030536,False,Gammelbruvegen,residential,False,67.366,,30,,"LINESTRING (21.0325527 69.7644379, 21.0316783 69.7644179, 21.0308039 69.7644045)",,
282568935,False,Storbakken,residential,True,192.266,,30,,"LINESTRING (21.0325527 69.7644379, 21.0323489 69.7650363, 21.0323113 69.7652172, 21.0322979 69.7653619, 21.0323086 69.7655038, 21.0323381 69.7656346, 21.0324454 69.7658155, 21.0326037 69.7660048, 21.0327659 69.7661391)",,
"[83091597, 83030551]",False,Bussvegen,unclassified,False,261.694,,,,"LINESTRING (21.0280789 69.7700364, 21.0299835 69.7700303, 21.0299974 69.7705484, 21.0280928 69.7705545, 21.0280789 69.7700364)",,
"[83091597, 83030551]",False,Bussvegen,unclassified,True,261.694,,,,"LINESTRING (21.0280789 69.7700364, 21.0280928 69.7705545, 21.0299974 69.7705484, 21.0299835 69.7700303, 21.0280789 69.7700364)",,
83030551,False,Bussvegen,unclassified,True,89.84700000000001,,,,"LINESTRING (21.0280789 69.7700364, 21.0262382 69.7700423, 21.025941 69.7700544, 21.025762 69.7700826)",,
83030539,False,Skolevegen,residential,False,347.093,,30,,"LINESTRING (21.0231505 69.7642326, 21.0232146 69.767354)",,
252825933,False,Gammelbruvegen,residential,False,42.346,,30,,"LINESTRING (21.0231505 69.7642326, 21.0220523 69.7642053)",,
252825933,False,Gammelbruvegen,residential,True,69.793,,30,,"LINESTRING (21.0231505 69.7642326, 21.0249615 69.7642725)",,
"[83030536, 252825942]",False,Gammelbruvegen,residential,True,98.63399999999999,,30,,"LINESTRING (21.0285991 69.7646986, 21.0288104 69.7646131, 21.0289612 69.7645543, 21.0292053 69.7644727, 21.0293797 69.7644295, 21.0296023 69.7643924, 21.0299014 69.7643734, 21.0308039 69.7644045)",,
282568937,False,Tømmernesvegen,tertiary,False,46.521,,30,,"LINESTRING (21.0285991 69.7646986, 21.028228 69.7645937, 21.0276296 69.7644489)",,
"[282568937, 83030554]",False,Tømmernesvegen,tertiary,True,216.72199999999998,,"['30', '50']",,"LINESTRING (21.0285991 69.7646986, 21.0288307 69.7648061, 21.0290846 69.7649528, 21.0293314 69.7651068, 21.0299447 69.7655559, 21.031167 69.7664303)",,
252830502,False,Kirkevegen,residential,True,8.816,,,,"LINESTRING (21.0305498 69.76928, 21.0303233 69.7692923)",,
83030540,False,Sonjatunvegen,unclassified,False,122.113,,30,,"LINESTRING (21.0344571 69.7669662, 21.0342143 69.76695, 21.0340065 69.7669185, 21.0337584 69.7668707, 21.033495 69.7668149, 21.0332997 69.7667598, 21.0331066 69.7666903, 21.0329537 69.7666244, 21.0327995 69.7665428, 21.032633 69.7664512, 21.0323712 69.7663092, 21.0322397 69.766235)",,
83030540,False,Sonjatunvegen,unclassified,True,119.606,,30,,"LINESTRING (21.0344571 69.7669662, 21.0347092 69.7669662, 21.0349281 69.7669488, 21.0353165 69.766895, 21.0359095 69.766803, 21.0364379 69.7667241, 21.0371286 69.7666063, 21.0373257 69.7665729)",,
83030542,False,,unclassified,True,42.487,,30,,"LINESTRING (21.0368416 69.7662308, 21.0372087 69.7664579, 21.0373257 69.7665729)",,
83030540,False,Sonjatunvegen,unclassified,False,119.606,,30,,"LINESTRING (21.0373257 69.7665729, 21.0371286 69.7666063, 21.0364379 69.7667241, 21.0359095 69.766803, 21.0353165 69.766895, 21.0349281 69.7669488, 21.0347092 69.7669662, 21.0344571 69.7669662)",,
83030542,False,,unclassified,False,42.487,,30,,"LINESTRING (21.0373257 69.7665729, 21.0372087 69.7664579, 21.0368416 69.7662308)",,
282566386,False,Lyngsmark,residential,True,166.945,,30,,"LINESTRING (21.0276296 69.7644489, 21.0273754 69.7646028, 21.0273169 69.7647219, 21.0272955 69.7649001, 21.0272413 69.7651799, 21.0270702 69.7656422, 21.0269632 69.7659182)",,
"[282568937, 252825938]",False,"['Gammelbruvegen', 'Tømmernesvegen']",tertiary,False,105.912,,30,,"LINESTRING (21.0276296 69.7644489, 21.027442 69.7644055, 21.0273559 69.7643869, 21.0270381 69.7643479, 21.0267565 69.7643286, 21.025539 69.7642915, 21.0249615 69.7642725)",,
282568937,False,Tømmernesvegen,tertiary,True,46.521,,30,,"LINESTRING (21.0276296 69.7644489, 21.028228 69.7645937, 21.0285991 69.7646986)",,
282569248,False,Sentrum,unclassified,False,90.91299999999998,,,,"LINESTRING (21.0232656 69.7676721, 21.0237953 69.7676461, 21.0244377 69.7675984, 21.0249634 69.7675492, 21.0251337 69.7675414, 21.0252911 69.7675482, 21.0255696 69.767584)",,
329962953,False,Sentrum,trunk,False,73.311,E 6,50,7,"LINESTRING (21.025762 69.7700826, 21.026511 69.7706889)",,
83030551,False,Bussvegen,unclassified,False,89.84700000000001,,,,"LINESTRING (21.025762 69.7700826, 21.025941 69.7700544, 21.0262382 69.7700423, 21.0280789 69.7700364)",,
329962953,False,Sentrum,trunk,True,75.942,E 6,50,7,"LINESTRING (21.025762 69.7700826, 21.0256869 69.7700209, 21.0255119 69.7698709, 21.0254046 69.769773, 21.0252772 69.7696473, 21.0251941 69.7695467, 21.0251069 69.7694391)",,
252830502,False,Kirkevegen,residential,False,209.86200000000002,,,,"LINESTRING (21.024942 69.7691168, 21.0251236 69.7691105, 21.0252044 69.7691082, 21.0261543 69.7691706, 21.0275598 69.7692624, 21.0289478 69.7693362, 21.029322 69.7693459, 21.0295835 69.769345, 21.0299242 69.769326, 21.0303233 69.7692923)",,
329962953,False,Sentrum,trunk,False,36.406,E 6,50,7,"LINESTRING (21.024942 69.7691168, 21.0249647 69.7691734, 21.0249969 69.7692388, 21.0250399 69.7693278, 21.0251069 69.7694391)",,
329962953,False,Sentrum,trunk,True,97.212,E 6,50,7,"LINESTRING (21.024942 69.7691168, 21.0249145 69.7690428, 21.0248628 69.7688956, 21.0247958 69.7687105, 21.0247529 69.7686067, 21.0247247 69.7685566, 21.0246751 69.7684699, 21.0246254 69.7683994, 21.0245544 69.7683168, 21.0244926 69.7682588)",,
329962287,False,Lilleslett,residential,True,61.685,,,,"LINESTRING (21.0271046 69.7711649, 21.0267571 69.7712075, 21.0262106 69.7712143, 21.0255226 69.7712259)",,
329962953,False,Sentrum,trunk,True,57.64,E 6,50,7,"LINESTRING (21.0271046 69.7711649, 21.0270589 69.7711288, 21.026511 69.7706889)",,
282566386,False,Lyngsmark,residential,False,166.945,,30,,"LINESTRING (21.0269632 69.7659182, 21.0270702 69.7656422, 21.0272413 69.7651799, 21.0272955 69.7649001, 21.0273169 69.7647219, 21.0273754 69.7646028, 21.0276296 69.7644489)",,
282677737,False,Muoniovegen,tertiary,True,10.132,,50,,"LINESTRING (21.029565 69.7672132, 21.0294472 69.7671317)",,
282566387,False,Guleng,residential,True,172.808,,,,"LINESTRING (21.029565 69.7672132, 21.0298239 69.767176, 21.0300948 69.7671278, 21.0308154 69.7670028, 21.0316147 69.7675344, 21.0303788 69.7677389)",,
282677737,False,Muoniovegen,tertiary,False,66.306,,50,,"LINESTRING (21.029565 69.7672132, 21.0301548 69.7675947, 21.0303788 69.7677389)",,
252825933,False,Gammelbruvegen,residential,True,42.346,,30,,"LINESTRING (21.0220523 69.7642053, 21.0231505 69.7642326)",,
"[282568938, 252825933]",False,"['Leonh Isaksens veg', 'Gammelbruvegen']",residential,False,427.492,,30,,"LINESTRING (21.0220523 69.7642053, 21.0214969 69.7641934, 21.0210303 69.7641928, 21.0210072 69.7643105, 21.0209897 69.764533, 21.0209817 69.7649899, 21.0209709 69.7651986, 21.0209799 69.7657832, 21.0210027 69.7660577, 21.0210487 69.7665613, 21.0211104 69.7668619, 21.021156 69.7669918, 21.0212288 69.7672203, 21.0214048 69.7675273, 21.0214507 69.767618, 21.0214618 69.7676721)",,
282569248,False,Sentrum,unclassified,True,90.91300000000001,,,,"LINESTRING (21.0255696 69.767584, 21.0252911 69.7675482, 21.0251337 69.7675414, 21.0249634 69.7675492, 21.0244377 69.7675984, 21.0237953 69.7676461, 21.0232656 69.7676721)",,
282677742,False,Høgeggvegen,secondary,False,51.148,8650,50,,"LINESTRING (21.0255696 69.767584, 21.0254596 69.7676703, 21.025127 69.7679629, 21.0250559 69.7680079)",,
282677742,False,Høgeggvegen,secondary,True,74.849,8650,50,,"LINESTRING (21.0255696 69.767584, 21.0256862 69.7675159, 21.025807 69.7674593, 21.0259505 69.7674059, 21.0260926 69.7673656, 21.026279 69.7673215, 21.0263702 69.7673048, 21.026499 69.7672807, 21.0270709 69.7671782)",,
1075143494,False,Høgeggvegen,secondary,False,45.218,8650,50,,"LINESTRING (21.0281158 69.7669917, 21.0270709 69.7671782)",,
732110704,True,Høgeggvegen,secondary,False,30.823,8650,50,,"LINESTRING (21.0281158 69.7669917, 21.0284507 69.7668968, 21.0287348 69.7668156)",,
252825932,False,Lyngsmark,tertiary,True,77.462,,,,"LINESTRING (21.0284831 69.766536, 21.0283189 69.7664621, 21.0281405 69.7663911, 21.0279186 69.7663204, 21.0276322 69.7662626, 21.0272339 69.7662019, 21.027085 69.7661843, 21.0268456 69.7661634)",,
732110701,True,Lyngsmark,tertiary,False,31.703,,,,"LINESTRING (21.0284831 69.766536, 21.0286983 69.7665972, 21.0288087 69.7666442, 21.0289057 69.7666855, 21.0290493 69.7667417)",,
282677734,False,Høgeggvegen,secondary,False,57.138000000000005,8650,50,,"LINESTRING (21.0298592 69.7666741, 21.0300021 69.7666464, 21.0304534 69.7665606, 21.031167 69.7664303)",,
732110699,True,Høgeggvegen,secondary,False,30.233,8650,50,,"LINESTRING (21.0298592 69.7666741, 21.0297324 69.7667103, 21.0294326 69.766789, 21.029248 69.7668449)",,
329962287,False,Lilleslett,residential,False,61.685,,,,"LINESTRING (21.0255226 69.7712259, 21.0262106 69.7712143, 21.0267571 69.7712075, 21.0271046 69.7711649)",,
329962287,False,Lilleslett,residential,True,92.651,,,,"LINESTRING (21.0255226 69.7712259, 21.0249218 69.7712333, 21.0246536 69.7712463, 21.02438 69.7712695, 21.0240984 69.7713093, 21.023747 69.7713715, 21.023283 69.7714781)",,
329962290,False,Lilleslett,residential,True,160.46599999999995,,,,"LINESTRING (21.0255226 69.7712259, 21.0252973 69.7713205, 21.0249916 69.7714661, 21.0247019 69.7716256, 21.0246268 69.7716849, 21.0245758 69.7717536, 21.0245356 69.771902, 21.0245007 69.7720142, 21.024431 69.7721125, 21.0243639 69.7721746, 21.0243076 69.7722043, 21.0242365 69.7722316, 21.0241131 69.7722502, 21.0239764 69.7722572, 21.0238396 69.7722572, 21.023688 69.7722511, 21.0233447 69.7722298)",,
329962287,False,Lilleslett,residential,False,92.651,,,,"LINESTRING (21.023283 69.7714781, 21.023747 69.7713715, 21.0240984 69.7713093, 21.02438 69.7712695, 21.0246536 69.7712463, 21.0249218 69.7712333, 21.0255226 69.7712259)",,
329962290,False,Lilleslett,residential,False,160.466,,,,"LINESTRING (21.0233447 69.7722298, 21.023688 69.7722511, 21.0238396 69.7722572, 21.0239764 69.7722572, 21.0241131 69.7722502, 21.0242365 69.7722316, 21.0243076 69.7722043, 21.0243639 69.7721746, 21.024431 69.7721125, 21.0245007 69.7720142, 21.0245356 69.771902, 21.0245758 69.7717536, 21.0246268 69.7716849, 21.0247019 69.7716256, 21.0249916 69.7714661, 21.0252973 69.7713205, 21.0255226 69.7712259)",,
330026150,False,Strandvegen,residential,False,80.261,,,,"LINESTRING (21.0215762 69.7683892, 21.0215376 69.7681409, 21.0214323 69.7679708, 21.0214283 69.7678127, 21.0214618 69.7676721)",,
282566384,False,Lyngsmark,residential,True,9.931,,,,"LINESTRING (21.0268913 69.7660755, 21.0268456 69.7661634)",,
445357078,False,Arnestad,residential,True,72.144,,,,"LINESTRING (21.0291108 69.7633813, 21.0309836 69.7634174)",,
445357078,False,Arnestad,residential,False,72.144,,,,"LINESTRING (21.0309836 69.7634174, 21.0291108 69.7633813)",,
445357079,False,Arnestad,residential,True,110.104,,,,"LINESTRING (21.0309836 69.7634174, 21.0309836 69.763628, 21.03093 69.7640501, 21.0308039 69.7644045)",,
"[83030536, 252825942]",False,Gammelbruvegen,residential,False,98.63399999999999,,30,,"LINESTRING (21.0308039 69.7644045, 21.0299014 69.7643734, 21.0296023 69.7643924, 21.0293797 69.7644295, 21.0292053 69.7644727, 21.0289612 69.7645543, 21.0288104 69.7646131, 21.0285991 69.7646986)",,
83030536,False,Gammelbruvegen,residential,True,67.366,,30,,"LINESTRING (21.0308039 69.7644045, 21.0316783 69.7644179, 21.0325527 69.7644379)",,
445357079,False,Arnestad,residential,False,110.10400000000001,,,,"LINESTRING (21.0308039 69.7644045, 21.03093 69.7640501, 21.0309836 69.763628, 21.0309836 69.7634174)",,
446509490,False,,unclassified,True,21.685,,,,"LINESTRING (21.0239133 69.7679699, 21.0234706 69.7680907)",,
57972775,False,Sentrum,trunk,False,26.028,E 6,50,7,"LINESTRING (21.0239133 69.7679699, 21.024093 69.7680353, 21.0242258 69.7680923, 21.0243425 69.7681503)",,
57972775,False,Sentrum,trunk,True,39.384,E 6,50,7,"LINESTRING (21.0239133 69.7679699, 21.0237376 69.7679166, 21.0235673 69.7678711, 21.023397 69.7678303, 21.0232334 69.7677974, 21.0230711 69.7677714)",,
446509490,False,,unclassified,False,21.685,,,,"LINESTRING (21.0234706 69.7680907, 21.0239133 69.7679699)",,
252830502,False,Kirkevegen,residential,False,8.816,,,,"LINESTRING (21.0303233 69.7692923, 21.0305498 69.76928)",,
