osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction,tunnel
5002493,False,1496,Trondheimsvegen - Jessheim,secondary,50,False,29.810000000000002,"LINESTRING (11.172665 60.1403571, 11.1725791 60.1404515, 11.1724446 60.1406017)",,,,
5002494,True,1496,,secondary,50,False,10.947,"LINESTRING (11.172665 60.1403571, 11.1726336 60.1403451, 11.1726101 60.1403292, 11.1725964 60.1403108, 11.1725936 60.1402911, 11.1726018 60.1402719)",,,roundabout,
5002494,True,1496,,secondary,50,False,11.767,"LINESTRING (11.1726018 60.1402719, 11.1726222 60.1402533, 11.1726529 60.1402386, 11.1726909 60.1402292, 11.1727328 60.1402258, 11.1727749 60.1402288)",,,roundabout,
32679395,False,,Erling Grønlands veg,residential,,False,79.386,"LINESTRING (11.1726018 60.1402719, 11.1723168 60.1402235, 11.171996 60.140157, 11.1712863 60.1399896)",,,,
32679631,False,,Cathinka Guldbergsveg,residential,,False,170.897,"LINESTRING (11.173429 60.1379658, 11.1732191 60.1379939, 11.1729918 60.1380433, 11.1729345 60.1380513, 11.1729006 60.138056, 11.1728121 60.1380603, 11.1726291 60.1380577, 11.1720979 60.1380502, 11.171652 60.1380523, 11.1715501 60.1380433, 11.1714716 60.1380309, 11.1713838 60.1380032, 11.1713322 60.1379688, 11.1712906 60.1379358, 11.1711301 60.137766, 11.1709564 60.1375614)",,,,
1149578463,False,1496,Trondheimsvegen - Jessheim,secondary,50,True,29.003,"LINESTRING (11.173429 60.1379658, 11.1734925 60.1380698, 11.1735491 60.1382193)",2,,,
380884579,False,1496,Trondheimsvegen - Jessheim,secondary,50,False,38.023,"LINESTRING (11.1735491 60.1382193, 11.1735933 60.1383368, 11.173614 60.1384683, 11.1736154 60.1385588)",,,,
1149578463,False,1496,Trondheimsvegen - Jessheim,secondary,50,False,29.003,"LINESTRING (11.1735491 60.1382193, 11.1734925 60.1380698, 11.173429 60.1379658)",2,,,
31862140,False,,Veiberggata,residential,,False,109.505,"LINESTRING (11.1733743 60.14208, 11.1732853 60.1420204, 11.1732291 60.141989, 11.1731842 60.1419676, 11.1731192 60.1419487, 11.1729815 60.1419145, 11.1726091 60.141822, 11.171824 60.1416316, 11.1716769 60.1415959)",,,,
"[860492424, 860492425, 344739879]",False,178,Storgata,primary,30,False,175.582,"LINESTRING (11.1733743 60.14208, 11.1728247 60.1422622, 11.1726426 60.1423201, 11.1724289 60.1423897, 11.1721243 60.1424902, 11.1721131 60.1424937, 11.1716467 60.1426352, 11.1715262 60.1426697, 11.1714944 60.1426791, 11.1710977 60.1427907, 11.1708639 60.1428369, 11.1707126 60.1428608, 11.1706394 60.1428625)",,,,
344739879,False,178,Storgata,primary,30,True,89.675,"LINESTRING (11.1733743 60.14208, 11.1735731 60.1420108, 11.1741841 60.1417982, 11.1744571 60.1417003, 11.1746093 60.1416465, 11.174703 60.141619)",,,,
5002493,False,1496,Trondheimsvegen - Jessheim,secondary,50,False,28.415,"LINESTRING (11.1716769 60.1415959, 11.171481 60.1418321)",,,,
5002493,False,1496,Trondheimsvegen - Jessheim,secondary,50,True,118.458,"LINESTRING (11.1716769 60.1415959, 11.1717866 60.1414672, 11.1718576 60.141384, 11.172038 60.1411477, 11.1722184 60.1409066, 11.1724446 60.1406017)",,,,
31862140,False,,Veiberggata,residential,,True,109.50500000000001,"LINESTRING (11.1716769 60.1415959, 11.171824 60.1416316, 11.1726091 60.141822, 11.1729815 60.1419145, 11.1731192 60.1419487, 11.1731842 60.1419676, 11.1732291 60.141989, 11.1732853 60.1420204, 11.1733743 60.14208)",,,,
5002497,False,,Flatavegen,residential,30,False,303.945,"LINESTRING (11.1671458 60.1416284, 11.167296 60.141676, 11.1682563 60.1419695, 11.1683965 60.1420108, 11.1685078 60.1420249, 11.1685775 60.1420198, 11.1686251 60.1420132, 11.1687029 60.1419855, 11.1691669 60.1417368, 11.169401 60.1415885, 11.1697258 60.1413828, 11.1698808 60.1413225, 11.1699924 60.1413351, 11.1701558 60.1413753, 11.1706782 60.1415706, 11.1713215 60.1417814, 11.171405 60.1418088, 11.171481 60.1418321)",,,,
201199385,True,,Furusethgata,unclassified,30,False,20.669,"LINESTRING (11.1705479 60.1436023, 11.1703898 60.143611, 11.1701755 60.1436095)",,,,
"[613954227, 612688862]",False,,Furusethgata,unclassified,30,False,182.211,"LINESTRING (11.1705479 60.1436023, 11.1707708 60.1436314, 11.1712182 60.1436907, 11.1714439 60.1437198, 11.1715576 60.1437334, 11.1716595 60.1437442, 11.1717295 60.1437487, 11.171795 60.1437505, 11.1719862 60.1437498, 11.1720987 60.1437457, 11.1722068 60.1437382, 11.1723088 60.1437275, 11.1724265 60.14371, 11.172513 60.143695, 11.1726367 60.1436691, 11.1727969 60.1436285, 11.1731157 60.1435404, 11.1734298 60.1434468, 11.1736282 60.1433876)",,,,
381965920,False,,Industrivegen,unclassified,,False,139.80100000000002,"LINESTRING (11.1841015 60.1460024, 11.183995 60.1456678, 11.1839697 60.1455949, 11.1839315 60.1454804, 11.1838236 60.1451644, 11.1837335 60.1449031, 11.1836922 60.1447618)",,,,
381965920,False,,Industrivegen,unclassified,,False,54.52,"LINESTRING (11.1836922 60.1447618, 11.1835193 60.1442791)",,,,
32402958,False,,Asfaltvegen,unclassified,,False,260.78,"LINESTRING (11.1836922 60.1447618, 11.1835715 60.1447738, 11.1834113 60.1447879, 11.1820203 60.1449327, 11.1818927 60.1449446, 11.1813921 60.1449817, 11.1812477 60.144992, 11.1805429 60.1450439, 11.1796936 60.1451417, 11.1790657 60.1451988)",,,,
381965920,False,,Industrivegen,unclassified,,True,139.801,"LINESTRING (11.1836922 60.1447618, 11.1837335 60.1449031, 11.1838236 60.1451644, 11.1839315 60.1454804, 11.1839697 60.1455949, 11.183995 60.1456678, 11.1841015 60.1460024)",,,,
381965920,False,,Industrivegen,unclassified,,True,54.52,"LINESTRING (11.1835193 60.1442791, 11.1836922 60.1447618)",,,,
534996130,True,,Industrivegen,unclassified,,False,27.025,"LINESTRING (11.1835193 60.1442791, 11.183425 60.1441629, 11.1833142 60.1440589)",,,,
32402958,False,,Asfaltvegen,unclassified,,True,260.78,"LINESTRING (11.1790657 60.1451988, 11.1796936 60.1451417, 11.1805429 60.1450439, 11.1812477 60.144992, 11.1813921 60.1449817, 11.1818927 60.1449446, 11.1820203 60.1449327, 11.1834113 60.1447879, 11.1835715 60.1447738, 11.1836922 60.1447618)",,,,
"[41175013, 344739887]",False,1556,Ringvegen,secondary,30,True,45.887,"LINESTRING (11.1756163 60.1422837, 11.1755244 60.1421866, 11.1754705 60.1421337, 11.1754037 60.1420702, 11.1753562 60.1420181, 11.1753235 60.1419694, 11.1752915 60.1419056)",,,,
361257433,True,1556,Ringvegen,secondary,30,False,42.053999999999995,"LINESTRING (11.1756163 60.1422837, 11.1757618 60.1423701, 11.1758374 60.1424498, 11.1758686 60.1424816, 11.1759447 60.1425299, 11.1760636 60.1425845)",,,,
4903090,False,,Oberst Kruses veg,residential,,False,228.703,"LINESTRING (11.1733921 60.1455912, 11.1724681 60.1455592, 11.1716313 60.1455306, 11.1709136 60.1455057, 11.1697822 60.145468, 11.1693806 60.14546, 11.1692694 60.1454564)",,,,
32679201,False,,Kjeld Stubs veg,residential,,True,238.861,"LINESTRING (11.1742399 60.1449053, 11.1740312 60.1449007, 11.17354 60.14489, 11.172506 60.1448641, 11.172421 60.144862, 11.1723072 60.1448582, 11.170725 60.144806, 11.1700453 60.1447812, 11.169933 60.1447753)",,,,
361179063,False,,Rådhusvegen,unclassified,30,False,172.364,"LINESTRING (11.1742399 60.1449053, 11.1741872 60.1447518, 11.1741308 60.1445872, 11.1741171 60.1445528, 11.1739125 60.1440372, 11.1737076 60.1434839, 11.1736915 60.1434611, 11.1736735 60.1434412, 11.1736282 60.1433876)",,,,
361179063,False,,Rådhusvegen,unclassified,30,True,129.45100000000002,"LINESTRING (11.1742399 60.1449053, 11.1743448 60.1451795, 11.1743503 60.145194, 11.1744733 60.1454255, 11.1745407 60.1455086, 11.1746037 60.1455711, 11.1746864 60.1456407, 11.1747362 60.145676, 11.1748181 60.1457255, 11.1750782 60.1458505, 11.1752348 60.1459181)",,,,
32679386,False,,Martin Løkens veg,residential,,True,367.911,"LINESTRING (11.1666839 60.1394562, 11.1672337 60.1395177, 11.1676803 60.1395904, 11.1678694 60.1396372, 11.1679928 60.1396686, 11.1681081 60.1396839, 11.1686191 60.1397273, 11.1691461 60.1397624, 11.1694863 60.1397887, 11.1698308 60.1398081, 11.1699649 60.1398155, 11.1700051 60.1398261, 11.1700373 60.1398455, 11.1700521 60.1398759, 11.1700467 60.1399023, 11.1699609 60.1400178, 11.1699535 60.1400472, 11.1699756 60.1400745, 11.1700286 60.1400906, 11.1703914 60.1401573, 11.1709124 60.1402561, 11.1710349 60.140285, 11.1714629 60.140386, 11.1723672 60.1405888, 11.1724446 60.1406017)",,,,
32679395,False,,Erling Grønlands veg,residential,,True,79.386,"LINESTRING (11.1712863 60.1399896, 11.171996 60.140157, 11.1723168 60.1402235, 11.1726018 60.1402719)",,,,
32679442,False,,Hans M. Gystads veg,residential,,False,83.451,"LINESTRING (11.1730132 60.1397624, 11.1726945 60.1396862, 11.1724185 60.1396138, 11.1720107 60.139503, 11.1716897 60.1394043)",,,,
380884579,False,1496,Trondheimsvegen - Jessheim,secondary,50,False,53.618,"LINESTRING (11.1730132 60.1397624, 11.1729998 60.1397833, 11.1728758 60.1399764, 11.17281 60.1401186, 11.1727899 60.1401744, 11.1727749 60.1402288)",,,,
380884579,False,1496,Trondheimsvegen - Jessheim,secondary,50,True,138.37199999999999,"LINESTRING (11.1730132 60.1397624, 11.1730562 60.1396924, 11.1731527 60.1395354, 11.1732788 60.13933, 11.1734677 60.1390133, 11.173496 60.1389668, 11.1735396 60.1388836, 11.1735825 60.1387584, 11.1736154 60.1385588)",,,,
32679442,False,,Hans M. Gystads veg,residential,,False,119.826,"LINESTRING (11.1716897 60.1394043, 11.1708802 60.1393394, 11.1704738 60.139304, 11.1704329 60.139297, 11.1704054 60.1392856, 11.1703873 60.1392686, 11.1703867 60.1392479, 11.1703961 60.1392265, 11.1706026 60.1388786)",,,,
32679442,False,,Hans M. Gystads veg,residential,,True,83.451,"LINESTRING (11.1716897 60.1394043, 11.1720107 60.139503, 11.1724185 60.1396138, 11.1726945 60.1396862, 11.1730132 60.1397624)",,,,
32679476,False,,Solbergsvingen,residential,,False,85.60100000000001,"LINESTRING (11.1716897 60.1394043, 11.17165 60.1393487, 11.1716178 60.1392579, 11.1716004 60.139109, 11.1716019 60.1390269, 11.1716031 60.1389621, 11.1716205 60.1388913, 11.1716487 60.1388272, 11.1717237 60.1387238, 11.1717358 60.138707, 11.1717734 60.1386523)",,,,
32679442,False,,Hans M. Gystads veg,residential,,True,119.826,"LINESTRING (11.1706026 60.1388786, 11.1703961 60.1392265, 11.1703867 60.1392479, 11.1703873 60.1392686, 11.1704054 60.1392856, 11.1704329 60.139297, 11.1704738 60.139304, 11.1708802 60.1393394, 11.1716897 60.1394043)",,,,
32679500,False,,Verkensvegen,residential,,False,394.2250000000001,"LINESTRING (11.1736154 60.1385588, 11.1735037 60.1385575, 11.1734062 60.1385645, 11.1733123 60.1385812, 11.1730367 60.1386325, 11.1728328 60.1386536, 11.1726022 60.1386549, 11.1724138 60.1386443, 11.1721435 60.1386206, 11.1719283 60.1385959, 11.1718284 60.1385725, 11.1717761 60.1385451, 11.1717238 60.1385097, 11.171515 60.138343, 11.1714562 60.138296, 11.1713851 60.1382543, 11.1712986 60.1382179, 11.1712322 60.1381975, 11.1711162 60.1381782, 11.1709815 60.1381725, 11.1708138 60.1381839, 11.1704661 60.1382255, 11.1697161 60.138281, 11.1690187 60.1383221, 11.1688719 60.1383354, 11.1687586 60.1383571, 11.1686452 60.1383949, 11.1680625 60.1385715, 11.1676471 60.1387009, 11.1672711 60.138855)",,,,
380884579,False,1496,Trondheimsvegen - Jessheim,secondary,50,False,138.37199999999996,"LINESTRING (11.1736154 60.1385588, 11.1735825 60.1387584, 11.1735396 60.1388836, 11.173496 60.1389668, 11.1734677 60.1390133, 11.1732788 60.13933, 11.1731527 60.1395354, 11.1730562 60.1396924, 11.1730132 60.1397624)",,,,
380884579,False,1496,Trondheimsvegen - Jessheim,secondary,50,True,38.022999999999996,"LINESTRING (11.1736154 60.1385588, 11.173614 60.1384683, 11.1735933 60.1383368, 11.1735491 60.1382193)",,,,
32679500,False,,Verkensvegen,residential,,True,394.22499999999997,"LINESTRING (11.1672711 60.138855, 11.1676471 60.1387009, 11.1680625 60.1385715, 11.1686452 60.1383949, 11.1687586 60.1383571, 11.1688719 60.1383354, 11.1690187 60.1383221, 11.1697161 60.138281, 11.1704661 60.1382255, 11.1708138 60.1381839, 11.1709815 60.1381725, 11.1711162 60.1381782, 11.1712322 60.1381975, 11.1712986 60.1382179, 11.1713851 60.1382543, 11.1714562 60.138296, 11.171515 60.138343, 11.1717238 60.1385097, 11.1717761 60.1385451, 11.1718284 60.1385725, 11.1719283 60.1385959, 11.1721435 60.1386206, 11.1724138 60.1386443, 11.1726022 60.1386549, 11.1728328 60.1386536, 11.1730367 60.1386325, 11.1733123 60.1385812, 11.1734062 60.1385645, 11.1735037 60.1385575, 11.1736154 60.1385588)",,,,
32679631,False,,Cathinka Guldbergsveg,residential,,False,49.8,"LINESTRING (11.1709564 60.1375614, 11.1706042 60.1371493)",,,,
32679631,False,,Cathinka Guldbergsveg,residential,,True,170.897,"LINESTRING (11.1709564 60.1375614, 11.1711301 60.137766, 11.1712906 60.1379358, 11.1713322 60.1379688, 11.1713838 60.1380032, 11.1714716 60.1380309, 11.1715501 60.1380433, 11.171652 60.1380523, 11.1720979 60.1380502, 11.1726291 60.1380577, 11.1728121 60.1380603, 11.1729006 60.138056, 11.1729345 60.1380513, 11.1729918 60.1380433, 11.1732191 60.1379939, 11.173429 60.1379658)",,,,
32679631,False,,Cathinka Guldbergsveg,residential,,True,49.8,"LINESTRING (11.1706042 60.1371493, 11.1709564 60.1375614)",,,,
32679696,False,,Veslevegen,residential,,False,93.77900000000001,"LINESTRING (11.1706042 60.1371493, 11.1694801 60.1372901, 11.1689805 60.1373849)",,,,
32679696,False,,Veslevegen,residential,,True,93.77900000000001,"LINESTRING (11.1689805 60.1373849, 11.1694801 60.1372901, 11.1706042 60.1371493)",,,,
32680079,False,,Gotaasalléen,residential,,False,108.185,"LINESTRING (11.1738277 60.1405492, 11.1738874 60.1404884, 11.1739567 60.1404177, 11.1741659 60.1402074, 11.1742933 60.1401153, 11.1744757 60.1400204, 11.17476 60.1398996, 11.1749523 60.1398197, 11.1750108 60.1397954)",,,,
"[344739891, 860492429]",False,,Gotaasalleen,tertiary,50,False,59.055,"LINESTRING (11.1738277 60.1405492, 11.1735641 60.1404952, 11.1734221 60.140463, 11.1730309 60.1403742, 11.1728528 60.1403338)",,,,
344739891,False,,Gotaasalleen,tertiary,50,True,108.51899999999999,"LINESTRING (11.1738277 60.1405492, 11.1744022 60.1406777, 11.1745138 60.1407007, 11.1746629 60.1407438, 11.1748056 60.1407979, 11.1749636 60.1409134, 11.1749944 60.1409731, 11.1750445 60.1411309, 11.1750533 60.1411967)",,,,
32680079,False,,Gotaasalléen,residential,,True,108.185,"LINESTRING (11.1750108 60.1397954, 11.1749523 60.1398197, 11.17476 60.1398996, 11.1744757 60.1400204, 11.1742933 60.1401153, 11.1741659 60.1402074, 11.1739567 60.1404177, 11.1738874 60.1404884, 11.1738277 60.1405492)",,,,
344739884,False,,Dampsaga allé,unclassified,30,True,6.165,"LINESTRING (11.1807712 60.1412809, 11.1808052 60.1412281)",,,,
33686212,False,,M. Jul Halvorsens veg,residential,,False,115.215,"LINESTRING (11.1807712 60.1412809, 11.1808813 60.1413058, 11.1809519 60.1413158, 11.1810137 60.1413179, 11.1812231 60.141322, 11.1812555 60.1413248, 11.1812888 60.141334, 11.1813323 60.1413591, 11.1814402 60.1414423, 11.1816475 60.1416173, 11.1821014 60.1419873)",,,,
344739884,False,,Dampsaga allé,unclassified,30,False,116.384,"LINESTRING (11.1807712 60.1412809, 11.1806944 60.1413398, 11.1806012 60.1414012, 11.1805042 60.1414543, 11.1803948 60.1415049, 11.1802376 60.1415698, 11.1793573 60.1419234, 11.179291 60.1419588, 11.1792521 60.141994)",,,,
33686208,False,,Bergstubben,residential,,False,166.722,"LINESTRING (11.1821014 60.1419873, 11.1822969 60.1421518, 11.1824165 60.1422524, 11.1825103 60.1423313, 11.1826858 60.1425029, 11.182831 60.1426603, 11.1829475 60.1428174, 11.183045 60.1429796, 11.1831357 60.1431683, 11.1831606 60.1432199, 11.1832072 60.1433681)",,,,
33686212,False,,M. Jul Halvorsens veg,residential,,True,115.215,"LINESTRING (11.1821014 60.1419873, 11.1816475 60.1416173, 11.1814402 60.1414423, 11.1813323 60.1413591, 11.1812888 60.141334, 11.1812555 60.1413248, 11.1812231 60.141322, 11.1810137 60.1413179, 11.1809519 60.1413158, 11.1808813 60.1413058, 11.1807712 60.1412809)",,,,
33686376,False,,Jacobsgata,residential,,False,158.46099999999998,"LINESTRING (11.1821014 60.1419873, 11.1820173 60.1420261, 11.1818069 60.1421015, 11.1814419 60.1422506, 11.1814248 60.1422573, 11.181101 60.1423834, 11.1807703 60.1425076, 11.1805956 60.1425689, 11.1804946 60.1425992, 11.1803754 60.1426349, 11.1802111 60.1426746, 11.1799454 60.1427389, 11.1798189 60.1427754, 11.1797547 60.142794)",,,,
33686208,False,,Bergstubben,residential,,False,43.156000000000006,"LINESTRING (11.1832072 60.1433681, 11.1833252 60.1437014, 11.1833448 60.1437501)",,,,
33686208,False,,Bergstubben,residential,,True,166.72199999999998,"LINESTRING (11.1832072 60.1433681, 11.1831606 60.1432199, 11.1831357 60.1431683, 11.183045 60.1429796, 11.1829475 60.1428174, 11.182831 60.1426603, 11.1826858 60.1425029, 11.1825103 60.1423313, 11.1824165 60.1422524, 11.1822969 60.1421518, 11.1821014 60.1419873)",,,,
"[881070961, 33686383]",False,,Tomtemoen,residential,,True,191.80499999999998,"LINESTRING (11.1832072 60.1433681, 11.1831226 60.1433719, 11.1829904 60.1433815, 11.1828361 60.1433949, 11.1826497 60.1434183, 11.1824214 60.1434528, 11.181718 60.143595, 11.1809963 60.1437396, 11.180333 60.1438734, 11.1801754 60.1438602, 11.1800983 60.1438469, 11.1799419 60.1438212)",,,,
