osmid,highway,width,oneway,reversed,length,geometry,name,ref,maxspeed,lanes,junction
9630226,residential,4,False,True,73.135,"LINESTRING (10.658856 59.857587, 10.65896 59.857422, 10.6589821 59.8572391, 10.659006 59.857042, 10.659034 59.856939)",,,,,
9630333,residential,,False,False,31.323,"LINESTRING (10.659089 59.854239, 10.658954 59.854176, 10.658766 59.854122, 10.65861 59.854104)",Furuveien,,,,
9630333,residential,,False,True,39.68599999999999,"LINESTRING (10.659089 59.854239, 10.659372 59.85437, 10.65949 59.854449, 10.659583 59.854494)",Furuveien,,,,
191544666,residential,,False,False,87.71600000000001,"LINESTRING (10.659089 59.854239, 10.659057 59.854284, 10.659006 59.854338, 10.658835 59.854548, 10.658449 59.854959)",,,,,
818580965,secondary,,False,True,79.93700000000001,"LINESTRING (10.6530304 59.86064, 10.653514 59.860581, 10.6536618 59.8605567, 10.65383 59.860525, 10.654 59.86048, 10.654158 59.860429, 10.654219 59.860402, 10.654235 59.860391, 10.654271 59.860359, 10.654281 59.860341)",Flaskebekkveien,1413,30,,
43787133,residential,,False,True,138.13699999999997,"LINESTRING (10.6658445 59.859412, 10.665932 59.859368, 10.666159 59.859269, 10.666495 59.859092, 10.666796 59.858922, 10.666938 59.858835, 10.667248 59.858634, 10.66735 59.85858, 10.667446 59.858543, 10.667546 59.85852)",Oksval terrasse,,,,
430171984,residential,,False,False,361.501,"LINESTRING (10.6612999 59.8547202, 10.6613114 59.854679, 10.6613114 59.8546426, 10.661275 59.854584, 10.661104 59.854432, 10.661049 59.854372, 10.660995 59.854285, 10.660953 59.854186, 10.660932 59.854097, 10.66094 59.853984, 10.660951 59.853904, 10.660982 59.853822, 10.661053 59.853712, 10.661123 59.853632, 10.661217 59.853553, 10.661351 59.853455, 10.661438 59.853395, 10.661829 59.85317, 10.661939 59.853116, 10.662004 59.853094, 10.662058 59.853083, 10.662183 59.853064, 10.662294 59.853062, 10.662352 59.853067, 10.662421 59.853083, 10.662488 59.853123, 10.662518 59.853156, 10.662534 59.853196, 10.662527 59.85327, 10.662496 59.853398, 10.662481 59.853495, 10.662478 59.8536, 10.662497 59.853681, 10.662527 59.853745, 10.66259 59.853815, 10.662909 59.854074, 10.663049 59.85418)",Lyngåsveien,,30,,
9633332,residential,,False,False,65.966,"LINESTRING (10.657012 59.853073, 10.657018 59.853232, 10.657043 59.853393, 10.657081 59.853516, 10.657137 59.853621, 10.657153 59.853639, 10.657181 59.853653)",Seljeveien,,30,,
9633332,residential,,False,True,29.192,"LINESTRING (10.657012 59.853073, 10.6569948 59.8529033, 10.6569917 59.8528107)",Seljeveien,,30,,
880240772,living_street,3,False,False,30.374,"LINESTRING (10.657012 59.853073, 10.6571837 59.8530371, 10.6575121 59.8529656)",,,,1,
37978672,secondary,,False,True,9.499,"LINESTRING (10.653488 59.852575, 10.653519 59.852491)",Flaskebekkveien,1413,30,,
871355529,primary,,False,False,30.119,"LINESTRING (10.665503 59.85961, 10.6655735 59.8596735, 10.665671 59.859751, 10.665808 59.8598323)",Vestveien,157,50,2,
871355529,primary,,False,True,76.693,"LINESTRING (10.665503 59.85961, 10.6653903 59.8594933, 10.665249 59.859347, 10.664918 59.858986)",Vestveien,157,50,2,
145114242,primary,,True,False,5.04,"LINESTRING (10.660634 59.855065, 10.660577 59.855056, 10.660551 59.855048)",,157,40,,roundabout
871356105,residential,,False,False,158.716,"LINESTRING (10.663118 59.852477, 10.662921 59.852475, 10.662634 59.852492, 10.662309 59.852518, 10.661988 59.852551, 10.6613204 59.8526429, 10.6611076 59.8526921, 10.6609292 59.8527521, 10.6606106 59.8529005, 10.6605175 59.8529413)",Liljeveien,,30,,
43787132,residential,,False,False,203.18700000000004,"LINESTRING (10.665695 59.857786, 10.665768 59.857871, 10.665804 59.857924, 10.665832 59.857985, 10.665843 59.858031, 10.665842 59.85809, 10.665832 59.858153, 10.665815 59.858203, 10.665769 59.858284, 10.665665 59.858405, 10.665582 59.858485, 10.665479 59.858552, 10.665438 59.858572, 10.665383 59.858585, 10.665339 59.85858, 10.665309 59.85857, 10.66528 59.858549, 10.665196 59.858436, 10.665125 59.858351, 10.664882 59.858084, 10.664619 59.857784, 10.664576 59.857743)",Konvallveien,,30,,
43787132,residential,,False,True,41.451,"LINESTRING (10.665695 59.857786, 10.665507 59.857668, 10.665262 59.857501, 10.665244 59.85749)",Konvallveien,,30,,
871355892,residential,,False,False,41.345,"LINESTRING (10.665695 59.857786, 10.66574 59.85778, 10.665891 59.857747, 10.66624 59.857657, 10.666338 59.857609)",Faret,,,,
145114241,residential,5,False,True,32.449,"LINESTRING (10.659608 59.856973, 10.659241 59.856966, 10.659034 59.856939)",Skogveien,,50,,
871355499,residential,,True,False,12.381,"LINESTRING (10.659608 59.856973, 10.659621 59.856952, 10.659646 59.856933, 10.659682 59.85692, 10.659724 59.856913, 10.659768 59.856913)",,,30,,roundabout
9639702,residential,,False,True,32.979,"LINESTRING (10.668266 59.860414, 10.668195 59.860373, 10.668103 59.860338, 10.667743 59.860302)",Sigurds vei,,,,
165878358,primary,,True,False,64.096,"LINESTRING (10.6629308 59.856651, 10.662768 59.856605, 10.662324 59.856295, 10.6623168 59.8561943)",Vestveien,157,40,,
190356649,primary,,False,False,28.945999999999998,"LINESTRING (10.6629308 59.856651, 10.66298 59.856703, 10.663034 59.856783, 10.6630497 59.8568146, 10.663089 59.856898)",Vestveien,157,40,2,
37978679,primary,5,True,False,13.758999999999999,"LINESTRING (10.666541 59.860032, 10.666517 59.860061, 10.666461 59.860091, 10.666388 59.860107, 10.666366 59.860109)",,156,50,,roundabout
797344354,residential,,False,False,31.165000000000003,"LINESTRING (10.666541 59.860032, 10.666625 59.860043, 10.66672 59.860062, 10.666971 59.860115, 10.667044 59.860127, 10.667064 59.860127)",Mokleiva,,50,,
795531491,primary,,True,False,23.232999999999997,"LINESTRING (10.66042 59.8546735, 10.6604973 59.85471, 10.6605336 59.854746, 10.660697 59.854827)",Vestveien,157,40,,
871356550,primary,,False,True,48.184,"LINESTRING (10.66042 59.8546735, 10.660292 59.8544997, 10.660212 59.8543624, 10.660151 59.854262)",Vestveien,157,40,2,
871356550,primary,,False,False,3.531,"LINESTRING (10.6594537 59.853414, 10.659486 59.8534413)",Vestveien,157,40,2,
9633333,residential,,False,False,130.494,"LINESTRING (10.6594537 59.853414, 10.6592863 59.8534507, 10.659127 59.853486, 10.658954 59.853514, 10.658468 59.853568, 10.6582155 59.8535845, 10.658117 59.853591, 10.657889 59.853612, 10.657311 59.853656, 10.657181 59.853653)",Liljeveien,,50,,
"[168945025, 871356550]",primary,,False,True,146.566,"LINESTRING (10.6594537 59.853414, 10.6593541 59.8533308, 10.6591385 59.8531515, 10.6586153 59.8527148, 10.658243 59.8524086, 10.6580983 59.8522853)",Vestveien,157,"['40', '50']",2,
871356550,primary,,False,True,3.531,"LINESTRING (10.659486 59.8534413, 10.6594537 59.853414)",Vestveien,157,40,2,
871356104,residential,,False,True,80.18700000000001,"LINESTRING (10.659486 59.8534413, 10.6595826 59.8534054, 10.6597665 59.8533273, 10.6600575 59.8531804, 10.6603056 59.8530585, 10.6605175 59.8529413)",Liljeveien,,50,,
871356550,primary,,False,False,98.92500000000001,"LINESTRING (10.659486 59.8534413, 10.6595726 59.8535171, 10.6596915 59.8536323, 10.6598318 59.8537743, 10.6599207 59.8538843, 10.6600102 59.8540096, 10.6600625 59.854096, 10.660151 59.854262)",Vestveien,157,40,2,
9630226,residential,4,False,False,73.13499999999999,"LINESTRING (10.659034 59.856939, 10.659006 59.857042, 10.6589821 59.8572391, 10.65896 59.857422, 10.658856 59.857587)",,,,,
145114241,residential,5,False,False,32.449,"LINESTRING (10.659034 59.856939, 10.659241 59.856966, 10.659608 59.856973)",Skogveien,,50,,
145114241,residential,5,False,True,81.809,"LINESTRING (10.659034 59.856939, 10.6589411 59.8569184, 10.658863 59.856886, 10.658648 59.85681, 10.6584991 59.8567385, 10.6583364 59.856629, 10.658237 59.856548, 10.658179 59.856474, 10.658152 59.856388)",Skogveien,,50,,
168098891,residential,,False,False,119.078,"LINESTRING (10.654453 59.856122, 10.654256 59.856028, 10.653951 59.855885, 10.65345 59.855626, 10.653423 59.855588, 10.653409 59.855529, 10.653425 59.855445, 10.65346 59.855376, 10.653458 59.855337, 10.653442 59.855319, 10.653415 59.855309, 10.653352 59.8553)",,,,,
871355807,residential,5,False,False,163.82500000000005,"LINESTRING (10.654453 59.856122, 10.654418 59.856166, 10.654406 59.856195, 10.654399 59.856235, 10.654404 59.856296, 10.654413 59.856341, 10.654494 59.856526, 10.654498 59.856563, 10.654494 59.856594, 10.654481 59.856625, 10.654401 59.856733, 10.654348 59.856796, 10.654304 59.856865, 10.654282 59.856916, 10.654282 59.856986, 10.654291 59.857019, 10.654376 59.857215, 10.654423 59.857306, 10.654452 59.857344, 10.654478 59.857371, 10.65454 59.857418, 10.654576 59.857441, 10.654711 59.857512)",Øvreveien,,,1,
871355807,residential,5,False,True,22.333,"LINESTRING (10.654453 59.856122, 10.654468 59.856089, 10.654623 59.856008, 10.654667 59.855958)",Øvreveien,,,1,
871355499,residential,,True,False,36.047,"LINESTRING (10.659768 59.856913, 10.65981 59.85692, 10.659845 59.856934, 10.659871 59.856952, 10.659883 59.856973, 10.659881 59.856996, 10.659852 59.857027, 10.659818 59.857041, 10.659777 59.85705, 10.659733 59.857051, 10.65969 59.857046, 10.659653 59.857034, 10.659625 59.857016, 10.65961 59.856995, 10.659608 59.856973)",,,30,,roundabout
871356072,residential,,False,True,151.187,"LINESTRING (10.659768 59.856913, 10.659777 59.856852, 10.659834 59.8566005, 10.6598819 59.8564277, 10.6599671 59.8561305, 10.6600548 59.8557935, 10.660103 59.855564)",Vestoppfaret,,30,,
145114242,primary,,True,False,10.129999999999999,"LINESTRING (10.660551 59.855048, 10.660504 59.855029, 10.660485 59.855017, 10.660456 59.854991, 10.660447 59.854976)",,157,40,,roundabout
"[795531489, 795531490]",residential,5,True,False,36.672000000000004,"LINESTRING (10.660551 59.855048, 10.6603958 59.8550848, 10.660254 59.855106, 10.660269 59.855064, 10.6603177 59.8550284, 10.660447 59.854976)",Vestoppfaret,,30,,
145114242,primary,,True,False,14.557000000000002,"LINESTRING (10.660867 59.855021, 10.660824 59.855042, 10.660772 59.855057, 10.660714 59.855066, 10.660634 59.855065)",,157,40,,roundabout
795531488,primary,,True,False,19.071,"LINESTRING (10.660867 59.855021, 10.660901 59.855126, 10.660911 59.855154, 10.660897 59.85519)",Vestveien,157,40,,
43787156,residential,,False,False,40.89,"LINESTRING (10.6639588 59.8579404, 10.6640302 59.8579229, 10.664576 59.857743)",Tangen terrasse,,50,,
43787156,residential,,False,True,272.80799999999994,"LINESTRING (10.6639588 59.8579404, 10.663894 59.85796, 10.663709 59.858039, 10.663486 59.858144, 10.663229 59.858252, 10.662771 59.85849, 10.66257 59.85863, 10.6623403 59.8588365, 10.661971 59.85924, 10.661761 59.859459, 10.661399 59.859879, 10.661342 59.859961)",Tangen terrasse,,50,,
"[165878361, 190356649]",primary,,False,True,99.60799999999999,"LINESTRING (10.6639588 59.8579404, 10.663666 59.8576238, 10.6634564 59.8573933, 10.663378 59.857308, 10.663294 59.857219, 10.663221 59.857125)",Vestveien,157,40,2,
871355529,primary,,False,False,128.013,"LINESTRING (10.6639588 59.8579404, 10.6640931 59.858089, 10.664328 59.858341, 10.6645624 59.8585984, 10.664685 59.858727, 10.664918 59.858986)",Vestveien,157,50,2,
145114242,primary,,True,False,6.809,"LINESTRING (10.660914 59.854965, 10.660897 59.854995, 10.660867 59.855021)",,157,40,,roundabout
168945025,primary,,False,True,50.24,"LINESTRING (10.6580983 59.8522853, 10.657635 59.851898)",Vestveien,157,50,2,
