osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,tunnel
26713760,Sundgata,residential,False,True,69.5,"LINESTRING (10.2610461 60.1633335, 10.2622625 60.1634897)",,,,,
175763514,Dronningens gate,residential,False,False,76.367,"LINESTRING (10.2610461 60.1633335, 10.2613972 60.1626693)",,,,,
175763514,Dronningens gate,residential,False,True,81.512,"LINESTRING (10.2610461 60.1633335, 10.2606481 60.1640393)",,,,,
26713760,Sundgata,residential,False,False,70.184,"LINESTRING (10.2610461 60.1633335, 10.2599878 60.1632041, 10.2599175 60.1631955, 10.2598141 60.1631829)",,,,,
26552904,Bloms gate,residential,False,True,71.719,"LINESTRING (10.2606481 60.1640393, 10.261899 60.1642087)",,,,,
175763514,Dronningens gate,residential,False,False,81.512,"LINESTRING (10.2606481 60.1640393, 10.2610461 60.1633335)",,,,,
175763514,Dronningens gate,residential,False,True,80.373,"LINESTRING (10.2606481 60.1640393, 10.260273 60.1647376)",,,,,
26552904,Bloms gate,residential,False,False,68.075,"LINESTRING (10.2606481 60.1640393, 10.2599858 60.1639547, 10.2594546 60.1638903)",,,,,
26713760,Sundgata,residential,False,True,5.898,"LINESTRING (10.2597106 60.1631702, 10.2598141 60.1631829)",,,,,
26713760,Sundgata,residential,False,False,144.70600000000002,"LINESTRING (10.2597106 60.1631702, 10.2595794 60.1631535, 10.2595246 60.1631465, 10.2587388 60.1630463, 10.2571768 60.1628472)",,,,,
"[738175769, 309056002]","['Kongens gate', 'Owrens gate']",primary,True,False,185.66900000000004,"LINESTRING (10.2597106 60.1631702, 10.2597552 60.1630861, 10.259891 60.1628297, 10.2599135 60.1627673, 10.2599235 60.1627193, 10.2599219 60.1626786, 10.2599135 60.1626453, 10.259887 60.1626062, 10.259842 60.1625654, 10.2597937 60.1625358, 10.2597593 60.1625117, 10.259696 60.1624878, 10.2596386 60.1624731, 10.2595902 60.1624635, 10.2593655 60.1624252, 10.2589686 60.1623732, 10.2585529 60.1623172, 10.2582559 60.1622848, 10.2581557 60.1622716, 10.2580533 60.1622582, 10.2579916 60.1622469, 10.2578965 60.1622215)",290,40,,1,
31113949,Dronningens gate,residential,False,True,92.708,"LINESTRING (10.2601525 60.1663183, 10.26029 60.165996, 10.2604055 60.1657255, 10.2605469 60.1655089)",,,,2,
309056008,Kirkegata,residential,False,False,49.730000000000004,"LINESTRING (10.2601525 60.1663183, 10.2594308 60.1664778, 10.2593491 60.1665139)",,,,2,
778000688,Sibberns gate,residential,False,True,92.944,"LINESTRING (10.2601525 60.1663183, 10.2602336 60.166328, 10.2615177 60.1664854, 10.261783 60.16652)",,,,,
26552911,Kong Rings gate,tertiary,False,False,144.18,"LINESTRING (10.2561036 60.1649231, 10.2575411 60.1651123, 10.2577265 60.1651377, 10.2579181 60.1651639, 10.2584498 60.1652366, 10.2585284 60.1652473, 10.2586213 60.1652582)",,,,,
26552911,Kong Rings gate,tertiary,False,True,68.815,"LINESTRING (10.2561036 60.1649231, 10.255983 60.1649076, 10.2548991 60.1647685)",,,,,
175594017,,tertiary,False,False,79.47800000000001,"LINESTRING (10.2561036 60.1649231, 10.2561298 60.1648694, 10.2564017 60.164312, 10.2564424 60.1642285)",,,,,
165525033,Stangs gate,primary,False,False,6.265,"LINESTRING (10.2589808 60.164565, 10.2590899 60.1645801)",290,40,,,
165525033,Stangs gate,primary,False,True,145.35500000000002,"LINESTRING (10.2589808 60.164565, 10.258812 60.1645385, 10.2587548 60.1645304, 10.2585155 60.164495, 10.2580602 60.1644355, 10.2578959 60.1644157, 10.2570974 60.1643183, 10.2564424 60.1642285)",290,40,,,
1125279053,Kongens gate,primary,True,False,79.10199999999999,"LINESTRING (10.2589808 60.164565, 10.2590256 60.1644754, 10.2593374 60.1638761)",290,40,,,
27564843,Storgata,secondary,False,True,79.136,"LINESTRING (10.2564424 60.1642285, 10.2565133 60.1640825, 10.2568035 60.1635399)",2869,30,,,
165525033,Stangs gate,primary,False,False,145.355,"LINESTRING (10.2564424 60.1642285, 10.2570974 60.1643183, 10.2578959 60.1644157, 10.2580602 60.1644355, 10.2585155 60.164495, 10.2587548 60.1645304, 10.258812 60.1645385, 10.2589808 60.164565)",290,40,,,
165525033,Stangs gate,primary,False,True,67.081,"LINESTRING (10.2564424 60.1642285, 10.2562617 60.1642033, 10.2560108 60.1641684, 10.2552673 60.1640801)",290,40,,,
175594017,,tertiary,False,True,79.478,"LINESTRING (10.2564424 60.1642285, 10.2564017 60.164312, 10.2561298 60.1648694, 10.2561036 60.1649231)",,,,,
26552911,Kong Rings gate,tertiary,False,False,5.994,"LINESTRING (10.2586213 60.1652582, 10.2587262 60.1652717)",,,,,
26552911,Kong Rings gate,tertiary,False,True,144.18,"LINESTRING (10.2586213 60.1652582, 10.2585284 60.1652473, 10.2584498 60.1652366, 10.2579181 60.1651639, 10.2577265 60.1651377, 10.2575411 60.1651123, 10.2561036 60.1649231)",,,,,
188693675,Kongens gate,primary,True,False,79.607,"LINESTRING (10.2586213 60.1652582, 10.2586569 60.1651863, 10.2589064 60.1647054, 10.2589295 60.1646583, 10.2589808 60.164565)",290,40,,1,
1125279091,Arnemannsveien,primary,False,True,42.577,"LINESTRING (10.2547036 60.1678617, 10.2554659 60.1679147)",290,40,,2,
"[309056000, 708180065, 708180066, 43160710, 708180091]","['Hønefoss bru', 'Fossveien']",residential,False,True,234.425,"LINESTRING (10.2547036 60.1678617, 10.254698 60.1677491, 10.2550123 60.167462, 10.2552859 60.1672131, 10.2553833 60.1671317, 10.2555657 60.1669792, 10.2558663 60.1669433, 10.2559652 60.1671781, 10.2560097 60.1672838, 10.256077 60.1674378, 10.2562706 60.167881)",,,,,
"[738175921, 1125279091, 188693668, 708138703]",Arnemannsveien,primary,False,False,438.392,"LINESTRING (10.2547036 60.1678617, 10.2545759 60.1678572, 10.2544455 60.1678582, 10.2543054 60.1678579, 10.2541947 60.1678636, 10.2540659 60.1678716, 10.2539909 60.1678797, 10.2538615 60.1678993, 10.2536622 60.1679383, 10.2534689 60.1679931, 10.2532785 60.1680588, 10.2531531 60.1681097, 10.2530176 60.1681738, 10.2528508 60.1682655, 10.2527412 60.1683353, 10.2526433 60.1684085, 10.2525806 60.168461, 10.2522663 60.168752, 10.2521539 60.1688456, 10.2520107 60.1689503, 10.2518535 60.1690429, 10.2517372 60.1690969, 10.2516512 60.1691325, 10.2514039 60.1692207, 10.2509036 60.169372, 10.2500709 60.1696107, 10.2500024 60.16963, 10.2499441 60.1696458, 10.2499249 60.169651, 10.2498006 60.1696832, 10.2496167 60.1697251, 10.2494155 60.1697634, 10.2492777 60.1697849, 10.2490295 60.1698176, 10.2483412 60.1698845)",290,"['40', '50']",,2,
27564843,Storgata,secondary,False,False,79.745,"LINESTRING (10.2571768 60.1628472, 10.2568035 60.1635399)",2869,30,,,
"[26713760, 43160706]","['Holmboes gate', 'Sundgata']",residential,False,False,213.332,"LINESTRING (10.2571768 60.1628472, 10.2570527 60.1628305, 10.2559479 60.1626798, 10.2550292 60.1625587, 10.2549286 60.16255, 10.2548649 60.16255, 10.2548099 60.1625573, 10.2547737 60.1625777, 10.2546302 60.1628609, 10.2544587 60.1631761, 10.2544297 60.1632293)",,,,,
26713760,Sundgata,residential,False,True,144.706,"LINESTRING (10.2571768 60.1628472, 10.2587388 60.1630463, 10.2595246 60.1631465, 10.2595794 60.1631535, 10.2597106 60.1631702)",,,,,
27564843,Storgata,secondary,False,True,41.929,"LINESTRING (10.2571768 60.1628472, 10.2573026 60.1626218, 10.2573697 60.1624826)",2869,30,,,
120189795,Norderhovsgata,residential,False,False,79.536,"LINESTRING (10.2552673 60.1640801, 10.2553177 60.163998, 10.2556074 60.1634665, 10.2556488 60.1633905)",,,,,
120189805,Norderhovsgata,secondary,False,True,79.21,"LINESTRING (10.2552673 60.1640801, 10.2549307 60.1647094, 10.2548991 60.1647685)",2868,30,,,
165525033,Stangs gate,primary,False,False,67.081,"LINESTRING (10.2552673 60.1640801, 10.2560108 60.1641684, 10.2562617 60.1642033, 10.2564424 60.1642285)",290,40,,,
"[165525033, 738175814]","['Stangs gate', 'Holmboes gate']",primary,False,True,197.29700000000003,"LINESTRING (10.2552673 60.1640801, 10.254475 60.1639776, 10.2541227 60.1639389, 10.2540383 60.1639424, 10.2539885 60.1639569, 10.2539488 60.1639769, 10.2539209 60.1640015, 10.2539038 60.1640283, 10.2534513 60.1648703, 10.2534009 60.1649203, 10.2533608 60.1649457, 10.2533135 60.1649684, 10.253246 60.1649896)",290,40,,,
26552911,Kong Rings gate,tertiary,False,False,68.815,"LINESTRING (10.2548991 60.1647685, 10.255983 60.1649076, 10.2561036 60.1649231)",,,,,
120189805,Norderhovsgata,secondary,False,False,79.21,"LINESTRING (10.2548991 60.1647685, 10.2549307 60.1647094, 10.2552673 60.1640801)",2868,30,,,
120189805,Norderhovsgata,secondary,False,True,104.861,"LINESTRING (10.2548991 60.1647685, 10.2544861 60.1655323, 10.2544378 60.1656143, 10.2543985 60.1656576, 10.2543805 60.1656745)",2868,30,,,
309056008,Kirkegata,residential,False,True,5.884,"LINESTRING (10.2580842 60.1662874, 10.2581843 60.1663053)",,,,2,
309056008,Kirkegata,residential,False,False,117.75299999999999,"LINESTRING (10.2580842 60.1662874, 10.2579749 60.1662694, 10.2578592 60.16625, 10.2574805 60.1661864, 10.2569818 60.1661009, 10.2564146 60.1660082, 10.2560572 60.1659662)",,,,2,
"[1125279057, 1125279058]",Kongens gate,primary,True,False,118.26100000000001,"LINESTRING (10.2580842 60.1662874, 10.2581309 60.1661963, 10.2582484 60.1659487, 10.258369 60.1657409, 10.2585116 60.1654595, 10.2585509 60.165385, 10.2585748 60.1653483, 10.2586213 60.1652582)",290,40,,2,
309056008,Kirkegata,residential,False,True,117.75300000000001,"LINESTRING (10.2560572 60.1659662, 10.2564146 60.1660082, 10.2569818 60.1661009, 10.2574805 60.1661864, 10.2578592 60.16625, 10.2579749 60.1662694, 10.2580842 60.1662874)",,,,2,
32499339,Telegrafalleen,residential,False,False,85.646,"LINESTRING (10.2531412 60.1623275, 10.2531595 60.1626574, 10.2531905 60.1630364, 10.2531838 60.1630972)",,,,,
175763514,Dronningens gate,residential,False,True,76.367,"LINESTRING (10.2613972 60.1626693, 10.2610461 60.1633335)",,,,,
175763507,Owrens gate,residential,False,False,71.272,"LINESTRING (10.2613972 60.1626693, 10.2617934 60.1627261, 10.2618713 60.1627376, 10.2626391 60.1628396)",,,,,
26552904,Bloms gate,residential,False,True,6.673,"LINESTRING (10.2593374 60.1638761, 10.2594546 60.1638903)",,,,,
"[1125279052, 1125279053]",Kongens gate,primary,True,False,81.16300000000001,"LINESTRING (10.2593374 60.1638761, 10.2593958 60.1637684, 10.2596591 60.163268, 10.2596731 60.1632415, 10.2597106 60.1631702)",290,40,,2,
43160706,Holmboes gate,residential,False,False,72.375,"LINESTRING (10.2544297 60.1632293, 10.2544048 60.1632747, 10.2540232 60.1638479)",,,,,
"[26713760, 43160706]","['Holmboes gate', 'Sundgata']",residential,False,True,213.332,"LINESTRING (10.2544297 60.1632293, 10.2544587 60.1631761, 10.2546302 60.1628609, 10.2547737 60.1625777, 10.2548099 60.1625573, 10.2548649 60.16255, 10.2549286 60.16255, 10.2550292 60.1625587, 10.2559479 60.1626798, 10.2570527 60.1628305, 10.2571768 60.1628472)",,,,,
43160707,Bloms gate,residential,False,False,69.851,"LINESTRING (10.2544297 60.1632293, 10.2546041 60.1632426, 10.2556488 60.1633905)",,,,,
43160707,Bloms gate,residential,False,True,70.536,"LINESTRING (10.2544297 60.1632293, 10.254195 60.1632086, 10.2533555 60.1631078, 10.2531838 60.1630972)",,,,,
43160707,Bloms gate,residential,False,False,66.006,"LINESTRING (10.2556488 60.1633905, 10.2566341 60.163518, 10.2568035 60.1635399)",,,,,
43160707,Bloms gate,residential,False,True,69.851,"LINESTRING (10.2556488 60.1633905, 10.2546041 60.1632426, 10.2544297 60.1632293)",,,,,
120189795,Norderhovsgata,residential,False,True,79.536,"LINESTRING (10.2556488 60.1633905, 10.2556074 60.1634665, 10.2553177 60.163998, 10.2552673 60.1640801)",,,,,
27564843,Storgata,secondary,False,True,79.745,"LINESTRING (10.2568035 60.1635399, 10.2571768 60.1628472)",2869,30,,,
27564843,Storgata,secondary,False,False,79.136,"LINESTRING (10.2568035 60.1635399, 10.2565133 60.1640825, 10.2564424 60.1642285)",2869,30,,,
43160707,Bloms gate,residential,False,True,66.006,"LINESTRING (10.2568035 60.1635399, 10.2566341 60.163518, 10.2556488 60.1633905)",,,,,
"[309056000, 708180065, 708180066, 43160710, 708180091]","['Fossveien', 'Hønefoss bru']",residential,False,False,234.425,"LINESTRING (10.2562706 60.167881, 10.256077 60.1674378, 10.2560097 60.1672838, 10.2559652 60.1671781, 10.2558663 60.1669433, 10.2555657 60.1669792, 10.2553833 60.1671317, 10.2552859 60.1672131, 10.2550123 60.167462, 10.254698 60.1677491, 10.2547036 60.1678617)",,,,,
120192200,Riperbakken,residential,False,False,280.831,"LINESTRING (10.2539865 60.1671508, 10.2538913 60.1671451, 10.2531302 60.1670991, 10.2524596 60.1671044, 10.2520719 60.1670924, 10.2516871 60.1670804, 10.2513226 60.1670244, 10.2509203 60.1669256, 10.2505984 60.1668136, 10.2502336 60.1666508, 10.2494333 60.1663077)",,30,,,
"[309056009, 738175791]","['Stabells gate', 'Flattums gate']",secondary,False,False,198.65300000000002,"LINESTRING (10.2539865 60.1671508, 10.2540242 60.1670894, 10.2541842 60.1669331, 10.2543412 60.1668118, 10.2545085 60.1666914, 10.2545276 60.1666729, 10.254537 60.1666515, 10.254539 60.1666347, 10.2545268 60.1666208, 10.2544548 60.1665904, 10.2539092 60.1664092, 10.25385 60.1663789, 10.2538322 60.166361, 10.2538217 60.1663336, 10.2538243 60.1663122, 10.2538488 60.166266, 10.2540169 60.1660376, 10.2543805 60.1656745)",2868,30,,,
"[708138692, 708138693, 188693673, 738175791, 27564862]","['Stabells gate', 'Soknedalsveien']",secondary,False,True,515.6159999999999,"LINESTRING (10.2539865 60.1671508, 10.2539594 60.1672094, 10.2538163 60.1675825, 10.2538101 60.1675942, 10.2537975 60.1676174, 10.2537526 60.1676564, 10.2536015 60.1677413, 10.2535003 60.1677846, 10.2533971 60.1678211, 10.2533182 60.167849, 10.2531539 60.1679119, 10.2529951 60.1679788, 10.252739 60.1680982, 10.2525014 60.1682295, 10.2523538 60.168327, 10.2522802 60.1683824, 10.2522454 60.1684099, 10.252161 60.1684932, 10.2520391 60.1686379, 10.2519467 60.1687289, 10.2518722 60.1687919, 10.2518112 60.1688329, 10.2517321 60.1688693, 10.2516235 60.1689143, 10.251477 60.168964, 10.2510641 60.1690952, 10.2505659 60.1692535, 10.2500652 60.1694218, 10.2499074 60.1694677, 10.2497647 60.1695081, 10.24972 60.1695234, 10.2495824 60.1695675, 10.2494431 60.1696003, 10.2492941 60.1696265, 10.2491611 60.1696425, 10.2489227 60.1696612, 10.2486934 60.169664, 10.2485784 60.1696616, 10.2483803 60.1696505, 10.2481823 60.1696342, 10.2480221 60.1696245, 10.2477101 60.1696111, 10.247593 60.1696122, 10.2474152 60.1696185, 10.2472308 60.1696341, 10.2471343 60.1696422)",2868,"['40', '30']",,,
120101455,St Olavs gate,secondary,False,False,84.002,"LINESTRING (10.2543805 60.1656745, 10.2543195 60.1656593, 10.2538659 60.165546, 10.2538137 60.1655311, 10.2537532 60.1655055, 10.2536184 60.1654241, 10.2533477 60.1652449, 10.2533117 60.165217, 10.2532717 60.1651861)",2868,30,,,
120189805,Norderhovsgata,secondary,False,False,104.861,"LINESTRING (10.2543805 60.1656745, 10.2543985 60.1656576, 10.2544378 60.1656143, 10.2544861 60.1655323, 10.2548991 60.1647685)",2868,30,,,
"[309056009, 738175791]","['Stabells gate', 'Flattums gate']",secondary,False,True,198.65300000000002,"LINESTRING (10.2543805 60.1656745, 10.2540169 60.1660376, 10.2538488 60.166266, 10.2538243 60.1663122, 10.2538217 60.1663336, 10.2538322 60.166361, 10.25385 60.1663789, 10.2539092 60.1664092, 10.2544548 60.1665904, 10.2545268 60.1666208, 10.254539 60.1666347, 10.254537 60.1666515, 10.2545276 60.1666729, 10.2545085 60.1666914, 10.2543412 60.1668118, 10.2541842 60.1669331, 10.2540242 60.1670894, 10.2539865 60.1671508)",2868,30,,,
"[206371573, 26552911]","['Kong Rings gate', 'Hofgaardsgata']","['residential', 'tertiary']",False,True,533.3310000000001,"LINESTRING (10.2593491 60.1665139, 10.2591639 60.1668605, 10.2590311 60.167117, 10.2590244 60.1671521, 10.2590364 60.1671784, 10.2590619 60.1671984, 10.2591062 60.1672171, 10.2591886 60.1672308, 10.2600416 60.1673349, 10.2601227 60.1673382, 10.2602099 60.1673322, 10.2604868 60.1672948, 10.2606404 60.1672758, 10.2607725 60.1672672, 10.2608711 60.1672655, 10.2609468 60.1672642, 10.2612928 60.1672618, 10.2615375 60.1672632, 10.2615952 60.1672635, 10.2617508 60.1672568, 10.261905 60.1672381, 10.2621196 60.1671961, 10.2622591 60.1671627, 10.262306 60.1671401, 10.2623409 60.1671104, 10.2623758 60.16706, 10.262471 60.1668685, 10.2625287 60.1667311, 10.2625615 60.166627, 10.262595 60.1665069, 10.2626527 60.1659268, 10.2626447 60.1658821, 10.2626199 60.1658437, 10.2625729 60.1658111, 10.2625246 60.1657874, 10.2624542 60.1657687, 10.2624007 60.1657583, 10.2614382 60.1656372, 10.2605469 60.1655089)",,,,,
309056008,Kirkegata,residential,False,False,68.481,"LINESTRING (10.2593491 60.1665139, 10.2583258 60.1663307, 10.2582749 60.1663216, 10.2581843 60.1663053)",,,,2,
309056008,Kirkegata,residential,False,True,49.730000000000004,"LINESTRING (10.2593491 60.1665139, 10.2594308 60.1664778, 10.2601525 60.1663183)",,,,2,
43160707,Bloms gate,residential,False,True,77.503,"LINESTRING (10.2531838 60.1630972, 10.2517829 60.1631005)",,,,,
32499339,Telegrafalleen,residential,False,False,185.862,"LINESTRING (10.2531838 60.1630972, 10.2531559 60.1631664, 10.252915 60.1636669, 10.2528817 60.163736, 10.2528396 60.1638052, 10.2526516 60.1641143, 10.2525251 60.1643222, 10.2523819 60.1645577, 10.2523076 60.1646536, 10.2522469 60.1646983)",,,,,
32499339,Telegrafalleen,residential,False,True,85.646,"LINESTRING (10.2531838 60.1630972, 10.2531905 60.1630364, 10.2531595 60.1626574, 10.2531412 60.1623275)",,,,,
43160707,Bloms gate,residential,False,False,70.536,"LINESTRING (10.2531838 60.1630972, 10.2533555 60.1631078, 10.254195 60.1632086, 10.2544297 60.1632293)",,,,,
26712520,Askveien,primary,False,False,285.609,"LINESTRING (10.24648 60.1638052, 10.2465396 60.1637994, 10.2466636 60.163782, 10.2468509 60.1637458, 10.2471808 60.1636692, 10.247452 60.1636099, 10.2476095 60.1635812, 10.2477071 60.1635677, 10.2479028 60.16355, 10.2480129 60.1635462, 10.2481384 60.1635487, 10.2482737 60.1635566, 10.2484145 60.1635699, 10.2485577 60.1635885, 10.2486908 60.1636113, 10.2488335 60.1636402, 10.2492474 60.1637361, 10.2497289 60.1638624, 10.250041 60.1639526, 10.2503404 60.1640449, 10.2506976 60.1641614, 10.2507359 60.1641739, 10.2511529 60.1643099)",290,40,,,
120189804,Fredrik Brochs vei,residential,False,False,80.15100000000001,"LINESTRING (10.2498955 60.1637881, 10.2499437 60.1637297, 10.2501642 60.1633275, 10.2501968 60.163268, 10.2502916 60.1630952)",,,,,
43160707,Bloms gate,residential,False,False,55.663,"LINESTRING (10.2470363 60.1631585, 10.2474661 60.1631805, 10.2475713 60.1631806, 10.2477081 60.1631725, 10.2478422 60.1631492, 10.2479173 60.1631265, 10.2479956 60.1630946)",,,,,
43160707,Bloms gate,residential,False,False,54.611000000000004,"LINESTRING (10.2479956 60.1630946, 10.2484249 60.1630932, 10.2485389 60.1630928, 10.2489827 60.1630913)",,,,,
43160707,Bloms gate,residential,False,True,55.663,"LINESTRING (10.2479956 60.1630946, 10.2479173 60.1631265, 10.2478422 60.1631492, 10.2477081 60.1631725, 10.2475713 60.1631806, 10.2474661 60.1631805, 10.2470363 60.1631585)",,,,,
739181147,Solbakken,residential,False,False,63.111000000000004,"LINESTRING (10.2479956 60.1630946, 10.2482137 60.1627609, 10.2483336 60.1625526)",,,,,
739181147,Solbakken,residential,False,True,63.111000000000004,"LINESTRING (10.2483336 60.1625526, 10.2482137 60.1627609, 10.2479956 60.1630946)",,,,,
26712520,Askveien,primary,False,False,74.354,"LINESTRING (10.2511529 60.1643099, 10.2518427 60.164551, 10.2520493 60.1646258, 10.2522469 60.1646983)",290,40,,,
26712520,Askveien,primary,False,True,285.609,"LINESTRING (10.2511529 60.1643099, 10.2507359 60.1641739, 10.2506976 60.1641614, 10.2503404 60.1640449, 10.250041 60.1639526, 10.2497289 60.1638624, 10.2492474 60.1637361, 10.2488335 60.1636402, 10.2486908 60.1636113, 10.2485577 60.1635885, 10.2484145 60.1635699, 10.2482737 60.1635566, 10.2481384 60.1635487, 10.2480129 60.1635462, 10.2479028 60.16355, 10.2477071 60.1635677, 10.2476095 60.1635812, 10.247452 60.1636099, 10.2471808 60.1636692, 10.2468509 60.1637458, 10.2466636 60.163782, 10.2465396 60.1637994, 10.24648 60.1638052)",290,40,,,
120189821,Kanidat Færdens vei,residential,False,False,139.477,"LINESTRING (10.2511529 60.1643099, 10.2512084 60.1642778, 10.2512741 60.1641787, 10.2514854 60.1637652, 10.2515504 60.1636283, 10.2517829 60.1631005)",,,,,
120192200,Riperbakken,residential,False,True,50.954,"LINESTRING (10.2479108 60.1657754, 10.248061 60.1658208, 10.2484258 60.1659356, 10.2486777 60.1660286)",,30,,,
120189804,Fredrik Brochs vei,residential,False,True,48.843,"LINESTRING (10.2503152 60.1626561, 10.2502916 60.1630952)",,,,,
43160707,Bloms gate,residential,False,False,82.506,"LINESTRING (10.2502916 60.1630952, 10.2517829 60.1631005)",,,,,
120189804,Fredrik Brochs vei,residential,False,False,48.843,"LINESTRING (10.2502916 60.1630952, 10.2503152 60.1626561)",,,,,
43160707,Bloms gate,residential,False,True,72.41399999999999,"LINESTRING (10.2502916 60.1630952, 10.2498136 60.1630935, 10.2496601 60.1630935, 10.2489827 60.1630913)",,,,,
120189804,Fredrik Brochs vei,residential,False,True,80.151,"LINESTRING (10.2502916 60.1630952, 10.2501968 60.163268, 10.2501642 60.1633275, 10.2499437 60.1637297, 10.2498955 60.1637881)",,,,,
120189811,Andreas Zeiers vei,residential,False,True,72.43299999999999,"LINESTRING (10.2489853 60.1624399, 10.2489851 60.162496, 10.2489842 60.1627295, 10.2489831 60.1629937, 10.2489827 60.1630913)",,,,,
43160707,Bloms gate,residential,False,False,72.41399999999999,"LINESTRING (10.2489827 60.1630913, 10.2496601 60.1630935, 10.2498136 60.1630935, 10.2502916 60.1630952)",,,,,
43160707,Bloms gate,residential,False,True,54.611000000000004,"LINESTRING (10.2489827 60.1630913, 10.2485389 60.1630928, 10.2484249 60.1630932, 10.2479956 60.1630946)",,,,,
120189811,Andreas Zeiers vei,residential,False,False,72.43299999999999,"LINESTRING (10.2489827 60.1630913, 10.2489831 60.1629937, 10.2489842 60.1627295, 10.2489851 60.162496, 10.2489853 60.1624399)",,,,,
120189821,Kanidat Færdens vei,residential,False,True,80.325,"LINESTRING (10.2516676 60.1623805, 10.2516939 60.1626154, 10.2517829 60.1631005)",,,,,
43160707,Bloms gate,residential,False,False,77.503,"LINESTRING (10.2517829 60.1631005, 10.2531838 60.1630972)",,,,,
43160707,Bloms gate,residential,False,True,82.506,"LINESTRING (10.2517829 60.1631005, 10.2502916 60.1630952)",,,,,
120189821,Kanidat Færdens vei,residential,False,False,80.325,"LINESTRING (10.2517829 60.1631005, 10.2516939 60.1626154, 10.2516676 60.1623805)",,,,,
120189821,Kanidat Færdens vei,residential,False,True,139.477,"LINESTRING (10.2517829 60.1631005, 10.2515504 60.1636283, 10.2514854 60.1637652, 10.2512741 60.1641787, 10.2512084 60.1642778, 10.2511529 60.1643099)",,,,,
"[1267506944, 120192214]",Tegleverksveien,"['living_street', 'residential']",False,"[False, True]",270.394,"LINESTRING (10.2516404 60.1677727, 10.2514192 60.167857, 10.250637 60.1677248, 10.2504258 60.1679739, 10.2501424 60.1682012, 10.2499429 60.1682825, 10.2496114 60.1683614, 10.2481136 60.1686748, 10.2479722 60.168674, 10.2478894 60.1686736, 10.2476872 60.1686213)",,,,,
120192200,Riperbakken,residential,False,False,19.773,"LINESTRING (10.2494333 60.1663077, 10.2491463 60.1662017)",,30,,,
120192200,Riperbakken,residential,False,True,280.831,"LINESTRING (10.2494333 60.1663077, 10.2502336 60.1666508, 10.2505984 60.1668136, 10.2509203 60.1669256, 10.2513226 60.1670244, 10.2516871 60.1670804, 10.2520719 60.1670924, 10.2524596 60.1671044, 10.2531302 60.1670991, 10.2538913 60.1671451, 10.2539865 60.1671508)",,30,,,
120192209,Helgeshaugen,residential,False,False,143.74899999999997,"LINESTRING (10.2494333 60.1663077, 10.2497352 60.1661225, 10.2500834 60.1659089, 10.2500995 60.1658715, 10.250086 60.1658378, 10.250062 60.1657781, 10.2499225 60.1657087, 10.249783 60.1655833, 10.2497616 60.1654979, 10.2498141 60.1654137, 10.2500287 60.1653016, 10.2501693 60.1652737)",,,,,
