osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,bridge
654218247,Leinesveien,primary,True,False,59.96600000000001,"LINESTRING (12.6332758 66.0175801, 12.6330529 66.0176287, 12.6325126 66.0177209, 12.6324022 66.0177462, 12.6321292 66.0178423)",17,50,,
25155096,,primary,True,False,7.263,"LINESTRING (12.6321292 66.0178423, 12.6320919 66.0178778, 12.6320486 66.0178979)",17,50,roundabout,
25155096,,primary,True,False,17.476,"LINESTRING (12.6316272 66.0178388, 12.631628 66.0177994, 12.6316605 66.0177656, 12.6317311 66.0177347, 12.6318191 66.0177184)",17,50,roundabout,
654218245,Søvikveien,primary,True,False,48.943,"LINESTRING (12.6316272 66.0178388, 12.6314464 66.0177764, 12.6311459 66.0176525, 12.6310371 66.0175799, 12.6309641 66.0175005)",17,50,,
25155096,,primary,True,False,18.968,"LINESTRING (12.6319156 66.0177165, 12.6320093 66.0177297, 12.6320826 66.017757, 12.632125 66.0177906, 12.6321349 66.0178171, 12.6321292 66.0178423)",17,50,roundabout,
654218249,Leinesveien,primary,True,False,63.415,"LINESTRING (12.6319156 66.0177165, 12.6320045 66.0177051, 12.6329141 66.0176023, 12.633032 66.0175951, 12.6332758 66.0175801)",17,50,,
654218246,Søvikveien,primary,True,False,46.841,"LINESTRING (12.6309641 66.0175005, 12.6310976 66.0175533, 12.6312196 66.0176053, 12.6313591 66.017654, 12.6315088 66.0176859, 12.6318191 66.0177184)",17,50,,
25155096,,primary,True,False,4.385,"LINESTRING (12.6318191 66.0177184, 12.6318504 66.0177161, 12.6319156 66.0177165)",17,50,roundabout,
"[26403725, 26403726]","['Jørgen B. Jacobsens gate', 'Havnegata']",residential,False,False,323.961,"LINESTRING (12.6280913 66.0213407, 12.6272139 66.0212821, 12.6267499 66.0212343, 12.6266633 66.0212254, 12.6259307 66.021118, 12.6256882 66.0210783, 12.6254304 66.0210361, 12.625037 66.0209889, 12.6247921 66.0209439, 12.6246754 66.0209008, 12.6245945 66.0208545, 12.6245655 66.0208038, 12.6245775 66.0207913, 12.6245846 66.0207837, 12.6246304 66.0207682, 12.6247083 66.0207681, 12.6251397 66.0208713, 12.6253718 66.0209098, 12.6260368 66.021002, 12.6262401 66.0210174, 12.6263313 66.0210144, 12.6264531 66.0209928, 12.6265469 66.0209564, 12.6268255 66.0207842, 12.6271028 66.0205787)",,,,
26403725,Havnegata,residential,False,True,150.51100000000002,"LINESTRING (12.6280913 66.0213407, 12.6282403 66.0213507, 12.6285166 66.0213836, 12.6287224 66.0214144, 12.6293395 66.021554, 12.6293845 66.0215642, 12.6298609 66.0216613, 12.6302918 66.0217429, 12.6307962 66.0218611, 12.6310886 66.0219179)",,,,
"[546867634, 654420277]",Torget,"['unclassified', 'residential']",False,"[False, True]",207.257,"LINESTRING (12.6280913 66.0213407, 12.627883 66.0215872, 12.6279151 66.0216504, 12.6289165 66.0218338, 12.62936 66.0219136, 12.6298753 66.0220064, 12.6307248 66.0221594, 12.6308198 66.0221347, 12.6310886 66.0219179)",,,,
185536755,Petter Dass gate,residential,False,True,79.481,"LINESTRING (12.6310787 66.0192169, 12.6304203 66.0195119, 12.6301523 66.0196182, 12.6299376 66.0197209, 12.6298935 66.0197444)",,,,
185536761,Åsgata,residential,False,False,80.268,"LINESTRING (12.6310787 66.0192169, 12.6308697 66.0191391, 12.6305915 66.0190469, 12.6299728 66.0188668, 12.6296465 66.0187936)",,,,
185536761,Åsgata,residential,False,True,91.95400000000001,"LINESTRING (12.6310787 66.0192169, 12.6311879 66.0192526, 12.63175 66.0194004, 12.6326192 66.0196597, 12.6327396 66.0196939)",,,,
61459364,,primary,True,False,8.873000000000001,"LINESTRING (12.640258 66.0231111, 12.6402667 66.0231295, 12.6402688 66.0231494, 12.6402431 66.0231892)",809,50,roundabout,
25358767,Helgelands gate,residential,False,False,49.781,"LINESTRING (12.6364975 66.0228373, 12.6363877 66.0228994, 12.6362227 66.0229928, 12.6358821 66.0231856, 12.6358808 66.0232045)",,,,
25358767,Helgelands gate,residential,False,True,44.193999999999996,"LINESTRING (12.6364975 66.0228373, 12.636581 66.0227823, 12.6368541 66.0226027, 12.6369672 66.0225413, 12.6370269 66.0225034)",,,,
1187804465,Torolv Kveldulvsons gate,residential,True,False,92.91799999999999,"LINESTRING (12.6364975 66.0228373, 12.6366109 66.0228722, 12.6378917 66.0232665, 12.6381366 66.0233419)",,,,
654420254,,primary,False,False,26.610000000000003,"LINESTRING (12.6402067 66.0236415, 12.6401522 66.0236774, 12.6400887 66.0237133, 12.6398688 66.0238374)",809,50,,
654420266,,primary,True,False,47.013999999999996,"LINESTRING (12.6402067 66.0236415, 12.640261 66.0235553, 12.640264 66.0234754, 12.6402402 66.023423, 12.6402037 66.0233875, 12.6401754 66.0233601, 12.6399961 66.0232495)",809,50,,
185536755,Petter Dass gate,residential,False,False,79.481,"LINESTRING (12.6298935 66.0197444, 12.6299376 66.0197209, 12.6301523 66.0196182, 12.6304203 66.0195119, 12.6310787 66.0192169)",,,,
331500445,Syv Søstres gate,residential,False,False,65.942,"LINESTRING (12.6298935 66.0197444, 12.6295921 66.0196401, 12.6290808 66.0194922, 12.6289066 66.0194365, 12.6288078 66.0193907, 12.6287845 66.0193664)",,,,
331500445,Syv Søstres gate,residential,False,True,203.413,"LINESTRING (12.6298935 66.0197444, 12.6300595 66.0198098, 12.6303672 66.0199169, 12.6311122 66.0202102, 12.6314059 66.0203018, 12.6320863 66.0205304, 12.6327769 66.0207439, 12.6330785 66.0208059, 12.6332047 66.0208155, 12.6334437 66.0208266)",,,,
25358753,Håreks gate,tertiary,False,True,25.129,"LINESTRING (12.625186 66.0197171, 12.6256681 66.0198297)",,,,
25358753,Håreks gate,tertiary,False,False,86.99900000000001,"LINESTRING (12.625186 66.0197171, 12.6243699 66.0195379, 12.6241869 66.0195367, 12.6239855 66.0195553, 12.6238033 66.0195928, 12.623458 66.0196778)",,,,
654420265,Sagalundveien,residential,False,False,182.28400000000002,"LINESTRING (12.625186 66.0197171, 12.6252716 66.0196502, 12.6253214 66.0195941, 12.6253933 66.0195042, 12.6253062 66.0194587, 12.625045 66.0193733, 12.6245653 66.0191751, 12.6241324 66.0190118, 12.6234299 66.01877, 12.6228574 66.0185875, 12.6228085 66.0185679)",,,,
158351220,Jektskarveien,residential,False,False,31.657999999999994,"LINESTRING (12.6332028 66.0200325, 12.6332743 66.0200109, 12.633362 66.0199744, 12.6335011 66.0198899, 12.6335679 66.0198432, 12.6336085 66.0198048)",,,,
326331807,Alstenveien,residential,False,False,43.136,"LINESTRING (12.6332028 66.0200325, 12.6328672 66.0197698, 12.6327396 66.0196939)",,,,
326331807,Alstenveien,residential,False,True,22.145,"LINESTRING (12.6332028 66.0200325, 12.633343 66.020117, 12.6334112 66.0202102)",,,,
61459364,,primary,True,False,14.917000000000002,"LINESTRING (12.6400108 66.0230351, 12.6400952 66.0230414, 12.6401577 66.0230549, 12.6402168 66.0230775, 12.640258 66.0231111)",809,50,roundabout,
654420231,,primary,True,False,52.694,"LINESTRING (12.6400108 66.0230351, 12.6400921 66.0229962, 12.6403737 66.0228865, 12.6404783 66.0228288, 12.6407349 66.0226668)",809,50,,
26124854,Torolv Kveldulvsons gate,residential,False,False,95.72200000000001,"LINESTRING (12.6398688 66.0238374, 12.639837 66.0238285, 12.6396082 66.0237641, 12.6392116 66.0236525, 12.6382915 66.0233884, 12.6381366 66.0233419)",,,,
61459368,Torolv Kveldulvsons gate,primary,False,False,65.98,"LINESTRING (12.6398688 66.0238374, 12.6399632 66.0238698, 12.6401155 66.0239185, 12.6407844 66.0241134, 12.6409482 66.0241392, 12.6410871 66.0241548)",809,50,,
654420254,,primary,False,True,26.610000000000003,"LINESTRING (12.6398688 66.0238374, 12.6400887 66.0237133, 12.6401522 66.0236774, 12.6402067 66.0236415)",809,50,,
326331807,Alstenveien,residential,False,False,70.484,"LINESTRING (12.6334437 66.0208266, 12.6334496 66.0207564, 12.6334171 66.0206693, 12.6332857 66.020402, 12.6332752 66.0203435, 12.6334112 66.0202102)",,,,
326331807,Alstenveien,residential,False,True,13.172,"LINESTRING (12.6334437 66.0208266, 12.6333794 66.0208944, 12.6333302 66.0209356)",,,,
331500445,Syv Søstres gate,residential,False,False,203.413,"LINESTRING (12.6334437 66.0208266, 12.6332047 66.0208155, 12.6330785 66.0208059, 12.6327769 66.0207439, 12.6320863 66.0205304, 12.6314059 66.0203018, 12.6311122 66.0202102, 12.6303672 66.0199169, 12.6300595 66.0198098, 12.6298935 66.0197444)",,,,
331539018,Torolv Kveldulvsons gate,tertiary,False,True,21.487,"LINESTRING (12.6217553 66.0193859, 12.6221685 66.0194815)",,,,
61459365,Nessgata,residential,False,False,78.944,"LINESTRING (12.6389821 66.0230217, 12.6390503 66.0229993, 12.6391827 66.0229902, 12.6393253 66.0229867, 12.6396587 66.0229582, 12.639796 66.022932, 12.6399179 66.0229018, 12.6400175 66.0228651, 12.640107 66.022823, 12.6401744 66.0227796, 12.6402266 66.0227302, 12.6402605 66.0226834, 12.6402403 66.0226448)",,,,
185962697,Sjøbergs gate,tertiary,True,False,39.443,"LINESTRING (12.6389821 66.0230217, 12.6391724 66.0230396, 12.6392964 66.0230516, 12.6394253 66.0230578, 12.6398456 66.0230568)",,,,
326331805,Sjøbergs gate,tertiary,False,False,105.568,"LINESTRING (12.6389821 66.0230217, 12.6388176 66.0229865, 12.6385802 66.0229299, 12.6383762 66.0228726, 12.6380017 66.0227675, 12.6374609 66.0226264, 12.6372316 66.0225649, 12.6370269 66.0225034)",,,,
61459364,,primary,True,False,13.696,"LINESTRING (12.6402431 66.0231892, 12.6402001 66.0232145, 12.640138 66.0232347, 12.6400607 66.023247, 12.6399961 66.0232495)",809,50,roundabout,
654420286,,primary,True,False,55.16900000000001,"LINESTRING (12.6402431 66.0231892, 12.6402708 66.0232161, 12.6403532 66.0233224, 12.6403772 66.0233681, 12.6403945 66.0234011, 12.6404167 66.0234948, 12.6404159 66.0235505, 12.6402886 66.023615, 12.6402067 66.0236415)",809,50,,
26403725,Havnegata,residential,False,False,150.51100000000002,"LINESTRING (12.6310886 66.0219179, 12.6307962 66.0218611, 12.6302918 66.0217429, 12.6298609 66.0216613, 12.6293845 66.0215642, 12.6293395 66.021554, 12.6287224 66.0214144, 12.6285166 66.0213836, 12.6282403 66.0213507, 12.6280913 66.0213407)",,,,
"[546867634, 654420277]",Torget,"['residential', 'unclassified']",False,"[False, True]",207.25699999999998,"LINESTRING (12.6310886 66.0219179, 12.6308198 66.0221347, 12.6307248 66.0221594, 12.6298753 66.0220064, 12.62936 66.0219136, 12.6289165 66.0218338, 12.6279151 66.0216504, 12.627883 66.0215872, 12.6280913 66.0213407)",,,,
"[25358763, 26403725]","['Havnegata', 'Torolv Kveldulvsons gate']",residential,False,"[False, True]",263.951,"LINESTRING (12.6310886 66.0219179, 12.6312026 66.021839, 12.6312787 66.0217909, 12.6313406 66.0217088, 12.6314077 66.0216239, 12.6311606 66.0216052, 12.630659 66.0214956, 12.6300129 66.0212849, 12.6298742 66.0212334, 12.6298076 66.0212147, 12.6297151 66.0211887, 12.629536 66.0211456, 12.629065 66.0210378, 12.6285715 66.020935, 12.6281676 66.0208417, 12.6271028 66.0205787)",,,,
185536761,Åsgata,residential,False,True,80.268,"LINESTRING (12.6296465 66.0187936, 12.6299728 66.0188668, 12.6305915 66.0190469, 12.6308697 66.0191391, 12.6310787 66.0192169)",,,,
331500441,Gerhard Folgerøes gate,residential,False,True,32.178,"LINESTRING (12.6296465 66.0187936, 12.6294051 66.0189218, 12.629227 66.0190273)",,,,
331500445,Syv Søstres gate,residential,False,True,65.942,"LINESTRING (12.6287845 66.0193664, 12.6288078 66.0193907, 12.6289066 66.0194365, 12.6290808 66.0194922, 12.6295921 66.0196401, 12.6298935 66.0197444)",,,,
25155101,,primary,False,False,328.369,"LINESTRING (12.6324179 66.0183736, 12.63254 66.0184381, 12.633289 66.0188279, 12.6336617 66.0190324, 12.6356024 66.02013, 12.636321 66.0205276, 12.6365022 66.0206216, 12.6367556 66.0207418)",809,50,,
654420233,,primary,True,False,60.54599999999999,"LINESTRING (12.6324179 66.0183736, 12.6323326 66.0183537, 12.6321587 66.0182541, 12.6320298 66.0181695, 12.6319658 66.0181048, 12.6318967 66.0180346, 12.6318476 66.0179692, 12.631756 66.0179109)",809,50,,
"[331500448, 25358753]","['Håreks gate', 'Sjøbergs gate']",tertiary,False,False,201.384,"LINESTRING (12.6315303 66.0209982, 12.6313682 66.0210003, 12.6312215 66.0210003, 12.6309611 66.0209906, 12.6306979 66.0209694, 12.6303368 66.0209112, 12.6300135 66.020854, 12.6296478 66.0207618, 12.6292729 66.0206761, 12.6289131 66.0205839, 12.6279021 66.0203511, 12.627564 66.0202867, 12.6275087 66.0202876)",,,,
331500448,Sjøbergs gate,tertiary,False,True,82.037,"LINESTRING (12.6315303 66.0209982, 12.6318092 66.0209772, 12.6325565 66.0209293, 12.6329789 66.0209235, 12.6333302 66.0209356)",,,,
61459365,Nessgata,residential,False,True,78.944,"LINESTRING (12.6402403 66.0226448, 12.6402605 66.0226834, 12.6402266 66.0227302, 12.6401744 66.0227796, 12.640107 66.022823, 12.6400175 66.0228651, 12.6399179 66.0229018, 12.639796 66.022932, 12.6396587 66.0229582, 12.6393253 66.0229867, 12.6391827 66.0229902, 12.6390503 66.0229993, 12.6389821 66.0230217)",,,,
61459366,Nessgata,residential,False,False,412.501,"LINESTRING (12.6402403 66.0226448, 12.6401793 66.0226215, 12.6401069 66.0225861, 12.639936 66.0225186, 12.63969 66.0224298, 12.6391448 66.0222482, 12.6387462 66.0221066, 12.638439 66.0219863, 12.6380258 66.0218444, 12.6374263 66.0216518, 12.6365873 66.0213459, 12.6363089 66.0212503, 12.634712 66.0206244, 12.6337823 66.0202808, 12.6336385 66.0202327, 12.6335124 66.0202054, 12.6334112 66.0202102)",,,,
331381733,Nessgata,residential,False,False,49.015,"LINESTRING (12.6402403 66.0226448, 12.640304 66.0226021, 12.6404025 66.0224392, 12.6404863 66.0222661, 12.6404862 66.0222194)",,,,
61459366,Nessgata,residential,False,True,412.50100000000003,"LINESTRING (12.6334112 66.0202102, 12.6335124 66.0202054, 12.6336385 66.0202327, 12.6337823 66.0202808, 12.634712 66.0206244, 12.6363089 66.0212503, 12.6365873 66.0213459, 12.6374263 66.0216518, 12.6380258 66.0218444, 12.638439 66.0219863, 12.6387462 66.0221066, 12.6391448 66.0222482, 12.63969 66.0224298, 12.639936 66.0225186, 12.6401069 66.0225861, 12.6401793 66.0226215, 12.6402403 66.0226448)",,,,
326331807,Alstenveien,residential,False,False,22.145,"LINESTRING (12.6334112 66.0202102, 12.633343 66.020117, 12.6332028 66.0200325)",,,,
326331807,Alstenveien,residential,False,True,70.484,"LINESTRING (12.6334112 66.0202102, 12.6332752 66.0203435, 12.6332857 66.020402, 12.6334171 66.0206693, 12.6334496 66.0207564, 12.6334437 66.0208266)",,,,
61459364,,primary,True,False,17.492,"LINESTRING (12.6397812 66.023199, 12.6397483 66.023164, 12.6397467 66.0231217, 12.6397853 66.0230835, 12.6398456 66.0230568)",809,50,roundabout,
185962696,Sjøbergs gate,tertiary,True,False,41.328,"LINESTRING (12.6397812 66.023199, 12.6396982 66.0231872, 12.6391476 66.023074, 12.6389821 66.0230217)",,,,
25358753,Håreks gate,tertiary,False,True,86.999,"LINESTRING (12.623458 66.0196778, 12.6238033 66.0195928, 12.6239855 66.0195553, 12.6241869 66.0195367, 12.6243699 66.0195379, 12.625186 66.0197171)",,,,
25358763,Torolv Kveldulvsons gate,residential,False,True,96.201,"LINESTRING (12.623458 66.0196778, 12.6234908 66.0197051, 12.6236234 66.0197761, 12.6237963 66.0198477, 12.6239446 66.019885, 12.6251816 66.0201629)",,,,
331539018,Torolv Kveldulvsons gate,tertiary,False,False,63.689,"LINESTRING (12.623458 66.0196778, 12.6233484 66.0196875, 12.6232069 66.0196853, 12.6230794 66.0196688, 12.6226817 66.0195965, 12.6222798 66.0195064, 12.6221685 66.0194815)",,,,
25155101,,primary,False,False,300.341,"LINESTRING (12.6367556 66.0207418, 12.6369732 66.020841, 12.6372732 66.020968, 12.6376046 66.0210967, 12.638083 66.0212657, 12.6388189 66.0214886, 12.6400059 66.0218153, 12.6402772 66.0219022, 12.640523 66.0219983, 12.6406169 66.0220467, 12.6406999 66.0220987, 12.6407632 66.0221509, 12.6408109 66.022199, 12.6408471 66.0222506, 12.6408703 66.0223049, 12.6408867 66.022359, 12.6408869 66.0224124, 12.6408507 66.0225266, 12.6408171 66.0225801, 12.6407349 66.0226668)",809,50,,
25155101,,primary,False,True,328.36899999999997,"LINESTRING (12.6367556 66.0207418, 12.6365022 66.0206216, 12.636321 66.0205276, 12.6356024 66.02013, 12.6336617 66.0190324, 12.633289 66.0188279, 12.63254 66.0184381, 12.6324179 66.0183736)",809,50,,
654420304,Vågenveien,residential,False,False,198.09300000000002,"LINESTRING (12.6367556 66.0207418, 12.6369574 66.0207021, 12.6370618 66.0206948, 12.6371849 66.0206993, 12.6372673 66.020715, 12.6373606 66.0207559, 12.6375573 66.0208711, 12.6377262 66.0209536, 12.637981 66.0210616, 12.6382635 66.0211557, 12.6384921 66.0212122, 12.638858 66.0212878, 12.6397512 66.0215062, 12.6399495 66.0215335, 12.6401564 66.0215384, 12.6403079 66.021547, 12.6403732 66.0215561)",,,,
61459364,,primary,True,False,11.595,"LINESTRING (12.6399961 66.0232495, 12.6398788 66.0232363, 12.6398266 66.0232207, 12.6397812 66.023199)",809,50,roundabout,
25358753,Håreks gate,tertiary,False,False,97.569,"LINESTRING (12.6275087 66.0202876, 12.6273219 66.0202327, 12.6269943 66.0201486, 12.6263667 66.0200002, 12.6257987 66.019863, 12.6256681 66.0198297)",,,,
"[331500448, 25358753]","['Håreks gate', 'Sjøbergs gate']",tertiary,False,True,201.38400000000001,"LINESTRING (12.6275087 66.0202876, 12.627564 66.0202867, 12.6279021 66.0203511, 12.6289131 66.0205839, 12.6292729 66.0206761, 12.6296478 66.0207618, 12.6300135 66.020854, 12.6303368 66.0209112, 12.6306979 66.0209694, 12.6309611 66.0209906, 12.6312215 66.0210003, 12.6313682 66.0210003, 12.6315303 66.0209982)",,,,
26403726,Jørgen B. Jacobsens gate,residential,False,True,37.233999999999995,"LINESTRING (12.6275087 66.0202876, 12.6274272 66.0203573, 12.6271028 66.0205787)",,,,
26124854,Torolv Kveldulvsons gate,residential,False,True,95.72200000000001,"LINESTRING (12.6381366 66.0233419, 12.6382915 66.0233884, 12.6392116 66.0236525, 12.6396082 66.0237641, 12.639837 66.0238285, 12.6398688 66.0238374)",,,,
654420274,Richard Withs gate,residential,False,False,59.17,"LINESTRING (12.6381366 66.0233419, 12.6380739 66.0233814, 12.6380399 66.0234028, 12.6378959 66.0234804, 12.6376856 66.0235831, 12.6373962 66.0237454, 12.6373551 66.0237684)",,,,
25358753,Håreks gate,tertiary,False,False,25.129,"LINESTRING (12.6256681 66.0198297, 12.625186 66.0197171)",,,,
25358753,Håreks gate,tertiary,False,True,97.56899999999999,"LINESTRING (12.6256681 66.0198297, 12.6257987 66.019863, 12.6263667 66.0200002, 12.6269943 66.0201486, 12.6273219 66.0202327, 12.6275087 66.0202876)",,,,
331500432,Vikabakken,residential,False,True,43.11900000000001,"LINESTRING (12.6256681 66.0198297, 12.6255911 66.0198893, 12.6252725 66.0201113, 12.6251816 66.0201629)",,,,
331381733,Nessgata,residential,False,True,49.015,"LINESTRING (12.6404862 66.0222194, 12.6404863 66.0222661, 12.6404025 66.0224392, 12.640304 66.0226021, 12.6402403 66.0226448)",,,,
25358763,Torolv Kveldulvsons gate,residential,False,False,96.20100000000001,"LINESTRING (12.6251816 66.0201629, 12.6239446 66.019885, 12.6237963 66.0198477, 12.6236234 66.0197761, 12.6234908 66.0197051, 12.623458 66.0196778)",,,,
25358763,Torolv Kveldulvsons gate,residential,False,True,98.47,"LINESTRING (12.6251816 66.0201629, 12.6253883 66.0201948, 12.626293 66.0204062, 12.6271028 66.0205787)",,,,
331500432,Vikabakken,residential,False,False,43.119,"LINESTRING (12.6251816 66.0201629, 12.6252725 66.0201113, 12.6255911 66.0198893, 12.6256681 66.0198297)",,,,
331500432,Vikabakken,residential,False,True,45.21,"LINESTRING (12.6251816 66.0201629, 12.6251224 66.0202068, 12.6248419 66.0203758, 12.624684 66.0204604, 12.6245931 66.0204886)",,,,
654420265,Sagalundveien,residential,False,True,182.28400000000002,"LINESTRING (12.6228085 66.0185679, 12.6228574 66.0185875, 12.6234299 66.01877, 12.6241324 66.0190118, 12.6245653 66.0191751, 12.625045 66.0193733, 12.6253062 66.0194587, 12.6253933 66.0195042, 12.6253214 66.0195941, 12.6252716 66.0196502, 12.625186 66.0197171)",,,,
61459364,,primary,True,False,7.965999999999999,"LINESTRING (12.6398456 66.0230568, 12.6399244 66.0230399, 12.6400108 66.0230351)",809,50,roundabout,
654420304,Vågenveien,residential,False,True,198.09300000000002,"LINESTRING (12.6403732 66.0215561, 12.6403079 66.021547, 12.6401564 66.0215384, 12.6399495 66.0215335, 12.6397512 66.0215062, 12.638858 66.0212878, 12.6384921 66.0212122, 12.6382635 66.0211557, 12.637981 66.0210616, 12.6377262 66.0209536, 12.6375573 66.0208711, 12.6373606 66.0207559, 12.6372673 66.020715, 12.6371849 66.0206993, 12.6370618 66.0206948, 12.6369574 66.0207021, 12.6367556 66.0207418)",,,,
331500441,Gerhard Folgerøes gate,residential,False,False,32.178,"LINESTRING (12.629227 66.0190273, 12.6294051 66.0189218, 12.6296465 66.0187936)",,,,
654420274,Richard Withs gate,residential,False,True,59.17,"LINESTRING (12.6373551 66.0237684, 12.6373962 66.0237454, 12.6376856 66.0235831, 12.6378959 66.0234804, 12.6380399 66.0234028, 12.6380739 66.0233814, 12.6381366 66.0233419)",,,,
331500432,Vikabakken,residential,False,False,45.21,"LINESTRING (12.6245931 66.0204886, 12.624684 66.0204604, 12.6248419 66.0203758, 12.6251224 66.0202068, 12.6251816 66.0201629)",,,,
185536761,Åsgata,residential,False,False,91.954,"LINESTRING (12.6327396 66.0196939, 12.6326192 66.0196597, 12.63175 66.0194004, 12.6311879 66.0192526, 12.6310787 66.0192169)",,,,
326331807,Alstenveien,residential,False,True,43.136,"LINESTRING (12.6327396 66.0196939, 12.6328672 66.0197698, 12.6332028 66.0200325)",,,,
61459359,Syv Søstres gate,tertiary,False,True,245.03300000000002,"LINESTRING (12.6333302 66.0209356, 12.6340978 66.0211774, 12.6346689 66.0213501, 12.6349994 66.0214571, 12.6356455 66.0216919, 12.6358509 66.0218047, 12.6360424 66.0219098, 12.6362755 66.022013, 12.6367309 66.0222867, 12.636902 66.0223889, 12.6370291 66.0224645, 12.6370269 66.0225034)",,,,
326331807,Alstenveien,residential,False,False,13.172,"LINESTRING (12.6333302 66.0209356, 12.6333794 66.0208944, 12.6334437 66.0208266)",,,,
331500448,Sjøbergs gate,tertiary,False,False,82.03699999999999,"LINESTRING (12.6333302 66.0209356, 12.6329789 66.0209235, 12.6325565 66.0209293, 12.6318092 66.0209772, 12.6315303 66.0209982)",,,,
"[331500435, 125562038]","['Håreks gate', 'Klokkevikgata']",residential,False,"[False, True]",113.153,"LINESTRING (12.6239733 66.0194329, 12.6233587 66.0192915, 12.6226643 66.0191301, 12.6225084 66.0192246, 12.6223515 66.0193429, 12.6221685 66.0194815)",,,,
158351220,Jektskarveien,residential,False,False,291.67199999999997,"LINESTRING (12.6336085 66.0198048, 12.6336526 66.0197504, 12.6336919 66.0196575, 12.6336923 66.0196101, 12.6336635 66.0195622, 12.6336158 66.019519, 12.6334612 66.0194237, 12.6333808 66.0193648, 12.6329856 66.0190141, 12.6325053 66.0186751, 12.6324069 66.0186222, 12.6315938 66.0182559, 12.6312168 66.0180628, 12.630991 66.0179282, 12.6308131 66.0178009, 12.6306748 66.0176775, 12.6305942 66.0175642)",,,,
158351220,Jektskarveien,residential,False,True,31.657999999999998,"LINESTRING (12.6336085 66.0198048, 12.6335679 66.0198432, 12.6335011 66.0198899, 12.633362 66.0199744, 12.6332743 66.0200109, 12.6332028 66.0200325)",,,,
189277908,Lavollgata,residential,False,False,89.921,"LINESTRING (12.6336085 66.0198048, 12.6336616 66.0198176, 12.6342263 66.0199852, 12.63448 66.0200806, 12.6346775 66.0201869, 12.6348088 66.0202697, 12.6349618 66.0203807)",,,,
