osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,lanes
198809170,Meierigata,unclassified,40,False,True,29.989,"LINESTRING (17.9780752 69.2278944, 17.9781763 69.2276271)",,,
198809170,Meierigata,unclassified,40,False,False,86.89099999999999,"LINESTRING (17.9780752 69.2278944, 17.9779422 69.2281766, 17.9778345 69.2284177, 17.977743 69.2286668)",,,
"[292220626, 292220636, 621979693]",Erling Nilssens vei,residential,,False,True,401.57,"LINESTRING (17.9780752 69.2278944, 17.9784802 69.2279239, 17.9786009 69.2279467, 17.9786392 69.2279694, 17.9786783 69.2280112, 17.978686 69.2280653, 17.978656 69.2282857, 17.9786699 69.2283483, 17.9787702 69.2285048, 17.9788465 69.2285741, 17.9789941 69.2286471, 17.9792916 69.228701, 17.9796101 69.2287161, 17.9798052 69.2287056, 17.9799848 69.2286804, 17.9800926 69.2286419, 17.9801164 69.2285941, 17.980108 69.2285462, 17.9801396 69.2284887, 17.9802161 69.2284506, 17.9803374 69.2284372, 17.9804755 69.2284318, 17.9806499 69.228442, 17.9812254 69.2285054, 17.9819706 69.2285544, 17.9824929 69.2285822, 17.9830148 69.2286253, 17.9835045 69.2286733, 17.9839058 69.2287041, 17.9845496 69.2287145, 17.9848436 69.2287373, 17.9852266 69.2288007, 17.9854817 69.2288528, 17.9855521 69.2288686, 17.9857998 69.2289038)",,,
154787969,Kirkeveien,residential,,False,True,19.162,"LINESTRING (17.9881569 69.2335931, 17.9878867 69.233578, 17.9876751 69.2335849)",,,
154791909,Idrettsveien,residential,,False,True,117.689,"LINESTRING (17.9800097 69.2339079, 17.9797961 69.2336856, 17.9797127 69.2335757, 17.9796606 69.2334725, 17.9796676 69.2331366, 17.9796131 69.2328683)",,,
621979681,Torggata,unclassified,,False,False,125.73700000000001,"LINESTRING (17.9805221 69.2296695, 17.9785748 69.229865, 17.977611 69.2299808, 17.977502 69.2300159)",,,
1203286955,Bernhard Lunds vei,unclassified,40,False,True,21.722,"LINESTRING (17.9758407 69.228905, 17.9763852 69.2289346)",,,
"[182928138, 182928135]","['Ringveien', 'Bernhard Lunds vei']",unclassified,,False,"[False, True]",427.95400000000006,"LINESTRING (17.972993 69.2287144, 17.9719028 69.2286441, 17.9715259 69.2286246, 17.9713583 69.2286066, 17.971196 69.2285752, 17.9710767 69.2285281, 17.9710244 69.2284819, 17.9710029 69.2284306, 17.9709935 69.228363, 17.971019 69.2283022, 17.9710727 69.2282416, 17.9711558 69.2281937, 17.9713194 69.2281229, 17.9717954 69.2279598, 17.9721402 69.2278551, 17.9728563 69.2276543, 17.973265 69.2275359, 17.9735152 69.2274795, 17.9736412 69.2274576, 17.9738734 69.2274357, 17.9740875 69.2274293, 17.9743409 69.227433, 17.9748442 69.2274512, 17.9758733 69.2275053, 17.9760264 69.2275129, 17.9778399 69.2275994, 17.9781763 69.2276271)",,,
621979653,Rådhusveien,residential,,False,True,67.22699999999999,"LINESTRING (17.9869248 69.230906, 17.9877337 69.2309207, 17.9884778 69.2309052, 17.9885972 69.2308905, 17.9886196 69.2308883)",,,
332545864,Ringveien,unclassified,,False,False,95.455,"LINESTRING (17.9871338 69.2293679, 17.986726 69.2294626, 17.9865717 69.2294618, 17.9862077 69.2292344, 17.9858052 69.2289909, 17.9857998 69.2289038)",,,
332545879,Sven Eidissens vei,residential,,False,True,73.99,"LINESTRING (17.9911151 69.2333793, 17.9909047 69.2332474, 17.9907567 69.2331279, 17.9905461 69.2330131, 17.9903774 69.2329083, 17.9902227 69.2328319, 17.9901809 69.2328039)",,,
332545848,Kirkeveien,residential,,False,False,53.371,"LINESTRING (17.9887493 69.233877, 17.9876751 69.2335849)",,,
332545848,Kirkeveien,residential,,False,True,53.371,"LINESTRING (17.9876751 69.2335849, 17.9887493 69.233877)",,,
154787969,Kirkeveien,residential,,False,False,19.162,"LINESTRING (17.9876751 69.2335849, 17.9878867 69.233578, 17.9881569 69.2335931)",,,
154787969,Kirkeveien,residential,,False,True,32.984,"LINESTRING (17.9876751 69.2335849, 17.9873578 69.2335953, 17.9868407 69.233606)",,,
413354376,Sjøgata,unclassified,30,False,False,14.198,"LINESTRING (17.9915197 69.2282163, 17.9918137 69.2281426)",,,
413354371,Innerneset,unclassified,,False,True,51.638999999999996,"LINESTRING (17.9915197 69.2282163, 17.9912763 69.2281196, 17.990667 69.2278639)",,,
413354376,Sjøgata,unclassified,30,False,True,25.836,"LINESTRING (17.9915197 69.2282163, 17.9913022 69.228253, 17.9911361 69.2282797, 17.990988 69.228343)",,,
413354371,Innerneset,unclassified,,False,False,51.638999999999996,"LINESTRING (17.990667 69.2278639, 17.9912763 69.2281196, 17.9915197 69.2282163)",,,
182928133,Sjøgata,unclassified,,False,True,79.894,"LINESTRING (17.990988 69.228343, 17.9908328 69.2283516, 17.9906328 69.2283686, 17.9903792 69.2283999, 17.989948 69.2284648, 17.9891127 69.2286068)",,,
413354376,Sjøgata,unclassified,30,False,False,25.836,"LINESTRING (17.990988 69.228343, 17.9911361 69.2282797, 17.9913022 69.228253, 17.9915197 69.2282163)",,,
289868309,Skolegata,residential,,False,True,12.85,"LINESTRING (17.9834311 69.2317861, 17.9834532 69.2316708)",,,
154786193,Mellomveien,residential,,False,False,184.41500000000002,"LINESTRING (17.9834311 69.2317861, 17.9831805 69.231773, 17.983031 69.2317652, 17.9827261 69.2317363, 17.9823118 69.2316851, 17.9819065 69.2316257, 17.9815475 69.2315538, 17.9807137 69.2313761, 17.9794686 69.2310763, 17.9793259 69.231032)",,,
289868309,Skolegata,residential,,False,False,143.962,"LINESTRING (17.9834311 69.2317861, 17.9834508 69.2321323, 17.9834658 69.2322236, 17.9835248 69.2323854, 17.9836187 69.2325994, 17.9837246 69.2327891, 17.9838982 69.2330662)",,,
621979697,Storgata,primary,40,False,True,11.925,"LINESTRING (17.9843706 69.2296396, 17.9846709 69.2296523)",86,,
621979697,Storgata,primary,40,False,False,229.559,"LINESTRING (17.9843706 69.2296396, 17.9839658 69.2296128, 17.9825507 69.2295193, 17.9816128 69.2294485, 17.9805223 69.2293359, 17.9803055 69.2293102, 17.9787434 69.2291251)",86,,
1203286955,Bernhard Lunds vei,unclassified,40,False,False,21.722,"LINESTRING (17.9763852 69.2289346, 17.9758407 69.228905)",,,
182928139,Bernhard Lunds vei,unclassified,40,True,False,38.322,"LINESTRING (17.9763852 69.2289346, 17.9768677 69.2289307, 17.9773566 69.2289364)",,,
621979778,Strandveien,primary,40,True,False,101.25999999999999,"LINESTRING (17.9726544 69.2334313, 17.9729493 69.2332977, 17.9734156 69.2330635, 17.9735032 69.2330143, 17.973847 69.2328128, 17.9740556 69.2326702)",86,,
621979792,Larsbakken,residential,,False,False,4.843,"LINESTRING (17.9740556 69.2326702, 17.9741695 69.2326865)",,,
621979778,Strandveien,primary,40,True,False,12.798,"LINESTRING (17.9740556 69.2326702, 17.9741176 69.2326156, 17.9741974 69.232567)",86,,
332545892,Liaveien,residential,,False,True,84.623,"LINESTRING (17.9823015 69.2333425, 17.9821846 69.2332835, 17.9816341 69.2329958, 17.9812597 69.2328111, 17.9811044 69.2327115)",,,
621979754,Hans Karolius vei,unclassified,,True,False,12.258,"LINESTRING (17.9899804 69.230007, 17.9897633 69.2299281)",,,
621979727,Storgata,primary,40,True,False,54.64,"LINESTRING (17.9899804 69.230007, 17.98887 69.2299351, 17.9886177 69.2299179)",86,,
63014548,Storgata,primary,40,True,False,14.252,"LINESTRING (17.9779051 69.2289609, 17.9779244 69.2289922, 17.9779176 69.2290242, 17.9778853 69.2290541, 17.9778303 69.2290795)",86,roundabout,
63014624,Storgata,primary,40,True,False,37.766999999999996,"LINESTRING (17.9779051 69.2289609, 17.9780423 69.2289861, 17.9787434 69.2291251)",86,,
