osmid,name,highway,maxspeed,access,oneway,reversed,length,geometry,lanes,ref,bridge
"[561887716, 561887717, 835594782]",400,primary,,,False,True,527.265,"LINESTRING (15.6466635 78.2232621, 15.6450502 78.2233971, 15.6425892 78.2236186, 15.6419635 78.2236749, 15.6414821 78.2237175, 15.6395906 78.2239055, 15.6381476 78.224073, 15.6364954 78.2242591, 15.6336217 78.2246144, 15.6319248 78.2247813, 15.6302415 78.2249498, 15.6259113 78.2253834)",2,400,yes
427690957,232,residential,,,False,False,33.692,"LINESTRING (15.6562141 78.2187833, 15.655877 78.2189154, 15.6553778 78.2190309)",,,
19843739,232,residential,,,False,False,127.216,"LINESTRING (15.6553778 78.2190309, 15.6519262 78.2193421, 15.6509896 78.2196632)",,,
427690957,232,residential,,,False,True,33.692,"LINESTRING (15.6553778 78.2190309, 15.655877 78.2189154, 15.6562141 78.2187833)",,,
25750180,Hilmar Rekstens Vei,residential,,,False,True,58.389,"LINESTRING (15.6541563 78.2212965, 15.6525809 78.2208814)",,,
19844027,Hilmar Rekstens vei,residential,,,False,False,264.35200000000003,"LINESTRING (15.6541563 78.2212965, 15.6543736 78.2213658, 15.6544841 78.221401, 15.6545263 78.2214921, 15.654391 78.221581, 15.6540676 78.2216668, 15.6530231 78.2218219, 15.6516901 78.2220407, 15.6509525 78.222135, 15.6505351 78.2221841, 15.6492787 78.2223109, 15.6481008 78.2224038, 15.6456792 78.2225889)",,,
25750182,238,residential,,,False,False,158.715,"LINESTRING (15.6541563 78.2212965, 15.6551635 78.2211922, 15.6563596 78.22109, 15.6566516 78.2210615, 15.6591714 78.2208943, 15.6606374 78.2207671)",,,
25750182,238,residential,,,False,True,158.71499999999997,"LINESTRING (15.6606374 78.2207671, 15.6591714 78.2208943, 15.6566516 78.2210615, 15.6563596 78.22109, 15.6551635 78.2211922, 15.6541563 78.2212965)",,,
25750192,,residential,,,False,False,66.861,"LINESTRING (15.6606374 78.2207671, 15.6604621 78.2206559, 15.6598447 78.2201881)",,,
25750192,,residential,,,False,True,66.861,"LINESTRING (15.6598447 78.2201881, 15.6604621 78.2206559, 15.6606374 78.2207671)",,,
25750193,236,residential,,,False,True,168.59,"LINESTRING (15.6598447 78.2201881, 15.658509 78.2202201, 15.6574956 78.2202663, 15.6557803 78.2203707, 15.6528671 78.2206665)",,,
19841073,Vei 500,secondary,,,False,False,78.132,"LINESTRING (15.6456792 78.2225889, 15.6459555 78.2227723, 15.6464787 78.2231169, 15.6466635 78.2232621)",2,500,
19841073,Vei 500,secondary,,,False,True,211.908,"LINESTRING (15.6456792 78.2225889, 15.6432572 78.2211095, 15.6427233 78.2207812)",2,500,
19844027,Hilmar Rekstens vei,residential,,,False,True,264.35200000000003,"LINESTRING (15.6456792 78.2225889, 15.6481008 78.2224038, 15.6492787 78.2223109, 15.6505351 78.2221841, 15.6509525 78.222135, 15.6516901 78.2220407, 15.6530231 78.2218219, 15.6540676 78.2216668, 15.654391 78.221581, 15.6545263 78.2214921, 15.6544841 78.221401, 15.6543736 78.2213658, 15.6541563 78.2212965)",,,
19841327,300,tertiary,,,False,True,447.205,"LINESTRING (15.6259113 78.2253834, 15.6250674 78.225055, 15.6248676 78.2249768, 15.6243181 78.2247846, 15.6240928 78.2246861, 15.6240628 78.2246532, 15.624088 78.2245945, 15.6241548 78.2245375, 15.6242366 78.2244743, 15.6243986 78.2243992, 15.6246883 78.2242306, 15.6253105 78.2239843, 15.6259113 78.2236219, 15.6261527 78.2234741, 15.6265229 78.2233219, 15.6268072 78.2232267, 15.6272525 78.223046, 15.6286955 78.2225752, 15.6291246 78.2224427, 15.6292695 78.2223661, 15.6293178 78.2223168, 15.6293231 78.222262, 15.6292373 78.2221788, 15.6291085 78.2221044, 15.628894 78.2220474, 15.628615 78.2219817, 15.6277311 78.2218371)",,300,
"[561887716, 561887717, 835594782]",400,primary,,,False,False,527.265,"LINESTRING (15.6259113 78.2253834, 15.6302415 78.2249498, 15.6319248 78.2247813, 15.6336217 78.2246144, 15.6364954 78.2242591, 15.6381476 78.224073, 15.6395906 78.2239055, 15.6414821 78.2237175, 15.6419635 78.2236749, 15.6425892 78.2236186, 15.6450502 78.2233971, 15.6466635 78.2232621)",2,400,yes
25094643,Hilmar Rekstens vei,residential,30,yes,False,True,74.31,"LINESTRING (15.6511312 78.2205179, 15.6490233 78.2200066)",,,
25750183,Hilmar Rekstens vei,residential,,,False,False,15.179,"LINESTRING (15.6511312 78.2205179, 15.6515579 78.220623)",,,
25750184,234,residential,,,False,False,302.779,"LINESTRING (15.6511312 78.2205179, 15.6519455 78.2204484, 15.6536447 78.2202252, 15.6556891 78.2200171, 15.6568276 78.2199715, 15.6582588 78.219912, 15.6596861 78.2198306, 15.6598214 78.2198179, 15.6634553 78.2195297)",,,
25750183,Hilmar Rekstens vei,residential,,,False,True,15.179,"LINESTRING (15.6515579 78.220623, 15.6511312 78.2205179)",,,
25750180,Hilmar Rekstens Vei,residential,,,False,False,58.389,"LINESTRING (15.6525809 78.2208814, 15.6541563 78.2212965)",,,
25750193,236,residential,,,False,False,168.59,"LINESTRING (15.6528671 78.2206665, 15.6557803 78.2203707, 15.6574956 78.2202663, 15.658509 78.2202201, 15.6598447 78.2201881)",,,
19843739,232,residential,,,False,False,59.016,"LINESTRING (15.6509896 78.2196632, 15.6503312 78.2198108, 15.6490233 78.2200066)",,,
19843739,232,residential,,,False,True,127.216,"LINESTRING (15.6509896 78.2196632, 15.6519262 78.2193421, 15.6553778 78.2190309)",,,
372340217,232,residential,,,False,False,191.493,"LINESTRING (15.6509896 78.2196632, 15.6513226 78.2196974, 15.6518 78.2198145, 15.652197 78.2198731, 15.6526691 78.2198737, 15.6531174 78.2198735, 15.6560547 78.2196531, 15.6588226 78.2196083)",,,
372340217,232,residential,,,False,True,191.493,"LINESTRING (15.6588226 78.2196083, 15.6560547 78.2196531, 15.6531174 78.2198735, 15.6526691 78.2198737, 15.652197 78.2198731, 15.6518 78.2198145, 15.6513226 78.2196974, 15.6509896 78.2196632)",,,
25750184,234,residential,,,False,True,302.779,"LINESTRING (15.6634553 78.2195297, 15.6598214 78.2198179, 15.6596861 78.2198306, 15.6582588 78.219912, 15.6568276 78.2199715, 15.6556891 78.2200171, 15.6536447 78.2202252, 15.6519455 78.2204484, 15.6511312 78.2205179)",,,
19841136,503,unclassified,,,False,False,280.28700000000003,"LINESTRING (15.6287688 78.2194705, 15.6279016 78.2197554, 15.626952 78.2200741, 15.6260421 78.2203954, 15.6258631 78.2204782, 15.6257558 78.2205527, 15.6256217 78.2206644, 15.6255788 78.220718, 15.6255412 78.2208089, 15.6255466 78.2209053, 15.6256377 78.2210137, 15.6257397 78.2211024, 15.6261011 78.2212934, 15.6265176 78.2214321, 15.6268769 78.2215711, 15.6270111 78.2217594)",,,
