osmid,highway,oneway,reversed,length,geometry,name,maxspeed,ref,junction,lanes
207251487,primary,True,False,73.35300000000001,"LINESTRING (5.647858 58.735992, 5.6480262 58.7359854, 5.648156 58.735976, 5.6488345 58.7359104, 5.6490298 58.7358569, 5.6490838 58.7358429)",Arne Garborgs veg,40,506,,
4351520,residential,False,False,22.126,"LINESTRING (5.64698 58.733307, 5.646899 58.733247, 5.646726 58.733159)",Gamle Hognestadvegen,30,,,
4351520,residential,False,True,151.50400000000002,"LINESTRING (5.64698 58.733307, 5.6471524 58.7334417, 5.647201 58.733503, 5.6472265 58.7335651, 5.64728 58.733752, 5.647446 58.734397, 5.6474936 58.7345764, 5.6474974 58.7346266)",Gamle Hognestadvegen,30,,,
"[799172940, 799172941]",residential,False,False,31.599,"LINESTRING (5.64698 58.733307, 5.647043 58.733268, 5.64709 58.733229, 5.647099 58.733201, 5.647101 58.733134, 5.647095 58.733088, 5.6471 58.733059, 5.647109 58.733043)",Jacob bakars veg,30,,,
4330160,unclassified,False,False,30.25,"LINESTRING (5.643491 58.735246, 5.6434509 58.7352534, 5.6430955 58.7353188, 5.643001 58.735342)",Meierigata,30,,,
4330160,unclassified,False,True,73.42099999999999,"LINESTRING (5.643491 58.735246, 5.644344 58.735084, 5.644682 58.735014)",Meierigata,30,,,
282802582,residential,False,False,198.15800000000002,"LINESTRING (5.643491 58.735246, 5.643557 58.735327, 5.6436385 58.7354074, 5.643708 58.73548, 5.643761 58.735518, 5.643792 58.73553, 5.643833 58.735537, 5.643911 58.735543, 5.644119 58.735513, 5.6448823 58.7353599, 5.64535 58.735267, 5.645533 58.735235, 5.645592 58.735219, 5.64562 58.735207, 5.645648 58.73518, 5.645688 58.735113, 5.645716 58.735076, 5.645745 58.735055, 5.645774 58.735044, 5.645824 58.735036, 5.64626 58.734998)",Smiegata,30,,,
8042457,residential,False,False,35.840999999999994,"LINESTRING (5.642677 58.738667, 5.642849 58.738654, 5.642989 58.738634, 5.643107 58.738587, 5.643212 58.738529)",Brynevegen,30,,,
8418548,residential,False,False,75.559,"LINESTRING (5.642677 58.738667, 5.6427052 58.7390426, 5.642728 58.739346)",Tinghaugvegen,30,,,
"[799171712, 8418548]",residential,False,True,139.93699999999998,"LINESTRING (5.642677 58.738667, 5.6426472 58.7385031, 5.642599 58.738164, 5.642541 58.7377441, 5.642511 58.737606, 5.642475 58.737557, 5.64243 58.737527, 5.6423703 58.7375025, 5.642255 58.73748)",Tinghaugvegen,30,,,
4351543,residential,False,False,112.012,"LINESTRING (5.6482278 58.737282, 5.6484456 58.7372896, 5.649169 58.7372849, 5.6493081 58.7372907, 5.6494654 58.737302, 5.6496531 58.7373192, 5.650152 58.737375)",Vardheivegen,40,,,
8042457,residential,False,True,89.468,"LINESTRING (5.6482278 58.737282, 5.648138 58.737292, 5.648042 58.737306, 5.647853 58.737323, 5.647573 58.737341, 5.647224 58.737362, 5.646853 58.737393, 5.6467 58.737413)",Brynevegen,30,,,
635060351,residential,False,True,48.444,"LINESTRING (5.6482278 58.737282, 5.6482149 58.7372181, 5.6481627 58.7370339, 5.6481125 58.7368505)",Torggata,30,,,
32620902,residential,True,False,29.662999999999997,"LINESTRING (5.642313 58.737363, 5.642303 58.737307, 5.642305 58.73727, 5.642261 58.737098)",Reevegen,30,,,
279556981,residential,False,False,13.527000000000001,"LINESTRING (5.642313 58.737363, 5.642298 58.737422, 5.642255 58.73748)",Reevegen,30,,,
312006994,residential,False,False,36.606,"LINESTRING (5.639786 58.731625, 5.639161 58.731569)",Gudrun Lalands veg,30,,,
24740269,residential,False,False,40.068,"LINESTRING (5.639786 58.731625, 5.639814 58.731483, 5.639819 58.73137, 5.6397889 58.7312666)",Gudrun Lalands veg,30,,,
799171616,residential,False,True,83.496,"LINESTRING (5.639786 58.731625, 5.640699 58.731692, 5.6411239 58.7317214, 5.641219 58.731728)",Gudrun Lalands veg,30,,,
242772217,secondary,True,False,44.65700000000001,"LINESTRING (5.6485339 58.7341454, 5.648595 58.734209, 5.648651 58.734292, 5.6487454 58.7344009, 5.648801 58.734474, 5.648807 58.734497, 5.6488016 58.7345182)",Jernbanegata,30,4380,,
"[635060352, 300117623]",secondary,False,False,282.392,"LINESTRING (5.6485339 58.7341454, 5.6485305 58.7341327, 5.648401 58.733756, 5.6483457 58.7335765, 5.648316 58.73348, 5.648112 58.732815, 5.647969 58.732194, 5.64783 58.731656, 5.6478176 58.7316339)",Jernbanegata,"['40', '30']",4380,,
"[242772219, 799172342]",primary,True,False,61.715999999999994,"LINESTRING (5.6406292 58.7383126, 5.640526 58.738189, 5.640482 58.738159, 5.640355 58.738014, 5.640202 58.737878, 5.6401488 58.7378182)",Jærvegen,50,44,,2
4351520,residential,False,False,25.692,"LINESTRING (5.646169 58.7324, 5.6461345 58.7322347, 5.646128 58.73217)",Gamle Hognestadvegen,30,,,
4351520,residential,False,True,92.36,"LINESTRING (5.646169 58.7324, 5.6461774 58.7324513, 5.646227 58.732664, 5.646252 58.732753, 5.646461 58.732944, 5.6466199 58.7330772, 5.646726 58.733159)",Gamle Hognestadvegen,30,,,
799172197,residential,False,False,57.245,"LINESTRING (5.646169 58.7324, 5.6458733 58.7324015, 5.645767 58.732402, 5.645646 58.73241, 5.64547 58.732437, 5.645325 58.732472, 5.645223 58.732509)",,30,,,
4351523,unclassified,False,False,33.989000000000004,"LINESTRING (5.643606 58.735848, 5.643461 58.735891, 5.643108 58.736011)",Storgata,30,,,
4351523,unclassified,False,True,169.90500000000003,"LINESTRING (5.643606 58.735848, 5.643875 58.735775, 5.644297 58.735689, 5.644803 58.735581, 5.6450137 58.7355427, 5.645133 58.735521, 5.64541 58.735461, 5.645459 58.735456, 5.645552 58.73546, 5.645604 58.735458, 5.645937 58.735391, 5.645998 58.7353832, 5.6460957 58.7353738, 5.6462 58.735365, 5.646369 58.735356)",Storgata,30,,,
282802605,unclassified,False,False,66.30399999999999,"LINESTRING (5.643606 58.735848, 5.643514 58.735752, 5.643113 58.735421, 5.6430599 58.7353836, 5.643001 58.735342)",Øgårdsbakken,30,,,
4362059,residential,False,True,52.373000000000005,"LINESTRING (5.656097 58.732041, 5.655717 58.732033, 5.655301 58.732029, 5.65519 58.732031)",Pastellvegen,30,,,
8042452,residential,False,False,34.598,"LINESTRING (5.656097 58.732041, 5.656102 58.732097, 5.65611 58.732132, 5.656206 58.732292, 5.656216 58.732344)",Pastellvegen,30,,,
32621531,primary,True,False,37.619,"LINESTRING (5.65561 58.735546, 5.6562588 58.7355788)",Arne Garborgs veg,40,506,,
282744252,unclassified,True,False,10.482,"LINESTRING (5.65561 58.735546, 5.6557006 58.7356277)",Røyrvika,30,,,
282744258,residential,False,True,132.82,"LINESTRING (5.646325 58.739997, 5.646319 58.739877, 5.64634 58.739643, 5.646379 58.739349, 5.646383 58.739222, 5.646421 58.738804)",Ørnahaugen,30,,,
4351535,residential,False,False,65.68,"LINESTRING (5.656338 58.736112, 5.656337 58.736161, 5.6563281 58.7362193, 5.6562936 58.7364471, 5.656255 58.736701)",Røyrvika,50,,,
299629048,residential,False,True,40.927,"LINESTRING (5.656338 58.736112, 5.6558996 58.736094, 5.655631 58.736083)",Røyrvika,30,,,
8426281,residential,False,True,93.194,"LINESTRING (5.651765 58.739372, 5.650574 58.738922, 5.6505055 58.7389039, 5.650441 58.7389)",Kuhagen,30,,,
799172491,residential,False,False,48.157,"LINESTRING (5.651765 58.739372, 5.651539 58.739506, 5.651189 58.739685)",Vardmyra,30,,,
799172491,residential,False,True,116.50699999999998,"LINESTRING (5.651765 58.739372, 5.652403 58.739031, 5.652621 58.738925, 5.652712 58.738881, 5.652941 58.738759, 5.653039 58.738699, 5.6530878 58.7386795, 5.653124 58.738665, 5.65319 58.738631)",Vardmyra,30,,,
4351523,unclassified,False,True,57.585,"LINESTRING (5.642245 58.736271, 5.643108 58.736011)",Storgata,30,,,
282802578,living_street,True,False,66.34100000000001,"LINESTRING (5.642245 58.736271, 5.641999 58.73603, 5.641682 58.735751)",Reevegen,30,,,
"[4351536, 300117620, 799171917]","['residential', 'unclassified']",False,"[False, True]",137.243,"LINESTRING (5.652125 58.734542, 5.652105 58.734642, 5.652064 58.734849, 5.652054 58.734911, 5.652035 58.735009, 5.652021 58.735132, 5.6519713 58.7353146, 5.651953 58.735351, 5.651921 58.73538, 5.651859 58.735397, 5.651819 58.735401, 5.651623 58.735398, 5.651286 58.735372, 5.651191 58.735363)",Hulda Garborgs veg,30,,,
799171920,residential,False,True,61.71,"LINESTRING (5.652125 58.734542, 5.6513268 58.7345073, 5.6511821 58.7344947, 5.651063 58.734482)",Kirsten Brynes veg,30,,,
"[4351538, 799171923]",residential,False,"[False, True]",121.29599999999999,"LINESTRING (5.652125 58.734542, 5.6523507 58.734555, 5.65261 58.73457, 5.6528454 58.7345853, 5.6532835 58.7346086, 5.653666 58.734629, 5.653911 58.734641, 5.6541116 58.7346554, 5.6542137 58.7346627)",Kirsten Brynes veg,30,,,
8042463,unclassified,False,False,33.435,"LINESTRING (5.651217 58.735961, 5.651253 58.7360553, 5.6513107 58.7362094, 5.6513281 58.7362561)",Sandtangen,30,,,
635060328,unclassified,True,False,17.858999999999998,"LINESTRING (5.651217 58.735961, 5.651158 58.73593, 5.651151 58.735913, 5.651107 58.735816)",Sandtangen,30,,,
299050293,primary,True,False,3.444,"LINESTRING (5.651107 58.735816, 5.651088 58.735811, 5.651056 58.7358)",,40,506,roundabout,
635060329,unclassified,True,False,28.735,"LINESTRING (5.651188 58.735418, 5.651223 58.735508, 5.651228 58.735553, 5.65125 58.735674)",Hetlandsgata,30,,,
799171918,residential,False,True,6.117999999999999,"LINESTRING (5.651188 58.735418, 5.65119 58.7353815, 5.651191 58.735363)",Hetlandsgata,30,,,
299050293,primary,True,False,9.592,"LINESTRING (5.651279 58.735687, 5.651303 58.735706, 5.651312 58.73572, 5.651318 58.735745, 5.651315 58.735754, 5.651308 58.735768)",,40,506,roundabout,
"[32621673, 799171924]",primary,True,False,141.69100000000003,"LINESTRING (5.651279 58.735687, 5.651367 58.735678, 5.651553 58.735658, 5.651585 58.735654, 5.651761 58.735633, 5.652028 58.735603, 5.652245 58.735583, 5.652719 58.735541, 5.653142 58.735513, 5.6535043 58.7354972, 5.6536879 58.7354592)",Arne Garborgs veg,40,506,,
32620847,primary,True,False,14.038,"LINESTRING (5.6400561 58.7377702, 5.6400378 58.7377401, 5.6400375 58.7377086, 5.6400553 58.7376784, 5.6400896 58.7376523)",,50,44,roundabout,
799171718,residential,False,True,10.356,"LINESTRING (5.650005 58.734944, 5.650107 58.734967, 5.650173 58.734976)",,,,,
4346467,residential,False,True,21.406,"LINESTRING (5.650162 58.735085, 5.650212 58.73522, 5.650208 58.735275)",Hetlandsgata,30,,,
518317465,residential,False,False,24.343,"LINESTRING (5.650162 58.735085, 5.650137 58.73507, 5.650102 58.735059, 5.650015 58.735039, 5.649988 58.735029, 5.649968 58.735017, 5.649951 58.734999, 5.649947 58.734977, 5.649957 58.734924)",,,,,
674320903,residential,False,False,12.29,"LINESTRING (5.650162 58.735085, 5.650156 58.735015, 5.65016 58.734992, 5.650173 58.734976)",Hetlandsgata,30,,,
282802543,secondary,True,False,9.419,"LINESTRING (5.6490447 58.735553, 5.649131 58.7356249)",Jernbanegata,30,4380,,
285154620,secondary,False,False,88.90300000000002,"LINESTRING (5.6490447 58.735553, 5.648967 58.735398, 5.6488914 58.7352333, 5.6488779 58.7352013, 5.648868 58.735178, 5.64885 58.735128, 5.648821 58.735044, 5.648788 58.734948, 5.648763 58.734872, 5.6487449 58.7348129, 5.6487374 58.7347703)",Jernbanegata,30,4380,,
635060350,residential,True,False,8.117,"LINESTRING (5.647794 58.736057, 5.647858 58.735992)",Torggata,30,,,
"[799172336, 207251481, 674757977]",primary,True,False,162.27800000000002,"LINESTRING (5.647794 58.736057, 5.647229 58.736059, 5.646808 58.736084, 5.646532 58.736113, 5.646402 58.736132, 5.64633 58.736142, 5.646249 58.736153, 5.645857 58.736221, 5.645603 58.736273, 5.6450815 58.7363817)",Arne Garborgs veg,40,506,,
32620847,primary,True,False,12.309,"LINESTRING (5.6400896 58.7376523, 5.6401334 58.7376339, 5.6401852 58.7376225, 5.640241 58.7376189, 5.6402851 58.7376218)",,50,44,roundabout,
4351520,residential,False,True,89.165,"LINESTRING (5.646396 58.731381, 5.646372 58.731446, 5.646242 58.731838, 5.6461717 58.7320903, 5.646152 58.732135, 5.646128 58.73217)",Gamle Hognestadvegen,30,,,
260221927,residential,False,False,199.839,"LINESTRING (5.646396 58.731381, 5.646328 58.731381, 5.646266 58.73138, 5.646169 58.731374, 5.644839 58.731261, 5.644493 58.731228, 5.64373 58.731161, 5.642981 58.73109)",Orrevegen,30,,,
799172596,residential,False,False,8.726,"LINESTRING (5.646396 58.731381, 5.646485 58.731371, 5.646545 58.731369)",Gamle Hognestadvegen,30,,,
"[4368442, 799172939]","['unclassified', 'residential']",False,False,267.78099999999995,"LINESTRING (5.642523 58.734907, 5.6424777 58.7348659, 5.641509 58.734077, 5.641205 58.733812, 5.64111 58.733705, 5.641049 58.733619, 5.641016 58.733547, 5.641013 58.733508, 5.641025 58.733481, 5.64105 58.733455, 5.641083 58.733434, 5.64112 58.733416, 5.641178 58.733403, 5.641401 58.733366, 5.64171 58.733312, 5.64176 58.733308, 5.641846 58.733311, 5.641902 58.73332, 5.641959 58.733335, 5.6420829 58.7334313, 5.642201 58.7335231)",Skulegata,30,,,
4368442,unclassified,False,True,55.696,"LINESTRING (5.642523 58.734907, 5.6425693 58.7349493, 5.642643 58.735019, 5.642852 58.735199, 5.6429528 58.7352957, 5.643001 58.735342)",Skulegata,30,,,
"[4368443, 4368444]",unclassified,False,"[False, True]",194.01999999999998,"LINESTRING (5.642523 58.734907, 5.6425996 58.7348745, 5.643264 58.734635, 5.643716 58.7344773, 5.644032 58.734367, 5.6440946 58.7343528, 5.6441416 58.7343504, 5.6441891 58.7343581, 5.6442315 58.7343778, 5.6442614 58.7344133, 5.644582 58.734888, 5.6446432 58.7349651, 5.644682 58.735014)","['Sveinsvollsvegen', 'Ole Tjøttas veg']",30,,,
4368444,unclassified,False,True,91.199,"LINESTRING (5.642523 58.734907, 5.6424535 58.7349332, 5.642224 58.735014, 5.641821 58.735146, 5.6412843 58.7353149, 5.6411841 58.7353419)",Sveinsvollsvegen,30,,,
282744251,unclassified,True,False,8.789,"LINESTRING (5.6555608 58.7356208, 5.65561 58.735546)",Røyrvika,30,,,
282744219,primary,True,False,94.654,"LINESTRING (5.6555608 58.7356208, 5.655257 58.7356001, 5.6550595 58.7355878, 5.65483 58.735581, 5.654546 58.73556, 5.654385 58.735555, 5.654218 58.735554, 5.654049 58.735558, 5.6539318 58.7355729)",Arne Garborgs veg,40,506,,
282744240,residential,False,True,98.775,"LINESTRING (5.641861 58.738752, 5.641887 58.738809, 5.641946 58.739029, 5.642013 58.739206, 5.642044 58.739253, 5.642079 58.739276, 5.642124 58.739294, 5.642169 58.739304, 5.642237 58.739313, 5.642445 58.739328, 5.642728 58.739346)",Strekkjevollen,30,,,
"[4351536, 300117620, 799171917]","['unclassified', 'residential']",False,"[False, True]",137.243,"LINESTRING (5.651191 58.735363, 5.651286 58.735372, 5.651623 58.735398, 5.651819 58.735401, 5.651859 58.735397, 5.651921 58.73538, 5.651953 58.735351, 5.6519713 58.7353146, 5.652021 58.735132, 5.652035 58.735009, 5.652054 58.734911, 5.652064 58.734849, 5.652105 58.734642, 5.652125 58.734542)",Hulda Garborgs veg,30,,,
799171918,residential,False,False,6.117999999999999,"LINESTRING (5.651191 58.735363, 5.65119 58.7353815, 5.651188 58.735418)",Hetlandsgata,30,,,
799171922,residential,False,True,55.901,"LINESTRING (5.651191 58.735363, 5.65117 58.735249, 5.651074 58.734864)",Hetlandsgata,30,,,
4330161,unclassified,False,False,138.94400000000002,"LINESTRING (5.651063 58.734482, 5.6510925 58.7343572, 5.651194 58.733928, 5.6512682 58.7335871, 5.6513279 58.7333035, 5.6513368 58.7332642, 5.6513421 58.7332409)",Hetlandsgata,30,,,
799171920,residential,False,False,61.71,"LINESTRING (5.651063 58.734482, 5.6511821 58.7344947, 5.6513268 58.7345073, 5.652125 58.734542)",Kirsten Brynes veg,30,,,
799171922,residential,False,False,42.707,"LINESTRING (5.651063 58.734482, 5.6510504 58.7345443, 5.651031 58.734656, 5.651039 58.73472, 5.651074 58.734864)",Hetlandsgata,30,,,
299050293,primary,True,False,7.4830000000000005,"LINESTRING (5.651233 58.735813, 5.65122 58.735816, 5.651183 58.735821, 5.6511683 58.7358209, 5.651144 58.735821, 5.651107 58.735816)",,40,506,roundabout,
635060332,unclassified,True,False,16.974,"LINESTRING (5.651233 58.735813, 5.65124 58.735852, 5.651249 58.735907, 5.651252 58.735924, 5.651217 58.735961)",Sandtangen,30,,,
799172195,residential,False,False,11.757,"LINESTRING (5.648719 58.737704, 5.648743 58.737809)",Loen,50,,,
799172195,residential,False,True,12.252,"LINESTRING (5.648719 58.737704, 5.648688 58.737595)",Loen,50,,,
799172346,residential,False,True,76.02199999999999,"LINESTRING (5.648719 58.737704, 5.649147 58.737659, 5.649385 58.737647, 5.649575 58.737649, 5.649857 58.737672, 5.650019 58.737691)",Loen,50,,,
299052834,residential,False,True,19.421,"LINESTRING (5.649897 58.737853, 5.6499551 58.7377908, 5.649981 58.737763, 5.650019 58.737691)",Loen,50,,,
4351543,residential,False,False,106.47500000000001,"LINESTRING (5.650152 58.737375, 5.650941 58.737458, 5.651125 58.737485, 5.651224 58.737504, 5.651286 58.73752, 5.651402 58.737592, 5.651684 58.737802)",Vardheivegen,40,,,
4351543,residential,False,True,112.01199999999999,"LINESTRING (5.650152 58.737375, 5.6496531 58.7373192, 5.6494654 58.737302, 5.6493081 58.7372907, 5.649169 58.7372849, 5.6484456 58.7372896, 5.6482278 58.737282)",Vardheivegen,40,,,
282744233,residential,False,False,35.984,"LINESTRING (5.650152 58.737375, 5.650137 58.737428, 5.650043 58.73764, 5.650019 58.737691)",Loen,50,,,
282744233,residential,False,True,35.984,"LINESTRING (5.650019 58.737691, 5.650043 58.73764, 5.650137 58.737428, 5.650152 58.737375)",Loen,50,,,
299052834,residential,False,False,19.421,"LINESTRING (5.650019 58.737691, 5.649981 58.737763, 5.6499551 58.7377908, 5.649897 58.737853)",Loen,50,,,
799172346,residential,False,False,76.02199999999999,"LINESTRING (5.650019 58.737691, 5.649857 58.737672, 5.649575 58.737649, 5.649385 58.737647, 5.649147 58.737659, 5.648719 58.737704)",Loen,50,,,
4351520,residential,False,False,89.16499999999999,"LINESTRING (5.646128 58.73217, 5.646152 58.732135, 5.6461717 58.7320903, 5.646242 58.731838, 5.646372 58.731446, 5.646396 58.731381)",Gamle Hognestadvegen,30,,,
4351520,residential,False,True,25.692,"LINESTRING (5.646128 58.73217, 5.6461345 58.7322347, 5.646169 58.7324)",Gamle Hognestadvegen,30,,,
4351521,residential,False,True,276.94,"LINESTRING (5.646128 58.73217, 5.6460578 58.732171, 5.645286 58.732181, 5.644824 58.73219, 5.643755 58.7322176, 5.6434081 58.732226, 5.642331 58.732261, 5.641595 58.7322988, 5.641339 58.732313)",Ola Barkveds veg,30,,,
