osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction,access
80499834,49,Opheimsgata,primary,30,False,False,64.78099999999999,"LINESTRING (6.5459026 60.0667256, 6.5450106 60.066796, 6.5449694 60.0667992, 6.544749 60.0668153)",,,,
782796870,49,Opheimsgata,primary,30,True,False,13.224,"LINESTRING (6.5459026 60.0667256, 6.545984 60.066697, 6.5461118 60.06667)",,,,
782796676,,Eitrheimsvegen,residential,50,False,True,79.377,"LINESTRING (6.5415281 60.0701218, 6.5416971 60.0700779, 6.5422775 60.0698306, 6.5426396 60.0696757)",,,,
782796804,,Almerket,unclassified,30,False,True,63.95100000000001,"LINESTRING (6.5475717 60.0699909, 6.5478142 60.0699857, 6.5481065 60.0699795, 6.5484029 60.0699732, 6.5484966 60.0699712, 6.5486039 60.0699612, 6.5487124 60.0699383)",,,,
301585722,,Almerket,residential,50,False,True,67.417,"LINESTRING (6.5487124 60.0699383, 6.548553 60.069495, 6.548494 60.0694153, 6.5484779 60.0693448)",,,,
782796698,,Almerket,tertiary,30,False,False,94.146,"LINESTRING (6.5487124 60.0699383, 6.54874 60.070021, 6.5488684 60.0703846, 6.5488805 60.070473, 6.5488625 60.0705704, 6.5487903 60.0706744, 6.5486967 60.0707596)",,,,
782796804,,Almerket,unclassified,30,False,False,63.951,"LINESTRING (6.5487124 60.0699383, 6.5486039 60.0699612, 6.5484966 60.0699712, 6.5484029 60.0699732, 6.5481065 60.0699795, 6.5478142 60.0699857, 6.5475717 60.0699909)",,,,
"[45583520, 782797037]",,Skulegata,residential,30,False,True,49.232,"LINESTRING (6.5432895 60.0675103, 6.5433333 60.0676248, 6.5434197 60.0679091, 6.5434313 60.0679473)",,,,
782797667,,Bekkjadalen,residential,30,False,False,71.917,"LINESTRING (6.5431389 60.0669516, 6.5430169 60.0666139, 6.5429219 60.066314)",,,,
782797671,49,Opheimsgata,primary,30,False,True,90.68999999999998,"LINESTRING (6.5431389 60.0669516, 6.5432757 60.0669318, 6.5434614 60.0669116, 6.5445439 60.0668303, 6.544749 60.0668153)",,,,
782797672,49,Opheimsgata,primary,30,False,False,149.192,"LINESTRING (6.5431389 60.0669516, 6.5430321 60.066971, 6.542906 60.066998, 6.542796 60.067032, 6.54264 60.067093, 6.5424934 60.0671637, 6.5424049 60.0672187, 6.5423014 60.0672954, 6.542231 60.067373, 6.5421814 60.0674511, 6.5421093 60.0675914, 6.5420291 60.0677536, 6.5418805 60.0680539)",,,,
"[782797080, 782797147, 298472252]",,"['Kriken', 'Bekkjadalen']",residential,50,False,"[False, True]",123.04,"LINESTRING (6.5428488 60.0649589, 6.5427036 60.0650186, 6.5426467 60.0650573, 6.5425968 60.0651029, 6.542569 60.0651517, 6.5425541 60.0652033, 6.5425612 60.0653227, 6.5425946 60.0654037, 6.5427002 60.0656223, 6.5427352 60.0657339, 6.5427805 60.0658736, 6.5428215 60.0660003)",,,,
782797139,,Bygdarbøen,residential,30,False,True,52.278,"LINESTRING (6.5462751 60.0635153, 6.5463244 60.0636531, 6.546322 60.063734, 6.546344 60.063771, 6.546421 60.063835, 6.5464509 60.0638811, 6.5464569 60.0639686)",,,,
"[23260705, 298984618]",,Almerket,"['unclassified', 'tertiary']",50,False,False,94.356,"LINESTRING (6.5456719 60.069505, 6.5457883 60.0695535, 6.545907 60.0695946, 6.5460407 60.0696325, 6.54625 60.069685, 6.5463254 60.0696981, 6.5464302 60.0697047, 6.5464461 60.0696298, 6.5464769 60.0695654, 6.5465918 60.069404, 6.54666 60.069308)",,,,
"[782797027, 298984620]",,Torget,residential,50,False,True,61.739999999999995,"LINESTRING (6.5449593 60.069464, 6.544915 60.069499, 6.5448139 60.0695269, 6.544488 60.069564, 6.5441999 60.0696206, 6.5439378 60.0696538)",,,,
72561299,,Hjøllovegen,residential,30,False,False,39.213,"LINESTRING (6.5506031 60.0635273, 6.5511004 60.063461, 6.5512822 60.0634303)",,,,
"[782797188, 782797189, 72561301]",,Hjøllovegen,residential,"['30', '50']",False,True,136.43,"LINESTRING (6.5506031 60.0635273, 6.5504438 60.0635413, 6.5496368 60.0635677, 6.5494919 60.0635857, 6.5494568 60.063591, 6.5494316 60.0635948, 6.54899 60.063678, 6.548871 60.063679, 6.548607 60.06365, 6.548369 60.063613, 6.548211 60.063589)",yes,,,
782796638,,,residential,,False,True,139.47100000000003,"LINESTRING (6.5495467 60.0717583, 6.5494314 60.0718145, 6.5493482 60.0718359, 6.5492704 60.0718386, 6.5491136 60.0718232, 6.5486047 60.0717731, 6.54815 60.0717283, 6.5478404 60.0716979, 6.5476933 60.0716834, 6.5475404 60.0716553, 6.5474573 60.0716258, 6.5473795 60.0715723, 6.5473419 60.0715402, 6.5473098 60.071492)",,,,
298788890,,Tyssedalsvegen,unclassified,50,False,True,128.89,"LINESTRING (6.5484779 60.0693448, 6.5484208 60.0692832, 6.54838 60.0692672, 6.5483368 60.069237, 6.548238 60.069171, 6.548183 60.069145, 6.548117 60.069129, 6.547878 60.069103, 6.54781 60.069086, 6.547739 60.06906, 6.5476947 60.0690256, 6.5476547 60.0689742, 6.5474885 60.0686947, 6.54744 60.068575, 6.547405 60.068498, 6.5473592 60.0684225)",,,,
301585722,,Almerket,residential,50,False,False,67.417,"LINESTRING (6.5484779 60.0693448, 6.548494 60.0694153, 6.548553 60.069495, 6.5487124 60.0699383)",,,,
"[297563959, 42865749, 782796567]",13,Tyssedalsvegen,trunk,30,False,False,129.18200000000002,"LINESTRING (6.5484779 60.0693448, 6.5485201 60.069314, 6.5485825 60.0692424, 6.5486412 60.0691867, 6.5486978 60.0691561, 6.5487646 60.0691323, 6.54884 60.0691213, 6.5489401 60.0691156, 6.549089 60.06912, 6.54939 60.069131, 6.5502602 60.0691668, 6.550465 60.0691757, 6.5505592 60.069186)",yes,2,,
"[4040560, 1124142676]",13,Tyssedalsvegen,trunk,30,False,True,104.441,"LINESTRING (6.5484779 60.0693448, 6.548429 60.069364, 6.5483385 60.069387, 6.5482471 60.0694006, 6.5480396 60.0694176, 6.5477827 60.0694273, 6.5476083 60.069425, 6.5474217 60.0694157, 6.5472132 60.069397, 6.5469723 60.0693632, 6.54666 60.069308)",,,,
"[782797050, 42865606, 236740511]",,Almerket,"['residential', 'tertiary']","['30', '50']",False,"[False, True]",193.14099999999996,"LINESTRING (6.5473098 60.071492, 6.5472266 60.0714933, 6.5471716 60.0714746, 6.5471314 60.0714478, 6.5470992 60.0713883, 6.5469275 60.0709387, 6.5469155 60.0708396, 6.546942 60.0707435, 6.5471466 60.0707541, 6.5472982 60.0707664, 6.5474493 60.0707831, 6.5476589 60.0708134, 6.5478256 60.0708343, 6.5479737 60.070855, 6.5481719 60.0708587, 6.548308 60.0708564, 6.5483964 60.070846, 6.5484921 60.0708217, 6.5486967 60.0707596)",,,,
42865606,,Almerket,residential,30,False,True,113.685,"LINESTRING (6.5473098 60.071492, 6.5473929 60.0714873, 6.5474707 60.0714619, 6.5476088 60.0713937, 6.5480568 60.0711635, 6.5483075 60.0710277, 6.5485155 60.0709, 6.5486251 60.0708243, 6.5486967 60.0707596)",,,,
782796638,,,residential,,False,False,139.471,"LINESTRING (6.5473098 60.071492, 6.5473419 60.0715402, 6.5473795 60.0715723, 6.5474573 60.0716258, 6.5475404 60.0716553, 6.5476933 60.0716834, 6.5478404 60.0716979, 6.54815 60.0717283, 6.5486047 60.0717731, 6.5491136 60.0718232, 6.5492704 60.0718386, 6.5493482 60.0718359, 6.5494314 60.0718145, 6.5495467 60.0717583)",,,,
298788932,,,unclassified,,False,False,194.22899999999996,"LINESTRING (6.5483437 60.0670254, 6.5481399 60.0662137, 6.5481332 60.0661127, 6.5481332 60.0660491, 6.5481466 60.0659433, 6.5481828 60.0657667, 6.5481976 60.065687, 6.5481935 60.065594, 6.5481855 60.0655124, 6.548152 60.0654468, 6.5480983 60.0653845, 6.5480286 60.0653243, 6.5480085 60.0653062)",,,,
"[298788897, 310380354, 298788900, 298788933, 298593651]",,"['Hjøllovegen', 'Smelteverket']","['unclassified', 'residential']",30,False,"[False, True]",565.8699999999999,"LINESTRING (6.5496617 60.0673234, 6.5498325 60.0672666, 6.5499298 60.0671938, 6.5501122 60.0670557, 6.5502684 60.0669496, 6.5504122 60.0668981, 6.5509514 60.0668183, 6.551095 60.066788, 6.551232 60.06674, 6.551472 60.066627, 6.551761 60.066507, 6.552582 60.066115, 6.552633 60.066074, 6.552655 60.066019, 6.552616 60.065926, 6.55225 60.065554, 6.552065 60.065392, 6.551892 60.065269, 6.551733 60.065209, 6.551438 60.065138, 6.551357 60.065089, 6.551308 60.065038, 6.5511905 60.0647558, 6.5511641 60.0646584, 6.5511748 60.0645768, 6.5512087 60.064512, 6.5512785 60.0644443, 6.5514256 60.0643322, 6.5517508 60.0641368, 6.5518544 60.0640673, 6.5519152 60.0640057, 6.5519087 60.0639396, 6.551767 60.063835, 6.551589 60.063674, 6.551447 60.06357, 6.5512822 60.0634303)",yes,,,
42866298,,Bygda,residential,30,False,True,25.962,"LINESTRING (6.544371 60.065881, 6.5439086 60.0659167)",,,,
42866298,,Bygda,residential,30,False,False,24.401,"LINESTRING (6.544371 60.065881, 6.5447067 60.0658617, 6.5448085 60.0658633)",,,,
298472254,,Bygda,residential,30,False,False,62.284,"LINESTRING (6.544371 60.065881, 6.5443886 60.0655863, 6.5443908 60.065321)",,,,
298984620,,Torget,residential,50,False,False,30.537,"LINESTRING (6.543731 60.0693993, 6.5439378 60.0696538)",,,,
765399813,,Eitrheimsvegen,tertiary,50,False,False,68.25599999999999,"LINESTRING (6.543731 60.0693993, 6.5435482 60.0694334, 6.5434359 60.0694549, 6.542984 60.0695586, 6.5428436 60.0695994, 6.5426396 60.0696757)",,,,
765399813,,Eitrheimsvegen,tertiary,50,False,True,91.29599999999999,"LINESTRING (6.543731 60.0693993, 6.5443581 60.0692926, 6.5446016 60.0692557, 6.545301 60.069154)",,,,
298472257,,Kriken,residential,30,False,True,51.049,"LINESTRING (6.5431443 60.0649279, 6.543294 60.064929, 6.5434577 60.0649247, 6.5438271 60.0648937, 6.5440559 60.0648753)",,,,
299033263,,Kleivavegen,residential,30,False,False,21.525,"LINESTRING (6.540764 60.0700233, 6.540743 60.069973, 6.540728 60.069831)",,,,
782797669,,Kleivavegen,residential,30,False,True,53.393,"LINESTRING (6.540764 60.0700233, 6.540863 60.069908, 6.540951 60.069816, 6.5410286 60.0697453, 6.5410603 60.0697163, 6.5411092 60.0696904, 6.541159 60.0696759, 6.5412205 60.0696684, 6.541307 60.0696707)",,,,
34286511,49,,primary,30,True,False,14.922,"LINESTRING (6.5408125 60.0707591, 6.5408076 60.0707323, 6.5408187 60.0707061, 6.540845 60.0706827, 6.540884 60.0706642, 6.5409322 60.0706523)",,2,roundabout,
34286511,49,,primary,30,True,False,9.903,"LINESTRING (6.5411319 60.0706851, 6.5411583 60.0707116, 6.5411659 60.0707411, 6.5411538 60.0707702)",,2,roundabout,
