osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction
9954015,True,E 39,Nordfjordvegen,trunk,50,False,137.59,"LINESTRING (5.9932512 61.9109174, 5.9939164 61.9107779, 5.9943455 61.910704, 5.9945346 61.9106737, 5.9950228 61.9106149, 5.9954506 61.9105796, 5.995755 61.9105714)",
999060681,False,E 39,Nordfjordvegen,trunk,50,True,358.678,"LINESTRING (5.9932512 61.9109174, 5.9879105 61.9118086, 5.9873934 61.9118974, 5.9867934 61.9119943)",
999060679,True,E 39,Nordfjordvegen,trunk,50,False,136.801,"LINESTRING (5.995755 61.9105714, 5.995456 61.9106269, 5.9950872 61.9106844, 5.9945065 61.9107633, 5.9939499 61.910846, 5.9932512 61.9109174)",
999060680,False,E 39,Nordfjordvegen,trunk,50,False,127.56,"LINESTRING (5.995755 61.9105714, 5.9961453 61.9105297, 5.9964279 61.9105093, 5.996783 61.910481, 5.9974556 61.9104431, 5.9981664 61.9104185)",
618486533,False,E 39,Lotevegen,trunk,50,True,21.018,"LINESTRING (5.992148 61.9070098, 5.9923607 61.9068495)",
70008463,True,,Bankgata,residential,,False,32.6,"LINESTRING (5.992148 61.9070098, 5.9920905 61.9069684, 5.9920207 61.9068961, 5.9919363 61.9068553, 5.9919 61.9068364, 5.9917455 61.9068739)",
618486533,False,E 39,Lotevegen,trunk,50,False,83.50099999999999,"LINESTRING (5.992148 61.9070098, 5.9920499 61.9070883, 5.99198 61.9071497, 5.991739 61.9073806, 5.9915659 61.9075572, 5.9915009 61.9076296, 5.9914496 61.9076843)",
272531485,False,,Bankgata,residential,,False,93.16,"LINESTRING (5.9924451 61.906907, 5.9924834 61.9069444, 5.9925304 61.9069703, 5.9926142 61.9070006, 5.9929173 61.9070899, 5.9934524 61.9072513, 5.9938689 61.9073979)",
618486533,False,E 39,Lotevegen,trunk,50,False,21.018,"LINESTRING (5.9923607 61.9068495, 5.992148 61.9070098)",
618486533,False,E 39,Lotevegen,trunk,50,True,10.283,"LINESTRING (5.9923607 61.9068495, 5.9924729 61.9067736)",
272531184,True,,Bankgata,residential,,False,7.869,"LINESTRING (5.9923607 61.9068495, 5.9924129 61.9068753, 5.9924451 61.906907)",
276821866,False,,,residential,,True,89.048,"LINESTRING (5.9921208 61.904684, 5.9920791 61.9054426, 5.99206 61.9054836)",
276821868,False,,Alleen,residential,,True,83.788,"LINESTRING (5.9929902 61.9048396, 5.9928886 61.9055916)",
281771267,False,,Spangbergs veg,residential,,True,34.472,"LINESTRING (5.9979542 61.9069434, 5.9978571 61.906993, 5.9977319 61.9070725, 5.9976169 61.9071396, 5.9975313 61.9071804)",
32924545,False,5746,Rådhusvegen,secondary,30,False,13.119,"LINESTRING (5.9920378 61.9060597, 5.9917929 61.9060348)",
519534301,True,5746,Rådhusvegen,secondary,30,False,50.374,"LINESTRING (5.9920378 61.9060597, 5.9922007 61.9060636, 5.9923166 61.906079, 5.9925283 61.906102, 5.992829 61.9061418, 5.9929743 61.906157)",
272545639,False,,Postvegen,residential,,False,76.176,"LINESTRING (5.9948285 61.906883, 5.9938689 61.9073979)",
32924551,False,,Rådhusvegen,residential,30,False,171.552,"LINESTRING (5.9948285 61.906883, 5.9958061 61.9073385, 5.9960345 61.9074586, 5.9964141 61.9076581, 5.996957 61.9079701, 5.9970306 61.9080224)",
32924551,False,,Rådhusvegen,residential,30,True,83.329,"LINESTRING (5.9948285 61.906883, 5.9938626 61.9065264, 5.99374 61.9064811, 5.9935762 61.9064206)",
70008452,True,E 39,,trunk,50,False,2.708,"LINESTRING (5.9929743 61.906157, 5.9930239 61.9061501)",roundabout
32924551,False,,Rådhusvegen,residential,30,False,4.34,"LINESTRING (5.9984535 61.9094304, 5.998487 61.9094661)",
32924551,False,,Rådhusvegen,residential,30,True,173.549,"LINESTRING (5.9984535 61.9094304, 5.9975497 61.9084767, 5.9972095 61.9081562, 5.9970306 61.9080224)",
"[618487506, 272531485, 618486535]",False,,"['Bankgata', 'Rådhusvegen']",residential,,"[False, True]",222.88700000000003,"LINESTRING (5.9984535 61.9094304, 5.9974769 61.9094082, 5.9965741 61.9093728, 5.9965823 61.9093216, 5.9965778 61.9092463, 5.9965141 61.9091182, 5.9963625 61.9088669, 5.9962688 61.9087432, 5.9961863 61.9086465, 5.9961045 61.9085733, 5.9957578 61.9083461)",
618487026,False,,,residential,,True,69.145,"LINESTRING (5.9864954 61.9102691, 5.9865898 61.9101119, 5.9866877 61.9099642, 5.9869131 61.9096796)",
23996050,True,E 39,,trunk,50,False,15.074,"LINESTRING (5.9854769 61.9120576, 5.9855295 61.9120465, 5.9855857 61.9120406, 5.9856433 61.9120402, 5.9856999 61.9120451, 5.9857532 61.9120553)",roundabout
618486134,True,E 39,Lotevegen,trunk,50,False,55.651,"LINESTRING (5.9854769 61.9120576, 5.9855199 61.9119816, 5.9856274 61.9116633, 5.9856832 61.9115673)",
171715531,False,,,residential,,False,71.772,"LINESTRING (5.9848954 61.9095867, 5.9850223 61.9096167, 5.9852115 61.9096607, 5.9854375 61.9097108, 5.9856032 61.9097406, 5.9858218 61.9097785, 5.9861575 61.9098366)",
281771262,False,,Sjøgata,unclassified,,True,157.336,"LINESTRING (5.9848954 61.9095867, 5.9853791 61.9091992, 5.985542 61.9090699, 5.9858178 61.9088581, 5.9863083 61.9084698, 5.9864328 61.908371)",
"[272672895, 272545975]",False,,"['Lundenvegen', 'Myklebustvegen']",residential,,"[False, True]",304.21799999999996,"LINESTRING (5.9937618 61.9090683, 5.9932793 61.9092172, 5.9931222 61.9092724, 5.9929968 61.9093321, 5.9928662 61.9094105, 5.992761 61.9094903, 5.9926867 61.9095625, 5.992643 61.9096202, 5.9925822 61.9097029, 5.9923058 61.9100783, 5.9916545 61.9109574, 5.9915869 61.9110431, 5.9915467 61.9110654, 5.9915126 61.9110768, 5.9914331 61.9110814, 5.9909788 61.9110567, 5.9908226 61.91105, 5.9906745 61.9110472)",
272545975,False,,Lundenvegen,residential,,True,73.769,"LINESTRING (5.9937618 61.9090683, 5.9946828 61.9088193, 5.9947626 61.9087912, 5.9948042 61.9087625, 5.9948216 61.9087338, 5.994821 61.9087085, 5.9948062 61.9086829)",
