osmid,highway,width,oneway,reversed,length,geometry,junction
423495273,residential,,False,False,17.292,"LINESTRING (37.8382418 14.9178842, 37.8380882 14.9179306)",
423495281,residential,,False,True,30.46,"LINESTRING (37.8382418 14.9178842, 37.838054 14.917679)",
423495281,residential,,False,False,130.715,"LINESTRING (37.8382418 14.9178842, 37.8385053 14.9181986, 37.8390142 14.9187924)",
423495273,residential,,False,False,50.626,"LINESTRING (37.8380882 14.9179306, 37.8376178 14.9179045)",
423495273,residential,,False,True,17.292,"LINESTRING (37.8380882 14.9179306, 37.8382418 14.9178842)",
423495279,residential,,False,False,28.217,"LINESTRING (37.8380882 14.9179306, 37.838054 14.917679)",
423495279,residential,,False,True,82.044,"LINESTRING (37.8380882 14.9179306, 37.8381112 14.9186681)",
423495273,residential,,False,False,23.166,"LINESTRING (37.8365806 14.9178471, 37.8363712 14.9177975)",
423495273,residential,,False,True,50.938,"LINESTRING (37.8365806 14.9178471, 37.8370539 14.9178733)",
423495285,residential,,False,False,77.052,"LINESTRING (37.8365806 14.9178471, 37.836566 14.9185399)",
423495285,residential,,False,True,50.093,"LINESTRING (37.8365806 14.9178471, 37.8365943 14.9173968)",
423495271,residential,,False,False,85.084,"LINESTRING (37.8352642 14.9175352, 37.8350577 14.9182739)",
423495271,residential,,False,True,53.166,"LINESTRING (37.8352642 14.9175352, 37.8353932 14.9170736)",
423495273,residential,,False,True,122.468,"LINESTRING (37.8352642 14.9175352, 37.8363712 14.9177975)",
423495273,residential,,False,False,21.281,"LINESTRING (37.8352642 14.9175352, 37.8351402 14.9175316, 37.8350755 14.9175663)",
423495273,residential,,False,True,59.593,"LINESTRING (37.8330421 14.9191115, 37.8334846 14.9187884)",
572908308,residential,,False,False,9.601,"LINESTRING (37.8330421 14.9191115, 37.8329528 14.9191084)",
572908308,residential,,False,True,74.461,"LINESTRING (37.8330421 14.9191115, 37.8337345 14.9191394)",
423495275,residential,,False,False,102.059,"LINESTRING (37.831535 14.9155977, 37.8320529 14.9163671)",
423495263,residential,,False,True,119.42099999999999,"LINESTRING (37.831535 14.9155977, 37.8318787 14.9157286, 37.8324581 14.9161765)",
423495275,residential,,False,False,63.096,"LINESTRING (37.8320529 14.9163671, 37.8323442 14.9168598)",
423495275,residential,,False,True,102.059,"LINESTRING (37.8320529 14.9163671, 37.831535 14.9155977)",
463274005,residential,,False,False,71.932,"LINESTRING (37.8320529 14.9163671, 37.8318221 14.9164928, 37.8314916 14.9167182)",
463274005,residential,,False,True,48.525,"LINESTRING (37.8320529 14.9163671, 37.8323517 14.9162407, 37.8324581 14.9161765)",
423495273,residential,,False,False,59.593,"LINESTRING (37.8334846 14.9187884, 37.8330421 14.9191115)",
423495273,residential,,False,True,72.802,"LINESTRING (37.8334846 14.9187884, 37.8340252 14.9183937)",
423495275,residential,,False,False,47.374,"LINESTRING (37.8334846 14.9187884, 37.8337345 14.9191394)",
423495275,residential,,False,True,55.91,"LINESTRING (37.8334846 14.9187884, 37.8332265 14.9183518)",
423495275,residential,,False,False,62.304,"LINESTRING (37.8339158 14.9202457, 37.8339116 14.920806)",
423495275,residential,,False,True,85.449,"LINESTRING (37.8339158 14.9202457, 37.8337914 14.9194867)",
423495294,residential,,False,False,53.619,"LINESTRING (37.8339158 14.9202457, 37.8334195 14.9201953)",
423495294,residential,,False,True,53.019,"LINESTRING (37.8339158 14.9202457, 37.8344088 14.920266)",
423495275,residential,,False,True,62.304,"LINESTRING (37.8339116 14.920806, 37.8339158 14.9202457)",
463273999,residential,,False,True,47.233,"LINESTRING (37.8339116 14.920806, 37.8343511 14.920797)",
463273999,residential,,False,False,178.488,"LINESTRING (37.8339116 14.920806, 37.8337391 14.9208151, 37.8336096 14.92085, 37.833434 14.9209446, 37.8330473 14.9212146, 37.8329613 14.921364, 37.8327894 14.9218166)",
423495277,residential,,False,False,129.644,"LINESTRING (37.8317019 14.9192935, 37.832903 14.9194046)",
423495688,residential,,False,False,58.91,"LINESTRING (37.8317019 14.9192935, 37.8321941 14.9190601)",
423495275,residential,,False,False,85.449,"LINESTRING (37.8337914 14.9194867, 37.8339158 14.9202457)",
423495275,residential,,False,True,39.099,"LINESTRING (37.8337914 14.9194867, 37.8337345 14.9191394)",
423495277,residential,,False,False,80.612,"LINESTRING (37.8337914 14.9194867, 37.8345388 14.9195499)",
423495277,residential,,False,True,45.269,"LINESTRING (37.8337914 14.9194867, 37.833372 14.9194479)",
423495277,residential,,False,False,51.358,"LINESTRING (37.8360615 14.9196786, 37.8365374 14.9197217)",
423495277,residential,,False,True,58.545,"LINESTRING (37.8360615 14.9196786, 37.8355187 14.9196327)",
463273998,residential,,False,False,75.278,"LINESTRING (37.8360615 14.9196786, 37.8360729 14.9203555)",
463273998,residential,,False,True,65.111,"LINESTRING (37.8360615 14.9196786, 37.8360269 14.919094)",
423495277,residential,,False,True,56.83,"LINESTRING (37.8381068 14.9198641, 37.8375802 14.9198163)",
423495279,residential,,False,False,64.437,"LINESTRING (37.8381068 14.9198641, 37.8380958 14.9192847)",
423495279,residential,,False,True,51.686,"LINESTRING (37.8381068 14.9198641, 37.8381297 14.9203284)",
463273999,residential,,False,False,62.393,"LINESTRING (37.8381116 14.9216781, 37.8376583 14.9213274)",
463273999,residential,,False,True,18.355,"LINESTRING (37.8381116 14.9216781, 37.8382544 14.9217687)",
423495279,residential,,False,False,150.12,"LINESTRING (37.8381116 14.9216781, 37.8381356 14.9204487, 37.8381297 14.9203284)",
221432620,tertiary,9,False,False,59.553,"LINESTRING (37.8380958 14.9192847, 37.8375423 14.9192567)",
221432620,tertiary,9,False,True,133.499,"LINESTRING (37.8380958 14.9192847, 37.8393322 14.9194032)",
423495279,residential,,False,False,33.126,"LINESTRING (37.8380958 14.9192847, 37.8381212 14.9189878)",
423495279,residential,,False,True,64.437,"LINESTRING (37.8380958 14.9192847, 37.8381068 14.9198641)",
423495279,residential,,False,True,28.217,"LINESTRING (37.838054 14.917679, 37.8380882 14.9179306)",
423495281,residential,,False,False,30.46,"LINESTRING (37.838054 14.917679, 37.8382418 14.9178842)",
423495281,residential,,False,True,70.894,"LINESTRING (37.838054 14.917679, 37.837521 14.9173032)",
423495279,residential,,False,False,105.03,"LINESTRING (37.838054 14.917679, 37.8381452 14.9173774, 37.8381788 14.9170155, 37.8381404 14.9167511)",
423495279,residential,,False,True,105.03,"LINESTRING (37.8381404 14.9167511, 37.8381788 14.9170155, 37.8381452 14.9173774, 37.838054 14.917679)",
423495271,residential,,False,False,40.67,"LINESTRING (37.8359146 14.9152082, 37.8358159 14.9155613)",
423495281,residential,,False,True,32.567,"LINESTRING (37.8359146 14.9152082, 37.83574 14.9149688)",
423495271,residential,,False,True,89.95599999999999,"LINESTRING (37.8359146 14.9152082, 37.8359303 14.9151519, 37.835928 14.9149688, 37.8361793 14.9144558)",
423495281,residential,,False,False,62.453,"LINESTRING (37.8359146 14.9152082, 37.8360999 14.9155077, 37.8362492 14.915664)",
463273993,residential,,False,True,77.30799999999999,"LINESTRING (37.8359146 14.9152082, 37.8356534 14.91541, 37.8353211 14.915598)",
423495281,residential,,False,False,58.41,"LINESTRING (37.8367288 14.9164217, 37.8370457 14.9168485)",
423495281,residential,,False,True,61.914,"LINESTRING (37.8367288 14.9164217, 37.8364319 14.9159445)",
423495285,residential,,False,False,57.35,"LINESTRING (37.8367288 14.9164217, 37.8366425 14.916632, 37.8366089 14.9169197)",
423495281,residential,,False,False,71.864,"LINESTRING (37.8370457 14.9168485, 37.837521 14.9173032)",
423495281,residential,,False,True,58.41,"LINESTRING (37.8370457 14.9168485, 37.8367288 14.9164217)",
423495485,residential,,False,True,17.862,"LINESTRING (37.8370457 14.9168485, 37.8370388 14.917009)",
423495281,residential,,False,False,70.894,"LINESTRING (37.837521 14.9173032, 37.838054 14.917679)",
423495281,residential,,False,True,71.864,"LINESTRING (37.837521 14.9173032, 37.8370457 14.9168485)",
463274008,residential,,False,False,68.962,"LINESTRING (37.837521 14.9173032, 37.8376354 14.9176267, 37.8376178 14.9179045)",
423495281,residential,,False,False,31.693,"LINESTRING (37.8390142 14.9187924, 37.8391975 14.9190157)",
423495283,residential,,False,True,98.004,"LINESTRING (37.8390142 14.9187924, 37.8381112 14.9186681)",
423495281,residential,,False,True,130.715,"LINESTRING (37.8390142 14.9187924, 37.8385053 14.9181986, 37.8382418 14.9178842)",
423495283,residential,,False,False,43.525,"LINESTRING (37.8361624 14.9185064, 37.836566 14.9185399)",
463273998,residential,,False,False,32.251,"LINESTRING (37.8361624 14.9185064, 37.8360841 14.9187864)",
463273998,residential,,False,True,81.957,"LINESTRING (37.8361624 14.9185064, 37.8363712 14.9177975)",
423495279,residential,,False,False,82.044,"LINESTRING (37.8381112 14.9186681, 37.8380882 14.9179306)",
423495279,residential,,False,True,35.565,"LINESTRING (37.8381112 14.9186681, 37.8381212 14.9189878)",
423495283,residential,,False,False,98.004,"LINESTRING (37.8381112 14.9186681, 37.8390142 14.9187924)",
423495283,residential,,False,True,55.215,"LINESTRING (37.8381112 14.9186681, 37.8375992 14.9186256)",
423495285,residential,,False,False,53.074,"LINESTRING (37.8366089 14.9169197, 37.8365943 14.9173968)",
423495686,residential,,False,False,49.724,"LINESTRING (37.8366089 14.9169197, 37.8361631 14.9167997)",
423495686,residential,,False,True,47.247,"LINESTRING (37.8366089 14.9169197, 37.8370388 14.917009)",
423495285,residential,,False,True,57.35,"LINESTRING (37.8366089 14.9169197, 37.8366425 14.916632, 37.8367288 14.9164217)",
423495283,residential,,False,False,54.471,"LINESTRING (37.836566 14.9185399, 37.8370711 14.9185818)",
423495283,residential,,False,True,43.525,"LINESTRING (37.836566 14.9185399, 37.8361624 14.9185064)",
423495285,residential,,False,False,35.027,"LINESTRING (37.836566 14.9185399, 37.8365639 14.9188549)",
423495285,residential,,False,True,77.052,"LINESTRING (37.836566 14.9185399, 37.8365806 14.9178471)",
221432620,tertiary,9,False,False,53.545,"LINESTRING (37.8365217 14.9191513, 37.8360269 14.919094)",
221432620,tertiary,9,False,True,61.473,"LINESTRING (37.8365217 14.9191513, 37.8370922 14.919193)",
423495285,residential,,False,False,63.448,"LINESTRING (37.8365217 14.9191513, 37.8365374 14.9197217)",
423495285,residential,,False,True,33.269,"LINESTRING (37.8365217 14.9191513, 37.8365639 14.9188549)",
423495277,residential,,False,False,59.862,"LINESTRING (37.8365374 14.9197217, 37.8370921 14.919772)",
423495277,residential,,False,True,51.358,"LINESTRING (37.8365374 14.9197217, 37.8360615 14.9196786)",
423495285,residential,,False,False,74.367,"LINESTRING (37.8365374 14.9197217, 37.8365258 14.9203904)",
423495285,residential,,False,True,63.448,"LINESTRING (37.8365374 14.9197217, 37.8365217 14.9191513)",
423495287,residential,,False,False,118.546,"LINESTRING (37.835399 14.9219674, 37.8354536 14.9209026)",
423495277,residential,,False,False,58.545,"LINESTRING (37.8355187 14.9196327, 37.8360615 14.9196786)",
423495277,residential,,False,True,55.957,"LINESTRING (37.8355187 14.9196327, 37.8349999 14.9195888)",
423495287,residential,,False,False,63.903,"LINESTRING (37.8355187 14.9196327, 37.8354561 14.9190612)",
423495287,residential,,False,True,75.427,"LINESTRING (37.8355187 14.9196327, 37.835484 14.9203102)",
221432620,tertiary,9,False,False,44.231,"LINESTRING (37.8354561 14.9190612, 37.8350453 14.9190356)",
221432620,tertiary,9,False,True,61.439,"LINESTRING (37.8354561 14.9190612, 37.8360269 14.919094)",
423495287,residential,,False,False,41.847,"LINESTRING (37.8354561 14.9190612, 37.8355526 14.9186966)",
423495287,residential,,False,True,63.903,"LINESTRING (37.8354561 14.9190612, 37.8355187 14.9196327)",
423495287,residential,,False,True,41.847,"LINESTRING (37.8355526 14.9186966, 37.8354561 14.9190612)",
463274002,residential,,False,False,57.974,"LINESTRING (37.8355526 14.9186966, 37.8360841 14.9187864)",
463274002,residential,,False,True,65.951,"LINESTRING (37.8355526 14.9186966, 37.8351477 14.9186376, 37.8349845 14.9187564)",
423495289,residential,,False,False,40.486000000000004,"LINESTRING (37.8400033 14.922291, 37.8399557 14.9224685, 37.8398697 14.922629)",
556843430,residential,,False,False,41.294,"LINESTRING (37.8400033 14.922291, 37.839843 14.9223466, 37.8396308 14.9223197)",
423495292,residential,,False,False,123.758,"LINESTRING (37.839948 14.9205132, 37.8389098 14.9209952)",
221432620,tertiary,9,False,False,101.614,"LINESTRING (37.839948 14.9205132, 37.8397143 14.9200607, 37.839527 14.9196949)",
423495292,residential,,False,True,51.453,"LINESTRING (37.838481 14.9212012, 37.8389098 14.9209952)",
221432620,tertiary,9,False,False,38.603,"LINESTRING (37.839527 14.9196949, 37.8393322 14.9194032)",
423495294,residential,,False,False,129.476,"LINESTRING (37.839527 14.9196949, 37.8384098 14.9201313)",
423495294,residential,,False,True,46.452,"LINESTRING (37.839527 14.9196949, 37.8398978 14.9194801)",
221432620,tertiary,9,False,True,101.614,"LINESTRING (37.839527 14.9196949, 37.8397143 14.9200607, 37.839948 14.9205132)",
423495294,residential,,False,False,37.23,"LINESTRING (37.8384098 14.9201313, 37.8381297 14.9203284)",
423495294,residential,,False,True,129.476,"LINESTRING (37.8384098 14.9201313, 37.839527 14.9196949)",
775448721,residential,,False,False,110.063,"LINESTRING (37.8384098 14.9201313, 37.8389098 14.9209952)",
423495279,residential,,False,False,51.686,"LINESTRING (37.8381297 14.9203284, 37.8381068 14.9198641)",
423495294,residential,,False,True,37.23,"LINESTRING (37.8381297 14.9203284, 37.8384098 14.9201313)",
423495279,residential,,False,True,150.12,"LINESTRING (37.8381297 14.9203284, 37.8381356 14.9204487, 37.8381116 14.9216781)",
423495294,residential,,False,False,62.941,"LINESTRING (37.8381297 14.9203284, 37.8378641 14.920437, 37.8375669 14.9204267)",
423495285,residential,,False,False,60.934,"LINESTRING (37.8365258 14.9203904, 37.8365155 14.9209383)",
423495285,residential,,False,True,74.367,"LINESTRING (37.8365258 14.9203904, 37.8365374 14.9197217)",
423495294,residential,,False,False,48.817,"LINESTRING (37.8365258 14.9203904, 37.8360729 14.9203555)",
423495294,residential,,False,True,62.037,"LINESTRING (37.8365258 14.9203904, 37.8371028 14.9204105)",
423495287,residential,,False,False,75.427,"LINESTRING (37.835484 14.9203102, 37.8355187 14.9196327)",
423495287,residential,,False,True,65.953,"LINESTRING (37.835484 14.9203102, 37.8354536 14.9209026)",
423495294,residential,,False,False,55.331,"LINESTRING (37.835484 14.9203102, 37.8349695 14.920289)",
423495294,residential,,False,True,63.475,"LINESTRING (37.835484 14.9203102, 37.8360729 14.9203555)",
423495294,residential,,False,False,46.452,"LINESTRING (37.8398978 14.9194801, 37.839527 14.9196949)",
423495294,residential,,False,True,34.241,"LINESTRING (37.8398978 14.9194801, 37.8401802 14.9193374)",
423495484,residential,,False,False,71.244,"LINESTRING (37.8398978 14.9194801, 37.8392943 14.9192147)",
423495281,residential,,False,False,21.352,"LINESTRING (37.8392943 14.9192147, 37.8393322 14.9194032)",
423495484,residential,,False,True,71.244,"LINESTRING (37.8392943 14.9192147, 37.8398978 14.9194801)",
423495281,residential,,False,True,24.685000000000002,"LINESTRING (37.8392943 14.9192147, 37.8392351 14.9190615, 37.8391975 14.9190157)",
423495485,residential,,False,False,65.294,"LINESTRING (37.8371662 14.9209945, 37.8371028 14.9204105)",
463273999,residential,,False,False,70.501,"LINESTRING (37.8371662 14.9209945, 37.8370063 14.9209584, 37.8367637 14.9209357, 37.8365155 14.9209383)",
463273999,residential,,False,True,65.036,"LINESTRING (37.8371662 14.9209945, 37.8372802 14.9210366, 37.8373768 14.9211097, 37.8376583 14.9213274)",
423495294,residential,,False,False,62.037,"LINESTRING (37.8371028 14.9204105, 37.8365258 14.9203904)",
423495294,residential,,False,True,49.898,"LINESTRING (37.8371028 14.9204105, 37.8375669 14.9204267)",
423495485,residential,,False,False,71.007,"LINESTRING (37.8371028 14.9204105, 37.8370921 14.919772)",
423495485,residential,,False,True,65.294,"LINESTRING (37.8371028 14.9204105, 37.8371662 14.9209945)",
423495277,residential,,False,False,52.675,"LINESTRING (37.8370921 14.919772, 37.8375802 14.9198163)",
423495277,residential,,False,True,59.862,"LINESTRING (37.8370921 14.919772, 37.8365374 14.9197217)",
423495485,residential,,False,False,64.382,"LINESTRING (37.8370921 14.919772, 37.8370922 14.919193)",
423495485,residential,,False,True,71.007,"LINESTRING (37.8370921 14.919772, 37.8371028 14.9204105)",
221432620,tertiary,9,False,False,61.473,"LINESTRING (37.8370922 14.919193, 37.8365217 14.9191513)",
221432620,tertiary,9,False,True,48.878,"LINESTRING (37.8370922 14.919193, 37.8375423 14.9192567)",
423495485,residential,,False,False,33.571,"LINESTRING (37.8370922 14.919193, 37.8370723 14.9188917)",
423495485,residential,,False,True,64.382,"LINESTRING (37.8370922 14.919193, 37.8370921 14.919772)",
423495283,residential,,False,False,56.951,"LINESTRING (37.8370711 14.9185818, 37.8375992 14.9186256)",
423495283,residential,,False,True,54.471,"LINESTRING (37.8370711 14.9185818, 37.836566 14.9185399)",
423495485,residential,,False,False,78.803,"LINESTRING (37.8370711 14.9185818, 37.8370539 14.9178733)",
423495485,residential,,False,True,34.46,"LINESTRING (37.8370711 14.9185818, 37.8370723 14.9188917)",
423495273,residential,,False,False,50.938,"LINESTRING (37.8370539 14.9178733, 37.8365806 14.9178471)",
423495273,residential,,False,True,60.689,"LINESTRING (37.8370539 14.9178733, 37.8376178 14.9179045)",
423495485,residential,,False,True,78.803,"LINESTRING (37.8370539 14.9178733, 37.8370711 14.9185818)",
423495485,residential,,False,False,96.23,"LINESTRING (37.8370539 14.9178733, 37.8370239 14.9173569, 37.8370388 14.917009)",
423495281,residential,,False,False,32.567,"LINESTRING (37.83574 14.9149688, 37.8359146 14.9152082)",
423495281,residential,,False,True,32.261,"LINESTRING (37.83574 14.9149688, 37.8355671 14.9147316)",
423495486,residential,,False,False,74.688,"LINESTRING (37.83574 14.9149688, 37.8351494 14.915323)",
423495263,residential,,False,True,50.558,"LINESTRING (37.832911 14.9166012, 37.8331494 14.9169932)",
423495486,residential,,False,False,67.349,"LINESTRING (37.832911 14.9166012, 37.8323442 14.9168598)",
423495486,residential,,False,True,69.381,"LINESTRING (37.832911 14.9166012, 37.8334753 14.9162979)",
423495263,residential,,False,False,68.697,"LINESTRING (37.832911 14.9166012, 37.8328256 14.9164606, 37.8324581 14.9161765)",
423495275,residential,,False,False,58.258,"LINESTRING (37.8323442 14.9168598, 37.8326132 14.9173147)",
423495275,residential,,False,True,63.096,"LINESTRING (37.8323442 14.9168598, 37.8320529 14.9163671)",
423495486,residential,,False,False,86.057,"LINESTRING (37.8323442 14.9168598, 37.8316218 14.917194)",
423495486,residential,,False,True,67.349,"LINESTRING (37.8323442 14.9168598, 37.832911 14.9166012)",
423495487,residential,,False,False,41.099,"LINESTRING (37.831937 14.9181411, 37.8322804 14.9179783)",
423495487,residential,,False,True,80.882,"LINESTRING (37.831937 14.9181411, 37.8312611 14.9184613)",
423495490,residential,,False,False,105.856,"LINESTRING (37.831937 14.9181411, 37.8321941 14.9190601)",
423495490,residential,,False,True,47.271,"LINESTRING (37.831937 14.9181411, 37.8318023 14.9177364)",
423495275,residential,,False,False,82.232,"LINESTRING (37.8328468 14.9177097, 37.8332265 14.9183518)",
423495275,residential,,False,True,50.588,"LINESTRING (37.8328468 14.9177097, 37.8326132 14.9173147)",
423495487,residential,,False,False,68.632,"LINESTRING (37.8328468 14.9177097, 37.8334086 14.917416)",
423495487,residential,,False,True,67.792,"LINESTRING (37.8328468 14.9177097, 37.8322804 14.9179783)",
423495263,residential,,False,True,8.504,"LINESTRING (37.8334086 14.917416, 37.8334498 14.9174813)",
423495487,residential,,False,True,68.632,"LINESTRING (37.8334086 14.917416, 37.8328468 14.9177097)",
423495263,residential,,False,False,54.644999999999996,"LINESTRING (37.8334086 14.917416, 37.8333491 14.9173217, 37.8331494 14.9169932)",
423495263,residential,,False,False,8.504,"LINESTRING (37.8334498 14.9174813, 37.8334086 14.917416)",
423495263,residential,,False,True,61.681,"LINESTRING (37.8334498 14.9174813, 37.8337485 14.917955)",
423495488,residential,,False,False,68.455,"LINESTRING (37.8334498 14.9174813, 37.8339722 14.9171289)",
423495271,residential,,False,False,76.719,"LINESTRING (37.8357044 14.9159601, 37.8355183 14.9166262)",
423495271,residential,,False,True,45.934,"LINESTRING (37.8357044 14.9159601, 37.8358159 14.9155613)",
423495488,residential,,False,True,153.212,"LINESTRING (37.8357044 14.9159601, 37.8345357 14.9167495)",
423495488,residential,,False,False,67.583,"LINESTRING (37.8357044 14.9159601, 37.8359988 14.9157616, 37.8362492 14.915664)",
423495273,residential,,False,False,29.422,"LINESTRING (37.8345208 14.9179901, 37.8343129 14.9181623)",
423495489,residential,,False,False,52.544,"LINESTRING (37.8345208 14.9179901, 37.8342272 14.9176122)",
463274004,residential,,False,True,65.756,"LINESTRING (37.8345208 14.9179901, 37.8350577 14.9182739)",
423495273,residential,,False,True,76.097,"LINESTRING (37.8345208 14.9179901, 37.8350105 14.9176012, 37.8350755 14.9175663)",
423495489,residential,,False,False,60.322,"LINESTRING (37.8342272 14.9176122, 37.8339722 14.9171289)",
423495489,residential,,False,True,52.544,"LINESTRING (37.8342272 14.9176122, 37.8345208 14.9179901)",
423495491,residential,,False,False,81.093,"LINESTRING (37.8342272 14.9176122, 37.8347997 14.917137)",
423495491,residential,,False,True,64.02,"LINESTRING (37.8342272 14.9176122, 37.8337485 14.917955)",
423495488,residential,,False,False,73.795,"LINESTRING (37.8339722 14.9171289, 37.8345357 14.9167495)",
423495488,residential,,False,True,68.455,"LINESTRING (37.8339722 14.9171289, 37.8334498 14.9174813)",
423495489,residential,,False,False,66.352,"LINESTRING (37.8339722 14.9171289, 37.8336633 14.9166122)",
423495489,residential,,False,True,60.322,"LINESTRING (37.8339722 14.9171289, 37.8342272 14.9176122)",
423495486,residential,,False,False,69.381,"LINESTRING (37.8334753 14.9162979, 37.832911 14.9166012)",
423495489,residential,,False,False,64.548,"LINESTRING (37.8334753 14.9162979, 37.8331758 14.9157947)",
423495489,residential,,False,True,40.367,"LINESTRING (37.8334753 14.9162979, 37.8336633 14.9166122)",
423495486,residential,,False,True,69.424,"LINESTRING (37.8334753 14.9162979, 37.8339391 14.9160487, 37.8340372 14.9159899)",
423495490,residential,,False,False,87.171,"LINESTRING (37.8312842 14.9159603, 37.8314916 14.9167182)",
423495486,residential,,False,False,84.65,"LINESTRING (37.8316218 14.917194, 37.8309112 14.9175227)",
423495486,residential,,False,True,86.057,"LINESTRING (37.8316218 14.917194, 37.8323442 14.9168598)",
423495490,residential,,False,False,63.354,"LINESTRING (37.8316218 14.917194, 37.8318023 14.9177364)",
423495490,residential,,False,True,54.725,"LINESTRING (37.8316218 14.917194, 37.8314916 14.9167182)",
423495275,residential,,False,False,55.91,"LINESTRING (37.8332265 14.9183518, 37.8334846 14.9187884)",
423495275,residential,,False,True,82.232,"LINESTRING (37.8332265 14.9183518, 37.8328468 14.9177097)",
423495491,residential,,False,False,71.362,"LINESTRING (37.8332265 14.9183518, 37.8337485 14.917955)",
423495491,residential,,False,True,67.631,"LINESTRING (37.8332265 14.9183518, 37.832714 14.9187049)",
423495263,residential,,False,False,61.681,"LINESTRING (37.8337485 14.917955, 37.8334498 14.9174813)",
423495263,residential,,False,True,57.127,"LINESTRING (37.8337485 14.917955, 37.8340252 14.9183937)",
