osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry
29769424,L5285,Bahnhofplatz,residential,50,False,False,228.483,,"LINESTRING (15.3441423 48.1123923, 15.3460293 48.1107691)"
1183767688,B29,Bahnhofstraße,primary,50,False,False,73.43299999999999,2,"LINESTRING (15.3441423 48.1123923, 15.3440008 48.1123331, 15.3439174 48.1122983, 15.34369 48.1121877, 15.343314 48.112032)"
"[1183767688, 261709778]",B29,Bahnhofstraße,primary,50,False,True,146.045,2,"LINESTRING (15.3441423 48.1123923, 15.3443547 48.1124877, 15.3446809 48.1126242, 15.3452144 48.1128555, 15.3455293 48.1129732, 15.3458327 48.1130585)"
418981617,L5279,Loosdorferstraße,tertiary,,False,True,24.174999999999997,,"LINESTRING (15.3413692 48.1118668, 15.3414946 48.1119842, 15.3415439 48.1120496)"
831755948,B29,Hauptplatz,primary,50,False,False,85.255,2,"LINESTRING (15.3413692 48.1118668, 15.3412451 48.1118286, 15.3409791 48.1117355, 15.3406772 48.1116348, 15.3404435 48.1115445, 15.3403433 48.1115263)"
831755949,B29,Hauptplatz,primary,50,False,True,34.056000000000004,2,"LINESTRING (15.3413692 48.1118668, 15.3414758 48.1118799, 15.341618 48.1118534, 15.3417818 48.1117737)"
25367443,L103,Schulstraße,secondary,50,False,False,118.914,,"LINESTRING (15.3403433 48.1115263, 15.3403509 48.1115079, 15.3404426 48.111285, 15.3405093 48.111183, 15.3405659 48.1110843, 15.3407002 48.1108055, 15.3408367 48.1105099)"
418981595,B29,Herrenstraße,primary,50,False,False,156.616,2,"LINESTRING (15.3403433 48.1115263, 15.3402928 48.1115385, 15.3402153 48.1115739, 15.3400536 48.1116829, 15.3393598 48.1122594, 15.3389327 48.1125636)"
831755948,B29,Hauptplatz,primary,50,False,True,85.255,2,"LINESTRING (15.3403433 48.1115263, 15.3404435 48.1115445, 15.3406772 48.1116348, 15.3409791 48.1117355, 15.3412451 48.1118286, 15.3413692 48.1118668)"
27578730,B29,Alleestraße,primary,50,False,True,77.66,,"LINESTRING (15.3344475 48.110478, 15.3348824 48.1106575, 15.3353494 48.1108314)"
29769444,,Neugasse,residential,,False,False,145.599,,"LINESTRING (15.3344475 48.110478, 15.3344897 48.110441, 15.3356341 48.1094355)"
418981595,B29,Herrenstraße,primary,50,False,True,156.61599999999999,2,"LINESTRING (15.3389327 48.1125636, 15.3393598 48.1122594, 15.3400536 48.1116829, 15.3402153 48.1115739, 15.3402928 48.1115385, 15.3403433 48.1115263)"
