osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge,junction
156975026,,,,tertiary,30,False,True,129.10500000000002,"LINESTRING (11.8642553 47.1709371, 11.8642896 47.1709275, 11.8643236 47.170918, 11.8643494 47.1709102, 11.8645528 47.1708486, 11.8647394 47.1707958, 11.8658283 47.1704849)",,,
363047459,1,B169,Zillertalstraße,primary,50,True,False,15.167,"LINESTRING (11.8642553 47.1709371, 11.864264 47.1709706, 11.8642573 47.1710044, 11.8642357 47.1710353, 11.8642015 47.1710602)",,,roundabout
363047459,1,B169,Zillertalstraße,primary,50,True,False,21.005,"LINESTRING (11.8640443 47.1710769, 11.8639962 47.1710579, 11.8639603 47.1710291, 11.8639406 47.1709938, 11.8639396 47.170956, 11.8639573 47.1709202)",,,roundabout
41698329,1,B169,Zillertalstraße,primary,50,True,False,35.19,"LINESTRING (11.8642015 47.1710602, 11.8642051 47.1711837, 11.8642163 47.1713765)",,,
363047459,1,B169,Zillertalstraße,primary,50,True,False,12.5,"LINESTRING (11.8642015 47.1710602, 11.8641529 47.171078, 11.8640985 47.1710837, 11.8640443 47.1710769)",,,roundabout
262536161,1,B169,Zillertalstraße,primary,50,True,False,35.856,"LINESTRING (11.8642163 47.1713765, 11.8641418 47.1712146, 11.8640718 47.1711157, 11.8640443 47.1710769)",,,
139160482,3,B169,Zillertalstraße,primary,50,False,False,54.686,"LINESTRING (11.863325 47.1702345, 11.8637526 47.1706312)",,,
59499815,,,Schwendaustraße,tertiary,30,False,True,70.348,"LINESTRING (11.863325 47.1702345, 11.863224 47.170277, 11.86319 47.1702949, 11.8631242 47.1703231, 11.8626593 47.1705141, 11.8625751 47.1705429, 11.862541 47.170571)",,,
"[363047458, 354373948]",2,B169,Zillertalstraße,primary,50,False,True,52.748,"LINESTRING (11.863325 47.1702345, 11.863217 47.1700891, 11.8631467 47.1699715, 11.8631094 47.169909, 11.8630446 47.1698005)",,,
407894232,,,Hauptstraße,tertiary,30,False,False,19.689,"LINESTRING (11.8649882 47.1689574, 11.8650449 47.1690297, 11.8651041 47.1691159)",,,
334364782,,,,residential,30,False,False,9.127,"LINESTRING (11.8640831 47.1695821, 11.8640665 47.1695008)",,,
59520949,,,Am Marktplatz,residential,30,True,False,94.00099999999999,"LINESTRING (11.8640831 47.1695821, 11.8640483 47.1696694, 11.8638769 47.1698424, 11.8638378 47.1698819, 11.8634349 47.1701879, 11.8633837 47.1702096, 11.863325 47.1702345)",,,
43787359,,,Schwendaustraße,residential,,False,True,4.607,"LINESTRING (11.862541 47.170571, 11.8625151 47.1705335)",,,
59499815,,,Schwendaustraße,tertiary,30,False,False,70.348,"LINESTRING (11.862541 47.170571, 11.8625751 47.1705429, 11.8626593 47.1705141, 11.8631242 47.1703231, 11.86319 47.1702949, 11.863224 47.170277, 11.863325 47.1702345)",,,
59503352,,,Durst,residential,30,False,True,200.99800000000002,"LINESTRING (11.8700796 47.1698654, 11.8700697 47.1698157, 11.8700754 47.1697324, 11.870041 47.1693135, 11.869983 47.1690307, 11.8699394 47.1689486, 11.8696679 47.1687548, 11.8693578 47.1685811, 11.869083 47.1683829, 11.8689989 47.1683451)",,,
59499825,,,Durster Straße,residential,30,False,False,111.08500000000001,"LINESTRING (11.8668567 47.1682338, 11.8669692 47.1681746, 11.8671395 47.1681163, 11.8672911 47.1680829, 11.867438 47.1680498, 11.8674946 47.1680409, 11.867578 47.1680277, 11.8676613 47.1680199, 11.8678272 47.1680155, 11.8680832 47.1680249, 11.8682546 47.168036)",,,
"[59499825, 59492254]",,,Durster Straße,residential,30,False,True,168.59799999999998,"LINESTRING (11.8668567 47.1682338, 11.8666134 47.1684007, 11.8664832 47.168487, 11.8660173 47.1687895, 11.8658752 47.1688787, 11.8658094 47.1689153, 11.8655379 47.1690343, 11.8653562 47.1690964, 11.8651041 47.1691159)",,,
140582604,,,,residential,30,False,False,87.79700000000001,"LINESTRING (11.8668567 47.1682338, 11.8667631 47.1680273, 11.866519 47.1677739, 11.8664664 47.1677203, 11.8663015 47.1675473)",,,
59520616,,,Sportplatzstraße,residential,,False,True,93.105,"LINESTRING (11.8677737 47.1661355, 11.8674318 47.1669399)",,,
140582604,,,,residential,30,False,True,87.797,"LINESTRING (11.8663015 47.1675473, 11.8664664 47.1677203, 11.866519 47.1677739, 11.8667631 47.1680273, 11.8668567 47.1682338)",,,
59520611,,,Sportplatzstraße,residential,30,False,False,37.290000000000006,"LINESTRING (11.8686198 47.1676718, 11.8686498 47.1675767, 11.8686544 47.167526, 11.8686364 47.1673391)",,,
59520615,,,Breitlahneweg,residential,30,False,True,50.066,"LINESTRING (11.8686198 47.1676718, 11.8685213 47.167811, 11.8684327 47.1679311, 11.8683887 47.167969, 11.8682546 47.168036)",,,
59520616,,,Sportplatzstraße,residential,,False,False,93.105,"LINESTRING (11.8674318 47.1669399, 11.8677737 47.1661355)",,,
156351073,,,Sportplatzstraße,residential,,False,False,163.237,"LINESTRING (11.8674318 47.1669399, 11.866939 47.1667119, 11.8664776 47.1665539, 11.8662945 47.1665005, 11.8661804 47.1664872, 11.8654564 47.1664159)",,,
156351073,,,Sportplatzstraße,residential,,False,True,104.75299999999999,"LINESTRING (11.8674318 47.1669399, 11.8676866 47.1671203, 11.8679694 47.1672379, 11.8682329 47.1672994, 11.8686364 47.1673391)",,,
59506000,,,Pfarrer-Krapf-Straße,residential,30,False,False,139.958,"LINESTRING (11.8651036 47.1663283, 11.8649963 47.1663903, 11.8647471 47.1664532, 11.8643844 47.1665369, 11.8635473 47.1667555, 11.8633916 47.1667925)",yes,,
59506000,,,Pfarrer-Krapf-Straße,residential,30,False,True,28.926,"LINESTRING (11.8651036 47.1663283, 11.8652415 47.1663887, 11.8654564 47.1664159)",yes,,
59521634,,,Scheulingstraße,residential,,False,False,152.669,"LINESTRING (11.8651036 47.1663283, 11.8650382 47.1662653, 11.8648708 47.1661348, 11.8647832 47.166072, 11.8646727 47.1660094, 11.8644715 47.1659465, 11.8642733 47.1659035, 11.8641541 47.1658871, 11.8640976 47.1658862, 11.86395 47.1659058, 11.8638502 47.1659062, 11.8637805 47.1658846, 11.8634181 47.1657081)",,,
59521634,,,Scheulingstraße,residential,,False,False,64.551,"LINESTRING (11.8630938 47.1656725, 11.8624051 47.1654892, 11.8622909 47.1654917)",,,
59521634,,,Scheulingstraße,residential,,False,True,25.098999999999997,"LINESTRING (11.8630938 47.1656725, 11.8632105 47.1657013, 11.8634181 47.1657081)",,,
59506000,,,Pfarrer-Krapf-Straße,residential,30,False,False,40.059,"LINESTRING (11.8633916 47.1667925, 11.8628929 47.1669143)",yes,,
59506000,,,Pfarrer-Krapf-Straße,residential,30,False,True,139.95799999999997,"LINESTRING (11.8633916 47.1667925, 11.8635473 47.1667555, 11.8643844 47.1665369, 11.8647471 47.1664532, 11.8649963 47.1663903, 11.8651036 47.1663283)",yes,,
59521633,,,Waldbadstraße,residential,,True,False,120.875,"LINESTRING (11.8633916 47.1667925, 11.8633894 47.1657785, 11.8634181 47.1657081)",,,
59521633,,,Waldbadstraße,residential,,True,False,334.703,"LINESTRING (11.8634181 47.1657081, 11.8634664 47.1656524, 11.8636163 47.1655738, 11.8637186 47.1655174, 11.8637835 47.1654605, 11.863812 47.1653741, 11.8638972 47.1644945, 11.8638793 47.1641471, 11.8639002 47.1639866, 11.8638862 47.1637716, 11.8638267 47.1636329, 11.8638139 47.1634681, 11.8639074 47.1630518, 11.8639427 47.1628844, 11.8639843 47.1628299)",,,
59521634,,,Scheulingstraße,residential,,False,False,25.098999999999997,"LINESTRING (11.8634181 47.1657081, 11.8632105 47.1657013, 11.8630938 47.1656725)",,,
59521634,,,Scheulingstraße,residential,,False,True,152.669,"LINESTRING (11.8634181 47.1657081, 11.8637805 47.1658846, 11.8638502 47.1659062, 11.86395 47.1659058, 11.8640976 47.1658862, 11.8641541 47.1658871, 11.8642733 47.1659035, 11.8644715 47.1659465, 11.8646727 47.1660094, 11.8647832 47.166072, 11.8648708 47.1661348, 11.8650382 47.1662653, 11.8651036 47.1663283)",,,
140582582,,,Peter-Habeler-Straße,residential,,True,False,420.4850000000001,"LINESTRING (11.8639843 47.1628299, 11.8641881 47.16302, 11.8643922 47.1631992, 11.864592 47.1633495, 11.8648174 47.1635172, 11.8650784 47.1637077, 11.8651012 47.1637243, 11.8652502 47.1638384, 11.8653404 47.1639075, 11.8655347 47.164089, 11.8657252 47.1643133, 11.8657754 47.1644317, 11.8657777 47.1645968, 11.86575 47.1648425, 11.8657172 47.1649495, 11.8655915 47.1651718, 11.8655521 47.1652141, 11.8654462 47.1654165, 11.865395 47.1655255, 11.8653914 47.1656551, 11.8654666 47.1658952, 11.8656061 47.1661175)",,,
262536160,1,B169,Zillertalstraße,primary,50,True,False,35.667,"LINESTRING (11.8639573 47.1709202, 11.8637526 47.1706312)",,,
363047459,1,B169,Zillertalstraße,primary,50,True,False,10.167,"LINESTRING (11.8639573 47.1709202, 11.8639838 47.1708956, 11.8640192 47.1708769, 11.8640607 47.1708654)",,,roundabout
363047459,1,B169,Zillertalstraße,primary,50,True,False,18.320999999999998,"LINESTRING (11.8640607 47.1708654, 11.8641089 47.1708621, 11.8641564 47.1708686, 11.864199 47.1708843, 11.864233 47.1709078, 11.8642553 47.1709371)",,,roundabout
"[104632594, 104632595]",,,Durst,residential,30,False,True,106.863,"LINESTRING (11.8703632 47.1682024, 11.8700385 47.1682852, 11.869648 47.168378, 11.8695401 47.1683862, 11.8689989 47.1683451)",,,
59520611,,,Sportplatzstraße,residential,30,False,True,180.44299999999998,"LINESTRING (11.8695675 47.1658657, 11.8693615 47.1660094, 11.8692611 47.1661301, 11.8690619 47.1664319, 11.8687772 47.1669933, 11.8686364 47.1673391)",,,
139160482,3,B169,Zillertalstraße,primary,50,False,True,54.686,"LINESTRING (11.8637526 47.1706312, 11.863325 47.1702345)",,,
262536155,1,B169,Zillertalstraße,primary,50,True,False,34.937,"LINESTRING (11.8637526 47.1706312, 11.8640313 47.170843, 11.8640607 47.1708654)",,,
"[30292606, 597902086]",,,Dornaustraße,residential,,False,True,472.71,"LINESTRING (11.8597561 47.1635149, 11.8597435 47.1636298, 11.8597308 47.1636956, 11.8597083 47.1638126, 11.8597021 47.1638578, 11.859659 47.1641714, 11.859604 47.1644981, 11.8595126 47.1647936, 11.8594859 47.1649345, 11.8594927 47.1650155, 11.8595206 47.1650983, 11.8595323 47.165185, 11.8595071 47.1653967, 11.8594392 47.1659656, 11.8594207 47.1661205, 11.8593155 47.1670036, 11.8592388 47.167542, 11.859227 47.1676533, 11.8592162 47.1676948, 11.8592044 47.1677401)",,,
