osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,lanes
4492630,L347,Dr. Niederdorfer Straße,secondary,50,False,False,145.63299999999998,"LINESTRING (15.1286879 47.0703513, 15.1286873 47.0703004, 15.1286865 47.0702262, 15.1286855 47.07014, 15.1287073 47.0700023, 15.1287444 47.0697675, 15.1287641 47.0696712, 15.1287881 47.0695545, 15.128887 47.0690719, 15.1288913 47.0690507)",,,
651675678,L341,,secondary,50,True,False,13.212,"LINESTRING (15.1286879 47.0703513, 15.1287165 47.0703556, 15.1287422 47.070365, 15.1287631 47.0703788, 15.1287776 47.0703959, 15.1287848 47.070415, 15.1287841 47.0704347)",roundabout,,
126572709,,Kirchengasse,residential,,False,False,93.36699999999999,"LINESTRING (15.1256454 47.0707134, 15.1255095 47.0709425, 15.1254063 47.071004, 15.1250924 47.0712434, 15.1250177 47.0714142)",,,
150139439,L341,Voitsberger Straße,secondary,,False,True,227.795,"LINESTRING (15.1310444 47.0706497, 15.1311022 47.0706005, 15.1312501 47.0703486, 15.1314426 47.0699512, 15.1316569 47.0696059, 15.1320077 47.0690867, 15.1321336 47.0688968, 15.1322077 47.0687651)",,,
"[27196152, 163055437, 27196151]",L341,Voitsberger Straße,secondary,50,False,False,38.97,"LINESTRING (15.1310444 47.0706497, 15.1309959 47.0706717, 15.1309552 47.0706807, 15.1308038 47.0706995, 15.1306662 47.0707062, 15.1305902 47.0707099, 15.1305448 47.0707085)",,yes,
26167353,,Wagenredersiedlung,residential,,False,False,51.618,"LINESTRING (15.1205139 47.0705415, 15.1205097 47.0705812, 15.1204647 47.0710045)",,,
"[1215868653, 30758717]",L345,Piberstraße,secondary,50,False,False,50.876999999999995,"LINESTRING (15.1205139 47.0705415, 15.120567 47.0705387, 15.1209109 47.0705203, 15.1211826 47.0704986)",,,2
30758717,L345,Piberstraße,secondary,50,False,True,33.703,"LINESTRING (15.1205139 47.0705415, 15.120298 47.0705472, 15.1200695 47.0705374)",,,2
26167674,L341,,secondary,50,True,False,13.351999999999999,"LINESTRING (15.1286461 47.0704916, 15.1286256 47.0704852, 15.1286054 47.0704745, 15.1285895 47.0704609, 15.1285788 47.0704451, 15.128574 47.0704279, 15.1285755 47.0704104, 15.128583 47.0703937)",roundabout,,
27196148,L341,Hauptplatz,secondary,50,False,False,68.326,"LINESTRING (15.1286461 47.0704916, 15.1286304 47.0705273, 15.1286006 47.0706073, 15.1285494 47.0707666, 15.1285004 47.0709253, 15.1284433 47.0710902)",,,2
568505688,L341,,secondary,50,True,False,13.856000000000002,"LINESTRING (15.1287841 47.0704347, 15.1287769 47.0704516, 15.128764 47.0704668, 15.128746 47.0704793, 15.1287242 47.0704886, 15.1286988 47.0704941, 15.1286722 47.0704951, 15.1286461 47.0704916)",roundabout,,
"[27196152, 708119319]",L341,Voitsberger Straße,secondary,50,False,True,138.346,"LINESTRING (15.1287841 47.0704347, 15.1288598 47.07043, 15.1289599 47.0704379, 15.129016 47.0704424, 15.129083 47.0704534, 15.1293802 47.0705239, 15.1298508 47.0706594, 15.1300669 47.0706858, 15.1302122 47.0706949, 15.1302581 47.0706997, 15.1305448 47.0707085)",,,
"[32439875, 704397294]",L345,Piberstraße,secondary,50,False,True,226.978,"LINESTRING (15.128583 47.0703937, 15.1285241 47.0703738, 15.1284213 47.0703462, 15.1282937 47.0703087, 15.1282477 47.0703012, 15.1276598 47.0702066, 15.1274853 47.0701798, 15.1273991 47.070167, 15.1272209 47.0701404, 15.1268292 47.0700822, 15.1267604 47.070072, 15.1266473 47.0700549, 15.1259883 47.0699586, 15.1256691 47.0699706)",,,2
473766816,L341,,secondary,50,True,False,9.803,"LINESTRING (15.128583 47.0703937, 15.1286006 47.0703752, 15.1286256 47.0703612, 15.1286557 47.070353, 15.1286879 47.0703513)",roundabout,,
32347340,L341,Hauptstraße,secondary,50,False,False,36.076,"LINESTRING (15.1271553 47.0745448, 15.1270623 47.074863)",,,2
32347340,L341,Hauptstraße,secondary,50,False,True,20.261,"LINESTRING (15.1271553 47.0745448, 15.1271919 47.0743643)",,,2
30569830,,Roseggergasse,residential,,False,True,186.24699999999999,"LINESTRING (15.1271553 47.0745448, 15.1272342 47.074559, 15.127713 47.0746409, 15.1295756 47.0748343)",,,
32347340,L341,Hauptstraße,secondary,50,False,False,9.592,"LINESTRING (15.1272623 47.0738135, 15.1272478 47.0738992)",,,2
30569819,,Steirergasse,residential,,False,True,234.37599999999998,"LINESTRING (15.1272623 47.0738135, 15.1269767 47.0738134, 15.125085 47.0734132, 15.1242939 47.0732458)",,,
32347340,L341,Hauptstraße,secondary,50,False,True,153.757,"LINESTRING (15.1272623 47.0738135, 15.1272932 47.0736619, 15.1273358 47.0735238, 15.1273639 47.0734055, 15.1274204 47.0732193, 15.1275157 47.072922, 15.1275475 47.072821, 15.1276941 47.0725323, 15.1277322 47.0724721)",,,2
27196148,L341,Hauptplatz,secondary,50,False,True,5.573,"LINESTRING (15.1284242 47.0711386, 15.1284433 47.0710902)",,,2
30568108,,Schulgasse,residential,,False,False,93.74,"LINESTRING (15.1284242 47.0711386, 15.1283378 47.07112, 15.1281074 47.0710895, 15.1277762 47.071067, 15.1272069 47.070993)",,,
30743322,L341,Hauptstraße,secondary,50,False,False,150.534,"LINESTRING (15.1284242 47.0711386, 15.1283982 47.0712008, 15.1282329 47.0715966, 15.1277695 47.0724155)",,,2
30566456,,Wagenredersiedlung,residential,,False,False,75.67600000000002,"LINESTRING (15.1209667 47.0715702, 15.1209233 47.0712483, 15.1209037 47.0712198, 15.1208686 47.071197, 15.1208313 47.0711805, 15.120786 47.0711742, 15.1204501 47.071142)",,,
30566468,,Hans-Gross-Siedlung,residential,,False,False,58.702,"LINESTRING (15.1246583 47.0688459, 15.124803 47.0688874, 15.1248924 47.0689727, 15.1250937 47.0692576)",,,
30570289,,Florianigasse,residential,,False,True,212.989,"LINESTRING (15.1246583 47.0688459, 15.1246304 47.0687631, 15.1245786 47.068695, 15.1245475 47.0686599, 15.1244811 47.0686195, 15.1241255 47.0685429, 15.123165 47.068336, 15.1226804 47.0682632, 15.1223292 47.0682235, 15.1221426 47.0681898)",,,
30570295,,Hl. Berggasse,residential,,False,False,146.42000000000002,"LINESTRING (15.1246583 47.0688459, 15.1245817 47.0688976, 15.1245311 47.0689871, 15.1244209 47.0697264, 15.124366 47.070129)",,,
30570295,,Hl. Berggasse,residential,,False,True,82.022,"LINESTRING (15.1246583 47.0688459, 15.1247388 47.0688074, 15.1247793 47.0687682, 15.1250229 47.068168)",,,
30566468,,Hans-Gross-Siedlung,residential,,False,True,58.70199999999999,"LINESTRING (15.1250937 47.0692576, 15.1248924 47.0689727, 15.124803 47.0688874, 15.1246583 47.0688459)",,,
133061671,,Hans-Gross-Siedlung,residential,,False,False,58.048,"LINESTRING (15.1253875 47.0694852, 15.1255942 47.0698277, 15.1256691 47.0699706)",,,
30568041,,Flurgasse,residential,,False,False,55.712,"LINESTRING (15.1267472 47.068711, 15.126647 47.068696, 15.1264772 47.0686283, 15.1264018 47.0685788, 15.1263781 47.0685633, 15.1261752 47.068414)",,,
30568041,,Flurgasse,residential,,False,True,166.751,"LINESTRING (15.1267472 47.068711, 15.1271469 47.0687828, 15.12736 47.068821, 15.1277968 47.0688857, 15.128062 47.068925, 15.1283461 47.0689682, 15.1288913 47.0690507)",,,
30758868,,Barbarastraße,residential,,False,True,230.361,"LINESTRING (15.1267472 47.068711, 15.1273751 47.0680007, 15.1277145 47.0681473, 15.1278772 47.0682176, 15.1281404 47.0683, 15.1283121 47.0683369, 15.1287032 47.0684209, 15.1290369 47.0684926)",,,
30568041,,Flurgasse,residential,,False,False,91.6,"LINESTRING (15.1261752 47.068414, 15.1261023 47.0683882, 15.125567 47.068267, 15.1250229 47.068168)",,,
30568041,,Flurgasse,residential,,False,True,55.71199999999999,"LINESTRING (15.1261752 47.068414, 15.1263781 47.0685633, 15.1264018 47.0685788, 15.1264772 47.0686283, 15.126647 47.068696, 15.1267472 47.068711)",,,
30568041,,Flurgasse,residential,,False,True,91.6,"LINESTRING (15.1250229 47.068168, 15.125567 47.068267, 15.1261023 47.0683882, 15.1261752 47.068414)",,,
30570295,,Hl. Berggasse,residential,,False,False,82.022,"LINESTRING (15.1250229 47.068168, 15.1247793 47.0687682, 15.1247388 47.0688074, 15.1246583 47.0688459)",,,
30569865,,Nelkenstraße,residential,,False,True,63.7,"LINESTRING (15.1209286 47.0762614, 15.1211099 47.075702)",,,
852000398,,Ziegelwerkstraße,residential,30,False,True,30.866,"LINESTRING (15.1209286 47.0762614, 15.1213118 47.076356)",,,
"[30569856, 30569804, 852000398]",,"['Ziegelwerkstraße', 'Lastenstraße']",residential,30,False,"[False, True]",483.6019999999999,"LINESTRING (15.1209286 47.0762614, 15.1207365 47.0762139, 15.1205638 47.076128, 15.1204074 47.0759505, 15.1203633 47.0758761, 15.1203417 47.0758064, 15.1203375 47.075642, 15.1204138 47.0751041, 15.1204169 47.0749701, 15.1203977 47.0748345, 15.1203981 47.0747655, 15.1204222 47.0746723, 15.1204511 47.0744707, 15.1204973 47.0743143, 15.1204818 47.0741551, 15.1204678 47.0740787, 15.1204262 47.0740065, 15.1202855 47.0738649, 15.1201621 47.0736859, 15.1201137 47.0735725, 15.1200789 47.0734521, 15.1200762 47.0733403, 15.1200866 47.0732463, 15.120095 47.0731488, 15.120114 47.0730603, 15.1201787 47.0729517, 15.1203933 47.0726535, 15.1205902 47.0723797, 15.1206865 47.0722628)",,,
30568046,,Ziegelwerkstraße,residential,30,False,True,44.421,"LINESTRING (15.1213118 47.076356, 15.1218801 47.076455)",,,
852000398,,Ziegelwerkstraße,residential,30,False,False,30.866,"LINESTRING (15.1213118 47.076356, 15.1209286 47.0762614)",,,
30568046,,Ziegelwerkstraße,residential,30,False,False,44.421,"LINESTRING (15.1218801 47.076455, 15.1213118 47.076356)",,,
30568046,,Ziegelwerkstraße,residential,30,False,True,19.553,"LINESTRING (15.1218801 47.076455, 15.1221292 47.0765013)",,,
30569861,,Ziegelwerkstraße,residential,,False,True,56.095,"LINESTRING (15.1218801 47.076455, 15.1220723 47.0759678)",,,
30568046,,Ziegelwerkstraße,residential,30,False,False,136.451,"LINESTRING (15.1238674 47.0768247, 15.123507 47.0767576, 15.122881 47.0766412, 15.1228148 47.0766289, 15.1223774 47.0765475, 15.1221292 47.0765013)",,,
30568046,,Ziegelwerkstraße,residential,30,False,True,227.39600000000002,"LINESTRING (15.1238674 47.0768247, 15.1248022 47.0769793, 15.1248798 47.0769669, 15.1249608 47.0768713, 15.1251004 47.0765169, 15.1252654 47.0764392, 15.1258647 47.0765348, 15.126283 47.0766366)",,,
30568117,,Stadionstraße,residential,,False,True,243.35600000000002,"LINESTRING (15.1286585 47.0741269, 15.1290055 47.0731754, 15.1289943 47.0730683, 15.1287922 47.0727871, 15.1287201 47.0727658, 15.1278372 47.0725051, 15.1277322 47.0724721)",,,
30569828,,Fischergasse,residential,,False,True,99.949,"LINESTRING (15.1286585 47.0741269, 15.1288882 47.0741776, 15.1292476 47.0743187, 15.129505 47.0743724, 15.1298992 47.0743785)",,,
852000405,,Stadionstraße,residential,,False,False,109.792,"LINESTRING (15.1286585 47.0741269, 15.1273716 47.0739192, 15.1272478 47.0738992)",,,
30569828,,Fischergasse,residential,,False,False,99.949,"LINESTRING (15.1298992 47.0743785, 15.129505 47.0743724, 15.1292476 47.0743187, 15.1288882 47.0741776, 15.1286585 47.0741269)",,,
30569828,,Fischergasse,residential,,False,True,135.21200000000002,"LINESTRING (15.1298992 47.0743785, 15.1313794 47.0744113, 15.131522 47.0745391, 15.1315885 47.0745511)",,,
30743535,,Fischergasse,residential,,False,False,56.339,"LINESTRING (15.1298992 47.0743785, 15.1296509 47.0747082, 15.1295756 47.0748343)",,,
"[30569297, 106664515, 106664494]",,Im Winkel,residential,,False,True,87.99,"LINESTRING (15.1307397 47.076709, 15.1307314 47.0766179, 15.1306941 47.076457, 15.1306261 47.076318, 15.1305388 47.0762111, 15.1304938 47.076156, 15.1303476 47.0760117, 15.1303225 47.0759871)",,yes,
"[30569297, 106664515, 106664494]",,Im Winkel,residential,,False,False,87.99,"LINESTRING (15.1303225 47.0759871, 15.1303476 47.0760117, 15.1304938 47.076156, 15.1305388 47.0762111, 15.1306261 47.076318, 15.1306941 47.076457, 15.1307314 47.0766179, 15.1307397 47.076709)",,yes,
30569833,,Brückengasse,residential,,False,True,184.84199999999998,"LINESTRING (15.1303225 47.0759871, 15.1305026 47.0758723, 15.1307446 47.0757543, 15.1308306 47.0757333, 15.1309826 47.0757053, 15.1311136 47.0756683, 15.1312597 47.0755991, 15.131321 47.0755393, 15.1313858 47.0754553, 15.1314325 47.0753348, 15.1314872 47.0751372, 15.13169 47.0748285, 15.1317684 47.0747792)",,,
852000406,,Brückengasse,residential,,False,False,277.875,"LINESTRING (15.1303225 47.0759871, 15.1299525 47.0758399, 15.1297226 47.0757463, 15.1275326 47.0749453, 15.1273188 47.0749156, 15.1271436 47.0748717, 15.1270623 47.074863)",,,
"[30569856, 30569804, 852000398]",,"['Ziegelwerkstraße', 'Lastenstraße']",residential,30,False,"[False, True]",483.60200000000003,"LINESTRING (15.1206865 47.0722628, 15.1205902 47.0723797, 15.1203933 47.0726535, 15.1201787 47.0729517, 15.120114 47.0730603, 15.120095 47.0731488, 15.1200866 47.0732463, 15.1200762 47.0733403, 15.1200789 47.0734521, 15.1201137 47.0735725, 15.1201621 47.0736859, 15.1202855 47.0738649, 15.1204262 47.0740065, 15.1204678 47.0740787, 15.1204818 47.0741551, 15.1204973 47.0743143, 15.1204511 47.0744707, 15.1204222 47.0746723, 15.1203981 47.0747655, 15.1203977 47.0748345, 15.1204169 47.0749701, 15.1204138 47.0751041, 15.1203375 47.075642, 15.1203417 47.0758064, 15.1203633 47.0758761, 15.1204074 47.0759505, 15.1205638 47.076128, 15.1207365 47.0762139, 15.1209286 47.0762614)",,,
30569804,,Lastenstraße,residential,,False,True,102.682,"LINESTRING (15.1206865 47.0722628, 15.1208498 47.0722054, 15.1210784 47.0721577, 15.1213291 47.072189, 15.1219795 47.0723197)",,,
126572709,,Kirchengasse,residential,,False,False,42.038,"LINESTRING (15.1250177 47.0714142, 15.1248596 47.0717766)",,,
