osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width,junction,tunnel,bridge
634401240,2,Schulstraße,residential,False,False,34.363,"LINESTRING (14.885863 47.543203, 14.8858391 47.5431884, 14.8855969 47.5430314, 14.8855283 47.5429923)",,,,,,
1221276682,1,Radmeisterstraße,primary,True,False,18.426000000000002,"LINESTRING (14.885863 47.543203, 14.8859189 47.5431819, 14.8859748 47.5431773, 14.8860297 47.5431856, 14.8860724 47.5432039, 14.8860858 47.5432123)",B115,50,7,roundabout,,
127106804,,Krumpentaler Straße,residential,False,False,9.536,"LINESTRING (14.8874969 47.5405581, 14.8875438 47.5404784)",,,,,,
"[40451649, 55807940, 127077516]",,Krumpentalerstraße,residential,False,True,46.806,"LINESTRING (14.8874969 47.5405581, 14.8874846 47.5405798, 14.8874288 47.5406645, 14.8872286 47.540901, 14.8871899 47.5409205)",,,,,building_passage,
127077517,,Lindmoserstraße,residential,False,True,20.543,"LINESTRING (14.8874969 47.5405581, 14.8872871 47.5404877, 14.8872584 47.5404695)",,,,,,
127106804,,Krumpentaler Straße,residential,False,True,40.749,"LINESTRING (14.8879483 47.5399142, 14.8876798 47.5402327)",,,,,,
55821586,,,residential,False,True,19.343999999999998,"LINESTRING (14.8879483 47.5399142, 14.8879175 47.5399026, 14.8877059 47.5398563)",,,,,,
127106804,,Krumpentaler Straße,residential,False,False,130.515,"LINESTRING (14.8879483 47.5399142, 14.8879821 47.5398627, 14.8880254 47.5398005, 14.8880424 47.5397095, 14.8880368 47.5395766, 14.8880422 47.5391426, 14.888077 47.5387533)",,,,,,
55821580,,,residential,False,True,11.5,"LINESTRING (14.8884022 47.5376792, 14.8883647 47.5376731, 14.8882522 47.5376583)",,,,,,
127106804,,Krumpentaler Straße,residential,False,True,84.491,"LINESTRING (14.8884022 47.5376792, 14.888373 47.5378699, 14.8881873 47.5382952, 14.8881319 47.5384142)",,,,,,
"[655333009, 40451650]",,"['Zwerggasse', 'Dr.-Karl-Renner-Straße']",residential,True,False,64.609,"LINESTRING (14.8878207 47.5406538, 14.88762 47.5409531, 14.887617 47.5409743, 14.8876245 47.5409874, 14.8876339 47.5409996, 14.8876656 47.5410183, 14.8877437 47.5410638, 14.8878365 47.5411485)",,,,,,
127106806,,Lindmoserstraße,residential,False,False,102.22900000000001,"LINESTRING (14.8878207 47.5406538, 14.888075 47.5407516, 14.8882305 47.5408187, 14.8882717 47.5408464, 14.8882905 47.5409188, 14.8884484 47.5412534, 14.8884435 47.5413463, 14.8884413 47.5413866)",,,,,,
127106806,,Lindmoserstraße,residential,False,True,28.505000000000003,"LINESTRING (14.8878207 47.5406538, 14.8876001 47.5405124, 14.8875438 47.5404784)",,,,,,
127106806,,Lindmoserstraße,residential,False,True,102.22899999999998,"LINESTRING (14.8884413 47.5413866, 14.8884435 47.5413463, 14.8884484 47.5412534, 14.8882905 47.5409188, 14.8882717 47.5408464, 14.8882305 47.5408187, 14.888075 47.5407516, 14.8878207 47.5406538)",,,,,,
55807943,,Vordernberger Straße,residential,False,False,101.059,"LINESTRING (14.8885474 47.541587, 14.8886453 47.5416418, 14.8887066 47.5416723, 14.8893309 47.5416775, 14.889647 47.5416276, 14.8897437 47.5416289, 14.889841 47.5416303)",,,,,,
55805328,,Trofengbachgasse,residential,False,False,160.34,"LINESTRING (14.889841 47.5416303, 14.88996 47.5415518, 14.8900438 47.5415106, 14.890412 47.5413297, 14.8911831 47.5409687, 14.8913701 47.5409432, 14.8916509 47.5409303)",,,,,,
55807943,,Vordernberger Straße,residential,False,False,64.03999999999999,"LINESTRING (14.889841 47.5416303, 14.8900061 47.5416741, 14.8901523 47.5417109, 14.8901958 47.5417183, 14.8902398 47.5417224, 14.8902881 47.5417236, 14.8903213 47.5417213, 14.890353 47.5417159, 14.8905888 47.5416593, 14.8906538 47.5416524)",,,,,,
55807943,,Vordernberger Straße,residential,False,True,101.059,"LINESTRING (14.889841 47.5416303, 14.8897437 47.5416289, 14.889647 47.5416276, 14.8893309 47.5416775, 14.8887066 47.5416723, 14.8886453 47.5416418, 14.8885474 47.541587)",,,,,,
224084519,,Mario-Stecher-Platz,residential,False,False,42.03,"LINESTRING (14.8878364 47.5383575, 14.8877574 47.5387317)",,,,,,
55821589,,Mario-Stecher-Platz,residential,False,False,23.066,"LINESTRING (14.8878364 47.5383575, 14.8880889 47.5384076, 14.8881319 47.5384142)",,,,,,
127077514,,Flutergasse,residential,False,True,84.229,"LINESTRING (14.8878364 47.5383575, 14.8878964 47.5382759, 14.8880823 47.5380267, 14.8882195 47.5377836, 14.8882522 47.5376583)",,,,,,
224084519,,Mario-Stecher-Platz,residential,False,True,42.03,"LINESTRING (14.8877574 47.5387317, 14.8878364 47.5383575)",,,,,,
55821588,,Mario-Stecher-Platz,residential,False,False,24.116,"LINESTRING (14.8877574 47.5387317, 14.8880117 47.5387506, 14.888077 47.5387533)",,,,,,
55821586,,,residential,False,False,19.343999999999998,"LINESTRING (14.8877059 47.5398563, 14.8879175 47.5399026, 14.8879483 47.5399142)",,,,,,
224084517,,Flutergasse,residential,True,False,127.446,"LINESTRING (14.8877059 47.5398563, 14.8877292 47.5398017, 14.8877674 47.5397017, 14.8878034 47.5395662, 14.8878124 47.5394994, 14.8878519 47.5392884, 14.8878506 47.5392517, 14.8878532 47.5391451, 14.8877983 47.5390861, 14.8877927 47.5389706, 14.8877574 47.5387317)",,,,,,
127077517,,Lindmoserstraße,residential,False,False,20.543,"LINESTRING (14.8872584 47.5404695, 14.8872871 47.5404877, 14.8874969 47.5405581)",,,,,,
"[127077517, 127077518]",,Lindmoserstraße,residential,False,True,36.418,"LINESTRING (14.8872584 47.5404695, 14.8872015 47.5404467, 14.8869294 47.5403421, 14.8868284 47.5403207)",,,,,,yes
224084517,,Flutergasse,residential,True,False,38.790000000000006,"LINESTRING (14.8872584 47.5404695, 14.8872973 47.5404288, 14.8874737 47.540153)",,,,,,
55805323,,Freiheitsplatz,residential,False,True,56.540000000000006,"LINESTRING (14.8865863 47.5415292, 14.8864082 47.5416906, 14.8863021 47.5417867, 14.8862656 47.5418206, 14.8862094 47.5418628, 14.8861216 47.5419288)",,,,,,
224084517,,Flutergasse,residential,True,False,114.92500000000001,"LINESTRING (14.8865863 47.5415292, 14.8862553 47.5413789, 14.8862288 47.5413444, 14.8862219 47.5413186, 14.8862338 47.5412672, 14.8862791 47.5412057, 14.8866892 47.5409146, 14.8868743 47.5407896)",,,,,,
1264830646,,Krumpentalerstraße,residential,False,False,16.894000000000002,"LINESTRING (14.8865863 47.5415292, 14.8866598 47.5414627, 14.8867239 47.541409)",,,,,,
1264830645,,Hieflauer Straße,residential,False,True,45.817,"LINESTRING (14.8878365 47.5411485, 14.8877819 47.5411807, 14.8873157 47.5413618)",,,,,,
35882469,,Schulstraße,residential,False,False,128.404,"LINESTRING (14.8855283 47.5429923, 14.885562 47.5428494, 14.8856039 47.5426249, 14.8856297 47.5425508, 14.8856657 47.5424871, 14.8860123 47.5421098, 14.8860642 47.542031, 14.8861216 47.5419288)",,,,,,
55805324,,Schulstraße,residential,False,False,110.35199999999999,"LINESTRING (14.8855283 47.5429923, 14.8854067 47.5430524, 14.8852899 47.5431096, 14.8847609 47.5432577, 14.8846726 47.5432845, 14.8843982 47.5433316, 14.8841767 47.543346)",,,,,,
