osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,tunnel,junction,bridge,access
816192400,Sparkasseplatz,secondary,50,False,False,26.750999999999998,"LINESTRING (14.8971497 48.7007569, 14.896994 48.7007661, 14.8967863 48.7007566)",2,L71,,,,
39020284,Gansberg,residential,,False,False,11.056,"LINESTRING (14.8890975 48.6976182, 14.8890561 48.6975226)",,,,,,
402726988,Am Berg,residential,,False,True,15.974,"LINESTRING (14.8890975 48.6976182, 14.889162 48.6977554)",,,,,,
"[824920403, 402726983]",,primary,70,False,True,224.57199999999997,"LINESTRING (14.8890975 48.6976182, 14.8893821 48.6975899, 14.8897191 48.6975523, 14.8907558 48.6974427, 14.8910358 48.6974195, 14.8912816 48.6974057, 14.89154 48.6974003, 14.8918238 48.6974104, 14.8921317 48.6974255)",,B41,,,,
38912551,Gansberg,residential,,False,False,129.905,"LINESTRING (14.8921155 48.6971745, 14.8917499 48.6972946, 14.8910954 48.6973059, 14.8903931 48.697359)",,,,,,
"[993437725, 993437724, 330789413]",Veitsgraben,residential,,False,True,126.74600000000001,"LINESTRING (14.8921155 48.6971745, 14.8923501 48.6971514, 14.8926563 48.6971847, 14.8930172 48.697346, 14.8932811 48.6974981, 14.8932894 48.6975322, 14.8933348 48.6977552)",,,,,,
402726985,Wolfgangstraße,tertiary,,False,True,28.085,"LINESTRING (14.8921155 48.6971745, 14.8921342 48.6972443, 14.892141 48.6973006, 14.8921406 48.6973708, 14.8921317 48.6974255)",,L8304,,,,
38912550,Gansberg,residential,,False,False,96.04,"LINESTRING (14.8903931 48.697359, 14.8903846 48.6973288, 14.8903749 48.6973034, 14.8903433 48.6972761, 14.8900572 48.6970617, 14.8898223 48.6968778, 14.889567 48.6966983)",,,,,,
"[39020284, 38912551]",Gansberg,residential,,False,"[False, True]",102.13799999999999,"LINESTRING (14.8903931 48.697359, 14.8902206 48.6973817, 14.8897503 48.6974256, 14.889336 48.6974261, 14.8892039 48.6974413, 14.8890561 48.6975226)",,,,,,
38912551,Gansberg,residential,,False,True,129.905,"LINESTRING (14.8903931 48.697359, 14.8910954 48.6973059, 14.8917499 48.6972946, 14.8921155 48.6971745)",,,,,,
39020284,Gansberg,residential,,False,True,11.056,"LINESTRING (14.8890561 48.6975226, 14.8890975 48.6976182)",,,,,,
"[39020284, 38912551]",Gansberg,residential,,False,"[False, True]",102.138,"LINESTRING (14.8890561 48.6975226, 14.8892039 48.6974413, 14.889336 48.6974261, 14.8897503 48.6974256, 14.8902206 48.6973817, 14.8903931 48.697359)",,,,,,
"[39019936, 124476851, 402726982]",,primary,70,False,True,187.039,"LINESTRING (14.8921317 48.6974255, 14.8925429 48.6974706, 14.892954 48.6975274, 14.8941171 48.6977323, 14.8946068 48.697821)",2,B41,,,yes,
"[824920403, 402726983]",,primary,70,False,False,224.572,"LINESTRING (14.8921317 48.6974255, 14.8918238 48.6974104, 14.89154 48.6974003, 14.8912816 48.6974057, 14.8910358 48.6974195, 14.8907558 48.6974427, 14.8897191 48.6975523, 14.8893821 48.6975899, 14.8890975 48.6976182)",,B41,,,,
402726985,Wolfgangstraße,tertiary,,False,False,28.085,"LINESTRING (14.8921317 48.6974255, 14.8921406 48.6973708, 14.892141 48.6973006, 14.8921342 48.6972443, 14.8921155 48.6971745)",,L8304,,,,
39019938,Veitsgraben,residential,,False,False,8.496,"LINESTRING (14.8946068 48.697821, 14.8946429 48.6977484)",,,,,,
"[39019936, 124476851, 402726982]",,primary,70,False,False,187.039,"LINESTRING (14.8946068 48.697821, 14.8941171 48.6977323, 14.892954 48.6975274, 14.8925429 48.6974706, 14.8921317 48.6974255)",2,B41,,,yes,
39375510,Veitsgraben,residential,,False,False,147.86200000000002,"LINESTRING (14.8946068 48.697821, 14.8945782 48.6978621, 14.894546 48.697898, 14.8942087 48.6980215, 14.8940837 48.6980718, 14.8939427 48.6981586, 14.893868 48.6982105, 14.893727 48.6982309, 14.8936655 48.698225, 14.8935951 48.6981851, 14.8935598 48.6981333, 14.8934524 48.6977853, 14.8933348 48.6977552)",,,,,,
"[330341536, 188905914, 330341535]",,primary,70,False,True,411.888,"LINESTRING (14.8946068 48.697821, 14.8950723 48.6979137, 14.8953601 48.6979855, 14.8955898 48.6980546, 14.8959167 48.6981809, 14.8962006 48.6983221, 14.8962697 48.6983565, 14.8964746 48.698491, 14.8966625 48.6986338, 14.8967967 48.6987617, 14.8968871 48.6988571, 14.8969642 48.6989488, 14.8970445 48.699056, 14.8970961 48.6991367, 14.8971354 48.6992065, 14.8971729 48.699282, 14.8972072 48.6993599, 14.8972401 48.6994603, 14.8972619 48.6995378, 14.8972795 48.6996144, 14.8972852 48.6996496, 14.8972912 48.6996857, 14.8972959 48.6997301, 14.8973042 48.6998511, 14.8973033 48.7000137, 14.8972865 48.7002635, 14.8972696 48.7004775, 14.8972696 48.7005314, 14.8972732 48.7005781, 14.8972803 48.7006103, 14.8972853 48.7006303)",2,B41,,,yes,
39019938,Veitsgraben,residential,,False,True,8.496,"LINESTRING (14.8946429 48.6977484, 14.8946068 48.697821)",,,,,,
39019938,Veitsgraben,residential,,False,False,155.76099999999997,"LINESTRING (14.8946429 48.6977484, 14.8947519 48.6977455, 14.8952347 48.697834, 14.8955655 48.6978444, 14.8959168 48.6978487, 14.8961732 48.6978229, 14.8962363 48.6978022, 14.8962652 48.6977667, 14.8962715 48.6977275, 14.896244 48.697478)",,,,,,
"[993437723, 232617859]",Veitsgraben,residential,,False,True,166.82100000000003,"LINESTRING (14.8946429 48.6977484, 14.8945995 48.6976206, 14.8946009 48.6975397, 14.8946513 48.6974664, 14.8948219 48.697333, 14.8951921 48.6971345, 14.8955916 48.6969345, 14.895696 48.6969074, 14.8961645 48.6968558)",,,,,,
39019938,Veitsgraben,residential,,False,False,162.67,"LINESTRING (14.896244 48.697478, 14.896666 48.6974117, 14.8971406 48.6973254, 14.8981976 48.6971331, 14.8983847 48.6970994)",,,,,,
39019938,Veitsgraben,residential,,False,True,155.761,"LINESTRING (14.896244 48.697478, 14.8962715 48.6977275, 14.8962652 48.6977667, 14.8962363 48.6978022, 14.8961732 48.6978229, 14.8959168 48.6978487, 14.8955655 48.6978444, 14.8952347 48.697834, 14.8947519 48.6977455, 14.8946429 48.6977484)",,,,,,
39375508,Veitsgraben,residential,,False,False,69.432,"LINESTRING (14.896244 48.697478, 14.8961722 48.6969266, 14.8961645 48.6968558)",,,,,,
39019938,Veitsgraben,residential,,False,True,162.67,"LINESTRING (14.8983847 48.6970994, 14.8981976 48.6971331, 14.8971406 48.6973254, 14.896666 48.6974117, 14.896244 48.697478)",,,,,,
"[39375507, 232617859]",Veitsgraben,residential,,False,False,201.66899999999998,"LINESTRING (14.8983847 48.6970994, 14.8981293 48.6967804, 14.8979653 48.6965756, 14.8973695 48.6966683, 14.8972302 48.69669, 14.8968135 48.6967548, 14.8961645 48.6968558)",,,,,,
"[142974752, 232617860, 142974751]",Veitsgraben,residential,,False,False,234.23499999999996,"LINESTRING (14.8983847 48.6970994, 14.8987198 48.6973447, 14.8990672 48.6975083, 14.8992349 48.6975862, 14.899365 48.6976121, 14.8994123 48.6976123, 14.8995028 48.6976129, 14.899595 48.6976291, 14.8996954 48.697694, 14.8997353 48.6977565, 14.8997382 48.6978072, 14.8997207 48.6978503, 14.8996267 48.697924, 14.8994438 48.69803, 14.8993582 48.6980894, 14.8992737 48.698156, 14.8991856 48.6982474, 14.8991186 48.6983371, 14.8990646 48.6984322, 14.8990554 48.698457, 14.8990354 48.6985545)",,,,,yes,
39375504,Hamerlingstraße,residential,,False,False,40.38,"LINESTRING (14.8990354 48.6985545, 14.8994189 48.6988149)",,,,,,
39020281,Stadelgasse,residential,50,False,False,250.544,"LINESTRING (14.8990354 48.6985545, 14.8987098 48.6988536, 14.89817 48.6994838, 14.8978269 48.6999523, 14.8976468 48.7003631, 14.8976415 48.7004516, 14.8976638 48.7005183, 14.8976916 48.7005713)",,,,,,
"[142974752, 232617860, 142974751]",Veitsgraben,residential,,False,True,234.23500000000004,"LINESTRING (14.8990354 48.6985545, 14.8990554 48.698457, 14.8990646 48.6984322, 14.8991186 48.6983371, 14.8991856 48.6982474, 14.8992737 48.698156, 14.8993582 48.6980894, 14.8994438 48.69803, 14.8996267 48.697924, 14.8997207 48.6978503, 14.8997382 48.6978072, 14.8997353 48.6977565, 14.8996954 48.697694, 14.899595 48.6976291, 14.8995028 48.6976129, 14.8994123 48.6976123, 14.899365 48.6976121, 14.8992349 48.6975862, 14.8990672 48.6975083, 14.8987198 48.6973447, 14.8983847 48.6970994)",,,,,yes,
39020281,Stadelgasse,residential,50,False,True,250.544,"LINESTRING (14.8976916 48.7005713, 14.8976638 48.7005183, 14.8976415 48.7004516, 14.8976468 48.7003631, 14.8978269 48.6999523, 14.89817 48.6994838, 14.8987098 48.6988536, 14.8990354 48.6985545)",,,,,,
172813231,Zwettler Straße,primary,50,False,True,118.10499999999999,"LINESTRING (14.8976916 48.7005713, 14.8980276 48.7004616, 14.8991419 48.700111)",2,B119,,,,
332874650,Zwettler Straße,primary,50,False,True,19.325000000000003,"LINESTRING (14.8976916 48.7005713, 14.8975845 48.7006185, 14.8974726 48.7006678)",2,B119,,,,
39375504,Hamerlingstraße,residential,,False,True,40.38,"LINESTRING (14.8994189 48.6988149, 14.8990354 48.6985545)",,,,,,
87162599,Hamerlingstraße,residential,,False,False,59.217,"LINESTRING (14.8994189 48.6988149, 14.9000438 48.698478)",,,,,,
39375504,Hamerlingstraße,residential,,False,False,81.464,"LINESTRING (14.8994189 48.6988149, 14.9001357 48.6993044, 14.9001903 48.6993417)",,,,,,
39375504,Hamerlingstraße,residential,,False,True,81.464,"LINESTRING (14.9001903 48.6993417, 14.9001357 48.6993044, 14.8994189 48.6988149)",,,,,,
172813231,Zwettler Straße,primary,50,False,False,116.134,"LINESTRING (14.9001903 48.6993417, 14.8999448 48.6995487, 14.8996772 48.6997984, 14.8996031 48.6998676, 14.8994931 48.6999402, 14.8993368 48.7000251, 14.8991419 48.700111)",2,B119,,,,
172813231,Zwettler Straße,primary,50,False,True,39.274,"LINESTRING (14.9001903 48.6993417, 14.9003701 48.6992249, 14.900602 48.699118)",2,B119,,,,
39375505,Bahnhofstraße,living_street,,False,False,96.02000000000001,"LINESTRING (14.8993518 48.700461, 14.8997964 48.7004475, 14.8998823 48.7004645, 14.8999987 48.7005963, 14.9000502 48.7006731, 14.9001228 48.700894, 14.9001354 48.7009413)",,,,,,
39375505,Bahnhofstraße,living_street,,False,True,42.028,"LINESTRING (14.8993518 48.700461, 14.8992838 48.7003051, 14.8991798 48.7001535, 14.8991419 48.700111)",,,,,,
39375506,Bahnhofstraße,living_street,,False,False,63.539,"LINESTRING (14.8993518 48.700461, 14.8992909 48.7004697, 14.8992479 48.7005092, 14.8993194 48.7009403, 14.8993257 48.7009881)",,,,,,
39375506,Bahnhofstraße,living_street,,False,True,63.539,"LINESTRING (14.8993257 48.7009881, 14.8993194 48.7009403, 14.8992479 48.7005092, 14.8992909 48.7004697, 14.8993518 48.700461)",,,,,,
87162622,Bahnhofstraße,residential,,False,False,59.657,"LINESTRING (14.8993257 48.7009881, 14.8997129 48.7009703, 14.9001354 48.7009413)",,,,,,
87162622,Bahnhofstraße,residential,,False,True,139.69000000000003,"LINESTRING (14.8993257 48.7009881, 14.8978925 48.7009622, 14.8978114 48.7009523, 14.8977299 48.7009282, 14.897637 48.7008922, 14.897566 48.7008646, 14.8974781 48.7008234)",,,,,,
39375508,Veitsgraben,residential,,False,True,69.432,"LINESTRING (14.8961645 48.6968558, 14.8961722 48.6969266, 14.896244 48.697478)",,,,,,
"[993437723, 232617859]",Veitsgraben,residential,,False,False,166.821,"LINESTRING (14.8961645 48.6968558, 14.895696 48.6969074, 14.8955916 48.6969345, 14.8951921 48.6971345, 14.8948219 48.697333, 14.8946513 48.6974664, 14.8946009 48.6975397, 14.8945995 48.6976206, 14.8946429 48.6977484)",,,,,,
"[232617859, 39375507]",Veitsgraben,residential,,False,True,201.669,"LINESTRING (14.8961645 48.6968558, 14.8968135 48.6967548, 14.8972302 48.69669, 14.8973695 48.6966683, 14.8979653 48.6965756, 14.8981293 48.6967804, 14.8983847 48.6970994)",,,,,,
"[87162643, 634277531, 87162587]","['Brühlzeile', 'Mühlgasse']",tertiary,,False,True,233.257,"LINESTRING (14.8895611 48.7021512, 14.8903526 48.7021631, 14.8904473 48.7021746, 14.8905877 48.7022054, 14.8907027 48.7022609, 14.8907869 48.7023574, 14.8908144 48.7024438, 14.8907703 48.7027051, 14.8907681 48.7027331, 14.8907548 48.702889, 14.8907457 48.7029184, 14.8907135 48.7029586, 14.8903831 48.7031611, 14.8902394 48.7032735, 14.8901749 48.7034206)",,,,,yes,
232617851,Böhmstraße,secondary,50,False,False,37.798,"LINESTRING (14.8895611 48.7021512, 14.8895469 48.7021046, 14.8895158 48.7020273, 14.8894446 48.701943, 14.8893404 48.7018497)",,L71,,,,
"[87162584, 87162601, 225233114, 270533891]",Böhmstraße,secondary,50,False,False,103.40499999999999,"LINESTRING (14.8893404 48.7018497, 14.8892294 48.7017761, 14.8890343 48.7016551, 14.8889415 48.7015789, 14.8887981 48.7014415, 14.8887059 48.7013575, 14.8885701 48.7012601, 14.8885292 48.7012285, 14.8884855 48.7011853, 14.8884531 48.7011344)",,L71,,,yes,
232617851,Böhmstraße,secondary,50,False,True,37.798,"LINESTRING (14.8893404 48.7018497, 14.8894446 48.701943, 14.8895158 48.7020273, 14.8895469 48.7021046, 14.8895611 48.7021512)",,L71,,,,
330784794,Am Berg,residential,,False,False,30.546,"LINESTRING (14.8902031 48.6996042, 14.8901283 48.6995193, 14.8900844 48.6993452)",,,,,,
"[330784794, 330784778, 87162652]",Am Berg,residential,,False,True,25.357,"LINESTRING (14.8902031 48.6996042, 14.8903114 48.6997272, 14.8903582 48.6997692, 14.8903884 48.6997963)",,,,,yes,
823521558,Wasserzeile,residential,,False,True,317.81500000000005,"LINESTRING (14.8902031 48.6996042, 14.8905948 48.6993898, 14.8906402 48.6993435, 14.8907104 48.6991523, 14.8909763 48.6988371, 14.8914778 48.6985488, 14.8917424 48.6984215, 14.8927425 48.6980654, 14.892874 48.6980083, 14.8929947 48.6979452, 14.8932313 48.6977825, 14.8933348 48.6977552)",,,,,,
87162650,Franz-Human-Gasse,residential,,False,True,33.394,"LINESTRING (14.8998179 48.702971, 14.8997843 48.7026715)",,,,,,
87162671,Am Berg,residential,,False,False,77.476,"LINESTRING (14.8897398 48.6984204, 14.8895443 48.6982429, 14.8895143 48.6982087, 14.8892262 48.6978387, 14.88921 48.6978197)",,,,,,
87162671,Am Berg,residential,,False,True,51.42100000000001,"LINESTRING (14.8897398 48.6984204, 14.889815 48.6984855, 14.8899632 48.6986089, 14.8901696 48.6987856)",,,,,,
87162672,Am Berg,residential,,False,True,275.835,"LINESTRING (14.8897398 48.6984204, 14.8892967 48.6986653, 14.8891289 48.6987581, 14.888545 48.6990786, 14.8884972 48.6990926, 14.8884301 48.6990629, 14.8880582 48.6987423, 14.8880305 48.6987185, 14.8876333 48.6983894, 14.8875224 48.6982975, 14.8874572 48.6982406, 14.8874002 48.6981448, 14.8873648 48.6980443, 14.8873494 48.6979286)",,,,,,
822802697,Lange Gasse,residential,,False,True,67.13,"LINESTRING (14.8941306 48.7016516, 14.8933007 48.7014667, 14.8932619 48.7014657)",,,,,,
823521801,Kirchengasse,residential,,False,False,64.648,"LINESTRING (14.8941306 48.7016516, 14.8938989 48.7018406, 14.8937487 48.7019239, 14.8934748 48.7020284)",,,,,,
823521801,Kirchengasse,residential,,False,True,53.646,"LINESTRING (14.8941306 48.7016516, 14.894252 48.7014691, 14.8943917 48.7012014)",,,,,,
38912550,Gansberg,residential,,False,True,96.03999999999998,"LINESTRING (14.889567 48.6966983, 14.8898223 48.6968778, 14.8900572 48.6970617, 14.8903433 48.6972761, 14.8903749 48.6973034, 14.8903846 48.6973288, 14.8903931 48.697359)",,,,,,
87162672,Am Berg,residential,,False,False,275.83500000000004,"LINESTRING (14.8873494 48.6979286, 14.8873648 48.6980443, 14.8874002 48.6981448, 14.8874572 48.6982406, 14.8875224 48.6982975, 14.8876333 48.6983894, 14.8880305 48.6987185, 14.8880582 48.6987423, 14.8884301 48.6990629, 14.8884972 48.6990926, 14.888545 48.6990786, 14.8891289 48.6987581, 14.8892967 48.6986653, 14.8897398 48.6984204)",,,,,,
"[402726984, 39020283]","['Kühlhofberg', 'Am Berg']",residential,,False,False,134.46800000000002,"LINESTRING (14.8873494 48.6979286, 14.8882961 48.6978214, 14.889162 48.6977554)",,,,,,
"[330679737, 161841749]","['Breite Gasse', 'Schlossgasse']",residential,,False,"[False, True]",199.70799999999997,"LINESTRING (14.8946337 48.7005727, 14.8947782 48.7004001, 14.8952106 48.7000632, 14.8952547 48.7000904, 14.8952846 48.7001178, 14.8952963 48.7002182, 14.8953859 48.7003271, 14.8954977 48.7003862, 14.8955795 48.700418, 14.8957002 48.700432, 14.8957159 48.7007181, 14.8955605 48.7010367)",,,,,,
316453904,Rathausplatz,residential,,False,True,30.367,"LINESTRING (14.8946337 48.7005727, 14.8945661 48.7007011, 14.894504 48.700832)",,,,,,
87162623,Schubertstraße,residential,50,False,False,261.322,"LINESTRING (14.895047 48.7034863, 14.8951539 48.7033541, 14.8962047 48.7019807, 14.8966164 48.7014421, 14.8966205 48.7013837)",,,,,,
"[819135985, 87162612]",Karl-Egon-Straße,residential,50,False,"[False, True]",79.48599999999999,"LINESTRING (14.895047 48.7034863, 14.8952476 48.7035419, 14.8954723 48.7036019, 14.8957783 48.7036629, 14.8960807 48.7036803)",,,,,,
819135994,Schubertstraße,residential,50,False,False,140.303,"LINESTRING (14.895047 48.7034863, 14.8946481 48.7036554, 14.8942586 48.7038206, 14.89356 48.7040963, 14.893422 48.7041508)",,,,,,
172953662,Kirchenplatz,residential,,False,False,37.4,"LINESTRING (14.8933354 48.7023151, 14.8928273 48.702289)",1,,,,,
172953662,Kirchenplatz,residential,,False,True,138.83599999999998,"LINESTRING (14.8933354 48.7023151, 14.8933083 48.7024714, 14.8932985 48.7025284, 14.8932754 48.7025748, 14.893142 48.7026452, 14.8930104 48.7026665, 14.8926467 48.7026472, 14.8925335 48.702599, 14.8924924 48.7025286, 14.8925203 48.7024137, 14.8925782 48.7023301, 14.8928273 48.702289)",1,,,,,
172953661,Pfarrhofgasse,residential,,False,False,70.374,"LINESTRING (14.8933354 48.7023151, 14.8934021 48.7023832, 14.8934309 48.7024742, 14.8934344 48.7025409, 14.8934172 48.7025824, 14.8933729 48.7026268, 14.8932776 48.7027135, 14.8931367 48.7028347, 14.8930975 48.7028598)",,,,,,
823521801,Kirchengasse,residential,,False,True,33.911,"LINESTRING (14.8933354 48.7023151, 14.8934059 48.7020995, 14.8934748 48.7020284)",,,,,,
822802697,Lange Gasse,residential,,False,True,2.725,"LINESTRING (14.8932619 48.7014657, 14.8932252 48.701462)",,,,,,
121898459,Auhofgasse,residential,,False,False,67.688,"LINESTRING (14.8932619 48.7014657, 14.8932816 48.7014296, 14.8934785 48.7011562, 14.8935557 48.7010103, 14.8935992 48.7009009)",,,,,,
822802697,Lange Gasse,residential,,False,False,67.13,"LINESTRING (14.8932619 48.7014657, 14.8933007 48.7014667, 14.8941306 48.7016516)",,,,,,
87162599,Hamerlingstraße,residential,,False,True,59.217,"LINESTRING (14.9000438 48.698478, 14.8994189 48.6988149)",,,,,,
"[87162673, 316453901]",Rathausplatz,residential,,False,False,62.188,"LINESTRING (14.8928 48.700476, 14.8929139 48.7004552, 14.8929751 48.7004515, 14.8930597 48.700451, 14.8931012 48.7004542, 14.8931778 48.7004647, 14.893326 48.7004848, 14.8936252 48.7005428)",,,,,,
316453901,Rathausplatz,residential,,False,True,44.28699999999999,"LINESTRING (14.8928 48.700476, 14.8927085 48.7005034, 14.8924273 48.7005841, 14.8923821 48.7005971, 14.8922906 48.7006217, 14.8922613 48.700647)",,,,,,
316453902,Rathausplatz,residential,,False,False,99.73899999999998,"LINESTRING (14.8928 48.700476, 14.8927771 48.7004557, 14.8927364 48.7004389, 14.8926494 48.7004189, 14.8923632 48.7003889, 14.8920335 48.7003519, 14.891998 48.7003546, 14.8919598 48.7003601, 14.8919514 48.7003724, 14.8919556 48.7003899, 14.8919828 48.7004115, 14.8920207 48.7004322, 14.8920628 48.7004576, 14.8920994 48.7004886, 14.8921234 48.7005183, 14.8921728 48.7005796, 14.8921777 48.7005993, 14.8921755 48.7006127, 14.8921678 48.7006242)",,,,,,
87162671,Am Berg,residential,,False,False,51.421,"LINESTRING (14.8901696 48.6987856, 14.8899632 48.6986089, 14.889815 48.6984855, 14.8897398 48.6984204)",,,,,,
87162650,Franz-Human-Gasse,residential,,False,False,33.394,"LINESTRING (14.8997843 48.7026715, 14.8998179 48.702971)",,,,,,
87162650,Franz-Human-Gasse,residential,,False,True,96.695,"LINESTRING (14.8997843 48.7026715, 14.8997387 48.7023349, 14.899688 48.7018043)",,,,,,
"[87162584, 87162601, 225233114, 270533891]",Böhmstraße,secondary,50,False,True,103.405,"LINESTRING (14.8884531 48.7011344, 14.8884855 48.7011853, 14.8885292 48.7012285, 14.8885701 48.7012601, 14.8887059 48.7013575, 14.8887981 48.7014415, 14.8889415 48.7015789, 14.8890343 48.7016551, 14.8892294 48.7017761, 14.8893404 48.7018497)",,L71,,,yes,
270533896,Böhmstraße,secondary,50,False,False,18.645,"LINESTRING (14.8884531 48.7011344, 14.8884247 48.7010716, 14.8884244 48.7010247, 14.8884398 48.7009704)",,L71,,,,
"[87162632, 329488284]","['Auhofgasse', 'Schmied-Gasse']",residential,,False,False,71.61,"LINESTRING (14.8934748 48.7020284, 14.8931936 48.7017537, 14.8931586 48.701722, 14.8931284 48.7016689, 14.8931726 48.7015715, 14.8932252 48.701462)",,,,,,
823521801,Kirchengasse,residential,,False,False,33.911,"LINESTRING (14.8934748 48.7020284, 14.8934059 48.7020995, 14.8933354 48.7023151)",,,,,,
823521801,Kirchengasse,residential,,False,True,64.648,"LINESTRING (14.8934748 48.7020284, 14.8937487 48.7019239, 14.8938989 48.7018406, 14.8941306 48.7016516)",,,,,,
87162650,Franz-Human-Gasse,residential,,False,False,96.695,"LINESTRING (14.899688 48.7018043, 14.8997387 48.7023349, 14.8997843 48.7026715)",,,,,,
184540961,Franz-Human Straße,residential,,False,False,168.84000000000003,"LINESTRING (14.899688 48.7018043, 14.8991445 48.7018151, 14.898653 48.7018049, 14.897539 48.7017427, 14.8974629 48.7017393, 14.8973921 48.7017361)",,,,,,
