osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref,maxspeed,junction,access
182896945,Spanheimerstraße,primary,False,True,31.51,"LINESTRING (14.8397301 46.8388726, 14.8397013 46.8387355, 14.8396862 46.838591)",,,B70,,,
30494903,Jahnstraße,residential,False,False,14.282,"LINESTRING (14.845369 46.8355765, 14.8455548 46.835595)",,,,,,
30494903,Jahnstraße,residential,False,True,90.90899999999999,"LINESTRING (14.845369 46.8355765, 14.845223 46.835577, 14.8450345 46.8355945, 14.8448664 46.835625, 14.8446912 46.8357041, 14.8444327 46.8358386, 14.8443158 46.8359032)",,,,,,
"[1221247585, 30494724, 1221247581]",Mausoleumweg,residential,False,False,121.35199999999999,"LINESTRING (14.8480343 46.8365339, 14.8481369 46.8365453, 14.8485956 46.8366133, 14.8486917 46.8366495, 14.848724 46.836732, 14.8486538 46.8368437, 14.8486045 46.8369675, 14.8486635 46.837011, 14.8487949 46.8369945, 14.8488947 46.8369551, 14.8489478 46.8369083)",,,,,,
30494724,Mausoleumweg,residential,False,True,151.693,"LINESTRING (14.8480343 46.8365339, 14.8477005 46.8364815, 14.8471831 46.8364146, 14.8461793 46.836271, 14.8460811 46.8362594)",,,,,,
30494857,Koschatstraße,residential,False,False,177.92699999999996,"LINESTRING (14.8480343 46.8365339, 14.8481072 46.8362696, 14.8481865 46.8359374, 14.8482613 46.8356261, 14.8483476 46.8354059, 14.8484363 46.8352362, 14.8485827 46.8349845)",,,,,,
"[182896920, 182896923, 30494886]","['Koschatstraße', 'Kleewiese']",residential,False,False,464.82300000000004,"LINESTRING (14.8480343 46.8365339, 14.8480207 46.8367046, 14.8479121 46.8371785, 14.8478701 46.837341, 14.8477815 46.8375325, 14.8474582 46.8380067, 14.8474074 46.8381159, 14.8473962 46.8381707, 14.8474055 46.8383358, 14.847364 46.8385693, 14.8473587 46.8387922, 14.8473917 46.8388804, 14.847452 46.8389219, 14.847517 46.8389467, 14.8477552 46.8389838, 14.847847 46.8390234, 14.847907 46.8390493, 14.8481418 46.8391507, 14.8486011 46.8393849, 14.8490328 46.839662, 14.8493657 46.8398545, 14.8494655 46.839877)",,,,,,
"[710853758, 1123181014]",Johann-Offner-Straße,residential,True,False,117.87,"LINESTRING (14.8460251 46.8369574, 14.8460125 46.8370595, 14.8460028 46.8371382, 14.845998 46.8371657, 14.8459036 46.8377119, 14.8458929 46.8380127)",,,,30,,
"[30494985, 174439349]","['Hermann-Fischer-Straße', 'Bahnhofplatz']",tertiary,False,True,120.16199999999999,"LINESTRING (14.8406048 46.8418216, 14.8404939 46.8418364, 14.839539 46.8419772, 14.8394326 46.8419924, 14.8390595 46.8420463)",,,,,,
236403094,Spanheimerstraße,primary,False,True,86.749,"LINESTRING (14.8406048 46.8418216, 14.840589 46.8417681, 14.8404779 46.8414211, 14.8404575 46.8413508, 14.8403992 46.8410548)",,,B70,,,
708307649,Spanheimerstraße,primary,False,False,108.59800000000001,"LINESTRING (14.8406048 46.8418216, 14.8406319 46.8418902, 14.8406833 46.8420113, 14.8407351 46.8421071, 14.8408354 46.842224, 14.8409479 46.8423222, 14.8410839 46.8424152, 14.8412511 46.8424971, 14.8414293 46.8425753)",,,B70,,,
174439364,Spanheimerstraße,primary,False,True,180.797,"LINESTRING (14.8402678 46.8404561, 14.8402411 46.8403561, 14.8400501 46.8397758, 14.8399831 46.839566, 14.8399508 46.839465, 14.8397301 46.8388726)",,,B70,,,
236403094,Spanheimerstraße,primary,False,False,58.012,"LINESTRING (14.8402678 46.8404561, 14.8402938 46.8405483, 14.8403351 46.8407529, 14.8403804 46.840972)",,,B70,,,
384584059,Am Weiher,residential,False,True,55.752,"LINESTRING (14.8402678 46.8404561, 14.8403829 46.8404384, 14.840986 46.840356)",,,,30,,
"[578881460, 174439342]",Herberthstraße,secondary,False,"[False, True]",109.44300000000001,"LINESTRING (14.8402678 46.8404561, 14.840128 46.8404768, 14.839358 46.8405782, 14.839302 46.8405856, 14.839027 46.8406216, 14.8389976 46.8406254, 14.8389317 46.8406463, 14.838875 46.8406768)",,,L137,,,
30495346,Ernst-Swatek-Straße,residential,False,False,90.583,"LINESTRING (14.8396862 46.838591, 14.839853 46.8385528, 14.8402614 46.8384438, 14.8405404 46.8383993, 14.8408305 46.8384013)",,,,,,
182890039,Spanheimerstraße,primary,False,True,274.128,"LINESTRING (14.8396862 46.838591, 14.8397085 46.8383423, 14.8397814 46.8381211, 14.8398308 46.8379993, 14.8398881 46.8379102, 14.8400142 46.8377584, 14.8402455 46.8375743, 14.8406976 46.8372542, 14.8412117 46.8369892, 14.8416131 46.836796, 14.8417716 46.8367297)",,,B70,,,
182896945,Spanheimerstraße,primary,False,False,31.51,"LINESTRING (14.8396862 46.838591, 14.8397013 46.8387355, 14.8397301 46.8388726)",,,B70,,,
"[189507849, 182896935]",Schwemmtrattenstraße,unclassified,False,"[False, True]",266.48699999999997,"LINESTRING (14.8460189 46.8432715, 14.8459827 46.842807, 14.8459507 46.8426935, 14.8459035 46.8426195, 14.8458849 46.8425902, 14.8457305 46.842427, 14.8455324 46.8422398, 14.8450365 46.8417904, 14.8447513 46.8414908, 14.8444942 46.84118)",,,,,,
755204947,Kanalplatz,residential,False,False,12.939,"LINESTRING (14.8438837 46.8389053, 14.8440513 46.8389252)",,,,,,
30495210,Freidlgasse,residential,True,False,98.89,"LINESTRING (14.8409041 46.8388951, 14.842197 46.8388016)",,,,,,
158187995,Roßmarkt,residential,False,False,55.193,"LINESTRING (14.8409041 46.8388951, 14.8408697 46.8386644, 14.8408305 46.8384013)",2,,,,,
30494520,Paul-Hackhofer-Straße,tertiary,False,False,25.939,"LINESTRING (14.845882 46.8366541, 14.846042 46.8364481)",,,,,,
163602447,Johann-Offner-Straße,residential,True,False,37.535,"LINESTRING (14.845882 46.8366541, 14.8459441 46.836689, 14.8459861 46.8367292, 14.8460157 46.836775, 14.8460272 46.8368199, 14.8460261 46.8368819, 14.8460251 46.8369574)",,,,30,,
741991129,Alois-Huth-Straße,tertiary,False,True,157.81,"LINESTRING (14.845882 46.8366541, 14.8457746 46.836625, 14.8452893 46.836572, 14.8450672 46.8365466, 14.844964 46.8365199, 14.8448599 46.8364808, 14.8447755 46.8364369, 14.8447226 46.8363941, 14.8447039 46.836379, 14.8446028 46.8362528, 14.8445779 46.8362232, 14.8443158 46.8359032)",,,,30,,
"[189507849, 182896935]",Schwemmtrattenstraße,unclassified,False,"[False, True]",266.487,"LINESTRING (14.8444942 46.84118, 14.8447513 46.8414908, 14.8450365 46.8417904, 14.8455324 46.8422398, 14.8457305 46.842427, 14.8458849 46.8425902, 14.8459035 46.8426195, 14.8459507 46.8426935, 14.8459827 46.842807, 14.8460189 46.8432715)",,,,,,
"[182896944, 755204954, 755204955, 930669956]",Stadthammerstraße,unclassified,False,True,113.81,"LINESTRING (14.8444942 46.84118, 14.8443924 46.8412401, 14.8442521 46.8413228, 14.844144 46.8413998, 14.8440863 46.8414624, 14.8440466 46.8415126, 14.8439495 46.8416357, 14.8438528 46.8417395, 14.8437671 46.8418146, 14.8436799 46.8418784, 14.8435866 46.8419222, 14.8435335 46.8419471)",,yes,,,,
"[30494457, 764009706]","['Rathausplatz', 'Wolfsberg Rathaus']",unclassified,False,True,143.639,"LINESTRING (14.8444942 46.84118, 14.844364 46.8409671, 14.8441394 46.8406404, 14.843954 46.8404267, 14.8439022 46.8403304, 14.8438792 46.8401925, 14.8438541 46.8400563, 14.8438181 46.8399878)",,,,,,
"[236403129, 174439346]",Bahnhofplatz,tertiary,False,True,88.383,"LINESTRING (14.8390595 46.8420463, 14.8390442 46.8419637, 14.8390288 46.8418838, 14.8389491 46.8416166, 14.838893 46.8414381, 14.8388551 46.8413196, 14.8388377 46.8412665)",2,,,30,,
"[30494985, 174439349]","['Hermann-Fischer-Straße', 'Bahnhofplatz']",tertiary,False,False,120.16199999999999,"LINESTRING (14.8390595 46.8420463, 14.8394326 46.8419924, 14.839539 46.8419772, 14.8404939 46.8418364, 14.8406048 46.8418216)",,,,,,
30494462,Radlsteg,residential,False,False,9.056,"LINESTRING (14.8426145 46.8387151, 14.8427257 46.838686)",,,,,,
30494833,Kreuzgasse,residential,False,False,153.86599999999999,"LINESTRING (14.8426145 46.8387151, 14.842895 46.8395075, 14.8430506 46.8400659)",,,,,,
182896940,Paul-Hackhofer-Straße,tertiary,False,False,66.999,"LINESTRING (14.8460811 46.8362594, 14.846197 46.8356621)",,,,,,
1221247586,Paul-Hackhofer-Straße,tertiary,False,True,21.192,"LINESTRING (14.8460811 46.8362594, 14.846042 46.8364481)",,,,,,
30494724,Mausoleumweg,residential,False,False,151.69299999999998,"LINESTRING (14.8460811 46.8362594, 14.8461793 46.836271, 14.8471831 46.8364146, 14.8477005 46.8364815, 14.8480343 46.8365339)",,,,,,
30494903,Jahnstraße,residential,False,True,49.417,"LINESTRING (14.846197 46.8356621, 14.8455548 46.835595)",,,,,,
182896940,Paul-Hackhofer-Straße,tertiary,False,True,66.999,"LINESTRING (14.846197 46.8356621, 14.8460811 46.8362594)",,,,,,
182896940,Paul-Hackhofer-Straße,tertiary,False,False,99.12299999999999,"LINESTRING (14.846197 46.8356621, 14.8462463 46.8354056, 14.8463672 46.8347783)",,,,,,
30495459,Mozartstraße,residential,False,False,170.085,"LINESTRING (14.8463672 46.8347783, 14.8464832 46.8347879, 14.8476137 46.8348951, 14.8481716 46.8349458, 14.8485827 46.8349845)",,,,,,
182896940,Paul-Hackhofer-Straße,tertiary,False,True,99.12299999999999,"LINESTRING (14.8463672 46.8347783, 14.8462463 46.8354056, 14.846197 46.8356621)",,,,,,
174439351,Bambergerstraße,residential,True,False,9.199,"LINESTRING (14.842466 46.8401211, 14.8423612 46.8401624)",,,,30,,
30494981,Herrengasse,residential,True,False,148.167,"LINESTRING (14.842466 46.8401211, 14.8424482 46.8400314, 14.8423608 46.839519, 14.842197 46.8388016)",,,,,,
760009496,Offnerplatzl,residential,False,True,46.795,"LINESTRING (14.8424273 46.8405808, 14.8423612 46.8401624)",,,,,,
30494659,Minoritenplatz,residential,False,False,80.536,"LINESTRING (14.8458929 46.8380127, 14.8466138 46.8380425, 14.846657 46.8380158, 14.846657 46.8378254)",,,,,,
710853758,Johann-Offner-Straße,residential,True,False,77.891,"LINESTRING (14.8458929 46.8380127, 14.8458572 46.8382199, 14.8457263 46.8385179, 14.8456472 46.8386903)",,,,30,,
30494857,Koschatstraße,residential,False,True,177.927,"LINESTRING (14.8485827 46.8349845, 14.8484363 46.8352362, 14.8483476 46.8354059, 14.8482613 46.8356261, 14.8481865 46.8359374, 14.8481072 46.8362696, 14.8480343 46.8365339)",,,,,,
30495459,Mozartstraße,residential,False,True,170.085,"LINESTRING (14.8485827 46.8349845, 14.8481716 46.8349458, 14.8476137 46.8348951, 14.8464832 46.8347879, 14.8463672 46.8347783)",,,,,,
30495212,Freidlgasse,residential,True,False,33.181,"LINESTRING (14.842197 46.8388016, 14.8426145 46.8387151)",,,,,,
174439342,Herberthstraße,secondary,False,True,17.108,"LINESTRING (14.8387872 46.8408176, 14.8388137 46.8407582, 14.8388417 46.8407146, 14.838875 46.8406768)",,,L137,,,
174439359,,secondary,True,False,24.836,"LINESTRING (14.8387872 46.8408176, 14.838815 46.8408248, 14.8388393 46.8408365, 14.8388585 46.840852, 14.8388715 46.8408702, 14.8388773 46.8408901, 14.8388758 46.8409104, 14.8388668 46.8409298, 14.8388511 46.840947, 14.8388296 46.840961, 14.8388037 46.8409709, 14.838775 46.840976)",,,L137,,roundabout,
30495346,Ernst-Swatek-Straße,residential,False,False,128.40200000000002,"LINESTRING (14.8408305 46.8384013, 14.8410596 46.8383889, 14.8410759 46.838388, 14.841192 46.8383816, 14.8415186 46.8383625, 14.8418293 46.8383436, 14.842186 46.8383029, 14.8424243 46.8382483, 14.8424933 46.8382325)",,,,,,
30495346,Ernst-Swatek-Straße,residential,False,True,90.583,"LINESTRING (14.8408305 46.8384013, 14.8405404 46.8383993, 14.8402614 46.8384438, 14.839853 46.8385528, 14.8396862 46.838591)",,,,,,
158187995,Roßmarkt,residential,False,True,55.193,"LINESTRING (14.8408305 46.8384013, 14.8408697 46.8386644, 14.8409041 46.8388951)",2,,,,,
30495346,Ernst-Swatek-Straße,residential,False,True,128.40200000000002,"LINESTRING (14.8424933 46.8382325, 14.8424243 46.8382483, 14.842186 46.8383029, 14.8418293 46.8383436, 14.8415186 46.8383625, 14.841192 46.8383816, 14.8410759 46.838388, 14.8410596 46.8383889, 14.8408305 46.8384013)",,,,,,
30495405,Bayerhofenstraße,residential,False,True,178.23499999999999,"LINESTRING (14.8424933 46.8382325, 14.8424145 46.8379521, 14.8423654 46.8377713, 14.8423142 46.837577, 14.8423106 46.8375635, 14.8422513 46.8373507, 14.8421734 46.8371962, 14.8420587 46.8370362, 14.8418571 46.8368164, 14.8417716 46.8367297)",,,,,,
182896925,Bayerhofenstraße,residential,False,False,53.446,"LINESTRING (14.8424933 46.8382325, 14.8426117 46.8384771, 14.8426593 46.8385644, 14.8427257 46.838686)",,,,,,
"[236403129, 174439346]",Bahnhofplatz,tertiary,False,False,88.383,"LINESTRING (14.8388377 46.8412665, 14.8388551 46.8413196, 14.838893 46.8414381, 14.8389491 46.8416166, 14.8390288 46.8418838, 14.8390442 46.8419637, 14.8390595 46.8420463)",2,,,30,,
"[30493763, 758907835]","['Teichweg', 'Bahnhofplatz']",residential,True,False,121.865,"LINESTRING (14.8388377 46.8412665, 14.8389364 46.8412563, 14.839058 46.8412434, 14.8391826 46.8412244, 14.8392195 46.8412075, 14.8393678 46.841159, 14.8396458 46.841123, 14.8403992 46.8410548)",,,,30,,
"[578881466, 879249549]",Bahnhofplatz,tertiary,False,False,32.662,"LINESTRING (14.8388377 46.8412665, 14.8388053 46.8411409, 14.8387938 46.8410837, 14.8387865 46.8410434, 14.838775 46.840976)",2,,,30,,
"[30500161, 288067820]",St. Michaeler Straße,secondary,False,True,175.684,"LINESTRING (14.8402922 46.8355289, 14.8404219 46.8356273, 14.8405016 46.8356934, 14.8406617 46.8358115, 14.8407574 46.8358882, 14.8408511 46.8359618, 14.8411903 46.8362156, 14.841278 46.8362732, 14.8415231 46.8364342, 14.8416464 46.8365517, 14.8417 46.8366453, 14.8417716 46.8367297)",2,yes,,,,
893455319,Klagenfurter Straße,primary,False,True,6.64,"LINESTRING (14.8436632 46.8349039, 14.8436299 46.8348487)",,,B70,50,,
174439347,Klagenfurter Straße,primary,False,False,60.089,"LINESTRING (14.8436632 46.8349039, 14.8438192 46.8351737, 14.8439538 46.8354064)",,,B70,50,,
756794730,Kollnitzergasse,residential,False,True,9.1,"LINESTRING (14.8440589 46.8385435, 14.844076 46.8386245)",,,,,,
10063414,Gerichtsgasse,residential,False,False,78.72099999999999,"LINESTRING (14.8440589 46.8385435, 14.8440675 46.8384211, 14.8441366 46.838246, 14.8442472 46.8380938, 14.844317 46.8380358, 14.8444268 46.8379702, 14.8444887 46.8379288)",,,,,,
30494877,Kollnitzergasse,residential,True,False,39.334,"LINESTRING (14.8440589 46.8385435, 14.8436818 46.8385005, 14.8435476 46.8384917)",,,,,,
38861768,Radlsteg,residential,True,False,1.702,"LINESTRING (14.8435253 46.838493, 14.8435476 46.8384917)",,,,,,
"[38861763, 30494462]",Radlsteg,residential,False,True,64.664,"LINESTRING (14.8435253 46.838493, 14.8431623 46.8385632, 14.8431509 46.8385653, 14.8431 46.8385794, 14.8429468 46.8386141, 14.8427257 46.838686)",,yes,,,,
30494283,Schießstattgasse,residential,False,False,11.799,"LINESTRING (14.8426853 46.8363266, 14.8425995 46.8362382)",,,,,,
"[38861785, 191875074, 741991131]",Spanheimerstraße,primary,False,False,82.72,"LINESTRING (14.8426853 46.8363266, 14.8425651 46.8363855, 14.8418704 46.8366846, 14.8417716 46.8367297)",,yes,B70,50,,
741991131,Spanheimerstraße,primary,False,True,87.293,"LINESTRING (14.8426853 46.8363266, 14.8429787 46.8362018, 14.8435908 46.8359212, 14.8436469 46.8358984)",,,B70,50,,
30494283,Schießstattgasse,residential,False,True,11.799,"LINESTRING (14.8425995 46.8362382, 14.8426853 46.8363266)",,,,,,
30494283,Schießstattgasse,residential,False,False,178.956,"LINESTRING (14.8425995 46.8362382, 14.8426375 46.8361736, 14.8431057 46.8352745, 14.8431564 46.8351791, 14.8431784 46.8351377, 14.8432298 46.8350599, 14.8432881 46.835002, 14.8433776 46.8349392, 14.8435039 46.8348804, 14.8436299 46.8348487)",,,,,,
5215906,Alois-Huth-Straße,tertiary,False,True,14.3,"LINESTRING (14.8443158 46.8359032, 14.8443028 46.8358895, 14.8442187 46.83583, 14.8441887 46.8358088)",,,,,,
30494903,Jahnstraße,residential,False,False,90.90899999999999,"LINESTRING (14.8443158 46.8359032, 14.8444327 46.8358386, 14.8446912 46.8357041, 14.8448664 46.835625, 14.8450345 46.8355945, 14.845223 46.835577, 14.845369 46.8355765)",,,,,,
741991129,Alois-Huth-Straße,tertiary,False,False,157.81000000000003,"LINESTRING (14.8443158 46.8359032, 14.8445779 46.8362232, 14.8446028 46.8362528, 14.8447039 46.836379, 14.8447226 46.8363941, 14.8447755 46.8364369, 14.8448599 46.8364808, 14.844964 46.8365199, 14.8450672 46.8365466, 14.8452893 46.836572, 14.8457746 46.836625, 14.845882 46.8366541)",,,,30,,
236403094,Spanheimerstraße,primary,False,False,9.317,"LINESTRING (14.8403804 46.840972, 14.8403992 46.8410548)",,,B70,,,
236403094,Spanheimerstraße,primary,False,True,58.012,"LINESTRING (14.8403804 46.840972, 14.8403351 46.8407529, 14.8402938 46.8405483, 14.8402678 46.8404561)",,,B70,,,
236403094,Spanheimerstraße,primary,False,True,9.317,"LINESTRING (14.8403992 46.8410548, 14.8403804 46.840972)",,,B70,,,
236403094,Spanheimerstraße,primary,False,False,86.74900000000001,"LINESTRING (14.8403992 46.8410548, 14.8404575 46.8413508, 14.8404779 46.8414211, 14.840589 46.8417681, 14.8406048 46.8418216)",,,B70,,,
"[30495184, 209082764, 30494255]",Schloßstraße,residential,False,True,158.77999999999994,"LINESTRING (14.8455349 46.8401569, 14.8455596 46.8400751, 14.8456621 46.8399124, 14.8457265 46.8398298, 14.8457754 46.839675, 14.845808 46.8396205, 14.8458465 46.8395779, 14.8460201 46.839438, 14.8460591 46.8393997, 14.8461339 46.8392805, 14.8461793 46.8392039, 14.8461827 46.8390843, 14.8461702 46.8390528, 14.8461453 46.8390259, 14.8461054 46.8390078, 14.8460597 46.8389992, 14.8460005 46.8389956, 14.8459006 46.8390235)",,yes,,,,
10063417,Spanheimerstraße,primary,True,False,25.892,"LINESTRING (14.8439727 46.8358335, 14.8438966 46.8358407, 14.8436469 46.8358984)",,,B70,50,,
174439361,,primary,True,False,13.886000000000001,"LINESTRING (14.8439727 46.8358335, 14.843934 46.835817, 14.8439021 46.8357947, 14.8438787 46.8357678, 14.8438653 46.835738)",,,B70,50,roundabout,
708307648,,primary,True,False,18.655,"LINESTRING (14.8414293 46.8425753, 14.8414654 46.8425414, 14.841516 46.8425177, 14.8415753 46.842507, 14.8416364 46.8425105)",,,B70,,roundabout,
708307649,Spanheimerstraße,primary,False,True,108.59800000000001,"LINESTRING (14.8414293 46.8425753, 14.8412511 46.8424971, 14.8410839 46.8424152, 14.8409479 46.8423222, 14.8408354 46.842224, 14.8407351 46.8421071, 14.8406833 46.8420113, 14.8406319 46.8418902, 14.8406048 46.8418216)",,,B70,,,
174439361,,primary,True,False,13.192,"LINESTRING (14.8439528 46.8356027, 14.8440059 46.8355871, 14.8440634 46.8355829, 14.8441201 46.8355906)",,,B70,50,roundabout,
