osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
410433202,B40,Laaer Straße,primary,50,False,True,5.0809999999999995,"LINESTRING (16.3609054 48.527755, 16.360894 48.5277693, 16.3608891 48.5277827, 16.3608874 48.5277984)",
523033073,B40,Hauptplatz,primary,50,False,False,32.625,"LINESTRING (16.3609054 48.527755, 16.3609207 48.5277424, 16.3609402 48.527732, 16.3609582 48.5277253, 16.3609839 48.5277204, 16.361328 48.5276953)",
542073309,L28,Hoher Hausberg,secondary,50,False,True,26.359,"LINESTRING (16.3609054 48.527755, 16.3608863 48.5277005, 16.3608687 48.5276513, 16.3608445 48.527592, 16.3608066 48.5275276)",
30302223,,Franz Folgnergasse,residential,,False,False,73.27599999999998,"LINESTRING (16.3590049 48.525037, 16.3589414 48.5250622, 16.3589115 48.525077, 16.3588852 48.525094, 16.358847 48.5251243, 16.3587884 48.5251765, 16.3587406 48.5252215, 16.3586928 48.5252754, 16.3586551 48.5253245, 16.3586362 48.5253588, 16.3586281 48.5253832, 16.3586277 48.5254077, 16.3586326 48.525434, 16.3586383 48.5254576, 16.3586492 48.5254852, 16.3586666 48.5255191, 16.3586876 48.5255494, 16.3587204 48.5255941)",
30325173,L28,Huttererstraße,secondary,50,False,False,53.009,"LINESTRING (16.3590049 48.525037, 16.3590663 48.5251194, 16.3593289 48.5254627)",
30325173,L28,Huttererstraße,secondary,50,False,True,90.478,"LINESTRING (16.3590049 48.525037, 16.3585013 48.524348, 16.3584709 48.5243042)",
26472649,L3085,Laaerstraße,tertiary,50,False,False,127.467,"LINESTRING (16.3609621 48.5295692, 16.3610363 48.5295881, 16.3610841 48.5296095, 16.3611685 48.529661, 16.3612021 48.5296894, 16.3612452 48.5297332, 16.3612766 48.5297785, 16.3613384 48.5298921, 16.3614003 48.530015, 16.3615373 48.5303009, 16.3616395 48.5305315, 16.3616574 48.5305808)",
"[30325168, 523033049, 523033052]",B40,"['Hollabrunner Straße', 'Laaer Straße']",primary,50,False,True,41.182,"LINESTRING (16.3609621 48.5295692, 16.3609199 48.5296211, 16.3608375 48.5297172, 16.3607551 48.529819, 16.3606951 48.5298946)",2
112213407,B40,Laaer Straße,primary,50,False,False,66.099,"LINESTRING (16.3609621 48.5295692, 16.3609955 48.5295207, 16.361017 48.529478, 16.3610294 48.5294335, 16.3610327 48.5293897, 16.3610219 48.5293305, 16.3609825 48.5291992, 16.3609096 48.5289912)",2
112213407,B40,Laaer Straße,primary,50,False,True,59.92999999999999,"LINESTRING (16.3608445 48.5284566, 16.3608362 48.5286393, 16.3608405 48.5287306, 16.3608514 48.5287991, 16.3608715 48.5288726, 16.3609096 48.5289912)",2
"[542074714, 30302226]",,Fasanhausweg,residential,,False,True,156.06799999999998,"LINESTRING (16.3608445 48.5284566, 16.3607168 48.5284564, 16.360301 48.5284543, 16.3592357 48.5284562, 16.3587253 48.5284642)",
"[1028809400, 410433202]",B40,Laaer Straße,primary,50,False,False,73.25999999999999,"LINESTRING (16.3608445 48.5284566, 16.3608741 48.5280675, 16.3608874 48.5277984)",
"[30325171, 891320036]",B40,Mistelbacher Straße,primary,50,False,True,179.969,"LINESTRING (16.3695435 48.5278715, 16.368722 48.527773, 16.3681621 48.5277073, 16.3674974 48.5276258, 16.3673461 48.527603, 16.3671402 48.5275782)",2
26472649,L3085,Laaerstraße,tertiary,50,False,True,127.467,"LINESTRING (16.3616574 48.5305808, 16.3616395 48.5305315, 16.3615373 48.5303009, 16.3614003 48.530015, 16.3613384 48.5298921, 16.3612766 48.5297785, 16.3612452 48.5297332, 16.3612021 48.5296894, 16.3611685 48.529661, 16.3610841 48.5296095, 16.3610363 48.5295881, 16.3609621 48.5295692)",
