osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,junction,width
47027449,L11,Protteser Straße,secondary,50,True,False,19.0,1,"LINESTRING (16.7194487 48.3423582, 16.7194689 48.3424624, 16.7194844 48.3425274)",,,
8108665,,Kirchenplatz,residential,50,False,True,9.951,2,"LINESTRING (16.7203317 48.3417407, 16.7203724 48.3416554)",,,
8108665,,Kirchenplatz,residential,50,False,False,72.94800000000001,2,"LINESTRING (16.7203317 48.3417407, 16.7202378 48.3418932, 16.7201637 48.342007, 16.7201262 48.3420424, 16.7200689 48.3420726, 16.7196978 48.342195)",,,
30101332,,Untere Kellergasse,residential,30,True,False,193.12599999999998,,"LINESTRING (16.7203317 48.3417407, 16.7206459 48.34204, 16.7206608 48.3420542, 16.7206987 48.3420894, 16.7207467 48.3421364, 16.7209879 48.3423727, 16.721296 48.3426767, 16.7215481 48.3430125, 16.7216918 48.3432185)",,,
8108665,,Kirchenplatz,residential,50,False,False,9.951,2,"LINESTRING (16.7203724 48.3416554, 16.7203317 48.3417407)",,,
"[924569082, 24449045]",,Hans-Kudlich-Gasse,residential,50,False,False,284.036,,"LINESTRING (16.7203724 48.3416554, 16.7199225 48.3410599, 16.7198716 48.3409925, 16.7197695 48.3408594, 16.7196458 48.3407053, 16.7195531 48.3405773, 16.7192432 48.3401643, 16.7191314 48.3400153, 16.7189605 48.3397846, 16.7187811 48.3394884, 16.7187423 48.3394247, 16.7187069 48.3393553)",,,
153069983,,Hans-Kudlich-Gasse,residential,30,False,False,5.584,,"LINESTRING (16.7187069 48.3393553, 16.7186824 48.3393078)",,,
"[924569082, 24449045]",,Hans-Kudlich-Gasse,residential,50,False,True,284.036,,"LINESTRING (16.7187069 48.3393553, 16.7187423 48.3394247, 16.7187811 48.3394884, 16.7189605 48.3397846, 16.7191314 48.3400153, 16.7192432 48.3401643, 16.7195531 48.3405773, 16.7196458 48.3407053, 16.7197695 48.3408594, 16.7198716 48.3409925, 16.7199225 48.3410599, 16.7203724 48.3416554)",,,
"[26262289, 47295335]",,Eichamtstraße,residential,"['30', '50']",False,True,122.638,,"LINESTRING (16.7187069 48.3393553, 16.7186164 48.3393961, 16.7184888 48.3394261, 16.7175123 48.3396679, 16.7173497 48.3397051, 16.7173094 48.3397143, 16.7171625 48.3397528)",,,
25527223,,Kreuzgasse,residential,20,False,True,111.563,,"LINESTRING (16.7199389 48.3391156, 16.7199468 48.339138, 16.719956 48.3391599, 16.7203643 48.3400782)",,,
"[47378785, 606434868]",,Eichamtstraße,residential,"['30', '50']",True,False,138.398,,"LINESTRING (16.7199389 48.3391156, 16.7201034 48.3390883, 16.7207292 48.3389948, 16.7217676 48.3388485)",,,
263839858,,Kreuzgasse,residential,50,True,False,148.249,,"LINESTRING (16.7199389 48.3391156, 16.7199125 48.3390594, 16.7197211 48.338627, 16.7193854 48.3378678, 16.7193717 48.3378368)",,,
606434868,,Eichamtstraße,residential,50,True,False,145.224,,"LINESTRING (16.7230272 48.3387137, 16.7248977 48.3391134)",,,
923436165,,Dammgasse,residential,50,False,False,139.583,,"LINESTRING (16.7230272 48.3387137, 16.723008 48.3387014, 16.7229839 48.3386745, 16.7228645 48.3386007, 16.7213287 48.3381968)",,,
25527223,,Kreuzgasse,residential,20,False,False,149.648,,"LINESTRING (16.7209944 48.3413548, 16.7209812 48.3413355, 16.720812 48.3410882, 16.7206627 48.3407505, 16.7204685 48.3403212, 16.720423 48.3402115, 16.7203643 48.3400782)",,,
47388007,,Bahnstraße,residential,50,True,False,56.840999999999994,,"LINESTRING (16.7209944 48.3413548, 16.7207978 48.3414506, 16.7206602 48.3415176, 16.7204794 48.3416057, 16.7203724 48.3416554)",,,
24449048,,Dammgasse,residential,50,False,True,101.418,,"LINESTRING (16.7180053 48.3377733, 16.7180514 48.3377702, 16.7181431 48.3377641, 16.7187158 48.3377922, 16.7193717 48.3378368)",,,
"[298464804, 606434863]",,Hans-Kudlich-Gasse,residential,"['50', '30']",False,True,177.865,,"LINESTRING (16.7180053 48.3377733, 16.7180782 48.3379024, 16.7182263 48.3382468, 16.7182855 48.338394, 16.7186517 48.3392354, 16.7186671 48.3392716, 16.7186824 48.3393078)",,,
923199108,,Dammgasse,residential,50,False,False,227.63599999999997,,"LINESTRING (16.7180053 48.3377733, 16.7173147 48.3370576, 16.7171645 48.3369948, 16.7169543 48.3369604, 16.7166334 48.3369484, 16.7160795 48.3369784, 16.7156996 48.337026, 16.7156228 48.3370373, 16.7155597 48.3370453)",,,
925166345,B220,Hauptstraße,primary,50,False,True,21.053,2,"LINESTRING (16.7155597 48.3370453, 16.7154474 48.3368713)",,,
923199108,,Dammgasse,residential,50,False,True,227.636,,"LINESTRING (16.7155597 48.3370453, 16.7156228 48.3370373, 16.7156996 48.337026, 16.7160795 48.3369784, 16.7166334 48.3369484, 16.7169543 48.3369604, 16.7171645 48.3369948, 16.7173147 48.3370576, 16.7180053 48.3377733)",,,
"[923199109, 182858062]",B220,Hauptstraße,primary,50,False,False,36.107,2,"LINESTRING (16.7155597 48.3370453, 16.7156031 48.3371215, 16.7156098 48.3371339, 16.7157269 48.3373504)",,,
24449048,,Dammgasse,residential,50,False,False,101.418,,"LINESTRING (16.7193717 48.3378368, 16.7187158 48.3377922, 16.7181431 48.3377641, 16.7180514 48.3377702, 16.7180053 48.3377733)",,,
24449048,,Dammgasse,residential,50,False,True,150.095,,"LINESTRING (16.7193717 48.3378368, 16.7201218 48.3379798, 16.7207429 48.3380885, 16.7213287 48.3381968)",,,
24449048,,Dammgasse,residential,50,False,False,150.095,,"LINESTRING (16.7213287 48.3381968, 16.7207429 48.3380885, 16.7201218 48.3379798, 16.7193717 48.3378368)",,,
30440837,,Friedensgasse,residential,50,False,True,79.396,,"LINESTRING (16.7213287 48.3381968, 16.7217413 48.3388099, 16.7217676 48.3388485)",,,
923436165,,Dammgasse,residential,50,False,True,139.583,,"LINESTRING (16.7213287 48.3381968, 16.7228645 48.3386007, 16.7229839 48.3386745, 16.723008 48.3387014, 16.7230272 48.3387137)",,,
"[26262289, 47295335]",,Eichamtstraße,residential,"['50', '30']",False,False,122.638,,"LINESTRING (16.7171625 48.3397528, 16.7173094 48.3397143, 16.7173497 48.3397051, 16.7175123 48.3396679, 16.7184888 48.3394261, 16.7186164 48.3393961, 16.7187069 48.3393553)",,,
"[47295336, 925166354]",B220,,primary,50,False,False,21.503,,"LINESTRING (16.7171625 48.3397528, 16.7171127 48.3396856, 16.7170858 48.339646, 16.7170595 48.3396075, 16.7170398 48.3395775)",,,
"[47295337, 47295338, 298464812, 47295334]",B220,Rathausplatz,primary,50,False,"[False, True]",50.35000000000001,,"LINESTRING (16.7171625 48.3397528, 16.7172241 48.3398369, 16.717233 48.3398483, 16.7172628 48.3398971, 16.7172852 48.339934, 16.717365 48.3400641, 16.7174297 48.3401691)",,,
"[28453215, 29831343]",B220,Hauptstraße,primary,50,False,False,59.53,2,"LINESTRING (16.7153609 48.3363485, 16.7153322 48.336599, 16.7153719 48.3367426, 16.7154474 48.3368713)",yes,,
30120516,B220,Hauptstraße,primary,50,True,False,34.314,1,"LINESTRING (16.7153609 48.3363485, 16.7153321 48.3362129, 16.7153008 48.3360636, 16.7152965 48.3360429)",,,
25527223,,Kreuzgasse,residential,20,False,False,111.56300000000002,,"LINESTRING (16.7203643 48.3400782, 16.719956 48.3391599, 16.7199468 48.339138, 16.7199389 48.3391156)",,,
25527223,,Kreuzgasse,residential,20,False,True,149.648,,"LINESTRING (16.7203643 48.3400782, 16.720423 48.3402115, 16.7204685 48.3403212, 16.7206627 48.3407505, 16.720812 48.3410882, 16.7209812 48.3413355, 16.7209944 48.3413548)",,,
30206828,,Schubertstraße,residential,50,True,False,148.60999999999999,,"LINESTRING (16.7222788 48.3396699, 16.721903 48.3397494, 16.7218638 48.3397577, 16.7216721 48.3397987, 16.7212183 48.3398957, 16.7204136 48.3400677, 16.7203643 48.3400782)",,,
30440837,,Friedensgasse,residential,50,False,False,98.86600000000001,,"LINESTRING (16.7222788 48.3396699, 16.7220626 48.339298, 16.7217834 48.3388733, 16.7217676 48.3388485)",,,
"[156072436, 156072438, 30440838]",,Schubertstraße,residential,"['50', '30']",True,False,203.23600000000002,,"LINESTRING (16.7222788 48.3396699, 16.7229843 48.3395243, 16.7236617 48.3393853, 16.7241513 48.3392825, 16.7248977 48.3391134)",,,
37615610,,Feldgasse,residential,30,False,True,83.974,,"LINESTRING (16.7252831 48.3368118, 16.7252132 48.3368202, 16.7250645 48.336827, 16.7249343 48.3368205, 16.7248157 48.3368296, 16.7246939 48.3368488, 16.7244574 48.3368859, 16.7241715 48.3369414)",,,
37615610,,Feldgasse,residential,30,False,False,83.974,,"LINESTRING (16.7241715 48.3369414, 16.7244574 48.3368859, 16.7246939 48.3368488, 16.7248157 48.3368296, 16.7249343 48.3368205, 16.7250645 48.336827, 16.7252132 48.3368202, 16.7252831 48.3368118)",,,
37615610,,Feldgasse,residential,30,False,True,85.35199999999999,,"LINESTRING (16.7241715 48.3369414, 16.7238341 48.3370152, 16.723619 48.3370487, 16.7235889 48.3370534, 16.7233737 48.337088, 16.7231666 48.3371213, 16.7230566 48.337139)",,,
9806497,,Josef-Haydn-Gasse,residential,30,False,False,137.939,,"LINESTRING (16.7208945 48.3361915, 16.7227369 48.3359944)",,,
26262287,,Friedhofgasse,residential,,False,False,75.26500000000001,,"LINESTRING (16.7136045 48.3368416, 16.713362 48.336833, 16.7130902 48.3367543, 16.7127317 48.3365432)",,,
30206749,,Spitalgasse,residential,50,False,True,65.779,,"LINESTRING (16.7136045 48.3368416, 16.7133162 48.3369764, 16.7128249 48.3371212)",,,
"[26262288, 925166343]",,Scheunengasse,residential,50,False,False,55.199,,"LINESTRING (16.7136045 48.3368416, 16.7136041 48.3369235, 16.7137865 48.3372639, 16.7138153 48.3373135)",,,
925166346,,Friedhofgasse,residential,,False,True,136.314,,"LINESTRING (16.7136045 48.3368416, 16.714545 48.336871, 16.7153129 48.3368758, 16.7153802 48.3368736, 16.7154474 48.3368713)",,,
26262287,,Friedhofgasse,residential,,False,True,57.069,,"LINESTRING (16.7121847 48.3361815, 16.7125147 48.3363866, 16.7127317 48.3365432)",,,
30207137,,Quellengasse,residential,30,False,False,97.718,,"LINESTRING (16.7121847 48.3361815, 16.7118984 48.3362731, 16.7119754 48.3364575, 16.7121292 48.3368446, 16.7121843 48.336911)",,,
26262287,,Friedhofgasse,residential,,False,False,57.069,,"LINESTRING (16.7127317 48.3365432, 16.7125147 48.3363866, 16.7121847 48.3361815)",,,
26262287,,Friedhofgasse,residential,,False,True,75.265,,"LINESTRING (16.7127317 48.3365432, 16.7130902 48.3367543, 16.713362 48.336833, 16.7136045 48.3368416)",,,
30207773,,Fünfhaus,residential,50,False,False,68.902,,"LINESTRING (16.7127317 48.3365432, 16.7126196 48.3366588, 16.7128249 48.3371212)",,,
58739032,,Scheunengasse,residential,50,False,False,77.242,,"LINESTRING (16.7155154 48.3401698, 16.7159573 48.3407993)",,,
24449044,,Rathausgasse,residential,,False,False,85.031,,"LINESTRING (16.7155154 48.3401698, 16.715611 48.3401509, 16.7166155 48.3399461)",,,
26262288,,Scheunengasse,residential,50,False,True,220.934,,"LINESTRING (16.7155154 48.3401698, 16.7151953 48.3396383, 16.7151385 48.3395439, 16.7150841 48.3394536, 16.7144049 48.3383251)",,,
25527224,,Friedensgasse,residential,50,True,False,132.0,,"LINESTRING (16.7228758 48.3407874, 16.7226954 48.3403927, 16.7226817 48.3403626, 16.7226198 48.3402272, 16.7222788 48.3396699)",,,
47388007,,Bahnstraße,residential,50,True,False,141.311,,"LINESTRING (16.7228758 48.3407874, 16.7221351 48.3409517, 16.7221231 48.340955, 16.7217682 48.3410534, 16.7214134 48.3411652, 16.7211296 48.3412907)",,,
58739032,,Scheunengasse,residential,50,False,True,77.242,,"LINESTRING (16.7159573 48.3407993, 16.7155154 48.3401698)",,,
26262292,,Bockfließer Weg,residential,50,False,True,44.815,,"LINESTRING (16.7159573 48.3407993, 16.7158587 48.340816, 16.7155654 48.3408656, 16.7153697 48.3408987)",,,
58739033,,Scheunengasse,residential,50,False,False,55.937,,"LINESTRING (16.7159573 48.3407993, 16.7162537 48.341213, 16.7162785 48.3412547)",,,
47198179,B220,Schönkirchner Straße,primary,50,False,False,55.453,,"LINESTRING (16.7152351 48.3423974, 16.7149838 48.3428673)",,,
47198179,B220,Schönkirchner Straße,primary,50,False,True,41.576,,"LINESTRING (16.7152351 48.3423974, 16.7154498 48.3420518)",,,
26262292,,Bockfließer Weg,residential,50,False,False,107.793,,"LINESTRING (16.7139486 48.3411166, 16.7153697 48.3408987)",,,
26262292,,Bockfließer Weg,residential,50,False,True,82.877,,"LINESTRING (16.7139486 48.3411166, 16.7128547 48.3412804)",,,
26262348,,Florianigasse,residential,30,True,False,172.284,,"LINESTRING (16.7139486 48.3411166, 16.7141583 48.3414218, 16.7143477 48.3416411, 16.7146696 48.3419256, 16.7147996 48.3420045, 16.7152351 48.3423974)",,,
26262286,,Siebenbrunner Straße,residential,30,False,False,118.632,,"LINESTRING (16.7190797 48.3370612, 16.7190639 48.33699, 16.7190264 48.3368663, 16.7185615 48.3360544)",,,
134282622,B8,Wiener Straße,primary,50,False,False,51.182,2,"LINESTRING (16.7190797 48.3370612, 16.7192079 48.3370893, 16.7197351 48.3372097)",,,
"[142884964, 925166357, 925166358]",B8,Wiener Straße,primary,50,False,True,242.32299999999998,2,"LINESTRING (16.7190797 48.3370612, 16.718965 48.3370454, 16.7186484 48.3370056, 16.7183549 48.3369378, 16.7180672 48.3368536, 16.7178155 48.3367593, 16.7175277 48.3366267, 16.7169831 48.3363485, 16.716962 48.3363377, 16.7167551 48.3362484, 16.7164855 48.3361547, 16.716196 48.3360802)",,,
165484629,,Johann-Strauß-Gasse,residential,,False,True,19.356,,"LINESTRING (16.7182192 48.3428816, 16.7180515 48.3430153)",,,
28426507,,Scheunengasse,residential,,False,True,236.14400000000006,,"LINESTRING (16.7182192 48.3428816, 16.7176981 48.3426334, 16.7173726 48.3424657, 16.7170322 48.3422595, 16.716907 48.3421836, 16.716777 48.342099, 16.7167136 48.3420327, 16.7165819 48.3418473, 16.7164669 48.3416853, 16.7163965 48.3415893, 16.7163406 48.3415095, 16.7163296 48.3414939, 16.7162403 48.3413681, 16.7161952 48.3413045)",,,
165484629,,Johann-Strauß-Gasse,residential,,False,False,26.784,,"LINESTRING (16.7182192 48.3428816, 16.7183492 48.342832, 16.7185612 48.3428416)",,,
30389336,L11,Protteser Straße,secondary,50,False,True,57.498,2,"LINESTRING (16.7194844 48.3425274, 16.7196103 48.3426599, 16.7197498 48.3428066, 16.7198703 48.3429322, 16.719901 48.3429641)",,,
31094279,L11,Protteser Straße,secondary,50,True,False,17.302,1,"LINESTRING (16.7194844 48.3425274, 16.7194112 48.3424781, 16.7193495 48.3424386, 16.7193175 48.3424183)",,,
165484629,,Johann-Strauß-Gasse,residential,,False,True,76.706,,"LINESTRING (16.7194844 48.3425274, 16.7193263 48.3425752, 16.719297 48.3425859, 16.7188075 48.3427654, 16.7185612 48.3428416)",,,
165484629,,Johann-Strauß-Gasse,residential,,False,False,19.356,,"LINESTRING (16.7180515 48.3430153, 16.7182192 48.3428816)",,,
28426554,,Am Halterberg,residential,,False,False,71.482,,"LINESTRING (16.7180515 48.3430153, 16.718051 48.3431088, 16.7180848 48.3431963, 16.71814 48.3432879, 16.7183769 48.3435433, 16.7184056 48.3436005)",,,
165484629,,Johann-Strauß-Gasse,residential,,False,True,98.824,,"LINESTRING (16.7180515 48.3430153, 16.7175169 48.3433655, 16.7171703 48.34368)",,,
28426554,,Am Halterberg,residential,,False,True,71.482,,"LINESTRING (16.7184056 48.3436005, 16.7183769 48.3435433, 16.71814 48.3432879, 16.7180848 48.3431963, 16.718051 48.3431088, 16.7180515 48.3430153)",,,
26262349,,Johann-Marschall-Straße,residential,,False,True,116.313,,"LINESTRING (16.7141522 48.3442482, 16.7132015 48.3434146)",,,
47198179,B220,Schönkirchner Straße,primary,50,False,True,64.986,,"LINESTRING (16.7141522 48.3442482, 16.7144841 48.343707)",,,
142888691,L11,Protteser Straße,secondary,50,False,False,93.23000000000002,2,"LINESTRING (16.7213185 48.3443636, 16.7209795 48.3440244, 16.720949 48.3439939, 16.7209283 48.3439731, 16.7208825 48.3439273, 16.7206646 48.3437093, 16.7206205 48.3436652)",,,
531688788,,Augasse,residential,50,False,True,31.375,,"LINESTRING (16.7213185 48.3443636, 16.7212107 48.3444151, 16.7209737 48.3445282)",,,
925166349,L11,Protteser Straße,secondary,50,False,True,27.387,,"LINESTRING (16.7213185 48.3443636, 16.7214199 48.3444648, 16.7215239 48.3445686)",,,
31094278,,Kirchenplatz,residential,50,True,False,25.904,,"LINESTRING (16.7193666 48.3422706, 16.7195 48.3422351, 16.7196978 48.342195)",,,
481474209,L11,,secondary,50,True,False,9.708,1,"LINESTRING (16.7193666 48.3422706, 16.7193987 48.3422823, 16.7194283 48.3423052, 16.7194439 48.3423363)",,roundabout,
602715367,L11,,secondary,50,True,False,13.907,,"LINESTRING (16.7193175 48.3424183, 16.7192829 48.3424124, 16.7192371 48.3423887, 16.7192173 48.3423615, 16.7192154 48.342329)",,roundabout,
47388007,,Bahnstraße,residential,50,True,False,12.274000000000001,,"LINESTRING (16.7211296 48.3412907, 16.7211063 48.3413017, 16.7209944 48.3413548)",,,
"[1196898677, 191260951]",,Gärtnergasse,"['living_street', 'residential']","['20', '30']",True,False,133.26999999999998,,"LINESTRING (16.7226625 48.3419192, 16.7223515 48.3417978, 16.7221749 48.3417289, 16.7221 48.3417035, 16.7220696 48.3416927, 16.7220325 48.3416796, 16.72189 48.3416168, 16.7213442 48.3413993, 16.7212094 48.3413289, 16.7211296 48.3412907)",,,
30050440,,Obere Kellergasse,residential,,False,False,149.2,,"LINESTRING (16.7185612 48.3428416, 16.718625 48.3428853, 16.7188627 48.3430477, 16.7190806 48.343272, 16.7191683 48.3433624, 16.7192839 48.3434603, 16.7194832 48.3435985, 16.7198706 48.3438556)",,,
165484629,,Johann-Strauß-Gasse,residential,,False,False,76.706,,"LINESTRING (16.7185612 48.3428416, 16.7188075 48.3427654, 16.719297 48.3425859, 16.7193263 48.3425752, 16.7194844 48.3425274)",,,
165484629,,Johann-Strauß-Gasse,residential,,False,True,26.784,,"LINESTRING (16.7185612 48.3428416, 16.7183492 48.342832, 16.7182192 48.3428816)",,,
28426621,,Augasse,residential,30,False,True,50.006,,"LINESTRING (16.7209737 48.3445282, 16.7206002 48.3447341, 16.7204529 48.3448153)",,,
30050440,,Obere Kellergasse,residential,,False,True,110.65400000000001,,"LINESTRING (16.7209737 48.3445282, 16.7199719 48.3439248, 16.7198706 48.3438556)",,,
531688788,,Augasse,residential,50,False,False,31.375,,"LINESTRING (16.7209737 48.3445282, 16.7212107 48.3444151, 16.7213185 48.3443636)",,,
30101574,,Seegasse,residential,30,True,False,13.954,,"LINESTRING (16.7215353 48.3432887, 16.7216918 48.3432185)",,,
31360761,,Untere Kellergasse,residential,30,False,False,135.122,,"LINESTRING (16.7215353 48.3432887, 16.7217023 48.3444988)",,,
30116699,,Lessinggasse,residential,30,False,True,79.541,,"LINESTRING (16.7215353 48.3432887, 16.7212665 48.3433912, 16.7206205 48.3436652)",,,
30101574,,Seegasse,residential,30,True,False,132.589,,"LINESTRING (16.7216918 48.3432185, 16.7218087 48.3431766, 16.7220371 48.3434029, 16.7226791 48.3441167)",,,
143372074,,Brunnengasse,residential,30,False,False,148.452,,"LINESTRING (16.7226791 48.3441167, 16.723261 48.3441239, 16.7244791 48.3438023, 16.7245881 48.343776)",,,
1112722467,,Brunnengasse,residential,30,False,True,83.76599999999999,,"LINESTRING (16.7226791 48.3441167, 16.7225924 48.3441506, 16.7217023 48.3444988)",,,
925166349,L11,Protteser Straße,secondary,50,False,False,27.387,,"LINESTRING (16.7215239 48.3445686, 16.7214199 48.3444648, 16.7213185 48.3443636)",,,
1112722467,,Brunnengasse,residential,30,False,False,15.3,,"LINESTRING (16.7215239 48.3445686, 16.7216074 48.344536, 16.7217023 48.3444988)",,,
31360761,,Untere Kellergasse,residential,30,False,True,135.122,,"LINESTRING (16.7217023 48.3444988, 16.7215353 48.3432887)",,,
1112722467,,Brunnengasse,residential,30,False,False,83.76599999999999,,"LINESTRING (16.7217023 48.3444988, 16.7225924 48.3441506, 16.7226791 48.3441167)",,,
1112722467,,Brunnengasse,residential,30,False,True,15.3,,"LINESTRING (16.7217023 48.3444988, 16.7216074 48.344536, 16.7215239 48.3445686)",,,
32080830,,Gärtnergasse,residential,,False,True,85.65299999999999,,"LINESTRING (16.7245881 48.343776, 16.7248281 48.3441513, 16.7250415 48.3444849)",,,
143372074,,Brunnengasse,residential,30,False,True,148.452,,"LINESTRING (16.7245881 48.343776, 16.7244791 48.3438023, 16.723261 48.3441239, 16.7226791 48.3441167)",,,
1145162874,,Gärtnergasse,residential,50,False,False,121.036,,"LINESTRING (16.7245881 48.343776, 16.7243347 48.3434919, 16.724101 48.3432328, 16.7237529 48.3428397)",,,
31894488,,Gärtnergasse,residential,50,True,False,130.817,,"LINESTRING (16.7237529 48.3428397, 16.7235011 48.3425581, 16.7232295 48.3423238, 16.7228902 48.342092, 16.7226625 48.3419192)",,,
1145162874,,Gärtnergasse,residential,50,False,True,121.036,,"LINESTRING (16.7237529 48.3428397, 16.724101 48.3432328, 16.7243347 48.3434919, 16.7245881 48.343776)",,,
30116699,,Lessinggasse,residential,30,False,False,79.541,,"LINESTRING (16.7206205 48.3436652, 16.7212665 48.3433912, 16.7215353 48.3432887)",,,
30389336,L11,Protteser Straße,secondary,50,False,False,94.369,2,"LINESTRING (16.7206205 48.3436652, 16.7205267 48.3435736, 16.7204244 48.3434735, 16.7203168 48.3433683, 16.7199924 48.3430512, 16.719901 48.3429641)",,,
142888691,L11,Protteser Straße,secondary,50,False,True,93.23000000000002,2,"LINESTRING (16.7206205 48.3436652, 16.7206646 48.3437093, 16.7208825 48.3439273, 16.7209283 48.3439731, 16.720949 48.3439939, 16.7209795 48.3440244, 16.7213185 48.3443636)",,,
924553974,,,primary,50,True,False,7.867,,"LINESTRING (16.7152965 48.3360429, 16.7152678 48.336029, 16.7152437 48.3360117, 16.7152252 48.3359916)",,roundabout,
30206035,,Ziegelofengasse,residential,50,False,False,84.681,,"LINESTRING (16.7182789 48.3447345, 16.7191782 48.3442626)",,,
30770622,,Lange Gasse,residential,50,False,True,143.31400000000002,,"LINESTRING (16.7182789 48.3447345, 16.7180141 48.3445381, 16.7177145 48.3442385, 16.7171703 48.34368)",,,
30206035,,Ziegelofengasse,residential,50,False,True,84.681,,"LINESTRING (16.7191782 48.3442626, 16.7182789 48.3447345)",,,
30206035,,Ziegelofengasse,residential,50,False,False,69.036,,"LINESTRING (16.7191782 48.3442626, 16.7197031 48.344009, 16.7198706 48.3438556)",,,
30050440,,Obere Kellergasse,residential,,False,False,110.65400000000001,,"LINESTRING (16.7198706 48.3438556, 16.7199719 48.3439248, 16.7209737 48.3445282)",,,
30050440,,Obere Kellergasse,residential,,False,True,149.19999999999996,,"LINESTRING (16.7198706 48.3438556, 16.7194832 48.3435985, 16.7192839 48.3434603, 16.7191683 48.3433624, 16.7190806 48.343272, 16.7188627 48.3430477, 16.718625 48.3428853, 16.7185612 48.3428416)",,,
30206035,,Ziegelofengasse,residential,50,False,True,69.036,,"LINESTRING (16.7198706 48.3438556, 16.7197031 48.344009, 16.7191782 48.3442626)",,,
"[30207800, 153070059]",,"['Ferdinand Weiß-Gasse', 'Weingartengasse']",residential,50,False,False,208.62199999999999,,"LINESTRING (16.7197351 48.3372097, 16.7197674 48.3371606, 16.7198152 48.3371223, 16.7211141 48.3367617, 16.7212316 48.3367343, 16.7219744 48.3366543, 16.7220331 48.3369054)",,,
134282622,B8,Wiener Straße,primary,50,False,False,125.531,2,"LINESTRING (16.7197351 48.3372097, 16.7209593 48.3374573, 16.7211345 48.3374928, 16.7213604 48.3375371)",,,
134282622,B8,Wiener Straße,primary,50,False,True,51.182,2,"LINESTRING (16.7197351 48.3372097, 16.7192079 48.3370893, 16.7190797 48.3370612)",,,
30206650,,Strohgasse,residential,,False,False,161.434,,"LINESTRING (16.712662 48.340573, 16.7148017 48.3402816)",,,
"[30207905, 399014305, 30207139]",,"['Dr.-Hans-Hörler-Gasse', 'Bauernfeldgasse', 'Quellengasse']",residential,30,False,"[False, True]",295.179,,"LINESTRING (16.712662 48.340573, 16.7126065 48.3404005, 16.7124517 48.3398667, 16.714136 48.3396544, 16.7142138 48.3396509, 16.7142513 48.3396741, 16.7143865 48.3398221, 16.7148017 48.3402816)",,,
30207905,,Bauernfeldgasse,residential,,False,False,79.94200000000001,,"LINESTRING (16.712662 48.340573, 16.7126932 48.3407001, 16.7127747 48.3409928, 16.7128547 48.3412804)",,,
30206650,,Strohgasse,residential,,False,True,161.434,,"LINESTRING (16.7148017 48.3402816, 16.712662 48.340573)",,,
"[399014305, 30207905, 30207139]",,"['Dr.-Hans-Hörler-Gasse', 'Bauernfeldgasse', 'Quellengasse']",residential,30,False,"[False, True]",295.179,,"LINESTRING (16.7148017 48.3402816, 16.7143865 48.3398221, 16.7142513 48.3396741, 16.7142138 48.3396509, 16.714136 48.3396544, 16.7124517 48.3398667, 16.7126065 48.3404005, 16.712662 48.340573)",,,
30207139,,Quellengasse,residential,,False,False,80.442,,"LINESTRING (16.7148017 48.3402816, 16.7153697 48.3408987)",,,
