osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,access,tunnel
25914614,2,B69,Stadtgrabenstraße,primary,50,False,False,315.33099999999996,"LINESTRING (15.9896848 46.6905921, 15.9897374 46.6905655, 15.9897962 46.6905281, 15.9898624 46.6904581, 15.9899057 46.6904049, 15.9899488 46.6903258, 15.9899724 46.69026, 15.9899848 46.6901826, 15.9899922 46.690068, 15.989992 46.6900008, 15.9899914 46.689792, 15.9899972 46.689679, 15.9900284 46.689526, 15.9900458 46.6894668, 15.990083 46.6893878, 15.9901267 46.6893116, 15.9901515 46.6892759, 15.9902608 46.6891352, 15.9904096 46.6889824, 15.9906342 46.6887539, 15.9907815 46.6886043, 15.9908358 46.6885375, 15.9908641 46.6884934, 15.9909061 46.6883962, 15.9909477 46.6883102, 15.9909743 46.6882373, 15.991016 46.6881034, 15.991038 46.687994)",,,,
55605281,,,Holzplatzstraße,residential,,False,True,20.243000000000002,"LINESTRING (15.9896848 46.6905921, 15.9897334 46.6906395, 15.9897435 46.6906493, 15.9898415 46.690739)",,,,
"[742646086, 449866782]","['2', '3']",B69,Stadtgrabenstraße,primary,50,False,True,115.862,"LINESTRING (15.9896848 46.6905921, 15.9895614 46.6906535, 15.9894508 46.6906955, 15.9893692 46.6907163, 15.989291 46.6907389, 15.9891558 46.6907778, 15.9890666 46.6907929, 15.9890369 46.6907987, 15.9888482 46.6908357, 15.9887228 46.6908678, 15.9886218 46.6909029, 15.9885694 46.6909229, 15.9885362 46.6909358, 15.9884796 46.6909615, 15.9883338 46.6910446)",,,,
25914614,2,B69,Stadtgrabenstraße,primary,50,False,True,315.33099999999996,"LINESTRING (15.991038 46.687994, 15.991016 46.6881034, 15.9909743 46.6882373, 15.9909477 46.6883102, 15.9909061 46.6883962, 15.9908641 46.6884934, 15.9908358 46.6885375, 15.9907815 46.6886043, 15.9906342 46.6887539, 15.9904096 46.6889824, 15.9902608 46.6891352, 15.9901515 46.6892759, 15.9901267 46.6893116, 15.990083 46.6893878, 15.9900458 46.6894668, 15.9900284 46.689526, 15.9899972 46.689679, 15.9899914 46.689792, 15.989992 46.6900008, 15.9899922 46.690068, 15.9899848 46.6901826, 15.9899724 46.69026, 15.9899488 46.6903258, 15.9899057 46.6904049, 15.9898624 46.6904581, 15.9897962 46.6905281, 15.9897374 46.6905655, 15.9896848 46.6905921)",,,,
"[107424944, 107424945, 495870283, 25914619]",,,Hauptplatz,residential,,False,False,38.983000000000004,"LINESTRING (15.991038 46.687994, 15.9909022 46.68797, 15.9908848 46.6879682, 15.9906829 46.6879283, 15.9906481 46.6879251, 15.990541 46.6879155)",yes,,,
102022305,,,Plaschenaustraße,tertiary,30,False,True,200.121,"LINESTRING (15.991038 46.687994, 15.9912068 46.6880316, 15.9914739 46.6880775, 15.9916705 46.6881113, 15.9918488 46.688142, 15.9925829 46.6882591, 15.9927402 46.6882837, 15.9929893 46.6883226, 15.9932047 46.6883543, 15.9935874 46.6884171)",,,,
165377519,,B69,Stadtgrabenstraße,primary,50,False,False,167.10100000000003,"LINESTRING (15.991038 46.687994, 15.9910667 46.687889, 15.9911226 46.6877152, 15.9911624 46.6876188, 15.9912249 46.6875141, 15.9912703 46.6874391, 15.9915373 46.6870672, 15.9915845 46.6869832, 15.9916209 46.6869154, 15.9916469 46.6868371, 15.9916722 46.6867649, 15.9916784 46.6866838, 15.9916642 46.6865734)",,,,
165377519,,B69,Stadtgrabenstraße,primary,50,False,True,167.10099999999997,"LINESTRING (15.9916642 46.6865734, 15.9916784 46.6866838, 15.9916722 46.6867649, 15.9916469 46.6868371, 15.9916209 46.6869154, 15.9915845 46.6869832, 15.9915373 46.6870672, 15.9912703 46.6874391, 15.9912249 46.6875141, 15.9911624 46.6876188, 15.9911226 46.6877152, 15.9910667 46.687889, 15.991038 46.687994)",,,,
"[203264059, 128226125, 128226127]",,B69,Stadtgrabenstraße,primary,50,False,False,237.218,"LINESTRING (15.9916642 46.6865734, 15.991622 46.68648, 15.9916088 46.6864579, 15.9915513 46.6863814, 15.9915102 46.6863398, 15.9914474 46.6862903, 15.991377 46.6862421, 15.991299 46.6861971, 15.9911816 46.6861453, 15.9910496 46.6860963, 15.9909634 46.6860687, 15.9904096 46.6858912, 15.9897007 46.6856568, 15.9893845 46.6855452, 15.9891274 46.6854417)",yes,,,
632256202,,,Barthold Stürgkh-Straße,unclassified,,False,False,235.98399999999998,"LINESTRING (15.9916642 46.6865734, 15.991793 46.6865224, 15.9918621 46.6864617, 15.9919184 46.6864029, 15.9919496 46.6863636, 15.9942475 46.6854378)",,,,
"[128546300, 27746540, 1266500366]",1,B69,,primary,"['50', '100']",True,False,210.97299999999998,"LINESTRING (15.9891274 46.6854417, 15.9886762 46.6852726, 15.988441 46.6851628, 15.9882257 46.6850624, 15.9879381 46.6849254, 15.9878806 46.6848997, 15.9877794 46.6848473, 15.9877033 46.6848014, 15.9876378 46.6847556, 15.9875688 46.6846841, 15.9875292 46.6846297, 15.9874806 46.6845353, 15.9873981 46.684318, 15.9873456 46.6841297)",yes,,,
"[203264059, 128226125, 128226127]",,B69,Stadtgrabenstraße,primary,50,False,True,237.218,"LINESTRING (15.9891274 46.6854417, 15.9893845 46.6855452, 15.9897007 46.6856568, 15.9904096 46.6858912, 15.9909634 46.6860687, 15.9910496 46.6860963, 15.9911816 46.6861453, 15.991299 46.6861971, 15.991377 46.6862421, 15.9914474 46.6862903, 15.9915102 46.6863398, 15.9915513 46.6863814, 15.9916088 46.6864579, 15.991622 46.68648, 15.9916642 46.6865734)",yes,,,
"[969757269, 31853686]",,,,residential,,False,True,112.13200000000002,"LINESTRING (15.9891274 46.6854417, 15.9892407 46.6853119, 15.9892471 46.6852744, 15.9892513 46.6852492, 15.9892006 46.6852095, 15.989112 46.6851804, 15.9889976 46.6851667, 15.9888766 46.685134, 15.9887635 46.6850548, 15.9887299 46.6850225, 15.9886613 46.6849517, 15.9885165 46.6847732, 15.9885019 46.6847502, 15.9884757 46.6847144)",,,,
"[128546301, 1266500365, 27746542]",1,B69,,primary,"['50', '100']",True,False,202.439,"LINESTRING (15.9873456 46.6841297, 15.9874533 46.6843069, 15.9875421 46.6844257, 15.9876051 46.6845008, 15.9876521 46.6845404, 15.9877145 46.684593, 15.9879318 46.6847437, 15.9880277 46.6848062, 15.9882089 46.6849245, 15.9886443 46.6851727, 15.9888841 46.6853022, 15.9891274 46.6854417)",yes,,,
969757273,1,B69,,primary,50,True,False,4.897,"LINESTRING (15.9881256 46.6912107, 15.9881287 46.6912326, 15.9881269 46.6912546)",,roundabout,,
969757272,1,B69,,primary,50,True,False,4.366,"LINESTRING (15.987976 46.6910947, 15.9879972 46.6910999, 15.988028 46.6911109)",,roundabout,,
969757275,1,B69,,primary,50,True,False,8.261,"LINESTRING (15.9880094 46.6913673, 15.9879758 46.6913764, 15.9879405 46.6913815, 15.9879044 46.6913824)",,roundabout,,
742646089,,L204,Dr. Kamniker-Straße,secondary,50,True,False,26.691000000000003,"LINESTRING (15.9881269 46.6912546, 15.9881489 46.6913237, 15.9881946 46.6913815, 15.9882019 46.6913912, 15.9882695 46.6914714)",,,,
969757271,1,B69,,primary,50,True,False,15.995999999999999,"LINESTRING (15.9881269 46.6912546, 15.9881169 46.6912836, 15.9881016 46.6913071, 15.9880622 46.691342, 15.9880094 46.6913673)",,roundabout,,
165377518,,,Hauptplatz,residential,30,False,False,30.551,"LINESTRING (15.9894906 46.6877344, 15.9891003 46.6876727)",,,,
165377518,,,Hauptplatz,residential,30,False,True,82.672,"LINESTRING (15.9894906 46.6877344, 15.9901063 46.6878268, 15.9902008 46.6878451, 15.9902952 46.6878629, 15.990541 46.6879155)",,,,
992560018,,,Emmenstraße,unclassified,,False,True,48.84,"LINESTRING (15.9894906 46.6877344, 15.9894796 46.6877772, 15.9894323 46.6879614, 15.9893573 46.6880878, 15.9893027 46.6881496)",,,,
"[230453531, 25914612, 55605278]",,,"['Südtirolerplatz', 'Busbahnhof Bad Radkersburg']",residential,,False,"[False, True]",228.38100000000006,"LINESTRING (15.990541 46.6879155, 15.9905572 46.6878705, 15.9905973 46.6877592, 15.9906495 46.6876246, 15.9907223 46.6874837, 15.9908266 46.6873048, 15.9907385 46.6872843, 15.990453 46.6872121, 15.9901623 46.6871385, 15.9900568 46.6870681, 15.9900197 46.6869468, 15.9900006 46.6868177, 15.9895677 46.6867474, 15.9895025 46.6867674, 15.9894432 46.6868435, 15.989358 46.6868907, 15.9892798 46.686907)",,,,
"[107424944, 107424945, 495870283, 25914619]",,,Hauptplatz,residential,,False,True,38.983000000000004,"LINESTRING (15.990541 46.6879155, 15.9906481 46.6879251, 15.9906829 46.6879283, 15.9908848 46.6879682, 15.9909022 46.68797, 15.991038 46.687994)",yes,,,
165377518,,,Hauptplatz,residential,30,False,False,82.672,"LINESTRING (15.990541 46.6879155, 15.9902952 46.6878629, 15.9902008 46.6878451, 15.9901063 46.6878268, 15.9894906 46.6877344)",,,,
165377518,,,Hauptplatz,residential,30,False,True,30.551,"LINESTRING (15.9891003 46.6876727, 15.9894906 46.6877344)",,,,
25914635,,,Hauptplatz,residential,,False,False,70.188,"LINESTRING (15.9891003 46.6876727, 15.9890703 46.6876681, 15.9886476 46.6876039, 15.9885653 46.6875957, 15.9881958 46.6875591)",,,,
992560021,,,Hauptplatz,living_street,20,False,True,34.92,"LINESTRING (15.987743 46.6875128, 15.9881958 46.6875591)",,,,
913273162,,,Hauptplatz,living_street,20,False,False,40.669,"LINESTRING (15.987743 46.6875128, 15.987372 46.6874763, 15.9872153 46.6874605)",,,,
992560021,,,Hauptplatz,living_street,20,False,False,34.92,"LINESTRING (15.9881958 46.6875591, 15.987743 46.6875128)",,,,
25914632,,,Hauptplatz,living_street,20,False,False,16.639000000000003,"LINESTRING (15.9881958 46.6875591, 15.9881828 46.6876444, 15.9881761 46.6877081)",,,,
25914635,,,Hauptplatz,residential,,False,True,70.188,"LINESTRING (15.9881958 46.6875591, 15.9885653 46.6875957, 15.9886476 46.6876039, 15.9890703 46.6876681, 15.9891003 46.6876727)",,,,
992560020,,,Langgasse,residential,,True,False,71.67,"LINESTRING (15.986659 46.6888479, 15.9863951 46.6882293)",,,,
25914617,,,Emmenstraße,unclassified,,True,False,136.157,"LINESTRING (15.986659 46.6888479, 15.9878544 46.6886307, 15.9882163 46.6885721, 15.9883891 46.6885471)",,,,
"[25914633, 25914623]",,,"['Kirchgasse', 'Pfarrgasse']",residential,,True,False,219.30899999999997,"LINESTRING (15.9863951 46.6882293, 15.9862402 46.688249, 15.9860786 46.6882752, 15.9859064 46.6883038, 15.9857888 46.6884247, 15.9857071 46.6885255, 15.9856232 46.6887041, 15.9856819 46.6887952, 15.9858188 46.6890027, 15.9858644 46.6891164, 15.985896 46.689251, 15.9859363 46.6893864, 15.9859837 46.689478, 15.9860237 46.6895133, 15.9864883 46.6895074)",,,,
913273163,,,Langgasse,living_street,20,True,False,98.532,"LINESTRING (15.9863951 46.6882293, 15.9862565 46.6878027, 15.9861953 46.6874066, 15.9861883 46.6873561)",,,,
113371127,,,Langgasse,residential,,False,True,20.693,"LINESTRING (15.9869326 46.6894621, 15.987002 46.689642)",,,,
992560020,,,Langgasse,residential,,True,False,71.413,"LINESTRING (15.9869326 46.6894621, 15.986659 46.6888479)",,,,
992560019,,,Pfarrgasse,residential,,False,True,34.367000000000004,"LINESTRING (15.9869326 46.6894621, 15.9866686 46.689501, 15.9864883 46.6895074)",,,,
