osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,width,access
25314867,False,,Anton-Windhager-Straße,residential,30,True,40.255,"LINESTRING (13.1245484 47.8942095, 13.1240375 47.8943266)",,,
958800121,False,,Zederngasse,residential,,True,50.093,"LINESTRING (13.1245484 47.8942095, 13.1244756 47.8940661, 13.1243126 47.8939605, 13.1241991 47.8939179, 13.1241398 47.8938732)",,,
25314867,False,,Anton-Windhager-Straße,residential,30,True,14.891,"LINESTRING (13.1247481 47.8942071, 13.1245484 47.8942095)",,,
30507920,False,,Gemeindegasse,residential,30,True,98.67099999999999,"LINESTRING (13.1247481 47.8942071, 13.1250665 47.8939022, 13.1248753 47.8937655, 13.1246819 47.8936323, 13.1245067 47.8935528)",,,
369129330,False,,Hauptstraße,tertiary,30,False,69.731,"LINESTRING (13.1259978 47.8934243, 13.1260449 47.8933004, 13.1261386 47.8931881, 13.1261818 47.8931367, 13.1262736 47.8929956, 13.12633 47.8928426)",,,
369129330,False,,Hauptstraße,tertiary,30,True,127.937,"LINESTRING (13.1259978 47.8934243, 13.1259813 47.8935925, 13.125977 47.8936337, 13.1259689 47.8936816, 13.1259486 47.8937761, 13.1258707 47.8938979, 13.1258571 47.8939094, 13.1257962 47.893961, 13.1257072 47.8940095, 13.1255656 47.8940852, 13.1255042 47.894121, 13.1252776 47.8942823, 13.1252059 47.8943366, 13.125166 47.8943622)",,,
"[394958920, 394958921, 832171817]",False,,Postgasse,residential,30,True,57.845,"LINESTRING (13.1259978 47.8934243, 13.1259707 47.8934213, 13.1256502 47.8933854, 13.1255963 47.8933695, 13.1254158 47.8932657, 13.125342 47.8931966)",yes,,
746692200,False,2,Hauptstraße,tertiary,30,False,23.543,"LINESTRING (13.1229544 47.8964003, 13.1227938 47.8965826)",,,
32955479,False,,Wallerseestraße,residential,,False,49.114999999999995,"LINESTRING (13.1229544 47.8964003, 13.1229142 47.8963717, 13.1225086 47.8960751)",,,
"[25980634, 1125582133, 393478238, 393478239]",False,2,Hauptstraße,tertiary,30,True,143.27500000000003,"LINESTRING (13.1229544 47.8964003, 13.1230316 47.8963276, 13.1231025 47.8962639, 13.1232064 47.8961771, 13.1232567 47.8961352, 13.1233687 47.8960438, 13.1233983 47.8960227, 13.123477 47.8959667, 13.1235644 47.8959076, 13.1236182 47.8958789, 13.1237942 47.8958055, 13.1238976 47.8957523, 13.1239983 47.8956906, 13.1241113 47.8955912, 13.1241988 47.8954441)",,,
"[25980634, 1125582133, 393478238, 393478239]",False,2,Hauptstraße,tertiary,30,False,143.275,"LINESTRING (13.1241988 47.8954441, 13.1241113 47.8955912, 13.1239983 47.8956906, 13.1238976 47.8957523, 13.1237942 47.8958055, 13.1236182 47.8958789, 13.1235644 47.8959076, 13.123477 47.8959667, 13.1233983 47.8960227, 13.1233687 47.8960438, 13.1232567 47.8961352, 13.1232064 47.8961771, 13.1231025 47.8962639, 13.1230316 47.8963276, 13.1229544 47.8964003)",,,
25980634,False,,Hauptstraße,tertiary,30,True,65.53399999999999,"LINESTRING (13.1241988 47.8954441, 13.124239 47.8953622, 13.1242793 47.8952642, 13.1243277 47.8950822, 13.1244303 47.8948768)",,,
30507937,False,,Faberstraße,residential,30,False,57.547,"LINESTRING (13.1241988 47.8954441, 13.1243145 47.8954671, 13.1243705 47.8954782, 13.1244268 47.8954674, 13.12483 47.8952324)",,2.5,destination
25980634,False,,Hauptstraße,tertiary,30,False,65.534,"LINESTRING (13.1244303 47.8948768, 13.1243277 47.8950822, 13.1242793 47.8952642, 13.124239 47.8953622, 13.1241988 47.8954441)",,,
25980634,False,,Hauptstraße,tertiary,30,True,73.644,"LINESTRING (13.1244303 47.8948768, 13.1246578 47.8946874, 13.1249447 47.8945038, 13.1250574 47.8944317, 13.1251109 47.8943987)",,,
192531282,False,,Anton-Windhager-Straße,residential,,True,90.70400000000001,"LINESTRING (13.1244303 47.8948768, 13.124058 47.8947606, 13.1238021 47.8945756, 13.1239614 47.8944832, 13.1239896 47.8943376)",,,
25314868,False,,Hauptstraße,tertiary,30,False,5.775,"LINESTRING (13.1251109 47.8943987, 13.125166 47.8943622)",,,
25980634,False,,Hauptstraße,tertiary,30,False,73.64399999999999,"LINESTRING (13.1251109 47.8943987, 13.1250574 47.8944317, 13.1249447 47.8945038, 13.1246578 47.8946874, 13.1244303 47.8948768)",,,
438558898,True,,Anton-Windhager-Straße,residential,30,False,34.77199999999999,"LINESTRING (13.1251109 47.8943987, 13.1249903 47.8943129, 13.1249259 47.8942741, 13.1248577 47.8942475, 13.1247481 47.8942071)",,3,
746692198,False,,Bahnhofstraße,residential,30,False,79.458,"LINESTRING (13.1264808 47.8956902, 13.1259496 47.8950707)",,,
746692196,False,,Bahnhofstraße,residential,30,True,124.863,"LINESTRING (13.1264808 47.8956902, 13.1265248 47.8957446, 13.1268302 47.8961154, 13.1269083 47.8962193, 13.1269826 47.8963112, 13.1272785 47.8966775)",,,
30507937,False,,Faberstraße,residential,30,True,83.40899999999999,"LINESTRING (13.1256519 47.8947235, 13.125386 47.8948869, 13.12483 47.8952324)",,2.5,destination
746692199,False,,Bahnhofstraße,residential,30,False,55.133,"LINESTRING (13.1256519 47.8947235, 13.1256198 47.894651, 13.1254712 47.8945406, 13.12521 47.8943882, 13.125166 47.8943622)",,,
746692199,False,,Bahnhofstraße,residential,30,True,44.532,"LINESTRING (13.1256519 47.8947235, 13.1256955 47.8947744, 13.1257758 47.8948679, 13.1259496 47.8950707)",,,
27254210,False,,Moosstraße,residential,30,True,66.39099999999999,"LINESTRING (13.12633 47.8928426, 13.1263984 47.8928625, 13.1270304 47.8930739, 13.1271279 47.8931075)",,,
369129330,False,,Hauptstraße,tertiary,30,True,69.731,"LINESTRING (13.12633 47.8928426, 13.1262736 47.8929956, 13.1261818 47.8931367, 13.1261386 47.8931881, 13.1260449 47.8933004, 13.1259978 47.8934243)",,,
746633892,False,,Hauptstraße,tertiary,30,False,106.197,"LINESTRING (13.12633 47.8928426, 13.1263094 47.8926912, 13.1262896 47.8924681, 13.1262685 47.8920382, 13.1262804 47.8919216, 13.1262844 47.8918892)",,,
146389609,False,,Anton-Windhager-Straße,residential,30,False,100.069,"LINESTRING (13.1222632 47.8934522, 13.1230421 47.8941851)",,,
146389609,False,,Anton-Windhager-Straße,residential,30,True,126.90199999999999,"LINESTRING (13.1222632 47.8934522, 13.1218919 47.8933208, 13.1211897 47.8932067, 13.1206739 47.893061)",,,
746609113,False,,Mathias-Bayrhammer-Straße,residential,50,False,151.39600000000002,"LINESTRING (13.1222632 47.8934522, 13.1225462 47.8933043, 13.1231445 47.8929923, 13.1233149 47.8929015, 13.123841 47.8925958)",,,
131438328,False,,Anton-Windhager-Straße,unclassified,50,False,26.882,"LINESTRING (13.120295 47.8929866, 13.1199952 47.8928523)",,,
146389609,False,,Anton-Windhager-Straße,residential,30,False,29.994,"LINESTRING (13.120295 47.8929866, 13.1203891 47.8929825, 13.1204552 47.8929988, 13.1206739 47.893061)",,,
146389609,False,,Anton-Windhager-Straße,residential,30,True,14.472999999999999,"LINESTRING (13.120295 47.8929866, 13.1202161 47.8930138, 13.1201714 47.8930778)",,,
746692201,False,1,Wallerseestraße,residential,30,True,12.549,"LINESTRING (13.1201714 47.8930778, 13.1201828 47.8931904)",,,
30507449,False,,Anton-Windhager-Straße,residential,30,True,28.346000000000004,"LINESTRING (13.1201714 47.8930778, 13.1201115 47.8930141, 13.1199952 47.8928523)",,,
146389609,False,,Anton-Windhager-Straße,residential,30,False,14.472999999999999,"LINESTRING (13.1201714 47.8930778, 13.1202161 47.8930138, 13.120295 47.8929866)",,,
746692201,False,1,Wallerseestraße,residential,30,False,12.549,"LINESTRING (13.1201828 47.8931904, 13.1201714 47.8930778)",,,
28060810,False,,Wallerseestraße,residential,,False,244.932,"LINESTRING (13.1201828 47.8931904, 13.1203865 47.8934662, 13.1206096 47.8939324, 13.1206527 47.8945597, 13.1206769 47.8947512, 13.1207529 47.8949314, 13.1209202 47.8951416, 13.121009 47.8952138, 13.1210717 47.8952648)",,,
526549713,False,1,Henndorfer Straße,tertiary,30,True,380.065,"LINESTRING (13.1317731 47.8916175, 13.1315929 47.8916203, 13.1313885 47.8916135, 13.1311931 47.8915976, 13.131052 47.8915644, 13.1307756 47.8914595, 13.1305785 47.8914248, 13.1304575 47.8914099, 13.1303191 47.8913986, 13.1301478 47.8913929, 13.1298611 47.891392, 13.1293041 47.8913828, 13.1291412 47.8913765, 13.1289704 47.8913574, 13.1288271 47.8913307, 13.1286501 47.8912832, 13.1274725 47.8908693, 13.1272387 47.8908035, 13.1272061 47.8907943, 13.1270613 47.8907649, 13.1270179 47.8907561, 13.1269436 47.8907452)",,,
28060758,False,,Rupertusstraße,residential,30,False,52.336,"LINESTRING (13.1222069 47.8901466, 13.1222605 47.8902747, 13.1223354 47.8903752, 13.1225436 47.890552)",,,
28060767,False,,Martin-Helminger-Straße,residential,,False,146.985,"LINESTRING (13.1222069 47.8901466, 13.1222944 47.8901386, 13.1241602 47.8899684)",,,
28060767,False,,Martin-Helminger-Straße,residential,,True,89.042,"LINESTRING (13.1222069 47.8901466, 13.1221239 47.8901478, 13.121013 47.8901643)",,,
28060758,False,,Rupertusstraße,residential,30,False,95.634,"LINESTRING (13.1229786 47.8911987, 13.1230024 47.8912864, 13.1231126 47.8916927, 13.1231835 47.8918526, 13.1233289 47.892017)",,,
28060758,False,,Rupertusstraße,residential,30,True,71.475,"LINESTRING (13.1229786 47.8911987, 13.1228469 47.8908544, 13.1228153 47.8907718, 13.1227404 47.8906869, 13.1226325 47.890613)",,,
30508234,False,,Virgilgasse,residential,30,True,116.231,"LINESTRING (13.1229786 47.8911987, 13.1229168 47.891209, 13.122484 47.8912812, 13.1222149 47.8906012)",,,
28060763,False,,Mathias-Bayrhammer-Straße,residential,50,False,10.685,"LINESTRING (13.123841 47.8925958, 13.1239527 47.8925356)",,,
28060758,False,,Rupertusstraße,residential,30,True,74.834,"LINESTRING (13.123841 47.8925958, 13.1238036 47.8925539, 13.1236839 47.8924196, 13.1233289 47.892017)",,,
746609113,False,,Mathias-Bayrhammer-Straße,residential,50,True,151.39600000000002,"LINESTRING (13.123841 47.8925958, 13.1233149 47.8929015, 13.1231445 47.8929923, 13.1225462 47.8933043, 13.1222632 47.8934522)",,,
"[131438325, 131438326]",False,,Mathias-Bayrhammer-Straße,residential,,True,20.205,"LINESTRING (13.1262844 47.8918892, 13.1261859 47.8918828, 13.1261463 47.8918802, 13.1260155 47.8918672)",yes,,
746609112,False,,Hauptstraße,tertiary,30,False,86.692,"LINESTRING (13.1262844 47.8918892, 13.1263067 47.8918078, 13.126375 47.8916257, 13.1264705 47.891423, 13.1265837 47.8912115, 13.1266227 47.8911446)",,,
746633892,False,,Hauptstraße,tertiary,30,True,106.197,"LINESTRING (13.1262844 47.8918892, 13.1262804 47.8919216, 13.1262685 47.8920382, 13.1262896 47.8924681, 13.1263094 47.8926912, 13.12633 47.8928426)",,,
146389609,False,,Anton-Windhager-Straße,residential,30,False,126.90199999999999,"LINESTRING (13.1206739 47.893061, 13.1211897 47.8932067, 13.1218919 47.8933208, 13.1222632 47.8934522)",,,
146389609,False,,Anton-Windhager-Straße,residential,30,True,29.994,"LINESTRING (13.1206739 47.893061, 13.1204552 47.8929988, 13.1203891 47.8929825, 13.120295 47.8929866)",,,
844307244,False,,Max-Gandolf-Straße,residential,30,True,187.808,"LINESTRING (13.1206739 47.893061, 13.1207122 47.8928546, 13.1204117 47.892309, 13.1203596 47.8921161, 13.1203659 47.8916857, 13.1203683 47.8915196, 13.1203715 47.8914128)",,,
28060777,False,,Fahrschulstraße,residential,30,False,79.941,"LINESTRING (13.121013 47.8901643, 13.1212734 47.8908617)",,,
28060767,False,,Martin-Helminger-Straße,residential,,False,89.042,"LINESTRING (13.121013 47.8901643, 13.1221239 47.8901478, 13.1222069 47.8901466)",,,
28060767,False,,Martin-Helminger-Straße,residential,,True,186.322,"LINESTRING (13.121013 47.8901643, 13.1204567 47.8901674, 13.1203493 47.8902106, 13.1202921 47.8902721, 13.1202523 47.8904443, 13.1202663 47.8906232, 13.1203715 47.8914128)",,,
28060767,False,,Martin-Helminger-Straße,residential,,False,36.464,"LINESTRING (13.1241602 47.8899684, 13.1246464 47.8899331)",,,
28060767,False,,Martin-Helminger-Straße,residential,,True,146.985,"LINESTRING (13.1241602 47.8899684, 13.1222944 47.8901386, 13.1222069 47.8901466)",,,
28060767,False,,Martin-Helminger-Straße,residential,,True,36.464,"LINESTRING (13.1246464 47.8899331, 13.1241602 47.8899684)",,,
28060777,False,,Fahrschulstraße,residential,30,True,79.941,"LINESTRING (13.1212734 47.8908617, 13.121013 47.8901643)",,,
844307244,False,,Max-Gandolf-Straße,residential,30,False,13.043,"LINESTRING (13.1212734 47.8908617, 13.1211441 47.8909407)",,,
844307244,False,,Max-Gandolf-Straße,residential,30,True,78.991,"LINESTRING (13.1212734 47.8908617, 13.1215676 47.8906819, 13.1217043 47.8906472, 13.1222149 47.8906012)",,,
28060758,False,,Rupertusstraße,residential,30,False,9.484,"LINESTRING (13.1225436 47.890552, 13.1226325 47.890613)",,,
28060758,False,,Rupertusstraße,residential,30,True,52.336,"LINESTRING (13.1225436 47.890552, 13.1223354 47.8903752, 13.1222605 47.8902747, 13.1222069 47.8901466)",,,
844307244,False,,Max-Gandolf-Straße,residential,30,False,25.185000000000002,"LINESTRING (13.1225436 47.890552, 13.1224044 47.8905816, 13.1222149 47.8906012)",,,
844307244,False,,Max-Gandolf-Straße,residential,30,False,77.937,"LINESTRING (13.1211441 47.8909407, 13.1203715 47.8914128)",,,
844307244,False,,Max-Gandolf-Straße,residential,30,True,13.043,"LINESTRING (13.1211441 47.8909407, 13.1212734 47.8908617)",,,
"[28060785, 394702331]",False,,"['Max-Gandolf-Straße', 'Asenweg']",residential,30,False,241.24999999999997,"LINESTRING (13.1211441 47.8909407, 13.1214503 47.8912473, 13.1217368 47.8915944, 13.1219028 47.8917609, 13.1221922 47.8920188, 13.1222395 47.8920603, 13.1224024 47.8922034, 13.1226112 47.8921613, 13.1230436 47.892074, 13.1232914 47.8920245, 13.1233289 47.892017)",,,
844307244,False,,Max-Gandolf-Straße,residential,30,True,77.937,"LINESTRING (13.1203715 47.8914128, 13.1211441 47.8909407)",,,
28060767,False,,Martin-Helminger-Straße,residential,,False,186.322,"LINESTRING (13.1203715 47.8914128, 13.1202663 47.8906232, 13.1202523 47.8904443, 13.1202921 47.8902721, 13.1203493 47.8902106, 13.1204567 47.8901674, 13.121013 47.8901643)",,,
844307244,False,,Max-Gandolf-Straße,residential,30,False,187.808,"LINESTRING (13.1203715 47.8914128, 13.1203683 47.8915196, 13.1203659 47.8916857, 13.1203596 47.8921161, 13.1204117 47.892309, 13.1207122 47.8928546, 13.1206739 47.893061)",,,
28060812,False,1,Moosstraße,residential,30,False,79.631,"LINESTRING (13.1294185 47.8944206, 13.130133 47.8949529)",,3,
"[27254210, 28060812]",False,1,Moosstraße,residential,30,"[False, True]",143.731,"LINESTRING (13.1294185 47.8944206, 13.1289057 47.8940243, 13.128817 47.8939604, 13.128367 47.8936239, 13.1282429 47.8935331, 13.1281366 47.8934553)",,3,
195155257,False,,Fischachstraße,residential,30,True,245.0,"LINESTRING (13.1294185 47.8944206, 13.1296225 47.8942233, 13.130127 47.8937434, 13.12894 47.8928921, 13.1286567 47.8928009)",,,
28060812,False,1,Moosstraße,residential,30,True,79.631,"LINESTRING (13.130133 47.8949529, 13.1294185 47.8944206)",,3,
28060818,False,,Uferstraße,residential,30,False,46.288000000000004,"LINESTRING (13.130133 47.8949529, 13.1303396 47.894745, 13.1304713 47.8946141, 13.1304784 47.894607)",,,
28060822,False,,Moosstraße,residential,30,False,225.93799999999996,"LINESTRING (13.130133 47.8949529, 13.1300966 47.894992, 13.12972 47.8953336, 13.1296002 47.8954422, 13.1295452 47.8954921, 13.1294213 47.8956045, 13.1293475 47.8956715, 13.1293143 47.8957016, 13.1290392 47.8959511, 13.1288838 47.8960931, 13.1284148 47.8964911, 13.1283043 47.8965721)",,,
28060815,False,,Fischachstraße,residential,30,False,82.454,"LINESTRING (13.1281366 47.8934553, 13.1286567 47.8928009)",,,
27254210,False,,Moosstraße,residential,30,False,84.57000000000001,"LINESTRING (13.1281366 47.8934553, 13.1277115 47.8933087, 13.1273937 47.8931992, 13.1272914 47.8931651, 13.1272601 47.8931538, 13.1271706 47.8931222, 13.1271279 47.8931075)",,,
"[27254210, 28060812]",False,1,Moosstraße,residential,30,"[False, True]",143.731,"LINESTRING (13.1281366 47.8934553, 13.1282429 47.8935331, 13.128367 47.8936239, 13.128817 47.8939604, 13.1289057 47.8940243, 13.1294185 47.8944206)",,3,
28060815,False,,Fischachstraße,residential,30,True,82.454,"LINESTRING (13.1286567 47.8928009, 13.1281366 47.8934553)",,,
"[195159149, 28060815]",False,,"['An der Fischach', 'Fischachstraße']",residential,30,False,135.06799999999998,"LINESTRING (13.1286567 47.8928009, 13.1290857 47.8922744, 13.1283347 47.8919218)",,,
195155257,False,,Fischachstraße,residential,30,False,245.0,"LINESTRING (13.1286567 47.8928009, 13.12894 47.8928921, 13.130127 47.8937434, 13.1296225 47.8942233, 13.1294185 47.8944206)",,,
832171810,False,,An der Fischach,residential,30,True,83.544,"LINESTRING (13.1286567 47.8928009, 13.1283622 47.8926907, 13.1281978 47.8926292, 13.1281036 47.8925977, 13.1276579 47.8924616)",,,
28060835,False,,Hechtstraße,residential,30,False,59.821,"LINESTRING (13.1323313 47.895023, 13.1318598 47.8954583)",,,
28060818,False,,Uferstraße,residential,30,True,189.05700000000002,"LINESTRING (13.1323313 47.895023, 13.1317034 47.8944898, 13.1314015 47.8942642, 13.1311357 47.8940656, 13.1309913 47.8940889, 13.1307008 47.8943813)",,,
28060822,False,,Moosstraße,residential,30,True,225.938,"LINESTRING (13.1283043 47.8965721, 13.1284148 47.8964911, 13.1288838 47.8960931, 13.1290392 47.8959511, 13.1293143 47.8957016, 13.1293475 47.8956715, 13.1294213 47.8956045, 13.1295452 47.8954921, 13.1296002 47.8954422, 13.12972 47.8953336, 13.1300966 47.894992, 13.130133 47.8949529)",,,
392774736,False,,Seebadstraße,residential,30,False,74.67699999999999,"LINESTRING (13.1283043 47.8965721, 13.1282093 47.8965765, 13.1280814 47.8966307, 13.1275727 47.8969244, 13.1275042 47.8969568)",,,
"[193192617, 746633893]",False,1,Seebadstraße,residential,,True,160.172,"LINESTRING (13.1283043 47.8965721, 13.1284083 47.8966251, 13.1284636 47.8966675, 13.1289536 47.8971495, 13.1292372 47.8974461, 13.1295959 47.8976522, 13.1296459 47.897681)",,3,
28060835,False,,Hechtstraße,residential,30,True,144.482,"LINESTRING (13.1296459 47.897681, 13.1302033 47.8971282, 13.1307263 47.8966023)",,,
"[193192617, 746633893]",False,1,Seebadstraße,residential,,False,160.17200000000003,"LINESTRING (13.1296459 47.897681, 13.1295959 47.8976522, 13.1292372 47.8974461, 13.1289536 47.8971495, 13.1284636 47.8966675, 13.1284083 47.8966251, 13.1283043 47.8965721)",,3,
193192617,False,1,Seebadstraße,residential,,True,86.902,"LINESTRING (13.1296459 47.897681, 13.1297154 47.8977105, 13.1298756 47.8977884, 13.1302744 47.8979749, 13.13034 47.8980055, 13.1306495 47.8980583)",,3,
193192617,False,1,Seebadstraße,residential,,False,86.90200000000002,"LINESTRING (13.1306495 47.8980583, 13.13034 47.8980055, 13.1302744 47.8979749, 13.1298756 47.8977884, 13.1297154 47.8977105, 13.1296459 47.897681)",,3,
193192617,False,1,Seebadstraße,residential,,True,58.039,"LINESTRING (13.1306495 47.8980583, 13.130914 47.8980833, 13.1314204 47.8981311)",,3,
193192617,False,1,Seebadstraße,residential,,False,58.039,"LINESTRING (13.1314204 47.8981311, 13.130914 47.8980833, 13.1306495 47.8980583)",,3,
193192617,False,1,Seebadstraße,residential,,True,51.175,"LINESTRING (13.1314204 47.8981311, 13.1316228 47.8981844, 13.1320295 47.898341)",,3,
193192617,False,1,Seebadstraße,residential,,False,51.175,"LINESTRING (13.1320295 47.898341, 13.1316228 47.8981844, 13.1314204 47.8981311)",,3,
28060835,False,,Hechtstraße,residential,30,False,55.953,"LINESTRING (13.1313786 47.8959485, 13.130994 47.8963806)",,,
47057430,False,,Hechtstraße,residential,,False,66.677,"LINESTRING (13.1313786 47.8959485, 13.1307565 47.8955177)",,,
28060835,False,,Hechtstraße,residential,30,True,65.255,"LINESTRING (13.1313786 47.8959485, 13.1314647 47.8958608, 13.1318598 47.8954583)",,,
28060835,False,,Hechtstraße,residential,30,True,31.718,"LINESTRING (13.1307263 47.8966023, 13.130994 47.8963806)",,,
28060835,False,,Hechtstraße,residential,30,False,144.482,"LINESTRING (13.1307263 47.8966023, 13.1302033 47.8971282, 13.1296459 47.897681)",,,
47057427,False,,Hechtstraße,residential,30,False,80.212,"LINESTRING (13.1307263 47.8966023, 13.1304003 47.8964503, 13.1303986 47.8963475, 13.1306843 47.8960518)",,,
47057433,False,,Hechtstraße,residential,,False,53.718999999999994,"LINESTRING (13.1307263 47.8966023, 13.1310168 47.896742, 13.1310261 47.8968199, 13.1308833 47.8969546)",,,
28060892,False,,Südtiroler Straße,residential,,False,15.326,"LINESTRING (13.1202471 47.8972171, 13.1203912 47.8973154)",,,
28060894,False,,Augerbachring,residential,,False,159.79,"LINESTRING (13.1202471 47.8972171, 13.1196386 47.8975226, 13.1195554 47.8975799, 13.1195238 47.8976123, 13.1195024 47.8976557, 13.1194913 47.8977145, 13.1194953 47.8977801, 13.119515 47.8979169, 13.1195696 47.8980296, 13.1197434 47.898169, 13.1199613 47.8983062)",,,
28060892,False,,Südtiroler Straße,residential,,False,27.504,"LINESTRING (13.1203912 47.8973154, 13.1206412 47.8974973)",,,
28060892,False,,Südtiroler Straße,residential,,True,15.326,"LINESTRING (13.1203912 47.8973154, 13.1202471 47.8972171)",,,
"[189035992, 189035989]",False,,"['Wallerseestraße', 'Gartenstraße']",residential,,True,229.65699999999995,"LINESTRING (13.1203912 47.8973154, 13.1206772 47.8971215, 13.1207818 47.8970578, 13.1209995 47.8969252, 13.1210474 47.8968961, 13.1211387 47.8968025, 13.1212586 47.8966762, 13.1213723 47.896558, 13.1215081 47.8964166, 13.1217803 47.8965339, 13.1218205 47.8965086, 13.1219162 47.8964483, 13.1221738 47.896286, 13.1225086 47.8960751)",,,destination
28060892,False,,Südtiroler Straße,residential,,True,27.504,"LINESTRING (13.1206412 47.8974973, 13.1203912 47.8973154)",,,
28060897,False,,Augerbachstraße,residential,,True,103.245,"LINESTRING (13.1206412 47.8974973, 13.1199613 47.8983062)",,,
28060892,False,,Südtiroler Straße,residential,,False,64.337,"LINESTRING (13.1206412 47.8974973, 13.120985 47.8976556, 13.1213514 47.897826)",,,
28060892,False,,Südtiroler Straße,residential,,False,83.827,"LINESTRING (13.1213514 47.897826, 13.1214956 47.8979062, 13.1216297 47.8979977, 13.1217185 47.8980786, 13.1218021 47.8981911, 13.1218749 47.8982809, 13.1220914 47.8983725)",,,
28060892,False,,Südtiroler Straße,residential,,True,64.337,"LINESTRING (13.1213514 47.897826, 13.120985 47.8976556, 13.1206412 47.8974973)",,,
395859972,False,,Augerbachring,residential,,True,116.99600000000001,"LINESTRING (13.1213514 47.897826, 13.1211899 47.8980804, 13.1210298 47.8982995, 13.1208112 47.8985375, 13.120636 47.8986764, 13.1205637 47.8987273)",,,
28060892,False,,Südtiroler Straße,residential,,True,83.827,"LINESTRING (13.1220914 47.8983725, 13.1218749 47.8982809, 13.1218021 47.8981911, 13.1217185 47.8980786, 13.1216297 47.8979977, 13.1214956 47.8979062, 13.1213514 47.897826)",,,
190019431,False,1,Hauptstraße,tertiary,30,True,206.727,"LINESTRING (13.1220914 47.8983725, 13.1221196 47.8983101, 13.1221692 47.8981937, 13.1222088 47.8980953, 13.1222655 47.897931, 13.1223035 47.8977877, 13.1223741 47.8974947, 13.1224333 47.8973154, 13.1224936 47.8970783, 13.1225957 47.8968715, 13.1227938 47.8965826)",,3,
28060894,False,,Augerbachring,residential,,False,64.879,"LINESTRING (13.1199613 47.8983062, 13.1205637 47.8987273)",,,
28060897,False,,Augerbachstraße,residential,,False,103.245,"LINESTRING (13.1199613 47.8983062, 13.1206412 47.8974973)",,,
28060894,False,,Augerbachring,residential,,True,159.79,"LINESTRING (13.1199613 47.8983062, 13.1197434 47.898169, 13.1195696 47.8980296, 13.119515 47.8979169, 13.1194953 47.8977801, 13.1194913 47.8977145, 13.1195024 47.8976557, 13.1195238 47.8976123, 13.1195554 47.8975799, 13.1196386 47.8975226, 13.1202471 47.8972171)",,,
28060894,False,,Augerbachring,residential,,True,64.879,"LINESTRING (13.1205637 47.8987273, 13.1199613 47.8983062)",,,
