osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel
886803647,2,B85,Klagenfurter Straße,primary,50,False,False,30.434,"LINESTRING (14.2973371 46.5274004, 14.2969964 46.5275417)",,
"[60970433, 227840869]","['1', '2']",,Waagstraße,residential,30,False,False,496.908,"LINESTRING (14.2973371 46.5274004, 14.2971773 46.5271646, 14.2971003 46.5270411, 14.2968589 46.5265744, 14.2968446 46.5265358, 14.2968392 46.5264918, 14.2968531 46.5262506, 14.2968457 46.5261643, 14.29683 46.5260676, 14.2967484 46.5258068, 14.2965927 46.5250309, 14.2964338 46.5243242, 14.2963907 46.5242044, 14.2961894 46.5238132, 14.2959252 46.5234413, 14.2957005 46.5231248)",,
"[795985126, 151552542]",2,B85,,primary,50,False,True,72.71900000000001,"LINESTRING (14.2973371 46.5274004, 14.2979282 46.5271582, 14.2979925 46.5271203, 14.2980348 46.5270814, 14.2980892 46.5270178)",yes,
"[172550034, 795985133]",,,Sparkassenplatz,residential,,False,False,62.227999999999994,"LINESTRING (14.2988657 46.5267047, 14.2988035 46.5267821, 14.2987336 46.526847, 14.298619 46.5268934, 14.2984294 46.5269702, 14.298247 46.5270478)",,
316538169,2,B85,,primary,50,False,True,15.0,"LINESTRING (14.2988657 46.5267047, 14.2989749 46.5267206, 14.2990545 46.52674)",,
"[514757825, 795985125]",2,B85,Sparkassenplatz,primary,50,False,False,67.438,"LINESTRING (14.2988657 46.5267047, 14.2987765 46.5267012, 14.2986971 46.526702, 14.2985968 46.5267146, 14.298513 46.5267369, 14.2983802 46.5267902, 14.2982849 46.5268332, 14.298232 46.5268654, 14.2981918 46.5268965, 14.2981277 46.526968)",,
60642154,,,Hauptplatz,living_street,20,False,True,88.024,"LINESTRING (14.3006172 46.526341, 14.3003871 46.5264633, 14.3003638 46.5264731, 14.3002859 46.5264857, 14.2997003 46.5264745, 14.2996186 46.526457, 14.2995461 46.526432)",,
"[60666136, 153631234, 316085712]",,,Hauptplatz,residential,30,True,False,75.037,"LINESTRING (14.3006172 46.526341, 14.300827 46.5262451, 14.3008754 46.5262863, 14.3009639 46.5264501, 14.3009738 46.5264982, 14.300976 46.52659, 14.300978 46.5267234)",,
316538200,,,Hauptplatz,residential,30,True,False,75.458,"LINESTRING (14.3006172 46.526341, 14.300317 46.5258042, 14.3002912 46.5257762, 14.3002634 46.525762, 14.3002012 46.5257439)",,
126565728,,,Schießstattgasse,residential,30,False,True,219.103,"LINESTRING (14.2941254 46.5279987, 14.2942591 46.5287719, 14.2942791 46.5289296, 14.2942929 46.5290876, 14.2942973 46.5292395, 14.2942746 46.5299626)",,
151551210,2,B85,Klagenfurter Straße,primary,50,False,True,123.65599999999998,"LINESTRING (14.2941254 46.5279987, 14.2945404 46.5279867, 14.2947244 46.5279815, 14.2949434 46.5279754, 14.2949705 46.5279746, 14.2951829 46.5279658, 14.2953405 46.527952, 14.2954898 46.5279344, 14.2957313 46.5278974)",,
316084434,,,Grießgasse,residential,30,False,True,102.46,"LINESTRING (14.3010806 46.5291647, 14.2998621 46.5295472)",,
813414764,2,B85,Freibacher Straße,primary,50,False,False,80.44400000000002,"LINESTRING (14.3010806 46.5291647, 14.3010283 46.5291274, 14.3009809 46.5290654, 14.3009598 46.5290138, 14.3009567 46.5289593, 14.3009688 46.5289116, 14.3009954 46.5288556, 14.3010392 46.5287984, 14.3011851 46.5286715, 14.3012444 46.5286144, 14.3013086 46.5285366)",,
548413272,,,Unterbergner Straße,residential,,False,True,208.32899999999998,"LINESTRING (14.2954032 46.5260298, 14.2955075 46.526101, 14.2955983 46.5261831, 14.2956483 46.5262542, 14.2957172 46.5263782, 14.2959153 46.5268824, 14.2959581 46.5269628, 14.2960055 46.5270292, 14.2961606 46.5271787, 14.2961997 46.5272328, 14.2964341 46.5277393)",,
151551210,2,B85,Klagenfurter Straße,primary,50,False,True,56.567,"LINESTRING (14.2957313 46.5278974, 14.2964341 46.5277393)",,
60661636,,,Klagenfurter Straße,residential,,False,True,96.54299999999999,"LINESTRING (14.2957313 46.5278974, 14.295823 46.5279733, 14.2958751 46.5279994, 14.2959319 46.5280127, 14.2960061 46.5280182, 14.2963913 46.5279998, 14.2966847 46.527994, 14.296779 46.5280056, 14.2969128 46.5280422)",,
151551210,2,B85,Klagenfurter Straße,primary,50,False,False,123.65599999999999,"LINESTRING (14.2957313 46.5278974, 14.2954898 46.5279344, 14.2953405 46.527952, 14.2951829 46.5279658, 14.2949705 46.5279746, 14.2949434 46.5279754, 14.2947244 46.5279815, 14.2945404 46.5279867, 14.2941254 46.5279987)",,
60661636,,,Klagenfurter Straße,residential,,False,False,96.543,"LINESTRING (14.2969128 46.5280422, 14.296779 46.5280056, 14.2966847 46.527994, 14.2963913 46.5279998, 14.2960061 46.5280182, 14.2959319 46.5280127, 14.2958751 46.5279994, 14.295823 46.5279733, 14.2957313 46.5278974)",,
60661638,,,Reßnigweg,residential,,False,False,88.288,"LINESTRING (14.2969128 46.5280422, 14.2968997 46.5281207, 14.2969378 46.5288352)",,
60661638,,,Reßnigweg,residential,,False,True,56.912000000000006,"LINESTRING (14.2969128 46.5280422, 14.2969902 46.5279081, 14.2970053 46.5278584, 14.2969964 46.5275417)",,
60662823,,,Kirchgasse,residential,30,True,False,119.40899999999999,"LINESTRING (14.3008848 46.5250329, 14.3011187 46.5255581, 14.3014391 46.5260341)",,
151613127,1,,Kirchgasse,residential,,False,True,21.094,"LINESTRING (14.3008848 46.5250329, 14.3007484 46.5250027, 14.3006164 46.5249953)",,
60662823,,,Kirchgasse,residential,30,True,False,31.648,"LINESTRING (14.3014391 46.5260341, 14.3015585 46.5263066)",,
60662824,,,Waidischer Straße,residential,30,False,False,101.508,"LINESTRING (14.3014391 46.5260341, 14.302354 46.5260259, 14.3025235 46.5260125, 14.3027566 46.5259698)",,
151613131,,,10.-Oktober-Straße,residential,30,False,False,68.342,"LINESTRING (14.3016576 46.5246678, 14.3007769 46.5247706)",,
151613131,,,10.-Oktober-Straße,residential,30,False,True,120.77,"LINESTRING (14.3016576 46.5246678, 14.3020919 46.5246704, 14.3027439 46.5246744, 14.3032361 46.5246776)",,
60662795,,,Waidischer Straße,residential,30,False,True,45.821,"LINESTRING (14.3027566 46.5259698, 14.3027741 46.5263817)",,
60662824,,,Waidischer Straße,residential,30,False,False,37.792,"LINESTRING (14.3027566 46.5259698, 14.3032327 46.5258792)",,
60662824,,,Waidischer Straße,residential,30,False,True,101.508,"LINESTRING (14.3027566 46.5259698, 14.3025235 46.5260125, 14.302354 46.5260259, 14.3014391 46.5260341)",,
60665278,,,Postgasse,residential,30,False,True,51.169,"LINESTRING (14.3021665 46.5262962, 14.3021698 46.5264908, 14.3022292 46.5267532)",,
136106796,,,Kindergartengasse,residential,30,False,False,47.461,"LINESTRING (14.3021665 46.5262962, 14.3027191 46.526377, 14.3027741 46.5263817)",,
60662795,,,Waidischer Straße,residential,30,False,False,45.821,"LINESTRING (14.3027741 46.5263817, 14.3027566 46.5259698)",,
136106796,,,Kindergartengasse,residential,30,False,True,47.461,"LINESTRING (14.3027741 46.5263817, 14.3027191 46.526377, 14.3021665 46.5262962)",,
60662805,,,Kindergartengasse,residential,30,True,False,46.529,"LINESTRING (14.3015585 46.5263066, 14.3021665 46.5262962)",,
61318058,,,Kirchgasse,residential,30,False,False,94.035,"LINESTRING (14.3015585 46.5263066, 14.301488 46.5263064, 14.3014735 46.5263192, 14.3014648 46.5263349, 14.30146 46.5263523, 14.3014654 46.5264546, 14.3014975 46.5269666, 14.3015075 46.527098)",,
60662817,,,12.-November-Straße,residential,30,False,True,133.612,"LINESTRING (14.3032327 46.5258792, 14.3032361 46.5246776)",,
60662824,,,Waidischer Straße,residential,30,False,False,36.687,"LINESTRING (14.3032327 46.5258792, 14.3037121 46.5258712)",,
60662824,,,Waidischer Straße,residential,30,False,True,37.792,"LINESTRING (14.3032327 46.5258792, 14.3027566 46.5259698)",,
60662813,,,Arbeiterheimgasse,residential,,False,False,148.131,"LINESTRING (14.2942746 46.5299626, 14.2945676 46.5299904, 14.2947724 46.530013, 14.2949151 46.5300346, 14.2951594 46.5300836, 14.2957293 46.5302034, 14.2961586 46.5302584)",,
126565728,,,Schießstattgasse,residential,30,False,False,219.103,"LINESTRING (14.2942746 46.5299626, 14.2942973 46.5292395, 14.2942929 46.5290876, 14.2942791 46.5289296, 14.2942591 46.5287719, 14.2941254 46.5279987)",,
60662813,,,Arbeiterheimgasse,residential,,False,False,66.33,"LINESTRING (14.2961586 46.5302584, 14.2970174 46.5303406)",,
60662813,,,Arbeiterheimgasse,residential,,False,True,148.131,"LINESTRING (14.2961586 46.5302584, 14.2957293 46.5302034, 14.2951594 46.5300836, 14.2949151 46.5300346, 14.2947724 46.530013, 14.2945676 46.5299904, 14.2942746 46.5299626)",,
