osmid,highway,maxspeed,oneway,reversed,length,bridge,geometry,name,lanes,width,access,ref
132841643,residential,,False,False,56.704,,"LINESTRING (11.3493269 47.1533611, 11.3492954 47.1533033, 11.3492494 47.1532512, 11.3492321 47.1532317, 11.3491587 47.1531179, 11.3491479 47.153103, 11.3491092 47.1530498, 11.3490786 47.152997, 11.3490498 47.1529494, 11.3490334 47.1528942)",Riehlstraße,,,,
"[106122333, 868397863]",residential,40,False,False,90.784,,"LINESTRING (11.3490334 47.1528942, 11.3489464 47.152831, 11.3489195 47.1528, 11.3488019 47.1526657, 11.348669 47.1524967, 11.3486051 47.1524304, 11.3485169 47.1523291, 11.3484079 47.1522414, 11.3483762 47.152215)",,,,,
132841643,residential,,False,True,56.704,,"LINESTRING (11.3490334 47.1528942, 11.3490498 47.1529494, 11.3490786 47.152997, 11.3491092 47.1530498, 11.3491479 47.153103, 11.3491587 47.1531179, 11.3492321 47.1532317, 11.3492494 47.1532512, 11.3492954 47.1533033, 11.3493269 47.1533611)",Riehlstraße,,,,
363039861,residential,40,False,True,46.879,,"LINESTRING (11.3490334 47.1528942, 11.3490594 47.1528705, 11.3491025 47.1528508, 11.3491521 47.1528325, 11.349182 47.1528234, 11.3492179 47.1528141, 11.3493705 47.1528134, 11.3495222 47.1528458, 11.3496031 47.1528642)",Riehlstraße,2,,,
24397402,residential,40,False,False,89.453,,"LINESTRING (11.3483762 47.152215, 11.3488472 47.1521331, 11.3488574 47.1521325, 11.3490554 47.152121, 11.3493248 47.1520881, 11.3493761 47.1520588, 11.3494065 47.1520439, 11.3494851 47.1519919)",Waldrasterstraße,,4,,
"[24397768, 295476794, 293539038]",residential,40,False,False,176.51,,"LINESTRING (11.3483762 47.152215, 11.3483157 47.152183, 11.348245 47.1521252, 11.3481729 47.1519844, 11.3481115 47.1517757, 11.3480181 47.151689, 11.347966 47.1515455, 11.3479289 47.1514443, 11.3478824 47.1513496, 11.347845 47.1512734, 11.3477866 47.1511875, 11.3475006 47.1507665)",Medrazer Straße,,,,
"[106122333, 868397863]",residential,40,False,True,90.78399999999999,,"LINESTRING (11.3483762 47.152215, 11.3484079 47.1522414, 11.3485169 47.1523291, 11.3486051 47.1524304, 11.348669 47.1524967, 11.3488019 47.1526657, 11.3489195 47.1528, 11.3489464 47.152831, 11.3490334 47.1528942)",,,,,
"[24397216, 1232133942, 1232133943]",residential,40,False,False,120.55000000000001,,"LINESTRING (11.3483762 47.152215, 11.3482504 47.1522849, 11.348125 47.152355, 11.3479413 47.1524117, 11.3477696 47.1524785, 11.3476695 47.1524771, 11.3474848 47.1524478, 11.3473323 47.1524238, 11.3471947 47.1524863, 11.3471386 47.1525117, 11.3469595 47.1525562)",Herrengasse,,,,
24397402,residential,40,False,True,89.453,,"LINESTRING (11.3494851 47.1519919, 11.3494065 47.1520439, 11.3493761 47.1520588, 11.3493248 47.1520881, 11.3490554 47.152121, 11.3488574 47.1521325, 11.3488472 47.1521331, 11.3483762 47.152215)",Waldrasterstraße,,4,,
153761378,residential,40,False,False,39.766000000000005,,"LINESTRING (11.3494851 47.1519919, 11.3495871 47.1520519, 11.349606 47.152132, 11.349657 47.1521566, 11.3498662 47.152157)",Schmelzhüttengasse,,,,
"[458587431, 322929559]",residential,40,False,False,149.334,,"LINESTRING (11.3494851 47.1519919, 11.3495609 47.151669, 11.3495783 47.151595, 11.3496324 47.1515026, 11.3497367 47.151375, 11.34986 47.151265, 11.3500117 47.15116, 11.35038 47.15097, 11.3504952 47.150915)",Waldrasterstraße,,4,,
117956097,residential,40,False,False,46.94,,"LINESTRING (11.3502894 47.1492377, 11.3506841 47.1489119)",Knappenweg,,4,,
23938825,residential,40,False,True,88.55,,"LINESTRING (11.3502894 47.1492377, 11.3504254 47.1493171, 11.3511779 47.1497564)",Clemens-Holzmeisterweg,,4,,
24397219,residential,40,False,False,326.598,,"LINESTRING (11.3502894 47.1492377, 11.3499877 47.1493214, 11.3497995 47.1493867, 11.3497474 47.1493941, 11.3496912 47.1493885, 11.3496463 47.1493759, 11.349105 47.1490371, 11.3489275 47.1489382, 11.3487611 47.1488455, 11.3485959 47.1487932, 11.3483832 47.1488452, 11.3482963 47.1488849, 11.3478451 47.1490911, 11.3474963 47.1492505, 11.3473213 47.1493305, 11.3470033 47.149425, 11.3466182 47.149517)",Clemens-Holzmeister-Straße,,,,
117956097,residential,40,False,True,46.94,,"LINESTRING (11.3506841 47.1489119, 11.3502894 47.1492377)",Knappenweg,,4,,
23938823,residential,40,False,False,135.351,,"LINESTRING (11.3506841 47.1489119, 11.3514567 47.14927, 11.351535 47.1493283, 11.3515133 47.1494383, 11.3511779 47.1497564)",Knappenweg,,4,,
23938825,residential,40,False,False,60.556,,"LINESTRING (11.3517754 47.1501183, 11.3516535 47.1500324, 11.3515752 47.149985, 11.3515417 47.1499667, 11.3513265 47.1498423, 11.3511779 47.1497564)",Clemens-Holzmeisterweg,,4,,
313123163,residential,40,False,False,50.402,,"LINESTRING (11.3517754 47.1501183, 11.351885 47.1501289, 11.35218 47.1501498, 11.3524378 47.1501681)",Waldrasterstraße,,4,,
"[868385800, 633038144, 458587431]",residential,40,False,True,133.951,,"LINESTRING (11.3517754 47.1501183, 11.3515491 47.1501932, 11.351374 47.1502671, 11.3512519 47.150328, 11.3510884 47.1504067, 11.3509046 47.1505187, 11.35084 47.1506117, 11.3506543 47.1507723, 11.3505433 47.1508683, 11.3504952 47.150915)",Waldrasterstraße,,4,,
23938823,residential,40,False,True,135.351,,"LINESTRING (11.3511779 47.1497564, 11.3515133 47.1494383, 11.351535 47.1493283, 11.3514567 47.14927, 11.3506841 47.1489119)",Knappenweg,,4,,
23938825,residential,40,False,False,88.55,,"LINESTRING (11.3511779 47.1497564, 11.3504254 47.1493171, 11.3502894 47.1492377)",Clemens-Holzmeisterweg,,4,,
23938825,residential,40,False,True,60.556000000000004,,"LINESTRING (11.3511779 47.1497564, 11.3513265 47.1498423, 11.3515417 47.1499667, 11.3515752 47.149985, 11.3516535 47.1500324, 11.3517754 47.1501183)",Clemens-Holzmeisterweg,,4,,
24397218,residential,40,False,True,47.441,,"LINESTRING (11.3475006 47.1507665, 11.3474683 47.150775, 11.3474535 47.1507794, 11.3471698 47.1508633, 11.3469374 47.150953)",Tanglplatz,,,,
293539038,residential,40,False,False,154.50199999999998,,"LINESTRING (11.3475006 47.1507665, 11.3474693 47.1507187, 11.3470043 47.1500078, 11.3469783 47.1499789, 11.3467603 47.1497492, 11.3466888 47.1496485, 11.3466182 47.149517)",Medrazer Straße,,,,
"[24397768, 295476794, 293539038]",residential,40,False,True,176.51,,"LINESTRING (11.3475006 47.1507665, 11.3477866 47.1511875, 11.347845 47.1512734, 11.3478824 47.1513496, 11.3479289 47.1514443, 11.347966 47.1515455, 11.3480181 47.151689, 11.3481115 47.1517757, 11.3481729 47.1519844, 11.348245 47.1521252, 11.3483157 47.152183, 11.3483762 47.152215)",Medrazer Straße,,,,
24397218,residential,40,False,False,47.441,,"LINESTRING (11.3469374 47.150953, 11.3471698 47.1508633, 11.3474535 47.1507794, 11.3474683 47.150775, 11.3475006 47.1507665)",Tanglplatz,,,,
305385391,residential,,False,True,9.631,,"LINESTRING (11.3480171 47.1532762, 11.3481306 47.1533155)",Bahnstraße,,,,
117956100,residential,,False,True,136.589,,"LINESTRING (11.3480171 47.1532762, 11.3476202 47.1534062, 11.34759 47.1534173, 11.3474899 47.1534543, 11.3473977 47.1534661, 11.3473226 47.1534806, 11.3471051 47.1535862, 11.346985 47.1536038, 11.3468464 47.1536076, 11.3466949 47.1535765, 11.3466236 47.1535772, 11.3465015 47.1535414, 11.3463559 47.1535066)",Herrengasse,,,,
458586252,residential,40,False,False,116.967,,"LINESTRING (11.3480171 47.1532762, 11.3478907 47.1531598, 11.3477714 47.1530499, 11.3475717 47.1528517, 11.3474051 47.1527288, 11.3473221 47.1526646, 11.3471335 47.1525717, 11.3469595 47.1525562)",Bahnstraße,,,,
322929561,residential,40,False,False,60.897,,"LINESTRING (11.3469595 47.1525562, 11.3464099 47.1521559)",Bahnstraße,,,,
44961441,residential,,True,False,55.079,,"LINESTRING (11.3469595 47.1525562, 11.3468388 47.1526188, 11.3464803 47.1529259)",Herrengasse,,,,
458586252,residential,40,False,True,116.96699999999998,,"LINESTRING (11.3469595 47.1525562, 11.3471335 47.1525717, 11.3473221 47.1526646, 11.3474051 47.1527288, 11.3475717 47.1528517, 11.3477714 47.1530499, 11.3478907 47.1531598, 11.3480171 47.1532762)",Bahnstraße,,,,
"[24397216, 1232133942, 1232133943]",residential,40,False,True,120.55,,"LINESTRING (11.3469595 47.1525562, 11.3471386 47.1525117, 11.3471947 47.1524863, 11.3473323 47.1524238, 11.3474848 47.1524478, 11.3476695 47.1524771, 11.3477696 47.1524785, 11.3479413 47.1524117, 11.348125 47.152355, 11.3482504 47.1522849, 11.3483762 47.152215)",Herrengasse,,,,
117956100,residential,,False,False,69.18800000000002,,"LINESTRING (11.3464803 47.1529259, 11.3464668 47.1529605, 11.3464232 47.1530364, 11.3463168 47.1532014, 11.3462702 47.1532985, 11.3462623 47.1533598, 11.3462795 47.1534085, 11.3463116 47.1534489, 11.3463559 47.1535066)",Herrengasse,,,,
44961550,residential,40,False,False,102.88399999999999,,"LINESTRING (11.3432761 47.1518126, 11.343498 47.1520739, 11.3437477 47.1523015, 11.3438696 47.1523934, 11.3440849 47.1525519)",Gröbenweg,,,,
151304950,residential,40,False,False,141.96800000000002,,"LINESTRING (11.3432761 47.1518126, 11.3431271 47.1517613, 11.3430732 47.151749, 11.3430241 47.1517504, 11.3429928 47.1517591, 11.3429678 47.1517828, 11.3429559 47.1518309, 11.3429643 47.1518737, 11.3433096 47.1527911)",Loredais,,,,
24397241,residential,40,False,False,141.67000000000002,,"LINESTRING (11.3440849 47.1525519, 11.3440058 47.1527098, 11.3440138 47.1528302, 11.3441011 47.1530452, 11.3441634 47.1531287, 11.3442193 47.1531937, 11.3443599 47.1532902, 11.3445567 47.1534117, 11.3448447 47.1536092)",Gröbenweg,,,,
44961550,residential,40,False,False,212.45199999999997,,"LINESTRING (11.3440849 47.1525519, 11.3444039 47.1527184, 11.3446693 47.1529676, 11.3449144 47.153148, 11.345148 47.1532765, 11.3454302 47.1533796, 11.3457742 47.1534829, 11.3459979 47.153522, 11.346161 47.1535396, 11.3463559 47.1535066)",Gröbenweg,,,,
44961550,residential,40,False,True,102.88399999999999,,"LINESTRING (11.3440849 47.1525519, 11.3438696 47.1523934, 11.3437477 47.1523015, 11.343498 47.1520739, 11.3432761 47.1518126)",Gröbenweg,,,,
224339491,residential,40,False,False,104.45200000000001,,"LINESTRING (11.3471837 47.1554569, 11.347197 47.1555003, 11.3471793 47.1556232, 11.3471445 47.1557633, 11.3471226 47.1558347, 11.3470922 47.1559044, 11.3470441 47.1559858, 11.3469556 47.156116, 11.3469471 47.1561492, 11.3469451 47.1561832, 11.3469498 47.1561951, 11.3469567 47.156211, 11.3469769 47.1562321, 11.3470061 47.1562464, 11.3470491 47.156254, 11.3471578 47.1562724)",Tschaffinis-Umgebung,,,,
224339491,residential,40,False,True,168.195,,"LINESTRING (11.3471837 47.1554569, 11.3471591 47.155439, 11.3471227 47.1554221, 11.347065 47.1554143, 11.3470222 47.155421, 11.3469807 47.1554383, 11.3469562 47.1554648, 11.3469343 47.155498, 11.3469166 47.1555787, 11.3469003 47.1556644, 11.3468788 47.1557501, 11.3468218 47.1558584, 11.3468107 47.1558806, 11.3467659 47.1559409, 11.3466725 47.1560738, 11.3466486 47.1561123, 11.3466287 47.1561445, 11.3466051 47.1561827, 11.3465383 47.1562909, 11.346483 47.1563796, 11.3464466 47.1564484, 11.3464088 47.1565201, 11.3463885 47.1565584, 11.3463195 47.1567086)",Tschaffinis-Umgebung,,,,
301557214,residential,,False,True,96.493,,"LINESTRING (11.3471837 47.1554569, 11.3473045 47.1553023, 11.3477084 47.1549069, 11.3478718 47.1547272)",Tschaffinis-Umgebung,,,destination,
24397219,residential,40,False,True,326.59799999999996,,"LINESTRING (11.3466182 47.149517, 11.3470033 47.149425, 11.3473213 47.1493305, 11.3474963 47.1492505, 11.3478451 47.1490911, 11.3482963 47.1488849, 11.3483832 47.1488452, 11.3485959 47.1487932, 11.3487611 47.1488455, 11.3489275 47.1489382, 11.349105 47.1490371, 11.3496463 47.1493759, 11.3496912 47.1493885, 11.3497474 47.1493941, 11.3497995 47.1493867, 11.3499877 47.1493214, 11.3502894 47.1492377)",Clemens-Holzmeister-Straße,,,,
293539038,residential,40,False,True,154.502,,"LINESTRING (11.3466182 47.149517, 11.3466888 47.1496485, 11.3467603 47.1497492, 11.3469783 47.1499789, 11.3470043 47.1500078, 11.3474693 47.1507187, 11.3475006 47.1507665)",Medrazer Straße,,,,
224339491,residential,40,False,True,104.452,,"LINESTRING (11.3471578 47.1562724, 11.3470491 47.156254, 11.3470061 47.1562464, 11.3469769 47.1562321, 11.3469567 47.156211, 11.3469498 47.1561951, 11.3469451 47.1561832, 11.3469471 47.1561492, 11.3469556 47.156116, 11.3470441 47.1559858, 11.3470922 47.1559044, 11.3471226 47.1558347, 11.3471445 47.1557633, 11.3471793 47.1556232, 11.347197 47.1555003, 11.3471837 47.1554569)",Tschaffinis-Umgebung,,,,
305385392,residential,40,False,False,31.238,,"LINESTRING (11.3471578 47.1562724, 11.3472292 47.1560788, 11.3472906 47.156009)",Fachschulstraße,,,,
44961550,residential,40,False,True,212.452,,"LINESTRING (11.3463559 47.1535066, 11.346161 47.1535396, 11.3459979 47.153522, 11.3457742 47.1534829, 11.3454302 47.1533796, 11.345148 47.1532765, 11.3449144 47.153148, 11.3446693 47.1529676, 11.3444039 47.1527184, 11.3440849 47.1525519)",Gröbenweg,,,,
117956100,residential,,False,False,136.589,,"LINESTRING (11.3463559 47.1535066, 11.3465015 47.1535414, 11.3466236 47.1535772, 11.3466949 47.1535765, 11.3468464 47.1536076, 11.346985 47.1536038, 11.3471051 47.1535862, 11.3473226 47.1534806, 11.3473977 47.1534661, 11.3474899 47.1534543, 11.34759 47.1534173, 11.3476202 47.1534062, 11.3480171 47.1532762)",Herrengasse,,,,
117956100,residential,,False,True,69.188,,"LINESTRING (11.3463559 47.1535066, 11.3463116 47.1534489, 11.3462795 47.1534085, 11.3462623 47.1533598, 11.3462702 47.1532985, 11.3463168 47.1532014, 11.3464232 47.1530364, 11.3464668 47.1529605, 11.3464803 47.1529259)",Herrengasse,,,,
44960782,residential,40,False,False,94.894,,"LINESTRING (11.3509728 47.1534626, 11.3510125 47.153443, 11.3510921 47.15341, 11.3514593 47.1532879, 11.3516092 47.1532404, 11.352071 47.153052)",Dr.-Kofler-Straße,,,,
"[117701353, 117701351, 224339470, 224339471]",secondary,40,False,False,123.83099999999999,yes,"LINESTRING (11.3509728 47.1534626, 11.3508205 47.1534302, 11.3505911 47.1533037, 11.3502885 47.1531576, 11.3501396 47.153079, 11.3499569 47.1529993, 11.3498704 47.1529635, 11.3497545 47.1529246, 11.3496031 47.1528642)",Riehlstraße,2,,,L56
224339472,secondary,40,False,True,259.743,,"LINESTRING (11.3509728 47.1534626, 11.3511465 47.1536219, 11.3515456 47.1541886, 11.3515882 47.154274, 11.3516482 47.15441, 11.3517653 47.1548193, 11.3517829 47.154917, 11.3518051 47.155148, 11.3518274 47.1552288, 11.3518595 47.1552789, 11.3520158 47.1554276, 11.3520775 47.1554852, 11.3521021 47.1556235)",Riehlstraße,2,,,L56
176923897,residential,40,False,True,256.43699999999995,,"LINESTRING (11.3521021 47.1556235, 11.3519559 47.1555302, 11.3516855 47.1553579, 11.3516066 47.1553073, 11.3515567 47.1552675, 11.351511 47.1552311, 11.3512232 47.1549725, 11.3511957 47.1549478, 11.3509224 47.1547924, 11.3507719 47.1547322, 11.35071 47.1547074, 11.3506746 47.1546988, 11.350498 47.1546556, 11.350221 47.1545972, 11.350149 47.1545964, 11.3500361 47.1546047, 11.3497855 47.1546435, 11.349629 47.154667, 11.3495538 47.1546735, 11.349463 47.1546808, 11.3493115 47.1546996)",Bahnstraße,,,,
224339472,secondary,40,False,False,259.743,,"LINESTRING (11.3521021 47.1556235, 11.3520775 47.1554852, 11.3520158 47.1554276, 11.3518595 47.1552789, 11.3518274 47.1552288, 11.3518051 47.155148, 11.3517829 47.154917, 11.3517653 47.1548193, 11.3516482 47.15441, 11.3515882 47.154274, 11.3515456 47.1541886, 11.3511465 47.1536219, 11.3509728 47.1534626)",Riehlstraße,2,,,L56
44959633,residential,40,False,True,134.654,,"LINESTRING (11.3543567 47.1539025, 11.3540195 47.1540205, 11.3539484 47.154045, 11.3536557 47.1541547, 11.3535458 47.1541888, 11.3534828 47.1542088, 11.3532593 47.1542791, 11.3530005 47.1543615, 11.3527615 47.1544398)",Forchachstraße,,,,
153761392,residential,40,False,True,106.484,,"LINESTRING (11.3543567 47.1539025, 11.3541842 47.1535762, 11.3539274 47.1529908)",Dr.-Schwamberger-Straße,,,,
458587776,residential,40,False,False,64.807,,"LINESTRING (11.3543567 47.1539025, 11.3548205 47.1537453, 11.3551259 47.1536455)",Forchachstraße,,,,
458587777,residential,,False,False,104.60400000000001,,"LINESTRING (11.3543567 47.1539025, 11.3543473 47.1539835, 11.3545728 47.1543036, 11.3547087 47.1544641, 11.3548991 47.154756)",Dr.-Schwamberger-Straße,,,,
153761389,residential,40,False,False,61.214,,"LINESTRING (11.3523039 47.1534828, 11.3527172 47.1533858, 11.3530577 47.1532834)",Serlesstraße,,,,
224339459,residential,40,False,False,111.90700000000001,,"LINESTRING (11.3523039 47.1534828, 11.3525662 47.1540113, 11.352617 47.15412, 11.3527615 47.1544398)",Brunnachstraße,,,,
224339459,residential,40,False,True,51.043,,"LINESTRING (11.3523039 47.1534828, 11.3521842 47.153252, 11.352071 47.153052)",Brunnachstraße,,,,
153761389,residential,40,False,False,73.383,,"LINESTRING (11.3530577 47.1532834, 11.3531612 47.1532462, 11.3535685 47.1531059, 11.3539274 47.1529908)",Serlesstraße,,,,
153761389,residential,40,False,True,61.214,,"LINESTRING (11.3530577 47.1532834, 11.3527172 47.1533858, 11.3523039 47.1534828)",Serlesstraße,,,,
"[44959118, 337971543]",residential,40,False,True,161.48999999999998,,"LINESTRING (11.3530577 47.1532834, 11.3527418 47.1528362, 11.3525947 47.1526693, 11.3523357 47.1524138, 11.3519326 47.1525618, 11.3517792 47.1526548)",Serlesstraße,,,,
153761389,residential,40,False,True,69.66,,"LINESTRING (11.3547424 47.1526988, 11.3545179 47.1527782, 11.3544149 47.1528146, 11.354262 47.1528692, 11.3539274 47.1529908)",Serlesstraße,,,,
44958943,residential,40,False,True,38.028999999999996,,"LINESTRING (11.3517792 47.1526548, 11.3517236 47.1526635, 11.3514957 47.1525162, 11.3514401 47.1524352)",Brunnachstraße,,,,
"[44959118, 337971543]",residential,40,False,False,161.49,,"LINESTRING (11.3517792 47.1526548, 11.3519326 47.1525618, 11.3523357 47.1524138, 11.3525947 47.1526693, 11.3527418 47.1528362, 11.3530577 47.1532834)",Serlesstraße,,,,
337971544,residential,40,False,False,49.504000000000005,,"LINESTRING (11.3517792 47.1526548, 11.3518966 47.1527846, 11.3520029 47.1529317, 11.352071 47.153052)",Brunnachstraße,,,,
44958943,residential,40,False,False,38.028999999999996,,"LINESTRING (11.3514401 47.1524352, 11.3514957 47.1525162, 11.3517236 47.1526635, 11.3517792 47.1526548)",Brunnachstraße,,,,
"[117701369, 363039859, 117701350]",residential,40,False,True,130.334,yes,"LINESTRING (11.3514401 47.1524352, 11.3513785 47.1523809, 11.3511238 47.1523013, 11.3510323 47.1522681, 11.3508903 47.1522585, 11.3507156 47.152286, 11.3505506 47.1523224, 11.3504382 47.1523188, 11.3503132 47.1523098, 11.3502178 47.1522875, 11.3499613 47.1521745, 11.3498662 47.152157)",Schmelzhüttengasse,,,,
322929560,residential,40,False,False,148.98399999999998,,"LINESTRING (11.3514401 47.1524352, 11.3516665 47.1523899, 11.3517451 47.1524192, 11.351955 47.1523335, 11.3522171 47.15222, 11.3524459 47.15206, 11.3526528 47.1519641, 11.3527809 47.1519634, 11.3529568 47.1519253, 11.3531463 47.1518869)",Schmelzhüttengasse,,,,
"[154000088, 117956096]",residential,40,False,False,273.57800000000003,,"LINESTRING (11.3555996 47.1556879, 11.3559174 47.1557289, 11.3560328 47.155753, 11.3561395 47.1557684, 11.3562175 47.155766, 11.3562648 47.1557244, 11.356268 47.1557121, 11.3562748 47.1556863, 11.3562563 47.1556382, 11.3562086 47.1555538, 11.356189 47.155436, 11.3561344 47.1550901, 11.3561254 47.1549314, 11.3560646 47.1547743, 11.3559793 47.1546464, 11.3558137 47.1544963, 11.3557359 47.1544859, 11.355574 47.1545381, 11.3554746 47.1545702, 11.3553507 47.1546102, 11.3548991 47.154756)","['Dr.-Rederer-Straße', 'Moosweg']",,,,
458587437,residential,40,False,True,117.11800000000001,,"LINESTRING (11.3555996 47.1556879, 11.3555108 47.1555311, 11.3553601 47.1552792, 11.3551289 47.1549554, 11.3548991 47.154756)",Dr.-Schwamberger-Straße,,,,
"[154000088, 458587433]",residential,40,False,True,226.04,,"LINESTRING (11.3555996 47.1556879, 11.3551949 47.1557317, 11.3549985 47.1557773, 11.3549096 47.155821, 11.3543903 47.1560917, 11.3542975 47.1559749, 11.3540102 47.1556751, 11.3539828 47.155663, 11.353665 47.155523, 11.353442 47.155372, 11.3533555 47.15528)","['Brunnachstraße', 'Moosweg']",,,,
44961591,residential,40,False,False,112.13,,"LINESTRING (11.3433096 47.1527911, 11.3435165 47.1532426, 11.3439013 47.1537098)",Loredais,,,,
151304950,residential,40,False,True,141.968,,"LINESTRING (11.3433096 47.1527911, 11.3429643 47.1518737, 11.3429559 47.1518309, 11.3429678 47.1517828, 11.3429928 47.1517591, 11.3430241 47.1517504, 11.3430732 47.151749, 11.3431271 47.1517613, 11.3432761 47.1518126)",Loredais,,,,
"[117956096, 154000088]",residential,40,False,True,273.578,,"LINESTRING (11.3548991 47.154756, 11.3553507 47.1546102, 11.3554746 47.1545702, 11.355574 47.1545381, 11.3557359 47.1544859, 11.3558137 47.1544963, 11.3559793 47.1546464, 11.3560646 47.1547743, 11.3561254 47.1549314, 11.3561344 47.1550901, 11.356189 47.155436, 11.3562086 47.1555538, 11.3562563 47.1556382, 11.3562748 47.1556863, 11.356268 47.1557121, 11.3562648 47.1557244, 11.3562175 47.155766, 11.3561395 47.1557684, 11.3560328 47.155753, 11.3559174 47.1557289, 11.3555996 47.1556879)","['Dr.-Rederer-Straße', 'Moosweg']",,,,
458587437,residential,40,False,False,117.118,,"LINESTRING (11.3548991 47.154756, 11.3551289 47.1549554, 11.3553601 47.1552792, 11.3555108 47.1555311, 11.3555996 47.1556879)",Dr.-Schwamberger-Straße,,,,
458587436,residential,40,False,False,130.46800000000002,,"LINESTRING (11.3548991 47.154756, 11.3543468 47.1549482, 11.3540688 47.1550396, 11.3538643 47.1551068, 11.3537927 47.1551342, 11.3533555 47.15528)",Dr.-Rederer-Straße,,,,
458587777,residential,,False,True,104.604,,"LINESTRING (11.3548991 47.154756, 11.3547087 47.1544641, 11.3545728 47.1543036, 11.3543473 47.1539835, 11.3543567 47.1539025)",Dr.-Schwamberger-Straße,,,,
458587432,residential,40,False,True,103.80899999999998,,"LINESTRING (11.3533555 47.15528, 11.3532758 47.155196, 11.3531461 47.1550064, 11.3529905 47.1547924, 11.3528186 47.154545, 11.3527615 47.1544398)",Brunnachstraße,,,,
"[154000088, 458587433]",residential,40,False,False,226.04000000000002,,"LINESTRING (11.3533555 47.15528, 11.353442 47.155372, 11.353665 47.155523, 11.3539828 47.155663, 11.3540102 47.1556751, 11.3542975 47.1559749, 11.3543903 47.1560917, 11.3549096 47.155821, 11.3549985 47.1557773, 11.3551949 47.1557317, 11.3555996 47.1556879)","['Moosweg', 'Brunnachstraße']",,,,
458587436,residential,40,False,True,130.468,,"LINESTRING (11.3533555 47.15528, 11.3537927 47.1551342, 11.3538643 47.1551068, 11.3540688 47.1550396, 11.3543468 47.1549482, 11.3548991 47.154756)",Dr.-Rederer-Straße,,,,
117697418,residential,40,False,False,106.884,,"LINESTRING (11.3499147 47.1555677, 11.3498698 47.1555012, 11.349765 47.155314, 11.3497373 47.1552646, 11.3493115 47.1546996)",Am Bichl,,,,
117697418,residential,40,False,True,30.996000000000002,,"LINESTRING (11.3499147 47.1555677, 11.3499788 47.1556154, 11.3500972 47.1556567, 11.3502697 47.1556958)",Am Bichl,,,,
117697423,residential,40,False,True,61.30799999999999,,"LINESTRING (11.3499147 47.1555677, 11.3494543 47.1557807, 11.3493022 47.155919)",Am Bichl,,,,
