osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,tunnel,bridge
30491588,,residential,,False,False,101.816,"LINESTRING (14.8189835 46.7686772, 14.8195091 46.768746, 14.8195634 46.7687487, 14.8202598 46.7687826, 14.8203088 46.768785)",Burgerfeldstraße,,
30491588,,residential,,False,True,49.307,"LINESTRING (14.8189835 46.7686772, 14.81872 46.7686481, 14.818346 46.7686002)",Burgerfeldstraße,,
30491439,,residential,,False,False,60.226,"LINESTRING (14.8191935 46.7680271, 14.8194531 46.7675155)",Römerstraße,,
30491439,,residential,,False,True,74.036,"LINESTRING (14.8191935 46.7680271, 14.8189835 46.7686772)",Römerstraße,,
"[1216460288, 768731024, 30491573, 1216460287]",,"['residential', 'unclassified']",,False,"[False, True]",244.07999999999998,"LINESTRING (14.8191935 46.7680271, 14.820571 46.7681922, 14.8215483 46.7683259, 14.8215824 46.7683296, 14.8217481 46.7683476, 14.8219096 46.7683652, 14.8219201 46.7683884, 14.8219073 46.7684476, 14.8218968 46.7685347, 14.8219073 46.7686115, 14.82194 46.7686621)",Kärntnerlandstraße,building_passage,
30491439,,residential,,False,False,84.617,"LINESTRING (14.8194531 46.7675155, 14.8197578 46.7667837)",Römerstraße,,
30491439,,residential,,False,True,60.226,"LINESTRING (14.8194531 46.7675155, 14.8191935 46.7680271)",Römerstraße,,
30491571,,residential,,False,False,216.113,"LINESTRING (14.8194531 46.7675155, 14.8207722 46.7676844, 14.8216862 46.7678094, 14.8222347 46.7678978)",Kulurheimstraße,,
30491439,,residential,,False,False,56.425,"LINESTRING (14.819951 46.7660604, 14.8199258 46.7659032, 14.81992 46.7658673, 14.81987 46.765556)",Römerstraße,,
30491439,,residential,,False,True,81.909,"LINESTRING (14.819951 46.7660604, 14.8198629 46.7662775, 14.8197578 46.7667837)",Römerstraße,,
30491564,,residential,,False,False,89.96300000000001,"LINESTRING (14.819951 46.7660604, 14.820619 46.7660584, 14.8208308 46.7660793, 14.8209283 46.7661019, 14.821102 46.7661644)",Götzenhofstraße,,
30491439,,residential,,False,False,78.49,"LINESTRING (14.81987 46.765556, 14.8198337 46.7653734, 14.8197308 46.7648566)",Römerstraße,,
30491439,,residential,,False,True,56.425,"LINESTRING (14.81987 46.765556, 14.81992 46.7658673, 14.8199258 46.7659032, 14.819951 46.7660604)",Römerstraße,,
30491560,,residential,,False,False,137.503,"LINESTRING (14.81987 46.765556, 14.8192559 46.7655461, 14.8192324 46.7655404, 14.8192213 46.7655209, 14.8192009 46.7647432)",Gartenweg,,
30491492,,residential,,False,False,42.285,"LINESTRING (14.8197308 46.7648566, 14.8192009 46.7647432)",Schulstraße,,
30491439,,residential,,False,False,132.912,"LINESTRING (14.8197308 46.7648566, 14.8196469 46.7642795, 14.8196272 46.7636643)",Römerstraße,,
30491439,,residential,,False,True,78.49,"LINESTRING (14.8197308 46.7648566, 14.8198337 46.7653734, 14.81987 46.765556)",Römerstraße,,
30491561,,residential,,False,False,94.323,"LINESTRING (14.8197308 46.7648566, 14.8201707 46.7648274, 14.820962 46.764889)",Schießstattstraße,,
30491439,,residential,,False,False,113.934,"LINESTRING (14.8196272 46.7636643, 14.8197356 46.7630341, 14.8198458 46.7626514)",Römerstraße,,
30491439,,residential,,False,True,132.912,"LINESTRING (14.8196272 46.7636643, 14.8196469 46.7642795, 14.8197308 46.7648566)",Römerstraße,,
30491559,,residential,,False,True,151.21599999999998,"LINESTRING (14.8196272 46.7636643, 14.8208701 46.7636452, 14.82154 46.7636295, 14.8216117 46.7636278)",L.-Pongratz-weg,,
30491554,,residential,,False,False,66.579,"LINESTRING (14.8198458 46.7626514, 14.8189887 46.762534)",Jesuitensiedlungsweg,,
30491439,,residential,,False,True,113.934,"LINESTRING (14.8198458 46.7626514, 14.8197356 46.7630341, 14.8196272 46.7636643)",Römerstraße,,
30491454,,residential,,False,False,26.155,"LINESTRING (14.817155 46.7688517, 14.81746 46.7689598)",,,
30491579,,residential,,False,False,40.994,"LINESTRING (14.817155 46.7688517, 14.8173881 46.7685194)",,,
30491454,,residential,,False,True,26.155,"LINESTRING (14.81746 46.7689598, 14.817155 46.7688517)",,,
30491494,,residential,,False,False,54.483000000000004,"LINESTRING (14.81746 46.7689598, 14.8177194 46.7687097, 14.8179206 46.768589)",Agsdorfer Straße,,
30491494,,residential,,False,True,48.679,"LINESTRING (14.81746 46.7689598, 14.8172217 46.7691902, 14.817114 46.769327)",Agsdorfer Straße,,
30491554,,residential,,False,True,66.579,"LINESTRING (14.8189887 46.762534, 14.8198458 46.7626514)",Jesuitensiedlungsweg,,
30491492,,residential,,False,True,42.285,"LINESTRING (14.8192009 46.7647432, 14.8197308 46.7648566)",Schulstraße,,
30491560,,residential,,False,True,137.503,"LINESTRING (14.8192009 46.7647432, 14.8192213 46.7655209, 14.8192324 46.7655404, 14.8192559 46.7655461, 14.81987 46.765556)",Gartenweg,,
30491494,,residential,,False,False,48.679,"LINESTRING (14.817114 46.769327, 14.8172217 46.7691902, 14.81746 46.7689598)",Agsdorfer Straße,,
30491583,,residential,,False,False,113.07499999999999,"LINESTRING (14.817114 46.769327, 14.8180508 46.769604, 14.8182743 46.7696832, 14.8184865 46.7696928)",Dr.-Karisch-Gasse,,
30491588,,residential,,False,False,32.424,"LINESTRING (14.8179206 46.768589, 14.818346 46.7686002)",Burgerfeldstraße,,
30491588,,residential,,False,True,41.288,"LINESTRING (14.8179206 46.768589, 14.8173881 46.7685194)",Burgerfeldstraße,,
30491494,,residential,,False,True,54.483000000000004,"LINESTRING (14.8179206 46.768589, 14.8177194 46.7687097, 14.81746 46.7689598)",Agsdorfer Straße,,
30491506,,residential,,False,True,109.685,"LINESTRING (14.8262427 46.7664947, 14.8262591 46.7663618, 14.826269 46.7661704, 14.8262887 46.7659744, 14.8263085 46.765747, 14.8262427 46.7656433, 14.8262137 46.7656234, 14.8261145 46.7655555)",,,
30491548,,residential,,False,False,106.15899999999999,"LINESTRING (14.8255179 46.7635554, 14.8256621 46.7636706, 14.8258042 46.7637953, 14.8260434 46.7644189)",Gerbergasse,,
30491548,,residential,,False,True,38.067,"LINESTRING (14.8255179 46.7635554, 14.8253 46.763504, 14.8251483 46.7634706, 14.825041 46.7634541)",Gerbergasse,,
30491548,,residential,,False,False,174.76199999999997,"LINESTRING (14.8256905 46.7620623, 14.8249581 46.7630531, 14.8248564 46.7632786, 14.8249437 46.7634121, 14.825041 46.7634541)",Gerbergasse,,
30491561,,residential,,False,False,73.359,"LINESTRING (14.820962 46.764889, 14.8217792 46.764974, 14.8219142 46.7649881)",Schießstattstraße,,
30491561,,residential,,False,True,94.323,"LINESTRING (14.820962 46.764889, 14.8201707 46.7648274, 14.8197308 46.7648566)",Schießstattstraße,,
30491563,,residential,,False,True,142.839,"LINESTRING (14.820962 46.764889, 14.82094 46.765175, 14.82095 46.765311, 14.820991 46.765468, 14.8210389 46.765661, 14.8210449 46.7657482, 14.8210381 46.7658355, 14.8210636 46.7660127, 14.821102 46.7661644)",Florianigasse,,
30491563,,residential,,False,True,13.355,"LINESTRING (14.821102 46.7661644, 14.821118 46.766284)",Florianigasse,,
30491563,,residential,,False,False,142.839,"LINESTRING (14.821102 46.7661644, 14.8210636 46.7660127, 14.8210381 46.7658355, 14.8210449 46.7657482, 14.8210389 46.765661, 14.820991 46.765468, 14.82095 46.765311, 14.82094 46.765175, 14.820962 46.764889)",Florianigasse,,
30491564,,residential,,False,True,89.963,"LINESTRING (14.821102 46.7661644, 14.8209283 46.7661019, 14.8208308 46.7660793, 14.820619 46.7660584, 14.819951 46.7660604)",Götzenhofstraße,,
30491567,,residential,,False,False,24.378,"LINESTRING (14.8218462 46.7665119, 14.8218815 46.766294)",Graf-Stadion-Gasse,,
30491567,,residential,,False,True,102.069,"LINESTRING (14.8218462 46.7665119, 14.8216382 46.7674187)",Graf-Stadion-Gasse,,
30491567,,residential,,False,False,102.069,"LINESTRING (14.8216382 46.7674187, 14.8218462 46.7665119)",Graf-Stadion-Gasse,,
30491570,,residential,,False,True,54.554,"LINESTRING (14.8216382 46.7674187, 14.8223403 46.7675158)",Faßlweg,,
30491570,,residential,,False,False,159.909,"LINESTRING (14.8216382 46.7674187, 14.8210762 46.7673062, 14.8209813 46.7670717, 14.8210395 46.7668396, 14.821118 46.766284)",Faßlweg,,
30491579,,residential,,False,True,40.994,"LINESTRING (14.8173881 46.7685194, 14.817155 46.7688517)",,,
30491588,,residential,,False,False,41.288,"LINESTRING (14.8173881 46.7685194, 14.8179206 46.768589)",Burgerfeldstraße,,
30491577,,residential,,False,False,118.821,"LINESTRING (14.8173881 46.7685194, 14.8176532 46.7677625, 14.817752 46.7674803)",Spitzweg,,
30491577,,residential,,False,True,118.821,"LINESTRING (14.817752 46.7674803, 14.8176532 46.7677625, 14.8173881 46.7685194)",Spitzweg,,
30491582,,residential,,False,False,44.08,"LINESTRING (14.8186471 46.7700727, 14.8186363 46.7700123, 14.8184865 46.7696928)",Paracelsusgasse,,
30491590,,residential,,False,False,97.777,"LINESTRING (14.8186471 46.7700727, 14.8185853 46.7701503, 14.8183762 46.7702613, 14.8183553 46.7702682, 14.8183161 46.7702812, 14.8175162 46.7704152)",Unterkircherstraße,,
30491590,,residential,,False,True,203.73000000000002,"LINESTRING (14.8186471 46.7700727, 14.8186786 46.7700254, 14.8186954 46.7699787, 14.8187199 46.7698539, 14.8188093 46.7695517, 14.8188717 46.7694736, 14.8189465 46.7694065, 14.8192829 46.7692446, 14.8195568 46.7691592, 14.8202631 46.7688077, 14.8203088 46.768785)",Unterkircherstraße,,
30491582,,residential,,False,False,121.962,"LINESTRING (14.8184865 46.7696928, 14.818346 46.7686002)",Paracelsusgasse,,
30491582,,residential,,False,True,44.08,"LINESTRING (14.8184865 46.7696928, 14.8186363 46.7700123, 14.8186471 46.7700727)",Paracelsusgasse,,
30491583,,residential,,False,True,113.07499999999999,"LINESTRING (14.8184865 46.7696928, 14.8182743 46.7696832, 14.8180508 46.769604, 14.817114 46.769327)",Dr.-Karisch-Gasse,,
30491582,,residential,,False,True,121.962,"LINESTRING (14.818346 46.7686002, 14.8184865 46.7696928)",Paracelsusgasse,,
30491588,,residential,,False,True,32.424,"LINESTRING (14.818346 46.7686002, 14.8179206 46.768589)",Burgerfeldstraße,,
30491588,,residential,,False,False,49.307,"LINESTRING (14.818346 46.7686002, 14.81872 46.7686481, 14.8189835 46.7686772)",Burgerfeldstraße,,
30491590,,residential,,False,True,97.77699999999999,"LINESTRING (14.8175162 46.7704152, 14.8183161 46.7702812, 14.8183553 46.7702682, 14.8183762 46.7702613, 14.8185853 46.7701503, 14.8186471 46.7700727)",Unterkircherstraße,,
30491587,,residential,,False,False,124.38,"LINESTRING (14.8203926 46.7699021, 14.8203088 46.768785)",Sonnengasse,,
30491587,,residential,,False,True,124.38,"LINESTRING (14.8203088 46.768785, 14.8203926 46.7699021)",Sonnengasse,,
30491588,,residential,,False,False,104.747,"LINESTRING (14.8203088 46.768785, 14.8204751 46.7687876, 14.8216827 46.7687483)",Burgerfeldstraße,,
30491588,,residential,,False,True,101.816,"LINESTRING (14.8203088 46.768785, 14.8202598 46.7687826, 14.8195634 46.7687487, 14.8195091 46.768746, 14.8189835 46.7686772)",Burgerfeldstraße,,
30491590,,residential,,False,False,203.73000000000005,"LINESTRING (14.8203088 46.768785, 14.8202631 46.7688077, 14.8195568 46.7691592, 14.8192829 46.7692446, 14.8189465 46.7694065, 14.8188717 46.7694736, 14.8188093 46.7695517, 14.8187199 46.7698539, 14.8186954 46.7699787, 14.8186786 46.7700254, 14.8186471 46.7700727)",Unterkircherstraße,,
176328198,L139,secondary,,False,True,8.96,"LINESTRING (14.8268511 46.7649512, 14.8269528 46.7649107)",St.-Stefaner Landesstraße,,
176328198,L139,secondary,,False,False,87.789,"LINESTRING (14.8268511 46.7649512, 14.8265988 46.7651166, 14.826365 46.7653379, 14.8261145 46.7655555)",St.-Stefaner Landesstraße,,
229175145,,unclassified,,False,True,28.67,"LINESTRING (14.8268511 46.7649512, 14.8269242 46.7650078, 14.8269531 46.7650483, 14.8269633 46.7651853)",,,
30491565,,unclassified,,True,False,57.567,"LINESTRING (14.8225692 46.7666628, 14.8224971 46.7666478, 14.8218462 46.7665119)",,,
269402299,B70,primary,50,False,False,96.471,"LINESTRING (14.8225692 46.7666628, 14.822463 46.7669977, 14.8223403 46.7675158)",,,
269402299,B70,primary,50,False,True,132.59400000000002,"LINESTRING (14.8225692 46.7666628, 14.8226692 46.7663143, 14.8227945 46.7659504, 14.8228304 46.7657431, 14.8228213 46.7656122, 14.8227469 46.7654996)",,,
30491559,,residential,,False,False,151.216,"LINESTRING (14.8216117 46.7636278, 14.82154 46.7636295, 14.8208701 46.7636452, 14.8196272 46.7636643)",L.-Pongratz-weg,,
984499499,B70,primary,50,False,False,144.931,"LINESTRING (14.8216117 46.7636278, 14.8217173 46.7641805, 14.8218859 46.7648841, 14.8218947 46.7649165)",,,
"[984499498, 984499499, 1256688971]",B70,primary,50,False,True,114.91,"LINESTRING (14.8216117 46.7636278, 14.821596 46.7634183, 14.8215908 46.7632593, 14.8215908 46.7630878, 14.821591 46.7630805, 14.8216052 46.7625948)",,,
30491571,,residential,,False,True,216.113,"LINESTRING (14.8222347 46.7678978, 14.8216862 46.7678094, 14.8207722 46.7676844, 14.8194531 46.7675155)",Kulurheimstraße,,
"[983696034, 269402299]",B70,primary,50,False,False,75.02000000000001,"LINESTRING (14.8222347 46.7678978, 14.8221781 46.7681446, 14.8221705 46.7683927, 14.8222119 46.7685671)",,,
269402299,B70,primary,50,False,True,43.242,"LINESTRING (14.8222347 46.7678978, 14.822258 46.7678308, 14.8223403 46.7675158)",,,
984499499,B70,primary,50,False,True,8.099,"LINESTRING (14.8219142 46.7649881, 14.8218947 46.7649165)",,,
30491425,,residential,,False,True,146.211,"LINESTRING (14.8219142 46.7649881, 14.8218834 46.7650432, 14.8218679 46.7650708, 14.8218299 46.7652539, 14.8218183 46.7654833, 14.8218815 46.766294)",Zylindergasse,,
30491561,,residential,,False,True,73.359,"LINESTRING (14.8219142 46.7649881, 14.8217792 46.764974, 14.820962 46.764889)",Schießstattstraße,,
269402299,B70,primary,50,False,False,86.566,"LINESTRING (14.8219142 46.7649881, 14.8220238 46.7651034, 14.8221377 46.7651982, 14.8222893 46.7652747, 14.8224075 46.7653343, 14.8226492 46.7654264, 14.8227469 46.7654996)",,,
5215920,B70,primary,50,False,True,102.689,"LINESTRING (14.8216052 46.7625948, 14.8216248 46.7621381, 14.8216448 46.7616717)",,,
"[984499499, 984499498, 1256688971]",B70,primary,50,False,False,114.91,"LINESTRING (14.8216052 46.7625948, 14.821591 46.7630805, 14.8215908 46.7630878, 14.8215908 46.7632593, 14.821596 46.7634183, 14.8216117 46.7636278)",,,
1256688972,,unclassified,,False,True,51.07,"LINESTRING (14.8216052 46.7625948, 14.821796 46.762595, 14.8222755 46.7626037)",,,
30491570,,residential,,False,False,54.554,"LINESTRING (14.8223403 46.7675158, 14.8216382 46.7674187)",Faßlweg,,
269402299,B70,primary,50,False,False,43.242,"LINESTRING (14.8223403 46.7675158, 14.822258 46.7678308, 14.8222347 46.7678978)",,,
269402299,B70,primary,50,False,True,96.471,"LINESTRING (14.8223403 46.7675158, 14.822463 46.7669977, 14.8225692 46.7666628)",,,
176328198,L139,secondary,,False,False,8.96,"LINESTRING (14.8269528 46.7649107, 14.8268511 46.7649512)",St.-Stefaner Landesstraße,,
30491548,,residential,,False,True,93.6,"LINESTRING (14.8269528 46.7649107, 14.8267579 46.7647817, 14.826344 46.764721, 14.8261382 46.7645316, 14.8260434 46.7644189)",Gerbergasse,,
