osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
"[682255496, 251884681, 159219411, 159207292, 159207295]",2,B12,"['Freiheitsplatz', 'Enzersdorfer Straße', 'Hauptstraße']",primary,"['40', '30']",False,"[False, True]",181.993,"LINESTRING (16.2859641 48.0858676, 16.2858346 48.0858469, 16.2856123 48.0858322, 16.2853982 48.0858181, 16.2851587 48.0858096, 16.2849848 48.0858182, 16.2848236 48.0858321, 16.2845667 48.0858605, 16.2844012 48.085885, 16.2842965 48.0859126, 16.2842462 48.0859475, 16.2841988 48.0860208, 16.2841384 48.0861837, 16.2840698 48.0863897)",,
"[4464304, 420082410, 51077240, 51077239]",2,B12,Badstraße,primary,40,False,False,102.048,"LINESTRING (16.2859641 48.0858676, 16.2859737 48.0857918, 16.286018 48.0854603, 16.286046 48.0853165, 16.2860699 48.0852241, 16.2860997 48.0851139, 16.2861139 48.0850611, 16.2861266 48.0850134, 16.2861406 48.0849726, 16.2861473 48.0849592)",yes,
"[243127678, 10677239]",,,Badstraße,tertiary,"['40', '30']",False,False,127.22299999999998,"LINESTRING (16.2869276 48.0825443, 16.2869514 48.0824898, 16.2872391 48.0818307, 16.2872494 48.0817989, 16.2873054 48.0816788, 16.2873833 48.081491, 16.2874028 48.0814452)",,
27174552,2,B11b,Friedrich Schiller-Straße,primary,40,False,False,129.773,"LINESTRING (16.2869276 48.0825443, 16.2870287 48.0825656, 16.2877389 48.0827159, 16.2880938 48.0827844, 16.288231 48.0828068, 16.2886057 48.0828668)",,
"[81706140, 342363006]",2,B11,Friedrich Schiller-Straße,primary,40,False,"[False, True]",143.582,"LINESTRING (16.2869276 48.0825443, 16.2868355 48.0825251, 16.2861987 48.0823936, 16.2857377 48.0822968, 16.2852166 48.08219, 16.2850797 48.082166)",,
283608724,2,B12,Badstraße,primary,40,False,True,203.83499999999998,"LINESTRING (16.2869276 48.0825443, 16.286904 48.0826162, 16.286683 48.0833004, 16.2866238 48.0834876, 16.2863552 48.0843371)",,
18639669,,,Neusiedler Straße,living_street,7,False,False,132.44,"LINESTRING (16.2839353 48.0820374, 16.2838441 48.0821238, 16.2835163 48.0825661, 16.2829463 48.0830191)",,
27174802,2,B11,Spitalmühlgasse,primary,40,False,False,209.44599999999997,"LINESTRING (16.2839353 48.0820374, 16.2836491 48.0820407, 16.2828308 48.0820243, 16.2822812 48.0820528, 16.2820456 48.0820953, 16.2818621 48.0821549, 16.2817178 48.0822269, 16.2815983 48.0823101, 16.2814929 48.082407, 16.2814047 48.0825143)",,
"[219226169, 823218811, 815985220]","['2', '3']",B11,Friedrich Schiller-Straße,primary,40,False,True,86.567,"LINESTRING (16.2839353 48.0820374, 16.2842159 48.0820434, 16.2844182 48.0820576, 16.2846062 48.0820855, 16.2850322 48.0821584, 16.2850797 48.082166)",,
1022310034,,,An der Goldenen Stiege,residential,30,False,False,99.213,"LINESTRING (16.2839353 48.0820374, 16.2836904 48.0819468, 16.2836345 48.0819048, 16.2832902 48.0815988, 16.2831285 48.0813555)",,
27174802,2,B11,Spitalmühlgasse,primary,40,False,False,59.982,"LINESTRING (16.2814047 48.0825143, 16.2813145 48.0826852, 16.2812415 48.082866, 16.2811751 48.0830311)",,
27174802,2,B11,Spitalmühlgasse,primary,40,False,True,209.44600000000003,"LINESTRING (16.2814047 48.0825143, 16.2814929 48.082407, 16.2815983 48.0823101, 16.2817178 48.0822269, 16.2818621 48.0821549, 16.2820456 48.0820953, 16.2822812 48.0820528, 16.2828308 48.0820243, 16.2836491 48.0820407, 16.2839353 48.0820374)",,
96717057,,,Spitalmühlgasse,residential,,False,False,98.048,"LINESTRING (16.2814047 48.0825143, 16.2813355 48.0824429, 16.2813566 48.0823651, 16.2814518 48.0822379, 16.2816 48.0821213, 16.2818591 48.0820436, 16.2819967 48.0819623, 16.2820125 48.0818528)",,
18625958,,,Lerchengasse,residential,30,True,False,83.52199999999999,"LINESTRING (16.2840476 48.0867008, 16.2841736 48.0867127, 16.2844586 48.0867476, 16.2845511 48.0867763, 16.2847082 48.0868565, 16.2848918 48.0869927, 16.2849649 48.0870672)",,
159219409,2,B12,Enzersdorfer Straße,primary,40,False,True,182.75,"LINESTRING (16.2840476 48.0867008, 16.2840435 48.0867882, 16.2839913 48.0876259, 16.2839735 48.0877574, 16.2837549 48.0883245)",,
1126987676,,B12,Enzersdorfer Straße,primary,40,False,False,34.633,"LINESTRING (16.2840476 48.0867008, 16.2840532 48.0866068, 16.2840698 48.0863897)",,
1022310034,,,An der Goldenen Stiege,residential,30,False,True,99.213,"LINESTRING (16.2831285 48.0813555, 16.2832902 48.0815988, 16.2836345 48.0819048, 16.2836904 48.0819468, 16.2839353 48.0820374)",,
13855394,,,Ing. Johann Gassner-Gasse,living_street,,False,False,55.574,"LINESTRING (16.2862901 48.0817335, 16.2864801 48.0812501)",,
45446730,,,Dr. Hans Schürff-Gasse,residential,,False,False,8.823,"LINESTRING (16.2875415 48.0893268, 16.2874255 48.0893097)",,
14391962,,,Dr. Hans Schürff-Gasse,residential,30,True,False,182.06300000000002,"LINESTRING (16.2899594 48.0895958, 16.2896274 48.0895581, 16.2875415 48.0893268)",,
24586506,,,Dr. Hans Schürff-Gasse,residential,30,False,False,84.743,"LINESTRING (16.2846294 48.0890575, 16.2835951 48.0890381, 16.2834889 48.0890364)",,
