osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,width
360942900,L59,Heidenreichsteinerstraße,secondary,50,False,False,25.937,"LINESTRING (15.2819015 48.8161548, 15.2821999 48.8160291)",,,
815517639,L59,Heidenreichsteinerstraße,secondary,50,False,True,5.82,"LINESTRING (15.2819015 48.8161548, 15.2818368 48.8161852)",,,
745315078,L8124,Thayastraße,tertiary,50,False,True,27.238,"LINESTRING (15.2819015 48.8161548, 15.2819835 48.8162347, 15.2821097 48.8163578)",,,
656532339,L8128,Raiffeisenstraße,tertiary,50,False,False,84.788,"LINESTRING (15.2779402 48.8130251, 15.2783362 48.813106, 15.2790461 48.8132511)",,,
656532338,L8127,Bahnhofstraße,tertiary,50,False,False,83.089,"LINESTRING (15.2778668 48.81397, 15.2788043 48.813549)",,,
"[184562506, 29365677, 1156347975]",L59,Wienerstraße,secondary,50,False,False,124.13899999999995,"LINESTRING (15.2878727 48.8152648, 15.2879022 48.8152675, 15.2883525 48.8153414, 15.2886104 48.8154009, 15.2887208 48.8154279, 15.2887925 48.8154419, 15.2888541 48.8154492, 15.2889212 48.8154533, 15.2889882 48.8154517, 15.2890593 48.8154466, 15.2890795 48.8154424, 15.2890968 48.8154363, 15.2891256 48.8154185, 15.2891496 48.8154008, 15.2891684 48.8153797, 15.289183 48.8153558, 15.2891947 48.815332, 15.2892131 48.8152821, 15.2892281 48.8152299, 15.2892378 48.815179)",,,
29380468,L59,Hauptplatz,secondary,50,True,False,32.057,"LINESTRING (15.2878727 48.8152648, 15.2876443 48.8152746, 15.2874361 48.8152861)",1,,
29365821,L59,Böhmgasse,secondary,50,True,False,92.11699999999999,"LINESTRING (15.2861555 48.8153996, 15.2860573 48.8154143, 15.2851419 48.8155515, 15.2849292 48.8155846)",,,
29380510,,Hauptplatz,residential,,True,False,87.59299999999999,"LINESTRING (15.2861555 48.8153996, 15.286131 48.8152719, 15.2861724 48.8151416, 15.2862539 48.8149785, 15.2864232 48.8146669, 15.2864371 48.8146455)",1,,
41495174,L59,Wienerstraße,secondary,50,False,True,146.68800000000002,"LINESTRING (15.2877598 48.8140403, 15.2877616 48.8140647, 15.2877721 48.8140904, 15.2877897 48.8141211, 15.2878362 48.8141767, 15.2878565 48.8141963, 15.2878802 48.814217, 15.2879339 48.8142579, 15.2879997 48.8143022, 15.2881348 48.8143886, 15.2882252 48.8144543, 15.2882854 48.8144977, 15.2883278 48.8145312, 15.2883667 48.8145716, 15.2885041 48.8147055, 15.2885374 48.8147387, 15.2885828 48.8147719, 15.2886173 48.8147925, 15.2886617 48.814813, 15.2887632 48.8148554, 15.2891014 48.8149727)",,,
"[37868204, 32982356, 41495175]",L59,"['Wienerstraße', 'Robert Hammerling-Brücke']",secondary,50,False,False,207.983,"LINESTRING (15.2877598 48.8140403, 15.2877766 48.8139429, 15.287801 48.8138406, 15.2879306 48.8133621, 15.2879789 48.8131697, 15.2880177 48.8130257, 15.288037 48.8129674, 15.2880571 48.8129171, 15.2880776 48.8128823, 15.2881004 48.8128607, 15.288131 48.8128475, 15.2881745 48.8128372, 15.2888362 48.8127744, 15.2890939 48.81275)",,yes,
29365707,,Thomas Leitner-Gasse,residential,,False,False,188.29,"LINESTRING (15.2795974 48.8187079, 15.2798559 48.8184521, 15.2799399 48.8183009, 15.2801045 48.8172005, 15.2800848 48.8171297, 15.2800593 48.8170854)",,,
29365744,,Matthias Felserstraße,residential,,False,False,381.619,"LINESTRING (15.2795974 48.8187079, 15.2799807 48.8189149, 15.2804895 48.8191331, 15.2806955 48.8190978, 15.2808426 48.8185761, 15.2809027 48.8183629, 15.2810198 48.8179476, 15.2810236 48.8179217, 15.2810443 48.8177813, 15.2810558 48.8177037, 15.281072 48.8175939, 15.2811045 48.8172864, 15.2811555 48.8168048, 15.281035 48.8165684)",,,
29365744,,Matthias Felserstraße,residential,,False,True,120.757,"LINESTRING (15.2795974 48.8187079, 15.2791448 48.8184049, 15.2785441 48.8178753)",,,
656532336,L59,Heidenreichsteinerstraße,secondary,50,False,False,29.233,"LINESTRING (15.2815061 48.8163325, 15.2817319 48.8162319, 15.2818368 48.8161852)",,,
656532336,L59,Heidenreichsteinerstraße,secondary,50,False,True,43.334,"LINESTRING (15.2815061 48.8163325, 15.2810662 48.8165528, 15.281035 48.8165684)",,,
656532337,,Mitterweg,residential,,False,True,270.28,"LINESTRING (15.2815061 48.8163325, 15.2810202 48.8162836, 15.280942 48.8162803, 15.2808551 48.8162772, 15.2800997 48.8162967, 15.2800185 48.8163053, 15.279944 48.8163188, 15.2796321 48.8164026, 15.279098 48.816523, 15.2788033 48.8165948, 15.2780007 48.8168678)",,,
29365770,,Johann Piering-Gasse,residential,,False,False,117.283,"LINESTRING (15.2780007 48.8168678, 15.2781509 48.8172251, 15.2783417 48.8175282, 15.27862 48.8178333)",,,
656532337,,Mitterweg,residential,,False,False,270.28,"LINESTRING (15.2780007 48.8168678, 15.2788033 48.8165948, 15.279098 48.816523, 15.2796321 48.8164026, 15.279944 48.8163188, 15.2800185 48.8163053, 15.2800997 48.8162967, 15.2808551 48.8162772, 15.280942 48.8162803, 15.2810202 48.8162836, 15.2815061 48.8163325)",,,
29365781,,Haydnstraße,residential,,False,False,57.451,"LINESTRING (15.281078 48.8153853, 15.2816816 48.8150552)",,,
29365746,,Lindenhofstraße,residential,,False,True,173.28,"LINESTRING (15.281078 48.8153853, 15.2806168 48.8148848, 15.2796544 48.8141466)",,,
"[29365768, 815517641, 29365709]",,"['Johannes Gutenberg-Straße', 'Südtirolerstraße', 'Haydnstraße']",residential,,False,"[False, True]",355.563,"LINESTRING (15.281078 48.8153853, 15.2799361 48.8158535, 15.2798203 48.8157401, 15.279425 48.8153629, 15.2786667 48.8146392, 15.2786556 48.8146241, 15.2786533 48.8146085, 15.2786709 48.8145966, 15.2796544 48.8141466)",,,
815517640,,Lindenhofstraße,residential,,False,False,104.872,"LINESTRING (15.281078 48.8153853, 15.281786 48.8161317, 15.2818368 48.8161852)",,,
29365781,,Haydnstraße,residential,,False,False,54.793,"LINESTRING (15.2816816 48.8150552, 15.2822466 48.8147321)",,,
29365781,,Haydnstraße,residential,,False,True,57.451,"LINESTRING (15.2816816 48.8150552, 15.281078 48.8153853)",,,
28570890,,Sackgasse,residential,,False,False,73.095,"LINESTRING (15.2838917 48.8156851, 15.2839233 48.8153528, 15.2839312 48.8153216, 15.2839766 48.815319, 15.2842608 48.815319, 15.2842884 48.8152982, 15.2842904 48.8152502)",,,8
828100460,L59,Böhmgasse,secondary,50,True,False,49.918,"LINESTRING (15.2838917 48.8156851, 15.2832483 48.8156965, 15.2832102 48.8156972)",,,
28570890,,Sackgasse,residential,,False,True,73.095,"LINESTRING (15.2842904 48.8152502, 15.2842884 48.8152982, 15.2842608 48.815319, 15.2839766 48.815319, 15.2839312 48.8153216, 15.2839233 48.8153528, 15.2838917 48.8156851)",,,8
29365716,,Schlossergasse,residential,,False,False,102.599,"LINESTRING (15.285099 48.8152663, 15.2851783 48.8151364, 15.2853354 48.8147619, 15.2855098 48.8144139, 15.2855255 48.8143882)",,,
29365716,,Schlossergasse,residential,,False,True,38.102000000000004,"LINESTRING (15.285099 48.8152663, 15.2849593 48.8154386, 15.2849337 48.8155629, 15.2849292 48.8155846)",,,
"[1006954774, 29365727]",,"['Pfarrhofplatz', 'Pfarrgasse']",residential,,False,True,88.804,"LINESTRING (15.285099 48.8152663, 15.2849687 48.8152013, 15.2849273 48.8151493, 15.2848918 48.8151104, 15.2848405 48.8150948, 15.2847201 48.8150636, 15.2845264 48.8149016, 15.2845024 48.8148527, 15.2845198 48.8146461)",,,
29365674,L8124,Ziegengeiststraße,tertiary,50,False,True,86.513,"LINESTRING (15.2874026 48.8170093, 15.2873409 48.8169768, 15.2872978 48.8169565, 15.287227 48.8169423, 15.2869811 48.8169369, 15.2862519 48.8169225)",,,
29365699,L8124,Vestenöttingerstraße,tertiary,,False,False,139.761,"LINESTRING (15.2874026 48.8170093, 15.2874426 48.817062, 15.2874642 48.8171188, 15.2874765 48.8172061, 15.287495 48.8174495, 15.2875443 48.8182569)",,,
29374331,,Ziegengeiststraße,residential,,False,False,127.40300000000002,"LINESTRING (15.2874026 48.8170093, 15.2874673 48.8169728, 15.287532 48.8169504, 15.2875936 48.8169403, 15.2877199 48.8169464, 15.288484 48.8170377, 15.2886658 48.8170478, 15.2888199 48.8170397, 15.2890879 48.816991)",,,
28570946,,Dittrichstraße,residential,,False,False,67.85499999999999,"LINESTRING (15.2839694 48.8177386, 15.2840556 48.8175005, 15.2841732 48.8175181, 15.2841896 48.817524, 15.2842018 48.8175299, 15.2842046 48.8175462, 15.2842023 48.817563, 15.2841585 48.8177917)",,,8
29365816,,Doblerstraße,residential,,True,False,15.549,"LINESTRING (15.2839694 48.8177386, 15.2840025 48.8177599, 15.2840254 48.8177708, 15.2840527 48.8177788, 15.2841013 48.8177876, 15.2841585 48.8177917)",,,
28570946,,Dittrichstraße,residential,,False,True,118.315,"LINESTRING (15.2839694 48.8177386, 15.2839007 48.8178802, 15.283873 48.8179307, 15.2838423 48.8179793, 15.283688 48.8181866, 15.2835245 48.8184161, 15.2833145 48.8187099)",,,8
29365752,,Kubastagasse,residential,,False,True,43.531,"LINESTRING (15.2861051 48.8188043, 15.2855959 48.8186022)",,,
29365725,,Plesserstraße,residential,,False,False,121.724,"LINESTRING (15.2861051 48.8188043, 15.2870166 48.8184723, 15.2875443 48.8182569)",,,
29365805,,Eichmayerstraße,residential,,False,False,105.501,"LINESTRING (15.2861051 48.8188043, 15.2863536 48.818531, 15.2865856 48.8182198, 15.2866098 48.8179918, 15.2866156 48.8179369)",,,
29365748,,Lederergasse,residential,,False,False,123.041,"LINESTRING (15.2891014 48.8149727, 15.2891173 48.8149619, 15.2891366 48.8149546, 15.289168 48.8149493, 15.2892046 48.8149486, 15.2892812 48.8149501, 15.2893552 48.8149618, 15.2902982 48.8151643, 15.2904372 48.8151685, 15.2906167 48.8151558, 15.2906777 48.8151395, 15.2907092 48.8151278)",,,
41495174,L59,Wienerstraße,secondary,50,False,False,146.68800000000002,"LINESTRING (15.2891014 48.8149727, 15.2887632 48.8148554, 15.2886617 48.814813, 15.2886173 48.8147925, 15.2885828 48.8147719, 15.2885374 48.8147387, 15.2885041 48.8147055, 15.2883667 48.8145716, 15.2883278 48.8145312, 15.2882854 48.8144977, 15.2882252 48.8144543, 15.2881348 48.8143886, 15.2879997 48.8143022, 15.2879339 48.8142579, 15.2878802 48.814217, 15.2878565 48.8141963, 15.2878362 48.8141767, 15.2877897 48.8141211, 15.2877721 48.8140904, 15.2877616 48.8140647, 15.2877598 48.8140403)",,,
41495174,L59,Wienerstraße,secondary,50,False,True,25.466,"LINESTRING (15.2891014 48.8149727, 15.2891319 48.8149957, 15.2891625 48.8150243, 15.289193 48.815066, 15.2892183 48.8151105, 15.2892378 48.815179)",,,
28570914,,Thayalände,residential,,False,False,172.62300000000005,"LINESTRING (15.2907092 48.8151278, 15.290704 48.8151114, 15.2906996 48.81509, 15.2906913 48.815058, 15.2906864 48.8150203, 15.2906749 48.8149703, 15.2906681 48.8149584, 15.2906584 48.8149466, 15.2906491 48.814939, 15.2906358 48.8149327, 15.290602 48.8149199, 15.290563 48.8149105, 15.2903801 48.8148735, 15.2900153 48.8148039, 15.2898442 48.8147622, 15.2897007 48.8147251, 15.2895698 48.8146852, 15.2894457 48.8146475, 15.289215 48.8145733, 15.2891519 48.8145494, 15.2890931 48.8145247, 15.2890413 48.8145036, 15.2889916 48.8144803, 15.2887872 48.8143805)",,,8
29365748,,Lederergasse,residential,,False,True,123.04100000000001,"LINESTRING (15.2907092 48.8151278, 15.2906777 48.8151395, 15.2906167 48.8151558, 15.2904372 48.8151685, 15.2902982 48.8151643, 15.2893552 48.8149618, 15.2892812 48.8149501, 15.2892046 48.8149486, 15.289168 48.8149493, 15.2891366 48.8149546, 15.2891173 48.8149619, 15.2891014 48.8149727)",,,
28570914,,Thayalände,residential,,False,True,172.62299999999996,"LINESTRING (15.2887872 48.8143805, 15.2889916 48.8144803, 15.2890413 48.8145036, 15.2890931 48.8145247, 15.2891519 48.8145494, 15.289215 48.8145733, 15.2894457 48.8146475, 15.2895698 48.8146852, 15.2897007 48.8147251, 15.2898442 48.8147622, 15.2900153 48.8148039, 15.2903801 48.8148735, 15.290563 48.8149105, 15.290602 48.8149199, 15.2906358 48.8149327, 15.2906491 48.814939, 15.2906584 48.8149466, 15.2906681 48.8149584, 15.2906749 48.8149703, 15.2906864 48.8150203, 15.2906913 48.815058, 15.2906996 48.81509, 15.290704 48.8151114, 15.2907092 48.8151278)",,,8
87748507,,Schubertweg,residential,,False,True,182.308,"LINESTRING (15.2866748 48.8135716, 15.2864399 48.8135589, 15.2859434 48.8135245, 15.2852141 48.8133738, 15.284289 48.8131408)",,,
817866413,L8123,Moritz-Schadek-Gasse,tertiary,50,False,False,6.886,"LINESTRING (15.284289 48.8131408, 15.2842438 48.8131951)",,,
817866413,L8123,Moritz-Schadek-Gasse,tertiary,50,False,True,22.529,"LINESTRING (15.284289 48.8131408, 15.284411 48.8129548)",,,
87748507,,Schubertweg,residential,,False,False,182.30800000000002,"LINESTRING (15.284289 48.8131408, 15.2852141 48.8133738, 15.2859434 48.8135245, 15.2864399 48.8135589, 15.2866748 48.8135716)",,,
303543904,L8123,Moritz-Schadek-Gasse,tertiary,50,False,True,30.136,"LINESTRING (15.2849508 48.811916, 15.2850578 48.8116543)",,,
1231559443,,Berggasse,residential,,False,False,74.784,"LINESTRING (15.2849508 48.811916, 15.2859648 48.8119962)",,,
303543904,L8123,Moritz-Schadek-Gasse,tertiary,50,False,False,68.396,"LINESTRING (15.2849508 48.811916, 15.284848 48.8121701, 15.284822 48.8122343, 15.284714 48.8124559, 15.2846846 48.8125052)",,,
29365733,,Neuwirthsiedlung,residential,,False,True,288.01899999999995,"LINESTRING (15.2853352 48.8111633, 15.2856152 48.811197, 15.2860377 48.8112423, 15.2866035 48.8113031, 15.2868395 48.8113283, 15.2868749 48.8113369, 15.2868965 48.8113455, 15.2869029 48.8113629, 15.2868981 48.8113923, 15.2868574 48.811532, 15.2868229 48.8116902, 15.2868031 48.8117229, 15.2867738 48.8117385, 15.2867242 48.8117453, 15.286678 48.8117464, 15.2862578 48.8117272, 15.2858289 48.8117068, 15.2854468 48.8116817, 15.2850578 48.8116543)",,,
303543904,L8123,Moritz-Schadek-Gasse,tertiary,50,False,False,58.423,"LINESTRING (15.2853352 48.8111633, 15.2852639 48.8112563, 15.2851904 48.8113671, 15.2851525 48.8114364, 15.2851197 48.8115074, 15.2850578 48.8116543)",,,
303543904,L8123,Moritz-Schadek-Gasse,tertiary,50,False,True,75.305,"LINESTRING (15.2853352 48.8111633, 15.285643 48.8107584, 15.2857252 48.8105406)",,,
