osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,junction
367877588,False,Riedenburgstraße,residential,,True,61.122,"LINESTRING (15.6560049 48.6616747, 15.6552728 48.6618749, 15.655236 48.661885)",2,,,
181071754,True,Wilhelm-Miklas-Platz,primary,50,False,26.631,"LINESTRING (15.6558887 48.6659788, 15.655797 48.6659382, 15.6557664 48.6659245, 15.6555999 48.6658344)",,B34,,
427674581,True,Wilhelm-Miklas-Platz,primary,50,False,13.617999999999999,"LINESTRING (15.6558887 48.6659788, 15.6558929 48.6659619, 15.6559112 48.6659327, 15.6559448 48.6659073, 15.6559947 48.6658846)",,B4,,roundabout
481696491,False,Raabser Straße,primary,50,False,4.292,"LINESTRING (15.6553744 48.6681405, 15.6553838 48.6681024)",,B4,,
"[563973266, 402346054]",False,"['Rathausplatz', 'Florianigasse']",residential,30,True,71.669,"LINESTRING (15.6561415 48.6658751, 15.656143 48.6658528, 15.6561452 48.6658189, 15.6561294 48.6656974, 15.6561308 48.6655576, 15.6561322 48.665409, 15.6560926 48.665233)",,,,
427674582,True,Wilhelm-Miklas-Platz,primary,50,False,7.7940000000000005,"LINESTRING (15.6561415 48.6658751, 15.656174 48.6658799, 15.6562063 48.6658899, 15.6562368 48.6659039)",,B4,,roundabout
304919682,False,Stadtgraben,primary,50,True,13.579,"LINESTRING (15.6551112 48.6644193, 15.6551141 48.6645414)",2,B34,,
"[304919682, 29394586]",False,Stadtgraben,primary,50,"[False, True]",188.93,"LINESTRING (15.6551112 48.6644193, 15.6550975 48.6641153, 15.6550707 48.663937, 15.6550184 48.6636839, 15.6549533 48.6634432, 15.6548979 48.6632711, 15.6548173 48.6630777, 15.65478 48.6629454, 15.6547589 48.6628703, 15.6547396 48.6627426)",2,B34,,
29394590,False,Johann-Steiner-Straße,residential,,True,59.167,"LINESTRING (15.6500356 48.6604029, 15.6499017 48.6609276)",,,,
29394463,False,Alpenlandstraße,residential,,False,138.559,"LINESTRING (15.6500356 48.6604029, 15.6511889 48.6604153, 15.6515213 48.6603869, 15.6519098 48.6603301)",,,,
481694879,False,Zwettler Straße,tertiary,50,False,111.57,"LINESTRING (15.6519098 48.6603301, 15.6523301 48.6612943)",,L8006,,
29394463,False,Alpenlandstraße,residential,,True,138.559,"LINESTRING (15.6519098 48.6603301, 15.6515213 48.6603869, 15.6511889 48.6604153, 15.6500356 48.6604029)",,,,
29394548,False,Lazarethgasse,residential,30,False,136.553,"LINESTRING (15.6519098 48.6603301, 15.6522815 48.6602811, 15.6527698 48.6602017, 15.6536736 48.6600547, 15.6537188 48.6600475)",,,,
93490824,False,Zwettler Straße,tertiary,50,True,65.16499999999999,"LINESTRING (15.6519098 48.6603301, 15.6518305 48.6601861, 15.6517014 48.6599807, 15.6515684 48.6597895)",,L8006,,
"[29394464, 29394585, 962336532, 29394462]",False,"['Sportplatzweg', 'Ahornweg', 'Altbachweg']",residential,10,"[False, True]",266.72900000000004,"LINESTRING (15.6607828 48.6658432, 15.6607968 48.6658889, 15.6609162 48.66609, 15.6613007 48.6666711, 15.6615854 48.6666156, 15.6617767 48.6665673, 15.6621749 48.6664641, 15.6621921 48.6664489, 15.6621925 48.6664232, 15.6620388 48.6660936, 15.6618639 48.6657187, 15.6618457 48.665687, 15.6617719 48.6656335)",,,,
129287130,False,Robert-Hamerling-Straße,primary,50,False,76.333,"LINESTRING (15.6607828 48.6658432, 15.6610423 48.6657977, 15.6612994 48.6657372, 15.6615008 48.6656909, 15.6615635 48.6656764, 15.6617719 48.6656335)",,B4,,
"[129287131, 679801613]",False,Robert-Hamerling-Straße,primary,50,True,35.244,"LINESTRING (15.6607828 48.6658432, 15.660659 48.6658469, 15.6603038 48.6658625)",,B4,yes,
29394468,False,Annagasse,residential,,True,32.273,"LINESTRING (15.6503399 48.6609492, 15.6499017 48.6609276)",,,,
29394465,False,Am Hohenstein,residential,,False,129.48499999999999,"LINESTRING (15.6503399 48.6609492, 15.6506947 48.661687, 15.650863 48.6620612)",,,,
29394468,False,Annagasse,residential,,False,152.075,"LINESTRING (15.6503399 48.6609492, 15.651405 48.6611412, 15.6521712 48.6613073, 15.6523301 48.6612943)",,,,
387209886,False,Prager Straße,primary,50,True,89.13,"LINESTRING (15.650863 48.6620612, 15.6497139 48.662319)",2,B34,,
29394465,False,Am Hohenstein,residential,,True,129.48499999999999,"LINESTRING (15.650863 48.6620612, 15.6506947 48.661687, 15.6503399 48.6609492)",,,,
387209886,False,Prager Straße,primary,50,False,129.274,"LINESTRING (15.650863 48.6620612, 15.6510424 48.6620211, 15.6525299 48.6616878)",2,B34,,
29394468,False,Annagasse,residential,,False,32.273,"LINESTRING (15.6499017 48.6609276, 15.6503399 48.6609492)",,,,
29394590,False,Johann-Steiner-Straße,residential,,False,59.167,"LINESTRING (15.6499017 48.6609276, 15.6500356 48.6604029)",,,,
481694879,False,Zwettler Straße,tertiary,50,True,111.57,"LINESTRING (15.6523301 48.6612943, 15.6519098 48.6603301)",,L8006,,
29394468,False,Annagasse,residential,,True,152.075,"LINESTRING (15.6523301 48.6612943, 15.6521712 48.6613073, 15.651405 48.6611412, 15.6503399 48.6609492)",,,,
481694879,False,Zwettler Straße,tertiary,50,False,46.151,"LINESTRING (15.6523301 48.6612943, 15.6524924 48.6616139, 15.6525299 48.6616878)",,L8006,,
304282144,False,Bahnstraße,tertiary,50,True,22.0,"LINESTRING (15.6625737 48.6654006, 15.6628423 48.6654882)",,L8023,,
"[531384418, 304282180]",False,Wiener Straße,primary,50,False,64.97,"LINESTRING (15.6625737 48.6654006, 15.6622822 48.665526, 15.6621781 48.6655553, 15.6620084 48.6655952, 15.6619525 48.6656043, 15.6617719 48.6656335)",3,B4,,
304282144,False,Bahnstraße,tertiary,50,False,22.0,"LINESTRING (15.6628423 48.6654882, 15.6625737 48.6654006)",,L8023,,
29394493,False,Graf-Gerold-Gasse,residential,,False,136.996,"LINESTRING (15.6497139 48.662319, 15.6502844 48.663492)",,,,
387209886,False,Prager Straße,primary,50,False,89.13,"LINESTRING (15.6497139 48.662319, 15.650863 48.6620612)",2,B34,,
29394484,False,Rudolf-Fischer-Stiege,residential,,False,115.087,"LINESTRING (15.6514301 48.6628166, 15.6523382 48.6635735, 15.6523274 48.6636424)",,,,
29394593,False,Stephansberg,residential,,False,235.277,"LINESTRING (15.6514301 48.6628166, 15.6515203 48.6627822, 15.6519944 48.6626014, 15.6528412 48.662496, 15.653225 48.6622751, 15.6538287 48.6619932, 15.653901 48.6619395, 15.6539753 48.6618682, 15.6540899 48.6617584)",,,,
29394593,False,Stephansberg,residential,,True,112.78399999999999,"LINESTRING (15.6514301 48.6628166, 15.6512617 48.6629159, 15.6510268 48.6630543, 15.6502844 48.663492)",,,,
29394484,False,Rudolf-Fischer-Stiege,residential,,True,115.087,"LINESTRING (15.6523274 48.6636424, 15.6523382 48.6635735, 15.6514301 48.6628166)",,,,
172709526,False,Frauenhofner Straße,tertiary,50,True,188.39600000000002,"LINESTRING (15.6523274 48.6636424, 15.6521174 48.6636098, 15.6519154 48.6635993, 15.6517276 48.6636161, 15.651556 48.6636586, 15.6513937 48.6637321, 15.6512658 48.6638226, 15.6504343 48.6645582)",,L52,,
"[250284860, 250284861]",False,Frauenhofner Straße,tertiary,50,False,34.516999999999996,"LINESTRING (15.6523274 48.6636424, 15.6526566 48.6637374, 15.6527605 48.6637627)",,L52,yes,
29426921,False,Stephan-Weykerstorffer-Gasse,residential,,False,61.693,"LINESTRING (15.6594512 48.6671564, 15.6602911 48.6671678)",,,,
29426921,False,Stephan-Weykerstorffer-Gasse,residential,,True,65.215,"LINESTRING (15.6594512 48.6671564, 15.6585633 48.6671457)",,,,
"[29394549, 29394486]",False,"['Lindengasse', 'Adolf-Fischer-Gasse']",residential,,False,123.749,"LINESTRING (15.6594512 48.6671564, 15.6594447 48.6666122, 15.6603055 48.6665979)",,,,
29394493,False,Graf-Gerold-Gasse,residential,,True,125.71700000000001,"LINESTRING (15.6504343 48.6645582, 15.6503318 48.6644764, 15.6502774 48.6643547, 15.6504518 48.6639979, 15.6504392 48.6638003, 15.6502844 48.663492)",,,,
172709526,False,Frauenhofner Straße,tertiary,50,False,188.39600000000002,"LINESTRING (15.6504343 48.6645582, 15.6512658 48.6638226, 15.6513937 48.6637321, 15.651556 48.6636586, 15.6517276 48.6636161, 15.6519154 48.6635993, 15.6521174 48.6636098, 15.6523274 48.6636424)",,L52,,
29394599,False,Christian-Weinmann-Gasse,residential,,False,120.426,"LINESTRING (15.6527605 48.6637627, 15.6528382 48.6638408, 15.6538896 48.6645458)",,,,
96642088,False,Frauenhofner Straße,tertiary,50,False,71.708,"LINESTRING (15.6527605 48.6637627, 15.6528678 48.6637269, 15.6534787 48.6633307)",,L52,,
"[250284860, 250284861]",False,Frauenhofner Straße,tertiary,50,True,34.516999999999996,"LINESTRING (15.6527605 48.6637627, 15.6526566 48.6637374, 15.6523274 48.6636424)",,L52,yes,
29394570,False,Josef-Rath-Gasse,residential,,False,154.026,"LINESTRING (15.6534787 48.6633307, 15.6547331 48.6644408)",,,,
96642088,False,Frauenhofner Straße,tertiary,50,False,113.903,"LINESTRING (15.6534787 48.6633307, 15.6536685 48.6632185, 15.6537723 48.6631572, 15.6541727 48.6629767, 15.6545126 48.6628568, 15.6545851 48.6628313, 15.6547396 48.6627426)",,L52,,
96642088,False,Frauenhofner Straße,tertiary,50,True,71.708,"LINESTRING (15.6534787 48.6633307, 15.6528678 48.6637269, 15.6527605 48.6637627)",,L52,,
367875276,False,Ing.-Karl-Proksch-Gasse,residential,30,False,22.604,"LINESTRING (15.6560082 48.6609656, 15.6562952 48.6608922)",,,,
29394492,False,Ferdinand-Graf-Gasse,residential,30,False,73.655,"LINESTRING (15.6560082 48.6609656, 15.6563495 48.6615589, 15.6563644 48.6615848)",,,,
196907170,False,Ing.-Karl-Proksch-Gasse,residential,30,True,112.41999999999999,"LINESTRING (15.6560082 48.6609656, 15.6548737 48.6612642, 15.6548642 48.6612797, 15.6549518 48.6614582)",,,,
367877588,False,Riedenburgstraße,residential,,False,88.284,"LINESTRING (15.6563644 48.6615848, 15.657488 48.6613027)",2,,,
367877588,False,Riedenburgstraße,residential,,True,28.232,"LINESTRING (15.6563644 48.6615848, 15.6560049 48.6616747)",2,,,
29394492,False,Ferdinand-Graf-Gasse,residential,30,True,73.655,"LINESTRING (15.6563644 48.6615848, 15.6563495 48.6615589, 15.6560082 48.6609656)",,,,
29394493,False,Graf-Gerold-Gasse,residential,,True,136.996,"LINESTRING (15.6502844 48.663492, 15.6497139 48.662319)",,,,
29394493,False,Graf-Gerold-Gasse,residential,,False,125.717,"LINESTRING (15.6502844 48.663492, 15.6504392 48.6638003, 15.6504518 48.6639979, 15.6502774 48.6643547, 15.6503318 48.6644764, 15.6504343 48.6645582)",,,,
29394593,False,Stephansberg,residential,,False,112.78399999999999,"LINESTRING (15.6502844 48.663492, 15.6510268 48.6630543, 15.6512617 48.6629159, 15.6514301 48.6628166)",,,,
"[887597699, 887597700, 887597701, 887597702, 887597703, 170753077, 597319897]",True,Ferdinand-Kurz-Gasse,residential,30,False,119.03300000000002,"LINESTRING (15.6562208 48.6660595, 15.656248 48.6661499, 15.6562403 48.666226, 15.6562336 48.666358, 15.656219 48.6665205, 15.6561974 48.6667194, 15.6561867 48.6668522, 15.6561733 48.6670418, 15.6561682 48.6671267)",,,,
481583486,True,Wilhelm-Miklas-Platz,primary,50,False,10.959,"LINESTRING (15.6562208 48.6660595, 15.6561891 48.6660673, 15.6561373 48.6660761, 15.6560757 48.6660802)",,B4,,roundabout
181071726,False,Robert-Hamerling-Straße,primary,50,True,21.346,"LINESTRING (15.6574157 48.6659919, 15.6571254 48.6659822)",2,B4,,
181071726,False,Robert-Hamerling-Straße,primary,50,False,87.128,"LINESTRING (15.6574157 48.6659919, 15.6580032 48.6660146, 15.6584432 48.6660218, 15.6586009 48.6660188)",2,B4,,
"[564137848, 679801613, 679801592, 181071726]",False,Robert-Hamerling-Straße,primary,50,False,126.27199999999999,"LINESTRING (15.6586009 48.6660188, 15.6586662 48.6660141, 15.6587315 48.6660094, 15.6590202 48.6659848, 15.6593985 48.6659513, 15.6594604 48.6659457, 15.659848 48.6659102, 15.660021 48.6658934, 15.6602716 48.665866, 15.6603038 48.6658625)",2,B4,,
181071726,False,Robert-Hamerling-Straße,primary,50,True,87.128,"LINESTRING (15.6586009 48.6660188, 15.6584432 48.6660218, 15.6580032 48.6660146, 15.6574157 48.6659919)",2,B4,,
302855495,False,Puechhaimgasse,residential,,True,125.336,"LINESTRING (15.6586009 48.6660188, 15.658597 48.6661351, 15.658596 48.6661655, 15.6585633 48.6671457)",,,,
29394584,False,Spitalgasse,residential,,True,81.773,"LINESTRING (15.6603038 48.6658625, 15.6603055 48.6665979)",,,,
"[129287131, 679801613]",False,Robert-Hamerling-Straße,primary,50,False,35.244,"LINESTRING (15.6603038 48.6658625, 15.660659 48.6658469, 15.6607828 48.6658432)",,B4,yes,
"[679801592, 564137848, 679801613, 181071726]",False,Robert-Hamerling-Straße,primary,50,True,126.27199999999998,"LINESTRING (15.6603038 48.6658625, 15.6602716 48.665866, 15.660021 48.6658934, 15.659848 48.6659102, 15.6594604 48.6659457, 15.6593985 48.6659513, 15.6590202 48.6659848, 15.6587315 48.6660094, 15.6586662 48.6660141, 15.6586009 48.6660188)",2,B4,,
"[29394464, 29394585, 962336532, 29394462]",False,"['Sportplatzweg', 'Ahornweg', 'Altbachweg']",residential,10,"[False, True]",266.72900000000004,"LINESTRING (15.6617719 48.6656335, 15.6618457 48.665687, 15.6618639 48.6657187, 15.6620388 48.6660936, 15.6621925 48.6664232, 15.6621921 48.6664489, 15.6621749 48.6664641, 15.6617767 48.6665673, 15.6615854 48.6666156, 15.6613007 48.6666711, 15.6609162 48.66609, 15.6607968 48.6658889, 15.6607828 48.6658432)",,,,
129287130,False,Robert-Hamerling-Straße,primary,50,True,76.333,"LINESTRING (15.6617719 48.6656335, 15.6615635 48.6656764, 15.6615008 48.6656909, 15.6612994 48.6657372, 15.6610423 48.6657977, 15.6607828 48.6658432)",,B4,,
"[691523040, 129287129, 170757978, 129287127]",False,Wiener Straße,residential,"['50', '30']",True,94.74700000000001,"LINESTRING (15.6617719 48.6656335, 15.6616152 48.6655363, 15.6615799 48.665511, 15.6614131 48.6653776, 15.6613259 48.6652738, 15.6612646 48.6651917, 15.6611668 48.6649065)",,,yes,
"[531384418, 304282180]",False,Wiener Straße,primary,50,True,64.97,"LINESTRING (15.6617719 48.6656335, 15.6619525 48.6656043, 15.6620084 48.6655952, 15.6621781 48.6655553, 15.6622822 48.665526, 15.6625737 48.6654006)",3,B4,,
29394543,False,Josef-Kirchner-Gasse,residential,,False,88.238,"LINESTRING (15.6527497 48.6647966, 15.6538896 48.6645458)",,,,
29394543,False,Josef-Kirchner-Gasse,residential,,False,63.038,"LINESTRING (15.6538896 48.6645458, 15.6547331 48.6644408)",,,,
29394543,False,Josef-Kirchner-Gasse,residential,,True,88.238,"LINESTRING (15.6538896 48.6645458, 15.6527497 48.6647966)",,,,
"[921807036, 29394599]",False,Christian-Weinmann-Gasse,residential,,False,104.544,"LINESTRING (15.6538896 48.6645458, 15.6541833 48.6652951, 15.6542808 48.6654483)",,,,
29394599,False,Christian-Weinmann-Gasse,residential,,True,120.426,"LINESTRING (15.6538896 48.6645458, 15.6528382 48.6638408, 15.6527605 48.6637627)",,,,
29394543,False,Josef-Kirchner-Gasse,residential,,True,63.038,"LINESTRING (15.6547331 48.6644408, 15.6538896 48.6645458)",,,,
29394570,False,Josef-Rath-Gasse,residential,,True,154.026,"LINESTRING (15.6547331 48.6644408, 15.6534787 48.6633307)",,,,
181071736,True,Josef-Kirchner-Gasse,residential,,False,27.871,"LINESTRING (15.6547331 48.6644408, 15.6551112 48.6644193)",,,,
29394548,False,Lazarethgasse,residential,30,False,22.154,"LINESTRING (15.6537188 48.6600475, 15.6540151 48.6600102)",,,,
29394580,False,Johann-Martin-Schmidt-Straße,residential,30,True,73.036,"LINESTRING (15.6537188 48.6600475, 15.6534686 48.6594118)",,,,
29394548,False,Lazarethgasse,residential,30,True,136.553,"LINESTRING (15.6537188 48.6600475, 15.6536736 48.6600547, 15.6527698 48.6602017, 15.6522815 48.6602811, 15.6519098 48.6603301)",,,,
29394548,False,Lazarethgasse,residential,30,False,92.112,"LINESTRING (15.6551659 48.6595884, 15.6553249 48.6595295, 15.655679 48.6594197, 15.6563125 48.6592553)",,,,
29394548,False,Lazarethgasse,residential,30,True,101.072,"LINESTRING (15.6551659 48.6595884, 15.6548484 48.6598259, 15.6547954 48.6598656, 15.6547346 48.6598957, 15.654658 48.6599118, 15.6540151 48.6600102)",,,,
29394553,False,Josef-Misson-Gasse,residential,30,False,169.304,"LINESTRING (15.6563125 48.6592553, 15.6571172 48.6606821)",,,,
29394548,False,Lazarethgasse,residential,30,True,92.112,"LINESTRING (15.6563125 48.6592553, 15.655679 48.6594197, 15.6553249 48.6595295, 15.6551659 48.6595884)",,,,
29394584,False,Spitalgasse,residential,,False,81.773,"LINESTRING (15.6603055 48.6665979, 15.6603038 48.6658625)",,,,
"[29394549, 29394486]",False,"['Lindengasse', 'Adolf-Fischer-Gasse']",residential,,True,123.749,"LINESTRING (15.6603055 48.6665979, 15.6594447 48.6666122, 15.6594512 48.6671564)",,,,
29394584,False,Spitalgasse,residential,,True,63.521,"LINESTRING (15.6603055 48.6665979, 15.6603187 48.6669695, 15.6603135 48.6670513, 15.6603107 48.6670953, 15.6602911 48.6671678)",,,,
29394553,False,Josef-Misson-Gasse,residential,30,False,74.187,"LINESTRING (15.6571172 48.6606821, 15.657488 48.6613027)",,,,
29394553,False,Josef-Misson-Gasse,residential,30,True,169.304,"LINESTRING (15.6571172 48.6606821, 15.6563125 48.6592553)",,,,
367875276,False,Ing.-Karl-Proksch-Gasse,residential,30,True,64.735,"LINESTRING (15.6571172 48.6606821, 15.6562952 48.6608922)",,,,
367875276,False,Ing.-Karl-Proksch-Gasse,residential,30,False,90.253,"LINESTRING (15.6571172 48.6606821, 15.6582283 48.6604004, 15.6582644 48.6603912)",,,,
29394553,False,Josef-Misson-Gasse,residential,30,True,74.187,"LINESTRING (15.657488 48.6613027, 15.6571172 48.6606821)",,,,
367877588,False,Riedenburgstraße,residential,,True,88.284,"LINESTRING (15.657488 48.6613027, 15.6563644 48.6615848)",2,,,
367877588,False,Riedenburgstraße,residential,,False,81.189,"LINESTRING (15.657488 48.6613027, 15.6584897 48.6610531, 15.6585223 48.661045)",2,,,
"[29394563, 96850101, 96850143]",False,Mühlgasse,residential,,False,114.12200000000001,"LINESTRING (15.655236 48.661885, 15.6553009 48.6619435, 15.6554059 48.6620954, 15.6554459 48.6621305, 15.6555178 48.6621582, 15.6558151 48.6621926, 15.6559152 48.6622126, 15.656128 48.6622836, 15.6562984 48.6623404, 15.6564967 48.6623768)",,,yes,
367877588,False,Riedenburgstraße,residential,,False,61.122,"LINESTRING (15.655236 48.661885, 15.6552728 48.6618749, 15.6560049 48.6616747)",2,,,
"[29394572, 367877587, 367877588]",False,Riedenburgstraße,residential,,True,57.120999999999995,"LINESTRING (15.655236 48.661885, 15.6552052 48.6618934, 15.6550138 48.6619458, 15.6549471 48.661964, 15.6547192 48.6620263, 15.6547068 48.6620297, 15.6546663 48.6620413, 15.6545174 48.6620815)","['2', '3']",,,
"[29394563, 96850101, 96850143]",False,Mühlgasse,residential,,True,114.12200000000001,"LINESTRING (15.6564967 48.6623768, 15.6562984 48.6623404, 15.656128 48.6622836, 15.6559152 48.6622126, 15.6558151 48.6621926, 15.6555178 48.6621582, 15.6554459 48.6621305, 15.6554059 48.6620954, 15.6553009 48.6619435, 15.655236 48.661885)",,,yes,
29394569,False,Friedrich-Wilhelm-Raiffeisen-Straße,residential,30,False,106.821,"LINESTRING (15.6520508 48.6596259, 15.6534686 48.6594118)",,,,
29394569,False,Friedrich-Wilhelm-Raiffeisen-Straße,residential,30,True,39.828,"LINESTRING (15.6520508 48.6596259, 15.6515684 48.6597895)",,,,
141804983,False,Riedenburgstraße,residential,50,False,137.388,"LINESTRING (15.6586186 48.6610224, 15.6603815 48.6606092)",,,,
367877588,False,Riedenburgstraße,residential,,True,7.506,"LINESTRING (15.6586186 48.6610224, 15.6585223 48.661045)",2,,,
166629025,False,Josef-Strommer-Straße,residential,30,True,74.853,"LINESTRING (15.6586186 48.6610224, 15.6586064 48.6610007, 15.6585203 48.6608489, 15.6582644 48.6603912)",,,,
387209886,False,Prager Straße,primary,50,True,129.274,"LINESTRING (15.6525299 48.6616878, 15.6510424 48.6620211, 15.650863 48.6620612)",2,B34,,
481694879,False,Zwettler Straße,tertiary,50,True,46.151,"LINESTRING (15.6525299 48.6616878, 15.6524924 48.6616139, 15.6523301 48.6612943)",,L8006,,
"[481694876, 815661084]",False,Prager Straße,primary,50,False,119.79000000000002,"LINESTRING (15.6525299 48.6616878, 15.6527766 48.6616358, 15.653054 48.6615976, 15.6532746 48.6615877, 15.6534885 48.6616, 15.6536407 48.6616212, 15.6538299 48.6616657, 15.6538948 48.6616825, 15.6539342 48.6616939, 15.6540899 48.6617584)",2,B34,,
29394593,False,Stephansberg,residential,,True,235.27700000000002,"LINESTRING (15.6540899 48.6617584, 15.6539753 48.6618682, 15.653901 48.6619395, 15.6538287 48.6619932, 15.653225 48.6622751, 15.6528412 48.662496, 15.6519944 48.6626014, 15.6515203 48.6627822, 15.6514301 48.6628166)",,,,
481694876,False,Prager Straße,primary,50,False,48.21,"LINESTRING (15.6540899 48.6617584, 15.6541606 48.6617947, 15.6542298 48.6618301, 15.654326 48.6618945, 15.6544025 48.6619614, 15.6544439 48.6619976, 15.6545174 48.6620815)",2,B34,,
"[481694876, 815661084]",False,Prager Straße,primary,50,True,119.78999999999999,"LINESTRING (15.6540899 48.6617584, 15.6539342 48.6616939, 15.6538948 48.6616825, 15.6538299 48.6616657, 15.6536407 48.6616212, 15.6534885 48.6616, 15.6532746 48.6615877, 15.653054 48.6615976, 15.6527766 48.6616358, 15.6525299 48.6616878)",2,B34,,
166629025,False,Josef-Strommer-Straße,residential,30,False,74.853,"LINESTRING (15.6582644 48.6603912, 15.6585203 48.6608489, 15.6586064 48.6610007, 15.6586186 48.6610224)",,,,
367875276,False,Ing.-Karl-Proksch-Gasse,residential,30,True,90.253,"LINESTRING (15.6582644 48.6603912, 15.6582283 48.6604004, 15.6571172 48.6606821)",,,,
29394569,False,Friedrich-Wilhelm-Raiffeisen-Straße,residential,30,False,39.828,"LINESTRING (15.6515684 48.6597895, 15.6520508 48.6596259)",,,,
93490824,False,Zwettler Straße,tertiary,50,False,65.16499999999999,"LINESTRING (15.6515684 48.6597895, 15.6517014 48.6599807, 15.6518305 48.6601861, 15.6519098 48.6603301)",,L8006,,
29394569,False,Friedrich-Wilhelm-Raiffeisen-Straße,residential,30,True,106.821,"LINESTRING (15.6534686 48.6594118, 15.6520508 48.6596259)",,,,
29394580,False,Johann-Martin-Schmidt-Straße,residential,30,False,73.036,"LINESTRING (15.6534686 48.6594118, 15.6537188 48.6600475)",,,,
141804983,False,Riedenburgstraße,residential,50,True,137.388,"LINESTRING (15.6603815 48.6606092, 15.6586186 48.6610224)",,,,
29394573,False,Riedenburgstraße,residential,,True,158.178,"LINESTRING (15.6603815 48.6606092, 15.6603463 48.6605493, 15.6601318 48.6601876, 15.6598642 48.6597361, 15.6599668 48.6596917, 15.6600276 48.6596264, 15.6598666 48.6593169)",,,,
29394573,False,Riedenburgstraße,residential,,False,158.178,"LINESTRING (15.6598666 48.6593169, 15.6600276 48.6596264, 15.6599668 48.6596917, 15.6598642 48.6597361, 15.6601318 48.6601876, 15.6603463 48.6605493, 15.6603815 48.6606092)",,,,
29394600,False,Stephan-Weykerstorffer-Gasse,residential,,True,74.51,"LINESTRING (15.6571825 48.6671433, 15.6561682 48.6671267)",,,,
29394578,True,Moritz Schadek-Platz,residential,,False,24.738999999999997,"LINESTRING (15.6571825 48.6671433, 15.6571933 48.6670994, 15.657224 48.6670598, 15.6572716 48.6670283, 15.6573316 48.667008, 15.6573981 48.6670009)",,,,roundabout
29394578,True,Moritz Schadek-Platz,residential,,False,24.968,"LINESTRING (15.6573991 48.6672871, 15.657332 48.6672801, 15.6572714 48.6672596, 15.6572235 48.6672278, 15.6571928 48.6671877, 15.6571825 48.6671433)",,,,roundabout
29426921,False,Stephan-Weykerstorffer-Gasse,residential,,False,69.582,"LINESTRING (15.6576158 48.6671483, 15.6585633 48.6671457)",,,,
