osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,junction
252601738,2,L190,Doktor-Alfons-Heinzle-Straße,primary,40,False,False,60.379,"LINESTRING (9.6378041 47.3315509, 9.6378673 47.3315402, 9.6379421 47.3315273, 9.6380152 47.3315064, 9.6381025 47.3314777, 9.6381856 47.3314501, 9.6383144 47.3313904, 9.6383842 47.3313544, 9.6384465 47.3313183, 9.6384948 47.3312896)",,,
"[123699664, 252601739, 259425652]",,,Hans-Berchtold-Straße,tertiary,40,False,False,61.07300000000001,"LINESTRING (9.6378041 47.3315509, 9.6378164 47.331585, 9.6378271 47.3316364, 9.6378475 47.3318012, 9.6378564 47.3318764, 9.6378728 47.3319869, 9.63788 47.3320353, 9.6378891 47.3320967)",yes,,
346393120,2,L190,Im Buch,primary,50,False,False,6.994,"LINESTRING (9.6500981 47.3366785, 9.6501518 47.3367298)",,,
29456135,,,Oberes Tobel,residential,30,False,True,304.07599999999996,"LINESTRING (9.6500981 47.3366785, 9.6500427 47.3367126, 9.6497631 47.3368849, 9.6494393 47.3370564, 9.649144 47.3371743, 9.6490881 47.337192, 9.6487956 47.3372845, 9.6486584 47.3373302, 9.6485775 47.3373571, 9.6484759 47.3373909, 9.6483756 47.337435, 9.6483004 47.3374908, 9.6482607 47.3375518, 9.6482502 47.3376271, 9.6483111 47.337764, 9.6483563 47.3378655, 9.6483653 47.3378857, 9.648469 47.3381323, 9.6485155 47.3382427, 9.6485975 47.3384266, 9.6486282 47.3384955, 9.6486579 47.3385637, 9.6486926 47.3387014)",,,
346393120,2,L190,Im Buch,primary,50,False,True,130.779,"LINESTRING (9.6500981 47.3366785, 9.650037 47.3366222, 9.6498726 47.3364712, 9.6495146 47.3362024, 9.6493323 47.3360834, 9.6490949 47.3359397, 9.6490393 47.3359061, 9.6489921 47.335876, 9.6489116 47.3358248)",,,
"[26682209, 454712173]",3,L190,Im Buch,primary,50,False,True,77.64999999999999,"LINESTRING (9.6489116 47.3358248, 9.6488234 47.3357687, 9.6488097 47.3357599, 9.6487882 47.3357462, 9.6487367 47.3357134, 9.6485351 47.3355654, 9.648398 47.3354616, 9.6481869 47.3353292)",,,
346393120,2,L190,Im Buch,primary,50,False,False,130.779,"LINESTRING (9.6489116 47.3358248, 9.6489921 47.335876, 9.6490393 47.3359061, 9.6490949 47.3359397, 9.6493323 47.3360834, 9.6495146 47.3362024, 9.6498726 47.3364712, 9.650037 47.3366222, 9.6500981 47.3366785)",,,
"[682966707, 454712174]","['2', '3']",L58,Appenzeller Straße,secondary,40,False,False,133.41,"LINESTRING (9.6489116 47.3358248, 9.6488232 47.3359171, 9.6487864 47.3359524, 9.6486595 47.3360743, 9.6485339 47.3361727, 9.6481907 47.3364018, 9.6481387 47.3364359, 9.6478389 47.3366721, 9.6477667 47.3367356)",,,
"[30233680, 282043004]",2,L50,Montfortstraße,secondary,50,False,False,203.72400000000002,"LINESTRING (9.6481869 47.3353292, 9.6482025 47.3352938, 9.6482044 47.3352774, 9.6482071 47.3352536, 9.6481943 47.3352096, 9.6481589 47.3351419, 9.6481139 47.3350489, 9.648088 47.334986, 9.6480735 47.3349403, 9.6480598 47.3348972, 9.6480519 47.3348648, 9.6480389 47.334811, 9.6480384 47.334801, 9.6480298 47.3346553, 9.6480241 47.3345826, 9.6480172 47.3344945, 9.648016 47.3344788, 9.648005 47.3343391, 9.6479913 47.3341293, 9.6479731 47.3339935, 9.6479443 47.3338894, 9.6479023 47.3337956, 9.6478746 47.3337336, 9.6478578 47.3336961, 9.647854 47.3336816, 9.6478416 47.3336344, 9.6478438 47.3335942, 9.6478528 47.3335659, 9.6478762 47.3335311)",,6,
"[282042586, 116229603, 261772486]",2,L190,Hauptstraße,primary,50,False,True,208.695,"LINESTRING (9.6481869 47.3353292, 9.6481162 47.3353004, 9.6479954 47.3352481, 9.647741 47.3351562, 9.6476765 47.3351329, 9.6474158 47.3350422, 9.6470683 47.3349182, 9.6468812 47.334854, 9.6468104 47.3348297, 9.6465338 47.3347348, 9.6462399 47.3346324, 9.6460635 47.3345709, 9.6457317 47.3344623)",,,
"[26682209, 454712173]",3,L190,Im Buch,primary,50,False,False,77.64999999999999,"LINESTRING (9.6481869 47.3353292, 9.648398 47.3354616, 9.6485351 47.3355654, 9.6487367 47.3357134, 9.6487882 47.3357462, 9.6488097 47.3357599, 9.6488234 47.3357687, 9.6489116 47.3358248)",,,
"[252601738, 383282557]",2,L190,Doktor-Alfons-Heinzle-Straße,primary,"['40', '50']",False,False,171.80899999999997,"LINESTRING (9.6399435 47.3307055, 9.6400634 47.3307391, 9.6402013 47.3307843, 9.6403775 47.3308519, 9.640428 47.3308722, 9.6404862 47.3308958, 9.6407232 47.3310034, 9.6410372 47.3311776, 9.6411938 47.3312381, 9.6413918 47.3312927, 9.6414233 47.3313004, 9.6415024 47.3313199, 9.6415922 47.331334, 9.6418093 47.3313748, 9.6418947 47.3314021, 9.6419428 47.3314175)",,,
252601738,2,L190,Doktor-Alfons-Heinzle-Straße,primary,40,False,True,119.46599999999998,"LINESTRING (9.6399435 47.3307055, 9.6399127 47.3306967, 9.6397996 47.3306696, 9.6397168 47.3306535, 9.6395866 47.3306419, 9.639466 47.33064, 9.639336 47.3306535, 9.639219 47.3306803, 9.6391164 47.3307223, 9.6390358 47.3307635, 9.638976 47.330799, 9.6389369 47.3308344, 9.6388887 47.3308846, 9.6388411 47.3309475, 9.6388247 47.3309691, 9.6387191 47.3310941, 9.6387027 47.3311128)",,,
47071117,,,Am Bach,residential,40,False,False,205.545,"LINESTRING (9.6405816 47.3322172, 9.6399664 47.3322479, 9.6395835 47.332267, 9.639337 47.3322658, 9.6389293 47.3322141, 9.6386024 47.3321544, 9.6383504 47.3321094, 9.6382826 47.3320973, 9.6380978 47.3320832, 9.6380015 47.3320861, 9.6379345 47.33209, 9.6378891 47.3320967)",,,
"[1215560945, 47071117]",,,Am Bach,residential,40,False,True,192.974,"LINESTRING (9.6405816 47.3322172, 9.640926 47.3321946, 9.6411653 47.3321893, 9.6413797 47.3321987, 9.6415533 47.3322233, 9.6417157 47.3322624, 9.6418351 47.3323001, 9.641979 47.3323456, 9.6423212 47.3324388, 9.6423746 47.3324496, 9.6424828 47.3324714, 9.6427775 47.3325307, 9.6429653 47.3325695, 9.643043 47.3325791)",,,
172215760,,,Ringstraße,residential,40,False,False,191.58300000000003,"LINESTRING (9.6405816 47.3322172, 9.640448 47.3320966, 9.6400149 47.3318274, 9.6399941 47.3318145, 9.6397329 47.3316748, 9.6396859 47.3316536, 9.639448 47.3315649, 9.639241 47.331513, 9.6390976 47.3314773, 9.6388871 47.3314249, 9.6386808 47.3313757, 9.6385876 47.3313416, 9.6385284 47.3313121, 9.6384948 47.3312896)",,,
172215760,,,Ringstraße,residential,40,False,True,121.462,"LINESTRING (9.6405816 47.3322172, 9.6406203 47.33238, 9.6406579 47.3325379, 9.6407078 47.3327412, 9.6407198 47.3327928, 9.6407405 47.332874, 9.6408479 47.3332945)",,,
172215760,,,Ringstraße,residential,40,False,True,191.583,"LINESTRING (9.6384948 47.3312896, 9.6385284 47.3313121, 9.6385876 47.3313416, 9.6386808 47.3313757, 9.6388871 47.3314249, 9.6390976 47.3314773, 9.639241 47.331513, 9.639448 47.3315649, 9.6396859 47.3316536, 9.6397329 47.3316748, 9.6399941 47.3318145, 9.6400149 47.3318274, 9.640448 47.3320966, 9.6405816 47.3322172)",,,
252601738,2,L190,Doktor-Alfons-Heinzle-Straße,primary,40,False,False,25.176000000000002,"LINESTRING (9.6384948 47.3312896, 9.6385789 47.3312267, 9.6386222 47.33119, 9.6387027 47.3311128)",,,
252601738,2,L190,Doktor-Alfons-Heinzle-Straße,primary,40,False,True,60.37899999999999,"LINESTRING (9.6384948 47.3312896, 9.6384465 47.3313183, 9.6383842 47.3313544, 9.6383144 47.3313904, 9.6381856 47.3314501, 9.6381025 47.3314777, 9.6380152 47.3315064, 9.6379421 47.3315273, 9.6378673 47.3315402, 9.6378041 47.3315509)",,,
29456559,,,Junker-Jonas-Platz,residential,50,False,False,35.472,"LINESTRING (9.643043 47.3325791, 9.6433611 47.3324975, 9.6434317 47.332474, 9.6434783 47.3324585)",,,
172215766,,,Schlößleweg,residential,40,False,True,123.25000000000001,"LINESTRING (9.643043 47.3325791, 9.6430437 47.3326115, 9.6430445 47.3326449, 9.6430368 47.3326804, 9.6430199 47.3327211, 9.6429845 47.3327858, 9.6428473 47.3329602, 9.642721 47.3331053, 9.6426982 47.3331291, 9.6426163 47.3332139, 9.6425608 47.3332807, 9.6425023 47.3333642, 9.6423698 47.3335765)",,,
"[1215560945, 47071117]",,,Am Bach,residential,40,False,False,192.97400000000002,"LINESTRING (9.643043 47.3325791, 9.6429653 47.3325695, 9.6427775 47.3325307, 9.6424828 47.3324714, 9.6423746 47.3324496, 9.6423212 47.3324388, 9.641979 47.3323456, 9.6418351 47.3323001, 9.6417157 47.3322624, 9.6415533 47.3322233, 9.6413797 47.3321987, 9.6411653 47.3321893, 9.640926 47.3321946, 9.6405816 47.3322172)",,,
349898029,2,,St.-Ulrich-Straße,residential,40,False,True,164.47700000000003,"LINESTRING (9.6447067 47.3336996, 9.6446069 47.3337351, 9.6445773 47.3337468, 9.6441936 47.333898, 9.6439863 47.3339799, 9.6437233 47.3340908, 9.6433462 47.3342454, 9.64305 47.3343668, 9.6429864 47.334394, 9.6428325 47.3344572)",,,
"[454712168, 261772489]","['2', '3']",,Marktstraße,residential,40,False,True,110.452,"LINESTRING (9.6447067 47.3336996, 9.6448025 47.3336612, 9.6448394 47.3336494, 9.644931 47.3336201, 9.645116 47.3335578, 9.645304 47.3335095, 9.6458875 47.3333591, 9.6460554 47.3333145)",,,
454712169,2,L190,Hauptstraße,primary,50,False,False,159.933,"LINESTRING (9.6447067 47.3336996, 9.6446288 47.3335765, 9.6445987 47.3335308, 9.6444934 47.3333711, 9.6443898 47.3332111, 9.6443608 47.33317, 9.6442305 47.3330312, 9.6441886 47.3329866, 9.6439893 47.3328331, 9.6437568 47.3326887, 9.6436729 47.3326283, 9.643537 47.3325221)",,,
"[454712170, 454712171]",3,L190,Hauptstraße,primary,50,False,False,76.224,"LINESTRING (9.6447067 47.3336996, 9.6447782 47.333807, 9.6448078 47.333844, 9.6449533 47.3340262, 9.6450613 47.3341257, 9.6451271 47.3341768, 9.6451726 47.3342121, 9.6452594 47.3342666)",,,
172215760,,,Ringstraße,residential,40,False,False,46.748,"LINESTRING (9.6414368 47.3350407, 9.6410431 47.3347158)",,,
348410904,,,St.-Ulrich-Straße,residential,30,False,False,123.592,"LINESTRING (9.6414368 47.3350407, 9.6415056 47.3350119, 9.6417307 47.3349192, 9.6419171 47.3348372, 9.6420845 47.3347703, 9.6425711 47.334563, 9.6428325 47.3344572)",,,
348410904,,,St.-Ulrich-Straße,residential,30,False,True,71.276,"LINESTRING (9.6414368 47.3350407, 9.6413046 47.3350961, 9.6406523 47.3353697, 9.6406325 47.335378)",,,
29456156,,,Neue Siedlung,residential,40,False,True,244.22799999999998,"LINESTRING (9.640911 47.3336162, 9.6399159 47.3336364, 9.6394896 47.3336323, 9.6394223 47.3336317, 9.6391958 47.3336395, 9.6390941 47.3336772, 9.6390525 47.3337204, 9.6390365 47.3337648, 9.6390604 47.3338589, 9.6390957 47.3339358, 9.6391588 47.3340732, 9.6392381 47.3342459, 9.6392843 47.3343467, 9.6393207 47.3344075, 9.6393423 47.3344363, 9.6393743 47.3344646, 9.6394897 47.3345525)",,,
172215760,,,Ringstraße,residential,40,False,False,36.106,"LINESTRING (9.640911 47.3336162, 9.6408969 47.3335205, 9.6408868 47.3334517, 9.6408479 47.3332945)",,,
172215760,,,Ringstraße,residential,40,False,True,44.006,"LINESTRING (9.640911 47.3336162, 9.6409338 47.3338026, 9.6409231 47.333908, 9.6409104 47.3340107)",,,
29456934,,,Gartenstraße,residential,40,False,True,106.52200000000002,"LINESTRING (9.6428325 47.3344572, 9.6426779 47.3340599, 9.6426626 47.3340206, 9.6425885 47.3338303, 9.6425277 47.333674, 9.6425043 47.3336438, 9.6424681 47.3336192, 9.6424045 47.3335916, 9.6423698 47.3335765)",,,
348410904,,,St.-Ulrich-Straße,residential,30,False,True,123.592,"LINESTRING (9.6428325 47.3344572, 9.6425711 47.334563, 9.6420845 47.3347703, 9.6419171 47.3348372, 9.6417307 47.3349192, 9.6415056 47.3350119, 9.6414368 47.3350407)",,,
349898029,2,,St.-Ulrich-Straße,residential,40,False,False,164.477,"LINESTRING (9.6428325 47.3344572, 9.6429864 47.334394, 9.64305 47.3343668, 9.6433462 47.3342454, 9.6437233 47.3340908, 9.6439863 47.3339799, 9.6441936 47.333898, 9.6445773 47.3337468, 9.6446069 47.3337351, 9.6447067 47.3336996)",,,
"[1193841644, 1193841645, 349898028]",,,Gartenstraße,residential,40,False,False,134.553,"LINESTRING (9.6428325 47.3344572, 9.6430042 47.3347723, 9.6430269 47.3348101, 9.6430839 47.3349039, 9.643124 47.3349701, 9.643165 47.3350437, 9.6432058 47.3351053, 9.643273 47.3352055, 9.6433562 47.3352931, 9.6434371 47.3353783, 9.6436234 47.3355316)",,,
29455310,,,Zielstraße,residential,40,False,True,86.429,"LINESTRING (9.6408657 47.3344964, 9.6408165 47.3345006, 9.6406534 47.3345145, 9.6406112 47.3345249, 9.6405756 47.3345418, 9.6399456 47.334923)",,,
172215760,,,Ringstraße,residential,40,False,False,54.282000000000004,"LINESTRING (9.6408657 47.3344964, 9.6408536 47.3344215, 9.640858 47.33436, 9.6409021 47.3341105, 9.6409104 47.3340107)",,,
172215760,,,Ringstraße,residential,40,False,True,28.308999999999997,"LINESTRING (9.6408657 47.3344964, 9.6408895 47.3345688, 9.6409464 47.334632, 9.6410431 47.3347158)",,,
252601738,2,L190,Doktor-Alfons-Heinzle-Straße,primary,40,False,False,119.46600000000001,"LINESTRING (9.6387027 47.3311128, 9.6387191 47.3310941, 9.6388247 47.3309691, 9.6388411 47.3309475, 9.6388887 47.3308846, 9.6389369 47.3308344, 9.638976 47.330799, 9.6390358 47.3307635, 9.6391164 47.3307223, 9.639219 47.3306803, 9.639336 47.3306535, 9.639466 47.33064, 9.6395866 47.3306419, 9.6397168 47.3306535, 9.6397996 47.3306696, 9.6399127 47.3306967, 9.6399435 47.3307055)",,,
252601738,2,L190,Doktor-Alfons-Heinzle-Straße,primary,40,False,True,25.176000000000002,"LINESTRING (9.6387027 47.3311128, 9.6386222 47.33119, 9.6385789 47.3312267, 9.6384948 47.3312896)",,,
29456104,,,Plattenweg,residential,50,False,False,195.75400000000002,"LINESTRING (9.6487033 47.3334795, 9.648711 47.3335123, 9.6487365 47.3336215, 9.6487284 47.3336927, 9.6487358 47.3337698, 9.6487586 47.3338305, 9.6488042 47.3339523, 9.6488798 47.3341057, 9.6489093 47.3341567, 9.6489513 47.3342292, 9.6490847 47.3343954, 9.6492261 47.3345683, 9.6493478 47.3347679, 9.6493583 47.3348065, 9.6493566 47.3348448, 9.6493266 47.3348829, 9.6492837 47.3349013, 9.6492432 47.3349097, 9.6492065 47.3349151, 9.6491393 47.3349192, 9.6490798 47.3349172, 9.6490161 47.3349053, 9.6489578 47.3348903)",,,
370872601,2,,Bulitta,tertiary,40,False,False,58.925,"LINESTRING (9.6487033 47.3334795, 9.6485058 47.3334968, 9.648389 47.3335006, 9.6481769 47.3335068, 9.648083 47.3335033, 9.6480315 47.3334971, 9.6479797 47.3334857, 9.647931 47.333472)",,,
370872601,2,,Bulitta,tertiary,40,False,True,47.92,"LINESTRING (9.6487033 47.3334795, 9.6487909 47.3334679, 9.648876 47.3334567, 9.6490622 47.3334269, 9.6491928 47.3333966, 9.6493171 47.3333695)",,,
370872601,2,,Bulitta,tertiary,40,False,False,47.92,"LINESTRING (9.6493171 47.3333695, 9.6491928 47.3333966, 9.6490622 47.3334269, 9.648876 47.3334567, 9.6487909 47.3334679, 9.6487033 47.3334795)",,,
