osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,width,junction,ref,tunnel,bridge,access
"[144159042, 144159043, 1242622628, 823175757, 25691225]",Dr. Wilhelm Bock-Straße,tertiary,False,"[False, True]",564.2549999999999,"LINESTRING (13.6403582 48.0038363, 13.6403927 48.0037053, 13.6404148 48.0036142, 13.6404853 48.0033401, 13.6405275 48.0032059, 13.640576 48.0030653, 13.6406167 48.0029493, 13.6406603 48.0028515, 13.6406972 48.0027483, 13.6407682 48.0025352, 13.6408091 48.0024158, 13.6408406 48.0023544, 13.6408702 48.0023144, 13.6408943 48.0022891, 13.6409238 48.002272, 13.640956 48.0022619, 13.6410026 48.0022548, 13.6410465 48.0022539, 13.6411162 48.0022664, 13.6411799 48.0022839, 13.6412577 48.0023124, 13.6413603 48.0023602, 13.6414557 48.0024058, 13.6417392 48.0025464, 13.6419082 48.0026195, 13.6420651 48.0026792, 13.6422649 48.0027416, 13.6424531 48.0027912, 13.642633 48.0028295, 13.6427886 48.0028555, 13.6429522 48.002878, 13.6431178 48.0028928, 13.6433244 48.0029044, 13.6439352 48.0029336, 13.6442772 48.0029497, 13.6443543 48.0029583, 13.6444187 48.0029686, 13.6444784 48.0029883, 13.6445314 48.0030081, 13.6445816 48.0030385, 13.6446169 48.0030713, 13.6446377 48.003107, 13.6446511 48.0031447, 13.6446475 48.0031874, 13.6446021 48.0033324, 13.644532 48.0034877, 13.6444878 48.0035985, 13.6444596 48.0037057, 13.644436 48.0038289)",50,"['2', '4']",,,,,,
822916063,Feldgasse,residential,False,False,68.01400000000001,"LINESTRING (13.6523371 48.0059443, 13.6521267 48.0059512, 13.6519758 48.0059561, 13.6515836 48.005984, 13.6515192 48.0059929, 13.651434 48.0060167)",30,,,,,,,
11976221,,primary_link,True,False,64.36000000000001,"LINESTRING (13.6509541 48.0043126, 13.650964 48.0042015, 13.6509537 48.0041432, 13.6509229 48.004097, 13.6508652 48.0040566, 13.6508049 48.0040324, 13.6507244 48.0040194, 13.6504263 48.0040064)",,,,,,,,
93185645,,primary_link,False,False,68.767,"LINESTRING (13.6509541 48.0043126, 13.6508957 48.0043553, 13.6508147 48.0043965, 13.6507126 48.0044236, 13.6505753 48.004434, 13.6503131 48.0044461, 13.6500885 48.0044573)",,2,,,,,,
822916065,Robert-Kunz-Straße,tertiary,False,False,10.961,"LINESTRING (13.6496466 48.0046314, 13.64957 48.0045472)",50,3,,,,,,
"[1242622625, 4443218]",Robert-Kunz-Straße,tertiary,False,True,62.95,"LINESTRING (13.6496466 48.0046314, 13.6498024 48.0047951, 13.6499033 48.0048852, 13.6499685 48.004929, 13.6500389 48.0049636, 13.6501281 48.004995, 13.6502318 48.0050133)",50,3,,,,,,
40465706,Anton Hesch-Gasse,residential,False,False,146.223,"LINESTRING (13.6507239 48.0093542, 13.6507346 48.0092295, 13.6507923 48.0090689, 13.6508252 48.0089534, 13.6508929 48.0086753, 13.6509345 48.0085205, 13.6509647 48.0084662, 13.6509821 48.0084459, 13.6510411 48.0083939, 13.6510793 48.0083647, 13.6511692 48.0083068, 13.651253 48.0082549, 13.6513 48.0082291, 13.6513939 48.0081759)",30,,6,,,,,
"[25157697, 157007759, 292464466, 822916051, 436727358]",Anton Hesch-Gasse,"['residential', 'unclassified']",False,True,361.055,"LINESTRING (13.6507239 48.0093542, 13.6506106 48.0093827, 13.650502 48.009454, 13.6504034 48.0095208, 13.6500837 48.0097332, 13.6499028 48.0098534, 13.6494437 48.0101855, 13.6491462 48.0104053, 13.6489417 48.0105828, 13.6488272 48.0107083, 13.6487255 48.0108935, 13.6486736 48.0109491, 13.6486129 48.0110406, 13.648566 48.0111163, 13.6485197 48.0111922, 13.6483882 48.0113085, 13.6482971 48.0113469, 13.6482091 48.0113656, 13.6480618 48.0113442, 13.6478566 48.0112849, 13.6474107 48.011165)",30,,,,,yes,,
122071328,Salzburger Straße,tertiary,False,False,112.979,"LINESTRING (13.648127 48.0066238, 13.6491635 48.0071616, 13.6493284 48.0072453)",,,,,,,,
122071328,Salzburger Straße,tertiary,False,True,201.96199999999996,"LINESTRING (13.648127 48.0066238, 13.6479793 48.0065488, 13.6478622 48.0064861, 13.6472196 48.0061423, 13.6464559 48.0057619, 13.646039 48.0055814, 13.6459604 48.005532)",,,,,,,,
93185645,,primary_link,False,True,68.767,"LINESTRING (13.6500885 48.0044573, 13.6503131 48.0044461, 13.6505753 48.004434, 13.6507126 48.0044236, 13.6508147 48.0043965, 13.6508957 48.0043553, 13.6509541 48.0043126)",,2,,,,,,
121911180,,primary_link,True,False,38.211,"LINESTRING (13.6500885 48.0044573, 13.6499303 48.0045103, 13.6498022 48.004561, 13.6496466 48.0046314)",,2,,,,,,
4443197,Ferdinand Öttl-Straße,residential,False,False,116.606,"LINESTRING (13.651958 48.004859, 13.6518605 48.0048681, 13.6517999 48.0048737, 13.6514471 48.0048999, 13.6511071 48.0049313, 13.6504071 48.0050089)",30,,,,,,,
4781858,Ferdinand Öttl-Straße,residential,True,False,123.947,"LINESTRING (13.651958 48.004859, 13.6519827 48.0049495, 13.6521837 48.0055075, 13.6523169 48.0058919, 13.6523371 48.0059443)",30,,,,,,,
827885918,Salzburger Straße,tertiary,False,False,12.53,"LINESTRING (13.6403338 48.0039478, 13.6403582 48.0038363)",,,,,,,,
"[33581218, 4008526]",,primary_link,True,False,194.58100000000002,"LINESTRING (13.6418428 48.0039898, 13.6424046 48.0039684, 13.6425646 48.0039682, 13.6430642 48.0039709, 13.6432902 48.0039691, 13.6434367 48.0039609, 13.6435793 48.0039465, 13.6438734 48.0039004, 13.6442898 48.0038382, 13.6443589 48.0038309, 13.644436 48.0038289)","['70', '50']",1,,,,,,
"[352689377, 452737349, 4443162, 4443165, 4443166]",Linzer Straße,primary,True,False,566.6890000000001,"LINESTRING (13.6418428 48.0039898, 13.6424417 48.0040412, 13.6429046 48.0040784, 13.6436341 48.0041335, 13.6442063 48.0041707, 13.6446813 48.0042009, 13.6455338 48.0042455, 13.6460892 48.0042695, 13.6465279 48.0042846, 13.6469162 48.0042931, 13.6472203 48.0042911, 13.6475374 48.0042826, 13.6478747 48.0042647, 13.6481842 48.0042398, 13.6484799 48.0042092, 13.6487079 48.0041819, 13.6489947 48.0041421, 13.6494093 48.0040764)",70,"['2', '3']",,,B1,,yes,
4008531,Franz-Schubert-Straße,residential,False,False,124.846,"LINESTRING (13.6499608 48.0053805, 13.6499025 48.0053671, 13.6498455 48.0053379, 13.6495625 48.005187, 13.649466 48.0051356, 13.6493245 48.0050651, 13.6492286 48.0050306, 13.649132 48.0050082, 13.6490314 48.0049943, 13.6489107 48.0049857, 13.6487844 48.0049824, 13.6486774 48.0049808, 13.648463 48.0049807)",30,,,,,,,
183588920,Krankenhausstraße,residential,False,True,23.708999999999996,"LINESTRING (13.6499608 48.0053805, 13.6499944 48.0053828, 13.650042 48.0053747, 13.6500889 48.0053559, 13.6501969 48.0052993, 13.6502321 48.0052817)",30,,,,,,,
1230144975,Krankenhausstraße,residential,True,False,69.086,"LINESTRING (13.6499608 48.0053805, 13.6499266 48.0054267, 13.6498777 48.0054748, 13.6498314 48.0055115, 13.649639 48.005625, 13.6493257 48.0058282)",30,,,,,,,
"[144159042, 144159043, 1242622628, 823175757, 25691225]",Dr. Wilhelm Bock-Straße,tertiary,False,"[False, True]",564.255,"LINESTRING (13.644436 48.0038289, 13.6444596 48.0037057, 13.6444878 48.0035985, 13.644532 48.0034877, 13.6446021 48.0033324, 13.6446475 48.0031874, 13.6446511 48.0031447, 13.6446377 48.003107, 13.6446169 48.0030713, 13.6445816 48.0030385, 13.6445314 48.0030081, 13.6444784 48.0029883, 13.6444187 48.0029686, 13.6443543 48.0029583, 13.6442772 48.0029497, 13.6439352 48.0029336, 13.6433244 48.0029044, 13.6431178 48.0028928, 13.6429522 48.002878, 13.6427886 48.0028555, 13.642633 48.0028295, 13.6424531 48.0027912, 13.6422649 48.0027416, 13.6420651 48.0026792, 13.6419082 48.0026195, 13.6417392 48.0025464, 13.6414557 48.0024058, 13.6413603 48.0023602, 13.6412577 48.0023124, 13.6411799 48.0022839, 13.6411162 48.0022664, 13.6410465 48.0022539, 13.6410026 48.0022548, 13.640956 48.0022619, 13.6409238 48.002272, 13.6408943 48.0022891, 13.6408702 48.0023144, 13.6408406 48.0023544, 13.6408091 48.0024158, 13.6407682 48.0025352, 13.6406972 48.0027483, 13.6406603 48.0028515, 13.6406167 48.0029493, 13.640576 48.0030653, 13.6405275 48.0032059, 13.6404853 48.0033401, 13.6404148 48.0036142, 13.6403927 48.0037053, 13.6403582 48.0038363)",50,"['2', '4']",,,,,,
"[823175753, 4008525, 156259622]","['Salzburger Straße', 'Dr. Wilhelm Bock-Straße']",tertiary,False,False,68.533,"LINESTRING (13.644436 48.0038289, 13.6444247 48.0039427, 13.6444266 48.0040633, 13.6444321 48.004133, 13.6444462 48.0042177, 13.6444753 48.0043226, 13.644521 48.0044386)",50,"['2', '3']",,,,,,
33581220,Hans Hatschek-Straße,residential,True,False,56.658,"LINESTRING (13.6503652 48.0065259, 13.6508966 48.0068909)",30,,,,,,,
1230144973,Klosterstraße,residential,False,True,56.035,"LINESTRING (13.6503652 48.0065259, 13.6498409 48.0068877)",30,,,,,,,
1230144973,Klosterstraße,residential,False,False,98.43399999999998,"LINESTRING (13.6503652 48.0065259, 13.6506247 48.0063447, 13.6507132 48.0062971, 13.6508232 48.006246, 13.6510136 48.0061697, 13.6513358 48.0060505, 13.651434 48.0060167)",30,,,,,,,
93185646,,primary_link,True,False,79.08200000000001,"LINESTRING (13.6498362 48.0036073, 13.6499554 48.0037166, 13.6500158 48.0037557, 13.6500909 48.0037924, 13.650166 48.0038171, 13.6502478 48.003836, 13.6503316 48.0038467, 13.6504242 48.0038517, 13.6507594 48.0038481)",,1,,,,,,
4008530,Wartenburger Straße,residential,False,False,66.057,"LINESTRING (13.6441439 48.005189, 13.6442292 48.0051366, 13.6444802 48.0049825, 13.6447431 48.0048395, 13.6448152 48.0048006)",30,,,,,,,
4008530,Wartenburger Straße,residential,False,True,28.454,"LINESTRING (13.6441439 48.005189, 13.643958 48.0052961, 13.6438516 48.005354)",30,,,,,,,
"[173456184, 29487939]",Aicherweg,residential,False,True,133.191,"LINESTRING (13.6441439 48.005189, 13.6441755 48.0052155, 13.644611 48.005574, 13.6446331 48.0056189, 13.6446244 48.0056483, 13.6445916 48.0056831, 13.6439105 48.0060476)",30,,,,,,,destination
4008529,Rainerstraße,residential,False,True,115.48,"LINESTRING (13.6428244 48.0062181, 13.6437256 48.0069343, 13.6438275 48.0070106)",30,,,,,,,
4008528,Sportplatzstraße,residential,False,False,147.446,"LINESTRING (13.6458372 48.0055466, 13.6458201 48.0055591, 13.6457403 48.0056261, 13.6455647 48.0057606, 13.6451998 48.0060239, 13.6450247 48.006144, 13.644484 48.0065147)",30,,,,,,,
1122899067,Salzburger Straße,tertiary,True,False,10.282,"LINESTRING (13.6458372 48.0055466, 13.6458133 48.0055299, 13.6458007 48.0055084, 13.6458015 48.0054853, 13.6458154 48.0054641)",,,,roundabout,,,,
4008531,Franz-Schubert-Straße,residential,False,False,159.61999999999998,"LINESTRING (13.6479877 48.0050118, 13.6473235 48.0051428, 13.6472103 48.0051655, 13.6466201 48.0052872, 13.6464512 48.0053206, 13.6461883 48.0053752, 13.6460757 48.005407, 13.6459625 48.0054662)",30,,,,,,,
4008531,Franz-Schubert-Straße,residential,False,True,35.64,"LINESTRING (13.6479877 48.0050118, 13.6481086 48.0049944, 13.6482072 48.0049856, 13.648463 48.0049807)",30,,,,,,,
4443247,Hans Hatschek-Straße,residential,True,False,31.386,"LINESTRING (13.6479877 48.0050118, 13.648096 48.005045, 13.6481973 48.0050968, 13.6483305 48.005173)",30,,,,,,,
"[352689369, 352689366]",Linzer Straße,primary,True,False,119.89699999999999,"LINESTRING (13.6419323 48.0040842, 13.6412603 48.004033, 13.6406171 48.0039745, 13.6403338 48.0039478)",70,"['4', '3']",,,B1,,,
822916050,Salzburger Straße,tertiary,False,True,48.937,"LINESTRING (13.6518462 48.0075465, 13.6517814 48.0075778, 13.6514099 48.0077444, 13.6513017 48.0077934)",30,,,,,,,
33581220,Hans Hatschek-Straße,residential,True,False,109.541,"LINESTRING (13.6493257 48.0058282, 13.6503652 48.0065259)",30,,,,,,,
1230144975,Krankenhausstraße,residential,True,False,58.867999999999995,"LINESTRING (13.6493257 48.0058282, 13.6492243 48.0058943, 13.6487593 48.0061979)",30,,,,,,,
4008527,Salzburger Straße,tertiary,False,False,105.93400000000001,"LINESTRING (13.6448152 48.0048006, 13.6449589 48.0049192, 13.6450375 48.0049808, 13.6453569 48.005223, 13.645454 48.005289, 13.645558 48.0053523, 13.6457102 48.0054416, 13.6458154 48.0054641)",50,2,,,,,,
4008530,Wartenburger Straße,residential,False,True,66.057,"LINESTRING (13.6448152 48.0048006, 13.6447431 48.0048395, 13.6444802 48.0049825, 13.6442292 48.0051366, 13.6441439 48.005189)",30,,,,,,,
"[1242622626, 156259773]",Salzburger Straße,tertiary,False,True,45.912,"LINESTRING (13.6448152 48.0048006, 13.644713 48.0046972, 13.6446111 48.0045716, 13.644521 48.0044386)",50,"['2', '3']",,,,,,
4008528,Sportplatzstraße,residential,False,True,74.22800000000001,"LINESTRING (13.6438275 48.0070106, 13.643853 48.0069622, 13.6439061 48.0069088, 13.644484 48.0065147)",30,,,,,,,
4008529,Rainerstraße,residential,False,False,115.48,"LINESTRING (13.6438275 48.0070106, 13.6437256 48.0069343, 13.6428244 48.0062181)",30,,,,,,,
33581220,Hans Hatschek-Straße,residential,True,False,103.87599999999999,"LINESTRING (13.6483305 48.005173, 13.6488403 48.0055052, 13.6492591 48.0057828, 13.6493257 48.0058282)",30,,,,,,,
4008531,Franz-Schubert-Straße,residential,False,False,35.64,"LINESTRING (13.648463 48.0049807, 13.6482072 48.0049856, 13.6481086 48.0049944, 13.6479877 48.0050118)",30,,,,,,,
4008531,Franz-Schubert-Straße,residential,False,True,124.846,"LINESTRING (13.648463 48.0049807, 13.6486774 48.0049808, 13.6487844 48.0049824, 13.6489107 48.0049857, 13.6490314 48.0049943, 13.649132 48.0050082, 13.6492286 48.0050306, 13.6493245 48.0050651, 13.649466 48.0051356, 13.6495625 48.005187, 13.6498455 48.0053379, 13.6499025 48.0053671, 13.6499608 48.0053805)",30,,,,,,,
33581220,Hans Hatschek-Straße,residential,True,False,24.213,"LINESTRING (13.648463 48.0049807, 13.6483859 48.0050558, 13.6483409 48.005101, 13.6483305 48.005173)",30,,,,,,,
"[823175753, 4008525, 156259622]","['Salzburger Straße', 'Dr. Wilhelm Bock-Straße']",tertiary,False,True,68.533,"LINESTRING (13.644521 48.0044386, 13.6444753 48.0043226, 13.6444462 48.0042177, 13.6444321 48.004133, 13.6444266 48.0040633, 13.6444247 48.0039427, 13.644436 48.0038289)",50,"['2', '3']",,,,,,
"[33581217, 27867279]",,primary_link,True,False,197.353,"LINESTRING (13.644521 48.0044386, 13.6444508 48.0044491, 13.6443938 48.0044509, 13.6443258 48.0044451, 13.6441862 48.0044214, 13.6437197 48.0043388, 13.6434967 48.0043051, 13.6427315 48.0042153, 13.6426144 48.0042002, 13.6419323 48.0040842)",50,1,,,,,,
"[1242622626, 156259773]",Salzburger Straße,tertiary,False,False,45.912,"LINESTRING (13.644521 48.0044386, 13.6446111 48.0045716, 13.644713 48.0046972, 13.6448152 48.0048006)",50,"['2', '3']",,,,,,
4596821,Sebastian Schwarz-Straße,residential,False,False,132.407,"LINESTRING (13.6508966 48.0068909, 13.6511697 48.0067076, 13.65134 48.0066132, 13.6515338 48.006508, 13.651737 48.0063987, 13.6517491 48.0063839, 13.6517477 48.0063642, 13.6514981 48.0060846, 13.651434 48.0060167)",30,,,,,,,
33581220,Hans Hatschek-Straße,residential,True,False,101.77100000000002,"LINESTRING (13.6508966 48.0068909, 13.6515319 48.0072845, 13.6518462 48.0075465)",30,,,,,,,
29485265,Wehrgasse,residential,False,True,521.8760000000001,"LINESTRING (13.6474107 48.011165, 13.6473792 48.0111856, 13.6473175 48.0112054, 13.6465806 48.0113377, 13.6463124 48.011379, 13.6461447 48.0113942, 13.6458738 48.0114005, 13.6455734 48.0114009, 13.6452656 48.0113969, 13.6449666 48.0113781, 13.6447211 48.011357, 13.6445364 48.0113361, 13.6444311 48.011315, 13.6443007 48.0112798, 13.6442068 48.01125, 13.6439594 48.0111594, 13.6437904 48.0111031, 13.6436489 48.0110647, 13.6435071 48.0110324, 13.6433579 48.0110073, 13.643199 48.0109864, 13.6430719 48.0109737, 13.6429314 48.0109672, 13.6425137 48.0109573, 13.6423467 48.0109582, 13.6421614 48.0109654, 13.6420188 48.0109802, 13.6417573 48.0110169, 13.6415843 48.0110309, 13.6414944 48.0110322, 13.6413979 48.0110219, 13.6413328 48.0110048, 13.641241 48.0109725, 13.6411599 48.0109369, 13.6410519 48.0108747, 13.6409396 48.0107985, 13.6406986 48.0108458)",,,,,,,,
"[25157697, 157007759, 292464466, 822916051, 436727358]",Anton Hesch-Gasse,"['unclassified', 'residential']",False,False,361.055,"LINESTRING (13.6474107 48.011165, 13.6478566 48.0112849, 13.6480618 48.0113442, 13.6482091 48.0113656, 13.6482971 48.0113469, 13.6483882 48.0113085, 13.6485197 48.0111922, 13.648566 48.0111163, 13.6486129 48.0110406, 13.6486736 48.0109491, 13.6487255 48.0108935, 13.6488272 48.0107083, 13.6489417 48.0105828, 13.6491462 48.0104053, 13.6494437 48.0101855, 13.6499028 48.0098534, 13.6500837 48.0097332, 13.6504034 48.0095208, 13.650502 48.009454, 13.6506106 48.0093827, 13.6507239 48.0093542)",30,,,,,yes,,
29485265,Wehrgasse,residential,False,False,521.876,"LINESTRING (13.6406986 48.0108458, 13.6409396 48.0107985, 13.6410519 48.0108747, 13.6411599 48.0109369, 13.641241 48.0109725, 13.6413328 48.0110048, 13.6413979 48.0110219, 13.6414944 48.0110322, 13.6415843 48.0110309, 13.6417573 48.0110169, 13.6420188 48.0109802, 13.6421614 48.0109654, 13.6423467 48.0109582, 13.6425137 48.0109573, 13.6429314 48.0109672, 13.6430719 48.0109737, 13.643199 48.0109864, 13.6433579 48.0110073, 13.6435071 48.0110324, 13.6436489 48.0110647, 13.6437904 48.0111031, 13.6439594 48.0111594, 13.6442068 48.01125, 13.6443007 48.0112798, 13.6444311 48.011315, 13.6445364 48.0113361, 13.6447211 48.011357, 13.6449666 48.0113781, 13.6452656 48.0113969, 13.6455734 48.0114009, 13.6458738 48.0114005, 13.6461447 48.0113942, 13.6463124 48.011379, 13.6465806 48.0113377, 13.6473175 48.0112054, 13.6473792 48.0111856, 13.6474107 48.011165)",,,,,,,,
4008528,Sportplatzstraße,residential,False,False,74.22800000000001,"LINESTRING (13.644484 48.0065147, 13.6439061 48.0069088, 13.643853 48.0069622, 13.6438275 48.0070106)",30,,,,,,,
4008528,Sportplatzstraße,residential,False,True,147.446,"LINESTRING (13.644484 48.0065147, 13.6450247 48.006144, 13.6451998 48.0060239, 13.6455647 48.0057606, 13.6457403 48.0056261, 13.6458201 48.0055591, 13.6458372 48.0055466)",30,,,,,,,
173456190,Raiffeisenstraße,residential,False,True,67.255,"LINESTRING (13.644484 48.0065147, 13.6444356 48.0064765, 13.6442652 48.0063458, 13.644143 48.006233, 13.6439105 48.0060476)",30,,,,,,,destination
"[173456184, 29487939]",Aicherweg,residential,False,False,133.191,"LINESTRING (13.6439105 48.0060476, 13.6445916 48.0056831, 13.6446244 48.0056483, 13.6446331 48.0056189, 13.644611 48.005574, 13.6441755 48.0052155, 13.6441439 48.005189)",30,,,,,,,destination
173456190,Raiffeisenstraße,residential,False,False,67.255,"LINESTRING (13.6439105 48.0060476, 13.644143 48.006233, 13.6442652 48.0063458, 13.6444356 48.0064765, 13.644484 48.0065147)",30,,,,,,,destination
173456190,Raiffeisenstraße,residential,False,True,13.634,"LINESTRING (13.6439105 48.0060476, 13.6438531 48.0060034, 13.6437902 48.0059551)",30,,,,,,,destination
121911182,,primary_link,True,False,34.614999999999995,"LINESTRING (13.6494173 48.0043627, 13.6496057 48.0044152, 13.6496707 48.0044327, 13.6498589 48.0044549)",,1,,,,,,
452737294,Robert-Kunz-Straße,tertiary,False,True,23.451,"LINESTRING (13.6494173 48.0043627, 13.6494937 48.0044549, 13.64957 48.0045472)",50,,,,,,,
1230144973,Klosterstraße,residential,False,False,56.035,"LINESTRING (13.6498409 48.0068877, 13.6503652 48.0065259)",30,,,,,,,
1230144973,Klosterstraße,residential,False,True,55.107,"LINESTRING (13.6498409 48.0068877, 13.6494229 48.0071722, 13.6493284 48.0072453)",30,,,,,,,
4008530,Wartenburger Straße,residential,False,False,325.02500000000003,"LINESTRING (13.6397074 48.0060598, 13.6399716 48.0060391, 13.6402428 48.0060195, 13.6403903 48.0060186, 13.6406653 48.0060177, 13.6408074 48.0060204, 13.6409389 48.0060213, 13.6411762 48.0060177, 13.6414082 48.0060069, 13.6417355 48.0059764, 13.6419346 48.0059484, 13.6420539 48.0059264, 13.6424856 48.0058362, 13.6429693 48.005698, 13.6433809 48.0055818, 13.6437584 48.0054066, 13.6438516 48.005354)",30,,,,,,,
823558241,Ferdinand Öttl-Straße,residential,False,True,13.097,"LINESTRING (13.6502318 48.0050133, 13.6503218 48.005016, 13.6504071 48.0050089)",30,,,,,,,
"[1242622625, 4443218]",Robert-Kunz-Straße,tertiary,False,False,62.949999999999996,"LINESTRING (13.6502318 48.0050133, 13.6501281 48.004995, 13.6500389 48.0049636, 13.6499685 48.004929, 13.6499033 48.0048852, 13.6498024 48.0047951, 13.6496466 48.0046314)",50,3,,,,,,
29485741,Sudetendeutsche-Straße,residential,True,False,111.22800000000001,"LINESTRING (13.6487593 48.0061979, 13.6493163 48.0065301, 13.6498409 48.0068877)",30,,,,,,,
1230144975,Krankenhausstraße,residential,True,False,66.767,"LINESTRING (13.6487593 48.0061979, 13.6483723 48.0064492, 13.648127 48.0066238)",30,,,,,,,
319989450,Anton Hesch-Gasse,residential,True,False,8.931000000000001,"LINESTRING (13.6515032 48.0080557, 13.6515406 48.0080652, 13.6515707 48.0080828, 13.6515897 48.0081064)",30,,,roundabout,,,,
878866740,,primary_link,True,False,17.084,"LINESTRING (13.6498589 48.0044549, 13.6500885 48.0044573)",,1,,,,,,
822916065,Robert-Kunz-Straße,tertiary,False,True,10.961,"LINESTRING (13.64957 48.0045472, 13.6496466 48.0046314)",50,3,,,,,,
121911181,,primary_link,True,False,23.994,"LINESTRING (13.64957 48.0045472, 13.6496378 48.0045152, 13.6496968 48.0044953, 13.6497729 48.0044717, 13.6498589 48.0044549)",,1,,,,,,
452737294,Robert-Kunz-Straße,tertiary,False,False,23.451,"LINESTRING (13.64957 48.0045472, 13.6494937 48.0044549, 13.6494173 48.0043627)",50,,,,,,,
4008531,Franz-Schubert-Straße,residential,False,True,159.62,"LINESTRING (13.6459625 48.0054662, 13.6460757 48.005407, 13.6461883 48.0053752, 13.6464512 48.0053206, 13.6466201 48.0052872, 13.6472103 48.0051655, 13.6473235 48.0051428, 13.6479877 48.0050118)",30,,,,,,,
1122899067,Salzburger Straße,tertiary,True,False,7.711,"LINESTRING (13.6459625 48.0054662, 13.6459751 48.0054878, 13.6459743 48.0055109, 13.6459604 48.005532)",,,,roundabout,,,,
319989451,Anton Hesch-Gasse,residential,True,False,32.801,"LINESTRING (13.6513017 48.0077934, 13.651382 48.0079029, 13.6514729 48.0080209, 13.6515032 48.0080557)",30,,,,,,,
822916050,Salzburger Straße,tertiary,False,False,48.937,"LINESTRING (13.6513017 48.0077934, 13.6514099 48.0077444, 13.6517814 48.0075778, 13.6518462 48.0075465)",30,,,,,,,
822916050,Salzburger Straße,tertiary,False,True,9.756,"LINESTRING (13.6513017 48.0077934, 13.6512206 48.0078252, 13.6511873 48.0078362)",30,,,,,,,
4443197,Ferdinand Öttl-Straße,residential,False,True,116.606,"LINESTRING (13.6504071 48.0050089, 13.6511071 48.0049313, 13.6514471 48.0048999, 13.6517999 48.0048737, 13.6518605 48.0048681, 13.651958 48.004859)",30,,,,,,,
151923194,Krankenhausstraße,residential,True,False,34.393,"LINESTRING (13.6504071 48.0050089, 13.6504084 48.0050627, 13.6504012 48.0050925, 13.6503557 48.0051766, 13.6503259 48.0052171, 13.6502943 48.0052465, 13.6502321 48.0052817)",30,,,,,,,
823558241,Ferdinand Öttl-Straße,residential,False,False,13.097,"LINESTRING (13.6504071 48.0050089, 13.6503218 48.005016, 13.6502318 48.0050133)",30,,,,,,,
156259778,Paracelsushof,residential,False,True,72.019,"LINESTRING (13.6428714 48.0048311, 13.6433093 48.0047652, 13.6434253 48.0051038)",30,,,,,,,destination
