osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,bridge,tunnel
30364286,,residential,30,,False,False,79.147,"LINESTRING (15.6707013 47.6052894, 15.6704153 47.6054185, 15.6697696 47.60562)",DDr.-Schachner-Platz,,,
41210152,B23,primary,50,,False,False,87.20299999999999,"LINESTRING (15.6707013 47.6052894, 15.670666 47.6052596, 15.67008 47.6047654, 15.6700352 47.6047276, 15.6699751 47.6046768)",Grazer Straße,,,
41210152,B23,primary,50,,False,True,72.50200000000001,"LINESTRING (15.6707013 47.6052894, 15.6707747 47.6053461, 15.6711069 47.6056183, 15.6711551 47.6056578, 15.671345 47.6057743)",Grazer Straße,,,
416465370,B23,primary,50,,False,False,22.88,"LINESTRING (15.6708666 47.6082034, 15.6709627 47.6080081)",Mariazeller Straße,,,
30364302,,residential,30,,False,False,24.301,"LINESTRING (15.6708666 47.6082034, 15.6707757 47.6081867, 15.6706588 47.6081825, 15.6705827 47.6081818, 15.6705464 47.6081779)",Knappenhof,,,
416465370,B23,primary,50,,False,True,82.59599999999999,"LINESTRING (15.6708666 47.6082034, 15.6708211 47.6083247, 15.6707988 47.6084257, 15.6707785 47.6085019, 15.6707704 47.6085669, 15.6707602 47.6086743, 15.6707542 47.6088235, 15.6707501 47.6088871, 15.6707435 47.6089393)",Mariazeller Straße,,,
30362808,,residential,30,,False,False,32.674,"LINESTRING (15.6771839 47.6038662, 15.6768481 47.6036789)",Pretulstraße,,,
41915945,,residential,30,,False,False,30.04,"LINESTRING (15.6771839 47.6038662, 15.6775557 47.6039669)",Pretulstraße,,,
30362808,,residential,30,,False,True,23.989,"LINESTRING (15.6771839 47.6038662, 15.6771973 47.60395, 15.6771723 47.604008, 15.6771147 47.6040675)",Pretulstraße,,,
641318133,B23,primary,50,,False,False,30.153,"LINESTRING (15.6713535 47.6073316, 15.6715155 47.6070834)",Mariazeller Straße,,,
30363021,,residential,,,False,False,135.05100000000002,"LINESTRING (15.6713535 47.6073316, 15.671302 47.6073276, 15.6707519 47.6073352, 15.6705099 47.607329, 15.6702564 47.6073119, 15.6701642 47.6073062, 15.670052 47.6072945, 15.6696331 47.607115)",Kharnerspergring,,,
641318133,B23,primary,50,,False,True,25.208,"LINESTRING (15.6713535 47.6073316, 15.6712855 47.607423, 15.6712671 47.6074477, 15.6712026 47.6075342)",Mariazeller Straße,,,
1259776493,,residential,30,,False,True,91.213,"LINESTRING (15.6738693 47.6019416, 15.6740931 47.6019389, 15.6742059 47.6019628, 15.6742812 47.6020002, 15.6744785 47.6023055, 15.6746439 47.6024637)",Burgenlandgasse,,,
30362808,,residential,30,,False,True,32.674,"LINESTRING (15.6768481 47.6036789, 15.6771839 47.6038662)",Pretulstraße,,,
30362808,,residential,30,,False,False,117.723,"LINESTRING (15.6768481 47.6036789, 15.6765652 47.6034411, 15.6765089 47.6033863, 15.6764808 47.6033189, 15.6764761 47.6032386, 15.676491 47.603174, 15.6766369 47.6029899, 15.6768205 47.6027582)",Pretulstraße,,,
30364332,,residential,30,,False,False,214.69299999999998,"LINESTRING (15.6768481 47.6036789, 15.6762559 47.6034024, 15.6761701 47.6033623, 15.6754113 47.602989, 15.6750563 47.602785, 15.6748264 47.602637, 15.6746439 47.6024637)",Burgenlandgasse,,,
30364338,,residential,30,,True,False,106.24,"LINESTRING (15.6765453 47.6059355, 15.6766091 47.6057112, 15.677105 47.6050656)",Obere Berggasse,,,
363546960,,living_street,30,,True,False,303.866,"LINESTRING (15.6765453 47.6059355, 15.675922 47.6059169, 15.6755924 47.6058955, 15.6744449 47.6058749, 15.6740565 47.6058588, 15.6738593 47.605858, 15.6736645 47.6058515, 15.6735414 47.6058491, 15.6733585 47.6058572, 15.673104 47.6058717, 15.6728566 47.6058894, 15.6725806 47.6058974, 15.6724987 47.6058964)",Wiener Straße,,,
641318133,B23,primary,50,,False,True,30.153,"LINESTRING (15.6715155 47.6070834, 15.6713535 47.6073316)",Mariazeller Straße,,,
30364288,,residential,30,,True,False,64.701,"LINESTRING (15.6715155 47.6070834, 15.671688 47.6071072, 15.6719705 47.6071462, 15.672361 47.6072001)",Kirchengasse,,,
"[697800026, 697800027]",B23,primary,50,,False,False,42.729000000000006,"LINESTRING (15.6715155 47.6070834, 15.6715956 47.6069752, 15.6717074 47.606824, 15.6717692 47.6067393)",Mariazeller Straße,,,
136893985,,residential,30,,False,False,128.65099999999998,"LINESTRING (15.675898 47.6068755, 15.6756882 47.6069457, 15.675499 47.6070827, 15.6753674 47.6072238, 15.6753548 47.6072373, 15.6753051 47.6072905, 15.6751953 47.607427, 15.6750394 47.6076804, 15.6749954 47.6077559, 15.6749898 47.6078114)",Untere Berggasse,,,
697800029,,residential,30,,True,False,42.156000000000006,"LINESTRING (15.675898 47.6068755, 15.6759842 47.6068561, 15.6764315 47.6067557)",Untere Berggasse,,,
5097553,B23,primary,50,,False,False,6.961,"LINESTRING (15.6717692 47.6067393, 15.6717767 47.6066769)",Mariazeller Straße,,,
37281373,,residential,30,,True,False,48.7,"LINESTRING (15.6717692 47.6067393, 15.6724159 47.606698)",Hammerpark,,,
"[697800026, 697800027]",B23,primary,50,,False,True,42.729,"LINESTRING (15.6717692 47.6067393, 15.6717074 47.606824, 15.6715956 47.6069752, 15.6715155 47.6070834)",Mariazeller Straße,,,
"[1021677064, 1021677067]",,residential,30,,False,True,48.155,"LINESTRING (15.6764315 47.6067557, 15.6766376 47.6067275, 15.6767296 47.6070121)",Untere Berggasse,,,
"[30364288, 281250734]",,residential,30,,True,False,169.128,"LINESTRING (15.672361 47.6072001, 15.672649 47.6073026, 15.6729314 47.6074538, 15.6732787 47.6076318, 15.673315 47.6076492, 15.6733477 47.6076605, 15.6733892 47.6076701, 15.6734239 47.6076781, 15.6734667 47.6076843, 15.6735145 47.607689, 15.6736857 47.6077059, 15.6743848 47.6077747)",Kirchengasse,,,
30364304,,residential,30,,False,False,213.144,"LINESTRING (15.6707435 47.6089393, 15.6708891 47.6089876, 15.6711368 47.6090631, 15.671437 47.6091564, 15.67154 47.6091826, 15.6717457 47.6092208, 15.6718698 47.6092404, 15.6719358 47.6092486, 15.6719941 47.6092528, 15.6720504 47.6092527, 15.6721032 47.6092481, 15.6721458 47.6092425, 15.6721763 47.6092363, 15.6722096 47.6092241, 15.6722742 47.6092, 15.6723295 47.6091788, 15.67239 47.6091645, 15.6724233 47.6091604, 15.672469 47.6091593, 15.6725251 47.6091587, 15.6725999 47.6091638, 15.6726664 47.6091662, 15.6727247 47.6091638, 15.672796 47.6091564, 15.6732331 47.609095, 15.6734534 47.6090711)",Obere Sackgasse,,,
416465370,B23,primary,50,,False,False,82.59599999999999,"LINESTRING (15.6707435 47.6089393, 15.6707501 47.6088871, 15.6707542 47.6088235, 15.6707602 47.6086743, 15.6707704 47.6085669, 15.6707785 47.6085019, 15.6707988 47.6084257, 15.6708211 47.6083247, 15.6708666 47.6082034)",Mariazeller Straße,,,
32486037,,residential,30,,False,False,2.841,"LINESTRING (15.6742133 47.6066848, 15.6741959 47.6066621)",Toni-Schruf-Gasse,,,
30362828,,residential,30,,True,False,128.821,"LINESTRING (15.6742133 47.6066848, 15.6748795 47.6067442, 15.6756776 47.6068068, 15.675898 47.6068755)",Max-Kleinoscheg-Gasse,,,
281250734,,residential,30,,True,False,4.953,"LINESTRING (15.6743848 47.6077747, 15.6744504 47.60778)",Kirchengasse,,,
"[543115170, 543115171, 136893970]",,residential,30,,False,True,145.93999999999997,"LINESTRING (15.6743848 47.6077747, 15.6743944 47.6077359, 15.6744241 47.6076031, 15.6744603 47.6074416, 15.6745085 47.6073007, 15.6745685 47.6072035, 15.6745749 47.6071888, 15.6745737 47.6071779, 15.6745614 47.6071688, 15.6745262 47.6071547, 15.6743458 47.6070826, 15.6741428 47.6070015, 15.6741135 47.6069853, 15.6741024 47.6069604, 15.6741055 47.6068619, 15.6741959 47.6066621)","['Toni-Schruf-Gasse', 'Jaklinplatz']",,,
32486037,,residential,30,,False,True,2.841,"LINESTRING (15.6741959 47.6066621, 15.6742133 47.6066848)",Toni-Schruf-Gasse,,,
"[543115170, 136893970, 543115171]",,residential,30,,False,False,145.94,"LINESTRING (15.6741959 47.6066621, 15.6741055 47.6068619, 15.6741024 47.6069604, 15.6741135 47.6069853, 15.6741428 47.6070015, 15.6743458 47.6070826, 15.6745262 47.6071547, 15.6745614 47.6071688, 15.6745737 47.6071779, 15.6745749 47.6071888, 15.6745685 47.6072035, 15.6745085 47.6073007, 15.6744603 47.6074416, 15.6744241 47.6076031, 15.6743944 47.6077359, 15.6743848 47.6077747)","['Toni-Schruf-Gasse', 'Jaklinplatz']",,,
338630935,,residential,30,,False,False,117.36900000000001,"LINESTRING (15.670431 47.6061901, 15.6705259 47.6062607, 15.6706589 47.6063259, 15.6709325 47.606461, 15.6713497 47.606631, 15.6714727 47.6066522, 15.6716269 47.6066658, 15.6717767 47.6066769)",Königsbrunngasse,,,
"[843253011, 37282502]",,residential,30,,True,False,80.9,"LINESTRING (15.670431 47.6061901, 15.6702295 47.6060364, 15.669901 47.6057857, 15.6697696 47.60562)",Königsbrunngasse,,,
37282500,,residential,,,False,False,11.981,"LINESTRING (15.671217 47.6058384, 15.671287 47.6058079, 15.671345 47.6057743)",Mühlgasse,,,
37282501,,residential,30,,True,False,70.737,"LINESTRING (15.671217 47.6058384, 15.6709221 47.6059629, 15.670431 47.6061901)",Mühlgasse,,,
37282500,,residential,,,False,True,11.981,"LINESTRING (15.671345 47.6057743, 15.671287 47.6058079, 15.671217 47.6058384)",Mühlgasse,,,
41210152,B23,primary,50,,False,False,72.50200000000001,"LINESTRING (15.671345 47.6057743, 15.6711551 47.6056578, 15.6711069 47.6056183, 15.6707747 47.6053461, 15.6707013 47.6052894)",Grazer Straße,,,
41210152,B23,primary,50,,False,True,26.756,"LINESTRING (15.671345 47.6057743, 15.6715446 47.6058715, 15.6716205 47.6059258)",Grazer Straße,,,
36996216,,residential,30,,False,False,39.123,"LINESTRING (15.6685201 47.6069847, 15.6681167 47.6072079)",Auweg,,,
30362840,,residential,30,,False,True,142.196,"LINESTRING (15.6685201 47.6069847, 15.6687201 47.6068648, 15.6688426 47.6067268, 15.668924 47.6065772, 15.6689542 47.6063998, 15.6689406 47.6062039, 15.6689175 47.6060381, 15.6688574 47.6059435, 15.6687598 47.6058267)",Auweg,,,
"[1167967807, 562884223]",,residential,30,,False,False,40.228,"LINESTRING (15.6685201 47.6069847, 15.6684078 47.6069546, 15.6682072 47.6068998, 15.6680225 47.6068493)",,,,
30362808,,residential,30,,False,False,45.105000000000004,"LINESTRING (15.6765401 47.6041587, 15.6766543 47.6041632, 15.676974 47.6041208, 15.6771147 47.6040675)",Pretulstraße,,,
30362808,,residential,30,,False,True,145.771,"LINESTRING (15.6765401 47.6041587, 15.6760287 47.6040988, 15.6754139 47.6040243, 15.6752708 47.6040584, 15.6748934 47.6042192, 15.6747112 47.6042786)",Pretulstraße,,,
1149911018,,residential,30,,True,False,257.548,"LINESTRING (15.6765401 47.6041587, 15.6765587 47.6040865, 15.6765237 47.6040359, 15.6764216 47.6039927, 15.6758881 47.603883, 15.6757663 47.6038433, 15.6749098 47.603538, 15.6745378 47.6033953, 15.6743826 47.6033132, 15.6741555 47.6031434, 15.6740447 47.6030272, 15.6739158 47.6028505)",Nansenstraße,,,
416465370,B23,primary,50,,False,True,9.567,"LINESTRING (15.6709984 47.6079255, 15.6709627 47.6080081)",Mariazeller Straße,,,
416465370,B23,primary,50,,False,False,26.792,"LINESTRING (15.6709984 47.6079255, 15.6710626 47.6078158, 15.6711472 47.6077068)",Mariazeller Straße,,,
30364302,,residential,30,,False,False,136.189,"LINESTRING (15.6705464 47.6081779, 15.6704944 47.6081845, 15.670421 47.6081885, 15.6703138 47.6081845, 15.6702417 47.6081777, 15.6701634 47.6081677, 15.6700644 47.6081521, 15.6699814 47.608155, 15.6698862 47.6081694, 15.6697259 47.608211, 15.66963 47.6082463, 15.6694074 47.6083539, 15.6691868 47.6084759, 15.6691621 47.6084825, 15.6690902 47.6085017, 15.6689903 47.6085117, 15.6688877 47.6085085)",Knappenhof,,,
30364302,,residential,30,,False,True,24.301,"LINESTRING (15.6705464 47.6081779, 15.6705827 47.6081818, 15.6706588 47.6081825, 15.6707757 47.6081867, 15.6708666 47.6082034)",Knappenhof,,,
38076427,,residential,30,,True,False,45.21500000000001,"LINESTRING (15.6705464 47.6081779, 15.670711 47.6080532, 15.6708556 47.6079642, 15.6708937 47.6079437, 15.670915 47.6079338, 15.6709307 47.6079293, 15.6709541 47.6079266, 15.6709984 47.6079255)",,,,
41915945,,residential,30,,False,True,30.04,"LINESTRING (15.6775557 47.6039669, 15.6771839 47.6038662)",Pretulstraße,,,
30362813,,residential,30,,False,True,35.004000000000005,"LINESTRING (15.6775557 47.6039669, 15.6772818 47.6040171, 15.6771147 47.6040675)",Dr.-Josef-Pommer-Gasse,,,
41210152,B23,primary,50,,False,True,76.988,"LINESTRING (15.6687275 47.6027392, 15.6691432 47.6033723)",Grazer Straße,,,
41210152,B23,primary,50,,False,False,148.084,"LINESTRING (15.6687275 47.6027392, 15.6685198 47.6022557, 15.668488 47.6021699, 15.668326 47.6017324, 15.6682222 47.601452)",Grazer Straße,,,
41915976,,residential,30,,False,False,61.455,"LINESTRING (15.6687275 47.6027392, 15.6686387 47.6027662, 15.6682997 47.6028693, 15.6682311 47.6028959, 15.6679959 47.602987)",Bleckmanngasse,,,
30364304,,residential,30,,False,True,85.31200000000001,"LINESTRING (15.6745651 47.6089074, 15.6744689 47.6089215, 15.67375 47.6090229, 15.6734534 47.6090711)",Obere Sackgasse,,,
30364302,,residential,30,,False,False,113.49,"LINESTRING (15.6688877 47.6085085, 15.6688062 47.6084933, 15.6684061 47.6083891, 15.6680011 47.6082836, 15.6676065 47.6081808, 15.6674639 47.6081721)",Knappenhof,,,
30364302,,residential,30,,False,True,136.18900000000002,"LINESTRING (15.6688877 47.6085085, 15.6689903 47.6085117, 15.6690902 47.6085017, 15.6691621 47.6084825, 15.6691868 47.6084759, 15.6694074 47.6083539, 15.66963 47.6082463, 15.6697259 47.608211, 15.6698862 47.6081694, 15.6699814 47.608155, 15.6700644 47.6081521, 15.6701634 47.6081677, 15.6702417 47.6081777, 15.6703138 47.6081845, 15.670421 47.6081885, 15.6704944 47.6081845, 15.6705464 47.6081779)",Knappenhof,,,
1042189448,,residential,,,False,True,104.54400000000001,"LINESTRING (15.6688877 47.6085085, 15.6688106 47.6083512, 15.6685585 47.608107, 15.6685156 47.6080998, 15.6683788 47.6081107, 15.6682366 47.6080926, 15.6680837 47.6080112, 15.6679147 47.6079588)",,,,
1259776526,,residential,30,,False,False,17.316000000000003,"LINESTRING (15.6787132 47.6010351, 15.6788924 47.6010294, 15.6789439 47.6010278)",Franz-Reinbacher-Gasse,,,
1259776526,,residential,30,,False,True,111.569,"LINESTRING (15.6787132 47.6010351, 15.678585 47.6011245, 15.678451 47.601154, 15.6782089 47.6011302, 15.6772929 47.6010895)",Franz-Reinbacher-Gasse,,,
30362815,,residential,30,,False,False,28.06,"LINESTRING (15.6691977 47.6028075, 15.6690704 47.6025702)",Grazer Straße,,,
30362815,,residential,30,,False,True,54.058,"LINESTRING (15.6691977 47.6028075, 15.6694428 47.6032647)",Grazer Straße,,,
32485228,,residential,30,,False,False,232.241,"LINESTRING (15.6691977 47.6028075, 15.6699809 47.6025557, 15.6702971 47.602454, 15.6703944 47.6024467, 15.6704933 47.6024866, 15.6708737 47.6030196, 15.6701776 47.6032703)",Grazer Straße,,,
525826879,,residential,,,False,True,85.895,"LINESTRING (15.6739158 47.6028505, 15.6737498 47.603132, 15.6736572 47.6031949, 15.6736393 47.603207, 15.6734882 47.6032508, 15.6733922 47.6033163, 15.6733113 47.6034676)",Nansenweg,,,
1259776492,,residential,30,,True,False,101.147,"LINESTRING (15.6739158 47.6028505, 15.6739007 47.6027351, 15.6738693 47.6019416)",Nansenstraße,,,
525826879,,residential,,,False,False,85.895,"LINESTRING (15.6733113 47.6034676, 15.6733922 47.6033163, 15.6734882 47.6032508, 15.6736393 47.603207, 15.6736572 47.6031949, 15.6737498 47.603132, 15.6739158 47.6028505)",Nansenweg,,,
363546958,,residential,30,,False,True,9.871,"LINESTRING (15.6772185 47.6051106, 15.677105 47.6050656)",Waldgasse,,,
136893976,,residential,30,,False,False,44.676,"LINESTRING (15.6772185 47.6051106, 15.6774306 47.6049813, 15.6776667 47.6048459)",Obere Berggasse,,,
363546958,,residential,30,,False,False,64.171,"LINESTRING (15.6772185 47.6051106, 15.6772683 47.6051304, 15.6779561 47.6054034)",Waldgasse,,,
"[37281364, 37281373]",,residential,30,,True,False,138.53699999999998,"LINESTRING (15.6724159 47.606698, 15.6726145 47.6066781, 15.6726283 47.606676, 15.6728646 47.6066515, 15.6733755 47.606642, 15.6735177 47.6065915, 15.6735718 47.6065722, 15.67368 47.6065524, 15.673995 47.6065872, 15.6741196 47.6066336, 15.6741959 47.6066621)","['Stadtplatz', 'Hammerpark']",,,
136893982,,residential,30,,True,False,56.766,"LINESTRING (15.6724159 47.606698, 15.6724183 47.6067308, 15.6724465 47.606987, 15.6723987 47.6071062, 15.672361 47.6072001)",,,,
"[281250733, 136893966]",L118,secondary,50,,False,False,244.30300000000005,"LINESTRING (15.6712912 47.607676, 15.6713935 47.6077018, 15.6716921 47.607777, 15.6722042 47.6078588, 15.6727645 47.6079146, 15.6732027 47.6079335, 15.673678 47.6079355, 15.6741877 47.6079163, 15.6744232 47.6078881, 15.6744961 47.6078793)",Frachtenstraße,,,
281250730,B23,primary,50,roundabout,True,False,11.979,"LINESTRING (15.6712912 47.607676, 15.6712437 47.6077021, 15.6711997 47.6077105, 15.6711472 47.6077068)",,,,
233349861,,living_street,30,,False,False,44.848,"LINESTRING (15.6724987 47.6058964, 15.6719006 47.6058888)",Wiener Straße,,,
1259776526,,residential,30,,False,True,17.316000000000003,"LINESTRING (15.6789439 47.6010278, 15.6788924 47.6010294, 15.6787132 47.6010351)",Franz-Reinbacher-Gasse,,,
30362809,,residential,,,False,False,64.635,"LINESTRING (15.674031 47.604868, 15.6738635 47.6047361, 15.6737709 47.6046596, 15.6735633 47.6044164, 15.6735574 47.6043884)",Waldgasse,,,
5097553,B23,primary,50,,False,True,6.961,"LINESTRING (15.6717767 47.6066769, 15.6717692 47.6067393)",Mariazeller Straße,,,
5097553,B23,primary,50,,False,False,85.147,"LINESTRING (15.6717767 47.6066769, 15.6717862 47.6065976, 15.6717797 47.6064857, 15.6717464 47.606401, 15.6716984 47.6062632, 15.6716853 47.6060942, 15.6716799 47.6060324, 15.6716278 47.6059403, 15.6716205 47.6059258)",Mariazeller Straße,,,
338630935,,residential,30,,False,True,117.369,"LINESTRING (15.6717767 47.6066769, 15.6716269 47.6066658, 15.6714727 47.6066522, 15.6713497 47.606631, 15.6709325 47.606461, 15.6706589 47.6063259, 15.6705259 47.6062607, 15.670431 47.6061901)",Königsbrunngasse,,,
398685868,L118,secondary,50,,False,True,11.897,"LINESTRING (15.6749898 47.6078114, 15.6748366 47.6078393)",Frachtenstraße,,,
136893985,,residential,30,,False,True,128.65099999999998,"LINESTRING (15.6749898 47.6078114, 15.6749954 47.6077559, 15.6750394 47.6076804, 15.6751953 47.607427, 15.6753051 47.6072905, 15.6753548 47.6072373, 15.6753674 47.6072238, 15.675499 47.6070827, 15.6756882 47.6069457, 15.675898 47.6068755)",Untere Berggasse,,,
"[281308803, 416475220, 1156807428]",L118,secondary,50,,False,False,80.21100000000001,"LINESTRING (15.6749898 47.6078114, 15.6753943 47.6077403, 15.675518 47.6077186, 15.6756289 47.6076952, 15.6756834 47.6076837, 15.6758374 47.6076458, 15.6758856 47.6076284, 15.675925 47.607608, 15.6759522 47.6075853, 15.6759728 47.6075628)",Frachtenstraße,2,,
36989104,,residential,30,,False,False,219.67900000000003,"LINESTRING (15.6680225 47.6068493, 15.6677093 47.6067622, 15.667452 47.606691, 15.667191 47.6066188, 15.6670838 47.6065892, 15.6670428 47.6065644, 15.6668641 47.6064563, 15.6660231 47.6057271, 15.6659239 47.6056904, 15.6657871 47.6056854)",,,,
"[416479924, 562884222]",,residential,30,,False,True,40.50000000000001,"LINESTRING (15.6680225 47.6068493, 15.6680311 47.6068819, 15.6680389 47.6069208, 15.6680976 47.6071383, 15.6681167 47.6072079)",,,,
"[562884223, 1167967807]",,residential,30,,False,True,40.228,"LINESTRING (15.6680225 47.6068493, 15.6682072 47.6068998, 15.6684078 47.6069546, 15.6685201 47.6069847)",,,,
291290086,L118,secondary,50,,False,False,43.441,"LINESTRING (15.6767296 47.6070121, 15.6768064 47.6070059, 15.6769222 47.6069966, 15.6771326 47.6069487, 15.6772613 47.6068808)",Frachtenstraße,2,,
291290086,L118,secondary,50,,False,True,99.004,"LINESTRING (15.6767296 47.6070121, 15.6766143 47.6070213, 15.6763924 47.6070391, 15.6762811 47.6070649, 15.676168 47.6071092, 15.6760804 47.6071671, 15.6760488 47.6071989, 15.6760243 47.6072366, 15.6759996 47.6072821, 15.6759877 47.6073341, 15.6759921 47.6075114, 15.6759869 47.6075371, 15.6759728 47.6075628)",Frachtenstraße,2,,
"[1021677064, 1021677067]",,residential,30,,False,False,48.155,"LINESTRING (15.6767296 47.6070121, 15.6766376 47.6067275, 15.6764315 47.6067557)",Untere Berggasse,,,
"[41915976, 162596433, 162596431]",,residential,30,,False,False,113.70100000000001,"LINESTRING (15.6679959 47.602987, 15.6675292 47.6031679, 15.6674603 47.6031666, 15.6671937 47.603097, 15.6671655 47.6030753, 15.6669743 47.6029283, 15.6668799 47.6028557, 15.6668244 47.6027636)","['Grazer Straße', 'Bleckmanngasse']",,yes,
41915976,,residential,30,,False,True,61.455,"LINESTRING (15.6679959 47.602987, 15.6682311 47.6028959, 15.6682997 47.6028693, 15.6686387 47.6027662, 15.6687275 47.6027392)",Bleckmanngasse,,,
575289935,,residential,30,,False,False,313.12199999999996,"LINESTRING (15.6679959 47.602987, 15.6687439 47.6038025, 15.6687171 47.6039004, 15.6686941 47.6039846, 15.6688718 47.6043806, 15.6688711 47.604402, 15.6687474 47.6045006, 15.6686849 47.6045892, 15.6686959 47.6046234, 15.6688226 47.6047601, 15.6692918 47.6051809, 15.6695975 47.6053805)",Bleckmanngasse,,,
1042189448,,residential,,,False,False,104.54399999999998,"LINESTRING (15.6679147 47.6079588, 15.6680837 47.6080112, 15.6682366 47.6080926, 15.6683788 47.6081107, 15.6685156 47.6080998, 15.6685585 47.608107, 15.6688106 47.6083512, 15.6688877 47.6085085)",,,,
1084525481,,residential,,,True,False,11.611,"LINESTRING (15.6744504 47.60778, 15.6744843 47.6078376, 15.6744961 47.6078793)",,,,
1160227793,,residential,30,,True,False,29.875999999999998,"LINESTRING (15.6744504 47.60778, 15.674661 47.6077972, 15.6748366 47.6078393)",Kirchengasse,,,
"[281250733, 136893966]",L118,secondary,50,,False,True,244.303,"LINESTRING (15.6744961 47.6078793, 15.6744232 47.6078881, 15.6741877 47.6079163, 15.673678 47.6079355, 15.6732027 47.6079335, 15.6727645 47.6079146, 15.6722042 47.6078588, 15.6716921 47.607777, 15.6713935 47.6077018, 15.6712912 47.607676)",Frachtenstraße,,,
1160227792,L118,secondary,50,,False,False,25.911,"LINESTRING (15.6744961 47.6078793, 15.6746854 47.6078566, 15.6748366 47.6078393)",Frachtenstraße,2,,
416465370,B23,primary,50,,False,False,9.567,"LINESTRING (15.6709627 47.6080081, 15.6709984 47.6079255)",Mariazeller Straße,,,
416465370,B23,primary,50,,False,True,22.88,"LINESTRING (15.6709627 47.6080081, 15.6708666 47.6082034)",Mariazeller Straße,,,
1084525482,,residential,,,False,False,129.358,"LINESTRING (15.6709627 47.6080081, 15.6711823 47.6080595, 15.6716248 47.6081542, 15.6717303 47.6081818, 15.671815 47.6082071, 15.6718546 47.6082252, 15.6718724 47.608242, 15.6718871 47.6082625, 15.6718947 47.6082943, 15.6718979 47.6083317, 15.6719006 47.6087412)",Dammgasse,,,
1084525482,,residential,,,False,True,129.358,"LINESTRING (15.6719006 47.6087412, 15.6718979 47.6083317, 15.6718947 47.6082943, 15.6718871 47.6082625, 15.6718724 47.608242, 15.6718546 47.6082252, 15.671815 47.6082071, 15.6717303 47.6081818, 15.6716248 47.6081542, 15.6711823 47.6080595, 15.6709627 47.6080081)",Dammgasse,,,
"[41915976, 162596433, 162596431]",,residential,30,,False,True,113.70100000000001,"LINESTRING (15.6668244 47.6027636, 15.6668799 47.6028557, 15.6669743 47.6029283, 15.6671655 47.6030753, 15.6671937 47.603097, 15.6674603 47.6031666, 15.6675292 47.6031679, 15.6679959 47.602987)","['Grazer Straße', 'Bleckmanngasse']",,yes,
