osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction
27548781,L15,Großinzersdorfer Straße,secondary,50,False,False,61.362,"LINESTRING (16.7675762 48.5429372, 16.7675152 48.5428765, 16.7674809 48.5428363, 16.7674492 48.5427677, 16.7674408 48.542698, 16.7674412 48.5425611, 16.767441 48.5424069)",,,
27548800,B40,Dürnkruter Straße,primary,50,False,True,18.729,"LINESTRING (16.7675762 48.5429372, 16.7676533 48.5428828, 16.7677015 48.5428448, 16.7677411 48.5428092)",,,
301679534,B40,Dürnkruter Straße,primary,50,False,False,34.239000000000004,"LINESTRING (16.7675762 48.5429372, 16.7675075 48.5429789, 16.7674552 48.5430063, 16.7673775 48.543039, 16.767295 48.5430605, 16.7671748 48.5430819)",,,
27548781,L15,Großinzersdorfer Straße,secondary,50,False,True,61.361999999999995,"LINESTRING (16.767441 48.5424069, 16.7674412 48.5425611, 16.7674408 48.542698, 16.7674492 48.5427677, 16.7674809 48.5428363, 16.7675152 48.5428765, 16.7675762 48.5429372)",,,
30838086,,Neustiftgasse,residential,,False,False,16.307000000000002,"LINESTRING (16.767441 48.5424069, 16.7675145 48.5424017, 16.7676612 48.542391)",,,
302972002,L15,Großinzersdorfer Straße,secondary,50,False,True,90.52600000000001,"LINESTRING (16.767441 48.5424069, 16.7673906 48.5419505, 16.7673491 48.5418438, 16.7673075 48.541767, 16.7672344 48.5416893, 16.7671666 48.5416315)",2,,
89610782,,Johann-Kudlich-Gasse,residential,,False,True,66.984,"LINESTRING (16.7671666 48.5416315, 16.7674169 48.5413318, 16.7675775 48.5410946)",,,
302972002,L15,Großinzersdorfer Straße,secondary,50,False,False,90.526,"LINESTRING (16.7671666 48.5416315, 16.7672344 48.5416893, 16.7673075 48.541767, 16.7673491 48.5418438, 16.7673906 48.5419505, 16.767441 48.5424069)",2,,
302972002,L15,Großinzersdorfer Straße,secondary,50,False,True,155.594,"LINESTRING (16.7671666 48.5416315, 16.7669339 48.5414485, 16.7667269 48.5413135, 16.7666434 48.5412644, 16.7661431 48.5410531, 16.7659783 48.5409723, 16.765805 48.540879, 16.7655689 48.5407282)",2,,
30210996,,Johann-Steineck-Gasse,living_street,,False,True,277.6089999999999,"LINESTRING (16.7655689 48.5407282, 16.7652936 48.5409081, 16.765241 48.5409367, 16.765191 48.5409549, 16.7645655 48.5411327, 16.7645181 48.5411418, 16.764439 48.541143, 16.763831 48.5411088, 16.7636613 48.5410884, 16.7634896 48.5410606, 16.7633979 48.5410376, 16.7632978 48.5410041, 16.7631756 48.5409518, 16.7630302 48.5408808, 16.7629543 48.5408402, 16.7628795 48.5407927, 16.7626751 48.5406337, 16.7626233 48.5405867, 16.7625705 48.5405195, 16.7624942 48.5404, 16.7624831 48.5403752)",,,
302972002,L15,Großinzersdorfer Straße,secondary,50,False,False,155.594,"LINESTRING (16.7655689 48.5407282, 16.765805 48.540879, 16.7659783 48.5409723, 16.7661431 48.5410531, 16.7666434 48.5412644, 16.7667269 48.5413135, 16.7669339 48.5414485, 16.7671666 48.5416315)",2,,
30210997,L3042,Stadtgrabengasse,tertiary,50,False,True,13.521,"LINESTRING (16.7678302 48.5448403, 16.7678136 48.5449614)",,,
150397123,L16,Bahnstraße,secondary,50,False,True,21.115000000000002,"LINESTRING (16.7678302 48.5448403, 16.7676804 48.5447923, 16.7675804 48.5447479)",,,
910115865,L16,Bahnstraße,secondary,50,False,True,56.637,"LINESTRING (16.7678302 48.5448403, 16.7682878 48.5449876, 16.7685162 48.5450706)",2,,
30211343,,Holbeingasse,residential,,False,False,118.61000000000001,"LINESTRING (16.7608168 48.5452354, 16.7614472 48.5452313, 16.761506 48.5452313, 16.7621025 48.5452281, 16.7624238 48.5452625)",,,
42582187,L16,Hauptstraße,secondary,50,True,False,27.009,"LINESTRING (16.7608168 48.5452354, 16.7607515 48.5451049, 16.7607198 48.5450596, 16.760703 48.5450404, 16.7606777 48.5450116)",,,
24277257,,Naglergasse,residential,,False,False,27.297,"LINESTRING (16.7610468 48.5454971, 16.7610566 48.5457425)",,,
42582187,L16,Hauptstraße,secondary,50,True,False,34.888000000000005,"LINESTRING (16.7610468 48.5454971, 16.760992 48.5454751, 16.7609485 48.5454486, 16.7609076 48.5454112, 16.7608766 48.5453638, 16.7608168 48.5452354)",,,
27548800,B40,Dürnkruter Straße,primary,50,False,False,18.729,"LINESTRING (16.7677411 48.5428092, 16.7677015 48.5428448, 16.7676533 48.5428828, 16.7675762 48.5429372)",,,
"[286455945, 286505542]",,Auf der Schießstätte,residential,,False,False,93.33800000000001,"LINESTRING (16.7677411 48.5428092, 16.7678971 48.5428705, 16.7680366 48.5428847, 16.7682211 48.5428766, 16.7683465 48.5429066, 16.7687924 48.5430134, 16.7688863 48.5430933)",,,
"[4870411, 301679538, 42581283]",L15,Schweinbergerstraße,secondary,50,False,True,82.149,"LINESTRING (16.7670398 48.5432491, 16.767072 48.5433261, 16.7670856 48.5433635, 16.7671065 48.5434464, 16.7671155 48.5434987, 16.7671165 48.5435228, 16.7671133 48.5436538, 16.7671255 48.5439823)",2,yes,
875424405,B40,,primary,,True,False,21.254,"LINESTRING (16.7670398 48.5432491, 16.7669634 48.5432547, 16.7668775 48.5432483, 16.7668358 48.5432404, 16.7667986 48.5432268, 16.7667692 48.5432093)",,,roundabout
301679534,B40,Dürnkruter Straße,primary,50,False,True,34.239,"LINESTRING (16.7671748 48.5430819, 16.767295 48.5430605, 16.7673775 48.543039, 16.7674552 48.5430063, 16.7675075 48.5429789, 16.7675762 48.5429372)",,,
