osmid,name,highway,oneway,reversed,length,tunnel,access,geometry,ref,maxspeed,bridge
"[127296485, 148666821, 127296486, 148666823, 697800907]",Friedhofgasse,unclassified,False,True,128.597,,,"LINESTRING (15.452693 47.5076204, 15.4523735 47.5074926, 15.4522476 47.5074423, 15.4518419 47.5073349, 15.4517119 47.5073018, 15.4516511 47.5072865, 15.4515886 47.5072705, 15.4514746 47.5072397, 15.4512448 47.5071801, 15.4511335 47.5071513)",,30,yes
702275985,Langenfeldgasse,unclassified,False,True,155.71200000000002,,,"LINESTRING (15.4553037 47.5089738, 15.4550164 47.5088608, 15.4548232 47.5087847, 15.454741 47.5087563, 15.454618 47.5087133, 15.4544157 47.5086491, 15.4541632 47.5085974, 15.4540258 47.5085652, 15.453922 47.5085409, 15.4537352 47.5084108, 15.4536622 47.5083142, 15.4536347 47.508239)",,30,
100488533,August-Musger-Gasse,residential,False,False,92.917,,,"LINESTRING (15.4495475 47.5079158, 15.4493733 47.5078862, 15.4491257 47.5078761, 15.4489749 47.5078494, 15.4483612 47.5076977)",,,
"[148666865, 281337523, 281308835]",Wiener Straße,secondary,False,False,117.64699999999999,,,"LINESTRING (15.4495475 47.5079158, 15.4494769 47.5080334, 15.4494666 47.5080633, 15.4494341 47.508224, 15.4494211 47.508305, 15.4494119 47.5084317, 15.4494073 47.5085165, 15.4494045 47.5086232, 15.4494199 47.5087599, 15.4494464 47.508816, 15.4494767 47.5088802, 15.4495105 47.5089516)",L118,50,
284803722,Hauptstraße,secondary,False,True,82.963,,,"LINESTRING (15.4495475 47.5079158, 15.4496272 47.5078191, 15.4497952 47.507698, 15.4499056 47.50758, 15.4499508 47.507483, 15.4499878 47.5072562)",L118,50,
"[148666865, 281308835, 281337523]",Wiener Straße,secondary,False,True,117.647,,,"LINESTRING (15.4495105 47.5089516, 15.4494767 47.5088802, 15.4494464 47.508816, 15.4494199 47.5087599, 15.4494045 47.5086232, 15.4494073 47.5085165, 15.4494119 47.5084317, 15.4494211 47.508305, 15.4494341 47.508224, 15.4494666 47.5080633, 15.4494769 47.5080334, 15.4495475 47.5079158)",L118,50,
100488533,August-Musger-Gasse,residential,False,True,92.917,,,"LINESTRING (15.4483612 47.5076977, 15.4489749 47.5078494, 15.4491257 47.5078761, 15.4493733 47.5078862, 15.4495475 47.5079158)",,,
"[1150768544, 784559777, 1150768545]",Badgasse,residential,False,False,45.300000000000004,,,"LINESTRING (15.4483612 47.5076977, 15.4482753 47.5076037, 15.4481949 47.5075238, 15.4480635 47.5073879, 15.4480314 47.5073567)",,,yes
127296487,Friedhofgasse,unclassified,False,True,99.87,,,"LINESTRING (15.4536347 47.508239, 15.4536092 47.5081803, 15.4535077 47.508089, 15.4534319 47.5080454, 15.4531312 47.5078725, 15.4528028 47.5076835, 15.452693 47.5076204)",,30,
127609141,Friedhofgasse,residential,False,False,158.475,,,"LINESTRING (15.4536347 47.508239, 15.4537049 47.5082027, 15.4539505 47.5080759, 15.4543392 47.5078435, 15.4546151 47.5076786, 15.4552428 47.5073171)",,,
127609141,Friedhofgasse,residential,False,True,112.517,,,"LINESTRING (15.4536347 47.508239, 15.4530457 47.50857, 15.4528797 47.5086888, 15.4528334 47.508722, 15.452517 47.5089111)",,,
702275985,Langenfeldgasse,unclassified,False,False,155.712,,,"LINESTRING (15.4536347 47.508239, 15.4536622 47.5083142, 15.4537352 47.5084108, 15.453922 47.5085409, 15.4540258 47.5085652, 15.4541632 47.5085974, 15.4544157 47.5086491, 15.454618 47.5087133, 15.454741 47.5087563, 15.4548232 47.5087847, 15.4550164 47.5088608, 15.4553037 47.5089738)",,30,
127609141,Friedhofgasse,residential,False,True,158.47499999999997,,,"LINESTRING (15.4552428 47.5073171, 15.4546151 47.5076786, 15.4543392 47.5078435, 15.4539505 47.5080759, 15.4537049 47.5082027, 15.4536347 47.508239)",,,
"[697800905, 148666862]",Teichgasse,living_street,False,True,151.132,,,"LINESTRING (15.4527168 47.5054933, 15.4527978 47.5055907, 15.4533063 47.5062021, 15.4538374 47.5066139)",,,
697800906,Teichgasse,residential,False,True,141.119,,,"LINESTRING (15.4538374 47.5066139, 15.452693 47.5076204)",,,
"[697800905, 148666862]",Teichgasse,living_street,False,False,151.132,,,"LINESTRING (15.4538374 47.5066139, 15.4533063 47.5062021, 15.4527978 47.5055907, 15.4527168 47.5054933)",,,
148666863,Teichgasse,residential,False,False,98.205,,,"LINESTRING (15.4538374 47.5066139, 15.4539558 47.5065852, 15.4540908 47.5065678, 15.4541921 47.506554, 15.4542572 47.5065544, 15.4543302 47.5065741, 15.4547937 47.5070122)",,,
148666863,Teichgasse,residential,False,True,98.205,,,"LINESTRING (15.4547937 47.5070122, 15.4543302 47.5065741, 15.4542572 47.5065544, 15.4541921 47.506554, 15.4540908 47.5065678, 15.4539558 47.5065852, 15.4538374 47.5066139)",,,
157920799,Hammerbachgasse,residential,False,True,105.65999999999998,,,"LINESTRING (15.4443442 47.5004748, 15.4445161 47.5005517, 15.4446879 47.500691, 15.4448452 47.5008306, 15.4450386 47.5010071, 15.4451706 47.501069, 15.445246 47.5011012, 15.4453327 47.5011311)",,,
157920803,Schulgasse,residential,False,True,197.02599999999998,,,"LINESTRING (15.4443442 47.5004748, 15.444334 47.5005107, 15.4442408 47.5008402, 15.4441655 47.5011883, 15.4441199 47.5013971, 15.4440627 47.5016593, 15.4440492 47.5017267, 15.4439762 47.5020896, 15.4439459 47.5022258)",,30,
32361959,Bahnhofstraße,tertiary,False,True,109.11499999999998,,,"LINESTRING (15.4453327 47.5011311, 15.4452612 47.5012704, 15.445229 47.5013546, 15.4452158 47.5014322, 15.4452337 47.5016713, 15.4452525 47.5018144, 15.4453176 47.5020967)",,30,
157920799,Hammerbachgasse,residential,False,False,105.66,,,"LINESTRING (15.4453327 47.5011311, 15.445246 47.5011012, 15.4451706 47.501069, 15.4450386 47.5010071, 15.4448452 47.5008306, 15.4446879 47.500691, 15.4445161 47.5005517, 15.4443442 47.5004748)",,,
157920803,Schulgasse,residential,False,False,197.02599999999998,,,"LINESTRING (15.4439459 47.5022258, 15.4439762 47.5020896, 15.4440492 47.5017267, 15.4440627 47.5016593, 15.4441199 47.5013971, 15.4441655 47.5011883, 15.4442408 47.5008402, 15.444334 47.5005107, 15.4443442 47.5004748)",,30,
157930179,Ungerfeldgasse,residential,False,False,119.71600000000001,,,"LINESTRING (15.4439459 47.5022258, 15.4442735 47.5022765, 15.4443673 47.5022949, 15.4444398 47.5023091, 15.4449958 47.502479, 15.4454403 47.5025906)",,,
162103327,Kirchplatz,residential,False,True,73.734,,,"LINESTRING (15.4502858 47.5051252, 15.4499696 47.504934, 15.4498496 47.5048384, 15.4498115 47.5048174, 15.4497539 47.5048818, 15.4495946 47.5049754)",,,
148666808,Angerweg,residential,False,True,318.06200000000007,,,"LINESTRING (15.4501535 47.5042703, 15.4500948 47.5042389, 15.4497782 47.5041143, 15.4497171 47.5041059, 15.449493 47.5040749, 15.4493463 47.5040278, 15.4491529 47.5039202, 15.4490266 47.503836, 15.4489501 47.5037851, 15.4486326 47.5036582, 15.4483777 47.5035563, 15.4474756 47.5033711, 15.4469285 47.5032933, 15.4464373 47.5032773, 15.4462939 47.5032929)",,,
162103313,Kirchengasse,residential,False,False,30.686,,,"LINESTRING (15.4501535 47.5042703, 15.4499236 47.5044029, 15.4498405 47.5044476)",,,
284803716,Angerweg,residential,False,False,362.64399999999995,,,"LINESTRING (15.4501535 47.5042703, 15.4501763 47.5042795, 15.4504838 47.504476, 15.4506617 47.5045897, 15.451233 47.5049522, 15.4513522 47.5055559, 15.4513589 47.50559, 15.4514738 47.5060874, 15.4514667 47.5066371, 15.4513235 47.5069473, 15.4511335 47.5071513)",,,
162103327,Kirchplatz,residential,False,False,73.734,,,"LINESTRING (15.4495946 47.5049754, 15.4497539 47.5048818, 15.4498115 47.5048174, 15.4498496 47.5048384, 15.4499696 47.504934, 15.4502858 47.5051252)",,,
252100439,Kirchengasse,residential,True,False,63.943999999999996,,,"LINESTRING (15.4495946 47.5049754, 15.4496126 47.5048824, 15.4496017 47.5048015, 15.4495936 47.5047581, 15.449599 47.50472, 15.4496446 47.504662, 15.4497842 47.5045219, 15.4498405 47.5044476)",,,
162103313,Kirchengasse,residential,False,True,30.686,,,"LINESTRING (15.4498405 47.5044476, 15.4499236 47.5044029, 15.4501535 47.5042703)",,,
252100439,Kirchengasse,residential,True,False,63.977000000000004,,,"LINESTRING (15.4489748 47.5053693, 15.4490992 47.5052937, 15.4494677 47.5050697, 15.4495946 47.5049754)",,,
"[281308809, 281308810, 148666826]",Hauptstraße,secondary,False,True,281.25,,,"LINESTRING (15.4489748 47.5053693, 15.4485872 47.505093, 15.4485619 47.5050754, 15.4477702 47.5044933, 15.4474303 47.5042731, 15.4472247 47.5041537, 15.4470113 47.5040518, 15.4465781 47.5038747, 15.4463074 47.5037714, 15.4461905 47.5037041)",L118,50,
284803723,Hauptstraße,secondary,False,False,38.726,,,"LINESTRING (15.4489748 47.5053693, 15.4492435 47.5055828, 15.4493046 47.5056369)",L118,50,
127609141,Friedhofgasse,residential,False,False,112.517,,,"LINESTRING (15.452517 47.5089111, 15.4528334 47.508722, 15.4528797 47.5086888, 15.4530457 47.50857, 15.4536347 47.508239)",,,
"[1150768544, 1150768545, 784559777]",Badgasse,residential,False,True,45.300000000000004,,,"LINESTRING (15.4480314 47.5073567, 15.4480635 47.5073879, 15.4481949 47.5075238, 15.4482753 47.5076037, 15.4483612 47.5076977)",,,yes
"[888877062, 888877063, 682913000, 1150768555, 1150768556, 148666815]",Schlossallee,residential,False,True,271.10799999999995,building_passage,residents,"LINESTRING (15.4480314 47.5073567, 15.4481345 47.5073761, 15.4481522 47.5073772, 15.4482083 47.5073807, 15.4484189 47.5073163, 15.4484537 47.5072855, 15.4484702 47.5072541, 15.4484808 47.507234, 15.4484993 47.5071687, 15.4484859 47.5071306, 15.4484712 47.5070908, 15.4483451 47.5069159, 15.4480936 47.5066487, 15.448044 47.5066179, 15.4480152 47.5065662, 15.4480226 47.506487, 15.44804 47.5064322, 15.4480845 47.5063727, 15.449188 47.5056934, 15.4492057 47.5056828, 15.4493046 47.5056369)",,,
32361961,Schrackgasse,residential,False,True,86.799,,,"LINESTRING (15.4464725 47.5020946, 15.4458934 47.5020849, 15.4458254 47.5020835, 15.4453176 47.5020967)",,,
429296827,Feuerbachgasse,residential,False,True,87.251,,,"LINESTRING (15.449236 47.5069761, 15.4492333 47.5068456, 15.4493969 47.5068148, 15.4493406 47.5066481, 15.4497563 47.5065575, 15.4498575 47.5065308)",,,
