osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction
35575822,B159,Molkereistraße,primary,50,False,False,303.84000000000003,"LINESTRING (13.2174217 47.4099581, 13.2175941 47.4101603, 13.2177132 47.4103328, 13.2180662 47.4110534, 13.2184484 47.4121659, 13.218588 47.4125621)",,,
35575832,B159,Gasteiner Straße,primary,50,True,False,22.826,"LINESTRING (13.2174217 47.4099581, 13.2173143 47.4098701, 13.2172455 47.4098308, 13.2172109 47.4098117)",,,
10324273,,Gasteiner Straße,residential,30,False,False,117.87100000000001,"LINESTRING (13.2169273 47.4100171, 13.2168684 47.4103234, 13.216835 47.4104971, 13.2167862 47.4106889, 13.2167177 47.4109047, 13.2166946 47.4109721, 13.21669 47.4109922, 13.216674 47.4110625)",,,
35575823,,Gasteiner Straße,residential,50,True,False,32.047999999999995,"LINESTRING (13.2169273 47.4100171, 13.2169562 47.4098269, 13.2169813 47.4097776, 13.217005 47.4097357)",,,
10324273,,Gasteiner Straße,residential,30,False,False,14.967,"LINESTRING (13.2164718 47.4121375, 13.2164827 47.4122719)",,,
10324273,,Gasteiner Straße,residential,30,False,True,120.512,"LINESTRING (13.2164718 47.4121375, 13.2165211 47.4118182, 13.2165568 47.4116452, 13.216674 47.4110625)",,,
10324274,,,residential,30,False,False,73.02000000000001,"LINESTRING (13.2164718 47.4121375, 13.2160983 47.4121148, 13.2159913 47.4121013, 13.215513 47.4120409)",,,
10324274,,,residential,30,False,False,190.259,"LINESTRING (13.215513 47.4120409, 13.2153043 47.4121559, 13.21525 47.4122731, 13.215258 47.4124154, 13.2152784 47.4126989, 13.2153578 47.4129364, 13.2154843 47.4132204, 13.2155235 47.4133426, 13.2155146 47.4134537, 13.2154286 47.4136486)",,,
10324274,,,residential,30,False,True,73.02,"LINESTRING (13.215513 47.4120409, 13.2159913 47.4121013, 13.2160983 47.4121148, 13.2164718 47.4121375)",,,
32958739,,Mühlbacher Straße,residential,30,False,False,136.08,"LINESTRING (13.215513 47.4120409, 13.2153852 47.4119404, 13.2152383 47.4118249, 13.2149639 47.4115785, 13.2143465 47.4111066)",,,
10324274,,,residential,30,False,True,190.25900000000001,"LINESTRING (13.2154286 47.4136486, 13.2155146 47.4134537, 13.2155235 47.4133426, 13.2154843 47.4132204, 13.2153578 47.4129364, 13.2152784 47.4126989, 13.215258 47.4124154, 13.21525 47.4122731, 13.2153043 47.4121559, 13.215513 47.4120409)",,,
30513646,,Grasslau,residential,30,False,False,10.82,"LINESTRING (13.2208451 47.4109479, 13.220963 47.4108922)",,,
"[30513660, 183571805]",,Grasslau,residential,"['30', '50']",False,False,437.44999999999993,"LINESTRING (13.2208451 47.4109479, 13.2206985 47.4107892, 13.2205505 47.4106504, 13.2203074 47.4104353, 13.2200792 47.4102304, 13.2198904 47.4100162, 13.2198532 47.4099585, 13.2197737 47.4098352, 13.2196609 47.4096018, 13.2196229 47.4095048, 13.2195828 47.4093588, 13.2195638 47.4091824, 13.2195792 47.4089645, 13.2196113 47.4087862, 13.2196519 47.4086358, 13.2197078 47.4084949, 13.2197907 47.4083524, 13.2199332 47.4081603, 13.2200838 47.4079919, 13.2201396 47.4079241, 13.2202754 47.4077734, 13.2204153 47.4076144, 13.2204968 47.4075216, 13.2205878 47.4074738, 13.2206372 47.4074458)",,,
30513660,,Grasslau,residential,30,False,True,127.08299999999998,"LINESTRING (13.2208451 47.4109479, 13.2210204 47.4111375, 13.2211575 47.411302, 13.2212662 47.4114748, 13.2213449 47.4116301, 13.2213857 47.4117716, 13.2214373 47.4120032)",,,
30513648,,Grasslau,residential,30,False,True,97.394,"LINESTRING (13.2214373 47.4120032, 13.2215486 47.4119795, 13.2215935 47.4119086, 13.2216327 47.4118061, 13.2216548 47.4116552, 13.2216549 47.4114038, 13.221634 47.4111934)",,,
30513660,,Grasslau,residential,30,False,False,127.083,"LINESTRING (13.2214373 47.4120032, 13.2213857 47.4117716, 13.2213449 47.4116301, 13.2212662 47.4114748, 13.2211575 47.411302, 13.2210204 47.4111375, 13.2208451 47.4109479)",,,
35575822,B159,Molkereistraße,primary,50,False,True,81.077,"LINESTRING (13.2187807 47.4132791, 13.2187649 47.4132034, 13.2187209 47.4129927, 13.2186544 47.4127777, 13.2186478 47.4127562, 13.218588 47.4125621)",,,
"[27787193, 539038349, 539038342]",B164,Hochkönig Straße,primary,60,False,"[False, True]",308.42400000000004,"LINESTRING (13.2231564 47.4053001, 13.2225399 47.405223, 13.2195873 47.4048617, 13.2191245 47.4048032)",yes,2,
61430637,B164,,primary,60,True,False,45.418,"LINESTRING (13.2231564 47.4053001, 13.223551 47.4053283, 13.223638 47.40534, 13.2237551 47.4053499)",,2,
27787365,,,primary_link,,False,False,55.55000000000001,"LINESTRING (13.2189677 47.4050275, 13.2188199 47.4050367, 13.2187225 47.4050484, 13.2185596 47.4050626, 13.218424 47.4050724, 13.2183462 47.4050763, 13.2182726 47.4050767, 13.2182348 47.4050716)",,,
"[539038362, 658154757]",,,primary_link,,True,False,37.786,"LINESTRING (13.2189677 47.4050275, 13.2190779 47.4050143, 13.2191676 47.4050192, 13.2192537 47.4050307, 13.2192603 47.4050322, 13.2193761 47.4050619, 13.2194536 47.4050792)",,,
27787365,,,primary_link,,False,True,55.550000000000004,"LINESTRING (13.2182348 47.4050716, 13.2182726 47.4050767, 13.2183462 47.4050763, 13.218424 47.4050724, 13.2185596 47.4050626, 13.2187225 47.4050484, 13.2188199 47.4050367, 13.2189677 47.4050275)",,,
539038350,,,primary_link,,True,False,43.335,"LINESTRING (13.2182348 47.4050716, 13.2181603 47.4050565, 13.2180894 47.4050344, 13.2180506 47.4050073, 13.2180324 47.404977, 13.2179815 47.4048293, 13.2179647 47.4047682)",,,
1198062620,B164,,primary,60,True,False,7.3919999999999995,"LINESTRING (13.2240082 47.4053765, 13.2240091 47.4054126, 13.223994 47.4054412)",,2,roundabout
"[184614936, 30514049]",,Bischofshofen,residential,,False,True,313.758,"LINESTRING (13.2182341 47.4069414, 13.2180522 47.4074038, 13.2179692 47.407615, 13.2179241 47.4077296, 13.2178959 47.4080972, 13.2178264 47.408798, 13.2177837 47.4089475, 13.2176939 47.409088, 13.2175349 47.409337, 13.2174525 47.4094898, 13.217416 47.4095574, 13.2173729 47.4096074, 13.2173523 47.4096295, 13.2173058 47.4096547)",,,
10324273,,Gasteiner Straße,residential,30,False,False,120.512,"LINESTRING (13.216674 47.4110625, 13.2165568 47.4116452, 13.2165211 47.4118182, 13.2164718 47.4121375)",,,
10324273,,Gasteiner Straße,residential,30,False,True,117.87100000000001,"LINESTRING (13.216674 47.4110625, 13.21669 47.4109922, 13.2166946 47.4109721, 13.2167177 47.4109047, 13.2167862 47.4106889, 13.216835 47.4104971, 13.2168684 47.4103234, 13.2169273 47.4100171)",,,
30513048,,Lagerplatz,residential,30,False,True,105.084,"LINESTRING (13.216674 47.4110625, 13.2166085 47.4110616, 13.2164362 47.4110593, 13.2162058 47.4110562, 13.2157364 47.4110499, 13.2152778 47.4110438)",,,
10324273,,Gasteiner Straße,residential,30,False,False,68.517,"LINESTRING (13.2165165 47.41269, 13.2165293 47.4128575, 13.2165496 47.4130319, 13.2165559 47.413097, 13.216595 47.4133036)",,,
10324273,,Gasteiner Straße,residential,30,False,True,46.561,"LINESTRING (13.2165165 47.41269, 13.2164998 47.4124841, 13.2164827 47.4122719)",,,
30513587,,Feldgasse,residential,30,False,False,156.616,"LINESTRING (13.2165165 47.41269, 13.2174361 47.4126131, 13.2176303 47.4125969, 13.2185173 47.4125647, 13.218588 47.4125621)",,,
30513587,,Feldgasse,residential,30,False,True,156.616,"LINESTRING (13.218588 47.4125621, 13.2185173 47.4125647, 13.2176303 47.4125969, 13.2174361 47.4126131, 13.2165165 47.41269)",,,
35575822,B159,Molkereistraße,primary,50,False,False,81.077,"LINESTRING (13.218588 47.4125621, 13.2186478 47.4127562, 13.2186544 47.4127777, 13.2187209 47.4129927, 13.2187649 47.4132034, 13.2187807 47.4132791)",,,
35575822,B159,Molkereistraße,primary,50,False,True,303.84000000000003,"LINESTRING (13.218588 47.4125621, 13.2184484 47.4121659, 13.2180662 47.4110534, 13.2177132 47.4103328, 13.2175941 47.4101603, 13.2174217 47.4099581)",,,
27787028,B159,Gasteiner Straße,primary,50,False,False,32.64,"LINESTRING (13.2169108 47.4089073, 13.2169175 47.4090589, 13.2169278 47.4092006)",,2,
27787028,B159,Gasteiner Straße,primary,50,False,True,445.23599999999993,"LINESTRING (13.2169108 47.4089073, 13.2168805 47.4085109, 13.2168785 47.4084846, 13.2168983 47.4081758, 13.2169049 47.4080725, 13.2170034 47.4076279, 13.2173079 47.4069666, 13.2173421 47.4069237, 13.2177101 47.406477, 13.2177491 47.4064451, 13.2178508 47.4063618, 13.2179761 47.4062584, 13.2181924 47.4060846, 13.2183311 47.40598, 13.2184353 47.4059007, 13.2185386 47.4058333, 13.218658 47.4057554, 13.2189906 47.4055385, 13.2191894 47.4054088)",,2,
30513317,,Gasteinerstraße,residential,30,False,False,137.14499999999998,"LINESTRING (13.2169108 47.4089073, 13.2167019 47.4089129, 13.2164936 47.4089006, 13.2164374 47.4088997, 13.2161071 47.4088822, 13.2159313 47.4088706, 13.215458 47.4088392, 13.2150954 47.4088136)",,,
30513317,,Gasteinerstraße,residential,30,False,True,137.145,"LINESTRING (13.2150954 47.4088136, 13.215458 47.4088392, 13.2159313 47.4088706, 13.2161071 47.4088822, 13.2164374 47.4088997, 13.2164936 47.4089006, 13.2167019 47.4089129, 13.2169108 47.4089073)",,,
"[30513528, 724743057, 724743058]",,Luttersbachgasse,residential,30,False,True,264.33399999999995,"LINESTRING (13.2150954 47.4088136, 13.2150618 47.4089686, 13.215059 47.4091443, 13.2150638 47.409458, 13.2150673 47.4094977, 13.2150664 47.4095521, 13.2150639 47.4095793, 13.2149821 47.4098657, 13.2149153 47.4101153, 13.2146984 47.4105368, 13.2145612 47.4107299, 13.2143465 47.4111066)",yes,,
1070340699,,Mühlbacher Straße,residential,30,False,False,209.99800000000002,"LINESTRING (13.2150954 47.4088136, 13.21515 47.4084147, 13.2151552 47.408377, 13.2151707 47.4082777, 13.2152098 47.4081516, 13.2152103 47.4081197, 13.2151961 47.4080822, 13.2151727 47.4080517, 13.215125 47.4080219, 13.2150107 47.4080032, 13.2145592 47.4079934, 13.2144303 47.4079737, 13.2141842 47.4079613, 13.2140414 47.4079541, 13.2135569 47.4078915)",,,
1070340699,,Mühlbacher Straße,residential,30,False,True,209.99800000000002,"LINESTRING (13.2135569 47.4078915, 13.2140414 47.4079541, 13.2141842 47.4079613, 13.2144303 47.4079737, 13.2145592 47.4079934, 13.2150107 47.4080032, 13.215125 47.4080219, 13.2151727 47.4080517, 13.2151961 47.4080822, 13.2152103 47.4081197, 13.2152098 47.4081516, 13.2151707 47.4082777, 13.2151552 47.408377, 13.21515 47.4084147, 13.2150954 47.4088136)",,,
32958739,,Mühlbacher Straße,residential,30,False,True,283.609,"LINESTRING (13.2118372 47.4093668, 13.2118125 47.4096366, 13.2120994 47.4098578, 13.212806 47.4103411, 13.2132257 47.4106115, 13.2135902 47.4107663, 13.2137281 47.4108133, 13.2141147 47.4109449, 13.2143465 47.4111066)",,,
"[30513528, 724743057, 724743058]",,Luttersbachgasse,residential,30,False,False,264.334,"LINESTRING (13.2143465 47.4111066, 13.2145612 47.4107299, 13.2146984 47.4105368, 13.2149153 47.4101153, 13.2149821 47.4098657, 13.2150639 47.4095793, 13.2150664 47.4095521, 13.2150673 47.4094977, 13.2150638 47.409458, 13.215059 47.4091443, 13.2150618 47.4089686, 13.2150954 47.4088136)",yes,,
