osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction,access
45566796,L7,Achenseestraße,secondary,50,False,True,12.733,"LINESTRING (11.7734098 47.3900693, 11.7734447 47.3900638, 11.7734785 47.3900524, 11.7735076 47.3900367, 11.7735416 47.3900046)",,,,
"[407531885, 72571098, 72571099, 1095862684, 1095862687]",L7,"['Auf der Huben', 'Neue Brücke']",secondary,50,False,"[False, True]",109.99799999999998,"LINESTRING (11.7734098 47.3900693, 11.7733674 47.3900698, 11.7733272 47.3900628, 11.7732757 47.3900403, 11.7732196 47.3900002, 11.7731625 47.3899538, 11.7730975 47.3898916, 11.7730771 47.389872, 11.7730269 47.3898399, 11.7729823 47.3898212, 11.7729253 47.3898121, 11.7728733 47.3898153, 11.7728149 47.3898333, 11.772766 47.389864, 11.7727251 47.3899085, 11.7726676 47.3900323, 11.7726034 47.390188, 11.7725679 47.39027)",yes,,,
"[24839322, 1213874061]",,Schießstandstraße,residential,30,False,False,91.282,"LINESTRING (11.7719284 47.388389, 11.7720524 47.3884171, 11.7722684 47.3885357, 11.7725809 47.3887382, 11.7727783 47.3888796, 11.7728358 47.3889208)",,,,
24839322,,Schießstandstraße,residential,30,False,True,127.84099999999998,"LINESTRING (11.7719284 47.388389, 11.7718154 47.3883829, 11.7713209 47.388405, 11.7711753 47.3884169, 11.7709179 47.3884486, 11.7707027 47.3884941, 11.7704503 47.3885519, 11.7702723 47.388595)",,,,
30290397,,Putzsiedlung,residential,30,False,False,215.91599999999997,"LINESTRING (11.7719284 47.388389, 11.771911 47.3883333, 11.7717098 47.388167, 11.7712725 47.3880213, 11.7707103 47.387775, 11.7706456 47.3878417, 11.7704873 47.388151, 11.7702467 47.3885397, 11.7702723 47.388595)",,,,
38075696,L7,Achenseestraße,secondary,50,False,True,78.199,"LINESTRING (11.7739716 47.3886311, 11.7739558 47.3886685, 11.7739201 47.388745, 11.7737199 47.3889909, 11.7736204 47.3891292, 11.7735858 47.3892007, 11.7735663 47.3892738)",,2,,
146611423,,,secondary,50,True,False,23.105,"LINESTRING (11.7739716 47.3886311, 11.7739337 47.3886188, 11.7739041 47.3885986, 11.7738865 47.3885728, 11.7738828 47.3885444, 11.7738934 47.3885169, 11.7739172 47.3884935, 11.7739384 47.3884818, 11.773963 47.3884735)",,,roundabout,
146611423,,,secondary,50,True,False,15.242999999999999,"LINESTRING (11.7741059 47.3885051, 11.7741227 47.38853, 11.7741266 47.3885573, 11.774117 47.3885839, 11.7740952 47.388607, 11.7740633 47.388624)",,,roundabout,
146611423,,,secondary,50,True,False,7.105,"LINESTRING (11.7740633 47.388624, 11.774034 47.3886317, 11.7740027 47.3886342, 11.7739716 47.3886311)",,,roundabout,
30290264,,Wüstenrotergasse,residential,,False,False,154.89,"LINESTRING (11.7757407 47.3932648, 11.7762283 47.3934542, 11.7766106 47.3935984, 11.7768053 47.393694, 11.7770445 47.3938115, 11.7774669 47.3940189)",,,,destination
30290601,,Huberstraße,residential,30,True,False,108.31099999999999,"LINESTRING (11.7757407 47.3932648, 11.7757127 47.3935149, 11.7756906 47.3937492, 11.7756382 47.3939058, 11.7755126 47.3941524, 11.775465 47.3942112)",,,,
30290264,,Wüstenrotergasse,residential,,False,True,154.89000000000001,"LINESTRING (11.7774669 47.3940189, 11.7770445 47.3938115, 11.7768053 47.393694, 11.7766106 47.3935984, 11.7762283 47.3934542, 11.7757407 47.3932648)",,,,destination
"[38075705, 30290779, 30290607]",,Auckenthalerstraße,residential,30,False,True,214.53,"LINESTRING (11.7774669 47.3940189, 11.7772662 47.3942298, 11.7771837 47.3943164, 11.7770882 47.3944172, 11.777053 47.3944439, 11.7770144 47.3944634, 11.7769134 47.3944757, 11.7768574 47.3944788, 11.7767944 47.3944734, 11.7765988 47.3944236, 11.77656 47.3944219, 11.7765173 47.3944209, 11.7764675 47.3944282, 11.7764015 47.3944435, 11.7763267 47.3944723, 11.7762577 47.3945058, 11.7760192 47.3946809, 11.7758941 47.3947988, 11.7758008 47.3949128, 11.7757591 47.3949514, 11.7757078 47.3949918, 11.7755928 47.3950648, 11.7755317 47.3950842, 11.7754244 47.3951046)",,,,
30290398,,Prof.-Tusch-Straße,residential,30,False,False,22.229,"LINESTRING (11.7659704 47.3932147, 11.7656754 47.3932057)",,,,
30290398,,Prof.-Tusch-Straße,residential,30,False,True,132.49499999999998,"LINESTRING (11.7659704 47.3932147, 11.7660485 47.3931439, 11.7660906 47.3931297, 11.766139 47.3931271, 11.7661834 47.3931329, 11.7662649 47.3931581, 11.7663065 47.3931626, 11.7670389 47.3931823, 11.7670944 47.3931469, 11.7671246 47.3930961, 11.7671688 47.3928799, 11.767161 47.3927822)",,,,
30290650,,Dr.-Neuner-Weg,residential,30,False,False,112.089,"LINESTRING (11.7659704 47.3932147, 11.7661169 47.3932476, 11.7672193 47.393439, 11.7674156 47.3934466)",,,,
123394192,,Tratzbergsiedlung,residential,30,False,False,16.95,"LINESTRING (11.767161 47.3927822, 11.7669367 47.3927688)",,,,
30290398,,Prof.-Tusch-Straße,residential,30,False,False,132.495,"LINESTRING (11.767161 47.3927822, 11.7671688 47.3928799, 11.7671246 47.3930961, 11.7670944 47.3931469, 11.7670389 47.3931823, 11.7663065 47.3931626, 11.7662649 47.3931581, 11.7661834 47.3931329, 11.766139 47.3931271, 11.7660906 47.3931297, 11.7660485 47.3931439, 11.7659704 47.3932147)",,,,
30290398,,Prof.-Tusch-Straße,residential,30,False,True,100.25300000000001,"LINESTRING (11.767161 47.3927822, 11.7673997 47.39209, 11.7674352 47.3919808, 11.7674388 47.3919445, 11.7674328 47.3919021)",,,,
474074985,,Am Sportplatz,residential,30,False,False,218.0,"LINESTRING (11.7657801 47.3894874, 11.7658304 47.3894657, 11.7658941 47.3894513, 11.7664527 47.3894486, 11.7668681 47.389454, 11.7671391 47.3894446, 11.7672379 47.3894363, 11.7673887 47.3894049, 11.7685404 47.3890486)",,,,
474074986,,Am Sportplatz,residential,30,False,True,32.861999999999995,"LINESTRING (11.7657801 47.3894874, 11.7657112 47.3894752, 11.765556 47.3894475, 11.7653512 47.3894464)",,,,
30290385,L215,Schalserstraße,secondary,50,True,False,8.243,"LINESTRING (11.7755782 47.3917265, 11.7756774 47.3917579)",,,,
"[30290386, 998892412]",,"['Morgenstätterfeld', 'Schalserseitenweg']",residential,30,False,False,295.471,"LINESTRING (11.7755782 47.3917265, 11.7760986 47.3909886, 11.7763878 47.3905786, 11.7764017 47.3905596, 11.7765843 47.3903109, 11.7766377 47.3902779, 11.7767602 47.3901419, 11.7768299 47.3901112, 11.7768978 47.3901031, 11.7773309 47.3901573, 11.7776434 47.3902669, 11.7778037 47.3900544)",,,,
30290601,,Huberstraße,residential,30,True,False,15.23,"LINESTRING (11.7768398 47.3920443, 11.7768215 47.3921121, 11.7767878 47.3921762)",,,,
37100409,L215,Schalserstraße,secondary,50,False,False,62.967,"LINESTRING (11.7768398 47.3920443, 11.7772023 47.3920108, 11.7772797 47.3920084, 11.7773679 47.3920117, 11.7774602 47.3920219, 11.7776615 47.3920653)",,,,
35064218,,Josef-Mühlbacher-Straße,residential,30,False,False,201.207,"LINESTRING (11.7724863 47.3930289, 11.7724346 47.393213, 11.7723948 47.3933558, 11.7724125 47.3935117, 11.7724522 47.3936098, 11.7724906 47.3936752, 11.7726131 47.3937743, 11.7728059 47.3938652, 11.7729148 47.3939411, 11.7730416 47.3941886, 11.7733381 47.3946381)",,,,
"[1054365962, 30290402]",,Postgasse,"['residential', 'living_street']","['20', '30']",True,False,69.869,"LINESTRING (11.7724863 47.3930289, 11.7726349 47.392878, 11.7727574 47.392742, 11.7727947 47.3926679, 11.7728288 47.3926312, 11.7730002 47.3925124)",,,,
80200549,,Postgasse,residential,30,False,False,97.92599999999999,"LINESTRING (11.7730002 47.3925124, 11.7731319 47.3924036, 11.7732834 47.392224, 11.7733711 47.3920057, 11.773412 47.3917413, 11.7734204 47.3917006)",,,,
35064196,,Postgasse,residential,,True,False,175.247,"LINESTRING (11.7734204 47.3917006, 11.7734431 47.3916031, 11.7735034 47.3914327, 11.7735417 47.391269, 11.7735521 47.3912124, 11.7736226 47.391035, 11.7737075 47.3909026, 11.7737924 47.3907014, 11.7738189 47.3906275, 11.7738479 47.3905469, 11.7739088 47.3903784, 11.7739158 47.3903019, 11.7738218 47.3901852)",,,,
80200549,,Postgasse,residential,30,False,True,97.926,"LINESTRING (11.7734204 47.3917006, 11.773412 47.3917413, 11.7733711 47.3920057, 11.7732834 47.392224, 11.7731319 47.3924036, 11.7730002 47.3925124)",,,,
"[30290385, 316414007]",L215,Schalserstraße,secondary,50,True,False,186.73700000000002,"LINESTRING (11.7734204 47.3917006, 11.7734796 47.3916857, 11.7735399 47.3916586, 11.7735848 47.3916268, 11.7736362 47.3915803, 11.7737186 47.3914528, 11.7737428 47.3914268, 11.7737762 47.3914039, 11.7738275 47.3913858, 11.7738851 47.3913764, 11.7739677 47.3913715, 11.774093 47.3913865, 11.7741114 47.3913897, 11.7742708 47.3914174, 11.7742953 47.3914227, 11.7745096 47.3914692, 11.7745525 47.3914785, 11.7746736 47.3915074, 11.7747863 47.391536, 11.7748162 47.3915433, 11.7753249 47.3916642, 11.775506 47.3917073, 11.7755782 47.3917265)",,,,
80200546,L215,Achenseestraße,secondary,50,False,False,24.533,"LINESTRING (11.7731036 47.3916803, 11.7730857 47.39146)",,,,
"[316414009, 30290403, 316414007]",L215,Schalserstraße,secondary,50,True,False,24.063999999999997,"LINESTRING (11.7731036 47.3916803, 11.7733295 47.3917015, 11.7733801 47.3917048, 11.7734204 47.3917006)",yes,,,
30290479,,Parkweg,residential,30,False,False,116.78200000000001,"LINESTRING (11.7736407 47.3897718, 11.7737633 47.389751, 11.7741309 47.3894793, 11.7742693 47.3894491, 11.7746157 47.3894923, 11.7749879 47.3895535)",,,,
35064201,L7,Achenseestraße,secondary,50,False,True,56.127,"LINESTRING (11.7736407 47.3897718, 11.7736316 47.3896041, 11.7736228 47.3894999, 11.7736149 47.389456, 11.7735991 47.3894138, 11.7735737 47.3893737, 11.7735595 47.3893321, 11.7735663 47.3892738)",,,,
37100408,L7,Achenseestraße,secondary,50,False,False,27.545,"LINESTRING (11.7736407 47.3897718, 11.7736383 47.389845, 11.7736272 47.3898888, 11.7736041 47.3899331, 11.7735416 47.3900046)",,,,
30290479,,Parkweg,residential,30,False,True,116.782,"LINESTRING (11.7749879 47.3895535, 11.7746157 47.3894923, 11.7742693 47.3894491, 11.7741309 47.3894793, 11.7737633 47.389751, 11.7736407 47.3897718)",,,,
30290548,,Kienbergstraße,residential,30,False,True,52.632999999999996,"LINESTRING (11.7689985 47.3909591, 11.7687778 47.3909495, 11.7683031 47.3909876)",,,,
30290549,,Kienbergstraße,residential,30,False,False,81.774,"LINESTRING (11.7689985 47.3909591, 11.7690883 47.3904676, 11.7691358 47.3902296)",,,,
30290549,,Kienbergstraße,residential,30,False,True,71.068,"LINESTRING (11.7689985 47.3909591, 11.7689632 47.3913252, 11.7688994 47.391594)",,,,
30290549,,Kienbergstraße,residential,30,False,True,81.774,"LINESTRING (11.7691358 47.3902296, 11.7690883 47.3904676, 11.7689985 47.3909591)",,,,
30290563,,Josef-Sattler-Straße,residential,30,True,False,121.08900000000001,"LINESTRING (11.7743553 47.3925676, 11.7745361 47.3922751, 11.7746464 47.3920916, 11.7746857 47.392054, 11.77474 47.3920242, 11.7747916 47.3920079, 11.7748495 47.3920011, 11.7749118 47.3920061, 11.7753435 47.3921295, 11.775406 47.3921273)",,,,
69884946,,Josef-Sattler-Straße,residential,30,False,True,56.331,"LINESTRING (11.7743553 47.3925676, 11.774242 47.3925889, 11.773658 47.3924276)",,,,
69884928,,Schalserstraße,residential,30,False,False,46.35,"LINESTRING (11.775406 47.3921273, 11.7754463 47.3921078, 11.7756527 47.3917927, 11.7756774 47.3917579)",,,,
80201276,,Josef-Sattler-Straße,residential,30,False,False,79.582,"LINESTRING (11.775406 47.3921273, 11.7753978 47.392201, 11.77502 47.3927019, 11.7749667 47.3927726)",,,,
30290601,,Huberstraße,residential,30,True,False,20.214,"LINESTRING (11.7757878 47.3930861, 11.7757621 47.3931561, 11.7757407 47.3932648)",,,,
84458566,,Josef-Sattler-Straße,residential,30,True,False,71.024,"LINESTRING (11.7757878 47.3930861, 11.7757022 47.3930541, 11.7755256 47.3929739, 11.7751324 47.3928324, 11.7749667 47.3927726)",,,,
35064218,,Josef-Mühlbacher-Straße,residential,30,False,True,201.20699999999997,"LINESTRING (11.7733381 47.3946381, 11.7730416 47.3941886, 11.7729148 47.3939411, 11.7728059 47.3938652, 11.7726131 47.3937743, 11.7724906 47.3936752, 11.7724522 47.3936098, 11.7724125 47.3935117, 11.7723948 47.3933558, 11.7724346 47.393213, 11.7724863 47.3930289)",,,,
46651786,,An der Feldschmiede,residential,30,False,False,102.539,"LINESTRING (11.7733381 47.3946381, 11.7737034 47.3948178, 11.7738965 47.3949127, 11.7744404 47.3951799)",,,,
38075695,,Huberstraße,residential,30,True,False,59.232,"LINESTRING (11.7754244 47.3951046, 11.7754036 47.3951475, 11.7752645 47.395301, 11.774975 47.3955379)",,,,
"[38075705, 30290779, 30290607]",,Auckenthalerstraße,residential,30,False,False,214.53000000000003,"LINESTRING (11.7754244 47.3951046, 11.7755317 47.3950842, 11.7755928 47.3950648, 11.7757078 47.3949918, 11.7757591 47.3949514, 11.7758008 47.3949128, 11.7758941 47.3947988, 11.7760192 47.3946809, 11.7762577 47.3945058, 11.7763267 47.3944723, 11.7764015 47.3944435, 11.7764675 47.3944282, 11.7765173 47.3944209, 11.77656 47.3944219, 11.7765988 47.3944236, 11.7767944 47.3944734, 11.7768574 47.3944788, 11.7769134 47.3944757, 11.7770144 47.3944634, 11.777053 47.3944439, 11.7770882 47.3944172, 11.7771837 47.3943164, 11.7772662 47.3942298, 11.7774669 47.3940189)",,,,
30290601,,Huberstraße,residential,30,True,False,106.13700000000001,"LINESTRING (11.775465 47.3942112, 11.7753256 47.3944131, 11.775286 47.3945121, 11.7752626 47.3945708, 11.7752466 47.3946306, 11.7752396 47.3946841, 11.7752392 47.394735, 11.7752543 47.3947957, 11.7752615 47.3948203, 11.7752884 47.3948668, 11.7754004 47.3949703, 11.7754246 47.3950141, 11.7754331 47.3950631, 11.7754244 47.3951046)",,,,
37707598,,Feldgasse,residential,30,False,True,227.623,"LINESTRING (11.775465 47.3942112, 11.7751216 47.3941257, 11.7750617 47.3941108, 11.7747911 47.3940328, 11.7743927 47.3939165, 11.7740421 47.3938084, 11.7737235 47.393709, 11.7734336 47.3936186, 11.7731645 47.3935504, 11.7729625 47.3935493, 11.7728846 47.3935424, 11.7726661 47.3934703)",,,,
30290650,,Dr.-Neuner-Weg,residential,30,False,True,410.38700000000006,"LINESTRING (11.7710423 47.3959823, 11.7709319 47.3959598, 11.7708155 47.3959001, 11.7704646 47.3954596, 11.7701183 47.3951097, 11.7696187 47.3945924, 11.7694935 47.3944867, 11.7689658 47.3941333, 11.7685507 47.3938023, 11.7681122 47.3935099, 11.7680386 47.3934758, 11.7679474 47.3934564, 11.7678796 47.3934534, 11.7674156 47.3934466)",,,,
38075699,L7,Achenseestraße,secondary,50,False,False,65.70400000000001,"LINESTRING (11.7710423 47.3959823, 11.7710268 47.3958337, 11.7710171 47.3957403, 11.7710091 47.3956496, 11.7710036 47.3953922)",,,,
"[30290730, 181412895]",,Zistererbichl,residential,30,False,False,239.058,"LINESTRING (11.7684059 47.3930965, 11.7688888 47.3934682, 11.7692771 47.3937881, 11.7698773 47.394241, 11.7699265 47.3942573, 11.7699698 47.3942619, 11.7700384 47.3942253, 11.7704137 47.3937871)",,,,
30290731,,Bräufeldweg,residential,30,False,False,220.75300000000001,"LINESTRING (11.7704137 47.3937871, 11.7702603 47.3937124, 11.7702432 47.3937015, 11.7702172 47.3936749, 11.7702004 47.39365, 11.7701896 47.3936136, 11.7701908 47.3935676, 11.7702409 47.3931565, 11.770302 47.3928505, 11.7703219 47.3927324, 11.7703382 47.392342, 11.7703556 47.3921741, 11.7703713 47.3919216, 11.7703722 47.3918743)",,,,
30290731,,Bräufeldweg,residential,30,False,True,81.731,"LINESTRING (11.7704137 47.3937871, 11.7705381 47.3938398, 11.7705554 47.3938471, 11.7708518 47.39396, 11.7708899 47.3939741, 11.7710404 47.3940298, 11.7711345 47.3940565, 11.7713835 47.3941107)",,,,
"[30290730, 181412895]",,Zistererbichl,residential,30,False,True,239.058,"LINESTRING (11.7704137 47.3937871, 11.7700384 47.3942253, 11.7699698 47.3942619, 11.7699265 47.3942573, 11.7698773 47.394241, 11.7692771 47.3937881, 11.7688888 47.3934682, 11.7684059 47.3930965)",,,,
38075699,L7,Achenseestraße,secondary,50,False,True,65.70400000000001,"LINESTRING (11.7710036 47.3953922, 11.7710091 47.3956496, 11.7710171 47.3957403, 11.7710268 47.3958337, 11.7710423 47.3959823)",,,,
195832198,L7,Achenseestraße,secondary,50,False,False,146.23999999999998,"LINESTRING (11.7710036 47.3953922, 11.7710105 47.3951951, 11.7710477 47.3949935, 11.7710729 47.3948921, 11.7711157 47.3947433, 11.7711587 47.3946456, 11.7712678 47.3944631, 11.7712958 47.3944089, 11.7713151 47.3943597, 11.7713726 47.3941514, 11.7713835 47.3941107)",,,,
"[84689617, 30290778]",,Auf der Huben,residential,30,False,False,157.36,"LINESTRING (11.7705536 47.389892, 11.7717657 47.3901127, 11.7718937 47.3901379, 11.772487 47.3902545, 11.7725679 47.39027)",,,,destination
"[407531885, 72571098, 72571099, 1095862684, 1095862687]",L7,"['Auf der Huben', 'Neue Brücke']",secondary,50,False,"[False, True]",109.99800000000002,"LINESTRING (11.7725679 47.39027, 11.7726034 47.390188, 11.7726676 47.3900323, 11.7727251 47.3899085, 11.772766 47.389864, 11.7728149 47.3898333, 11.7728733 47.3898153, 11.7729253 47.3898121, 11.7729823 47.3898212, 11.7730269 47.3898399, 11.7730771 47.389872, 11.7730975 47.3898916, 11.7731625 47.3899538, 11.7732196 47.3900002, 11.7732757 47.3900403, 11.7733272 47.3900628, 11.7733674 47.3900698, 11.7734098 47.3900693)",yes,,,
72571099,L7,Auf der Huben,secondary,50,False,True,92.755,"LINESTRING (11.7725679 47.39027, 11.7725416 47.3903285, 11.7724177 47.3905633, 11.7723178 47.3907482, 11.7722889 47.3908162, 11.7722747 47.3908503, 11.7722209 47.39098, 11.772195 47.3910185, 11.7721622 47.391056)",,,,
"[84689617, 30290778]",,Auf der Huben,residential,30,False,True,157.36,"LINESTRING (11.7725679 47.39027, 11.772487 47.3902545, 11.7718937 47.3901379, 11.7717657 47.3901127, 11.7705536 47.389892)",,,,destination
35064202,,Schießstandstraße,residential,30,False,False,98.56,"LINESTRING (11.7728358 47.3889208, 11.7728004 47.3889439, 11.7727511 47.3889881, 11.7727437 47.3890144, 11.7728564 47.3894648, 11.7729572 47.3897714)",,,,
1213874061,,Schießstandstraße,residential,30,False,False,69.832,"LINESTRING (11.7728358 47.3889208, 11.7731926 47.3891796, 11.7733257 47.3892306, 11.7734004 47.3892565, 11.7735663 47.3892738)",,,,
"[24839322, 1213874061]",,Schießstandstraße,residential,30,False,True,91.28199999999998,"LINESTRING (11.7728358 47.3889208, 11.7727783 47.3888796, 11.7725809 47.3887382, 11.7722684 47.3885357, 11.7720524 47.3884171, 11.7719284 47.388389)",,,,
35064201,L7,Achenseestraße,secondary,50,False,False,56.126999999999995,"LINESTRING (11.7735663 47.3892738, 11.7735595 47.3893321, 11.7735737 47.3893737, 11.7735991 47.3894138, 11.7736149 47.389456, 11.7736228 47.3894999, 11.7736316 47.3896041, 11.7736407 47.3897718)",,,,
38075696,L7,Achenseestraße,secondary,50,False,False,78.199,"LINESTRING (11.7735663 47.3892738, 11.7735858 47.3892007, 11.7736204 47.3891292, 11.7737199 47.3889909, 11.7739201 47.388745, 11.7739558 47.3886685, 11.7739716 47.3886311)",,2,,
1213874061,,Schießstandstraße,residential,30,False,True,69.832,"LINESTRING (11.7735663 47.3892738, 11.7734004 47.3892565, 11.7733257 47.3892306, 11.7731926 47.3891796, 11.7728358 47.3889208)",,,,
"[999035474, 173642695]",,Kirchlergründe,residential,30,False,True,457.68700000000007,"LINESTRING (11.7660888 47.3945152, 11.7658379 47.3943257, 11.7657101 47.3942696, 11.7654634 47.3942037, 11.7654837 47.3941283, 11.7655179 47.3940807, 11.7655803 47.3940298, 11.7656383 47.394014, 11.7656754 47.3940148, 11.766184 47.3941895, 11.7663692 47.3942407, 11.7665526 47.3942604, 11.7666596 47.3942606, 11.7669114 47.3942354, 11.7670423 47.3942004, 11.7671117 47.3941679, 11.7671397 47.3941367, 11.7671453 47.3941156, 11.7671366 47.3940915, 11.7671071 47.394067, 11.7670526 47.3940486, 11.7668135 47.3940388, 11.7666853 47.3940237, 11.7665499 47.3939941, 11.766409 47.3939427, 11.7663058 47.3938908, 11.7662609 47.3938573, 11.7662381 47.3938259, 11.766231 47.3937834, 11.7662407 47.3937456, 11.7662686 47.3937092, 11.7663148 47.3936807, 11.7663651 47.3936661, 11.7664515 47.3936675, 11.7670292 47.3937597, 11.7672146 47.3937623, 11.7673433 47.3937558, 11.7675225 47.3937325, 11.7676201 47.3937029, 11.7676909 47.3936687, 11.7677249 47.3936294, 11.7677314 47.3935907, 11.7677172 47.3935559, 11.7676771 47.3935334, 11.7674644 47.3934926, 11.7674293 47.3934725, 11.7674156 47.3934466)",,,,
30290549,,Kienbergstraße,residential,30,False,False,71.068,"LINESTRING (11.7688994 47.391594, 11.7689632 47.3913252, 11.7689985 47.3909591)",,,,
30290549,,Kienbergstraße,residential,30,False,True,26.174000000000003,"LINESTRING (11.7688994 47.391594, 11.7688711 47.3917981, 11.7688677 47.3918284)",,,,
35821003,,Kienbergstraße,residential,,False,False,48.602,"LINESTRING (11.7688994 47.391594, 11.7687229 47.3915774, 11.7686748 47.3915637, 11.7686195 47.391536, 11.7685673 47.3914969, 11.7685264 47.3914809, 11.7684537 47.3914666, 11.7683096 47.3914521)",,,,
35821003,,Kienbergstraße,residential,,False,True,67.598,"LINESTRING (11.7677067 47.391876, 11.7676606 47.3914948, 11.767992 47.3914726)",,,,
38075694,L215,Tratzbergstraße,secondary,50,False,False,20.824,"LINESTRING (11.7677067 47.391876, 11.7674963 47.3918949, 11.7674328 47.3919021)",,,,
38075694,L215,Tratzbergstraße,secondary,50,False,True,87.94,"LINESTRING (11.7677067 47.391876, 11.7679158 47.3918556, 11.7682266 47.3918223, 11.7683427 47.3918149, 11.7686481 47.3918167, 11.7688677 47.3918284)",,,,
30290549,,Kienbergstraße,residential,30,False,False,26.174000000000003,"LINESTRING (11.7688677 47.3918284, 11.7688711 47.3917981, 11.7688994 47.391594)",,,,
38075694,L215,Tratzbergstraße,secondary,50,False,False,87.94000000000001,"LINESTRING (11.7688677 47.3918284, 11.7686481 47.3918167, 11.7683427 47.3918149, 11.7682266 47.3918223, 11.7679158 47.3918556, 11.7677067 47.391876)",,,,
38075694,L215,Tratzbergstraße,secondary,50,False,True,113.665,"LINESTRING (11.7688677 47.3918284, 11.7698266 47.3918774, 11.7702417 47.3918901, 11.7703052 47.3918852, 11.7703722 47.3918743)",,,,
30290548,,Kienbergstraße,residential,30,False,False,28.412,"LINESTRING (11.7679283 47.3910177, 11.7683031 47.3909876)",,,,
35821004,,Kienbergstraße,living_street,,False,False,50.809,"LINESTRING (11.7679283 47.3910177, 11.767992 47.3914726)",,,,
30290548,,Kienbergstraße,residential,30,False,True,119.421,"LINESTRING (11.7679283 47.3910177, 11.7676261 47.3910419, 11.7675767 47.3910459, 11.7668393 47.3911412, 11.7663621 47.3911853)",,,,
35821003,,Kienbergstraße,residential,,False,True,24.017,"LINESTRING (11.767992 47.3914726, 11.7683096 47.3914521)",,,,
35821004,,Kienbergstraße,living_street,,False,True,50.809,"LINESTRING (11.767992 47.3914726, 11.7679283 47.3910177)",,,,
35821003,,Kienbergstraße,residential,,False,False,67.598,"LINESTRING (11.767992 47.3914726, 11.7676606 47.3914948, 11.7677067 47.391876)",,,,
30290548,,Kienbergstraße,residential,30,False,True,28.412,"LINESTRING (11.7683031 47.3909876, 11.7679283 47.3910177)",,,,
35821005,,Kienbergstraße,living_street,,False,False,51.652,"LINESTRING (11.7683031 47.3909876, 11.7683096 47.3914521)",,,,
