osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge,tunnel
33718998,,,Sportplatzstraße,residential,50,False,False,50.466,"LINESTRING (13.8231726 48.234738, 13.8225527 48.2349264)",,,
33718998,,,Sportplatzstraße,residential,50,False,True,24.935,"LINESTRING (13.8231726 48.234738, 13.8234809 48.2346479)",,,
8104322,,,Pfarrhofsiedlung,residential,50,False,False,89.067,"LINESTRING (13.823046 48.2356569, 13.8225527 48.2349264)",,,
181675862,,,Pfarrhofsiedlung,residential,50,False,False,48.806999999999995,"LINESTRING (13.823046 48.2356569, 13.8232157 48.2355657, 13.8235988 48.2354203)",,,
"[8104321, 181675862]",,,Pfarrhofsiedlung,residential,50,False,True,153.962,"LINESTRING (13.823046 48.2356569, 13.8228855 48.235771, 13.8226719 48.2358884, 13.8225208 48.2359518, 13.8224567 48.2358769, 13.8219358 48.2351134)",,,
33718998,,,Sportplatzstraße,residential,50,False,True,41.723,"LINESTRING (13.8219358 48.2351134, 13.822448 48.2349572)",,,
"[8104321, 181675862]",,,Pfarrhofsiedlung,residential,50,False,False,153.962,"LINESTRING (13.8219358 48.2351134, 13.8224567 48.2358769, 13.8225208 48.2359518, 13.8226719 48.2358884, 13.8228855 48.235771, 13.823046 48.2356569)",,,
33718998,,,Sportplatzstraße,residential,50,False,False,73.41499999999999,"LINESTRING (13.8219358 48.2351134, 13.8214793 48.2352619, 13.8212101 48.2353372, 13.8211294 48.2353787, 13.8210767 48.2354267)",,,
"[8104320, 33718996, 33718997]",,,Pfarrhofsiedlung,residential,50,False,False,145.07600000000002,"LINESTRING (13.8210767 48.2354267, 13.8210516 48.2354681, 13.8210529 48.2355163, 13.8211019 48.2358346, 13.8211212 48.2360253, 13.821129 48.2361019, 13.8211369 48.236324, 13.8211687 48.2366816, 13.8211726 48.2367251)",,yes,
33718998,,,Sportplatzstraße,residential,50,False,True,73.41499999999999,"LINESTRING (13.8210767 48.2354267, 13.8211294 48.2353787, 13.8212101 48.2353372, 13.8214793 48.2352619, 13.8219358 48.2351134)",,,
1125601987,,,Sportplatzstraße,residential,50,False,False,14.725999999999999,"LINESTRING (13.8210767 48.2354267, 13.8209919 48.2354216, 13.8208794 48.2354107)",,,
"[8104320, 33718996, 33718997]",,,Pfarrhofsiedlung,residential,50,False,True,145.07600000000002,"LINESTRING (13.8211726 48.2367251, 13.8211687 48.2366816, 13.8211369 48.236324, 13.821129 48.2361019, 13.8211212 48.2360253, 13.8211019 48.2358346, 13.8210529 48.2355163, 13.8210516 48.2354681, 13.8210767 48.2354267)",,yes,
35318318,2,L528,Georg-Wagenleithner-Straße,secondary,50,False,False,113.748,"LINESTRING (13.8211726 48.2367251, 13.8213221 48.2367206, 13.8216746 48.2366871, 13.8226844 48.2365515)",,,
"[170679434, 366911660]",,,Georg-Wagenleithner-Straße,residential,"['50', '30']",False,True,36.397,"LINESTRING (13.8211726 48.2367251, 13.8211906 48.2368079, 13.8212149 48.2369142, 13.8212225 48.2369481, 13.8212355 48.2370496)",,,
"[8104312, 367504023, 1176473551]",,,"['Uferstraße', 'Oberer Stadtplatz']",residential,"['50', '30']",False,False,242.813,"LINESTRING (13.8247915 48.2362308, 13.8247545 48.236172, 13.8247299 48.2360966, 13.8247176 48.2360076, 13.8247211 48.2359225, 13.8247509 48.2358211, 13.8248095 48.2357049, 13.824861 48.2356269, 13.8250897 48.2352539, 13.8251565 48.2351648, 13.8252188 48.2351006, 13.8252878 48.235051, 13.8253967 48.235009, 13.8255772 48.2349653, 13.8263746 48.2348168, 13.8265847 48.2347707)",,,
"[33287122, 367620275]",,L528,Oberer Stadtplatz,secondary,"['50', '30']",False,False,166.097,"LINESTRING (13.8247915 48.2362308, 13.8249026 48.2361886, 13.825322 48.2360163, 13.8265315 48.2356053, 13.8266233 48.2355727, 13.826765 48.235523)",,,
33287122,,L528,Oberer Stadtplatz,secondary,50,False,True,61.634,"LINESTRING (13.8247915 48.2362308, 13.8245801 48.2363161, 13.8242244 48.2364597, 13.8240875 48.2365258)",,,
8104326,,,Uferstraße,residential,30,True,False,78.463,"LINESTRING (13.8278826 48.2344965, 13.8281683 48.234421, 13.8283707 48.234348, 13.8285003 48.2342943, 13.8286258 48.2342222, 13.8287226 48.2341542, 13.8287558 48.2341187)",,,
35317861,2,L525,Roßmarkt,secondary,30,False,True,5.79,"LINESTRING (13.8288274 48.2341396, 13.8287558 48.2341187)",,,
181675844,2,L525,Manglburg,secondary,30,True,False,36.162,"LINESTRING (13.8288274 48.2341396, 13.8289287 48.2341769, 13.829004 48.2342258, 13.8290639 48.2342994, 13.8291287 48.2343833)",,,
8104305,3,L525,Manglburg,secondary,50,False,True,45.594,"LINESTRING (13.8283396 48.2338917, 13.8283002 48.2337305, 13.8282843 48.2336356, 13.8282797 48.2335529, 13.8282969 48.2334854)",,,
"[8104313, 575077755, 575077753]",3,,Manglburg,tertiary,50,False,False,74.435,"LINESTRING (13.8283396 48.2338917, 13.828237 48.2339129, 13.8281276 48.233929, 13.8279753 48.2339494, 13.8277822 48.2339714, 13.8273535 48.2340176)",,,
"[853537112, 35317860, 35317861, 33289375]",2,L525,Roßmarkt,secondary,30,False,False,40.645,"LINESTRING (13.8283396 48.2338917, 13.8284246 48.2339745, 13.8285147 48.2340286, 13.828554 48.2340472, 13.8285849 48.2340593, 13.8287427 48.2341149, 13.8287558 48.2341187)",,yes,
8104315,,,Manglburg,residential,50,False,False,85.663,"LINESTRING (13.8273535 48.2340176, 13.8273042 48.2339254, 13.8270113 48.2333777, 13.8269956 48.2332872)",,,
"[8104313, 575077753, 575077755]",3,,Manglburg,tertiary,50,False,True,74.435,"LINESTRING (13.8273535 48.2340176, 13.8277822 48.2339714, 13.8279753 48.2339494, 13.8281276 48.233929, 13.828237 48.2339129, 13.8283396 48.2338917)",,,
"[1125895745, 1125601993]",2,,Manglburg,tertiary,50,False,False,70.683,"LINESTRING (13.8273535 48.2340176, 13.8267426 48.2340853, 13.8266086 48.2341001, 13.8264121 48.2341219)",,,
8104328,,L525,,secondary,30,True,False,68.588,"LINESTRING (13.8310607 48.2346593, 13.830868 48.2341325, 13.8308415 48.23406)",,,
"[388726946, 222547590]",,L528,Stadtplatz,secondary,30,True,False,233.28600000000003,"LINESTRING (13.8310607 48.2346593, 13.8309954 48.2346656, 13.8309745 48.2346687, 13.8308567 48.2346884, 13.8304278 48.2347868, 13.8302806 48.2348154, 13.8296496 48.2349382, 13.8292311 48.2350136, 13.8289999 48.2350503, 13.8282559 48.2351797, 13.8281733 48.2351747, 13.8281103 48.2351535, 13.8280476 48.2351174)",,,
"[853537113, 222547589]",,L1189,Roßmarkt,tertiary,30,True,False,141.47,"LINESTRING (13.8308415 48.23406, 13.8315859 48.234024, 13.8318164 48.2339965, 13.8327018 48.233808)",,,
367603701,,L528,Oberer Stadtplatz,secondary,30,True,False,64.231,"LINESTRING (13.827555 48.2352847, 13.826765 48.235523)",,,
81597086,,,Sonnenhang,residential,,False,False,179.091,"LINESTRING (13.827555 48.2352847, 13.8275954 48.2354142, 13.8275508 48.2355231, 13.8272896 48.2357286, 13.8271268 48.2358249, 13.8270177 48.2358938, 13.8268716 48.2359626, 13.8266634 48.2360421, 13.8264129 48.23613, 13.8262392 48.2362134, 13.8261503 48.2362734, 13.8261038 48.2363234, 13.8261034 48.2363675, 13.8261349 48.2364168)",,,
367603702,,,Pühringer Platz,residential,30,False,True,29.222,"LINESTRING (13.827555 48.2352847, 13.8274839 48.2351198, 13.827347 48.2351168)",,,
"[44460865, 7999954, 44460866]",,,Lobmeyrstraße,tertiary,30,False,False,73.455,"LINESTRING (13.8264121 48.2341219, 13.8264222 48.2341843, 13.8264468 48.2343485, 13.8264645 48.2344229, 13.8264792 48.234485, 13.8264949 48.234554, 13.82651 48.2345927, 13.8265729 48.2347384, 13.8265847 48.2347707)",,yes,
1125601986,2,,Manglburg,residential,50,False,False,36.156,"LINESTRING (13.8264121 48.2341219, 13.8262913 48.234138, 13.8259312 48.2341776)",,,
"[1125895745, 1125601993]",2,,Manglburg,tertiary,50,False,True,70.68299999999999,"LINESTRING (13.8264121 48.2341219, 13.8266086 48.2341001, 13.8267426 48.2340853, 13.8273535 48.2340176)",,,
8104329,,,Friedhofgasse,residential,,False,True,43.278,"LINESTRING (13.8327018 48.233808, 13.8326394 48.2337686, 13.8325032 48.2334493)",,,
8104329,,,Friedhofgasse,residential,,False,False,43.278,"LINESTRING (13.8325032 48.2334493, 13.8326394 48.2337686, 13.8327018 48.233808)",,,
33291725,,,Roßmarkt,residential,30,True,False,108.486,"LINESTRING (13.8291287 48.2343833, 13.8290344 48.2344338, 13.828181 48.2350189, 13.8281005 48.2350773)",,,
"[388726949, 35317862]",,L525,Roßmarkt,secondary,30,True,False,108.863,"LINESTRING (13.8291287 48.2343833, 13.8292401 48.2343427, 13.829547 48.2342568, 13.8299707 48.2341715, 13.8305233 48.234086)",,,
"[1249441851, 32933693, 792107471]",,,"['Landl Platz', 'Friedhofgasse']",residential,,True,False,192.88199999999998,"LINESTRING (13.8305233 48.234086, 13.830522 48.2339846, 13.8305478 48.2338848, 13.8306172 48.2337701, 13.8307453 48.2336751, 13.8309305 48.2335377, 13.8310773 48.2334541, 13.8312002 48.2334132, 13.831384 48.233384, 13.8315783 48.2333808, 13.8319824 48.2334004, 13.8322784 48.2334346, 13.8325032 48.2334493)",,,
388726949,,L525,Roßmarkt,secondary,30,True,False,23.764,"LINESTRING (13.8305233 48.234086, 13.83064 48.2340723, 13.8308415 48.23406)",,,
8104315,,,Manglburg,residential,50,False,False,32.924,"LINESTRING (13.8269956 48.2332872, 13.8270131 48.2332442, 13.8270416 48.2331741, 13.8271261 48.2331073, 13.8272385 48.2330546)",,,
8104315,,,Manglburg,residential,50,False,True,85.663,"LINESTRING (13.8269956 48.2332872, 13.8270113 48.2333777, 13.8273042 48.2339254, 13.8273535 48.2340176)",,,
"[1125601985, 44461930]",,,Manglburg,residential,50,False,True,176.77100000000002,"LINESTRING (13.8269956 48.2332872, 13.8267655 48.2333291, 13.8258062 48.2334223, 13.8257684 48.2334357, 13.825749 48.2334592, 13.8257455 48.2335052, 13.8258361 48.2338379, 13.8258674 48.2339526, 13.8258999 48.2340718, 13.8259312 48.2341776)",,,
366911655,,,Gartenstraße,residential,50,False,False,115.786,"LINESTRING (13.8207949 48.2350565, 13.8222218 48.2346311)",,,
222566022,,,Steiffstraße,residential,50,False,False,137.208,"LINESTRING (13.8207949 48.2350565, 13.8206837 48.2342898, 13.8206524 48.2338266)",,,
222566022,,,Steiffstraße,residential,50,False,True,39.879,"LINESTRING (13.8207949 48.2350565, 13.8208626 48.2353404, 13.8208794 48.2354107)",,,
222566022,,,Steiffstraße,residential,50,False,False,39.879,"LINESTRING (13.8208794 48.2354107, 13.8208626 48.2353404, 13.8207949 48.2350565)",,,
"[1125601987, 570685236]",,,Sportplatzstraße,"['residential', 'unclassified']",50,False,False,101.59899999999999,"LINESTRING (13.8208794 48.2354107, 13.8201067 48.2353522, 13.8198026 48.2353205, 13.8195187 48.2352959)",,,
1125601987,,,Sportplatzstraße,residential,50,False,True,14.725999999999999,"LINESTRING (13.8208794 48.2354107, 13.8209919 48.2354216, 13.8210767 48.2354267)",,,
8104319,,,,residential,,False,True,39.944,"LINESTRING (13.822448 48.2349572, 13.8222218 48.2346311)",destination,,
33718998,,,Sportplatzstraße,residential,50,False,False,41.723,"LINESTRING (13.822448 48.2349572, 13.8219358 48.2351134)",,,
33718998,,,Sportplatzstraße,residential,50,False,True,8.477,"LINESTRING (13.822448 48.2349572, 13.8225527 48.2349264)",,,
181675843,,,Manglburg,residential,,False,False,6.867,"LINESTRING (13.8282969 48.2334854, 13.8282059 48.2334736)",,,
8104305,3,L525,Manglburg,secondary,50,False,False,45.594,"LINESTRING (13.8282969 48.2334854, 13.8282797 48.2335529, 13.8282843 48.2336356, 13.8283002 48.2337305, 13.8283396 48.2338917)",,,
"[314737225, 33045947, 222547588, 33045949]","['2', '3']",L525,Moos,secondary,50,False,True,139.928,"LINESTRING (13.8282969 48.2334854, 13.8283177 48.2334388, 13.8284034 48.2332467, 13.828411 48.2332298, 13.8285027 48.2329812, 13.8285322 48.2328776, 13.8285387 48.232851, 13.8285727 48.2324806, 13.8285467 48.232249)",,,yes
8104282,,,Jörgerstraße,residential,50,False,False,14.222,"LINESTRING (13.826133 48.2319101, 13.8260398 48.2318609, 13.8259855 48.2318283)",,,
8104282,,,Jörgerstraße,residential,50,False,True,57.102999999999994,"LINESTRING (13.826133 48.2319101, 13.8261645 48.2318877, 13.8262001 48.2318774, 13.8262457 48.2318752, 13.8263087 48.2318824, 13.8264193 48.2318975, 13.8264777 48.2319016, 13.8265501 48.2318975, 13.8266232 48.2318891, 13.8266989 48.2318709, 13.8268602 48.2318216)",,,
100545260,,,,unclassified,50,False,False,28.238,"LINESTRING (13.826133 48.2319101, 13.8261199 48.2319322, 13.8261169 48.231957, 13.826133 48.2319838, 13.8262024 48.2320695, 13.8262622 48.2321378)",,,
8104282,,,Jörgerstraße,residential,50,False,False,57.103,"LINESTRING (13.8268602 48.2318216, 13.8266989 48.2318709, 13.8266232 48.2318891, 13.8265501 48.2318975, 13.8264777 48.2319016, 13.8264193 48.2318975, 13.8263087 48.2318824, 13.8262457 48.2318752, 13.8262001 48.2318774, 13.8261645 48.2318877, 13.826133 48.2319101)",,,
33287122,,L528,Oberer Stadtplatz,secondary,50,False,False,61.634,"LINESTRING (13.8240875 48.2365258, 13.8242244 48.2364597, 13.8245801 48.2363161, 13.8247915 48.2362308)",,,
35318318,2,L528,Georg-Wagenleithner-Straße,secondary,50,False,True,106.557,"LINESTRING (13.8240875 48.2365258, 13.8240342 48.2365025, 13.8239551 48.2364787, 13.8237906 48.2364555, 13.8235583 48.2364489, 13.823128 48.2364933, 13.8226844 48.2365515)",,,
144869528,2,L525,Weberzeile,secondary,,False,False,109.69,"LINESTRING (13.8240875 48.2365258, 13.8240207 48.2365994, 13.8239803 48.2366956, 13.8239622 48.2367909, 13.8239525 48.2368417, 13.823886 48.2371912, 13.8238192 48.2374889)",,,
366908461,2,L525,Michaelnbacher Straße,secondary,,False,True,137.648,"LINESTRING (13.8231259 48.2392685, 13.8231933 48.2391094, 13.8232449 48.2387702, 13.8233248 48.2382778, 13.8233539 48.2381561, 13.8234113 48.2380496)",,,
33291724,,,Georg-Wagenleithner-Straße,residential,30,True,False,14.239,"LINESTRING (13.8234113 48.2380496, 13.8232354 48.2379979)",,,
81596724,,,Sonnfeldstraße,residential,50,False,False,75.863,"LINESTRING (13.8234113 48.2380496, 13.823914 48.2382045, 13.8243467 48.2383275)",,,
144869528,2,L525,Weberzeile,secondary,,False,True,69.6,"LINESTRING (13.8234113 48.2380496, 13.8234947 48.2379439, 13.8236272 48.2378003, 13.8237439 48.2376505, 13.8238192 48.2374889)",,,
366908461,2,L525,Michaelnbacher Straße,secondary,,False,False,137.648,"LINESTRING (13.8234113 48.2380496, 13.8233539 48.2381561, 13.8233248 48.2382778, 13.8232449 48.2387702, 13.8231933 48.2391094, 13.8231259 48.2392685)",,,
33718164,,,Georg-Wagenleithner-Straße,residential,,False,False,77.186,"LINESTRING (13.822178 48.2377259, 13.8220936 48.2378175, 13.8219991 48.2379152, 13.8219469 48.2379958, 13.8218244 48.2381852, 13.8217201 48.2383474)",,,
385753175,,,Georg-Wagenleithner-Straße,residential,30,True,False,87.65899999999999,"LINESTRING (13.822178 48.2377259, 13.8219206 48.2376345, 13.8213881 48.2374602, 13.821276 48.2374061, 13.8212446 48.2373564, 13.8212413 48.2373037)",,,
170679434,,,Georg-Wagenleithner-Straße,residential,30,False,False,28.258,"LINESTRING (13.8212413 48.2373037, 13.8212355 48.2370496)",,,
170679434,,,Georg-Wagenleithner-Straße,residential,30,False,True,28.258,"LINESTRING (13.8212355 48.2370496, 13.8212413 48.2373037)",,,
81595613,,,Radleggerstraße,residential,30,False,True,152.797,"LINESTRING (13.8212355 48.2370496, 13.8217231 48.2370206, 13.8221678 48.2369671, 13.8227718 48.2368824, 13.8226844 48.2365515)",,,
"[170679434, 366911660]",,,Georg-Wagenleithner-Straße,residential,"['30', '50']",False,False,36.397000000000006,"LINESTRING (13.8212355 48.2370496, 13.8212225 48.2369481, 13.8212149 48.2369142, 13.8211906 48.2368079, 13.8211726 48.2367251)",,,
364572605,,,Pühringer Platz,residential,30,False,False,5.936,"LINESTRING (13.8281005 48.2350773, 13.8280476 48.2351174)",,,
33718994,,,Pühringer Platz,residential,,True,False,66.971,"LINESTRING (13.8281005 48.2350773, 13.8280691 48.2350419, 13.8279596 48.2348202, 13.8279323 48.2347179, 13.8278979 48.2345647, 13.8278826 48.2344965)",,,
"[222547588, 33045948]","['2', '3']",L525,Moos,secondary,50,False,False,91.311,"LINESTRING (13.8282779 48.2314496, 13.8283315 48.2315414, 13.8284992 48.2320241, 13.8285341 48.2321648, 13.8285467 48.232249)",,,
"[451492545, 314736019, 451492539]","['2', '3']",B137,Innviertler Straße,primary,70,False,True,167.87900000000002,"LINESTRING (13.8282779 48.2314496, 13.8278071 48.231586, 13.8273976 48.2317246, 13.827181 48.2318034, 13.8267724 48.2319507, 13.8262622 48.2321378)",,,
33718164,,,Georg-Wagenleithner-Straße,residential,,False,True,133.472,"LINESTRING (13.8209358 48.2394263, 13.8211129 48.2392235, 13.821388 48.2388716, 13.8216147 48.2385064, 13.8217201 48.2383474)",,,
33291724,,,Georg-Wagenleithner-Straße,residential,30,True,False,84.048,"LINESTRING (13.8232354 48.2379979, 13.8230336 48.2379303, 13.822178 48.2377259)",,,
"[35270466, 366908462]",,,Michaelnbacher Straße,residential,30,False,False,205.10600000000002,"LINESTRING (13.8232354 48.2379979, 13.8227675 48.2386409, 13.8225999 48.2388712, 13.8224624 48.2388382, 13.8222766 48.2388066, 13.8221204 48.2387697, 13.8220745 48.2385583, 13.8219079 48.2384103, 13.821828 48.2383811, 13.8217201 48.2383474)",,,
33718164,,,Georg-Wagenleithner-Straße,residential,,False,False,133.472,"LINESTRING (13.8217201 48.2383474, 13.8216147 48.2385064, 13.821388 48.2388716, 13.8211129 48.2392235, 13.8209358 48.2394263)",,,
33718164,,,Georg-Wagenleithner-Straße,residential,,False,True,77.186,"LINESTRING (13.8217201 48.2383474, 13.8218244 48.2381852, 13.8219469 48.2379958, 13.8219991 48.2379152, 13.8220936 48.2378175, 13.822178 48.2377259)",,,
"[35270466, 366908462]",,,Michaelnbacher Straße,residential,30,False,True,205.106,"LINESTRING (13.8217201 48.2383474, 13.821828 48.2383811, 13.8219079 48.2384103, 13.8220745 48.2385583, 13.8221204 48.2387697, 13.8222766 48.2388066, 13.8224624 48.2388382, 13.8225999 48.2388712, 13.8227675 48.2386409, 13.8232354 48.2379979)",,,
388726942,,L528,Stadtplatz,secondary,30,True,False,28.001,"LINESTRING (13.8314386 48.2346666, 13.8310607 48.2346593)",,,
36732876,,,Gymnasiumstraße,residential,30,False,False,79.444,"LINESTRING (13.8314386 48.2346666, 13.8314513 48.2347142, 13.8314663 48.2347811, 13.8315327 48.2349386, 13.8317021 48.2352069, 13.8317895 48.2353384)",,,
36732876,,,Gymnasiumstraße,residential,30,False,True,79.444,"LINESTRING (13.8317895 48.2353384, 13.8317021 48.2352069, 13.8315327 48.2349386, 13.8314663 48.2347811, 13.8314513 48.2347142, 13.8314386 48.2346666)",,,
181675843,,,Manglburg,residential,,False,True,6.867,"LINESTRING (13.8282059 48.2334736, 13.8282969 48.2334854)",,,
44461932,,,Manglburg,residential,50,True,False,102.30699999999999,"LINESTRING (13.8282059 48.2334736, 13.8281434 48.2334417, 13.8281128 48.2333937, 13.8280389 48.2332592, 13.8279405 48.2330804, 13.8278957 48.2330504, 13.8278325 48.2330434, 13.8272988 48.2330449, 13.8272385 48.2330546)",,,
8104315,,,Manglburg,residential,50,False,True,32.924,"LINESTRING (13.8272385 48.2330546, 13.8271261 48.2331073, 13.8270416 48.2331741, 13.8270131 48.2332442, 13.8269956 48.2332872)",,,
35318318,2,L528,Georg-Wagenleithner-Straße,secondary,50,False,False,106.557,"LINESTRING (13.8226844 48.2365515, 13.823128 48.2364933, 13.8235583 48.2364489, 13.8237906 48.2364555, 13.8239551 48.2364787, 13.8240342 48.2365025, 13.8240875 48.2365258)",,,
35318318,2,L528,Georg-Wagenleithner-Straße,secondary,50,False,True,113.748,"LINESTRING (13.8226844 48.2365515, 13.8216746 48.2366871, 13.8213221 48.2367206, 13.8211726 48.2367251)",,,
81595613,,,Radleggerstraße,residential,30,False,False,152.79700000000003,"LINESTRING (13.8226844 48.2365515, 13.8227718 48.2368824, 13.8221678 48.2369671, 13.8217231 48.2370206, 13.8212355 48.2370496)",,,
81596724,,,Sonnfeldstraße,residential,50,False,True,24.896,"LINESTRING (13.8246529 48.2384199, 13.8243467 48.2383275)",,,
81596724,,,Sonnfeldstraße,residential,50,False,False,94.697,"LINESTRING (13.8246529 48.2384199, 13.8247535 48.2384599, 13.8251861 48.2386772, 13.8253951 48.2387719, 13.8257152 48.2388913)",,,
81596724,,,Sonnfeldstraße,residential,50,False,False,33.614000000000004,"LINESTRING (13.8257152 48.2388913, 13.8259143 48.2389357, 13.8261535 48.2389675)",,,
