osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,junction,bridge,access
293777625,,Schubertstraße,residential,False,False,158.842,"LINESTRING (14.6388661 48.247476, 14.6390812 48.2463657, 14.6391262 48.246209, 14.6391653 48.2461454, 14.6392257 48.2460754)",30,,,,
29097497,,Machlandstraße,residential,False,True,85.971,"LINESTRING (14.6392257 48.2460754, 14.6392977 48.246191, 14.6393411 48.246248, 14.6395939 48.2465584, 14.6397583 48.2467618)",30,,,,
29097505,,Jahnstraße,residential,True,False,231.889,"LINESTRING (14.6392257 48.2460754, 14.639016 48.2460929, 14.6384306 48.246125, 14.6377902 48.2461603, 14.6367804 48.2462233, 14.6361078 48.2462688)",30,,,,
293777625,,Schubertstraße,residential,False,True,158.84199999999998,"LINESTRING (14.6392257 48.2460754, 14.6391653 48.2461454, 14.6391262 48.246209, 14.6390812 48.2463657, 14.6388661 48.247476)",30,,,,
29097518,,Gartenstraße,residential,False,True,17.107,"LINESTRING (14.6360866 48.2484624, 14.6358568 48.2484465)",,,,,
29097484,,Fadingerstraße,residential,False,False,107.12299999999999,"LINESTRING (14.6360866 48.2484624, 14.6360551 48.2488817, 14.636138 48.249067, 14.636197 48.249162, 14.6363168 48.2493962)",,,,,
210183897,,Gartenstraße,residential,True,False,308.93399999999997,"LINESTRING (14.6360866 48.2484624, 14.6361712 48.248462, 14.6363989 48.2484572, 14.6365772 48.2484519, 14.636766 48.2484395, 14.636891 48.2484287, 14.6370553 48.2484162, 14.6371981 48.2484104, 14.6378124 48.2484072, 14.6379277 48.2484064, 14.6386771 48.2483911, 14.6394049 48.2483898, 14.6402545 48.2484072)",,,,,
29097494,,Mozartstraße,residential,True,False,210.509,"LINESTRING (14.6360401 48.2473467, 14.6362681 48.2473441, 14.6367286 48.2473555, 14.6369158 48.2473614, 14.637519 48.2473802, 14.638109 48.2473877, 14.6384041 48.2473964, 14.638468 48.2474052, 14.6388661 48.247476)",,,,,
29097521,,Fadingerstraße,residential,True,False,123.053,"LINESTRING (14.6360401 48.2473467, 14.6359188 48.248132, 14.6358568 48.2484465)",,,,,
210185165,,Mozartstraße,residential,False,True,107.302,"LINESTRING (14.6403108 48.2475143, 14.6402696 48.2475218, 14.6402327 48.2475249, 14.6401244 48.2475254, 14.6396725 48.2475155, 14.6391092 48.2474928, 14.6389493 48.2474827, 14.6388661 48.247476)",,,,,
669499156,,Machlandstraße,residential,True,False,11.125,"LINESTRING (14.6403108 48.2475143, 14.6403043 48.2474948, 14.640305 48.2474748, 14.640313 48.2474555, 14.6403277 48.247438, 14.6403482 48.2474234)",,1,roundabout,,
357555665,,Bahnhofstraße,residential,True,False,16.297,"LINESTRING (14.6281217 48.2478018, 14.627919 48.2477447)",,,,,
357369948,,Bahnhofstraße,residential,False,False,104.918,"LINESTRING (14.6281217 48.2478018, 14.6284835 48.247974, 14.6286409 48.2480489, 14.6290361 48.2482371, 14.6292709 48.2483537)",,,,,
29097496,,Magazinstraße,residential,False,False,28.789,"LINESTRING (14.6294716 48.24876, 14.6294942 48.2486868, 14.6295253 48.2486407, 14.6296359 48.2485292)",,,,,
29097496,,Magazinstraße,residential,False,True,56.516000000000005,"LINESTRING (14.6294716 48.24876, 14.6294271 48.2490883, 14.629403 48.2492662)",,,,,
29097512,,Magazinstraße,residential,False,True,95.453,"LINESTRING (14.6294716 48.24876, 14.6291817 48.2487587, 14.6289128 48.2487404, 14.628407 48.2487379, 14.6281839 48.2487368)",,,,,
357369948,,Bahnhofstraße,residential,False,False,52.922,"LINESTRING (14.6296359 48.2485292, 14.6302223 48.2488013)",,,,,
357369948,,Bahnhofstraße,residential,False,True,33.335,"LINESTRING (14.6296359 48.2485292, 14.6292709 48.2483537)",,,,,
29097496,,Magazinstraße,residential,False,True,28.789,"LINESTRING (14.6296359 48.2485292, 14.6295253 48.2486407, 14.6294942 48.2486868, 14.6294716 48.24876)",,,,,
29097658,,Herrenstraße,tertiary,False,True,260.567,"LINESTRING (14.6401865 48.2490697, 14.6400024 48.2490703, 14.6393184 48.2490788, 14.6390945 48.2490864, 14.6388202 48.2491043, 14.638671 48.249119, 14.6381966 48.2491659, 14.6380866 48.2491721, 14.6377326 48.2491677, 14.6375556 48.249173, 14.6373893 48.2491873, 14.6371271 48.2492235, 14.637002 48.2492427, 14.6369527 48.2492521, 14.6368407 48.2492735, 14.6367006 48.2493039)",30,,,,
669499155,,Machlandstraße,residential,False,False,73.858,"LINESTRING (14.6401865 48.2490697, 14.6401873 48.2490267, 14.6401922 48.2489605, 14.6402277 48.2487109, 14.6402545 48.2484072)",30,,,,
669499155,,Machlandstraße,residential,False,False,94.468,"LINESTRING (14.6402545 48.2484072, 14.640286 48.2480366, 14.6403062 48.2478116, 14.6403182 48.2477442, 14.6403363 48.2476928, 14.6403571 48.2476444, 14.6403976 48.247567)",30,,,,
669499155,,Machlandstraße,residential,False,True,73.858,"LINESTRING (14.6402545 48.2484072, 14.6402277 48.2487109, 14.6401922 48.2489605, 14.6401873 48.2490267, 14.6401865 48.2490697)",30,,,,
669499155,,Machlandstraße,residential,False,True,94.46799999999999,"LINESTRING (14.6403976 48.247567, 14.6403571 48.2476444, 14.6403363 48.2476928, 14.6403182 48.2477442, 14.6403062 48.2478116, 14.640286 48.2480366, 14.6402545 48.2484072)",30,,,,
669499156,,Machlandstraße,residential,True,False,9.036999999999999,"LINESTRING (14.6403976 48.247567, 14.6403692 48.2475597, 14.6403442 48.2475479, 14.6403244 48.2475325, 14.6403108 48.2475143)",,1,roundabout,,
29097497,,Machlandstraße,residential,False,False,85.953,"LINESTRING (14.6403482 48.2474234, 14.6402559 48.2473592, 14.6402096 48.2473217, 14.640164 48.2472717, 14.639863 48.2468962, 14.6398254 48.2468493, 14.6397583 48.2467618)",30,,,,
"[1077418785, 1077418786]",,Machlandstraße,residential,True,False,17.883,"LINESTRING (14.6403482 48.2474234, 14.6403829 48.2474098, 14.6404223 48.2474043, 14.6404623 48.2474075, 14.6404986 48.247419, 14.6405275 48.2474377, 14.6405459 48.2474615)",,1,roundabout,,
1071463944,,Dr.-Ehrentraut-Straße,residential,False,False,57.315,"LINESTRING (14.634292 48.2459455, 14.6350631 48.2459902)",,,,,
29097498,,Leharstraße,residential,False,True,252.40999999999997,"LINESTRING (14.634292 48.2459455, 14.6342645 48.2461228, 14.6342377 48.2462617, 14.6342175 48.2463416, 14.6341921 48.2464117, 14.6341699 48.2464742, 14.6341538 48.2465323, 14.6341041 48.2467823, 14.6339272 48.2476339, 14.6338259 48.2480983, 14.6338098 48.248134, 14.6337911 48.2481514, 14.6337468 48.248171)",,,,,
29097523,,Dr.-Ehrentraut-Straße,residential,False,True,174.34099999999998,"LINESTRING (14.634292 48.2459455, 14.6338596 48.2459252, 14.6328328 48.2458541, 14.6326341 48.2458658, 14.6325213 48.2458958, 14.6320832 48.2461362)",,,,,
29097512,,Magazinstraße,residential,False,False,95.453,"LINESTRING (14.6281839 48.2487368, 14.628407 48.2487379, 14.6289128 48.2487404, 14.6291817 48.2487587, 14.6294716 48.24876)",,,,,
29097518,,Gartenstraße,residential,False,False,102.75200000000001,"LINESTRING (14.6344777 48.2483456, 14.6345789 48.2483569, 14.6353044 48.2484018, 14.6358568 48.2484465)",,,,,
1071463945,,Dirnbergerstraße,residential,False,False,231.172,"LINESTRING (14.6344777 48.2483456, 14.6345322 48.2481276, 14.6346245 48.2477556, 14.6347468 48.2472707, 14.6347727 48.2471683, 14.6347769 48.247151, 14.6347984 48.2470543, 14.6349478 48.2464631, 14.6349741 48.2463742, 14.634991 48.246295)",,,,,
1071463945,,Dirnbergerstraße,residential,False,True,48.687999999999995,"LINESTRING (14.6344777 48.2483456, 14.6344455 48.2484099, 14.6343262 48.2485881, 14.6342655 48.2486649, 14.6341944 48.2487393)",,,,,
29097518,,Gartenstraße,residential,False,False,17.107,"LINESTRING (14.6358568 48.2484465, 14.6360866 48.2484624)",,,,,
29097518,,Gartenstraße,residential,False,True,102.752,"LINESTRING (14.6358568 48.2484465, 14.6353044 48.2484018, 14.6345789 48.2483569, 14.6344777 48.2483456)",,,,,
75920218,,Feldstraße,unclassified,False,False,61.892,"LINESTRING (14.628307 48.2469859, 14.628426 48.2469819, 14.6285346 48.246965, 14.6286627 48.2469297, 14.6289135 48.2468338, 14.6289608 48.2468138, 14.629063 48.2467703)",,3,,,
1071463944,,Dr.-Ehrentraut-Straße,residential,False,True,57.315,"LINESTRING (14.6350631 48.2459902, 14.634292 48.2459455)",,,,,
1071463945,,Dirnbergerstraße,residential,False,True,34.313,"LINESTRING (14.6350631 48.2459902, 14.6350363 48.2460906, 14.634991 48.246295)",,,,,
357369948,,Bahnhofstraße,residential,False,False,73.414,"LINESTRING (14.6302223 48.2488013, 14.6310351 48.2491794)",,,,,
357369948,,Bahnhofstraße,residential,False,True,52.922,"LINESTRING (14.6302223 48.2488013, 14.6296359 48.2485292)",,,,,
29097530,,Brucknerstraße,residential,False,True,155.57899999999998,"LINESTRING (14.6312564 48.2462573, 14.6312426 48.2463957, 14.6311667 48.2467565, 14.6309734 48.247299, 14.6308905 48.2474949, 14.6308551 48.2475659, 14.6308095 48.2476179)",,,,,
117339657,L1424,Lebinger Straße,tertiary,False,False,58.372,"LINESTRING (14.6334839 48.2514503, 14.6335197 48.2514129, 14.6335427 48.2513584, 14.6335431 48.2512728, 14.633524 48.2510967, 14.6335338 48.250935)",,,,,
280964952,,Mühlsteinstraße,residential,False,True,10.393,"LINESTRING (14.6334839 48.2514503, 14.6335338 48.251481, 14.6335593 48.2514993, 14.6335774 48.2515192)",,,,,
29097575,,Terpenitzgasse,residential,True,False,108.582,"LINESTRING (14.6370063 48.25025, 14.6370194 48.2500954, 14.6370166 48.2500261, 14.6369749 48.2499352, 14.6369224 48.2498125, 14.6367563 48.2494458, 14.6367006 48.2493039)",,,,,
29097650,,Badgasse,residential,False,False,62.706,"LINESTRING (14.6370063 48.25025, 14.6370186 48.2505947, 14.6370587 48.2508122)",,,,,
"[142529674, 109561603, 715350876]",,Hafnerplatz,residential,False,False,118.672,"LINESTRING (14.6370063 48.25025, 14.6370375 48.2502478, 14.6376451 48.2502022, 14.6377074 48.2502018, 14.637813 48.2502116, 14.6379009 48.2502277, 14.6380216 48.2502706, 14.6381295 48.250325, 14.6384454 48.250517)",,,,yes,
29097496,,Magazinstraße,residential,False,False,51.138,"LINESTRING (14.6293682 48.2497255, 14.6293872 48.2494491, 14.629403 48.2492662)",,,,,
29097660,,Schulstraße,residential,False,True,67.373,"LINESTRING (14.6308533 48.2497603, 14.6308366 48.2503661)",,,,,
242482228,,Schulrat-Stöckler-Straße,residential,True,False,110.03099999999999,"LINESTRING (14.6308533 48.2497603, 14.6303288 48.2497488, 14.6300283 48.2497406, 14.6298246 48.2497356, 14.6293682 48.2497255)",,,,,
242482233,,Schulstraße,residential,False,False,67.084,"LINESTRING (14.6308533 48.2497603, 14.6309057 48.2493629, 14.6309252 48.2493127, 14.6309527 48.2492681, 14.6310351 48.2491794)",,,,,
29107632,,Herrenstraße,tertiary,False,False,6.672,"LINESTRING (14.6362332 48.2494186, 14.6363168 48.2493962)",30,,,,
29097580,,Sebastian-Fries-Gasse,residential,True,False,104.04599999999999,"LINESTRING (14.6362332 48.2494186, 14.6362835 48.2495126, 14.6365213 48.2499289, 14.636708 48.2502991)",,,,,
29107632,,Herrenstraße,tertiary,False,True,155.588,"LINESTRING (14.6362332 48.2494186, 14.635668 48.2495776, 14.6354507 48.2496383, 14.6352515 48.2496961, 14.6349666 48.2497816, 14.6347781 48.2498231, 14.6344811 48.2498787, 14.6344194 48.2498982, 14.6342995 48.2499548)",30,,,,
29097644,,Hafnerplatz,residential,True,False,22.783,"LINESTRING (14.636708 48.2502991, 14.6369313 48.2502576, 14.6370063 48.25025)",,,,,
29097581,,Schützenweg,residential,False,False,256.43899999999996,"LINESTRING (14.6388587 48.2502173, 14.639044 48.2503053, 14.6391554 48.2503709, 14.6392186 48.2504231, 14.6392549 48.2504743, 14.6392685 48.250529, 14.6392624 48.2505907, 14.6392267 48.2506715, 14.6391758 48.2507577, 14.6391146 48.2508331, 14.6390871 48.2508896, 14.6390673 48.2509635, 14.6390331 48.2510319, 14.6389766 48.2510955, 14.6388875 48.251163, 14.6387732 48.2512504, 14.6387039 48.2513272, 14.6386723 48.251397, 14.6386563 48.2514308, 14.6386511 48.2514973, 14.6386804 48.251547, 14.6387222 48.2516427, 14.6387925 48.2517316, 14.6388947 48.2518279, 14.6389915 48.2519399, 14.6391057 48.2520865, 14.6392191 48.2521991)",,,,,
55008142,L572,Naarntalstraße,secondary,False,True,45.25,"LINESTRING (14.6388587 48.2502173, 14.6385051 48.250477, 14.6384454 48.250517)",,,,,
29097581,,Schützenweg,residential,False,True,256.43899999999996,"LINESTRING (14.6392191 48.2521991, 14.6391057 48.2520865, 14.6389915 48.2519399, 14.6388947 48.2518279, 14.6387925 48.2517316, 14.6387222 48.2516427, 14.6386804 48.251547, 14.6386511 48.2514973, 14.6386563 48.2514308, 14.6386723 48.251397, 14.6387039 48.2513272, 14.6387732 48.2512504, 14.6388875 48.251163, 14.6389766 48.2510955, 14.6390331 48.2510319, 14.6390673 48.2509635, 14.6390871 48.2508896, 14.6391146 48.2508331, 14.6391758 48.2507577, 14.6392267 48.2506715, 14.6392624 48.2505907, 14.6392685 48.250529, 14.6392549 48.2504743, 14.6392186 48.2504231, 14.6391554 48.2503709, 14.639044 48.2503053, 14.6388587 48.2502173)",,,,,
"[29097582, 280964959]",,Schererweg,residential,False,False,115.62999999999998,"LINESTRING (14.6309145 48.2538643, 14.6309595 48.2538959, 14.631092 48.2539107, 14.6312745 48.2539236, 14.6313345 48.2539203, 14.6317777 48.2539639, 14.6318252 48.2539849, 14.6318438 48.2540214, 14.6318299 48.2540629, 14.6318001 48.2541082, 14.6317871 48.2541639, 14.6317919 48.2542536, 14.6318202 48.254349, 14.6318302 48.2543828)",,,,,
142529799,,Mühlsteinstraße,residential,False,True,71.822,"LINESTRING (14.6309145 48.2538643, 14.6308765 48.2538383, 14.6308163 48.2538339, 14.6299661 48.2538943)",,,,,
280964979,,Mühlsteinstraße,residential,False,False,121.15,"LINESTRING (14.6309145 48.2538643, 14.6310562 48.2538067, 14.6314519 48.2536951, 14.6317685 48.2536227, 14.631854 48.2535572, 14.6319469 48.2534154, 14.6321592 48.2532359)",,,,,
142529800,,Schererweg,residential,False,True,66.243,"LINESTRING (14.6318302 48.2543828, 14.631753 48.2543901, 14.6310188 48.2543239, 14.6309435 48.25433)",,,,,
"[29097582, 280964959]",,Schererweg,residential,False,True,115.63,"LINESTRING (14.6318302 48.2543828, 14.6318202 48.254349, 14.6317919 48.2542536, 14.6317871 48.2541639, 14.6318001 48.2541082, 14.6318299 48.2540629, 14.6318438 48.2540214, 14.6318252 48.2539849, 14.6317777 48.2539639, 14.6313345 48.2539203, 14.6312745 48.2539236, 14.631092 48.2539107, 14.6309595 48.2538959, 14.6309145 48.2538643)",,,,,
29097592,,Naarntalstraße,residential,False,False,153.79999999999998,"LINESTRING (14.6374884 48.2533514, 14.6376512 48.253312, 14.6380086 48.2531347, 14.6382495 48.2530177, 14.63835 48.2529761, 14.6384478 48.2529407, 14.6385355 48.2529295, 14.6386284 48.2529275, 14.6387388 48.2529377, 14.6388588 48.2529434, 14.6390062 48.25294, 14.6391879 48.2529411, 14.6393726 48.252962)",,,,,
"[280269778, 40110989]",L572,Naarntalstraße,secondary,False,False,339.9,"LINESTRING (14.6374884 48.2533514, 14.6374331 48.2532487, 14.6373951 48.2531415, 14.637361 48.2529904, 14.6373575 48.2529335, 14.6373525 48.2528289, 14.637356 48.2527077, 14.6373715 48.2525707, 14.6373737 48.2524982, 14.6373651 48.2524164, 14.6373517 48.2523589, 14.6373352 48.2522887, 14.6373389 48.2522239, 14.6373709 48.2521297, 14.6374342 48.2518845, 14.6375707 48.2513966, 14.6376085 48.251297, 14.6376746 48.2511776, 14.6377425 48.2510799, 14.6378392 48.250966, 14.6379569 48.2508517, 14.6380617 48.2507671, 14.6384454 48.250517)",,,,,
29097592,,Naarntalstraße,residential,False,True,153.79999999999998,"LINESTRING (14.6393726 48.252962, 14.6391879 48.2529411, 14.6390062 48.25294, 14.6388588 48.2529434, 14.6387388 48.2529377, 14.6386284 48.2529275, 14.6385355 48.2529295, 14.6384478 48.2529407, 14.63835 48.2529761, 14.6382495 48.2530177, 14.6380086 48.2531347, 14.6376512 48.253312, 14.6374884 48.2533514)",,,,,
"[29097648, 280964961, 280964964]",,Dollberg,residential,False,False,295.911,"LINESTRING (14.6321592 48.2532359, 14.6322374 48.2532696, 14.6323364 48.253409, 14.6324174 48.2534616, 14.6325609 48.2535159, 14.6327208 48.2535612, 14.6328909 48.2536013, 14.6329833 48.2536549, 14.6330822 48.2537212, 14.6331111 48.2537333, 14.6331403 48.2537455, 14.6331985 48.2537594, 14.6332884 48.2537541, 14.6334963 48.2536825, 14.6336629 48.2536388, 14.6337711 48.253622, 14.6338854 48.253622, 14.6340126 48.2536438, 14.6341002 48.2536712, 14.6344966 48.2537952, 14.6345153 48.2537976, 14.6345516 48.2538023, 14.6345969 48.2537967, 14.6346427 48.253764, 14.6350906 48.2531081)",,,,,
"[280964952, 280964979]",,Mühlsteinstraße,residential,False,False,231.64000000000001,"LINESTRING (14.6321592 48.2532359, 14.6322484 48.2530323, 14.632273 48.2529425, 14.632268 48.2526312, 14.6323005 48.2525002, 14.6323939 48.2523728, 14.632534 48.2522404, 14.6326746 48.2521276, 14.6328453 48.2520404, 14.6328741 48.2520257, 14.6329071 48.2520118, 14.6332161 48.2518825, 14.6333231 48.2518152, 14.6334851 48.251689, 14.6335595 48.2516037, 14.63358 48.2515518, 14.6335774 48.2515192)",,,,,
280964979,,Mühlsteinstraße,residential,False,True,121.15,"LINESTRING (14.6321592 48.2532359, 14.6319469 48.2534154, 14.631854 48.2535572, 14.6317685 48.2536227, 14.6314519 48.2536951, 14.6310562 48.2538067, 14.6309145 48.2538643)",,,,,
29097660,,Schulstraße,residential,False,False,67.373,"LINESTRING (14.6308366 48.2503661, 14.6308533 48.2497603)",,,,,
"[1151570672, 29097610, 1151570671]",B3c,Linzerstraße,secondary,False,False,83.487,"LINESTRING (14.6308366 48.2503661, 14.6308813 48.2503668, 14.6312163 48.2503634, 14.6314211 48.2503606, 14.6317382 48.2503442, 14.6319631 48.2503443)",,,,,
29097643,B3c,Linzerstraße,secondary,False,False,80.423,"LINESTRING (14.6319631 48.2503443, 14.6325174 48.2503476, 14.6328722 48.2503537, 14.6330483 48.2503422)",,,,,
"[1151277848, 109561630, 109561639]",,Friedhofstraße,residential,False,True,376.58600000000007,"LINESTRING (14.6319631 48.2503443, 14.6319586 48.2504042, 14.6319127 48.2508336, 14.6319157 48.2508614, 14.6319531 48.2508913, 14.6322061 48.2510627, 14.6323027 48.2511379, 14.6323205 48.2511678, 14.6323247 48.2512228, 14.632305 48.2512646, 14.6322624 48.2513086, 14.6321822 48.2513473, 14.6319252 48.2514237, 14.6317486 48.2514833, 14.6316326 48.2515049, 14.6315379 48.2515071, 14.6314426 48.2514941, 14.631187 48.2514349, 14.6310897 48.2514263, 14.6309282 48.2514483, 14.6306389 48.2515137, 14.6305678 48.2515298, 14.6304841 48.2515362, 14.6303632 48.2515295, 14.6301473 48.2515016, 14.6299072 48.2514547, 14.6297101 48.2514239, 14.6295183 48.2514136, 14.6292939 48.2514136, 14.629049 48.2514319, 14.6289396 48.2514609)",,,,,
"[1151570672, 29097610, 1151570671]",B3c,Linzerstraße,secondary,False,True,83.487,"LINESTRING (14.6319631 48.2503443, 14.6317382 48.2503442, 14.6314211 48.2503606, 14.6312163 48.2503634, 14.6308813 48.2503668, 14.6308366 48.2503661)",,,,,
29097642,,Hinterbachweg,residential,False,False,52.230999999999995,"LINESTRING (14.6335338 48.250935, 14.6338137 48.2509547, 14.6342335 48.2509942)",,,,,
117339657,L1424,Lebinger Straße,tertiary,False,False,64.675,"LINESTRING (14.6335338 48.250935, 14.6335727 48.2506777, 14.6336113 48.2504459, 14.6336139 48.2503561)",,,,,
117339657,L1424,Lebinger Straße,tertiary,False,True,58.37200000000001,"LINESTRING (14.6335338 48.250935, 14.633524 48.2510967, 14.6335431 48.2512728, 14.6335427 48.2513584, 14.6335197 48.2514129, 14.6334839 48.2514503)",,,,,
