osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,bridge,name,geometry
"[22605576, 4464310, 22605575]",2,B11,primary,50,False,False,75.07000000000001,yes,"['Hauptstraße', 'Stephaniebrücke']","LINESTRING (16.078399 48.0584406, 16.0783691 48.0583209, 16.0783638 48.0582429, 16.0783551 48.0579194, 16.0783392 48.0578446, 16.0782917 48.0577749)"
4671518,2,L110,secondary,50,False,False,33.986,,Hauptplatz,"LINESTRING (16.078399 48.0584406, 16.0781981 48.0584015, 16.0779664 48.0583423)"
425341961,2,B11,primary,50,False,True,34.601,,Hauptplatz,"LINESTRING (16.078399 48.0584406, 16.0785493 48.0584624, 16.0788561 48.0584995)"
"[41977389, 425744238]",,,residential,,False,False,60.715999999999994,,Hauptplatz,"LINESTRING (16.078399 48.0584406, 16.0784228 48.0585134, 16.0784448 48.0586379, 16.0784502 48.0587414, 16.0786352 48.0587588, 16.0788074 48.0587835)"
109793368,2,B11,primary,50,False,False,29.112,,Hauptstraße,"LINESTRING (16.0751484 48.0569801, 16.074904 48.0567755)"
109793368,2,B11,primary,50,False,True,41.534,,Hauptstraße,"LINESTRING (16.0751484 48.0569801, 16.0752797 48.057083, 16.0754134 48.0571626, 16.0755646 48.0572247)"
109809724,,,residential,,False,True,58.896,,Mühlgasse,"LINESTRING (16.0751484 48.0569801, 16.0750874 48.0570105, 16.0749628 48.0570384, 16.0743938 48.0571291)"
970833685,1,B210,primary_link,50,True,False,28.077,,Mayerlingerstraße,"LINESTRING (16.0806236 48.0581295, 16.080914 48.057968)"
122670618,1,B210,primary_link,50,True,False,15.719,,Mayerlingerstraße,"LINESTRING (16.080914 48.057968, 16.0808039 48.0580887)"
"[1192341033, 1087543437]","['2', '3']",B210,primary,50,False,True,206.014,,Mayerlingerstraße,"LINESTRING (16.080914 48.057968, 16.081272 48.057674, 16.0813884 48.0575561, 16.081503 48.05744, 16.081813 48.057062, 16.0819933 48.0568243, 16.0823286 48.0563821)"
5742970,1,B210,primary_link,50,True,False,40.15,,Mayerlingerstraße,"LINESTRING (16.0801794 48.058335, 16.0806236 48.0581295)"
157243407,2,B11,primary,50,False,True,19.638,,Hauptplatz,"LINESTRING (16.0801794 48.058335, 16.0804346 48.0582892)"
195157266,2,B11,primary,50,False,False,100.97999999999999,,Hauptplatz,"LINESTRING (16.0801794 48.058335, 16.0795852 48.0584526, 16.0793392 48.0584972, 16.0790826 48.0585089, 16.0788561 48.0584995)"
34252964,2,L110,secondary,50,False,False,151.218,,Klausenstraße,"LINESTRING (16.0759015 48.0578448, 16.0756896 48.0578411, 16.0754797 48.0578621, 16.0752651 48.0579134, 16.0750599 48.0579926, 16.0748957 48.0580877, 16.0747617 48.0582009, 16.0746465 48.0583392, 16.0745618 48.0584973, 16.0745203 48.0586446)"
34252964,2,L110,secondary,50,False,True,94.929,,Klausenstraße,"LINESTRING (16.0759015 48.0578448, 16.0761889 48.0578779, 16.076525 48.0579475, 16.0771128 48.0581059)"
1087554950,,,residential,,False,True,59.94500000000001,,Am Lerchenfeld,"LINESTRING (16.0759015 48.0578448, 16.0758867 48.0581894, 16.0757149 48.0583462)"
253595615,2,B11,primary,50,False,False,118.299,,Heiligenkreuzerstraße,"LINESTRING (16.0839229 48.057865, 16.0836911 48.057896, 16.0836049 48.0579102, 16.0834688 48.0579326, 16.0823796 48.0581245)"
253595615,2,B11,primary,50,False,True,107.672,,Heiligenkreuzerstraße,"LINESTRING (16.0839229 48.057865, 16.0841832 48.0578264, 16.0844302 48.0577898, 16.0853373 48.0576554)"
16069415,,,residential,,True,False,148.269,,Schulgasse,"LINESTRING (16.0823796 48.0581245, 16.0825714 48.0583988, 16.0828196 48.0588627, 16.0830374 48.0593806)"
253595615,2,B11,primary,50,False,False,111.084,,Heiligenkreuzerstraße,"LINESTRING (16.0823796 48.0581245, 16.0819768 48.0581769, 16.0816403 48.0581936, 16.0810053 48.0582251, 16.0808963 48.0582356)"
253595615,2,B11,primary,50,False,True,118.299,,Heiligenkreuzerstraße,"LINESTRING (16.0823796 48.0581245, 16.0834688 48.0579326, 16.0836049 48.0579102, 16.0836911 48.057896, 16.0839229 48.057865)"
1211785747,,,residential,,False,True,47.003,,Schulgasse,"LINESTRING (16.0831232 48.0597994, 16.0830374 48.0593806)"
1211785747,,,residential,,False,False,47.003,,Schulgasse,"LINESTRING (16.0830374 48.0593806, 16.0831232 48.0597994)"
16069430,,,residential,,True,False,88.69200000000001,,Schulgasse,"LINESTRING (16.0830374 48.0593806, 16.0841609 48.0592763, 16.0842196 48.0592716)"
1211785748,,,residential,,True,False,157.954,,Kalkberggasse,"LINESTRING (16.0842196 48.0592716, 16.0839229 48.057865)"
253595615,2,B11,primary,50,False,False,107.672,,Heiligenkreuzerstraße,"LINESTRING (16.0853373 48.0576554, 16.0844302 48.0577898, 16.0841832 48.0578264, 16.0839229 48.057865)"
111295577,2,B11,primary,50,False,True,42.366,,Hauptstraße,"LINESTRING (16.0736854 48.0557547, 16.074043 48.0560514)"
111295578,,,residential,,False,False,64.808,,Wagenhofstraße,"LINESTRING (16.0732116 48.0560169, 16.0736354 48.056111, 16.0737829 48.0561164, 16.074043 48.0560514)"
449281255,,,residential,,False,False,88.85,,Kronprinz-Rudolf-Weg,"LINESTRING (16.0732116 48.0560169, 16.0731271 48.0561469, 16.0730077 48.056137, 16.0729497 48.0562067, 16.072643 48.0566596)"
111295577,2,B11,primary,50,False,False,42.366,,Hauptstraße,"LINESTRING (16.074043 48.0560514, 16.0736854 48.0557547)"
109793368,2,B11,primary,50,False,True,54.488,,Hauptstraße,"LINESTRING (16.074043 48.0560514, 16.0741222 48.0561191, 16.074499 48.0564351)"
111295578,,,residential,,False,True,64.808,,Wagenhofstraße,"LINESTRING (16.074043 48.0560514, 16.0737829 48.0561164, 16.0736354 48.056111, 16.0732116 48.0560169)"
16071012,,,residential,,False,False,81.89699999999999,,Feldgasse,"LINESTRING (16.0784475 48.0577523, 16.0791699 48.0578735, 16.0795264 48.0578594)"
16071012,,,residential,,False,True,12.078,,Feldgasse,"LINESTRING (16.0784475 48.0577523, 16.0783444 48.0577569, 16.0782917 48.0577749)"
446739424,,,residential,,False,True,47.728,,Badgasse,"LINESTRING (16.0784475 48.0577523, 16.0784802 48.0576043, 16.0784492 48.057503, 16.078403 48.0573295)"
16071012,,,residential,,False,False,12.078,,Feldgasse,"LINESTRING (16.0782917 48.0577749, 16.0783444 48.0577569, 16.0784475 48.0577523)"
"[22605576, 4464310, 22605575]",2,B11,primary,50,False,True,75.07,yes,"['Hauptstraße', 'Stephaniebrücke']","LINESTRING (16.0782917 48.0577749, 16.0783392 48.0578446, 16.0783551 48.0579194, 16.0783638 48.0582429, 16.0783691 48.0583209, 16.078399 48.0584406)"
111189014,2,B11,primary,50,False,False,217.973,,Hauptstraße,"LINESTRING (16.0782917 48.0577749, 16.0782017 48.0576913, 16.0780782 48.057618, 16.0779298 48.0575525, 16.0777529 48.0574929, 16.0775095 48.0574354, 16.0770253 48.0573634, 16.0766747 48.0573174, 16.0764339 48.0573017, 16.0759664 48.0572929, 16.0757623 48.0572723, 16.0755646 48.0572247)"
"[640357866, 16071035]",,,residential,,False,False,189.962,,"['Augasse', 'Föhrenwaldgasse']","LINESTRING (16.0791367 48.0555215, 16.078301 48.055707, 16.0784112 48.0560323, 16.0784139 48.0561381, 16.0786928 48.0567925)"
"[16071035, 1065351606]",,,residential,,False,True,294.316,,"['Feldgasse', 'Föhrenwaldgasse']","LINESTRING (16.0791367 48.0555215, 16.080117 48.0552903, 16.080658 48.055158, 16.0807575 48.0551608, 16.0813165 48.0554475, 16.0810923 48.0558249, 16.0809905 48.0561409, 16.0809071 48.0564358)"
16071050,,,residential,,False,False,178.752,,Föhrenwaldgasse,"LINESTRING (16.0791367 48.0555215, 16.0792416 48.0556848, 16.0793019 48.0558016, 16.0793976 48.0559872, 16.0795596 48.0560762, 16.0809071 48.0564358)"
16071050,,,residential,,False,True,178.752,,Föhrenwaldgasse,"LINESTRING (16.0809071 48.0564358, 16.0795596 48.0560762, 16.0793976 48.0559872, 16.0793019 48.0558016, 16.0792416 48.0556848, 16.0791367 48.0555215)"
"[16071035, 1065351606]",,,residential,,False,False,294.31600000000003,,"['Feldgasse', 'Föhrenwaldgasse']","LINESTRING (16.0809071 48.0564358, 16.0809905 48.0561409, 16.0810923 48.0558249, 16.0813165 48.0554475, 16.0807575 48.0551608, 16.080658 48.055158, 16.080117 48.0552903, 16.0791367 48.0555215)"
"[16071012, 1065351606]",,,residential,,False,True,207.805,,Feldgasse,"LINESTRING (16.0809071 48.0564358, 16.0808432 48.056924, 16.0807814 48.0572004, 16.0805226 48.0574646, 16.0803233 48.0575763, 16.0801751 48.0576594, 16.079808 48.057801, 16.0795264 48.0578594)"
109793368,2,B11,primary,50,False,False,41.534000000000006,,Hauptstraße,"LINESTRING (16.0755646 48.0572247, 16.0754134 48.0571626, 16.0752797 48.057083, 16.0751484 48.0569801)"
111189014,2,B11,primary,50,False,True,217.97300000000004,,Hauptstraße,"LINESTRING (16.0755646 48.0572247, 16.0757623 48.0572723, 16.0759664 48.0572929, 16.0764339 48.0573017, 16.0766747 48.0573174, 16.0770253 48.0573634, 16.0775095 48.0574354, 16.0777529 48.0574929, 16.0779298 48.0575525, 16.0780782 48.057618, 16.0782017 48.0576913, 16.0782917 48.0577749)"
