osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,junction
144381289,2,B122,Ing. Pesendorfer Straße,primary,50,False,False,36.184,"LINESTRING (14.2131753 48.0336259, 14.2135808 48.033446)",,,
47439905,,,Teichgasse,residential,,False,False,42.851,"LINESTRING (14.2131753 48.0336259, 14.2133025 48.0337231, 14.2133601 48.0337409, 14.2134078 48.0337293, 14.2135548 48.0335787)",,,
"[144381289, 1151575706]",2,B122,Ing. Pesendorfer Straße,primary,50,False,True,241.164,"LINESTRING (14.2131753 48.0336259, 14.2129196 48.0337486, 14.2128107 48.033806, 14.2127801 48.0338221, 14.2126631 48.0338897, 14.2125994 48.0339265, 14.2124831 48.0339994, 14.2123443 48.0340916, 14.2121703 48.034215, 14.2120066 48.0343424, 14.2118531 48.0344742, 14.211771 48.0345497, 14.2117005 48.0346179, 14.2115815 48.0347379, 14.2113276 48.0350077, 14.211143 48.0352085, 14.2110909 48.0352612)",,,
30585420,,,Johannesgasse,residential,30,False,True,93.312,"LINESTRING (14.213947 48.0322931, 14.2137843 48.0321799, 14.2136548 48.0321036, 14.2135459 48.0320461, 14.2134818 48.0320122, 14.2130627 48.0318616, 14.2129268 48.0318172)",,,
33888569,,,Steyrer Straße,unclassified,50,False,False,132.902,"LINESTRING (14.213947 48.0322931, 14.2141005 48.032168, 14.2142387 48.0320389, 14.21447 48.0318098, 14.2146081 48.0316595, 14.2147315 48.0315165, 14.2148079 48.0314193, 14.2149099 48.0312892)",,,
33888569,,,Steyrer Straße,unclassified,50,False,True,110.67999999999999,"LINESTRING (14.213947 48.0322931, 14.2139047 48.0323178, 14.21378 48.0323931, 14.2136285 48.0324774, 14.2129276 48.0328209, 14.2127694 48.0329008)",,,
15976731,,,Höhenstraße,residential,30,False,False,232.54,"LINESTRING (14.2140256 48.036763, 14.2140661 48.0367155, 14.214382 48.0363448, 14.2153612 48.0351965, 14.2155984 48.034956)",,,
28024506,,L1359,Guntherstraße,tertiary,50,False,True,61.58,"LINESTRING (14.2140256 48.036763, 14.2138379 48.0366571, 14.2135837 48.0365038, 14.2134 48.0364002)",,,
373588721,,,Adlerstraße,residential,30,False,False,23.296,"LINESTRING (14.2140256 48.036763, 14.2139751 48.0368135, 14.2138913 48.0368933, 14.2138457 48.0369345)",,,
15976731,,,Höhenstraße,residential,30,False,True,232.54000000000002,"LINESTRING (14.2155984 48.034956, 14.2153612 48.0351965, 14.214382 48.0363448, 14.2140661 48.0367155, 14.2140256 48.036763)",,,
