osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access,bridge
230337887,,,Marktplatz,residential,30,False,True,64.00099999999999,"LINESTRING (10.5677947 47.1381948, 10.5676256 47.1382765, 10.5674073 47.138382, 10.5673663 47.13843, 10.5673223 47.1384814, 10.5673113 47.1385451, 10.5672965 47.1386176)",,,
"[453607721, 26790791]",1,B171,,primary,50,True,False,98.684,"LINESTRING (10.5660091 47.1416127, 10.565845 47.1415566, 10.5657876 47.1415121, 10.5657339 47.1414631, 10.5656982 47.1414163, 10.5656791 47.1413669, 10.565676 47.1413312, 10.565679 47.141292, 10.5656891 47.1412543, 10.5657003 47.1412258, 10.565718 47.1411906, 10.5658276 47.1410386, 10.565841 47.1410109, 10.5658474 47.1409843, 10.5658495 47.1409478, 10.5658468 47.1409134, 10.5658323 47.1408522)",,,
"[301801745, 229940102]",2,B171,Jubiläumstraße,primary,50,False,True,451.50100000000003,"LINESTRING (10.5660091 47.1416127, 10.5660802 47.1416451, 10.5663698 47.1417549, 10.5664746 47.1418037, 10.5665837 47.1418676, 10.5667014 47.1419496, 10.5668569 47.142084, 10.5670983 47.1423213, 10.5677275 47.1430062, 10.567959 47.1432635, 10.5680836 47.1433988, 10.5689113 47.1443161, 10.569097 47.1445437, 10.5691239 47.1445787, 10.5692062 47.1447185, 10.5693132 47.1449289)",,,
29201013,,,,residential,20,False,True,17.005,"LINESTRING (10.5658832 47.1406499, 10.5658732 47.1406083, 10.5658631 47.1405666, 10.5658394 47.1405)",,,
301153730,1,B171,,primary,50,True,False,11.367,"LINESTRING (10.5658832 47.1406499, 10.5659328 47.1406449, 10.5659823 47.1406501, 10.5660274 47.1406649)",roundabout,,
301153730,1,B171,,primary,50,True,False,9.895,"LINESTRING (10.5657637 47.1407552, 10.565771 47.140726, 10.5657891 47.140699, 10.5658167 47.140676)",roundabout,,
453607719,1,B171,,primary,50,True,False,16.419,"LINESTRING (10.5657637 47.1407552, 10.5657082 47.1407337, 10.5656662 47.1407145, 10.5655856 47.1406713)",,,
301153730,1,B171,,primary,50,True,False,12.403,"LINESTRING (10.5658323 47.1408522, 10.5657941 47.1408256, 10.5657704 47.1407921, 10.5657637 47.1407552)",roundabout,,
301153730,1,B171,,primary,50,True,False,13.754999999999999,"LINESTRING (10.5660052 47.1408632, 10.565962 47.1408727, 10.5659165 47.140874, 10.5658722 47.140867, 10.5658323 47.1408522)",roundabout,,
"[453607720, 26790793]",1,B171,,primary,50,True,False,88.99200000000002,"LINESTRING (10.5660052 47.1408632, 10.5659814 47.1409369, 10.5659575 47.1409933, 10.5659159 47.141133, 10.5658799 47.1412244, 10.565846 47.1413055, 10.5658357 47.1413392, 10.5658334 47.1413683, 10.5658321 47.1413996, 10.5658364 47.1414275, 10.5658436 47.1414488, 10.5658592 47.1414751, 10.5658859 47.1415068, 10.5660091 47.1416127)",,,
"[26790792, 301127794, 301127795, 301127796, 301127797, 301127798]",2,,Malserstraße,residential,30,False,False,104.66199999999999,"LINESTRING (10.5660802 47.1408149, 10.5661188 47.1408385, 10.5662156 47.1408977, 10.566329 47.1410108, 10.5664585 47.14114, 10.5665926 47.1412738, 10.5667093 47.1413902, 10.566769 47.141423, 10.5668554 47.1414525, 10.5669334 47.1414603, 10.5670043 47.1414724)",,,
301153730,1,B171,,primary,50,True,False,7.909,"LINESTRING (10.5660802 47.1408149, 10.5660483 47.1408431, 10.5660052 47.1408632)",roundabout,,
26790794,1,B171,,primary,50,True,False,9.045,"LINESTRING (10.5643062 47.1403107, 10.5643395 47.1403257, 10.5643643 47.1403469, 10.5643781 47.1403723)",roundabout,,
26790794,1,B171,,primary,50,True,False,9.72,"LINESTRING (10.5643422 47.1404509, 10.5643068 47.1404673, 10.5642654 47.1404748, 10.5642227 47.1404725)",roundabout,,
143211445,,,Urtlweg,residential,30,False,False,221.542,"LINESTRING (10.5697773 47.1380001, 10.570357 47.138589, 10.5706666 47.1390049, 10.5708485 47.1392492, 10.5712095 47.1397342)",,,
143211447,,,Urtlweg,residential,30,False,False,400.1779999999999,"LINESTRING (10.5697773 47.1380001, 10.5701938 47.1377101, 10.5704675 47.13796, 10.5706437 47.1381209, 10.5708958 47.1383396, 10.5712168 47.1385878, 10.5713117 47.1386611, 10.5716524 47.1389598, 10.5717356 47.1390576, 10.5718265 47.1392034, 10.5719438 47.1393657, 10.5720804 47.1395548, 10.5723238 47.1398918, 10.572435 47.1400457, 10.572686 47.1403931)",,,
143211312,,,Urtlweg,residential,30,False,False,174.608,"LINESTRING (10.572686 47.1403931, 10.5737431 47.1401963, 10.5738553 47.1403245, 10.5739031 47.1403492, 10.5739492 47.1403539, 10.5740042 47.140343, 10.5741951 47.1402699, 10.5742302 47.1402754, 10.5742718 47.1403074, 10.5742778 47.1403407, 10.5742533 47.1403964, 10.5742315 47.1404779, 10.5742067 47.1406504)",,,
143211312,,,Urtlweg,residential,30,False,True,61.647999999999996,"LINESTRING (10.572686 47.1403931, 10.5722592 47.1405036, 10.5719404 47.140615)",,,
143211447,,,Urtlweg,residential,30,False,True,400.17800000000005,"LINESTRING (10.572686 47.1403931, 10.572435 47.1400457, 10.5723238 47.1398918, 10.5720804 47.1395548, 10.5719438 47.1393657, 10.5718265 47.1392034, 10.5717356 47.1390576, 10.5716524 47.1389598, 10.5713117 47.1386611, 10.5712168 47.1385878, 10.5708958 47.1383396, 10.5706437 47.1381209, 10.5704675 47.13796, 10.5701938 47.1377101, 10.5697773 47.1380001)",,,
25609806,,,Fischerstraße,residential,30,False,False,58.43,"LINESTRING (10.5698532 47.1444153, 10.5701873 47.1448891)",,,
25609806,,,Fischerstraße,residential,30,False,True,233.63,"LINESTRING (10.5698532 47.1444153, 10.5696497 47.1441397, 10.5695981 47.1440698, 10.5695454 47.1439985, 10.5695306 47.143978, 10.5691888 47.143533, 10.5691445 47.1434753, 10.5689036 47.1431617, 10.568882 47.1431335, 10.568859 47.1431036, 10.568707 47.1429057, 10.5684705 47.1425979, 10.5683905 47.1425921)",,,
143211333,,,Salurnerstraße,residential,30,False,False,123.079,"LINESTRING (10.5698532 47.1444153, 10.569899 47.1443948, 10.5705576 47.1441012, 10.5706322 47.1440706, 10.5710726 47.1438901, 10.5712332 47.1438293)",,,
143211333,,,Salurnerstraße,residential,30,False,False,75.30199999999999,"LINESTRING (10.5712332 47.1438293, 10.5716119 47.1436789, 10.572093 47.1434878)",,,
143211333,,,Salurnerstraße,residential,30,False,True,123.079,"LINESTRING (10.5712332 47.1438293, 10.5710726 47.1438901, 10.5706322 47.1440706, 10.5705576 47.1441012, 10.569899 47.1443948, 10.5698532 47.1444153)",,,
143211449,,,Venetweg,residential,30,False,True,177.82500000000002,"LINESTRING (10.5712332 47.1438293, 10.5710265 47.1435047, 10.5702988 47.1423618)",,,
143211333,,,Salurnerstraße,residential,30,False,False,57.557,"LINESTRING (10.572093 47.1434878, 10.5721682 47.1434586, 10.5726906 47.1432555, 10.5727545 47.1432319)",,,
143211333,,,Salurnerstraße,residential,30,False,True,75.30199999999999,"LINESTRING (10.572093 47.1434878, 10.5716119 47.1436789, 10.5712332 47.1438293)",,,
143211450,,,Ödweg,residential,30,False,True,198.333,"LINESTRING (10.572093 47.1434878, 10.5719226 47.1432818, 10.5715982 47.1428001, 10.5714639 47.1426746, 10.5713057 47.1425914, 10.5709631 47.1425503, 10.5702988 47.1423618)",,,
104037145,,,Urichstraße,residential,30,False,True,24.715,"LINESTRING (10.5727545 47.1432319, 10.5728946 47.1434327)",,,
104037145,,,Urichstraße,residential,30,False,False,244.04999999999998,"LINESTRING (10.5727545 47.1432319, 10.5725557 47.1428976, 10.5725387 47.142869, 10.5724545 47.1427274, 10.5720381 47.1420273, 10.571877 47.1418701, 10.5718 47.1417949, 10.5716246 47.1416236, 10.5715197 47.1415212, 10.5714552 47.1414582, 10.5712857 47.1412926)",,,
143211333,,,Salurnerstraße,residential,30,False,True,57.557,"LINESTRING (10.5727545 47.1432319, 10.5726906 47.1432555, 10.5721682 47.1434586, 10.572093 47.1434878)",,,
104037145,,,Urichstraße,residential,30,False,True,32.171,"LINESTRING (10.5696279 47.1398918, 10.5699415 47.1400419, 10.5699731 47.1400606)",,,
864195485,,,Urichstraße,residential,30,False,False,47.601,"LINESTRING (10.5696279 47.1398918, 10.5694838 47.1398278, 10.5691009 47.1396578)",,,
143211450,,,Ödweg,residential,30,False,True,7.728,"LINESTRING (10.5702988 47.1423618, 10.5702249 47.1423138)",,,
143211449,,,Venetweg,residential,30,False,False,177.82500000000002,"LINESTRING (10.5702988 47.1423618, 10.5710265 47.1435047, 10.5712332 47.1438293)",,,
143211450,,,Ödweg,residential,30,False,False,198.33300000000003,"LINESTRING (10.5702988 47.1423618, 10.5709631 47.1425503, 10.5713057 47.1425914, 10.5714639 47.1426746, 10.5715982 47.1428001, 10.5719226 47.1432818, 10.572093 47.1434878)",,,
143211450,,,Ödweg,residential,30,False,False,23.379,"LINESTRING (10.5700012 47.1421687, 10.5702249 47.1423138)",,,
349876817,,,Kreuzbühelgasse,residential,30,False,False,40.476,"LINESTRING (10.5700012 47.1421687, 10.5699494 47.1418064)",,,
349876817,,,Kreuzbühelgasse,residential,30,False,True,20.252,"LINESTRING (10.5700012 47.1421687, 10.5700401 47.1423489)",,,
143211277,,,Fischerstraße,living_street,,False,False,167.49699999999999,"LINESTRING (10.5722638 47.1461563, 10.5723439 47.1462322, 10.5724515 47.146251, 10.5726392 47.1462712, 10.5726833 47.1462806, 10.5727279 47.1462901, 10.5732768 47.1464072, 10.5734377 47.1464415, 10.573481 47.1464308, 10.5737245 47.1460469, 10.5738189 47.145985, 10.5739251 47.1459154)",,,
230337889,,,Fischerstraße,residential,30,False,False,124.259,"LINESTRING (10.5722638 47.1461563, 10.5724345 47.146145, 10.572579 47.1461113, 10.57293 47.1459631, 10.5734051 47.1457624, 10.5735137 47.1457166, 10.5736994 47.1456382)",,,
230337889,,,Fischerstraße,residential,30,False,True,114.42800000000001,"LINESTRING (10.5722638 47.1461563, 10.572121 47.146138, 10.5717941 47.1460513, 10.571511 47.1459541, 10.5712013 47.1458187, 10.5710132 47.1457013, 10.5709589 47.1456649)",,,
143211277,,,Fischerstraße,living_street,,False,False,50.8,"LINESTRING (10.5739251 47.1459154, 10.5745683 47.1457837)",,,
143211369,,,Fischerstraße,living_street,,False,True,35.234,"LINESTRING (10.5739251 47.1459154, 10.5736994 47.1456382)",,,
143211277,,,Fischerstraße,living_street,,False,True,167.497,"LINESTRING (10.5739251 47.1459154, 10.5738189 47.145985, 10.5737245 47.1460469, 10.573481 47.1464308, 10.5734377 47.1464415, 10.5732768 47.1464072, 10.5727279 47.1462901, 10.5726833 47.1462806, 10.5726392 47.1462712, 10.5724515 47.146251, 10.5723439 47.1462322, 10.5722638 47.1461563)",,,
143211277,,,Fischerstraße,living_street,,False,True,50.8,"LINESTRING (10.5745683 47.1457837, 10.5739251 47.1459154)",,,
230337886,,,Urichstraße,residential,30,False,False,49.125,"LINESTRING (10.5745683 47.1457837, 10.5742866 47.1454927, 10.5742111 47.1454147)",,,
230337889,,,Fischerstraße,residential,30,False,False,114.428,"LINESTRING (10.5709589 47.1456649, 10.5710132 47.1457013, 10.5712013 47.1458187, 10.571511 47.1459541, 10.5717941 47.1460513, 10.572121 47.146138, 10.5722638 47.1461563)",,,
230337889,,,Fischerstraße,residential,30,False,True,104.34700000000001,"LINESTRING (10.5709589 47.1456649, 10.5706422 47.1453952, 10.5704285 47.1451664, 10.5701873 47.1448891)",,,
"[912247432, 1065786210, 143211434, 912247431]",,,Fischerstraße,residential,30,False,False,232.34500000000003,"LINESTRING (10.5709589 47.1456649, 10.5712982 47.1454748, 10.5715162 47.1453878, 10.5715857 47.1453615, 10.5716302 47.1453408, 10.5719661 47.1452075, 10.5724162 47.145018, 10.5726633 47.144914, 10.5728847 47.1448477, 10.5730255 47.1448056, 10.5733126 47.1447196, 10.57336 47.1447054, 10.5735269 47.1446554, 10.5736088 47.1446241)",,no,
230337886,,,Urichstraße,residential,30,False,False,105.866,"LINESTRING (10.5736088 47.1446241, 10.573081 47.1437423)",,,
"[912247432, 143211434, 1065786210, 912247431]",,,Fischerstraße,residential,30,False,True,232.345,"LINESTRING (10.5736088 47.1446241, 10.5735269 47.1446554, 10.57336 47.1447054, 10.5733126 47.1447196, 10.5730255 47.1448056, 10.5728847 47.1448477, 10.5726633 47.144914, 10.5724162 47.145018, 10.5719661 47.1452075, 10.5716302 47.1453408, 10.5715857 47.1453615, 10.5715162 47.1453878, 10.5712982 47.1454748, 10.5709589 47.1456649)",,no,
230337886,,,Urichstraße,residential,30,False,True,99.122,"LINESTRING (10.5736088 47.1446241, 10.5738778 47.145023, 10.5741099 47.1452957, 10.5742111 47.1454147)",,,
349876817,,,Kreuzbühelgasse,residential,30,False,False,160.277,"LINESTRING (10.570088 47.143782, 10.5700863 47.1436065, 10.5701649 47.1429278, 10.5701586 47.1428986, 10.5700824 47.1425453, 10.5700401 47.1423489)",,,
349876817,,,Kreuzbühelgasse,residential,30,False,True,40.476,"LINESTRING (10.5699494 47.1418064, 10.5700012 47.1421687)",,,
143211259,,,Andreas-Hofer-Straße,residential,30,False,True,277.448,"LINESTRING (10.5699494 47.1418064, 10.5696036 47.1418445, 10.5695148 47.1418101, 10.5693351 47.1414082, 10.5692706 47.1401167, 10.5692672 47.1400476, 10.5691347 47.1397306, 10.5691009 47.1396578)",,,
143211310,,,Kreuzbühelgasse,residential,30,False,False,172.61499999999998,"LINESTRING (10.5699494 47.1418064, 10.5700125 47.1415408, 10.5700207 47.1415063, 10.5699492 47.1403336, 10.5699337 47.1402597)",,,
143211445,,,Urtlweg,residential,30,False,True,112.465,"LINESTRING (10.5719404 47.140615, 10.5712095 47.1397342)",,,
143211312,,,Urtlweg,residential,30,False,False,61.647999999999996,"LINESTRING (10.5719404 47.140615, 10.5722592 47.1405036, 10.572686 47.1403931)",,,
143211445,,,Urtlweg,residential,30,False,False,121.005,"LINESTRING (10.5719404 47.140615, 10.5721942 47.1409133, 10.5721337 47.1410018, 10.5712857 47.1412926)",,,
143211369,,,Fischerstraße,living_street,,False,False,35.234,"LINESTRING (10.5736994 47.1456382, 10.5739251 47.1459154)",,,
230337889,,,Fischerstraße,residential,30,False,False,45.991,"LINESTRING (10.5736994 47.1456382, 10.5738413 47.1455771, 10.5741544 47.1454395, 10.5742111 47.1454147)",,,
230337889,,,Fischerstraße,residential,30,False,True,124.259,"LINESTRING (10.5736994 47.1456382, 10.5735137 47.1457166, 10.5734051 47.1457624, 10.57293 47.1459631, 10.572579 47.1461113, 10.5724345 47.146145, 10.5722638 47.1461563)",,,
104037145,,,Urichstraße,residential,30,False,True,15.729,"LINESTRING (10.5699731 47.1400606, 10.5701051 47.1401699)",,,
104037145,,,Urichstraße,residential,30,False,False,32.171,"LINESTRING (10.5699731 47.1400606, 10.5699415 47.1400419, 10.5696279 47.1398918)",,,
143211310,,,Kreuzbühelgasse,residential,30,False,True,22.408,"LINESTRING (10.5699731 47.1400606, 10.5699643 47.1400901, 10.5699386 47.1401765, 10.5699337 47.1402597)",,,
143211445,,,Urtlweg,residential,30,False,False,112.465,"LINESTRING (10.5712095 47.1397342, 10.5719404 47.140615)",,,
143211442,,,Urtlweg,residential,30,False,True,96.565,"LINESTRING (10.5712095 47.1397342, 10.570492 47.1400172, 10.5701051 47.1401699)",,,
143211445,,,Urtlweg,residential,30,False,True,221.54200000000003,"LINESTRING (10.5712095 47.1397342, 10.5708485 47.1392492, 10.5706666 47.1390049, 10.570357 47.138589, 10.5697773 47.1380001)",,,
104037145,,,Urichstraße,residential,30,False,False,153.487,"LINESTRING (10.5712857 47.1412926, 10.5708658 47.1408933, 10.5707643 47.1407967, 10.5706091 47.1406492, 10.5703161 47.1403706, 10.5701504 47.1402129, 10.5701051 47.1401699)",,,
104037145,,,Urichstraße,residential,30,False,True,244.05,"LINESTRING (10.5712857 47.1412926, 10.5714552 47.1414582, 10.5715197 47.1415212, 10.5716246 47.1416236, 10.5718 47.1417949, 10.571877 47.1418701, 10.5720381 47.1420273, 10.5724545 47.1427274, 10.5725387 47.142869, 10.5725557 47.1428976, 10.5727545 47.1432319)",,,
143211445,,,Urtlweg,residential,30,False,True,121.005,"LINESTRING (10.5712857 47.1412926, 10.5721337 47.1410018, 10.5721942 47.1409133, 10.5719404 47.140615)",,,
25609806,,,Fischerstraße,residential,30,False,True,58.43,"LINESTRING (10.5701873 47.1448891, 10.5698532 47.1444153)",,,
143211271,,,Brixnerstraße,residential,30,False,False,253.308,"LINESTRING (10.5701873 47.1448891, 10.5702758 47.1448515, 10.5705178 47.1447595, 10.5705823 47.1447363, 10.5707024 47.1446892, 10.5709462 47.1445935, 10.5709919 47.1445748, 10.5711814 47.1445012, 10.5713824 47.1444212, 10.5714713 47.1443875, 10.5719512 47.1441948, 10.5724417 47.1439978, 10.5725017 47.1439737, 10.5727712 47.1438655, 10.5728613 47.1438293, 10.5730057 47.1437713, 10.573081 47.1437423)",,,
230337889,,,Fischerstraße,residential,30,False,False,104.34700000000001,"LINESTRING (10.5701873 47.1448891, 10.5704285 47.1451664, 10.5706422 47.1453952, 10.5709589 47.1456649)",,,
230337886,,,Urichstraße,residential,30,False,False,99.122,"LINESTRING (10.5742111 47.1454147, 10.5741099 47.1452957, 10.5738778 47.145023, 10.5736088 47.1446241)",,,
230337886,,,Urichstraße,residential,30,False,True,49.125,"LINESTRING (10.5742111 47.1454147, 10.5742866 47.1454927, 10.5745683 47.1457837)",,,
230337889,,,Fischerstraße,residential,30,False,True,45.991,"LINESTRING (10.5742111 47.1454147, 10.5741544 47.1454395, 10.5738413 47.1455771, 10.5736994 47.1456382)",,,
230337886,,,Urichstraße,residential,30,False,True,105.866,"LINESTRING (10.573081 47.1437423, 10.5736088 47.1446241)",,,
104037145,,,Urichstraße,residential,30,False,False,37.205,"LINESTRING (10.573081 47.1437423, 10.5730019 47.1436036, 10.5728946 47.1434327)",,,
143211271,,,Brixnerstraße,residential,30,False,True,253.308,"LINESTRING (10.573081 47.1437423, 10.5730057 47.1437713, 10.5728613 47.1438293, 10.5727712 47.1438655, 10.5725017 47.1439737, 10.5724417 47.1439978, 10.5719512 47.1441948, 10.5714713 47.1443875, 10.5713824 47.1444212, 10.5711814 47.1445012, 10.5709919 47.1445748, 10.5709462 47.1445935, 10.5707024 47.1446892, 10.5705823 47.1447363, 10.5705178 47.1447595, 10.5702758 47.1448515, 10.5701873 47.1448891)",,,
143211259,,,Andreas-Hofer-Straße,residential,30,False,False,277.44800000000004,"LINESTRING (10.5691009 47.1396578, 10.5691347 47.1397306, 10.5692672 47.1400476, 10.5692706 47.1401167, 10.5693351 47.1414082, 10.5695148 47.1418101, 10.5696036 47.1418445, 10.5699494 47.1418064)",,,
864195485,,,Urichstraße,residential,30,False,False,133.374,"LINESTRING (10.5691009 47.1396578, 10.5682765 47.1393273, 10.5682183 47.1393017, 10.5681778 47.1392822, 10.5677681 47.1390131, 10.5676803 47.1389595)",,,
864195485,,,Urichstraße,residential,30,False,True,47.601,"LINESTRING (10.5691009 47.1396578, 10.5694838 47.1398278, 10.5696279 47.1398918)",,,
104037145,,,Urichstraße,residential,30,False,False,24.715,"LINESTRING (10.5728946 47.1434327, 10.5727545 47.1432319)",,,
104037145,,,Urichstraße,residential,30,False,True,37.205,"LINESTRING (10.5728946 47.1434327, 10.5730019 47.1436036, 10.573081 47.1437423)",,,
143211365,,,,living_street,,False,False,142.082,"LINESTRING (10.5728946 47.1434327, 10.5723265 47.1436596, 10.5717806 47.1438776, 10.5712746 47.1440797)",,,
26790794,1,B171,,primary,50,True,False,9.530999999999999,"LINESTRING (10.5641277 47.1403867, 10.5641358 47.1403587, 10.564157 47.140334, 10.5641889 47.1403154)",roundabout,,
104037143,,,Marktplatz,residential,30,False,True,43.103,"LINESTRING (10.5672965 47.1386176, 10.5672574 47.1388328, 10.5672586 47.1389382, 10.5672534 47.1390035)",,,
143211320,,,Marktplatz,residential,30,False,True,47.882,"LINESTRING (10.5672965 47.1386176, 10.5673806 47.1386799, 10.5674623 47.1387562, 10.5675156 47.1388059, 10.5675427 47.1388312, 10.5676803 47.1389595)",,,
230337887,,,Marktplatz,residential,30,False,False,64.001,"LINESTRING (10.5672965 47.1386176, 10.5673113 47.1385451, 10.5673223 47.1384814, 10.5673663 47.13843, 10.5674073 47.138382, 10.5676256 47.1382765, 10.5677947 47.1381948)",,,
