osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge,width,lanes
24876191,Augustenstraße,residential,30,False,True,84.994,,"LINESTRING (14.1441779 46.6339699, 14.1444 46.6347189)",,,
24876191,Augustenstraße,residential,30,False,False,94.188,,"LINESTRING (14.1441779 46.6339699, 14.1441579 46.6337671, 14.1441355 46.6331235)",,,
"[24876197, 24876198]","['Gabrielenweg', 'Karlstraße']",residential,30,False,"[False, True]",178.433,,"LINESTRING (14.1441779 46.6339699, 14.1429719 46.6341752, 14.1432165 46.6349077)",,,
24876195,Alfredweg,residential,30,False,False,70.846,,"LINESTRING (14.1441355 46.6331235, 14.1432088 46.6330916)",,3.5,
24876191,Augustenstraße,residential,30,False,True,94.188,,"LINESTRING (14.1441355 46.6331235, 14.1441579 46.6337671, 14.1441779 46.6339699)",,,
24876195,Alfredweg,residential,30,False,True,110.016,,"LINESTRING (14.1441355 46.6331235, 14.1452025 46.6331576, 14.1455745 46.6331418)",,3.5,
24876192,Wahlisstraße,residential,30,False,False,100.32300000000001,,"LINESTRING (14.145853 46.6327081, 14.1460045 46.6328667, 14.1462623 46.6330694, 14.1467558 46.6333554)",,,
37885646,Elisabethstraße,residential,30,False,True,81.36999999999999,,"LINESTRING (14.145853 46.6327081, 14.1457905 46.6327239, 14.145715 46.6327307, 14.1455734 46.6327352, 14.1454704 46.6327384, 14.1454178 46.632754, 14.1453836 46.632782, 14.1453755 46.6328057, 14.1453817 46.6328298, 14.1454648 46.6329255, 14.1454948 46.6329682, 14.1455211 46.6330178, 14.1455745 46.6331418)",,,
492644619,Wahlisstraße,residential,30,False,False,42.074,,"LINESTRING (14.145853 46.6327081, 14.1460791 46.6325864, 14.1461381 46.6325547, 14.1461689 46.6325291, 14.1461905 46.6324922, 14.1462025 46.6324361)",,,
24876192,Wahlisstraße,residential,30,False,True,100.32300000000001,,"LINESTRING (14.1467558 46.6333554, 14.1462623 46.6330694, 14.1460045 46.6328667, 14.145853 46.6327081)",,,
24876193,Paulaweg,residential,30,False,False,91.092,,"LINESTRING (14.1467558 46.6333554, 14.1464233 46.6335516, 14.1462504 46.6336201, 14.1460755 46.6336626, 14.1457149 46.6337179)",,,
233158177,Wahlisstraße,residential,30,False,False,119.952,,"LINESTRING (14.1467558 46.6333554, 14.1470037 46.6335414, 14.1470587 46.6335991, 14.1474702 46.6343021)",,,
24876190,Annastraße,residential,30,False,False,64.179,,"LINESTRING (14.1474702 46.6343021, 14.1474345 46.6343078, 14.147238 46.6343323, 14.146648 46.6344217)",,,
"[24876182, 24876190]","['Johannaweg', 'Annastraße']",residential,30,False,True,155.849,,"LINESTRING (14.1474702 46.6343021, 14.1482264 46.6341997, 14.1483327 46.6347201, 14.1483613 46.6348782, 14.1483698 46.6349268, 14.1483757 46.6349608, 14.1483827 46.6349877, 14.1484025 46.6350635)",,,
233158177,Wahlisstraße,residential,30,False,True,119.95200000000001,,"LINESTRING (14.1474702 46.6343021, 14.1470587 46.6335991, 14.1470037 46.6335414, 14.1467558 46.6333554)",,,
37885646,Elisabethstraße,residential,30,False,True,90.952,,"LINESTRING (14.1457149 46.6337179, 14.1459038 46.6345255)",,,
24876193,Paulaweg,residential,30,False,True,91.09199999999998,,"LINESTRING (14.1457149 46.6337179, 14.1460755 46.6336626, 14.1462504 46.6336201, 14.1464233 46.6335516, 14.1467558 46.6333554)",,,
37885646,Elisabethstraße,residential,30,False,False,64.95,,"LINESTRING (14.1457149 46.6337179, 14.1455904 46.633207, 14.1455745 46.6331418)",,,
24876190,Annastraße,residential,30,False,False,57.982,,"LINESTRING (14.146648 46.6344217, 14.1459038 46.6345255)",,,
24876194,Postgasse,residential,30,False,False,102.828,,"LINESTRING (14.146648 46.6344217, 14.1471235 46.6352869)",,,
24876190,Annastraße,residential,30,False,True,64.179,,"LINESTRING (14.146648 46.6344217, 14.147238 46.6343323, 14.1474345 46.6343078, 14.1474702 46.6343021)",,,
24876195,Alfredweg,residential,30,False,True,70.846,,"LINESTRING (14.1432088 46.6330916, 14.1441355 46.6331235)",,3.5,
24876198,Karlstraße,residential,30,False,False,94.93,,"LINESTRING (14.1434914 46.6357403, 14.1432165 46.6349077)",,,
333369219,Hauptstraße,primary,50,False,False,79.241,B83,"LINESTRING (14.1434914 46.6357403, 14.1433733 46.6357564, 14.1424828 46.635908)",,,
333369219,Hauptstraße,primary,50,False,True,90.178,B83,"LINESTRING (14.1434914 46.6357403, 14.1435834 46.6357246, 14.1438456 46.6356797, 14.1446399 46.6355511)",,,
24876198,Karlstraße,residential,30,False,True,94.93,,"LINESTRING (14.1432165 46.6349077, 14.1434914 46.6357403)",,,
"[24876197, 24876198]","['Gabrielenweg', 'Karlstraße']",residential,30,False,"[False, True]",178.433,,"LINESTRING (14.1432165 46.6349077, 14.1429719 46.6341752, 14.1441779 46.6339699)",,,
124123877,Annastraße,residential,30,False,False,76.08,,"LINESTRING (14.1432165 46.6349077, 14.1428077 46.6349753, 14.1425193 46.6350675, 14.1422752 46.6351245)",,,
124123877,Annastraße,residential,30,False,True,92.811,,"LINESTRING (14.1432165 46.6349077, 14.1440465 46.6347635, 14.1444 46.6347189)",,,
24876199,Werzer Promenade,residential,,False,True,64.184,,"LINESTRING (14.1404881 46.6354284, 14.1405436 46.6355862, 14.1405612 46.635653, 14.1405782 46.635765, 14.1405755 46.6358795, 14.1405612 46.6359128, 14.1404821 46.6359784)",,,
"[1205357680, 1205357681, 124123877]",Annastraße,residential,30,False,False,46.340999999999994,,"LINESTRING (14.1404881 46.6354284, 14.1404024 46.6354442, 14.1403396 46.6354565, 14.1402172 46.6354806, 14.1401273 46.6355015, 14.1399181 46.6355682)",yes,,
124123877,Annastraße,residential,30,False,True,140.822,,"LINESTRING (14.1404881 46.6354284, 14.1408927 46.6353394, 14.1412049 46.6352777, 14.1415221 46.6352393, 14.1418376 46.6352044, 14.1420269 46.6351747, 14.1422752 46.6351245)",,,
333369219,Hauptstraße,primary,50,False,False,63.872,B83,"LINESTRING (14.1424828 46.635908, 14.1416703 46.6360448)",,,
"[24876200, 1204228956]",Marienstraße,residential,30,False,False,88.551,,"LINESTRING (14.1424828 46.635908, 14.1423769 46.6355085, 14.1422752 46.6351245)",,,
333369219,Hauptstraße,primary,50,False,True,79.241,B83,"LINESTRING (14.1424828 46.635908, 14.1433733 46.6357564, 14.1434914 46.6357403)",,,
124123877,Annastraße,residential,30,False,False,140.822,,"LINESTRING (14.1422752 46.6351245, 14.1420269 46.6351747, 14.1418376 46.6352044, 14.1415221 46.6352393, 14.1412049 46.6352777, 14.1408927 46.6353394, 14.1404881 46.6354284)",,,
124123877,Annastraße,residential,30,False,True,76.08,,"LINESTRING (14.1422752 46.6351245, 14.1425193 46.6350675, 14.1428077 46.6349753, 14.1432165 46.6349077)",,,
"[24876200, 1204228956]",Marienstraße,residential,30,False,True,88.551,,"LINESTRING (14.1422752 46.6351245, 14.1423769 46.6355085, 14.1424828 46.635908)",,,
30276317,Buchenwaldweg,residential,,False,False,117.042,,"LINESTRING (14.147177 46.6377845, 14.1478876 46.6378901, 14.1479282 46.6379125, 14.1479434 46.6379448, 14.1479394 46.6379736, 14.1478717 46.6381539, 14.1477353 46.6384056)",,,
30274749,Sonnweg,residential,,False,False,92.519,,"LINESTRING (14.1502651 46.6391445, 14.1503563 46.6387954, 14.1504435 46.6384544, 14.1504746 46.638325)",,,
30275888,Karawankenblickstraße,residential,,False,True,210.53000000000003,,"LINESTRING (14.1502651 46.6391445, 14.1502239 46.6391346, 14.1499781 46.6390754, 14.1496356 46.6389929, 14.1495698 46.6389771, 14.149362 46.638927, 14.1492712 46.6389035, 14.1490872 46.6388558, 14.1489059 46.6387918, 14.1484111 46.6385963, 14.1481872 46.6385199, 14.1479104 46.6384425, 14.1477353 46.6384056)",,,
30274749,Sonnweg,residential,,False,True,92.519,,"LINESTRING (14.1504746 46.638325, 14.1504435 46.6384544, 14.1503563 46.6387954, 14.1502651 46.6391445)",,,
30275022,Querweg,residential,,False,False,118.881,,"LINESTRING (14.1465346 46.6387078, 14.1466325 46.6389928, 14.1466521 46.6390955, 14.1466848 46.6392932, 14.1466828 46.6394604, 14.1466379 46.6397654)",,,
30275888,Karawankenblickstraße,residential,,False,False,61.213,,"LINESTRING (14.1465346 46.6387078, 14.146678 46.6386864, 14.1468647 46.6386408, 14.1472699 46.6384959)",,,
30275888,Karawankenblickstraße,residential,,False,True,331.202,,"LINESTRING (14.1465346 46.6387078, 14.145749 46.6387525, 14.1456569 46.6387601, 14.1453672 46.6388181, 14.1452408 46.6388352, 14.1451165 46.638839, 14.1446786 46.6387675, 14.1445612 46.6387606, 14.1443265 46.6387569, 14.144183 46.6387421, 14.1437042 46.6386496, 14.1435969 46.6386292, 14.143491 46.638616, 14.1430592 46.638587, 14.1429398 46.6385704, 14.1428252 46.6385382, 14.1423346 46.6383551)",,,
30275022,Querweg,residential,,False,True,118.881,,"LINESTRING (14.1466379 46.6397654, 14.1466828 46.6394604, 14.1466848 46.6392932, 14.1466521 46.6390955, 14.1466325 46.6389928, 14.1465346 46.6387078)",,,
30276341,Bogenweg,residential,,False,False,247.892,,"LINESTRING (14.1466379 46.6397654, 14.1469578 46.6397596, 14.1471625 46.6397508, 14.1473842 46.6397357, 14.147633 46.63971, 14.1477415 46.6396862, 14.1478452 46.6396482, 14.1479443 46.6395913, 14.1479793 46.6395618, 14.1480222 46.6395048, 14.1480473 46.6394535, 14.1480554 46.6393643, 14.1480499 46.6392779, 14.1480335 46.6392217, 14.1479724 46.6391374, 14.1479061 46.6390842, 14.1477927 46.6390177, 14.1476986 46.6389684, 14.1476516 46.6389361, 14.1476088 46.6388948, 14.1472699 46.6384959)",,,
30276341,Bogenweg,residential,,False,True,243.264,,"LINESTRING (14.1466379 46.6397654, 14.1453418 46.639842, 14.1452676 46.6398499, 14.1452086 46.6398618, 14.1450396 46.6399189, 14.1449028 46.6399401, 14.144707 46.6399567, 14.1445998 46.6399548, 14.1444873 46.6399425, 14.1436891 46.6397919, 14.1435167 46.6397753)",,,
30275888,Karawankenblickstraße,residential,,False,False,210.52999999999994,,"LINESTRING (14.1477353 46.6384056, 14.1479104 46.6384425, 14.1481872 46.6385199, 14.1484111 46.6385963, 14.1489059 46.6387918, 14.1490872 46.6388558, 14.1492712 46.6389035, 14.149362 46.638927, 14.1495698 46.6389771, 14.1496356 46.6389929, 14.1499781 46.6390754, 14.1502239 46.6391346, 14.1502651 46.6391445)",,,
30275888,Karawankenblickstraße,residential,,False,True,37.605999999999995,,"LINESTRING (14.1477353 46.6384056, 14.147587 46.6384092, 14.1475046 46.638419, 14.1474372 46.6384357, 14.1472699 46.6384959)",,,
30276317,Buchenwaldweg,residential,,False,True,117.042,,"LINESTRING (14.1477353 46.6384056, 14.1478717 46.6381539, 14.1479394 46.6379736, 14.1479434 46.6379448, 14.1479282 46.6379125, 14.1478876 46.6378901, 14.147177 46.6377845)",,,
30275888,Karawankenblickstraße,residential,,False,False,37.606,,"LINESTRING (14.1472699 46.6384959, 14.1474372 46.6384357, 14.1475046 46.638419, 14.147587 46.6384092, 14.1477353 46.6384056)",,,
30275888,Karawankenblickstraße,residential,,False,True,61.213,,"LINESTRING (14.1472699 46.6384959, 14.1468647 46.6386408, 14.146678 46.6386864, 14.1465346 46.6387078)",,,
30276341,Bogenweg,residential,,False,True,247.892,,"LINESTRING (14.1472699 46.6384959, 14.1476088 46.6388948, 14.1476516 46.6389361, 14.1476986 46.6389684, 14.1477927 46.6390177, 14.1479061 46.6390842, 14.1479724 46.6391374, 14.1480335 46.6392217, 14.1480499 46.6392779, 14.1480554 46.6393643, 14.1480473 46.6394535, 14.1480222 46.6395048, 14.1479793 46.6395618, 14.1479443 46.6395913, 14.1478452 46.6396482, 14.1477415 46.6396862, 14.147633 46.63971, 14.1473842 46.6397357, 14.1471625 46.6397508, 14.1469578 46.6397596, 14.1466379 46.6397654)",,,
"[333369218, 702791843]",Bahnhofplatz,residential,30,False,False,55.054,,"LINESTRING (14.1462197 46.635851, 14.1462029 46.6357368, 14.1460957 46.6353988, 14.1460856 46.6353651)",,,
22873112,Moosburgerstraße,secondary,,False,True,108.201,,"LINESTRING (14.1419338 46.6370008, 14.1419189 46.6369309, 14.1418742 46.636775, 14.1418636 46.6367325, 14.1418539 46.6366921, 14.141836 46.6366241, 14.1416962 46.6361354, 14.1416793 46.6360761, 14.1416703 46.6360448)",,,
37671320,10.-Oktober-Straße,residential,30,False,False,304.222,,"LINESTRING (14.1419338 46.6370008, 14.1420561 46.6370029, 14.1422443 46.6369865, 14.1425448 46.6369622, 14.1429715 46.6369243, 14.1441628 46.6367284, 14.1444418 46.6366903, 14.1449737 46.6366285, 14.145221 46.6365874, 14.1458438 46.6364975)",,,2
"[37885649, 733635497, 492308948]","['Kirchweg', 'Kirchplatz']",residential,30,False,False,181.92000000000002,,"LINESTRING (14.1419338 46.6370008, 14.1418505 46.6370083, 14.1417483 46.6370253, 14.1416425 46.6370472, 14.1415841 46.6370682, 14.141543 46.6370907, 14.1414935 46.6371335, 14.1414632 46.6371707, 14.1414364 46.6372108, 14.141405 46.6372729, 14.1413594 46.6373738, 14.1413358 46.6374139, 14.1412961 46.6374662, 14.1412603 46.6375012, 14.1411978 46.6375352, 14.1411583 46.6375547, 14.1410845 46.637574, 14.1410301 46.6375831, 14.140942 46.6375902, 14.1406943 46.6375925, 14.1405943 46.6375947, 14.1403939 46.6376039, 14.1401877 46.6376251, 14.1401303 46.6376406, 14.1400756 46.6376695, 14.1400437 46.6377028)",,,1
407037101,Moosburgerstraße,secondary,,False,False,118.852,,"LINESTRING (14.1419338 46.6370008, 14.1419346 46.6370604, 14.1419265 46.6371327, 14.141886 46.6374118, 14.1418832 46.6375, 14.1418901 46.6375522, 14.1418993 46.6376033, 14.14191 46.6376314, 14.1419461 46.637715, 14.1419632 46.6377455, 14.1419794 46.6377743, 14.1420675 46.6378859, 14.1420862 46.6379403, 14.1420915 46.6379757, 14.142087 46.6380095, 14.142069 46.638039)",,,
38000400,Winklernerstraße,residential,30,False,False,45.324,,"LINESTRING (14.1474707 46.6362954, 14.1480428 46.6364042)",,,
"[1044799450, 405495111]",10.-Oktober-Straße,residential,30,False,True,126.281,,"LINESTRING (14.1474707 46.6362954, 14.147335 46.6363032, 14.1473198 46.6363052, 14.1465206 46.6364093, 14.1462818 46.6364404, 14.1459882 46.6364786, 14.1458438 46.6364975)",,,2
30276341,Bogenweg,residential,,False,False,243.26399999999998,,"LINESTRING (14.1435167 46.6397753, 14.1436891 46.6397919, 14.1444873 46.6399425, 14.1445998 46.6399548, 14.144707 46.6399567, 14.1449028 46.6399401, 14.1450396 46.6399189, 14.1452086 46.6398618, 14.1452676 46.6398499, 14.1453418 46.639842, 14.1466379 46.6397654)",,,
397787841,Bannwaldstraße,residential,,False,True,182.85600000000002,,"LINESTRING (14.1435167 46.6397753, 14.1434814 46.639736, 14.143157 46.6393749, 14.1430543 46.6392342, 14.1430048 46.6391646, 14.142954 46.6390813, 14.1428561 46.6388767, 14.1427896 46.6387915, 14.142447 46.638473, 14.1423346 46.6383551)",,,
37671320,10.-Oktober-Straße,residential,30,False,True,304.2219999999999,,"LINESTRING (14.1458438 46.6364975, 14.145221 46.6365874, 14.1449737 46.6366285, 14.1444418 46.6366903, 14.1441628 46.6367284, 14.1429715 46.6369243, 14.1425448 46.6369622, 14.1422443 46.6369865, 14.1420561 46.6370029, 14.1419338 46.6370008)",,,2
37887329,Khevenhüllerweg,residential,,False,True,416.65500000000003,,"LINESTRING (14.1458438 46.6364975, 14.1459273 46.6368039, 14.145954 46.6368561, 14.1460442 46.6370057, 14.1460745 46.637115, 14.1460648 46.6371695, 14.1460224 46.6372161, 14.1459411 46.637268, 14.1458335 46.6373106, 14.1456915 46.6373381, 14.1441312 46.637419, 14.1433193 46.6374428, 14.1431748 46.6374606, 14.1430599 46.6374846, 14.1428846 46.6375446, 14.1427824 46.6375895, 14.1426605 46.6376636, 14.1425446 46.6377522, 14.1424699 46.6378377, 14.1422958 46.6380805, 14.1422007 46.6381557)",,,
"[1044799450, 405495111]",10.-Oktober-Straße,residential,30,False,False,126.281,,"LINESTRING (14.1458438 46.6364975, 14.1459882 46.6364786, 14.1462818 46.6364404, 14.1465206 46.6364093, 14.1473198 46.6363052, 14.147335 46.6363032, 14.1474707 46.6362954)",,,2
397787840,Moosburgerstraße,secondary,,False,True,24.91,,"LINESTRING (14.1385285 46.6390556, 14.1387733 46.6389075)",,,
1044798514,Sportplatzstraße,residential,,False,True,11.492,,"LINESTRING (14.1398214 46.6381949, 14.139799 46.6380927)",,,
1141357379,Moosburgerstraße,secondary,,False,True,14.085,,"LINESTRING (14.1398214 46.6381949, 14.1399868 46.6381388)",,,
397787840,Moosburgerstraße,secondary,,False,False,122.88900000000001,,"LINESTRING (14.1398214 46.6381949, 14.1397117 46.6382396, 14.1396311 46.6382649, 14.1391784 46.6383776, 14.1391287 46.6383997, 14.1390857 46.6384282, 14.1390537 46.6384634, 14.1390312 46.6385137, 14.1390047 46.6386822, 14.1389897 46.6387133, 14.1389798 46.6387339, 14.1389422 46.6387846, 14.1388866 46.6388342, 14.1387733 46.6389075)",,,
37887310,Kirchplatz,residential,30,False,True,72.95800000000001,,"LINESTRING (14.1400437 46.6377028, 14.1397099 46.6376068, 14.139606 46.6375991, 14.1395159 46.6376081, 14.139277 46.637679, 14.139154 46.6377218)",,,2
"[733635497, 37885649, 492308948]","['Kirchweg', 'Kirchplatz']",residential,30,False,True,181.92,,"LINESTRING (14.1400437 46.6377028, 14.1400756 46.6376695, 14.1401303 46.6376406, 14.1401877 46.6376251, 14.1403939 46.6376039, 14.1405943 46.6375947, 14.1406943 46.6375925, 14.140942 46.6375902, 14.1410301 46.6375831, 14.1410845 46.637574, 14.1411583 46.6375547, 14.1411978 46.6375352, 14.1412603 46.6375012, 14.1412961 46.6374662, 14.1413358 46.6374139, 14.1413594 46.6373738, 14.141405 46.6372729, 14.1414364 46.6372108, 14.1414632 46.6371707, 14.1414935 46.6371335, 14.141543 46.6370907, 14.1415841 46.6370682, 14.1416425 46.6370472, 14.1417483 46.6370253, 14.1418505 46.6370083, 14.1419338 46.6370008)",,,1
1044798515,Kirchplatz,residential,,False,False,53.559,,"LINESTRING (14.1400437 46.6377028, 14.1401347 46.6377577, 14.1401436 46.637767, 14.140175 46.6378, 14.1402049 46.6378535, 14.1402025 46.6379065, 14.1401446 46.6380485, 14.1401052 46.6381345)",,,
37885650,Bannwaldstraße,residential,,False,False,24.485,,"LINESTRING (14.1422007 46.6381557, 14.1422491 46.6382475, 14.1423346 46.6383551)",,,
37885650,Bannwaldstraße,residential,,False,True,16.633,,"LINESTRING (14.1422007 46.6381557, 14.1421582 46.6381003, 14.1421325 46.6380777, 14.142069 46.638039)",,,
37887329,Khevenhüllerweg,residential,,False,False,416.6550000000001,,"LINESTRING (14.1422007 46.6381557, 14.1422958 46.6380805, 14.1424699 46.6378377, 14.1425446 46.6377522, 14.1426605 46.6376636, 14.1427824 46.6375895, 14.1428846 46.6375446, 14.1430599 46.6374846, 14.1431748 46.6374606, 14.1433193 46.6374428, 14.1441312 46.637419, 14.1456915 46.6373381, 14.1458335 46.6373106, 14.1459411 46.637268, 14.1460224 46.6372161, 14.1460648 46.6371695, 14.1460745 46.637115, 14.1460442 46.6370057, 14.145954 46.6368561, 14.1459273 46.6368039, 14.1458438 46.6364975)",,,
37887310,Kirchplatz,residential,30,False,False,72.958,,"LINESTRING (14.139154 46.6377218, 14.139277 46.637679, 14.1395159 46.6376081, 14.139606 46.6375991, 14.1397099 46.6376068, 14.1400437 46.6377028)",,,2
1044798514,Sportplatzstraße,residential,,False,False,65.13799999999999,,"LINESTRING (14.139154 46.6377218, 14.139326 46.6378737, 14.1394062 46.6379246, 14.1394697 46.6379606, 14.139799 46.6380927)",,,
30275888,Karawankenblickstraße,residential,,False,False,331.202,,"LINESTRING (14.1423346 46.6383551, 14.1428252 46.6385382, 14.1429398 46.6385704, 14.1430592 46.638587, 14.143491 46.638616, 14.1435969 46.6386292, 14.1437042 46.6386496, 14.144183 46.6387421, 14.1443265 46.6387569, 14.1445612 46.6387606, 14.1446786 46.6387675, 14.1451165 46.638839, 14.1452408 46.6388352, 14.1453672 46.6388181, 14.1456569 46.6387601, 14.145749 46.6387525, 14.1465346 46.6387078)",,,
