osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,junction,bridge,access,width
15530055,,,residential,30,False,True,99.045,"LINESTRING (14.42313 48.3498883, 14.4223348 48.3499131, 14.4217907 48.3499056)",Feldweg,,,,
15530166,,,residential,,False,False,142.727,"LINESTRING (14.4214049 48.3486479, 14.4217907 48.3499056)",Anzengruberstraße,,,,
28352028,,,tertiary,50,False,False,109.686,"LINESTRING (14.4214049 48.3486479, 14.4211037 48.3487908, 14.4208597 48.3488982, 14.4205255 48.3490351, 14.4201496 48.3491724)",Gaisbacher Straße,,,,
15530166,,,residential,,False,True,142.727,"LINESTRING (14.4217907 48.3499056, 14.4214049 48.3486479)",Anzengruberstraße,,,,
15530055,,,residential,30,False,False,99.045,"LINESTRING (14.4217907 48.3499056, 14.4223348 48.3499131, 14.42313 48.3498883)",Feldweg,,,,
15530055,,,residential,30,False,True,166.363,"LINESTRING (14.4217907 48.3499056, 14.4216517 48.3499034, 14.4215199 48.3498981, 14.4213938 48.3498912, 14.4211539 48.349867, 14.4209369 48.3498298, 14.4206664 48.3497653, 14.4205203 48.3497281, 14.4203986 48.3496784, 14.4203021 48.3496147, 14.4202388 48.3495577, 14.4200136 48.3492187)",Feldweg,,,,
15530285,,,residential,30,False,False,158.046,"LINESTRING (14.4196066 48.3493561, 14.419673 48.3494653, 14.4198614 48.3498396, 14.4201082 48.3503287, 14.4202469 48.3506218, 14.4202782 48.350705)",Dr.-Renner-Straße,,,yes,
26223487,2,,tertiary,50,False,False,95.57,"LINESTRING (14.4196066 48.3493561, 14.4189145 48.3495853, 14.4187902 48.3496161, 14.4186908 48.3496318, 14.4186092 48.3496395, 14.4185121 48.3496373, 14.4184086 48.3496234)",Gaisbacher Straße,,,,
26223487,2,,tertiary,50,False,True,33.735,"LINESTRING (14.4196066 48.3493561, 14.4199895 48.3492268, 14.4200136 48.3492187)",Gaisbacher Straße,,,,
15530285,,,residential,30,False,False,80.756,"LINESTRING (14.4202782 48.350705, 14.4204562 48.3512449, 14.4205116 48.3514145)",Dr.-Renner-Straße,,,yes,
15530285,,,residential,30,False,True,158.046,"LINESTRING (14.4202782 48.350705, 14.4202469 48.3506218, 14.4201082 48.3503287, 14.4198614 48.3498396, 14.419673 48.3494653, 14.4196066 48.3493561)",Dr.-Renner-Straße,,,yes,
28426690,,,residential,,False,False,62.365,"LINESTRING (14.4202782 48.350705, 14.4201395 48.3507575, 14.4195202 48.350951)",Loschkeweg,,,,
28426690,,,residential,,False,True,112.88600000000001,"LINESTRING (14.4202782 48.350705, 14.420374 48.3506506, 14.4206963 48.3505792, 14.4208223 48.3505552, 14.4214785 48.3504343, 14.4215492 48.3504331, 14.42159 48.3504637, 14.4216375 48.3505352)",Loschkeweg,,,,
15530285,,,residential,30,False,False,44.204,"LINESTRING (14.4205116 48.3514145, 14.4206377 48.3518031)",Dr.-Renner-Straße,,,yes,
15530285,,,residential,30,False,True,80.756,"LINESTRING (14.4205116 48.3514145, 14.4204562 48.3512449, 14.4202782 48.350705)",Dr.-Renner-Straße,,,yes,
146125745,,,residential,,False,False,221.10200000000003,"LINESTRING (14.4205116 48.3514145, 14.4198689 48.3516461, 14.419685 48.3517501, 14.4189424 48.3519916, 14.4182285 48.3522455, 14.4178966 48.3523726)",Raiffeisenstraße,,,,
15530285,,,residential,30,False,False,30.812,"LINESTRING (14.4207223 48.3521007, 14.4207971 48.3523733)",Dr.-Renner-Straße,,,yes,
15530285,,,residential,30,False,True,33.677,"LINESTRING (14.4207223 48.3521007, 14.4206377 48.3518031)",Dr.-Renner-Straße,,,yes,
146125733,,,residential,,False,False,204.99400000000003,"LINESTRING (14.4207223 48.3521007, 14.4206043 48.3521229, 14.4205573 48.352135, 14.4199716 48.3523317, 14.4191892 48.3525795, 14.4190474 48.3526259, 14.418811 48.352729, 14.4184781 48.3528968, 14.4183715 48.3529449, 14.418291 48.3529726)",Jakob-Brunner-Straße,,,,
15530285,,,residential,30,False,False,40.13,"LINESTRING (14.4207971 48.3523733, 14.4208736 48.3527306)",Dr.-Renner-Straße,,,yes,
15530285,,,residential,30,False,True,30.812,"LINESTRING (14.4207971 48.3523733, 14.4207223 48.3521007)",Dr.-Renner-Straße,,,yes,
15532001,,,residential,,False,False,70.985,"LINESTRING (14.4207971 48.3523733, 14.4212848 48.3523054, 14.4217387 48.352247)",Stifterstraße,,,,
15530285,,,residential,30,False,True,40.13,"LINESTRING (14.4208736 48.3527306, 14.4207971 48.3523733)",Dr.-Renner-Straße,,,yes,
15530285,,,residential,30,False,False,80.032,"LINESTRING (14.4208736 48.3527306, 14.4209626 48.3530092, 14.4210051 48.3531799, 14.4210638 48.3534389)",Dr.-Renner-Straße,,,yes,
146125739,,,residential,,False,False,185.004,"LINESTRING (14.4208736 48.3527306, 14.4192335 48.3532187, 14.4185905 48.3534134)",Kalchgruberstraße,,,,
15530285,,,residential,30,False,False,171.08,"LINESTRING (14.4210638 48.3534389, 14.4212774 48.354113, 14.4214683 48.3546161, 14.4216035 48.3549345)",Dr.-Renner-Straße,,,yes,
15530285,,,residential,30,False,True,80.032,"LINESTRING (14.4210638 48.3534389, 14.4210051 48.3531799, 14.4209626 48.3530092, 14.4208736 48.3527306)",Dr.-Renner-Straße,,,yes,
28426948,,,residential,,False,True,76.333,"LINESTRING (14.4210638 48.3534389, 14.4216643 48.3533195, 14.4218339 48.3532828, 14.4220462 48.3532278)",Fabrikstraße,,,,
28493088,,,residential,,False,False,83.435,"LINESTRING (14.4210638 48.3534389, 14.4205617 48.3535494, 14.419989 48.3536688)",Friedhofgasse,,,,
5853722,,B125,primary,50,False,False,64.634,"LINESTRING (14.4216035 48.3549345, 14.4207964 48.3551586)",Prager Straße,,,,
5853722,,B125,primary,50,False,True,44.413,"LINESTRING (14.4216035 48.3549345, 14.4218929 48.3548676, 14.422174 48.3548089)",Prager Straße,,,,
15530285,,,residential,30,False,True,171.07999999999998,"LINESTRING (14.4216035 48.3549345, 14.4214683 48.3546161, 14.4212774 48.354113, 14.4210638 48.3534389)",Dr.-Renner-Straße,,,yes,
15531962,,,residential,,False,False,111.49699999999999,"LINESTRING (14.4220462 48.3532278, 14.4220277 48.3531608, 14.4219951 48.3529923, 14.421948 48.3528304, 14.4218201 48.3524561, 14.4217387 48.352247)",Stifterstraße,,,,
28426948,,,residential,,False,False,76.333,"LINESTRING (14.4220462 48.3532278, 14.4218339 48.3532828, 14.4216643 48.3533195, 14.4210638 48.3534389)",Fabrikstraße,,,,
28493088,,,residential,,False,True,85.46000000000001,"LINESTRING (14.4188519 48.3537953, 14.4189014 48.3537889, 14.4189941 48.3537831, 14.4193462 48.3537654, 14.4194536 48.3537566, 14.4195493 48.3537447, 14.4197592 48.3537107, 14.419989 48.3536688)",Friedhofgasse,,,,
28494253,,,residential,,False,False,46.665000000000006,"LINESTRING (14.4188519 48.3537953, 14.4187858 48.353688, 14.4185905 48.3534134)",Huebergasse,,,,
146117644,,,residential,,False,True,39.446,"LINESTRING (14.4188519 48.3537953, 14.4188806 48.3538624, 14.4188956 48.3538929, 14.4189628 48.3539964, 14.4190521 48.3541234)",Dr.-Herbrich-Straße,,,,
32814997,,B125,primary,50,True,False,177.75400000000002,"LINESTRING (14.4171768 48.3541597, 14.4172642 48.3542382, 14.4173834 48.354322, 14.4177105 48.3545263, 14.4177631 48.3545582, 14.4179495 48.3546712, 14.4180237 48.3547162, 14.418542 48.355126, 14.4187311 48.3552755, 14.418804 48.3553327)",Hauptstraße,,,,
203405052,,,residential,,True,False,130.834,"LINESTRING (14.4171768 48.3541597, 14.4174873 48.354047, 14.4177966 48.3539779, 14.4188519 48.3537953)",Friedhofgasse,,,,
15531962,,,residential,,False,False,70.07,"LINESTRING (14.4217387 48.352247, 14.421625 48.3519161, 14.4215122 48.3516352)",Stifterstraße,,,,
15531962,,,residential,,False,True,111.497,"LINESTRING (14.4217387 48.352247, 14.4218201 48.3524561, 14.421948 48.3528304, 14.4219951 48.3529923, 14.4220277 48.3531608, 14.4220462 48.3532278)",Stifterstraße,,,,
15532001,,,residential,,False,True,70.985,"LINESTRING (14.4217387 48.352247, 14.4212848 48.3523054, 14.4207971 48.3523733)",Stifterstraße,,,,
15532215,,,residential,,False,True,48.861,"LINESTRING (14.4216375 48.3505352, 14.4218066 48.35096)",Lenaustraße,,,,
28426690,,,residential,,False,False,112.886,"LINESTRING (14.4216375 48.3505352, 14.42159 48.3504637, 14.4215492 48.3504331, 14.4214785 48.3504343, 14.4208223 48.3505552, 14.4206963 48.3505792, 14.420374 48.3506506, 14.4202782 48.350705)",Loschkeweg,,,,
28426690,,,residential,,False,True,53.345,"LINESTRING (14.4188968 48.3511929, 14.4195202 48.350951)",Loschkeweg,,,,
15532734,,,residential,,False,True,139.279,"LINESTRING (14.4188968 48.3511929, 14.4188426 48.35113, 14.4185551 48.3505923, 14.4182557 48.3500654, 14.418223 48.3500246)",Hanriederstraße,,,,
28426690,,,residential,,False,False,107.731,"LINESTRING (14.4188968 48.3511929, 14.4185197 48.3513549, 14.4180147 48.3515481, 14.417758 48.3516571, 14.4176604 48.3517052)",Loschkeweg,,,,
28426690,,,residential,,False,True,107.731,"LINESTRING (14.4176604 48.3517052, 14.417758 48.3516571, 14.4180147 48.3515481, 14.4185197 48.3513549, 14.4188968 48.3511929)",Loschkeweg,,,,
28494252,,,residential,,False,False,116.46499999999999,"LINESTRING (14.4176604 48.3517052, 14.4176279 48.3516587, 14.4176195 48.3516025, 14.4174795 48.3513524, 14.4173347 48.3511289, 14.4172271 48.3509656, 14.417111 48.3508317, 14.4170241 48.3507542)",Huebergasse,,,,
28494253,,,residential,,False,True,82.30799999999999,"LINESTRING (14.4176604 48.3517052, 14.4175785 48.3517652, 14.4175493 48.3518182, 14.4175588 48.3518715, 14.417755 48.3521616, 14.4178966 48.3523726)",Huebergasse,,,,
28494253,,,residential,,False,False,82.30799999999999,"LINESTRING (14.4178966 48.3523726, 14.417755 48.3521616, 14.4175588 48.3518715, 14.4175493 48.3518182, 14.4175785 48.3517652, 14.4176604 48.3517052)",Huebergasse,,,,
28494253,,,residential,,False,True,72.80600000000001,"LINESTRING (14.4178966 48.3523726, 14.4179158 48.3524038, 14.4180253 48.3525715, 14.418291 48.3529726)",Huebergasse,,,,
146125745,,,residential,,False,True,221.102,"LINESTRING (14.4178966 48.3523726, 14.4182285 48.3522455, 14.4189424 48.3519916, 14.419685 48.3517501, 14.4198689 48.3516461, 14.4205116 48.3514145)",Raiffeisenstraße,,,,
28494253,,,residential,,False,True,12.935,"LINESTRING (14.418291 48.3529726, 14.4183579 48.3530801)",Huebergasse,,,,
28494253,,,residential,,False,False,72.80600000000001,"LINESTRING (14.418291 48.3529726, 14.4180253 48.3525715, 14.4179158 48.3524038, 14.4178966 48.3523726)",Huebergasse,,,,
146125733,,,residential,,False,True,204.994,"LINESTRING (14.418291 48.3529726, 14.4183715 48.3529449, 14.4184781 48.3528968, 14.418811 48.352729, 14.4190474 48.3526259, 14.4191892 48.3525795, 14.4199716 48.3523317, 14.4205573 48.352135, 14.4206043 48.3521229, 14.4207223 48.3521007)",Jakob-Brunner-Straße,,,,
28494253,,,residential,,False,False,12.935,"LINESTRING (14.4183579 48.3530801, 14.418291 48.3529726)",Huebergasse,,,,
28494253,,,residential,,False,True,40.853,"LINESTRING (14.4183579 48.3530801, 14.4185905 48.3534134)",Huebergasse,,,,
146125729,,,residential,,False,False,74.688,"LINESTRING (14.4183579 48.3530801, 14.4180302 48.3532156, 14.4177765 48.3533217, 14.4175837 48.3533779, 14.4174762 48.3534041)",Feuerweg,,,,
28494253,,,residential,,False,False,40.853,"LINESTRING (14.4185905 48.3534134, 14.4183579 48.3530801)",Huebergasse,,,,
28494253,,,residential,,False,True,46.665000000000006,"LINESTRING (14.4185905 48.3534134, 14.4187858 48.353688, 14.4188519 48.3537953)",Huebergasse,,,,
146125739,,,residential,,False,True,185.004,"LINESTRING (14.4185905 48.3534134, 14.4192335 48.3532187, 14.4208736 48.3527306)",Kalchgruberstraße,,,,
146117650,,,residential,,False,True,73.891,"LINESTRING (14.4190521 48.3541234, 14.4182246 48.3544965)",Friedhofgasse,,,,
146117644,,,residential,,False,False,39.446000000000005,"LINESTRING (14.4190521 48.3541234, 14.4189628 48.3539964, 14.4188956 48.3538929, 14.4188806 48.3538624, 14.4188519 48.3537953)",Dr.-Herbrich-Straße,,,,
146117644,,,residential,,False,True,183.60700000000003,"LINESTRING (14.4190521 48.3541234, 14.4192134 48.3543271, 14.419282 48.3544245, 14.4193695 48.3545373, 14.4195141 48.3547302, 14.41966 48.3549523, 14.4197048 48.3550304, 14.4197685 48.3551723, 14.4197836 48.3551944, 14.4198014 48.3552095, 14.4198385 48.3552211, 14.4198746 48.3552241, 14.419918 48.3552202, 14.4200881 48.3551669, 14.4201371 48.3551609, 14.4201871 48.3551639, 14.4202246 48.3551723, 14.4202571 48.3551932, 14.4202762 48.3552165, 14.4203474 48.3553032)",Dr.-Herbrich-Straße,,,,
32814996,2,B125,primary,50,False,False,59.229,"LINESTRING (14.4159101 48.3529466, 14.4158797 48.3529249, 14.4153427 48.3525704)",,,,,
938332990,,B125,primary,50,False,True,16.612000000000002,"LINESTRING (14.4159101 48.3529466, 14.4159549 48.3529811, 14.4160602 48.3530578)",,,,,
26223109,,,living_street,20,True,False,57.468,"LINESTRING (14.4165083 48.3526422, 14.4163058 48.3524527, 14.4160926 48.3522061)",Dienergasse,,,,3
146125741,,,living_street,20,True,False,55.753,"LINESTRING (14.4165083 48.3526422, 14.4163384 48.3527142, 14.41626 48.352754, 14.4159101 48.3529466)",Marktplatz,,,destination,
28493286,,,residential,,False,False,127.45299999999999,"LINESTRING (14.4170241 48.3507542, 14.4170782 48.3507122, 14.417168 48.3505882, 14.4172301 48.3505203, 14.4174266 48.3503931, 14.4175716 48.3502345, 14.4176569 48.3501605, 14.4177715 48.3501017, 14.4178414 48.3500832, 14.4179618 48.350086, 14.4180406 48.3500798, 14.4181588 48.3500504, 14.418223 48.3500246)",Kinoweg,,,,
28494252,,,residential,,False,False,19.538,"LINESTRING (14.4170241 48.3507542, 14.4169485 48.3507241, 14.416865 48.3507046, 14.4167857 48.3506796)",Huebergasse,,,,
28494252,,,residential,,False,True,116.465,"LINESTRING (14.4170241 48.3507542, 14.417111 48.3508317, 14.4172271 48.3509656, 14.4173347 48.3511289, 14.4174795 48.3513524, 14.4176195 48.3516025, 14.4176279 48.3516587, 14.4176604 48.3517052)",Huebergasse,,,,
15532734,,,residential,,False,False,139.279,"LINESTRING (14.418223 48.3500246, 14.4182557 48.3500654, 14.4185551 48.3505923, 14.4188426 48.35113, 14.4188968 48.3511929)",Hanriederstraße,,,,
15532734,,,residential,,False,True,26.931,"LINESTRING (14.418223 48.3500246, 14.418223 48.3499662, 14.4181718 48.3498231, 14.418159 48.3497874)",Hanriederstraße,,,,
28493286,,,residential,,False,True,127.453,"LINESTRING (14.418223 48.3500246, 14.4181588 48.3500504, 14.4180406 48.3500798, 14.4179618 48.350086, 14.4178414 48.3500832, 14.4177715 48.3501017, 14.4176569 48.3501605, 14.4175716 48.3502345, 14.4174266 48.3503931, 14.4172301 48.3505203, 14.417168 48.3505882, 14.4170782 48.3507122, 14.4170241 48.3507542)",Kinoweg,,,,
15532215,,,residential,,False,False,18.204,"LINESTRING (14.4218694 48.3511183, 14.4218066 48.35096)",Lenaustraße,,,,
15532215,,,residential,,False,True,49.575,"LINESTRING (14.4218694 48.3511183, 14.4219812 48.3515579)",Lenaustraße,,,,
15533194,,,residential,,False,False,60.384,"LINESTRING (14.421026 48.3511206, 14.4212307 48.3510785, 14.4218066 48.35096)",Rilkeweg,,,,
15532215,,,residential,,False,False,48.861,"LINESTRING (14.4218066 48.35096, 14.4216375 48.3505352)",Lenaustraße,,,,
15532215,,,residential,,False,True,18.204,"LINESTRING (14.4218066 48.35096, 14.4218694 48.3511183)",Lenaustraße,,,,
15533194,,,residential,,False,True,60.384,"LINESTRING (14.4218066 48.35096, 14.4212307 48.3510785, 14.421026 48.3511206)",Rilkeweg,,,,
28493225,,,residential,,False,False,126.721,"LINESTRING (14.4189575 48.3498745, 14.4191158 48.3501678, 14.4195202 48.350951)",Loschkeweg,,,,
28426690,,,residential,,False,False,53.345,"LINESTRING (14.4195202 48.350951, 14.4188968 48.3511929)",Loschkeweg,,,,
28426690,,,residential,,False,True,62.365,"LINESTRING (14.4195202 48.350951, 14.4201395 48.3507575, 14.4202782 48.350705)",Loschkeweg,,,,
28493225,,,residential,,False,True,126.721,"LINESTRING (14.4195202 48.350951, 14.4191158 48.3501678, 14.4189575 48.3498745)",Loschkeweg,,,,
5853722,,B125,primary,50,False,True,55.932,"LINESTRING (14.4196693 48.3555258, 14.4198083 48.3554891, 14.42028 48.3553278, 14.4203474 48.3553032)",Prager Straße,,,,
67414479,,B125,primary,50,False,False,25.009999999999998,"LINESTRING (14.4196693 48.3555258, 14.4195091 48.3555351, 14.4193316 48.3555299)",Prager Straße,,,,
67417011,,,residential,,False,True,197.43,"LINESTRING (14.4196693 48.3555258, 14.4197279 48.3556192, 14.4200559 48.3560187, 14.4201987 48.3562196, 14.420473 48.3566376, 14.4205179 48.3566875, 14.4205622 48.3567187, 14.4207057 48.3567962, 14.4208311 48.3568702, 14.421047 48.3570176)",Punzenbergstraße,,,,
146122757,,,residential,,False,True,77.375,"LINESTRING (14.4225088 48.3561324, 14.422357 48.3554439)",Nelkenweg,,,,
146122761,,,residential,,False,False,36.35,"LINESTRING (14.4225088 48.3561324, 14.4220336 48.356217)",Rosenweg,,,,
146122759,,,residential,,False,False,64.06,"LINESTRING (14.4220336 48.356217, 14.4222243 48.356779)",Narzissenweg,,,,
146122761,,,residential,,False,True,36.35,"LINESTRING (14.4220336 48.356217, 14.4225088 48.3561324)",Rosenweg,,,,
"[146122761, 144437882]",,,residential,,False,"[False, True]",172.683,"LINESTRING (14.4220336 48.356217, 14.4213178 48.3563455, 14.4214005 48.356636, 14.4215007 48.3569286, 14.421545 48.3571146, 14.4215424 48.3573115, 14.4215197 48.3573495, 14.4214755 48.3573743)","['Leitenweg', 'Rosenweg']",,,,
146122759,,,residential,,False,True,64.06,"LINESTRING (14.4222243 48.356779, 14.4220336 48.356217)",Narzissenweg,,,,
146122759,,,residential,,False,False,87.378,"LINESTRING (14.4222243 48.356779, 14.422305 48.3572336, 14.4227939 48.357188)",Narzissenweg,,,,
146078884,,,residential,,False,False,39.666,"LINESTRING (14.422357 48.3554439, 14.4218287 48.3555072)",Nelkenweg,,,,
146122757,,,residential,,False,False,77.375,"LINESTRING (14.422357 48.3554439, 14.4225088 48.3561324)",Nelkenweg,,,,
146122757,,,residential,,False,True,71.892,"LINESTRING (14.422357 48.3554439, 14.422174 48.3548089)",Nelkenweg,,,,
146122757,,,residential,,False,False,71.892,"LINESTRING (14.422174 48.3548089, 14.422357 48.3554439)",Nelkenweg,,,,
5853722,,B125,primary,50,False,False,44.413,"LINESTRING (14.422174 48.3548089, 14.4218929 48.3548676, 14.4216035 48.3549345)",Prager Straße,,,,
