osmid,ref,highway,oneway,reversed,length,lanes,name,maxspeed,geometry
1015871610,B57,primary,False,True,9.445,,,,"LINESTRING (16.3238229 47.0532549, 16.3239152 47.053312)"
5073674,B57,primary,False,False,71.86099999999999,2,Grazer Straße,50,"LINESTRING (16.3238229 47.0532549, 16.3234997 47.0530149, 16.3232676 47.052789, 16.3232299 47.0527523)"
5180881,,tertiary,True,False,23.414,,Hauptstraße,50,"LINESTRING (16.3236508 47.0534276, 16.3237117 47.053342, 16.3237252 47.0533315, 16.3238229 47.0532549)"
837361945,,tertiary,False,False,29.555,,Hauptstraße,50,"LINESTRING (16.3236508 47.0534276, 16.3235147 47.0535083, 16.3233638 47.0536075)"
5073675,,tertiary,False,True,269.48,,Hauptstraße,50,"LINESTRING (16.3201088 47.0575011, 16.3201435 47.0574681, 16.3201869 47.0574189, 16.3202272 47.0573681, 16.3202467 47.0573269, 16.3202604 47.057298, 16.3203025 47.0571978, 16.3203243 47.0571402, 16.3205677 47.0564968, 16.3206866 47.0563226, 16.3208623 47.0561016, 16.3210498 47.055941, 16.3213516 47.0556793, 16.321749 47.0554063)"
101852547,L118,secondary,False,False,161.02499999999998,,Hauptstraße,30,"LINESTRING (16.3201088 47.0575011, 16.3201592 47.0575321, 16.3202076 47.0575659, 16.3202512 47.0576109, 16.3202921 47.0576642, 16.3203388 47.0577333, 16.3203882 47.0578117, 16.3206691 47.0582571, 16.3207691 47.058389, 16.320958 47.0585447, 16.3212111 47.0587173)"
156682482,L118,secondary,False,True,56.437999999999995,,Badstraße,30,"LINESTRING (16.3201088 47.0575011, 16.3200612 47.0574838, 16.3199961 47.0574671, 16.3198908 47.0574458, 16.3197737 47.0574242, 16.3195929 47.0573863, 16.3194035 47.0573401)"
5109564,L118,secondary,True,False,32.528,,Hauptplatz,30,"LINESTRING (16.3212111 47.0587173, 16.3214844 47.0588379, 16.3215749 47.0588725)"
101852547,L118,secondary,False,True,161.025,,Hauptstraße,30,"LINESTRING (16.3212111 47.0587173, 16.320958 47.0585447, 16.3207691 47.058389, 16.3206691 47.0582571, 16.3203882 47.0578117, 16.3203388 47.0577333, 16.3202921 47.0576642, 16.3202512 47.0576109, 16.3202076 47.0575659, 16.3201592 47.0575321, 16.3201088 47.0575011)"
30338802,,residential,False,False,122.772,,Clusiusweg,,"LINESTRING (16.3237146 47.059318, 16.3237045 47.0592677, 16.3236595 47.0590431, 16.3236129 47.0589246, 16.3235228 47.0588195, 16.3233518 47.0587974, 16.3231717 47.0587796, 16.3230538 47.0587359, 16.3228365 47.0587338, 16.3227217 47.0587965)"
156711322,L118,secondary,False,False,64.45500000000001,,Pater Gratian Leser-Straße,30,"LINESTRING (16.3237146 47.059318, 16.3238067 47.0593089, 16.3239108 47.0593004, 16.3242246 47.0593, 16.3245636 47.0593071)"
1138086530,L118,secondary,True,False,20.972,,Hauptplatz,30,"LINESTRING (16.3237146 47.059318, 16.3236387 47.0593427, 16.3234614 47.0593942)"
156711322,L118,secondary,False,False,26.86,,Pater Gratian Leser-Straße,30,"LINESTRING (16.3253938 47.0593314, 16.3257482 47.0593236)"
30338653,,residential,False,False,72.994,,,,"LINESTRING (16.3253938 47.0593314, 16.3253886 47.0593663, 16.3253715 47.0594816, 16.3256098 47.0599603)"
156711322,L118,secondary,False,True,63.048,,Pater Gratian Leser-Straße,30,"LINESTRING (16.3253938 47.0593314, 16.3249082 47.0593331, 16.3245636 47.0593071)"
156711322,L118,secondary,False,True,26.86,,Pater Gratian Leser-Straße,30,"LINESTRING (16.3257482 47.0593236, 16.3253938 47.0593314)"
184335733,L118,secondary,False,False,22.703,,Marktplatz,30,"LINESTRING (16.3257482 47.0593236, 16.3258552 47.0593365, 16.3259451 47.0593734, 16.326009 47.0594127)"
683057994,,residential,False,True,92.685,,Manliusgasse,,"LINESTRING (16.3257482 47.0593236, 16.3257303 47.0592528, 16.3257288 47.0592425, 16.3251417 47.0586442, 16.3250964 47.0586371)"
30338038,,residential,True,False,43.632000000000005,,Marktplatz,,"LINESTRING (16.326009 47.0594127, 16.3260972 47.0593978, 16.3263754 47.0593587, 16.3265759 47.0593689)"
